step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
0,0.0,0,0,0,0,0,0,0,0,0.0,1.009456147008823,0.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,0.0,0.0,0.0
42,0.021,0,0,67200,0,0,0,67200,0,0.0,1.009456147008823,67200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,42.0,0.0,42.0
83,0.0415,0,0,132800,0,0,0,132800,0,0.0,1.009456147008823,132800.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,83.0,0.0,83.0
125,0.0625,0,0,200000,0,0,0,200000,0,0.0,1.009456147008823,200000.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,125.0,0.0,125.0
167,0.0835,0,0,267200,0,0,0,267200,0,0.0,1.009456147008823,267200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,167.0,0.0,167.0
208,0.10400000000000001,0,0,332800,0,0,0,332800,0,0.0,1.009456147008823,332800.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,208.0,0.0,208.0
250,0.125,0,0,400000,0,0,0,400000,0,0.0,1.009456147008823,400000.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,250.0,0.0,250.0
292,0.146,0,0,467200,0,0,0,467200,0,0.0,1.009456147008823,467200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,292.0,0.0,292.0
333,0.1665,0,0,532800,0,0,0,532800,0,0.0,1.009456147008823,532800.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,333.0,0.0,333.0
375,0.1875,0,0,600000,0,0,0,600000,0,0.0,1.009456147008823,600000.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,375.0,0.0,375.0
417,0.2085,0,0,667200,0,0,0,667200,0,0.0,1.009456147008823,667200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,417.0,0.0,417.0
458,0.229,0,0,732800,0,0,0,732800,0,0.0,1.009456147008823,732800.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,458.0,0.0,458.0
