method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,bank_size,bank_refresh_policy,bank_shared_between_score_and_noise,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,17,0.085,10597110.166099811,3311.596926906191,17.0,4352.0,0.6940486069961147,0.46318487216890225,0.46263294515815423,0.72,0.4088929159442579,0.0,0.29938832642616153,0.6948977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005243055555555554,142.85019388358992,276,0.0,1.0147058823529411,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,17,0.085,10597110.166099811,3311.596926906191,17.0,4352.0,0.6910935057119973,0.45951203774607163,0.4589583741229537,0.7175,0.3922325155348676,0.0,0.29685794258142245,0.6911477216369077,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005243055555555554,142.85019388358992,276,0.0,1.0147058823529411,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,25,0.125,15583985.538382074,4869.995480744398,25.0,6400.0,0.683755727493415,0.4484234739566354,0.44785665190489776,0.71,0.37751588333654373,0.0,0.28617564394247386,0.6848977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0050390625,137.76898307393998,405,0.0,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,25,0.125,15583985.538382074,4869.995480744398,25.0,6400.0,0.6742595651474277,0.4359605689284334,0.4353819249416292,0.70125,0.371016217361558,0.0,0.276661347981614,0.6773977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0050390625,137.76898307393998,405,0.0,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,25,0.125,15583985.538382074,4869.995480744398,25.0,6400.0,0.6720416570256892,0.432370083995429,0.4317874041248506,0.6937500000000001,0.3517414732431323,0.0,0.26897239834883135,0.671147721636908,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0050390625,137.76898307393998,405,0.0,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,25,0.125,15583985.538382074,4869.995480744398,25.0,6400.0,0.6795433540868379,0.4438322916523366,0.4432651603709963,0.70375,0.36446479539491217,0.0,0.2828228343233227,0.6811477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0050390625,137.76898307393998,405,0.0,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,33,0.165,20570860.91066434,6428.394034582606,33.0,8448.0,0.6666160827101706,0.4259298655813195,0.4253445310851568,0.6900000000000001,0.35518383667094877,0.0,0.26525517406267285,0.6661477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.00515625,293.2581390555052,537,0.0,1.0170454545454546,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,33,0.165,20570860.91066434,6428.394034582606,33.0,8448.0,0.6520018757574345,0.4067929678741554,0.40619035302494855,0.67,0.3394648995169275,0.0,0.24985931515778886,0.6523977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.00515625,293.2581390555052,537,0.0,1.0170454545454546,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,33,0.165,20570860.91066434,6428.394034582606,33.0,8448.0,0.6575222255617774,0.4141454484800985,0.41354663042094475,0.6787500000000001,0.34060186267004233,0.0,0.2542264581456196,0.6586477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.00515625,293.2581390555052,537,0.0,1.0170454545454546,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,33,0.165,20570860.91066434,6428.394034582606,33.0,8448.0,0.6599027370732184,0.41496046327533476,0.41436374857765446,0.67375,0.3381733590310204,0.0,0.25159801543865673,0.6536477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.00515625,293.2581390555052,537,0.0,1.0170454545454546,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,42,0.21,26181095.704481885,8181.592407650589,42.0,10752.0,0.6553092390678935,0.4115345547063254,0.4109405492503543,0.6737500000000001,0.3358534191065753,0.0,0.2466120536004216,0.6461477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005590277777777777,133.2428644129521,698,0.0,1.0386904761904763,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,42,0.21,26181095.704481885,8181.592407650589,42.0,10752.0,0.6352479358559714,0.3821161207032687,0.3814877440321457,0.6525000000000001,0.3074976370591479,0.0,0.22761168634110762,0.6298977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005590277777777777,133.2428644129521,698,0.0,1.0386904761904763,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,42,0.21,26181095.704481885,8181.592407650589,42.0,10752.0,0.6376715275605641,0.38652324543350425,0.38589559529715456,0.64875,0.29771353673209744,0.0,0.22661634911074174,0.6286477216369077,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005590277777777777,133.2428644129521,698,0.0,1.0386904761904763,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,42,0.21,26181095.704481885,8181.592407650589,42.0,10752.0,0.6472664734480611,0.39620257861357555,0.39558627625133524,0.65875,0.3110809203428707,0.0,0.23617463803107663,0.6361477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005590277777777777,133.2428644129521,698,0.0,1.0386904761904763,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,50,0.25,31167971.076764148,9739.990961488797,50.0,12800.0,0.6370197686782637,0.3861150984851144,0.3854975148847596,0.6475000000000001,0.3171989606153722,0.0,0.22757371548144473,0.6248977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0055078125,148.30237511971762,839,0.0,1.04875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,50,0.25,31167971.076764148,9739.990961488797,50.0,12800.0,0.6258952272041587,0.3698959986732464,0.3692568069867932,0.6362500000000001,0.29142796359949097,0.0,0.21563901661325222,0.6148977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0055078125,148.30237511971762,839,0.0,1.04875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,50,0.25,31167971.076764148,9739.990961488797,50.0,12800.0,0.6227663831194992,0.3626990634607091,0.36204855064461416,0.62875,0.2805484940767361,0.0,0.20869170500410733,0.6073977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0055078125,148.30237511971762,839,0.0,1.04875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,50,0.25,31167971.076764148,9739.990961488797,50.0,12800.0,0.6160439284984096,0.3602296408629325,0.3595926117752821,0.62375,0.28311362770730686,0.0,0.20568086371927827,0.5986477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0055078125,148.30237511971762,839,0.0,1.04875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,58,0.29,36154846.44904641,11298.389515327004,58.0,14848.0,0.6268998690882154,0.3722764676671215,0.3716468726076221,0.63,0.29076493410505433,0.0,0.21208826143868953,0.6061477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.004804687500000001,154.44040728572554,962,0.0,1.0366379310344827,1.0775862068965516e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,58,0.29,36154846.44904641,11298.389515327004,58.0,14848.0,0.6098394465163083,0.35212327446330693,0.3514762810706987,0.61375,0.27337458159086336,0.0,0.19986351237016597,0.5936477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.004804687500000001,154.44040728572554,962,0.0,1.0366379310344827,1.0775862068965516e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,58,0.29,36154846.44904641,11298.389515327004,58.0,14848.0,0.5978130526701153,0.33613383838806465,0.33546077279780584,0.60375,0.2600896218352555,0.0,0.18621536887919965,0.5798977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.004804687500000001,154.44040728572554,962,0.0,1.0366379310344827,1.0775862068965516e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,58,0.29,36154846.44904641,11298.389515327004,58.0,14848.0,0.6034239625432932,0.3443388311566308,0.34368642668050386,0.60375,0.2628741405513052,0.0,0.1891104001782131,0.5773977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.004804687500000001,154.44040728572554,962,0.0,1.0366379310344827,1.0775862068965516e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,67,0.335,41765081.24286396,13051.587888394988,67.0,17152.0,0.6002072967292365,0.3412167733719651,0.34056474996957753,0.6000000000000001,0.26855871912759777,0.0,0.1897461366412609,0.5773977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005243055555555555,137.50368185419308,1113,0.0,1.0382462686567164,9.328358208955224e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,67,0.335,41765081.24286396,13051.587888394988,67.0,17152.0,0.5911501085692482,0.3277802218336934,0.3271108263708349,0.59125,0.2547197159001455,0.0,0.18436374020348217,0.5723977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005243055555555555,137.50368185419308,1113,0.0,1.0382462686567164,9.328358208955224e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,67,0.335,41765081.24286396,13051.587888394988,67.0,17152.0,0.5758803629079241,0.3109275779824464,0.3102323071371407,0.5725,0.23527500302410675,0.0,0.16448403113482402,0.546147721636908,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005243055555555555,137.50368185419308,1113,0.0,1.0382462686567164,9.328358208955224e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,67,0.335,41765081.24286396,13051.587888394988,67.0,17152.0,0.5896990782906026,0.32808709087120025,0.3274169076874227,0.5900000000000001,0.25033402833455753,0.0,0.1792800386754575,0.5636477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005243055555555555,137.50368185419308,1113,0.0,1.0382462686567164,9.328358208955224e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,75,0.375,46751956.61514622,14609.986442233194,75.0,19200.0,0.590589304412965,0.3252186497895314,0.3245436909366639,0.5787500000000001,0.2547148402281446,0.0,0.17978029554983466,0.5611477216369076,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0051171875,184.26085018116032,1244,0.0,1.0366666666666666,8.333333333333334e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,75,0.375,46751956.61514622,14609.986442233194,75.0,19200.0,0.5800357340436815,0.31597381459276974,0.31529583525115834,0.58125,0.2393790509453545,0.0,0.17519204356344575,0.5573977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0051171875,184.26085018116032,1244,0.0,1.0366666666666666,8.333333333333334e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,75,0.375,46751956.61514622,14609.986442233194,75.0,19200.0,0.5614131767365774,0.2940530220580585,0.2933376922370564,0.55,0.22998964095262842,0.0,0.15584126162373013,0.5323977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0051171875,184.26085018116032,1244,0.0,1.0366666666666666,8.333333333333334e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,75,0.375,46751956.61514622,14609.986442233194,75.0,19200.0,0.5722731849275118,0.30867004143925225,0.30798733471065265,0.5675000000000001,0.2363172126510037,0.0,0.16592583580616044,0.5398977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0051171875,184.26085018116032,1244,0.0,1.0366666666666666,8.333333333333334e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,83,0.41500000000000004,51738831.98742849,16168.384996071401,83.0,21248.0,0.5748907614506945,0.30967748256639627,0.3089954584713248,0.56,0.23977676326529374,0.0,0.1680652465596328,0.5386477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005546875,144.30476469212743,1386,0.0,1.0436746987951808,7.5301204819277105e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,83,0.41500000000000004,51738831.98742849,16168.384996071401,83.0,21248.0,0.5697035911323611,0.3040735488321574,0.3033796199183071,0.5675000000000001,0.2374599800536047,0.0,0.167433706639083,0.5498977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005546875,144.30476469212743,1386,0.0,1.0436746987951808,7.5301204819277105e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,83,0.41500000000000004,51738831.98742849,16168.384996071401,83.0,21248.0,0.5469872021968248,0.27605433155165005,0.27532486205662443,0.53,0.20999395228750806,0.0,0.1421474053189564,0.5073977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005546875,144.30476469212743,1386,0.0,1.0436746987951808,7.5301204819277105e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,83,0.41500000000000004,51738831.98742849,16168.384996071401,83.0,21248.0,0.568914361194534,0.30246148847180954,0.30176711512183085,0.56125,0.23035662122048683,0.0,0.16094416924275412,0.5336477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005546875,144.30476469212743,1386,0.0,1.0436746987951808,7.5301204819277105e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,92,0.46,57349066.78124603,17921.583369139385,92.0,23552.0,0.5610434659174108,0.29573940763825834,0.2950422769542237,0.545,0.21727468768949632,0.0,0.15546549430957587,0.5223977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005138888888888888,446.0795000491107,1534,0.0,1.0421195652173914,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,92,0.46,57349066.78124603,17921.583369139385,92.0,23552.0,0.5537844973317728,0.2866593051428691,0.2859508609613899,0.5462500000000001,0.21516102360859357,0.0,0.15165145041629144,0.5223977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005138888888888888,446.0795000491107,1534,0.0,1.0421195652173914,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,92,0.46,57349066.78124603,17921.583369139385,92.0,23552.0,0.5234062388278372,0.2532701890014585,0.25252356521587893,0.5075000000000001,0.20022127765825415,0.0,0.13014697062342512,0.4836477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005138888888888888,446.0795000491107,1534,0.0,1.0421195652173914,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,3,92,0.46,57349066.78124603,17921.583369139385,92.0,23552.0,0.5505687677450575,0.28362344260474104,0.28291976079721026,0.5375000000000001,0.2123898712393485,0.0,0.150183069710132,0.5161477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.005138888888888888,446.0795000491107,1534,0.0,1.0421195652173914,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,0,100,0.5,62335942.153528295,19479.981922977593,100.0,25600.0,0.5426289118654806,0.27449325075297804,0.2737751530876924,0.52125,0.2114589055625894,0.0,0.14119806367847898,0.49614772163690785,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0049609375,126.27335154152755,1661,0.0,1.038125,9.375e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,1,100,0.5,62335942.153528295,19479.981922977593,100.0,25600.0,0.5368473374746778,0.2652447659575098,0.2645096017321772,0.5275000000000001,0.20699071057574725,0.0,0.14039438241545793,0.5036477216369077,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0049609375,126.27335154152755,1661,0.0,1.038125,9.375e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,c87203a12406cc5114b7ffa2d8877465,True,2,100,0.5,62335942.153528295,19479.981922977593,100.0,25600.0,0.518811097914312,0.25068690449777975,0.24994335425101732,0.5075000000000001,0.19371967216887498,0.0,0.12661659517339563,0.47739772163690775,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0,0.0049609375,126.27335154152755,1661,0.0,1.038125,9.375e-06,0.0
