schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_30,30,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,30,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_31,31,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,31,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_32,32,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,32,0,32,31,1,False
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_33,33,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,33,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_34,34,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,34,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_35,35,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,35,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_36,36,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,36,0,32,31,1,False
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_37,37,0.09375,0.025,0.06875,0.06875,0.2914851499000749,inf,inf,inf,inf,inf,inf,0.0,3853378335278691.5,nan,32,0,0.0,nan,nan,37,0,32,29,3,False
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_38,38,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,38,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,basin,basin_39,39,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,39,0,32,32,0,True
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,energy,energy,0,0.11683752383280072,0.11543038998431533,0.001407133848485384,0.001407133848485384,0.12183921089636228,45.26668224445446,45.26668224445446,4.526668224445189,24.429921978970764,51.38501629882228,102.01618117209462,706.9217007597296,1.0744322159965778,0.004582488890575859,0,32,0.0011045651574370775,nan,nan,,,,,,
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,cv,cv_0,0,4.6589568128060534,2.4345164152882552,2.224440397517798,2.224440397517798,19.8963288579827,88.99526166729015,88.99526166729015,8.89952616672851,34.916698500204134,93.63819360205535,306.1763699212979,359.56970517860134,7.546557780659359,1.0492558604993134,0,32,0.0005618276643415646,nan,nan,,,,,,
1,ULA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,222,22,False,cv,cv_1,1,-1.1816450230326232,0.5662541439438427,-1.7478991669764659,1.7478991669764659,26.2417472598273,84.57463070190634,84.57463070190634,8.457463070190153,34.74422098670428,101.09108057293768,246.93348855367464,378.36405236917824,6.01193552305301,1.3490803427065072,0,32,0.000591193831826841,nan,nan,,,,,,
