schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_0,0,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,0,0,32,32,0,True
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_1,1,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,1,0,32,31,1,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_2,2,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,2,0,32,31,1,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_3,3,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,3,0,32,31,1,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_4,4,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,4,0,32,32,0,True
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_5,5,0.03503125,0.025,0.010031249999999999,0.010031249999999999,0.1838616815254688,261.9739885363984,261.9739885363984,26.19739885363835,12.813205673758866,37.42859932228715,inf,122.1495316339544,3.1827040888191327,0.016635862595937346,29,3,0.00019085864317805375,nan,nan,5,7,29,28,1,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_6,6,0.06178125,0.025,0.03678125,0.03678125,0.24076158038663154,321.8469078448058,321.8469078448058,32.184690784478754,13.505676412522327,75.9629112978525,inf,99.42615330463377,2.078162639621581,0.024145536896715877,29,3,0.00015535336453849027,nan,nan,6,25,29,29,0,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_7,7,0.0625,0.025,0.0375,0.0375,0.24206524143691044,inf,inf,inf,inf,inf,inf,0.0,8283459839272552.0,nan,32,0,0.0,nan,nan,7,0,32,30,2,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_8,8,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,8,0,32,31,1,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_9,9,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,9,0,32,32,0,True
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_10,10,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,10,0,32,32,0,True
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_11,11,0.05578125,0.025,0.030781249999999996,0.030781249999999996,0.2295023924234048,590.45918716999,590.45918716999,59.04591871699564,27.015570967165573,42.61237862083769,inf,54.19510898521658,3.153621473024197,0.031175050823357586,30,2,8.46798577894009e-05,nan,nan,11,14,30,30,0,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_12,12,0.017625,0.025,-0.007375000000000003,0.007375000000000003,0.1315860952594899,899.6615349166872,899.6615349166872,89.9661534916636,43.91292050209204,109.50659713917548,inf,35.56893204616484,1.6022774541682303,0.022063509134036607,29,3,5.5576456322132564e-05,nan,nan,12,6,29,29,0,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_13,13,0.03125,0.025,0.006249999999999999,0.006249999999999999,0.17399535503710065,inf,inf,inf,inf,inf,inf,0.0,4893844226380972.0,nan,32,0,0.0,nan,nan,13,0,32,31,1,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_14,14,0.00671875,0.025,-0.018281250000000002,0.018281250000000002,0.08169343275452043,590.45918716999,590.45918716999,59.04591871699564,27.015570967165576,42.612378620837696,inf,54.19510898521658,1.1163809700016654,0.011097038645933505,30,2,8.46798577894009e-05,nan,nan,14,14,30,30,0,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_15,15,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,15,0,32,32,0,True
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_16,16,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,16,0,32,32,0,True
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_17,17,0.00578125,0.025,-0.01921875,0.01921875,0.075815610355976,5681.4601147405065,5681.4601147405065,568.1460114740183,177.54562858564083,177.54562858564083,inf,5.632354949914413,1.258621064549209,0.031945789640296325,31,1,8.80055460924127e-06,nan,nan,17,1,31,31,0,False
1,BAOAB,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,0.0,basin_0,0.0,0.0,nan,nan,60,24,False,basin,basin_18,18,0.0,0.025,-0.025,0.025,0.0,inf,inf,inf,inf,inf,inf,0.0,nan,nan,32,0,0.0,nan,nan,18,0,32,32,0,True
