schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,wallclock_s,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_second,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_second,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_0,0,0.0398125,0.025,0.0148125,0.0148125,0.19552150646248367,23.95939443544529,23.95939443544529,2.395939443544393,1.9979919839679359,50.85381900960496,inf,1335.5930211933703,1.0826125166391987,0.0053500453603330615,16,16,3.3639128692993943,0.0006956213652048803,0.0006956213652048803,nan,0,209,16,16,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_1,1,0.01740625,0.025,-0.00759375,0.00759375,0.13078152375203786,53.636740217004544,53.636740217004544,5.36367402170015,4.12929292929293,29.431309815578025,inf,596.6059807239178,1.1068104358899584,0.005354298653774678,22,10,1.5026512602356623,0.0003107322816270405,0.0003107322816270405,nan,1,73,22,22,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_2,2,0.0110625,0.025,-0.013937500000000002,0.013937500000000002,0.10459666812675358,14.580804769568863,14.580804769568863,1.4580804769568034,1.995975903614458,10.73217424242424,inf,2194.666241385125,1.0874876466662606,0.0022327166387539525,22,10,5.527631468615972,0.0011430553340547526,0.0011430553340547526,nan,2,128,22,22,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_3,3,0.0125625,0.025,-0.0124375,0.0124375,0.11137805552363816,36.7695323839394,36.7695323839394,3.676953238393731,1.9979919839679359,16.285145228215768,inf,870.2857481531995,1.1344700974619897,0.003775449762668278,25,7,2.191959213417108,0.00045327382716312475,0.00045327382716312475,nan,3,96,25,25,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_4,4,0.02759375,0.025,0.002593749999999999,0.002593749999999999,0.16380834379728432,28.482178988978642,28.482178988978642,2.8482178988977025,2.6162320590207915,18.474761017216874,inf,1123.5095465267107,1.1233043682020645,0.004887059604203566,19,13,2.8297454107427082,0.0005851612221493285,0.0005851612221493285,nan,4,168,19,19,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_5,5,0.0476875,0.025,0.0226875,0.0226875,0.21310753519508327,17.140322000728617,17.140322000728617,1.7140322000727641,1.9979919839679359,53.17298441606253,inf,1866.9427563052616,1.2182009572928805,0.004932116258169835,16,16,4.702205435731522,0.0009723660189089904,0.0009723660189089904,nan,5,175,16,16,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_6,6,0.03746875,0.025,0.01246875,0.01246875,0.18991042581963435,47.421375907121735,47.421375907121735,4.742137590711904,4.951370967741935,63.57474035836853,inf,674.8011711569559,1.10858844363334,0.007310732506476787,16,16,1.6995988357628107,0.00035145894331091454,0.00035145894331091454,nan,6,208,16,16,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_7,7,0.03896875,0.025,0.013968750000000002,0.013968750000000002,0.1935235305546588,22.1665608738233,22.1665608738233,2.216656087382204,1.9979919839679359,27.826068280292844,inf,1443.6159123713728,1.268853795665479,0.005093401926914257,12,20,3.6359864636102763,0.0007518832876934233,0.0007518832876934233,nan,7,221,12,12,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_8,8,0.01846875,0.025,-0.006531250000000002,0.006531250000000002,0.13464108503858743,29.82269849404121,29.82269849404121,2.9822698494039512,1.9979919839679359,34.00221595752102,inf,1073.0081989862128,1.1141323485615633,0.004110324243555146,22,10,2.702549378558705,0.0005588584369719859,0.0005588584369719859,nan,8,81,22,22,0,False
1,PT,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:cold_draw_replicated_over_ladder_then_charged_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,397.0355574255809,1920000.0,1920000.0,0.0,basin_28,571.8972787753597,1.4404182901994977,0.0002978631660288332,0.0002978631660288332,nan,2878,0,False,basin,basin_9,9,0.0145,0.025,-0.0105,0.0105,0.11954161019763272,37.23874732344141,37.23874732344141,3.7238747323439294,1.9979919839679359,18.49591497446668,inf,859.3199906017335,1.0733959701782676,0.004077947627261466,24,8,2.164340131583307,0.0004475624951050695,0.0004475624951050695,nan,9,62,24,24,0,False
