method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,33,0.0825,1584000.0,33.0,33.0,0.0,1.29476717079623,0.4255855024675541,0.42549418208909484,0.4956326214111259,0.6617530267170463,0.9584341140165241,0.9843333333333333,0.4843333333333333,0.9559176910581527,0.024186567185909946,1.0143848748017947,0.361024451367432,False,nan,reject,1.6,0.00020075757575757576,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,33,0.0825,1584000.0,33.0,33.0,0.0,1.2967335488508225,0.4291524638354105,0.4290618327860043,0.4942104496798878,0.66368301927926,0.9600675504081785,0.9864999999999999,0.48650000000000004,0.957211511287981,0.020392218445658306,0.9805200570789948,0.3336575992745744,False,nan,reject,1.6,0.00020075757575757576,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,33,0.0825,1584000.0,33.0,33.0,0.0,1.2979758707549416,0.43136544599668203,0.43127518350848193,0.4941838838751615,0.6651381240254394,0.9621348493826037,0.9873333333333333,0.4873333333333333,0.9583944004946973,0.019977258198500825,0.9311033334173171,0.2792901183984996,False,nan,reject,1.6,0.00020075757575757576,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,5,33,0.0825,1584000.0,33.0,33.0,0.0,1.2933444066006503,0.42541343225757833,0.42532208494092627,0.4933976565174684,0.6613811353474344,0.9575522876382374,0.9843333333333333,0.4843333333333333,0.953994498582266,0.020294909908828207,0.9555451302871971,0.30392721619912677,False,nan,reject,1.6,0.00020075757575757576,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,6,33,0.0825,1584000.0,33.0,33.0,0.0,1.296528770764386,0.42719988760192495,0.42710896884866145,0.49929287213363,0.6632981695586537,0.9595648866064204,0.9841666666666666,0.48416666666666663,0.9571288646814298,0.021886553817894505,0.9677987881186175,0.2501759043370412,False,nan,reject,1.6,0.00020075757575757576,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,7,33,0.0825,1584000.0,33.0,33.0,0.0,1.2998429061907413,0.43205742782807854,0.43196734291194705,0.49808907595205676,0.6669485510980281,0.9642732921383352,0.9871666666666666,0.48716666666666664,0.9636827298611224,0.018039747436933595,0.9942850621164555,0.12601447381027497,False,nan,reject,1.6,0.00020075757575757576,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,67,0.1675,3216000.0,67.0,67.0,0.0,1.2682234268785462,0.40157378563461954,0.40147849946875624,0.4845644490240288,0.6436316109588964,0.9300946932032672,0.9704999999999999,0.47050000000000003,0.9289130833184441,0.008586465304816215,0.9373428039753374,0.0027560888535989037,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,67,0.1675,3216000.0,67.0,67.0,0.0,1.2641987915604225,0.39769869017937454,0.3976026491256547,0.4789370393191899,0.6399454667476063,0.9261307493496094,0.9688333333333333,0.4688333333333333,0.9230724359603634,0.013257830001844106,0.9287973712594719,0.2056593696356276,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,67,0.1675,3216000.0,67.0,67.0,0.0,1.2674846080103441,0.39817469643762293,0.3980785861070478,0.4760701288818733,0.6405021255264904,0.9282779296546781,0.9698333333333333,0.4698333333333333,0.9270648125008486,0.024470917071149678,1.0370836985211003,0.5573483361961055,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,67,0.1675,3216000.0,67.0,67.0,0.0,1.2760588565760003,0.40582287579445364,0.4057282532430956,0.4853445964866593,0.646155664189647,0.9356056876195951,0.9726666666666667,0.4726666666666667,0.9305213280041003,0.025982191593024062,0.9373932433468821,0.47226018368398315,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,67,0.1675,3216000.0,67.0,67.0,0.0,1.2710116462180636,0.40289127313062056,0.40279612831573774,0.48090106860531695,0.6435176951736292,0.9314332051106424,0.9714999999999999,0.47150000000000003,0.9260664121274242,0.02089020496779881,0.872848339359085,0.36140904958455,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,5,67,0.1675,3216000.0,67.0,67.0,0.0,1.2633603114510543,0.3956564648908716,0.39556003589495303,0.47122232475528714,0.6381140458411251,0.9239885963937016,0.9671666666666666,0.4671666666666666,0.9205572431678978,0.019282062502802955,0.9488854519868188,0.3462221185873108,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,6,67,0.1675,3216000.0,67.0,67.0,0.0,1.2709611951814532,0.39853210133593653,0.3984360940425916,0.47905985233695564,0.6412356673138995,0.930593890338038,0.9681666666666666,0.4681666666666666,0.9268938615153028,0.0357833696986809,0.9821674017521502,0.7035171576986213,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,7,67,0.1675,3216000.0,67.0,67.0,0.0,1.2738342701601166,0.40281757533891216,0.4027223581066972,0.4836647005290286,0.64485050392291,0.9347155299458199,0.9723333333333333,0.4723333333333334,0.9321487631750723,0.027377960361915865,0.9889435332106082,0.3608358228852594,False,nan,reject,1.6,0.0003355099502487562,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,100,0.25,4800000.0,100.0,100.0,0.0,1.2413569851451896,0.37608776518999854,0.3759881659602411,0.4659658310321789,0.6224294057894074,0.8996165643422256,0.9553333333333333,0.45533333333333337,0.8959962823169165,0.005950411942457046,0.8956722963207193,0.18295953883083527,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,100,0.25,4800000.0,100.0,100.0,0.0,1.2406636615842104,0.37423040853468303,0.3741303958909965,0.4616216426697688,0.6201496646105049,0.8978612208881207,0.955,0.45499999999999996,0.8933215148501883,0.018671296670905058,0.9051352523853035,0.3534282207543368,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,100,0.25,4800000.0,100.0,100.0,0.0,1.2440206226811417,0.3727025972433192,0.37260217943574625,0.4661789381595903,0.621013572558249,0.9005320214187538,0.954,0.45399999999999996,0.8990879591596564,0.028885449798031426,1.0122668186182913,0.5641432109789396,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,100,0.25,4800000.0,100.0,100.0,0.0,1.2548571275701739,0.38219042117396973,0.3820915787375645,0.4738781251853041,0.6280287444467298,0.9124647937308625,0.9591666666666666,0.4591666666666666,0.9044186519419833,0.039232585497150696,0.8512888013170188,0.7852600962529702,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,100,0.25,4800000.0,100.0,100.0,0.0,1.2521616291252138,0.3784487581067778,0.3783493395630769,0.4683003978540688,0.6244494216192618,0.9072345949756178,0.9571666666666666,0.4571666666666666,0.8992087559500214,0.042499684980326524,0.8685142315783525,0.910094338688748,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,5,100,0.25,4800000.0,100.0,100.0,0.0,1.245972030193689,0.3713347164164509,0.37123393828467843,0.4706282501566288,0.6204476680136568,0.9017335282887913,0.953,0.45299999999999996,0.8974835526997296,0.04314146013040965,0.9332243786671169,0.7420743221376541,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,6,100,0.25,4800000.0,100.0,100.0,0.0,1.243738884076763,0.3728053997066558,0.37270486096467026,0.4622676068325136,0.6208274573768092,0.9016718871475543,0.9545,0.4545,0.8976998581663929,0.0327055837267618,0.9393753126205288,0.6195628112324668,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,7,100,0.25,4800000.0,100.0,100.0,0.0,1.2460878313718917,0.379501621432217,0.3794026415697396,0.46877722628255714,0.6253097070399695,0.903788804920442,0.9576666666666667,0.45766666666666667,0.9012934151391543,0.010569277079284123,0.922688231958699,0.11484897876245304,False,nan,reject,1.6,0.0004383333333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,133,0.3325,6384000.0,133.0,133.0,0.0,1.2171311807201124,0.35078467259475365,0.3506806480317356,0.45210676641005965,0.601757590018521,0.8714284928664725,0.941,0.44099999999999995,0.8680676422036017,0.018636040654791297,0.8964555242629451,0.34799910607662954,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,133,0.3325,6384000.0,133.0,133.0,0.0,1.2174815866654052,0.3498523421121452,0.34974810500853937,0.4485576961902101,0.6011234335687373,0.871122526476781,0.9401666666666666,0.4401666666666667,0.8690101959724009,0.024852019680153048,0.9512538777306305,0.455735756399715,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,133,0.3325,6384000.0,133.0,133.0,0.0,1.2277179686001891,0.3550083361281864,0.3549049280183937,0.46484431068501536,0.6065412812612373,0.8807547750414157,0.943,0.44299999999999995,0.8769434657385011,0.038687576492534514,0.9365573887501879,0.6434349603691653,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,133,0.3325,6384000.0,133.0,133.0,0.0,1.2301125824836274,0.3572217798574653,0.3571186425877988,0.4529000796095645,0.6066993639305849,0.8832861880393732,0.944,0.44399999999999995,0.872207912560717,0.04632707754041232,0.7974502304470223,1.1220348380425054,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,133,0.3325,6384000.0,133.0,133.0,0.0,1.2305559291330765,0.3586410249849875,0.35853817751308614,0.4554180766635685,0.6083764173756954,0.8844324121955616,0.9443333333333332,0.44433333333333336,0.8761310261572224,0.03888338741497743,0.8470587861862844,0.9118658544088353,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,5,133,0.3325,6384000.0,133.0,133.0,0.0,1.2258199912707424,0.35133058408873663,0.3512264766756005,0.4568289886194148,0.6030242728321604,0.8775655524992314,0.9405,0.4405,0.8707617970033623,0.04950710033110517,0.8986515394039422,1.0026796803876876,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,6,133,0.3325,6384000.0,133.0,133.0,0.0,1.2184995737086541,0.35039985828758935,0.3502956069412152,0.44707093472981796,0.6011950329083544,0.8723313807879226,0.9411666666666666,0.4411666666666667,0.8674909370983818,0.027983121360050878,0.9089148861765215,0.6755652589628952,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,7,133,0.3325,6384000.0,133.0,133.0,0.0,1.2211363271769422,0.3534042727803852,0.353300637716659,0.4544842917388919,0.6044537751883375,0.8756950561121126,0.9418333333333333,0.4418333333333333,0.872262008822323,0.022283001478759945,0.9017665103899729,0.35747830204287145,False,nan,reject,1.6,0.0005477756892230577,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,167,0.4175,8016000.0,167.0,167.0,0.0,1.19685948676727,0.330760024924706,0.3306525546575644,0.4399644259049211,0.5851801050226281,0.847943989658102,0.9288333333333333,0.4288333333333333,0.8448567724172704,0.02193270131407532,0.8776248449634694,0.35689955335534485,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,167,0.4175,8016000.0,167.0,167.0,0.0,1.197549462077624,0.3276731824657385,0.3275650507766047,0.4385565702657568,0.5827240063449824,0.8471057326666602,0.9253333333333333,0.42533333333333334,0.8410490067003581,0.039459373378940565,0.8674133582426837,0.7893837210925417,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,167,0.4175,8016000.0,167.0,167.0,0.0,1.2025643404129098,0.33262655269893426,0.3325193351241692,0.4407666594771675,0.5873103883190928,0.8525942415170218,0.9298333333333333,0.4298333333333333,0.8508336131026504,0.03495464742597787,0.9814059425831984,0.6701949633793064,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,167,0.4175,8016000.0,167.0,167.0,0.0,1.2123142978660013,0.3381954278688526,0.33808911352031246,0.4520474024019436,0.5915664393392298,0.860623182089258,0.9328333333333333,0.4328333333333333,0.8514662725448187,0.05039067152474597,0.8164389297281405,1.1347110141841155,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,167,0.4175,8016000.0,167.0,167.0,0.0,1.2041642916571689,0.33652759417103406,0.3364209991542455,0.43791675021652415,0.5894074062442325,0.8555878691741178,0.9321666666666666,0.4321666666666667,0.8495579409015763,0.030791637437040942,0.8523930138710099,0.6927008727755369,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,5,167,0.4175,8016000.0,167.0,167.0,0.0,1.2055429557590325,0.3325654370876958,0.33245812487123627,0.4447892148978269,0.5873343099162631,0.8545277576840764,0.9279999999999999,0.42800000000000005,0.8493777788382667,0.04738351396738261,0.9205116340661088,1.007598938431594,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,6,167,0.4175,8016000.0,167.0,167.0,0.0,1.1985409313685433,0.32867057804226296,0.32856262298522043,0.44187112760379915,0.5836163670700278,0.8479252138531449,0.9268333333333333,0.4268333333333333,0.843016394628941,0.0376928958680125,0.9059752524445539,0.7798998125526057,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,7,167,0.4175,8016000.0,167.0,167.0,0.0,1.1960621311325317,0.3292414305957998,0.3291337161736986,0.4398433257878109,0.5836384222885453,0.8464387539839328,0.9276666666666666,0.42766666666666664,0.842604956854655,0.025812724876675963,0.8991509864352428,0.487036253811966,False,nan,reject,1.6,0.000655314371257485,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,200,0.5,9600000.0,200.0,200.0,0.0,1.172558835148502,0.30756214756066147,0.3074506397229063,0.4264694357854056,0.564496522274212,0.8198532237109128,0.9128333333333333,0.4128333333333333,0.8137932108318648,0.03173622764332373,0.8319573192012429,0.6418989970988284,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,200,0.5,9600000.0,200.0,200.0,0.0,1.1743963988511914,0.307540153692461,0.3074285710227501,0.42449479948359314,0.5646951132293415,0.8210690515355996,0.9135,0.4135,0.8157866952701376,0.04084888904485795,0.8476480484055526,0.8387545895206864,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,200,0.5,9600000.0,200.0,200.0,0.0,1.183921794550368,0.315416527392661,0.3153063453397761,0.42880562767172836,0.5721352472343855,0.8317850892708506,0.9183333333333333,0.41833333333333333,0.8297883645097014,0.03959965970260493,0.9836534988715411,0.792267665610397,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,200,0.5,9600000.0,200.0,200.0,0.0,1.1872164763805197,0.3170075793456584,0.3168975769534996,0.43058289423504814,0.5728005380392759,0.8340729940264875,0.9189999999999999,0.41900000000000004,0.8245590408820802,0.04750248732923601,0.7935442451745262,1.1533967224276358,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,200,0.5,9600000.0,200.0,200.0,0.0,1.1838906210555515,0.31561542994779834,0.3155052676597895,0.42943427349918034,0.5707563102766986,0.8301844282766098,0.9186666666666666,0.41866666666666663,0.8207559854124115,0.043843441508888636,0.7937347237999711,1.0273363792666967,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,5,200,0.5,9600000.0,200.0,200.0,0.0,1.18911021143242,0.3128352321563409,0.3127244853416089,0.43943171773534184,0.5706931932706515,0.8323802505498663,0.9159999999999999,0.41600000000000004,0.823520152744693,0.06333532510859019,0.8710277289762763,1.3592742981864463,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,6,200,0.5,9600000.0,200.0,200.0,0.0,1.1777329532834666,0.3077935192098312,0.3076820456195951,0.4316389610050617,0.5656984112592752,0.8225229022989193,0.9133333333333333,0.41333333333333333,0.8182627262570701,0.04315162772741221,0.9166697322789931,0.9456141282672855,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,7,200,0.5,9600000.0,200.0,200.0,0.0,1.1694718710605376,0.30528593999522313,0.3051740486643133,0.428427818331736,0.5626631702900413,0.8166599460722173,0.9115,0.4115,0.8111626489190806,0.02822005996042487,0.8504879499599807,0.541617982314215,False,nan,reject,1.6,0.0007505208333333333,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,233,0.5825,11184000.0,233.0,233.0,0.0,1.1493229163351821,0.28590458216484105,0.2857893581550863,0.4179099764208218,0.5458713251749506,0.7930334902285631,0.8986666666666666,0.3986666666666666,0.7880503135179878,0.036850347448766696,0.8172625613570392,0.6010130852743899,False,nan,reject,1.6,0.0008474606580829757,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,233,0.5825,11184000.0,233.0,233.0,0.0,1.157034656497514,0.28786446845826874,0.2877493971882181,0.4188404914399276,0.54718370170593,0.7988190068548947,0.9,0.4,0.7901333663381535,0.059791037710072104,0.842817355643749,1.2477645394467203,False,nan,reject,1.6,0.0008474606580829757,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,233,0.5825,11184000.0,233.0,233.0,0.0,1.1625265432996281,0.2968141606363941,0.2967007867458692,0.42247949317705386,0.5557197995440156,0.807673918604435,0.9075,0.4075,0.805984433500172,0.03791057077936921,0.9565103641375955,0.7711406445027168,False,nan,reject,1.6,0.0008474606580829757,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,233,0.5825,11184000.0,233.0,233.0,0.0,1.1678254708828342,0.2981332169640216,0.2980199821723961,0.42255985233695564,0.5560145562081602,0.8101778138037161,0.9069999999999999,0.40700000000000003,0.8015007043287538,0.05767440402483737,0.7897236498886582,1.2642737013782535,False,nan,reject,1.6,0.0008474606580829757,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,4,233,0.5825,11184000.0,233.0,233.0,0.0,1.164887352414061,0.29714114592145,0.29702782566965413,0.421790292448132,0.555366879084597,0.8084097104426401,0.9059999999999999,0.406,0.8006113549540708,0.04737866936723334,0.8181569104709031,1.0268028496077948,False,nan,reject,1.6,0.0008474606580829757,0.0
