method,quantity,metric,estimator,epsilon_subset,model_family,n_points,n_epsilon,n_censored,C_hat,parameter_name,parameter_hat,Delta_hat,alpha_hat,standard_error,bootstrap_ci_low,bootstrap_ci_high,bootstrap_C_ci_low,bootstrap_C_ci_high,bootstrap_successes,log_likelihood,log_RSS,log_R2,AIC,BIC,leave_one_out_error,residual_RMSE_log,converged,bootstrap_CI,bootstrap_C_CI,sigma_log_time,selected_fit
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,all,polynomial,20,20,0,1.7356044450095431,alpha_hat,0.19233815376961763,,0.19233815376961763,0.011675944089058284,0.1625923109426836,0.22226223084388327,1.615938925446936,1.8324990541700976,500,39.127874847141,-3.7549322775694542,0.9377938917014523,-72.255749694282,-69.26855287362002,0.0015416041661014258,0.034206750355934464,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,exclude_largest_2,arrhenius,18,18,0,1.3227036921496607,Delta_hat,0.014638078116767,0.014638078116767,,0.0021700847474325127,0.00991529959510019,0.023057817900789614,1.2208801503653688,1.4271984781958178,500,26.133094263269356,-2.8511824488764423,0.7398388765462626,-46.26618852653871,-43.59507325285022,0.004343420886393391,0.056654882767516256,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,exclude_largest_2,polynomial,18,18,0,1.663149440360178,alpha_hat,0.17550145734067796,,0.17550145734067796,0.01256268796783053,0.14670520267543624,0.209320492336019,1.5527447039531241,1.7749997355459268,500,37.235359137327585,-4.084767434882912,0.9242289602224579,-68.47071827465517,-65.79960300096667,0.001268718783716122,0.03057509175630469,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,lowest_12,arrhenius,12,12,0,1.1611482895580982,Delta_hat,0.007176407924160372,0.007176407924160372,,0.0013601404478218373,0.004054695575951468,0.011149752536916385,1.096383869338083,1.2243276388819688,500,27.630871156998367,-4.958115609454407,0.7357193098248216,-49.261742313996734,-47.80702236463273,0.0009313022743755355,0.02419737483439523,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,lowest_12,polynomial,12,12,0,1.3927036348995818,alpha_hat,0.11008411419237511,,0.11008411419237511,0.014014619070335443,0.07398764667098474,0.14599123214482027,1.2550531072320574,1.5164070502547096,500,31.46586232824891,-5.59728080466283,0.8605304129548059,-56.93172465649782,-55.477004707133815,0.0004991334203243205,0.017578236102501223,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,lowest_10,arrhenius,10,10,0,1.1104230780632665,Delta_hat,0.004826326195236614,0.004826326195236614,,0.000968620502862953,0.002209038301897874,0.0071082980923737596,1.053751246433789,1.148528056565219,500,28.449450327033375,-6.225182038821976,0.7562989258006869,-50.89890065406675,-49.99114537508461,0.0003365714536026672,0.014067563877129182,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,lowest_10,polynomial,10,10,0,1.2769057937981494,alpha_hat,0.07978139622666242,,0.07978139622666242,0.011759146480394899,0.050563919001751646,0.11240688558419029,1.1731954466920593,1.3858197567696968,500,30.940980150924872,-6.723488003600274,0.8519372154532344,-55.881960301849745,-54.97420502286761,0.00019744888247121174,0.010965113475345015,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,lowest_8,arrhenius,8,8,0,1.0696085043152619,Delta_hat,0.0029566973337639656,0.0029566973337639656,,0.0007220307325676846,0.0011290027659162478,0.004533859713907015,1.0299820745389154,1.0962084854749963,498,27.3137091392181,-7.5868628095340345,0.7364816742866922,-48.6274182784362,-48.3890936533967,0.00012692678037961233,0.007961385984659427,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,lowest_8,polynomial,8,8,0,1.1793231913460758,alpha_hat,0.05282472748825438,,0.05282472748825438,0.010509328349232804,0.01953198894041181,0.07669854409035318,1.0679437378379517,1.2579985630055053,499,28.582178331034527,-7.90398010748814,0.8080940103439839,-51.16435666206905,-50.92603203702954,9.003544796881536e-05,0.006794031148249789,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,uncensored_only,arrhenius,20,20,0,1.3852898665819906,Delta_hat,0.017490930665219038,0.017490930665219038,,0.0024978356067284933,0.012511598673040778,0.026160292376265902,1.2853518894066878,1.4939633292245877,500,24.503149634484316,-2.292459756303786,0.7314799137311552,-43.00629926896863,-40.01910244830666,0.006630527713741917,0.07106957054052816,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,uncensored_only,polynomial,20,20,0,1.7356044450095431,alpha_hat,0.19233815376961763,,0.19233815376961763,0.011675944089058284,0.1625923109426836,0.22226223084388327,1.615938925446936,1.8324990541700976,500,39.127874847141,-3.7549322775694542,0.9377938917014523,-72.255749694282,-69.26855287362002,0.0015416041661014258,0.034206750355934464,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,reliable_rate_window_only,arrhenius,20,20,0,1.3852898665819906,Delta_hat,0.017490930665219038,0.017490930665219038,,0.0024978356067284933,0.012511598673040778,0.026160292376265902,1.2853518894066878,1.4939633292245877,500,24.503149634484316,-2.292459756303786,0.7314799137311552,-43.00629926896863,-40.01910244830666,0.006630527713741917,0.07106957054052816,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M40,seed_mean_window,reliable_rate_window_only,polynomial,20,20,0,1.7356044450095431,alpha_hat,0.19233815376961763,,0.19233815376961763,0.011675944089058284,0.1625923109426836,0.22226223084388327,1.615938925446936,1.8324990541700976,500,39.127874847141,-3.7549322775694542,0.9377938917014523,-72.255749694282,-69.26855287362002,0.0015416041661014258,0.034206750355934464,True,,,,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,all,arrhenius,160,20,0,1.2203621486713958,Delta_hat,0.012233302954105359,0.012233302954105359,,0.0008111946912339375,0.011589882529645134,0.012857587926336126,1.2109993882582673,1.2311513797440499,497,201.1885142503035,,0.5870168660388309,-396.377028500607,-387.15150705490555,-1.085098783428226,0.06881271450473524,True,"[0.011589883, 0.012857588]","[1.2109994, 1.2311514]",0.06881271250108294,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,all,polynomial,160,20,0,1.0304733539940765,alpha_hat,0.13992836332390696,,0.13992836332390696,0.0052830946163352765,0.1340049585366819,0.14591331470607943,1.017488371014902,1.04541132364178,499,265.1218030128439,,0.8142799105614537,-524.2436060256878,-515.0180845799863,-1.533645188199165,0.04614577820643881,True,"[0.13400496, 0.14591331]","[1.0174884, 1.0454113]",0.04614577443059949,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,exclude_largest_2,arrhenius,144,18,0,1.272347007163407,Delta_hat,0.009660043595067086,0.009660043595067086,,0.0007292288842298335,0.008967819000993036,0.01035377700084163,1.2608188192270435,1.2839425643073608,489,207.90145702091655,,0.5492700111774593,-409.8029140418331,-400.8934741431051,-1.2492753988980938,0.05711442019378036,True,"[0.008967819, 0.010353777]","[1.2608188, 1.2839426]",0.05711441960434231,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,exclude_largest_2,polynomial,144,18,0,1.0818738176106015,alpha_hat,0.12072893694378901,,0.12072893694378901,0.005876931977899633,0.11312210593970072,0.12825924993340654,1.0624790204841967,1.1020512788973273,498,249.0789685805953,,0.7455870884735772,-492.1579371611906,-483.2484972624626,-1.5905930103482682,0.04290986213839691,True,"[0.11312211, 0.12825925]","[1.062479, 1.1020513]",0.042909861717683434,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,lowest_12,arrhenius,96,12,0,1.4283256125511128,Delta_hat,0.0030395675846887093,0.0030395675846887093,,0.0005846968080241913,0.002069813452847368,0.003989290876600427,1.4102035674175242,1.4495195225112023,489,193.53031101156483,,0.21967304035188417,-381.06062202312967,-373.36757744872614,-1.8438764704907777,0.03222930094681956,True,"[0.0020698135, 0.0039892909]","[1.4102036, 1.4495195]",0.03222929723032248,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,lowest_12,polynomial,96,12,0,1.3132380263141665,alpha_hat,0.04931638124717472,,0.04931638124717472,0.007924896089951002,0.03544389090507258,0.061680826248891846,1.2705150246580241,1.3615398481362935,499,197.89107702081245,,0.287440285091083,-389.7821540416249,-382.08910946722136,-1.9188917292042058,0.03079804950282865,True,"[0.035443891, 0.061680826]","[1.270515, 1.3615398]",0.030798047806438862,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,lowest_10,arrhenius,80,10,0,1.4752790098737425,Delta_hat,0.0013327551443655609,0.0013327551443655609,,0.0006018435137897803,0.0002917090452773121,0.002340062798298371,1.4520207787135309,1.5003974619255684,492,173.56225125327205,,0.05775839682092787,-341.1245025065441,-333.97842260252247,-2.0935128564964813,0.02764068012406851,True,"[0.00029170905, 0.0023400628]","[1.4520208, 1.5003975]",0.027640686339514664,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,lowest_10,polynomial,80,10,0,1.4133066074269554,alpha_hat,0.023629989224720472,,0.023629989224720472,0.009288308382372216,0.005248167189413319,0.03849552655077138,1.354925950505207,1.4866100298743994,500,174.29443096592328,,0.07484875908989674,-342.58886193184657,-335.44278202782493,-2.118046037053433,0.02738885992671257,True,"[0.0052481672, 0.038495527]","[1.354926, 1.48661]",0.02738886000709681,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,lowest_8,arrhenius,64,8,0,1.4903867332381686,Delta_hat,0.0008189447919058454,0.0008189447919058454,,0.0007773407800237773,-0.0003506830184353473,0.002130235234021682,1.4569222688596595,1.5237658127136164,493,138.03782029747822,,0.017048936991340913,-270.07564059495644,-263.59899134487745,-2.0584362227241773,0.0279935969489527,True,"[-0.00035068302, 0.0021302352]","[1.4569223, 1.5237658]",0.02799360370805849,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,lowest_8,polynomial,64,8,0,1.4394126011719828,alpha_hat,0.017373445124756297,,0.017373445124756297,0.013195386609162257,-0.002001478328593007,0.03926227438479991,1.3547905358216965,1.522675950824591,499,138.34281320489734,,0.02637296706544967,-270.6856264097947,-264.2089771597157,-2.0752163028549635,0.027860510430501827,True,"[-0.0020014783, 0.039262274]","[1.3547905, 1.522676]",0.027860509441073662,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,uncensored_only,arrhenius,160,20,0,1.2203621486713958,Delta_hat,0.012233302954105359,0.012233302954105359,,0.0008111946912339375,0.011589882529645134,0.012857587926336126,1.2109993882582673,1.2311513797440499,497,201.1885142503035,,0.5870168660388309,-396.377028500607,-387.15150705490555,-1.085098783428226,0.06881271450473524,True,"[0.011589883, 0.012857588]","[1.2109994, 1.2311514]",0.06881271250108294,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,uncensored_only,polynomial,160,20,0,1.0304733539940765,alpha_hat,0.13992836332390696,,0.13992836332390696,0.0052830946163352765,0.1340049585366819,0.14591331470607943,1.017488371014902,1.04541132364178,499,265.1218030128439,,0.8142799105614537,-524.2436060256878,-515.0180845799863,-1.533645188199165,0.04614577820643881,True,"[0.13400496, 0.14591331]","[1.0174884, 1.0454113]",0.04614577443059949,True
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,reliable_rate_window_only,arrhenius,160,20,0,1.2203621486713958,Delta_hat,0.012233302954105359,0.012233302954105359,,0.0008111946912339375,0.011589882529645134,0.012857587926336126,1.2109993882582673,1.2311513797440499,497,201.1885142503035,,0.5870168660388309,-396.377028500607,-387.15150705490555,-1.085098783428226,0.06881271450473524,True,"[0.011589883, 0.012857588]","[1.2109994, 1.2311514]",0.06881271250108294,False
LSC-CP,mixing_time,bin_chi2_M40,particle_threshold,reliable_rate_window_only,polynomial,160,20,0,1.0304733539940765,alpha_hat,0.13992836332390696,,0.13992836332390696,0.0052830946163352765,0.1340049585366819,0.14591331470607943,1.017488371014902,1.04541132364178,499,265.1218030128439,,0.8142799105614537,-524.2436060256878,-515.0180845799863,-1.533645188199165,0.04614577820643881,True,"[0.13400496, 0.14591331]","[1.0174884, 1.0454113]",0.04614577443059949,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,all,arrhenius,20,20,0,1.383452355640945,Delta_hat,0.017869963832145917,0.017869963832145917,,0.002481604326123771,0.012968299997156676,0.026861153293816917,1.2799940542080877,1.4819491181257292,500,24.633536491735924,-2.305498442028947,0.7423196991335743,-43.26707298347185,-40.27987616280988,0.006511175932906224,0.07060775065983102,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,all,polynomial,20,20,0,1.7378853215272638,alpha_hat,0.1954464310162891,,0.1954464310162891,0.011487904893361009,0.16442255515584786,0.224708231730777,1.5995665788921403,1.8262271899148672,500,39.45259346622998,-3.7874041394783524,0.9414539294439945,-72.90518693245996,-69.91799011179798,0.0014578833864874704,0.033655856160545575,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,exclude_largest_2,arrhenius,18,18,0,1.3236059004376262,Delta_hat,0.0151414552723795,0.0151414552723795,,0.002217937912524824,0.0109429643232458,0.023196404305789838,1.2321599827887888,1.4200014289872858,500,25.740484111819242,-2.807559098715319,0.7444310910057343,-45.480968223638484,-42.80985294994999,0.004498207081345263,0.05790419593907194,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,exclude_largest_2,polynomial,18,18,0,1.6753720994106764,alpha_hat,0.1809860588815943,,0.1809860588815943,0.012945630217194677,0.14587907933691271,0.2116909750678053,1.5326639658062524,1.7720333397210537,500,36.69487047485461,-4.024713139052582,0.9243333101300251,-67.38974094970922,-64.71862567602074,0.001310305159909349,0.03150709726672225,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,lowest_12,arrhenius,12,12,0,1.1491223955232523,Delta_hat,0.007071712176776958,0.007071712176776958,,0.0011198421450379294,0.004688467381871836,0.011080991884126737,1.0978121180267995,1.2046777777563191,500,29.963673934156347,-5.34691607231407,0.799511606353625,-53.927347868312694,-52.47262791894869,0.0006303609045883811,0.019922383884862893,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,lowest_12,polynomial,12,12,0,1.3689333698438737,alpha_hat,0.10688031008990556,,0.10688031008990556,0.010771318931732662,0.0696775916394788,0.13102365160714483,1.2313682799255283,1.4476118063380303,500,34.62443101167298,-6.123708918566842,0.9077996882523457,-63.248862023345964,-61.79414207398196,0.0002844899777230603,0.01351023430370028,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,lowest_10,arrhenius,10,10,0,1.108332481510144,Delta_hat,0.005172574545673314,0.005172574545673314,,0.0008701267191797577,0.0033411208333113053,0.00789409124210147,1.0695583830131867,1.1534734275842793,500,29.5217907469993,-6.43965012281516,0.8154067617421948,-53.0435814939986,-52.135826215016465,0.00028631777565924784,0.012637109339600635,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,lowest_10,polynomial,10,10,0,1.2837742469974822,alpha_hat,0.08448295240048817,,0.08448295240048817,0.010138417354155996,0.057093422310139925,0.10949425272007934,1.1845113205293591,1.3673286515922052,500,32.42397470221757,-7.0200869138588144,0.8966916814250723,-58.84794940443514,-57.940194125453004,0.00016307957281360002,0.009453823620113147,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,lowest_8,arrhenius,8,8,0,1.0746711898170962,Delta_hat,0.00362540693847749,0.00362540693847749,,0.0006039327361027207,0.0020283180421805614,0.005599131551151683,1.0383862783433409,1.105736563783321,500,28.742548148858987,-7.944072561944257,0.8572651456595893,-51.48509629771797,-51.24677167267846,8.882963828870484e-05,0.0066591924747946875,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,lowest_8,polynomial,8,8,0,1.2075772317467413,alpha_hat,0.06366457548310961,,0.06366457548310961,0.00823682643723206,0.0383707219643521,0.07740031736742436,1.1193862592908579,1.2533796049072605,499,30.531363517809886,-8.39127640418198,0.9087333992924851,-55.06272703561977,-54.82440241058026,5.109227002335608e-05,0.005324912641193402,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,uncensored_only,arrhenius,20,20,0,1.383452355640945,Delta_hat,0.017869963832145917,0.017869963832145917,,0.002481604326123771,0.012968299997156676,0.026861153293816917,1.2799940542080877,1.4819491181257292,500,24.633536491735924,-2.305498442028947,0.7423196991335743,-43.26707298347185,-40.27987616280988,0.006511175932906224,0.07060775065983102,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,uncensored_only,polynomial,20,20,0,1.7378853215272638,alpha_hat,0.1954464310162891,,0.1954464310162891,0.011487904893361009,0.16442255515584786,0.224708231730777,1.5995665788921403,1.8262271899148672,500,39.45259346622998,-3.7874041394783524,0.9414539294439945,-72.90518693245996,-69.91799011179798,0.0014578833864874704,0.033655856160545575,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,reliable_rate_window_only,arrhenius,20,20,0,1.383452355640945,Delta_hat,0.017869963832145917,0.017869963832145917,,0.002481604326123771,0.012968299997156676,0.026861153293816917,1.2799940542080877,1.4819491181257292,500,24.633536491735924,-2.305498442028947,0.7423196991335743,-43.26707298347185,-40.27987616280988,0.006511175932906224,0.07060775065983102,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M80,seed_mean_window,reliable_rate_window_only,polynomial,20,20,0,1.7378853215272638,alpha_hat,0.1954464310162891,,0.1954464310162891,0.011487904893361009,0.16442255515584786,0.224708231730777,1.5995665788921403,1.8262271899148672,500,39.45259346622998,-3.7874041394783524,0.9414539294439945,-72.90518693245996,-69.91799011179798,0.0014578833864874704,0.033655856160545575,True,,,,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,all,arrhenius,160,20,0,1.0455914723685933,Delta_hat,0.011411116416802479,0.011411116416802479,,0.0008169028847786309,0.010857853419828508,0.012068754427953186,1.0370614778343952,1.0542925510923935,499,200.066572790372,,0.5494564733360651,-394.133145580744,-384.9076241350425,-1.0640738583990856,0.06929693421099173,True,"[0.010857853, 0.012068754]","[1.0370615, 1.0542926]",0.06929693199621276,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,all,polynomial,160,20,0,0.8892940265304635,alpha_hat,0.13248196399384968,,0.13248196399384968,0.005477752097468154,0.12664500691559874,0.137534116092223,0.8782142723154978,0.9019337501342507,500,259.33255979062096,,0.7852166483289795,-512.6651195812419,-503.43959813554045,-1.47733994796624,0.047846034795905615,True,"[0.12664501, 0.13753412]","[0.87821427, 0.90193375]",0.047846031745659,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,exclude_largest_2,arrhenius,144,18,0,1.0920545753372095,Delta_hat,0.008727655941516367,0.008727655941516367,,0.0007137563087501644,0.00805767242680147,0.009451861654078911,1.0817711912120758,1.1021740617469384,497,210.98968764083247,,0.509401734704933,-415.97937528166494,-407.06993538293693,-1.2816235642519012,0.055902582720379776,True,"[0.0080576724, 0.0094518617]","[1.0817712, 1.1021741]",0.05590258174731279,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,exclude_largest_2,polynomial,144,18,0,0.9402480256432683,alpha_hat,0.11048244015367949,,0.11048244015367949,0.005892506240531059,0.103520551900133,0.11803916779416528,0.922818947998723,0.955747604454379,499,248.69786623779862,,0.7094136165978097,-491.39573247559724,-482.48629257686923,-1.59250164421614,0.04302357538579194,True,"[0.10352055, 0.11803917]","[0.92281895, 0.9557476]",0.043023575716906425,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,lowest_12,arrhenius,96,12,0,1.226956524565673,Delta_hat,0.002067862994969666,0.002067862994969666,,0.0005447840015757736,0.0011528098434063383,0.0030082896605081117,1.2102062462925125,1.2430336262882826,491,200.31791978167382,,0.13049863171109655,-394.63583956334764,-386.9427949889441,-1.960089531080218,0.030029245237160246,True,"[0.0011528098, 0.0030082897]","[1.2102062, 1.2430336]",0.030029248102644273,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,lowest_12,polynomial,96,12,0,1.155260297211441,alpha_hat,0.0347283874017885,,0.0347283874017885,0.007490363680960757,0.02254928721366962,0.047107082989184625,1.1202912462326609,1.1920091371294879,497,203.30470056325214,,0.18295407271498632,-400.6094011265043,-392.91635655210075,-2.0114360173131107,0.029109350577293268,True,"[0.022549287, 0.047107083]","[1.1202912, 1.1920091]",0.029109350590990547,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,lowest_10,arrhenius,80,10,0,1.2690589433278703,Delta_hat,0.0002957473917290757,0.0002957473917290757,,0.0005828947682570567,-0.0007495262824296777,0.0014501338293566419,1.2457001872627973,1.294386327484897,487,176.12170140608941,,0.0032082527150563145,-346.24340281217883,-339.0973229081572,-2.1458914552533215,0.02677036462762007,True,"[-0.00074952628, 0.0014501338]","[1.2457002, 1.2943863]",0.026770432991366784,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,lowest_10,polynomial,80,10,0,1.2538985493973447,alpha_hat,0.006163229789285258,,0.006163229789285258,0.009067010178177622,-0.010078640091339866,0.022851575332821915,1.197233215741691,1.3117179287495537,498,176.22354141161574,,0.005742856708182864,-346.4470828232315,-339.30100291920985,-2.157391822241676,0.026736307633651337,True,"[-0.01007864, 0.022851575]","[1.1972332, 1.3117179]",0.026736307871776454,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,lowest_8,arrhenius,64,8,0,1.2744632709145747,Delta_hat,8.662927383800606e-05,8.662927383800606e-05,,0.0007613578337642055,-0.001341652203621135,0.001499622873993437,1.243479589339529,1.3103127062440998,495,139.367428764091,,0.00020257115036925732,-272.734857528182,-266.258208278103,-2.0910485778462258,0.0274180257544204,True,"[-0.0013416522, 0.0014996229]","[1.2434796, 1.3103127]",0.027418025689004744,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,lowest_8,polynomial,64,8,0,1.2621690160028143,alpha_hat,0.003963904783226185,,0.003963904783226185,0.012977681570183676,-0.02098332797955582,0.029658212286636156,1.1727706029340494,1.3548420503651226,499,139.40756730377598,,0.001455860242228324,-272.81513460755195,-266.33848535747296,-2.1038955929598924,0.027400835528107556,True,"[-0.020983328, 0.029658212]","[1.1727706, 1.3548421]",0.027400850810950686,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,uncensored_only,arrhenius,160,20,0,1.0455914723685933,Delta_hat,0.011411116416802479,0.011411116416802479,,0.0008169028847786309,0.010857853419828508,0.012068754427953186,1.0370614778343952,1.0542925510923935,499,200.066572790372,,0.5494564733360651,-394.133145580744,-384.9076241350425,-1.0640738583990856,0.06929693421099173,True,"[0.010857853, 0.012068754]","[1.0370615, 1.0542926]",0.06929693199621276,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,uncensored_only,polynomial,160,20,0,0.8892940265304635,alpha_hat,0.13248196399384968,,0.13248196399384968,0.005477752097468154,0.12664500691559874,0.137534116092223,0.8782142723154978,0.9019337501342507,500,259.33255979062096,,0.7852166483289795,-512.6651195812419,-503.43959813554045,-1.47733994796624,0.047846034795905615,True,"[0.12664501, 0.13753412]","[0.87821427, 0.90193375]",0.047846031745659,True
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,reliable_rate_window_only,arrhenius,160,20,0,1.0455914723685933,Delta_hat,0.011411116416802479,0.011411116416802479,,0.0008169028847786309,0.010857853419828508,0.012068754427953186,1.0370614778343952,1.0542925510923935,499,200.066572790372,,0.5494564733360651,-394.133145580744,-384.9076241350425,-1.0640738583990856,0.06929693421099173,True,"[0.010857853, 0.012068754]","[1.0370615, 1.0542926]",0.06929693199621276,False
LSC-CP,mixing_time,bin_chi2_M80,particle_threshold,reliable_rate_window_only,polynomial,160,20,0,0.8892940265304635,alpha_hat,0.13248196399384968,,0.13248196399384968,0.005477752097468154,0.12664500691559874,0.137534116092223,0.8782142723154978,0.9019337501342507,500,259.33255979062096,,0.7852166483289795,-512.6651195812419,-503.43959813554045,-1.47733994796624,0.047846034795905615,True,"[0.12664501, 0.13753412]","[0.87821427, 0.90193375]",0.047846031745659,True
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,all,arrhenius,20,20,0,1.357691341969173,Delta_hat,0.016853797464517366,0.016853797464517366,,0.0024044941392124823,0.012337465555083834,0.02412545808234315,1.267793591152814,1.4545951793418501,500,25.264850739949637,-2.368629866850318,0.731864149938614,-44.52970147989927,-41.5425046592373,0.006048482277846906,0.0684137760630549,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,all,polynomial,20,20,0,1.6862197979626394,alpha_hat,0.185081462767491,,0.185081462767491,0.011430794157172016,0.15500281541939195,0.21524348979329747,1.5638479796248341,1.777605791271683,500,39.5522690268243,-3.797371695537784,0.93575191443964,-73.1045380536486,-70.11734123298662,0.00145518901338986,0.03348854012335324,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,exclude_largest_2,arrhenius,18,18,0,1.2958498924632038,Delta_hat,0.013980836809718759,0.013980836809718759,,0.002032152736116839,0.00976604946412099,0.020658451615013843,1.2092304733680286,1.382401569644499,500,27.31516377812072,-2.9825235060821496,0.7473625739288914,-48.63032755624144,-45.95921228255295,0.0037349667649732073,0.053053861222056894,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,exclude_largest_2,polynomial,18,18,0,1.6103356064721637,alpha_hat,0.1669640165200959,,0.1669640165200959,0.011772402991695224,0.1349723051446546,0.20086966166757517,1.4769041580956448,1.7185788354585056,500,38.404874675712925,-4.214713605814617,0.9263175043684657,-70.80974935142585,-68.13863407773735,0.0011044631339778234,0.028651694811252744,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,lowest_12,arrhenius,12,12,0,1.145171275853072,Delta_hat,0.006903027134058194,0.006903027134058194,,0.0011439207739629047,0.004377027798312632,0.010164955768308143,1.0923364448042618,1.1920733879766263,500,29.70838709110989,-5.304368265139661,0.7845551136522527,-53.41677418221978,-51.96205423285578,0.0006144083766394072,0.020350751124826233,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,lowest_12,polynomial,12,12,0,1.3575367863705745,alpha_hat,0.10404581565848335,,0.10404581565848335,0.011804649511050435,0.06831982031410098,0.1252720961961026,1.2264683575450608,1.4309983463236522,500,33.52515261484929,-5.940495852429559,0.8859567751661687,-61.05030522969858,-59.595585280334575,0.0003247050832252044,0.014806318685589041,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,lowest_10,arrhenius,10,10,0,1.0998676292869236,Delta_hat,0.004786628106446523,0.004786628106446523,,0.0007201058062779288,0.003129298279207797,0.006557922591344267,1.0641308284726754,1.1288830987440992,500,31.41419775594286,-6.8181315246038725,0.846696818737712,-56.82839551188572,-55.92064023290358,0.00017307026195527447,0.01045831096715868,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,lowest_10,polynomial,10,10,0,1.2560188279275704,alpha_hat,0.07699029125259957,,0.07699029125259957,0.008921725791392181,0.05164759864630252,0.09336598177702657,1.1657381758213015,1.3137788215896928,500,33.70239974481845,-7.275771922378989,0.9029935821456719,-61.4047994896369,-60.497044210654764,0.00011294990112242613,0.008319288807366085,True,,,,True
