experiment_id,method,variant_label,run_id,tame,tame_cap,dt,particles,n_seeds,schema_version,status,target_hash,reference_hash,calibration_hash,metric_definition_hash,variant_hash,rng_pair_group_hash,fee_calibration_hash,fee_cost_unit,device_type,dtype,written_at_utc,has_stationarity,is_latest_for_variant,run_directory,param_A,param_alpha,param_gamma,param_n_swap
E3,PT,"PT n_swap=10, canonical",PT-n_swap10-canonical-uncalibratable-20260806T202529597123Z,False,,,800,4,2,uncalibratable,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,5ca90e7c3edd687a72c0d7de634f0799,,979380d8e3952765637f2f665a87238e,3bbd9c6208b2951a9022a26727ec6c2e,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:25:29.734558Z,False,False,results/E3_muller_brown/runs/PT/PT-n_swap10-canonical-uncalibratable-20260806T202529597123Z,,,,10
E3,PT,"PT n_swap=10, canonical",PT-n_swap10-canonical-uncalibratable-20260806T215958956707Z,False,,,800,4,2,uncalibratable,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,5ca90e7c3edd687a72c0d7de634f0799,,979380d8e3952765637f2f665a87238e,3bbd9c6208b2951a9022a26727ec6c2e,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T21:59:59.065466Z,False,True,results/E3_muller_brown/runs/PT/PT-n_swap10-canonical-uncalibratable-20260806T215958956707Z,,,,10
E3,PT,"PT n_swap=10, tamed",PT-n_swap10-tamed-dt0.04-20260806T153206161355Z,True,1.0,0.04,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,8235c017b3bb36925e95bd9fa2435c65,c87203a12406cc5114b7ffa2d8877465,c1f69d797ceb0ab5d3b22296797106e5,3bbd9c6208b2951a9022a26727ec6c2e,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T15:32:06.363042Z,False,False,results/E3_muller_brown/runs/PT/PT-n_swap10-tamed-dt0.04-20260806T153206161355Z,,,,10
E3,PT,"PT n_swap=10, tamed",PT-n_swap10-tamed-dt0.04-20260806T202538027898Z,True,1.0,0.04,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,8235c017b3bb36925e95bd9fa2435c65,c87203a12406cc5114b7ffa2d8877465,c1f69d797ceb0ab5d3b22296797106e5,3bbd9c6208b2951a9022a26727ec6c2e,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:25:38.348395Z,False,False,results/E3_muller_brown/runs/PT/PT-n_swap10-tamed-dt0.04-20260806T202538027898Z,,,,10
E3,PT,"PT n_swap=10, tamed",PT-n_swap10-tamed-dt0.04-20260806T220006551145Z,True,1.0,0.04,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,8235c017b3bb36925e95bd9fa2435c65,c87203a12406cc5114b7ffa2d8877465,c1f69d797ceb0ab5d3b22296797106e5,3bbd9c6208b2951a9022a26727ec6c2e,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T22:00:06.819050Z,False,True,results/E3_muller_brown/runs/PT/PT-n_swap10-tamed-dt0.04-20260806T220006551145Z,,,,10
E3,Raw-CP,"Raw-CP, canonical",Raw-CP-canonical-dt0.005-20260806T144200513772Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,86f14647ba4dcff44452cac2499c01ea,c87203a12406cc5114b7ffa2d8877465,53a37859875f65df06f1296adb702f88,ba9bc4271febad265a48b748821cdfd4,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T14:42:00.705385Z,False,False,results/E3_muller_brown/runs/Raw-CP/Raw-CP-canonical-dt0.005-20260806T144200513772Z,,,,
E3,Raw-CP,"Raw-CP, canonical",Raw-CP-canonical-dt0.005-20260806T202559534767Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,86f14647ba4dcff44452cac2499c01ea,c87203a12406cc5114b7ffa2d8877465,53a37859875f65df06f1296adb702f88,ba9bc4271febad265a48b748821cdfd4,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:25:59.818833Z,False,False,results/E3_muller_brown/runs/Raw-CP/Raw-CP-canonical-dt0.005-20260806T202559534767Z,,,,
E3,Raw-CP,"Raw-CP, canonical",Raw-CP-canonical-dt0.005-20260806T220027579532Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,86f14647ba4dcff44452cac2499c01ea,c87203a12406cc5114b7ffa2d8877465,53a37859875f65df06f1296adb702f88,ba9bc4271febad265a48b748821cdfd4,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T22:00:27.835916Z,False,True,results/E3_muller_brown/runs/Raw-CP/Raw-CP-canonical-dt0.005-20260806T220027579532Z,,,,
E3,Raw-CP,"Raw-CP, tamed",Raw-CP-tamed-dt0.005-20260806T144407639485Z,True,0.12012712206063299,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,13caa62190914eb32240522bced0046d,c87203a12406cc5114b7ffa2d8877465,9b2e4b46332ff49318a1a020e8f4713f,ba9bc4271febad265a48b748821cdfd4,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T14:44:07.828899Z,False,False,results/E3_muller_brown/runs/Raw-CP/Raw-CP-tamed-dt0.005-20260806T144407639485Z,,,,
E3,Raw-CP,"Raw-CP, tamed",Raw-CP-tamed-dt0.005-20260806T202622088816Z,True,0.12012712206063299,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,13caa62190914eb32240522bced0046d,c87203a12406cc5114b7ffa2d8877465,9b2e4b46332ff49318a1a020e8f4713f,ba9bc4271febad265a48b748821cdfd4,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:26:22.381910Z,False,False,results/E3_muller_brown/runs/Raw-CP/Raw-CP-tamed-dt0.005-20260806T202622088816Z,,,,
E3,Raw-CP,"Raw-CP, tamed",Raw-CP-tamed-dt0.005-20260806T220049686722Z,True,0.12012712206063299,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,13caa62190914eb32240522bced0046d,c87203a12406cc5114b7ffa2d8877465,9b2e4b46332ff49318a1a020e8f4713f,ba9bc4271febad265a48b748821cdfd4,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T22:00:49.943365Z,False,True,results/E3_muller_brown/runs/Raw-CP/Raw-CP-tamed-dt0.005-20260806T220049686722Z,,,,
E3,ULA,"ULA, canonical",ULA-canonical-dt0.005-20260806T142535360394Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,96ed516683b3b77f3357a439392de12a,c87203a12406cc5114b7ffa2d8877465,b7de5ef3f9c90a224aa9d5db71797325,5f99cdf3201194d219106511c8791bd9,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T14:25:35.557093Z,False,False,results/E3_muller_brown/runs/ULA/ULA-canonical-dt0.005-20260806T142535360394Z,,,,
E3,ULA,"ULA, canonical",ULA-canonical-dt0.005-20260806T201356247840Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,96ed516683b3b77f3357a439392de12a,c87203a12406cc5114b7ffa2d8877465,b7de5ef3f9c90a224aa9d5db71797325,5f99cdf3201194d219106511c8791bd9,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:13:56.543122Z,False,False,results/E3_muller_brown/runs/ULA/ULA-canonical-dt0.005-20260806T201356247840Z,,,,
E3,ULA,"ULA, canonical",ULA-canonical-dt0.005-20260806T214833889605Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,96ed516683b3b77f3357a439392de12a,c87203a12406cc5114b7ffa2d8877465,b7de5ef3f9c90a224aa9d5db71797325,5f99cdf3201194d219106511c8791bd9,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T21:48:34.147975Z,False,True,results/E3_muller_brown/runs/ULA/ULA-canonical-dt0.005-20260806T214833889605Z,,,,
E3,ULA,"ULA, tamed",ULA-tamed-dt0.005-20260806T142804927172Z,True,1.0,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,bb66213e9e71b40940e28ae343f03a4d,c87203a12406cc5114b7ffa2d8877465,75c33ee3c49d2573587b46fad2b06f1d,5f99cdf3201194d219106511c8791bd9,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T14:28:05.178771Z,False,False,results/E3_muller_brown/runs/ULA/ULA-tamed-dt0.005-20260806T142804927172Z,,,,
E3,ULA,"ULA, tamed",ULA-tamed-dt0.005-20260806T201410874367Z,True,1.0,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,bb66213e9e71b40940e28ae343f03a4d,c87203a12406cc5114b7ffa2d8877465,75c33ee3c49d2573587b46fad2b06f1d,5f99cdf3201194d219106511c8791bd9,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:14:11.157022Z,False,False,results/E3_muller_brown/runs/ULA/ULA-tamed-dt0.005-20260806T201410874367Z,,,,
E3,ULA,"ULA, tamed",ULA-tamed-dt0.005-20260806T214848405031Z,True,1.0,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,bb66213e9e71b40940e28ae343f03a4d,c87203a12406cc5114b7ffa2d8877465,75c33ee3c49d2573587b46fad2b06f1d,5f99cdf3201194d219106511c8791bd9,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T21:48:48.661244Z,False,True,results/E3_muller_brown/runs/ULA/ULA-tamed-dt0.005-20260806T214848405031Z,,,,
E3,ULD,"ULD gamma=1, canonical",ULD-gamma1-canonical-dt0.005-20260806T143752131840Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,8baddc73475d70b75f5b797957df8873,c87203a12406cc5114b7ffa2d8877465,b914b1c481c4dcc20022dd4a196ddcc1,d5edbd72b4ab56fdb7345fe9f3a6490b,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T14:37:52.321832Z,False,False,results/E3_muller_brown/runs/ULD/ULD-gamma1-canonical-dt0.005-20260806T143752131840Z,,,1.0,
E3,ULD,"ULD gamma=1, canonical",ULD-gamma1-canonical-dt0.005-20260806T202224446876Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,8baddc73475d70b75f5b797957df8873,c87203a12406cc5114b7ffa2d8877465,b914b1c481c4dcc20022dd4a196ddcc1,d5edbd72b4ab56fdb7345fe9f3a6490b,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:22:24.823168Z,False,False,results/E3_muller_brown/runs/ULD/ULD-gamma1-canonical-dt0.005-20260806T202224446876Z,,,1.0,
E3,ULD,"ULD gamma=1, canonical",ULD-gamma1-canonical-dt0.005-20260806T215655249681Z,False,,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,8baddc73475d70b75f5b797957df8873,c87203a12406cc5114b7ffa2d8877465,b914b1c481c4dcc20022dd4a196ddcc1,d5edbd72b4ab56fdb7345fe9f3a6490b,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T21:56:55.578653Z,False,True,results/E3_muller_brown/runs/ULD/ULD-gamma1-canonical-dt0.005-20260806T215655249681Z,,,1.0,
E3,ULD,"ULD gamma=1, tamed",ULD-gamma1-tamed-dt0.005-20260806T143945981128Z,True,1.0,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,14e1efdf8beb5f631efd666314172dfd,c87203a12406cc5114b7ffa2d8877465,e6c4a104a924b32b17e71efad43c7504,d5edbd72b4ab56fdb7345fe9f3a6490b,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T14:39:46.167776Z,False,False,results/E3_muller_brown/runs/ULD/ULD-gamma1-tamed-dt0.005-20260806T143945981128Z,,,1.0,
E3,ULD,"ULD gamma=1, tamed",ULD-gamma1-tamed-dt0.005-20260806T202239670167Z,True,1.0,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,14e1efdf8beb5f631efd666314172dfd,c87203a12406cc5114b7ffa2d8877465,e6c4a104a924b32b17e71efad43c7504,d5edbd72b4ab56fdb7345fe9f3a6490b,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T20:22:39.957754Z,False,False,results/E3_muller_brown/runs/ULD/ULD-gamma1-tamed-dt0.005-20260806T202239670167Z,,,1.0,
E3,ULD,"ULD gamma=1, tamed",ULD-gamma1-tamed-dt0.005-20260806T215710324328Z,True,1.0,0.005,800,4,2,complete,ed94c0eda92286239de64b68502a0389,53af2ac3a1c61f75142147aab9cae27b,14e1efdf8beb5f631efd666314172dfd,c87203a12406cc5114b7ffa2d8877465,e6c4a104a924b32b17e71efad43c7504,d5edbd72b4ab56fdb7345fe9f3a6490b,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,cuda,float64,2026-08-06T21:57:10.579428Z,False,True,results/E3_muller_brown/runs/ULD/ULD-gamma1-tamed-dt0.005-20260806T215710324328Z,,,1.0,
