method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,mh_accept,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative,mh_accept_fraction_cumulative
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,2,0.32,16000.0,2.0,2.0,0.0,1.3025399053141637,0.4149744846372736,0.4147402761989897,0.5003731772888477,0.6759641296761086,0.9817385284203127,1.0,0.5,0.9817366908369611,0.01471148232060382,0.990327849870175,0.018684930659159105,True,1.0,reject,0.691625,0.0,0.0,0.6715625
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,2,0.32,16000.0,2.0,2.0,0.0,1.30533257848615,0.4161269980524064,0.4158932297902199,0.5040646954594304,0.6771800482095504,0.9837646986186543,1.0,0.5,0.9837628228504907,0.01783490522310127,0.9943625360952153,0.023830034472162587,True,1.0,reject,0.691625,0.0,0.0,0.6715625
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,3,0.48,24000.0,3.0,3.0,0.0,1.2929976246810915,0.4125078658950957,0.41227272744452825,0.5019240968177578,0.6722179864637279,0.9768985785582986,1.0,0.5,0.9768859637874666,0.006832334665763384,0.9812602891216198,0.010194088169772964,True,1.0,reject,0.707375,0.0,0.0,0.6835
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,3,0.48,24000.0,3.0,3.0,0.0,1.2918978827089485,0.4114865901632492,0.4112510790771544,0.5008945106173086,0.6712864442072879,0.9750417379008417,1.0,0.5,0.9750084761931994,0.003934879147869941,0.9773480735584005,0.0049192708665973806,True,1.0,reject,0.707375,0.0,0.0,0.6835
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,3,0.48,24000.0,3.0,3.0,0.0,1.2931485151534785,0.41222581376374823,0.41199051932886355,0.5005311613743342,0.6720889582563975,0.9766969446642837,1.0,0.5,0.9766939443102299,0.00679957084266547,0.9813687345134753,0.010343142658391646,True,1.0,reject,0.707375,0.0,0.0,0.6835
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,3,0.48,24000.0,3.0,3.0,0.0,1.2972179086202618,0.4137439602278715,0.41350916841248486,0.5014645518740678,0.6739700562830336,0.9799267021587525,1.0,0.5,0.9799201031332215,0.012151878636291746,0.9883074587262368,0.018568794802264033,True,1.0,reject,0.707375,0.0,0.0,0.6835
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,4,0.64,32000.0,4.0,4.0,0.0,1.287828274841545,0.41033947762419987,0.4101039722361963,0.5001105974657576,0.6695261323373741,0.9704254701301374,1.0,0.5,0.9703726777551115,0.005096574983499247,0.9639223218945839,0.013105300984417867,True,1.0,reject,0.731,0.0,0.0,0.695375
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,4,0.64,32000.0,4.0,4.0,0.0,1.2899684432734873,0.41099237517799125,0.41075679258876285,0.500256903346721,0.6705491162510139,0.9734268607663241,1.0,0.5,0.9734055937946908,0.0009193352841242453,0.9730961198445794,0.0004872418673423917,True,1.0,reject,0.731,0.0,0.0,0.695375
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,4,0.64,32000.0,4.0,4.0,0.0,1.292310640386276,0.4115783947736066,0.4113426790461775,0.500152363110414,0.6716413410382633,0.9765487761028033,1.0,0.5,0.9765239980593513,0.007288394339329929,0.9827728149820427,0.012665300851797734,True,1.0,reject,0.731,0.0,0.0,0.695375
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,4,0.64,32000.0,4.0,4.0,0.0,1.293028671504998,0.4122811501138677,0.4120457544508006,0.5009240968177577,0.6721333920261124,0.9774667741297856,1.0,0.5,0.9774382370114023,0.008392558550446516,0.9840064261974428,0.014136465200463078,True,1.0,reject,0.731,0.0,0.0,0.695375
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,5,0.8,40000.0,5.0,5.0,0.0,1.2866563233257746,0.41014911943099075,0.4099136051904262,0.5008952590959969,0.6690416617596642,0.9695406329780252,1.0,0.5,0.96953877842765,0.006762220391317797,0.9618075773685703,0.015197874359252017,True,1.0,reject,0.71975,0.0,0.0,0.70025
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,5,0.8,40000.0,5.0,5.0,0.0,1.287195141353907,0.41014561970666064,0.4099098585655948,0.5004125906705092,0.6692801746657859,0.9709415675847898,1.0,0.5,0.9709368456448733,0.0035786122554258837,0.9669966561562309,0.00782102251684702,True,1.0,reject,0.71975,0.0,0.0,0.70025
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,5,0.8,40000.0,5.0,5.0,0.0,1.290351335999049,0.411681641921095,0.41144650759548973,0.5022069605376287,0.6709111286490161,0.9735542060810104,1.0,0.5,0.973544142762361,0.00029185432026823666,0.9715626444536308,0.0027580915146098173,True,1.0,reject,0.71975,0.0,0.0,0.70025
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,5,0.8,40000.0,5.0,5.0,0.0,1.2881114945798484,0.4104243237458708,0.41018862107956433,0.5003530627903157,0.6697612737347877,0.9718331967797097,1.0,0.5,0.9718024961904352,0.0019805109653386888,0.9690079477120742,0.005807317678050872,True,1.0,reject,0.71975,0.0,0.0,0.70025
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,6,0.96,48000.0,6.0,6.0,0.0,1.287870869335703,0.41039123142178635,0.41015558013844655,0.5004519495620157,0.6695270265882373,0.971274705987532,1.0,0.5,0.9712674882261447,0.0031468809458462532,0.9675594893078553,0.006922000168884224,True,1.0,reject,0.71825,0.0,0.0,0.70325
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,6,0.96,48000.0,6.0,6.0,0.0,1.2838525218542065,0.40921408358311406,0.40897836152046196,0.5007670196973399,0.667809758097836,0.9669377035278017,1.0,0.5,0.9669334269845644,0.011414016072590294,0.955301950257899,0.02358458192431867,True,1.0,reject,0.71825,0.0,0.0,0.70325
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,6,0.96,48000.0,6.0,6.0,0.0,1.287087026095685,0.40988396734144095,0.4096473419521578,0.500335187817754,0.6695872122195463,0.9746956080071327,1.0,0.5,0.9746933058712979,0.00534138558784325,0.9821811749345718,0.014695184975342834,True,1.0,reject,0.71825,0.0,0.0,0.70325
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,6,0.96,48000.0,6.0,6.0,0.0,1.2863556566396928,0.4097804217823533,0.4095443728640309,0.5000934959600808,0.6690344892087647,0.9711439863274154,1.0,0.5,0.971127110274647,0.002628963534292761,0.9689000055168231,0.004836809410725507,True,1.0,reject,0.71825,0.0,0.0,0.70325
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,7,1.12,56000.0,7.0,7.0,0.0,1.29294743268101,0.4123526748901656,0.412117465029641,0.5012085297953521,0.6720881929094583,0.9766864773976502,1.0,0.5,0.9766861698217576,0.006579978216113669,0.9809573846718775,0.009752519826327855,True,1.0,reject,0.717625,0.0,0.0,0.7053035714285715
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,7,1.12,56000.0,7.0,7.0,0.0,1.2855430545115898,0.4097951483643938,0.40955935275820576,0.5005125334038933,0.6687415517419786,0.9696998607669371,1.0,0.5,0.9696987007158273,0.005905382842812834,0.9636937834511337,0.01195223165256254,True,1.0,reject,0.717625,0.0,0.0,0.7053035714285715
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,7,1.12,56000.0,7.0,7.0,0.0,1.2910897100534864,0.41125442567673776,0.4110188350042534,0.5004256277227757,0.671099376598695,0.974559620055559,1.0,0.5,0.9745581053869892,0.003198619893236665,0.9763136190787804,0.0033976753982313257,True,1.0,reject,0.717625,0.0,0.0,0.7053035714285715
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,7,1.12,56000.0,7.0,7.0,0.0,1.2881031151719928,0.41044814564312004,0.41021248668746735,0.5004658923440839,0.6697736761668827,0.9716497119743884,1.0,0.5,0.9716435032874897,0.002376667133493604,0.9683597437124065,0.006701891413975591,True,1.0,reject,0.717625,0.0,0.0,0.7053035714285715
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,8,1.28,64000.0,8.0,8.0,0.0,1.297579270392793,0.4137845306749237,0.41354893521169733,0.5010971105507764,0.6745331405855134,0.9843940282457291,1.0,0.5,0.9843895797756291,0.02244045709940168,1.005740259311689,0.044748007211369845,True,1.0,reject,0.7375,0.0,0.0,0.709328125
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,8,1.28,64000.0,8.0,8.0,0.0,1.2884652893900768,0.41059802858516437,0.41036216233862577,0.5001699141447897,0.6700204052634968,0.973390740337705,1.0,0.5,0.9733548188721334,0.0013338043756664364,0.9744886853406554,0.002427821787547746,True,1.0,reject,0.7375,0.0,0.0,0.709328125
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,8,1.28,64000.0,8.0,8.0,0.0,1.2891711191048516,0.410851420424152,0.4106156842475496,0.5005732416331097,0.6704035896905501,0.9736997057528515,1.0,0.5,0.9736868221391889,0.0017480439622873378,0.9746928433062135,0.0020816411559893,True,1.0,reject,0.7375,0.0,0.0,0.709328125
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,8,1.28,64000.0,8.0,8.0,0.0,1.2849923119975326,0.40933982310566097,0.40910370616045344,0.5006045177395348,0.6683666834388536,0.9697003276084215,1.0,0.5,0.9696875312689053,0.005336323404877219,0.9651452392858394,0.009513433926087833,True,1.0,reject,0.7375,0.0,0.0,0.709328125
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,9,1.44,72000.0,9.0,9.0,0.0,1.2925046272429563,0.41188717453673096,0.41165148444105104,0.500349631817562,0.6719694592875276,0.9775622847288792,1.0,0.5,0.977559703932003,0.009240176897312602,0.9857774657322473,0.01698850093885096,True,1.0,reject,0.728875,0.0,0.0,0.7115
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,9,1.44,72000.0,9.0,9.0,0.0,1.2900005487698007,0.41076258006589383,0.410526594728592,0.5001275606297497,0.6705346720690087,0.9747007206715061,1.0,0.5,0.9746992903889687,0.004205433802190406,0.9790018729123665,0.008780501199205148,True,1.0,reject,0.728875,0.0,0.0,0.7115
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,9,1.44,72000.0,9.0,9.0,0.0,1.2880332161814676,0.4101307918317564,0.40989473772585916,0.5001747958043319,0.669658873717519,0.9725998370609644,1.0,0.5,0.9725930236380715,0.0002451754696969344,0.9731171637567485,0.000694306435762404,True,1.0,reject,0.728875,0.0,0.0,0.7115
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,9,1.44,72000.0,9.0,9.0,0.0,1.2895526142689815,0.4105469898957226,0.4103112658254926,0.4999821284632531,0.6701115290845806,0.9724184442322266,0.9995,0.49950000000000006,0.9724168582247434,0.000641885789061547,0.9711694776136253,0.00228122483519988,True,1.0,reject,0.728875,0.0,0.0,0.7115
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,10,1.6,80000.0,10.0,10.0,0.0,1.2876726668330323,0.410684665372652,0.41044913387450166,0.5005032365134288,0.6697952421760699,0.9718416170557284,1.0,0.5,0.9717983970865905,0.0023434059853482125,0.9683894601711279,0.006358634085590675,True,1.0,reject,0.719,0.0,0.0,0.71225
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,10,1.6,80000.0,10.0,10.0,0.0,1.2878001603454223,0.4099296664798485,0.409693076461099,0.5000687410742053,0.6697175099465492,0.9746872285285738,1.0,0.5,0.9746863920950734,0.0053236762956432315,0.9821670943500043,0.014954973025551044,True,1.0,reject,0.719,0.0,0.0,0.71225
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,10,1.6,80000.0,10.0,10.0,0.0,1.2874462914614326,0.4096402987451456,0.40940418094251163,0.500079930887696,0.669240641667705,0.97109436117729,1.0,0.5,0.9710925216776384,0.002473226789107774,0.9688934703836019,0.005482497678616305,True,1.0,reject,0.719,0.0,0.0,0.71225
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,10,1.6,80000.0,10.0,10.0,0.0,1.2890548862794946,0.410285824650119,0.4100501679815556,0.4997676897677988,0.6699201872287677,0.9712208881104785,0.9995,0.49950000000000006,0.9711915706032148,0.002837861921535789,0.9669412974507379,0.009235202859749103,True,1.0,reject,0.719,0.0,0.0,0.71225
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,11,1.76,88000.0,11.0,11.0,0.0,1.2905484294845613,0.41129471488160574,0.4110591577206071,0.5002589449589829,0.6709073612612036,0.9744354547000379,1.0,0.5,0.9744231579791288,0.0028513212818862543,0.9761216232018891,0.004041278427255657,True,1.0,reject,0.720875,0.0,0.0,0.7130340909090909
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,11,1.76,88000.0,11.0,11.0,0.0,1.2863538160189687,0.4098173754278144,0.40958107167847957,0.5005538146645665,0.6692016607914474,0.9726620981214216,1.0,0.5,0.9726615308889668,0.0008198716794669547,0.9746927186866797,0.0038172086593876164,True,1.0,reject,0.720875,0.0,0.0,0.7130340909090909
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,11,1.76,88000.0,11.0,11.0,0.0,1.2859411522653474,0.4094680922563867,0.4092321590904726,0.5001671759831487,0.668550165482128,0.9692427324754156,1.0,0.5,0.9692399881019468,0.006499510997863722,0.9628350322030793,0.01341049139028394,True,1.0,reject,0.720875,0.0,0.0,0.7130340909090909
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,11,1.76,88000.0,11.0,11.0,0.0,1.2845872045978768,0.40882486639264803,0.408588486982588,0.49963513287637107,0.6680707729836073,0.9691868264802136,0.9995,0.49950000000000006,0.969183201640778,0.004878175542229135,0.9647739712051976,0.009496861437029103,True,1.0,reject,0.720875,0.0,0.0,0.7130340909090909
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,12,1.92,96000.0,12.0,12.0,0.0,1.2853660347873854,0.4096357803440521,0.4093999390203853,0.5006590924914616,0.6686031029095236,0.9694143264446801,1.0,0.5,0.9693561643605244,0.006491168026133809,0.9627439806744342,0.013598260536646256,True,1.0,reject,0.713625,0.0,0.0,0.7130833333333333
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,12,1.92,96000.0,12.0,12.0,0.0,1.2835773473350789,0.4089198274136312,0.4086833095768039,0.5001197672190842,0.6680628650707022,0.9702872535456888,1.0,0.5,0.9702770963343282,0.003402079295992455,0.9688032750971206,0.0037900960245056403,True,1.0,reject,0.713625,0.0,0.0,0.7130833333333333
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,12,1.92,96000.0,12.0,12.0,0.0,1.2884878503807562,0.4107905782824849,0.4105549940658343,0.5007047605630213,0.6700711751244147,0.9725432081576602,1.0,0.5,0.9725390084851677,0.0007891543237426024,0.9707689630270799,0.003120020410959601,True,1.0,reject,0.713625,0.0,0.0,0.7130833333333333
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,12,1.92,96000.0,12.0,12.0,0.0,1.289998126426391,0.41058841175415484,0.41035212385767905,0.4999547512289853,0.6705625975670968,0.975614319012817,0.9995,0.49950000000000006,0.9756127107792284,0.007574225192984674,0.9831196491661173,0.015831751843015218,True,1.0,reject,0.713625,0.0,0.0,0.7130833333333333
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,13,2.08,104000.0,13.0,13.0,0.0,1.2907302635470728,0.41137985536200505,0.41114406010475735,0.5001646673794201,0.6711748192336643,0.9760901744939374,1.0,0.5,0.9760713218599907,0.006505584346888971,0.9821102935076266,0.012719377850015534,True,1.0,reject,0.7275,0.0,0.0,0.7141923076923077
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,13,2.08,104000.0,13.0,13.0,0.0,1.2859879280760378,0.40967111947819546,0.40943487404162915,0.5001456167890698,0.6689394582172072,0.9717208964697057,1.0,0.5,0.9717187086609239,0.0011336486141122482,0.9717945499177773,8.835417855057592e-05,True,1.0,reject,0.7275,0.0,0.0,0.7141923076923077
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,13,2.08,104000.0,13.0,13.0,0.0,1.2872178158862266,0.4103158932750318,0.4100803902251188,0.500046303461998,0.6694330835673199,0.9703115572161626,1.0,0.5,0.9702710750277947,0.005274060709054451,0.9636310732948746,0.01349286992348775,True,1.0,reject,0.7275,0.0,0.0,0.7141923076923077
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,13,2.08,104000.0,13.0,13.0,0.0,1.2892778835758751,0.4104810293564527,0.41024450302228754,0.5003589084721465,0.6705182731442756,0.9764956198926686,0.9995,0.49950000000000006,0.976490192734801,0.009700263014041588,0.9867747394020958,0.021156077753082925,True,1.0,reject,0.7275,0.0,0.0,0.7141923076923077
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,14,2.24,112000.0,14.0,14.0,0.0,1.285278324770496,0.4092907719285016,0.4090548003298883,0.5003324724195358,0.6682837727205477,0.9687479950045262,1.0,0.5,0.9687238130464457,0.007448849502216137,0.9615369452856025,0.015042562504529289,True,1.0,reject,0.72325,0.0,0.0,0.7148392857142857
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,14,2.24,112000.0,14.0,14.0,0.0,1.2948318311528053,0.4125668594342543,0.4123312472674818,0.5001804890832986,0.6729441741395814,0.979815238609745,1.0,0.5,0.9798121487781978,0.013522787074375375,0.992044959979904,0.025404962397661213,True,1.0,reject,0.72325,0.0,0.0,0.7148392857142857
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,14,2.24,112000.0,14.0,14.0,0.0,1.284023714770621,0.4090357356045454,0.40879958941028993,0.5001836606226548,0.6679037434474506,0.9685917902723782,1.0,0.5,0.9685887562424953,0.00739971100228598,0.9622923744935548,0.01287946347955049,True,1.0,reject,0.72325,0.0,0.0,0.7148392857142857
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,14,2.24,112000.0,14.0,14.0,0.0,1.2876255257672629,0.40995700500251686,0.40972062746029814,0.4998536440771839,0.6696349672790408,0.9734677143747923,0.9995,0.49950000000000006,0.97346065528136,0.003898082285024529,0.9769270379624766,0.00803242434056084,True,1.0,reject,0.72325,0.0,0.0,0.7148392857142857
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,0,15,2.4,120000.0,15.0,15.0,0.0,1.2883234025577868,0.410221896985525,0.40998588386325463,0.5001991444596511,0.6697514553462742,0.9726988721307479,1.0,0.5,0.9726917010743519,0.0003485419440816262,0.9733228505974387,0.0012087648884375746,True,1.0,reject,0.719,0.0,0.0,0.7151166666666666
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,1,15,2.4,120000.0,15.0,15.0,0.0,1.2908186488396654,0.4109368324501137,0.4107007324126887,0.5001477973927817,0.671011141945315,0.9761149944135807,1.0,0.5,0.9761069458513653,0.007223210290839055,0.9835129526607441,0.014634994869813123,True,1.0,reject,0.719,0.0,0.0,0.7151166666666666
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,2,15,2.4,120000.0,15.0,15.0,0.0,1.2834265717530082,0.4089962577628261,0.40875993243846775,0.5013024136317705,0.6678289400263883,0.9694073468322891,1.0,0.5,0.9693935373207179,0.0055662724408483966,0.965448663671469,0.008227779754469866,True,1.0,reject,0.719,0.0,0.0,0.7151166666666666
MALA,"MALA, tamed",08c004da545dcf2d029aaf023d64b5af,8da7d73e85753d4e79f54062070fbc7b,True,3,15,2.4,120000.0,15.0,15.0,0.0,1.2877963578278877,0.4102980093519554,0.41006178132861715,0.500076647588072,0.6698534532664577,0.9737522024686772,0.9995,0.49950000000000006,0.9737454248841384,0.004477417122707883,0.9769437925272744,0.0091773955200104,True,1.0,reject,0.719,0.0,0.0,0.7151166666666666
