method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,EMC,EMC_star,effective_mode_fraction,mode_weight_JS,mode_weight_TV,max_occupancy_error,mode_count_above_threshold,SW2,MMD2_biased,MMD2_unbiased,mode_count_000,mode_occupancy_ratio_000,mode_count_001,mode_occupancy_ratio_001,mode_count_002,mode_occupancy_ratio_002,mode_count_003,mode_occupancy_ratio_003,mode_count_004,mode_occupancy_ratio_004,mode_count_005,mode_occupancy_ratio_005,mode_count_006,mode_occupancy_ratio_006,mode_count_007,mode_occupancy_ratio_007,mode_count_008,mode_occupancy_ratio_008,mode_count_009,mode_occupancy_ratio_009,mode_count_010,mode_occupancy_ratio_010,mode_count_011,mode_occupancy_ratio_011,mode_count_012,mode_occupancy_ratio_012,mode_count_013,mode_occupancy_ratio_013,mode_count_014,mode_occupancy_ratio_014,mode_count_015,mode_occupancy_ratio_015,mode_count_016,mode_occupancy_ratio_016,mode_count_017,mode_occupancy_ratio_017,mode_count_018,mode_occupancy_ratio_018,mode_count_019,mode_occupancy_ratio_019,mode_count_020,mode_occupancy_ratio_020,mode_count_021,mode_occupancy_ratio_021,mode_count_022,mode_occupancy_ratio_022,mode_count_023,mode_occupancy_ratio_023,mode_count_024,mode_occupancy_ratio_024,mode_count_025,mode_occupancy_ratio_025,mode_count_026,mode_occupancy_ratio_026,mode_count_027,mode_occupancy_ratio_027,mode_count_028,mode_occupancy_ratio_028,mode_count_029,mode_occupancy_ratio_029,mode_count_030,mode_occupancy_ratio_030,mode_count_031,mode_occupancy_ratio_031,mode_count_032,mode_occupancy_ratio_032,mode_count_033,mode_occupancy_ratio_033,mode_count_034,mode_occupancy_ratio_034,mode_count_035,mode_occupancy_ratio_035,mode_count_036,mode_occupancy_ratio_036,mode_count_037,mode_occupancy_ratio_037,mode_count_038,mode_occupancy_ratio_038,mode_count_039,mode_occupancy_ratio_039,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,3,56,0.56,224000.0,56.0,56.0,0.0,0.42004842371674694,0.9999986540061276,0.11772881773299146,0.4178664965459557,0.7679480000000001,0.58193575,8.0,22.728617841349923,0.19318637728203947,0.19274751648869082,607,24.217760355885375,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,5,0.20023026480452522,0,0.0,79,3.1620236951649057,3,0.1198549754796696,7,0.2808847870792998,0,0.0,2,0.08033096356990803,36,1.437785809852827,0,0.0,0,0.0,76,3.0629414313205916,0,0.0,62,2.4767307154555986,0,0.0,7,0.27975661174777944,5,0.20006001800540166,3,0.11984061198605854,0,0.0,0,0.0,0,0.0,54,2.157669716705958,3,0.12000120001200014,1,0.04023699590588567,0,0.0,1,0.03985929668271004,29,1.1557238218591213,0,0.0,0,0.0,0,0.0,5,0.200160128102482,0,0.0,0,0.0,13,0.5179128113701783,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.008625,2196,0.9803571428571428,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,0,58,0.58,232000.0,58.0,58.0,0.0,0.4273228432817646,0.9999986540061276,0.12093077588050091,0.41229759265268884,0.757948,0.57793575,8.0,22.727899299603443,0.19406380929586564,0.19362501553713796,603,24.05817050181035,0,0.0,0,0.0,0,0.0,0,0.0,6,0.24027631776543024,1,0.0401296186682986,84,3.362151777137368,4,0.1598066339728928,3,0.12037919446255706,0,0.0,2,0.08033096356990803,31,1.2380933362621565,0,0.0,0,0.0,75,3.0226395703821627,0,0.0,55,2.1970998282267407,0,0.0,8,0.31972184199746223,8,0.32009602880864263,5,0.19973435331009756,0,0.0,0,0.0,0,0.0,53,2.117712870100292,3,0.12000120001200014,3,0.12071098771765701,0,0.0,0,0.0,32,1.2752814586031682,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,16,0.637431152455604,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.008625,2265,0.9762931034482759,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,1,58,0.58,232000.0,58.0,58.0,0.0,0.4248007421286951,0.9999986540061276,0.11981088659096503,0.41375989894392734,0.763948,0.57993575,8.0,22.617826387912356,0.19030082141851123,0.18986257205592405,605,24.13796542884786,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,3,0.12013815888271512,1,0.0401296186682986,79,3.1620236951649057,3,0.1198549754796696,3,0.12037919446255706,0,0.0,3,0.12049644535486204,36,1.437785809852827,0,0.0,1,0.040008001600320066,62,2.4987153781825877,0,0.0,69,2.7563616026844566,0,0.0,5,0.19982615124841388,5,0.20006001800540166,4,0.15978748264807807,0,0.0,0,0.0,0,0.0,53,2.117712870100292,1,0.04000040000400004,2,0.08047399181177134,0,0.0,0,0.0,35,1.3948390953472154,0,0.0,2,0.07989533710838802,0,0.0,4,0.1601281024819856,0,0.0,0,0.0,21,0.8366283875979803,0,0.0,2,0.0798881565807869,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.008625,2265,0.9762931034482759,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,2,58,0.58,232000.0,58.0,58.0,0.0,0.42092815285698426,0.9999986540061276,0.11811149362575273,0.4183851815756543,0.75884725,0.58293575,8.0,22.77770163683671,0.19306169061254974,0.19262387521584423,608,24.25765781940413,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,5,0.20023026480452522,0,0.0,85,3.402177393531861,3,0.1198549754796696,2,0.08025279630837137,0,0.0,1,0.040165481784954014,36,1.437785809852827,0,0.0,0,0.0,66,2.6599228219363034,0,0.0,56,2.2370470978308634,0,0.0,4,0.15986092099873112,6,0.24007202160648197,6,0.23968122397211708,0,0.0,0,0.0,0,0.0,47,1.8779717904662967,4,0.16000160001600017,1,0.04023699590588567,0,0.0,0,0.0,35,1.3948390953472154,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,26,1.0358256227403566,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.008625,2265,0.9762931034482759,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,3,58,0.58,232000.0,58.0,58.0,0.0,0.42925165047511116,0.9999986540061276,0.1217942832897205,0.41382043276893826,0.762948,0.57193575,8.0,22.616958285597516,0.19268504727355484,0.19224406956182538,597,23.818785720697807,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,6,0.24027631776543024,0,0.0,81,3.2420749279538907,4,0.1598066339728928,6,0.24075838892511411,0,0.0,2,0.08033096356990803,37,1.4777243045709607,0,0.0,0,0.0,74,2.9823377094437338,0,0.0,60,2.3968361762473536,0,0.0,9,0.359687072247145,3,0.12003601080324099,4,0.15978748264807807,0,0.0,0,0.0,0,0.0,58,2.3174971031286216,4,0.16000160001600017,2,0.08047399181177134,0,0.0,1,0.03985929668271004,31,1.2354289130218192,0,0.0,0,0.0,0,0.0,5,0.200160128102482,0,0.0,0,0.0,15,0.5975917054271287,0,0.0,0,0.0,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.008625,2265,0.9762931034482759,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,0,60,0.6,240000.0,60.0,60.0,0.0,0.4347199451978423,0.9999986540061276,0.12427604975800836,0.4100242429703415,0.757948,0.56693575,8.0,22.67586227364449,0.19425290114324656,0.19381312328170908,592,23.619298403104022,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2803223707263353,1,0.0401296186682986,88,3.522254242715338,4,0.1598066339728928,3,0.12037919446255706,0,0.0,2,0.08033096356990803,32,1.2780318309802905,0,0.0,0,0.0,75,3.0226395703821627,0,0.0,58,2.3169416370391085,0,0.0,8,0.31972184199746223,8,0.32009602880864263,5,0.19973435331009756,0,0.0,0,0.0,0,0.0,53,2.117712870100292,3,0.12000120001200014,3,0.12071098771765701,0,0.0,0,0.0,35,1.3948390953472154,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,15,0.5975917054271287,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.01,2345,0.9770833333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,1,60,0.6,240000.0,60.0,60.0,0.0,0.43452391890578324,0.9999986540061276,0.12418621607290484,0.40994210370386175,0.7619480000000001,0.56693575,8.0,22.48869524453419,0.18935862095737876,0.1889185812183315,592,23.619298403104022,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,3,0.12013815888271512,1,0.0401296186682986,82,3.282100544348383,3,0.1198549754796696,3,0.12037919446255706,0,0.0,3,0.12049644535486204,39,1.557601294007229,0,0.0,1,0.040008001600320066,63,2.5390172391210166,0,0.0,71,2.836256141892702,0,0.0,6,0.23979138149809667,4,0.16004801440432131,5,0.19973435331009756,0,0.0,0,0.0,0,0.0,55,2.1976265633116236,1,0.04000040000400004,3,0.12071098771765701,0,0.0,0,0.0,35,1.3948390953472154,0,0.0,2,0.07989533710838802,0,0.0,4,0.1601281024819856,0,0.0,0,0.0,21,0.8366283875979803,0,0.0,2,0.0798881565807869,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.01,2345,0.9770833333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,2,60,0.6,240000.0,60.0,60.0,0.0,0.43249147011775774,0.9999986540061276,0.12325861672623684,0.4130280717590272,0.75584725,0.56893575,8.0,22.642450566448687,0.19200401543708445,0.19156432245576538,594,23.699093330141537,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,5,0.20023026480452522,0,0.0,89,3.56227985910983,3,0.1198549754796696,2,0.08025279630837137,0,0.0,3,0.12049644535486204,37,1.4777243045709607,0,0.0,0,0.0,64,2.5793191000594455,0,0.0,59,2.3568889066432313,0,0.0,4,0.15986092099873112,7,0.2800840252075623,6,0.23968122397211708,0,0.0,0,0.0,0,0.0,50,1.9978423302832944,4,0.16000160001600017,1,0.04023699590588567,0,0.0,0,0.0,36,1.4346916409285644,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,27,1.0756650697688317,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.01,2345,0.9770833333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,3,60,0.6,240000.0,60.0,60.0,0.0,0.4387867334916245,0.9999986540061276,0.12615448038463148,0.40777730784702,0.757948,0.56293575,8.0,22.52240955787589,0.19187039648785187,0.1914281620453272,588,23.459708549028996,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,7,0.2803223707263353,0,0.0,82,3.282100544348383,7,0.2796616094525624,6,0.24075838892511411,0,0.0,2,0.08033096356990803,36,1.437785809852827,0,0.0,0,0.0,72,2.9017339875668764,0,0.0,64,2.5566252546638437,0,0.0,7,0.27975661174777944,5,0.20006001800540166,3,0.11984061198605854,0,0.0,0,0.0,0,0.0,59,2.3574539497342872,4,0.16000160001600017,2,0.08047399181177134,0,0.0,1,0.03985929668271004,32,1.2752814586031682,0,0.0,0,0.0,0,0.0,5,0.200160128102482,0,0.0,0,0.0,16,0.637431152455604,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.01,2345,0.9770833333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,0,63,0.63,252000.0,63.0,63.0,0.0,0.44709094064506083,0.9999986540061276,0.13007879860419477,0.4060157919472132,0.756948,0.5489357500000001,8.0,22.51412373472543,0.19286744978713044,0.19242557794575998,574,22.901144059766402,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2803223707263353,1,0.0401296186682986,90,3.602305475504323,4,0.1598066339728928,4,0.16050559261674274,0,0.0,2,0.08033096356990803,34,1.3579088204165586,0,0.0,0,0.0,76,3.0629414313205916,0,0.0,64,2.5566252546638437,0,0.0,8,0.31972184199746223,8,0.32009602880864263,5,0.19973435331009756,0,0.0,0,0.0,0,0.0,56,2.2375834099172898,3,0.12000120001200014,3,0.12071098771765701,0,0.0,0,0.0,38,1.5143967320912624,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,15,0.5975917054271287,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009416666666666667,2458,0.9753968253968254,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,1,63,0.63,252000.0,63.0,63.0,0.0,0.44047347909717477,0.9999986540061276,0.1269418861029433,0.40711472847927554,0.7599480000000001,0.55993575,8.0,22.401205145255833,0.18853334606945438,0.18809224761077747,585,23.340016158472725,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,5,0.20023026480452522,1,0.0401296186682986,80,3.202049311559398,3,0.1198549754796696,3,0.12037919446255706,0,0.0,3,0.12049644535486204,40,1.597539788725363,0,0.0,1,0.040008001600320066,67,2.7002246828747323,0,0.0,71,2.836256141892702,0,0.0,5,0.19982615124841388,5,0.20006001800540166,4,0.15978748264807807,0,0.0,0,0.0,0,0.0,58,2.3174971031286216,1,0.04000040000400004,3,0.12071098771765701,0,0.0,0,0.0,34,1.3549865497658664,0,0.0,2,0.07989533710838802,0,0.0,5,0.200160128102482,0,0.0,0,0.0,21,0.8366283875979803,0,0.0,2,0.0798881565807869,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009416666666666667,2458,0.9753968253968254,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,2,63,0.63,252000.0,63.0,63.0,0.0,0.4450954173903919,0.9999986540061276,0.12912477245097104,0.4069182864520179,0.75284725,0.55393575,8.0,22.562003057557334,0.1917214749374988,0.1912803283547122,579,23.100631377360184,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,5,0.20023026480452522,1,0.0401296186682986,92,3.682356708293308,3,0.1198549754796696,2,0.08025279630837137,0,0.0,3,0.12049644535486204,39,1.557601294007229,0,0.0,0,0.0,66,2.6599228219363034,0,0.0,57,2.2769943674349857,0,0.0,4,0.15986092099873112,7,0.2800840252075623,7,0.2796280946341366,0,0.0,0,0.0,0,0.0,52,2.077756023494626,5,0.2000020000200002,1,0.04023699590588567,0,0.0,0,0.0,40,1.5941018232539603,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,28,1.115504516797307,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009416666666666667,2458,0.9753968253968254,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,3,63,0.63,252000.0,63.0,63.0,0.0,0.4518552179802664,0.9999986540061276,0.1323851205599466,0.4015829039011841,0.752948,0.5469357499999999,8.0,22.39454891245569,0.19104449915825916,0.19060030956204044,572,22.821349132728884,0,0.0,0,0.0,1,0.04026940230139634,0,0.0,8,0.3203684236872403,0,0.0,84,3.3621517771373677,7,0.27966160945256235,6,0.24075838892511406,0,0.0,2,0.08033096356990801,39,1.5576012940072288,0,0.0,0,0.0,76,3.0629414313205907,0,0.0,64,2.5566252546638433,0,0.0,6,0.2397913814980966,4,0.1600480144043213,3,0.11984061198605851,0,0.0,0,0.0,0,0.0,62,2.4773244895512843,5,0.20000200002000018,3,0.12071098771765697,0,0.0,1,0.03985929668271003,31,1.235428913021819,0,0.0,0,0.0,0,0.0,7,0.2802241793434747,0,0.0,0,0.0,17,0.6772705994840791,0,0.0,2,0.07988815658078689,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009416666666666667,2458,0.9753968253968254,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,0,65,0.65,260000.0,65.0,65.0,0.0,0.45085933719990123,0.9999986540061276,0.13189967167981875,0.40259038956570264,0.752948,0.54793575,8.0,22.42386923280629,0.19169037806250744,0.1912471576567395,573,22.861246596247646,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2803223707263353,2,0.0802592373365972,88,3.522254242715338,4,0.1598066339728928,4,0.16050559261674274,0,0.0,3,0.12049644535486204,34,1.3579088204165586,0,0.0,0,0.0,74,2.9823377094437338,0,0.0,63,2.5166779850597214,0,0.0,7,0.27975661174777944,7,0.2800840252075623,6,0.23968122397211708,0,0.0,0,0.0,0,0.0,57,2.2775402565229554,3,0.12000120001200014,3,0.12071098771765701,0,0.0,0,0.0,39,1.5542492776726113,0,0.0,0,0.0,0,0.0,8,0.3202562049639712,0,0.0,0,0.0,17,0.6772705994840793,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009125000000000001,2531,0.9734615384615385,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,1,65,0.65,260000.0,65.0,65.0,0.0,0.4512496192402411,0.9999986540061276,0.13208970484845972,0.40172890393755845,0.7559479999999998,0.5479357499999999,8.0,22.308593087694963,0.18799686929584936,0.18755430917086646,573,22.861246596247643,0,0.0,0,0.0,1,0.04026940230139634,0,0.0,6,0.24027631776543018,1,0.040129618668298596,79,3.1620236951649052,4,0.15980663397289277,3,0.12037919446255703,0,0.0,3,0.12049644535486201,42,1.677416778161631,0,0.0,1,0.04000800160032006,67,2.7002246828747314,0,0.0,72,2.876203411496824,0,0.0,5,0.19982615124841385,6,0.24007202160648192,4,0.15978748264807802,0,0.0,0,0.0,0,0.0,63,2.5172813361569504,1,0.040000400004000035,3,0.12071098771765697,0,0.0,0,0.0,35,1.3948390953472152,0,0.0,2,0.079895337108388,0,0.0,7,0.2802241793434747,0,0.0,0,0.0,20,0.7967889405695049,0,0.0,2,0.07988815658078689,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009125000000000001,2531,0.9734615384615385,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,2,65,0.65,260000.0,65.0,65.0,0.0,0.45292588901366726,0.9999986540061276,0.13290901961343782,0.40437778638349325,0.75184725,0.5439357499999999,8.0,22.481684741709515,0.19107594183055088,0.1906338027421849,569,22.701656742172613,0,0.0,0,0.0,1,0.04026940230139634,0,0.0,5,0.20023026480452516,1,0.040129618668298596,90,3.602305475504322,3,0.11985497547966957,2,0.08025279630837136,0,0.0,3,0.12049644535486201,40,1.5975397887253628,0,0.0,0,0.0,64,2.579319100059445,0,0.0,58,2.316941637039108,0,0.0,3,0.1198956907490483,8,0.3200960288086426,9,0.3595218359581756,0,0.0,0,0.0,0,0.0,55,2.197626563311623,5,0.20000200002000018,1,0.040236995905885656,0,0.0,0,0.0,46,1.833217096742054,0,0.0,0,0.0,0,0.0,6,0.24019215372297834,0,0.0,0,0.0,30,1.1951834108542572,0,0.0,1,0.039944078290393446,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009125000000000001,2531,0.9734615384615385,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,3,65,0.65,260000.0,65.0,65.0,0.0,0.4609440790665669,0.9999986540061276,0.1368989370218889,0.39776158070086154,0.749948,0.5349357499999999,8.0,22.303583636236212,0.19043361521191726,0.18998818028771614,560,22.342579570503805,0,0.0,0,0.0,1,0.04026940230139634,0,0.0,9,0.36041447664814535,0,0.0,85,3.40217739353186,7,0.27966160945256235,6,0.24075838892511406,0,0.0,2,0.08033096356990801,40,1.5975397887253628,0,0.0,0,0.0,80,3.2241488750743064,0,0.0,64,2.5566252546638433,0,0.0,7,0.2797566117477794,4,0.1600480144043213,4,0.15978748264807802,0,0.0,0,0.0,0,0.0,64,2.557238182762616,5,0.20000200002000018,3,0.12071098771765697,0,0.0,1,0.03985929668271003,32,1.275281458603168,0,0.0,0,0.0,0,0.0,7,0.2802241793434747,0,0.0,0,0.0,17,0.6772705994840791,0,0.0,2,0.07988815658078689,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.009125000000000001,2531,0.9734615384615385,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,0,67,0.67,268000.0,67.0,67.0,0.0,0.4593768657119994,0.9999986540061276,0.13610977189949494,0.39907910899977206,0.748948,0.5369357499999999,8.0,22.34129874629062,0.1914550719873388,0.19101030412080433,562,22.422374497541316,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2803223707263352,2,0.08025923733659719,94,3.7624079410822917,5,0.19975829246611596,4,0.16050559261674271,0,0.0,3,0.12049644535486201,36,1.4377858098528267,0,0.0,0,0.0,72,2.901733987566876,0,0.0,61,2.4367834458514754,0,0.0,8,0.3197218419974622,6,0.24007202160648192,6,0.23968122397211702,0,0.0,0,0.0,0,0.0,58,2.317497103128621,3,0.1200012000120001,3,0.12071098771765697,0,0.0,0,0.0,41,1.633954368835309,0,0.0,0,0.0,0,0.0,9,0.3602882305844676,0,0.0,0,0.0,19,0.7569494935410296,0,0.0,1,0.039944078290393446,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.010625,2616,0.9761194029850746,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,1,67,0.67,268000.0,67.0,67.0,0.0,0.45481175346314767,0.9999986540061276,0.133836854934724,0.40022258742553063,0.753948,0.5429357499999999,8.0,22.207605183427926,0.18724705766913907,0.18680299462316785,568,22.661759278653857,0,0.0,0,0.0,1,0.04026940230139634,0,0.0,6,0.24027631776543018,1,0.040129618668298596,82,3.2821005443483826,4,0.15980663397289277,3,0.12037919446255703,0,0.0,3,0.12049644535486201,40,1.5975397887253628,0,0.0,1,0.04000800160032006,72,2.901733987566876,0,0.0,72,2.876203411496824,0,0.0,6,0.2397913814980966,5,0.2000600180054016,5,0.19973435331009753,0,0.0,0,0.0,0,0.0,59,2.357453949734287,1,0.040000400004000035,3,0.12071098771765697,0,0.0,0,0.0,36,1.4346916409285642,0,0.0,2,0.079895337108388,0,0.0,7,0.2802241793434747,0,0.0,0,0.0,21,0.8366283875979801,0,0.0,2,0.07988815658078689,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.010625,2616,0.9761194029850746,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,2,67,0.67,268000.0,67.0,67.0,0.0,0.46045847939065104,0.9999986540061276,0.13665392691156125,0.4012945032408605,0.74984725,0.53393575,8.0,22.398647669430215,0.19007877642969684,0.18963577638760643,559,22.30268210698505,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,5,0.20023026480452522,1,0.0401296186682986,92,3.682356708293308,3,0.1198549754796696,2,0.08025279630837137,0,0.0,4,0.16066192713981606,44,1.7572937675978992,0,0.0,0,0.0,64,2.5793191000594455,0,0.0,60,2.3968361762473536,0,0.0,3,0.11989569074904834,8,0.32009602880864263,9,0.35952183595817566,0,0.0,0,0.0,0,0.0,54,2.157669716705958,5,0.2000020000200002,1,0.04023699590588567,0,0.0,0,0.0,48,1.9129221879047524,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,29,1.1553439638257823,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.010625,2616,0.9761194029850746,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,3,67,0.67,268000.0,67.0,67.0,0.0,0.46962855901239264,0.9999986540061276,0.14135563759349046,0.3941028697156107,0.746948,0.52393575,8.0,22.19263558288047,0.1894434696649997,0.18899647361281102,549,21.903707471797482,0,0.0,0,0.0,1,0.04026940230139635,0,0.0,9,0.3604144766481454,0,0.0,85,3.402177393531861,7,0.2796616094525624,6,0.24075838892511411,0,0.0,3,0.12049644535486204,40,1.597539788725363,0,0.0,0,0.0,82,3.3047525969511646,0,0.0,68,2.7164143330803343,0,0.0,9,0.359687072247145,3,0.12003601080324099,6,0.23968122397211708,0,0.0,0,0.0,0,0.0,63,2.517281336156951,6,0.24000240002400028,3,0.12071098771765701,0,0.0,1,0.03985929668271004,35,1.3948390953472154,0,0.0,0,0.0,0,0.0,7,0.2802241793434748,0,0.0,0,0.0,16,0.637431152455604,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.010625,2616,0.9761194029850746,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,5471a024550bb71fafef76a952762803,True,0,69,0.6900000000000001,276000.0,69.0,69.0,0.0,0.4678042562903794,0.9999986540061276,0.1404075597400953,0.39430255035303596,0.743948,0.52793575,8.0,22.238112178315347,0.1906674698489924,0.19022075750136225,553,22.063297325872508,0,0.0,0,0.0,0,0.0,0,0.0,8,0.32036842368724033,2,0.0802592373365972,97,3.8824847902657704,6,0.2397099509593392,5,0.20063199077092844,0,0.0,3,0.12049644535486204,37,1.4777243045709607,0,0.0,0,0.0,71,2.8614321266284475,0,0.0,63,2.5166779850597214,0,0.0,8,0.31972184199746223,6,0.24007202160648197,5,0.19973435331009756,0,0.0,0,0.0,0,0.0,58,2.3174971031286216,4,0.16000160001600017,4,0.16094798362354268,0,0.0,0,0.0,40,1.5941018232539603,0,0.0,0,0.0,0,0.0,10,0.400320256204964,0,0.0,0,0.0,19,0.7569494935410297,0,0.0,1,0.03994407829039345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.011125,2705,0.980072463768116,0.0,0.0,0.0
