method,seed,time,basin_TV,nearest_minimum_diagnostic_TV,coverage,entropy,effective_basin_count,weak_z1,weak_z2,weak_aux_norm,weak_U,weak_xnorm,jump_type,h_shell,n_atoms,n_theta,n_rho,rho_n,mean_jump_count,total_jump_count,max_jump_count,score_clip_fraction,logratio_clip_fraction,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy,mean_energy_after_jump,mean_energy_before_jump,effective_log_clip,max_log_ratio,max_score_norm,overflow_guard_logratio_clip_fraction,score_changing_logratio_clip_fraction
CP-shell,0,2.016,0.12167852700347975,0.11908606886044393,1.0,0.9416225642148514,2.564138524242944,0.03300676451578216,0.09672751149845549,0.005184858273830528,0.5736376687235825,0.14929022412368909,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.1,0.1222340825590353,0.12186384663822171,1.0,0.9427175007223809,2.566947630739479,0.036253581086886644,0.10537169209534114,0.006237932119434575,0.5776980426559257,0.13265767332587153,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.184,0.12112297144792422,0.12297495774933284,1.0,0.9410651972064373,2.562709756235591,0.031487469745599406,0.09821134209623172,0.00722893706815686,0.5714879163669315,0.1492235941270188,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.268,0.12945630478125753,0.12964162441599947,1.0,0.9515837973495467,2.589808144148951,0.02707075865433478,0.1051495540202333,0.02527127299313392,0.5574627275781858,0.12059856210158681,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.352,0.1272340825590353,0.12519717997155508,1.0,0.9467789177692919,2.5773942753358416,0.028830563883044724,0.10242417877542365,0.017790269515808532,0.5792320701679246,0.14509906888395108,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.436,0.13556741589236862,0.13464162441599947,1.0,0.9586870492067361,2.608269694554857,0.020420395007232583,0.10868640020444809,0.013513195801143407,0.6072139816523241,0.13196537802188324,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.52,0.13445630478125753,0.13964162441599948,1.0,0.9562626799974616,2.6019539447659916,0.03314792694261398,0.11957406821089855,0.009283980402670089,0.598957712375904,0.12585225059577532,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.604,0.13612297144792423,0.13964162441599948,1.0,0.9584491527531932,2.6076492702459366,0.016620121137973565,0.11503537207211856,0.02473641509950486,0.583284182507326,0.10175108241602526,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.688,0.13834519367014642,0.13908606886044395,1.0,0.9599610688626052,2.611594799088039,0.01565133218749376,0.12232669371455762,0.030694180341329425,0.5716257255027584,0.08962108329262009,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.772,0.1483451936701464,0.14908606886044395,1.0,0.9708131028492402,2.640090251766931,0.0003844763612188551,0.1258040652116975,0.021549394060727867,0.529939198866789,0.045323445033886856,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.856,0.1472340825590353,0.15019717997155502,1.0,0.9693208020544088,2.636153381213926,0.0027317258746643036,0.1279912691431272,0.007109371916516949,0.584140805354993,0.07770608619181019,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,2.94,0.15723408255903532,0.1563082910826662,1.0,0.9789342787940838,2.661618186966449,0.012717365139327863,0.12927227415634623,0.0003078316781954804,0.5616557465458354,0.07309421997162602,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.024,0.17112297144792415,0.17241940219377727,1.0,0.9936032470232787,2.7009491466255033,0.022946628162899774,0.14659393702400736,0.002030850721737032,0.5881806655163295,0.05755173869256325,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.108,0.17056741589236862,0.17241940219377727,1.0,0.9926620655326696,2.6984082591873007,0.01747228386423183,0.1525696226951735,0.01918578597382048,0.5770141814313141,0.021326034216562206,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.192,0.17278963811459086,0.17408606886044395,1.0,0.9963959474741251,2.7085026309252567,0.0161802452959387,0.15227756675534276,0.012218368171299954,0.5916678882189044,0.03730366887797665,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.276,0.16667852700347974,0.16630829108266618,1.0,0.9829752777582381,2.6723955442819394,0.025457350688708913,0.1626286623434372,0.0091870601509223,0.6063568498844338,0.02284299672472745,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.36,0.16945630478125756,0.16908606886044394,1.0,0.9885401866330945,2.687308638482608,0.0313955124185577,0.15550986709048575,0.009304440936575897,0.5858767844048232,0.0235608762266164,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.444,0.16723408255903532,0.16797495774933283,1.0,0.9853940711636098,2.6788673408150774,0.038871324230696946,0.1647363897073112,0.017492710853887594,0.6316050150338453,0.05988653253949394,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.528,0.17278963811459086,0.1729749577493328,1.0,0.9919578915474827,2.696508779150471,0.03724379437306419,0.15559399409236407,0.02269027105312471,0.5991400332018273,0.0813624166381004,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.612,0.17556741589236863,0.1746416244159995,1.0,0.9956127452249661,2.7063821560615966,0.03934642894213841,0.1533224166786744,0.033251608181583237,0.6102446164728796,0.08505579784767558,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.696,0.17501186033681312,0.17519717997155504,1.0,0.9933318244007072,2.700216147405479,0.03514594950444616,0.16216350974873517,0.015050013616507929,0.557550595083828,0.0031473392466274674,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.78,0.17612297144792421,0.1757527355271106,1.0,0.9936394403098563,2.701046904621079,0.03609437324368281,0.16499282155845774,0.012574000175255673,0.559165761250243,0.017935078722852715,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.864,0.18223408255903534,0.18353051330488843,1.0,1.00208513877889,2.7239557366988136,0.03879159457680559,0.16225029631905874,0.009798864868904467,0.5606247807821667,0.02645651363075352,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,3.948,0.18278963811459087,0.1829749577493328,1.0,0.9966146545751156,2.709095064466041,0.05225520628894781,0.17751887732357197,0.03275835264605176,0.5566151376027961,0.011082169709212053,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,4.032,0.18556741589236864,0.18853051330488838,1.0,1.0017754128894052,2.7231121877265685,0.04934072354780861,0.18344822099715763,0.04538736099822893,0.5429990545332268,0.05437326850494095,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,4.116,0.1883451936701464,0.18741940219377728,1.0,1.0063706594373747,2.735654354711394,0.05354003081524311,0.17101144069278518,0.03685271889582076,0.5763371403876132,0.03681242992389411,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
CP-shell,0,4.2,0.1922340825590353,0.1896416244159995,1.0,1.0093004648314756,2.743681042170735,0.05556887987602549,0.18708945850230163,0.03506212235811912,0.5526529412414445,0.05711457797323494,shell,0.08,4,5.0,3.0,3.0,0.0028492592592592593,5.128666666666667,1.0046666666666666,0.0,0.0,2700000,0,2700000,2700000,3.395928892030979,3.389005795413122,,,,,
Langevin,1,0.0,0.27332147299652026,0.27702504225066715,0.3333333333333333,1.3815510557964273e-297,1.0,0.17241170159838304,0.3798179257173169,0.002190865838563205,0.83930082511817,0.38923345223484684,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.084,0.27165480632985356,0.27535837558400045,0.3333333333333333,0.012326826430889474,1.012403114898451,0.18875658348446755,0.36171347599434744,0.010819436727897536,0.2997550917227505,0.4364766723426321,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.168,0.26832147299652026,0.27202504225066715,0.3333333333333333,0.03147906594716675,1.031979771850453,0.20684674776242862,0.34082498383924165,0.004162338692166312,0.26354000062687843,0.40380527654931253,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.252,0.25943258410763137,0.2609139311395561,0.3333333333333333,0.07706192598598849,1.0801089611340204,0.20848300356515626,0.32592168043843217,0.002370117206468514,0.21948683349261522,0.3964911144869392,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.336,0.2488770285520758,0.24980282002844495,0.6666666666666666,0.12351974319105859,1.131472343196209,0.21538439910498564,0.30893096282341825,0.00944822000780432,0.17863537241405192,0.384137331987346,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.42,0.24332147299652024,0.24035837558400053,0.6666666666666666,0.1482590044457559,1.1598132542533786,0.21405958486024457,0.3005977819839887,0.001463230832074558,0.1621472080248907,0.3504967413539992,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.504,0.24054369521874244,0.24035837558400053,0.6666666666666666,0.16003599573937932,1.1735531131435455,0.21326545252588136,0.2929791358867162,0.021987789245404787,0.12790984745997314,0.35968535539502255,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.588,0.2327659174409647,0.2331361533617783,0.6666666666666666,0.19030411633562305,1.2096174061391938,0.209109271239991,0.2867732982084361,0.009394060696843898,0.16542343729108877,0.3344781430086039,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.672,0.22554369521874246,0.22758059780622275,0.6666666666666666,0.21567259076064088,1.240696097128645,0.21284787303898844,0.2665480924598016,0.04173932063858876,0.1159805987261886,0.3622314862968121,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.756,0.22165480632985357,0.22258059780622275,0.6666666666666666,0.23346777867103913,1.2629721325947354,0.20799539544131818,0.27292216127930535,0.01711868995824517,0.15280224762363392,0.3487912917825904,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.84,0.21443258410763133,0.2153583755840005,0.6666666666666666,0.26084832220912657,1.298030768062203,0.19932818564390076,0.26035504924408115,0.02466205052607995,0.12644661858168327,0.3299069917365882,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,0.924,0.20776591744096468,0.2070250422506672,0.6666666666666666,0.28231172730846976,1.326192065841048,0.20054856130283472,0.2534125450998279,0.008582246728470633,0.0959374472867669,0.31325180967984867,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.008,0.19443258410763137,0.1953583755840005,1.0,0.3213014760414313,1.3789212299503406,0.19702834994938556,0.2437135612163206,0.025525041004243132,0.08068075375232331,0.3187851595193525,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.092,0.18943258410763136,0.18758059780622274,1.0,0.33973608338102446,1.4045768504700422,0.19137481115706712,0.23435919977862585,6.251166657866847e-05,0.07729237081646945,0.28610822064873886,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.176,0.1816548063298536,0.1825805978062227,1.0,0.36676648528867933,1.4430609038173212,0.1712021078323055,0.23445909507764284,0.001887990846177523,0.089218200324229,0.273953699395304,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.26,0.17776591744096473,0.17813615336177827,1.0,0.37933179762514235,1.4613078137770974,0.17662050599100376,0.22373306588452002,0.0034544189859682106,0.07755584541620175,0.27666815739853146,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.344,0.1722103618854091,0.1725805978062227,1.0,0.39640103266430904,1.4864653191826958,0.16309459805901427,0.2130129433233947,0.009056794492250386,0.07823477432027337,0.25922614191637106,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.428,0.16498813966318693,0.16369170891733387,1.0,0.415451787427345,1.5150550689268385,0.1731260680322979,0.2021149257591437,0.015726797510514867,0.084960048107944,0.2320952125747695,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.512,0.16109925077429804,0.16146948669511163,1.0,0.42713113721942875,1.5328536627114946,0.16355363868037964,0.19855718369299136,0.027443099651499825,0.0988597612993205,0.19653280166809584,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.596,0.15998813966318695,0.16091393113955602,1.0,0.43132457704475863,1.5392950887339822,0.16991335075439096,0.19598665755452482,0.0015121617143463162,0.04577300861703337,0.24602049317287555,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.68,0.16054369521874248,0.16313615336177828,1.0,0.43005950843992635,1.5373490060672368,0.16103831152696646,0.20818108424048787,0.015359943375874874,0.04242862390762614,0.2790711340903931,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.764,0.15609925077429804,0.1559139311395561,1.0,0.4423094766336715,1.556297303564495,0.16471536987793567,0.19183419780203526,0.015149262729361457,0.046777600988531454,0.25213622840960603,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.848,0.15609925077429804,0.15813615336177825,1.0,0.44244656856685616,1.556510673995799,0.1591373987967798,0.18481865047132384,0.02109512881414366,0.05692957485681971,0.24842789543435195,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,1.932,0.14498813966318694,0.14313615336177832,1.0,0.4717254110082589,1.6027572238077143,0.15196289580826572,0.18187781000877368,0.038842927562325436,0.012378444681589329,0.2807532018194214,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.016,0.13943258410763137,0.14035837558400047,1.0,0.486008785307817,1.6258142794274983,0.1518197302289248,0.17584261650973,0.007867031933551427,0.035835551477420235,0.23403002658379712,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.1,0.13721036188540917,0.13702504225066717,1.0,0.4920939005837423,1.6357377087197527,0.14715381860559718,0.1654396158833209,0.020290987422257878,0.014395550289250547,0.23086395122179848,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.184,0.12998813966318692,0.12924726447288937,1.0,0.5101085792311171,1.665472020800208,0.1390564919351207,0.173392211114749,0.003936203668829297,0.0352893704632713,0.23036813944141254,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.268,0.13109925077429802,0.1331361533617783,1.0,0.507540615629855,1.6612006359995015,0.140027782544227,0.17056009230565317,0.015231135777642013,0.02496478921881895,0.246252450385958,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.352,0.1294325841076314,0.12980282002844493,1.0,0.5116699844454002,1.6680745287537329,0.13733565806452308,0.1555126899192254,0.03051091325773303,0.02267061756356492,0.23929926564058324,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.436,0.12887702855207578,0.1292472644728894,1.0,0.5129645198954811,1.6702353086659225,0.13361571538346295,0.1566440141689014,0.023702171304349928,0.016750796461642015,0.24430965067464783,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.52,0.12554369521874248,0.12535837558400054,1.0,0.5211162966832925,1.6839063399782261,0.13069070043814923,0.1541029482301164,0.02779056531387125,0.006033637695434635,0.2400976967203894,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.604,0.11554369521874247,0.11702504225066715,1.0,0.5452671029487983,1.7250690918865859,0.11415637361861142,0.1581203177109447,0.02649650742745413,0.0425914160501204,0.24092463604728476,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.688,0.11887702855207577,0.11980282002844493,1.0,0.537358340485809,1.711479738523257,0.12856086634372677,0.14546101058436656,0.028598857118082854,0.004733787932703404,0.22018849091826453,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.772,0.11498813966318693,0.11591393113955606,1.0,0.5460341609031086,1.726392827481306,0.1313605364641831,0.14632470852620227,0.02341601973459806,0.01307940160119081,0.21841590403121103,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.856,0.11332147299652023,0.11646948669511162,1.0,0.5501873151313603,1.7335777127933047,0.12364231107258106,0.14358978286689883,0.02088687068556716,4.917672795023975e-05,0.21621371854750215,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,2.94,0.11332147299652023,0.11091393113955608,1.0,0.5505579956959853,1.7342204354737478,0.12328270262160146,0.1341654640496701,0.03258703772803884,0.033314865222705325,0.2260882522963108,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.024,0.111099250774298,0.10924726447288938,1.0,0.5557195130319157,1.7431947850221665,0.13027799237784976,0.1322402457506917,0.03807953945567011,0.04118799103203985,0.244448303738535,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.108,0.11054369521874247,0.10924726447288938,1.0,0.5568023144374193,1.7450833410665034,0.1209134101437257,0.12621385784974026,0.028786273038782006,0.0204686409911492,0.22598923870353538,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.192,0.10554369521874246,0.10369170891733383,1.0,0.5684041527354914,1.7654474177475399,0.12233739643775543,0.12837016155072223,0.033030858130763896,0.0032216413736070315,0.23031526568885585,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.276,0.10054369521874246,0.1014694866951116,1.0,0.5800158989521046,1.7860668271152764,0.11681012135338675,0.12377256768086808,0.04115884703285966,0.058887763073229404,0.23913306604277285,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.36,0.09887702855207584,0.09758059780622275,1.0,0.5837229786074727,1.792700206749982,0.1106104545432044,0.1248252385850459,0.011039231097977442,0.009206751909435429,0.19066538959871693,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.444,0.09887702855207584,0.09758059780622275,1.0,0.5835530352497348,1.7923955751432217,0.11279061461443718,0.12559367138400868,0.02148579767573411,0.02301400639072204,0.20649115225814807,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.528,0.09943258410763137,0.09813615336177828,1.0,0.5824224582992836,1.7903702791121079,0.11794608042442223,0.11453540588429334,0.04453307135936324,0.04895630545273333,0.2211122930523839,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.612,0.09943258410763137,0.09980282002844497,1.0,0.5825218768137035,1.7905482839138585,0.11572127098177876,0.1195263894043086,0.041099689962648345,0.03954405521797977,0.21059149120518494,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.696,0.09221036188540913,0.08924726447288936,1.0,0.5985562594070025,1.819490031599842,0.11270666977379468,0.11543930608240749,0.029514750126633515,0.06734318912570769,0.1897571728988776,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.78,0.09943258410763137,0.09924726447288937,1.0,0.5819746048024815,1.7895686350449853,0.12430263832808264,0.10849404939134244,0.03973045808046782,0.028219230235793535,0.20826650787993106,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.864,0.09498813966318691,0.09535837558400051,1.0,0.592425650021964,1.8083695713646777,0.11122817232076804,0.1080461529522132,0.05576122538419925,0.060732398877735516,0.22611466496146893,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,3.948,0.0966548063298536,0.09369170891733383,1.0,0.5887536805874156,1.801741470112284,0.11221176003699912,0.10792036694455076,0.03999391121693119,0.03540782748671978,0.19739980374723665,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,4.032,0.09109925077429805,0.08980282002844497,1.0,0.6007787641488425,1.8235383538641177,0.10288477993854789,0.11248853734705366,0.019679694769988654,0.016759540887063107,0.1890051574858136,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,4.116,0.08887702855207581,0.08869170891733383,1.0,0.6056422483595849,1.8324287053739459,0.09659668053450587,0.10166521279391372,0.017050555211036933,0.030992755784642334,0.16273986193405143,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,1,4.2,0.08387702855207582,0.08258059780622273,1.0,0.6166893644222169,1.8527839845135947,0.09816088562153014,0.09866412230692956,0.01722842543513181,0.005637674291877559,0.10915873075451632,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
LSC-shell,1,0.0,0.27332147299652026,0.27702504225066715,0.3333333333333333,1.3815510557964273e-297,1.0,0.17241170159838304,0.3798179257173169,0.002190865838563205,0.83930082511817,0.38923345223484684,shell,0.08,4,5.0,3.0,3.0,0.002807037037037037,5.052666666666667,1.0013333333333334,0.00016414814814814813,1.708641975308642e-05,2700000,162000000,164700000,164700000,2.9556873698112898,2.9484445400849206,80.0,101.47375833095704,2.6273109439077875e+17,9.259259259259259e-08,1.708641975308642e-05
LSC-shell,1,0.084,0.23943258410763138,0.24202504225066718,0.6666666666666666,0.15890482640356024,1.1722263763714473,0.18302942704917335,0.3421566350050742,0.026515377569261034,0.19528421209980396,0.4323205387105018,shell,0.08,4,5.0,3.0,3.0,0.002807037037037037,5.052666666666667,1.0013333333333334,0.00016414814814814813,1.708641975308642e-05,2700000,162000000,164700000,164700000,2.9556873698112898,2.9484445400849206,80.0,101.47375833095704,2.6273109439077875e+17,9.259259259259259e-08,1.708641975308642e-05
LSC-shell,1,0.168,0.2138770285520758,0.2153583755840005,0.6666666666666666,0.25323765042334345,1.2881893792118262,0.17841829495425987,0.3009590326128817,0.052365000755640434,0.11471364744928447,0.4145815412707563,shell,0.08,4,5.0,3.0,3.0,0.002807037037037037,5.052666666666667,1.0013333333333334,0.00016414814814814813,1.708641975308642e-05,2700000,162000000,164700000,164700000,2.9556873698112898,2.9484445400849206,80.0,101.47375833095704,2.6273109439077875e+17,9.259259259259259e-08,1.708641975308642e-05
