method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,475,2.375,1520000.0,475.0,475.0,0.0,0.3040040142817378,0.05582925160314123,0.05484109997484177,0.21250000000000002,0.14159779157253793,0.0,0.02077489393310503,0.1886477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0045703125,7613,1.0017105263157895,0.0,9.144736842105264e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,475,2.375,1520000.0,475.0,475.0,0.0,0.3259719535798862,0.07752332635405312,0.07655796694816586,0.26750000000000007,0.1416304851841942,0.0,0.032500837318132025,0.24364772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0045703125,7613,1.0017105263157895,0.0,9.144736842105264e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,475,2.375,1520000.0,475.0,475.0,0.0,0.30159744102566244,0.06128406085758542,0.060312222034233476,0.24125000000000002,0.14188841043392297,0.0,0.02623787686424874,0.21489772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0045703125,7613,1.0017105263157895,0.0,9.144736842105264e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,483,2.415,1545600.0,483.0,483.0,0.0,0.2990085053577334,0.05958581687588704,0.058583740009200636,0.2250000000000001,0.15488595166831165,0.0,0.02283579967831472,0.2048977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0046484375,7732,1.0005175983436854,0.0,9.187370600414079e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,483,2.415,1545600.0,483.0,483.0,0.0,0.3031043305906801,0.05431152602035816,0.05331933177869186,0.21000000000000008,0.1397720990314646,0.0,0.01985940901478733,0.18364772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0046484375,7732,1.0005175983436854,0.0,9.187370600414079e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,483,2.415,1545600.0,483.0,483.0,0.0,0.3273572286807802,0.07683096159399638,0.0758594676943789,0.26750000000000007,0.14783920668254957,0.0,0.03195396245022914,0.2411477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0046484375,7732,1.0005175983436854,0.0,9.187370600414079e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,483,2.415,1545600.0,483.0,483.0,0.0,0.30115149326356105,0.06122368674397194,0.06025210517060675,0.23875000000000002,0.13954011230461372,0.0,0.025665504150552756,0.2123977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0046484375,7732,1.0005175983436854,0.0,9.187370600414079e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,492,2.46,1574400.0,492.0,492.0,0.0,0.29519561078284845,0.05751325601303059,0.056512399811582514,0.22250000000000003,0.1468891022554687,0.0,0.021129174433351234,0.1961477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004548611111111111,7863,0.9988567073170732,0.0,9.336890243902439e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,492,2.46,1574400.0,492.0,492.0,0.0,0.3008451201371459,0.05338026456363365,0.052386544060228024,0.20875,0.13897534891140817,0.0,0.019263366456365134,0.18114772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004548611111111111,7863,0.9988567073170732,0.0,9.336890243902439e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,492,2.46,1574400.0,492.0,492.0,0.0,0.3203595146422584,0.07378007955880872,0.07280867391054358,0.26625000000000004,0.14507100423413166,0.0,0.030615049745750897,0.23614772163690778,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004548611111111111,7863,0.9988567073170732,0.0,9.336890243902439e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,492,2.46,1574400.0,492.0,492.0,0.0,0.3016501290201648,0.06148325255770415,0.06050825942694027,0.24875000000000003,0.13899168964280972,0.0,0.025772831988321934,0.21489772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004548611111111111,7863,0.9988567073170732,0.0,9.336890243902439e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,500,2.5,1600000.0,500.0,500.0,0.0,0.28546552529419444,0.05153362776492221,0.05052708293154218,0.21375000000000005,0.149586400575222,0.0,0.018450206579702432,0.1823977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0058203125,8012,1.0015,0.0,9.5625e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,500,2.5,1600000.0,500.0,500.0,0.0,0.300855271771596,0.05231684172718687,0.051315243553013645,0.20125000000000004,0.14859031432670566,0.0,0.018391927909953015,0.1748977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0058203125,8012,1.0015,0.0,9.5625e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,500,2.5,1600000.0,500.0,500.0,0.0,0.3066071348537727,0.06473950148671748,0.06376331145146275,0.25125000000000003,0.14633899540663042,0.0,0.02745003643877606,0.2236477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0058203125,8012,1.0015,0.0,9.5625e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,500,2.5,1600000.0,500.0,500.0,0.0,0.30495001588117454,0.06287088076556546,0.06189385473979203,0.25125000000000003,0.14114386207240626,0.0,0.02610950627350752,0.21739772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0058203125,8012,1.0015,0.0,9.5625e-05,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,559,2.795,1788800.0,559.0,559.0,0.0,0.27434095823014354,0.04370976519145109,0.042694010578619435,0.19125000000000003,0.13813456441868532,0.0,0.014464909176386851,0.16114772163690777,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406782,8982,1.0042486583184258,0.0,0.00010565742397137746,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,559,2.795,1788800.0,559.0,559.0,0.0,0.28283827149669283,0.04248011920958006,0.04145782607515147,0.17374999999999996,0.14157970222226646,0.0,0.013647402466991133,0.15239772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406782,8982,1.0042486583184258,0.0,0.00010565742397137746,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,559,2.795,1788800.0,559.0,559.0,0.0,0.28659976338395554,0.051554010816689755,0.0505484081856169,0.20875,0.13786512385319105,0.0,0.01965355160896486,0.1886477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406782,8982,1.0042486583184258,0.0,0.00010565742397137746,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,559,2.795,1788800.0,559.0,559.0,0.0,0.2784457676600634,0.04782576612310019,0.0468250988254878,0.21000000000000008,0.12979184985121284,0.0,0.01934778561180446,0.1873977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406782,8982,1.0042486583184258,0.0,0.00010565742397137746,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,619,3.095,1980800.0,619.0,619.0,0.0,0.2532725207534282,0.03591266210858579,0.03487788798709346,0.17500000000000004,0.1296175105794679,0.0,0.0123545377046557,0.1486477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093749999999999,9960,1.005654281098546,0.0,0.00012469709208400647,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,619,3.095,1980800.0,619.0,619.0,0.0,0.2689848522228313,0.03766320792328404,0.03663920044504043,0.16125,0.1396499654970509,0.0,0.010596841035955106,0.1348977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093749999999999,9960,1.005654281098546,0.0,0.00012469709208400647,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,619,3.095,1980800.0,619.0,619.0,0.0,0.2832777986145379,0.0479652557249125,0.04694894066593014,0.20125000000000004,0.13902268089851044,0.0,0.01668384260331354,0.1736477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093749999999999,9960,1.005654281098546,0.0,0.00012469709208400647,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,619,3.095,1980800.0,619.0,619.0,0.0,0.2548378022883457,0.038936871303803744,0.037921441103577536,0.20375000000000004,0.12344521948671783,0.0,0.015032201398611424,0.1648977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093749999999999,9960,1.005654281098546,0.0,0.00012469709208400647,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,678,3.39,2169600.0,678.0,678.0,0.0,0.22522409353687972,0.026868203782275835,0.025811318010760198,0.16125,0.13720208226708186,0.0,0.011199725707254901,0.13489772163690777,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050688559322033915,10917,1.0063606194690264,0.0,0.00013458702064896754,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,678,3.39,2169600.0,678.0,678.0,0.0,0.26252350257707097,0.03489794309593164,0.03385714980371146,0.16625,0.14718623140715315,0.0,0.011028575564064311,0.13989772163690778,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050688559322033915,10917,1.0063606194690264,0.0,0.00013458702064896754,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,678,3.39,2169600.0,678.0,678.0,0.0,0.2692851209924571,0.038685651122041476,0.03765001259978906,0.19125000000000003,0.1316419202281388,0.0,0.013745994486857746,0.1573977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050688559322033915,10917,1.0063606194690264,0.0,0.00013458702064896754,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,678,3.39,2169600.0,678.0,678.0,0.0,0.2271674722173871,0.028177651366794954,0.02714857860858999,0.16875000000000007,0.12268228603937503,0.0,0.009764715598591694,0.1311477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050688559322033915,10917,1.0063606194690264,0.0,0.00013458702064896754,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,738,3.69,2361600.0,738.0,738.0,0.0,0.2264354649167036,0.029690951471248228,0.02861037593508109,0.15875000000000006,0.14387787828388088,0.0,0.012997822180135052,0.13614772163690783,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050260416666666665,11882,1.0062669376693767,0.0,0.00015201558265582655,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,738,3.69,2361600.0,738.0,738.0,0.0,0.25754763686711274,0.03687519520532523,0.03583942504960602,0.16875000000000007,0.138249519503034,0.0,0.011943403323620788,0.1461477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050260416666666665,11882,1.0062669376693767,0.0,0.00015201558265582655,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,738,3.69,2361600.0,738.0,738.0,0.0,0.2595659380467923,0.035594129118675655,0.03453219102115468,0.16625,0.14125429409919554,0.0,0.011959313694663225,0.1436477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050260416666666665,11882,1.0062669376693767,0.0,0.00015201558265582655,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,738,3.69,2361600.0,738.0,738.0,0.0,0.23449221111883695,0.027854267418442213,0.026793750031007257,0.15250000000000008,0.1506413980795227,0.0,0.009902717505621963,0.1286477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050260416666666665,11882,1.0062669376693767,0.0,0.00015201558265582655,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,797,3.985,2550400.0,797.0,797.0,0.0,0.21576120771401003,0.022075675587223786,0.020989537345600384,0.11499999999999999,0.14095483377563245,0.0,0.007054061557138561,0.10217296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005063559322033899,12838,1.0067440401505645,0.0,0.0001701693851944793,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,797,3.985,2550400.0,797.0,797.0,0.0,0.2544349587013378,0.03310047831949814,0.03204940927074884,0.15499999999999992,0.14556744673720312,0.0,0.009042300783536912,0.1261477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005063559322033899,12838,1.0067440401505645,0.0,0.0001701693851944793,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,797,3.985,2550400.0,797.0,797.0,0.0,0.2343156068997695,0.029670594587190346,0.028581201129672107,0.14500000000000002,0.1536925847835372,0.0,0.011949883695492523,0.1284229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005063559322033899,12838,1.0067440401505645,0.0,0.0001701693851944793,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,797,3.985,2550400.0,797.0,797.0,0.0,0.21504260590425087,0.02140776010336909,0.020348569274292516,0.135,0.13312911451640974,0.0,0.007240848614968962,0.1073977216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005063559322033899,12838,1.0067440401505645,0.0,0.0001701693851944793,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,856,4.28,2739200.0,856.0,856.0,0.0,0.22557815712447465,0.026637409286082936,0.025551556265556497,0.12125000000000008,0.1443029865865353,0.0,0.007376963336479553,0.1009229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004920550847457628,13767,1.005183995327103,0.0,0.0001770589953271028,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,856,4.28,2739200.0,856.0,856.0,0.0,0.2452933667177235,0.03249641604029552,0.03143244836989234,0.16375000000000006,0.1416088872841894,0.0,0.010913683754335105,0.1336477216369078,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004920550847457628,13767,1.005183995327103,0.0,0.0001770589953271028,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,856,4.28,2739200.0,856.0,856.0,0.0,0.23083278363835893,0.026622902186359876,0.02553646499485851,0.14,0.14627962559008378,0.0,0.01017122389005469,0.11967296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004920550847457628,13767,1.005183995327103,0.0,0.0001770589953271028,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,856,4.28,2739200.0,856.0,856.0,0.0,0.20344602760255456,0.017779979254670897,0.016706533137130997,0.11375000000000002,0.13859275629977785,0.0,0.005202748938705235,0.08489772163690779,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004920550847457628,13767,1.005183995327103,0.0,0.0001770589953271028,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,916,4.58,2931200.0,916.0,916.0,0.0,0.20954007626662233,0.020003230424150198,0.018918901068160743,0.1325,0.1510194177175349,0.0,0.004916996167432748,0.08592296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004729166666666666,14675,1.0012963973799127,0.0,0.0001927538209606987,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,916,4.58,2931200.0,916.0,916.0,0.0,0.22023767908436376,0.02569370297710105,0.024629559196508444,0.14749999999999996,0.1320066133875133,0.0,0.010349769264370555,0.12614772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004729166666666666,14675,1.0012963973799127,0.0,0.0001927538209606987,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,916,4.58,2931200.0,916.0,916.0,0.0,0.22500086114413254,0.02767113853251757,0.026583464970632575,0.12875000000000003,0.13545796136239407,0.0,0.00920043911809965,0.11717296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004729166666666666,14675,1.0012963973799127,0.0,0.0001927538209606987,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,916,4.58,2931200.0,916.0,916.0,0.0,0.19216257684245727,0.017071398413767036,0.01598565411695585,0.11375000000000002,0.1350585770496835,0.0,0.007592751598721057,0.11467296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004729166666666666,14675,1.0012963973799127,0.0,0.0001927538209606987,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,975,4.875,3120000.0,975.0,975.0,0.0,0.21943330255893462,0.02198060855845263,0.020888019229719834,0.13499999999999998,0.15902619790847583,0.0,0.00444147904901036,0.08342296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004989406779661017,15617,1.0010897435897437,0.0,0.00020352564102564102,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,975,4.875,3120000.0,975.0,975.0,0.0,0.21197287407629034,0.025674690311484616,0.02460437790344172,0.14625,0.1403967233219825,0.0,0.010259833169856226,0.11864772163690782,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004989406779661017,15617,1.0010897435897437,0.0,0.00020352564102564102,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,975,4.875,3120000.0,975.0,975.0,0.0,0.2304938752839187,0.026950280036847185,0.0258521866379392,0.125,0.15528054683200765,0.0,0.00876225341297645,0.11342296292811421,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004989406779661017,15617,1.0010897435897437,0.0,0.00020352564102564102,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,975,4.875,3120000.0,975.0,975.0,0.0,0.20461688484773707,0.018007473163327514,0.016913314375385458,0.125,0.1350532508291643,0.0,0.007336887091128501,0.11467296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004989406779661017,15617,1.0010897435897437,0.0,0.00020352564102564102,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.20289275660118927,0.01654819278801012,0.015453419990201445,0.135,0.1526409090917129,0.0,0.0045234367011815595,0.08967296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004878177966101696,16538,0.999637330754352,0.0,0.00021095261121856866,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.22045326879660532,0.027761908104111388,0.026679647985881627,0.14500000000000002,0.13980173416778674,0.0,0.011487479294788171,0.1259229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004878177966101696,16538,0.999637330754352,0.0,0.00021095261121856866,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.23283783116660142,0.026539811600588492,0.025438248059037716,0.13,0.154084365964271,0.0,0.008357792776270197,0.11342296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004878177966101696,16538,0.999637330754352,0.0,0.00021095261121856866,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.20814348318447765,0.016565101066230548,0.015463047748112357,0.13624999999999998,0.14344619432055983,0.0,0.00519686331181753,0.0984229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004878177966101696,16538,0.999637330754352,0.0,0.00021095261121856866,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.20964923841359942,0.018937237166870124,0.017835217442514706,0.12875,0.14920186464809126,0.0,0.005947355853890817,0.10342296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004927083333333332,17484,0.9988574040219378,0.0,0.00022337751371115174,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.20414243786137315,0.020100306439574722,0.019012110894551237,0.11499999999999999,0.1333291661795596,0.0,0.009153812853086325,0.1234229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004927083333333332,17484,0.9988574040219378,0.0,0.00022337751371115174,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.22147663543580307,0.023500563830749832,0.022407574669345287,0.13,0.15399443231065324,0.0,0.007758467337531584,0.11092296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004927083333333332,17484,0.9988574040219378,0.0,0.00022337751371115174,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.2139488865075439,0.01823428821014894,0.017132027533913963,0.1325,0.14845176720076092,0.0,0.006091597558837647,0.10592296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004927083333333332,17484,0.9988574040219378,0.0,0.00022337751371115174,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.20915595858209352,0.019210979602028555,0.018111864589510418,0.13,0.1433910742667842,0.0,0.008185006646138068,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004909957627118645,18411,0.9979943625325238,0.0,0.00023308759757155248,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.20612692552984785,0.016282378124258146,0.01518643908389583,0.11375,0.13820027408809132,0.0,0.006211909528678439,0.10592296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004909957627118645,18411,0.9979943625325238,0.0,0.00023308759757155248,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.22335087060652414,0.02349141062071114,0.02238419537242875,0.13625,0.14981316757683671,0.0,0.008446938759327983,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004909957627118645,18411,0.9979943625325238,0.0,0.00023308759757155248,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.21393671261838418,0.017095868795382052,0.015995297762305016,0.14,0.14524291372394793,0.0,0.005086408980497628,0.0971729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004909957627118645,18411,0.9979943625325238,0.0,0.00023308759757155248,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,1212,6.0600000000000005,3878400.0,1212.0,1212.0,0.0,0.21070054055355,0.017431068961310858,0.016329948218390067,0.12,0.1442608232737892,0.0,0.005650373785157738,0.10217296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005264830508474576,19405,1.000670379537954,0.0,0.0002506188118811881,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,1212,6.0600000000000005,3878400.0,1212.0,1212.0,0.0,0.21478303078856448,0.015297231055739324,0.014194037388285508,0.12375,0.142800733587095,0.0,0.005198408282831055,0.0984229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005264830508474576,19405,1.000670379537954,0.0,0.0002506188118811881,0.0
