method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,EMC,EMC_star,effective_mode_fraction,mode_weight_JS,mode_weight_TV,max_occupancy_error,mode_count_above_threshold,SW2,MMD2_biased,MMD2_unbiased,mode_count_000,mode_occupancy_ratio_000,mode_count_001,mode_occupancy_ratio_001,mode_count_002,mode_occupancy_ratio_002,mode_count_003,mode_occupancy_ratio_003,mode_count_004,mode_occupancy_ratio_004,mode_count_005,mode_occupancy_ratio_005,mode_count_006,mode_occupancy_ratio_006,mode_count_007,mode_occupancy_ratio_007,mode_count_008,mode_occupancy_ratio_008,mode_count_009,mode_occupancy_ratio_009,mode_count_010,mode_occupancy_ratio_010,mode_count_011,mode_occupancy_ratio_011,mode_count_012,mode_occupancy_ratio_012,mode_count_013,mode_occupancy_ratio_013,mode_count_014,mode_occupancy_ratio_014,mode_count_015,mode_occupancy_ratio_015,mode_count_016,mode_occupancy_ratio_016,mode_count_017,mode_occupancy_ratio_017,mode_count_018,mode_occupancy_ratio_018,mode_count_019,mode_occupancy_ratio_019,mode_count_020,mode_occupancy_ratio_020,mode_count_021,mode_occupancy_ratio_021,mode_count_022,mode_occupancy_ratio_022,mode_count_023,mode_occupancy_ratio_023,mode_count_024,mode_occupancy_ratio_024,mode_count_025,mode_occupancy_ratio_025,mode_count_026,mode_occupancy_ratio_026,mode_count_027,mode_occupancy_ratio_027,mode_count_028,mode_occupancy_ratio_028,mode_count_029,mode_occupancy_ratio_029,mode_count_030,mode_occupancy_ratio_030,mode_count_031,mode_occupancy_ratio_031,mode_count_032,mode_occupancy_ratio_032,mode_count_033,mode_occupancy_ratio_033,mode_count_034,mode_occupancy_ratio_034,mode_count_035,mode_occupancy_ratio_035,mode_count_036,mode_occupancy_ratio_036,mode_count_037,mode_occupancy_ratio_037,mode_count_038,mode_occupancy_ratio_038,mode_count_039,mode_occupancy_ratio_039,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,303,3.0300000000000002,8464341068.874665,2116085.267218666,303.0,2482176.0,0.7961976992394164,0.9999986540061276,0.47151605811676794,0.20857150199048768,0.50689925,0.08293575,19.0,17.634497454816884,0.13099589861875716,0.13045985754393685,108,4.308926060025734,0,0.0,2,0.07999680012799489,11,0.44296342531535976,0,0.0,37,1.4817039595534864,38,1.5249255093953469,88,3.522254242715338,26,1.0387431208238034,16,0.642022370466971,0,0.0,19,0.7631441539141263,78,3.115202588014458,0,0.0,13,0.5201040208041608,68,2.740526543813161,0,0.0,86,3.4354651859545404,0,0.0,33,1.3188525982395318,68,2.7208162448734625,73,2.9161215583274243,0,0.0,1,0.0400192092204258,0,0.0,64,2.5572381827626165,26,1.0400104001040011,11,0.4426069549647423,2,0.07960515841426524,4,0.15943718673084015,37,1.4745441865099131,1,0.04002401440864519,5,0.19973834277097005,0,0.0,26,1.0408326661329064,0,0.0,0,0.0,51,2.031811798452238,0,0.0,8,0.3195526263231476,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0101,135.40241648341248,12075,0.0,0.9962871287128713,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,318,3.18,8883367854.46252,2220841.9636156303,318.0,2605056.0,0.8124599124727753,0.9999986540061276,0.5006676477861732,0.19423244719019434,0.48289925000000006,0.07893575000000001,21.0,17.09475458631898,0.1252241676453716,0.12467494684391145,104,4.149336205950707,0,0.0,0,0.0,14,0.5637716322195488,1,0.04008216844531289,39,1.5617960654752965,30,1.2038885600489582,79,3.1620236951649057,35,1.3983080472628122,22,0.882780759392085,2,0.07964319847085059,18,0.7229786721291723,64,2.556063661960581,0,0.0,18,0.7201440288057612,66,2.6599228219363034,0,0.0,71,2.836256141892702,0,0.0,31,1.238922137740166,67,2.6808042412723823,75,2.9960152996514635,0,0.0,1,0.0400192092204258,3,0.120262171533944,76,3.0367203420306073,32,1.2800128001280013,13,0.5230809467765137,2,0.07960515841426524,9,0.35873367014439034,38,1.5143967320912624,0,0.0,3,0.11984300566258202,0,0.0,27,1.0808646917534028,0,0.0,0,0.0,49,1.9521329043952873,0,0.0,11,0.43938486119432796,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010133333333333334,243.72294101703733,12683,0.0,0.9970911949685535,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,318,3.18,8883367854.46252,2220841.9636156303,318.0,2605056.0,0.8083263768959784,0.9999986540061276,0.4930913193408781,0.19555129348162975,0.48715975000000006,0.09993575,20.0,17.151270829883593,0.12615226468529095,0.12560385568510501,125,4.987182939844599,0,0.0,0,0.0,7,0.2818858161097744,1,0.04008216844531289,36,1.4416579065925816,32,1.2841477973855553,75,3.0019212295869355,14,0.5593232189051248,21,0.8426543612378995,0,0.0,34,1.3656263806884366,49,1.95698624118857,0,0.0,10,0.40008001600320064,61,2.458413517244159,0,0.0,62,2.4767307154555986,2,0.08044566900629488,30,1.1989569074904833,69,2.760828248474543,80,3.195749652961561,0,0.0,4,0.1600768368817032,0,0.0,76,3.0367203420306073,35,1.4000140001400017,26,1.0461618935530275,0,0.0,10,0.3985929668271003,37,1.4745441865099131,5,0.20012007204322593,3,0.11984300566258202,0,0.0,16,0.6405124099279424,1,0.03981961713438125,0,0.0,60,2.3903668217085148,0,0.0,19,0.7589374875174756,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010133333333333334,243.72294101703733,12683,0.0,0.9970911949685535,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,318,3.18,8883367854.46252,2220841.9636156303,318.0,2605056.0,0.8117935703307645,0.9999986540061276,0.4994384900401692,0.1902703728778576,0.4969095,0.08293575,19.0,17.40926520431902,0.13005397290197884,0.12950472825839154,108,4.308926060025734,3,0.12042147516307077,2,0.07999680012799489,5,0.20134701150698173,0,0.0,35,1.4016118536316766,41,1.645314365400243,82,3.282100544348383,13,0.5193715604119017,24,0.9630335557004565,0,0.0,22,0.8836405992689882,73,2.9155101144237876,1,0.03996123759952846,9,0.3600720144028806,50,2.015093046921442,1,0.03981169070297493,79,3.155834298725682,1,0.04022283450314744,36,1.43874828898858,72,2.880864259277784,76,3.035962170313483,0,0.0,5,0.20009604610212903,0,0.0,66,2.6371518759739487,37,1.4800148001480016,23,0.9254509058353704,2,0.07960515841426524,6,0.2391557800962602,45,1.7933645511607053,0,0.0,3,0.11984300566258202,0,0.0,12,0.4803843074459568,3,0.11945885140314376,1,0.03997042188780303,47,1.8724540103383367,0,0.0,17,0.6790493309366887,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010133333333333334,243.72294101703733,12683,0.0,0.9970911949685535,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,318,3.18,8883367854.46252,2220841.9636156303,318.0,2605056.0,0.802361743127109,0.9999986540061276,0.48236041030593463,0.20326355321339468,0.4989295,0.08193575,19.0,17.452642037683106,0.1288143484269455,0.12827268977402384,107,4.269028596506977,0,0.0,1,0.03999840006399744,11,0.44296342531535976,0,0.0,38,1.5217500125143915,38,1.5249255093953469,86,3.442203009926353,23,0.9188881453441335,14,0.5617695741585996,0,0.0,24,0.9639715628388963,71,2.8356331249875195,0,0.0,15,0.6001200240048009,69,2.7808284047515897,0,0.0,85,3.3955179163504177,0,0.0,34,1.3588178284892145,63,2.520756226868061,76,3.035962170313483,0,0.0,3,0.12005762766127742,0,0.0,58,2.3174971031286216,29,1.1600116001160012,12,0.48284395087062804,2,0.07960515841426524,6,0.2391557800962602,45,1.7933645511607053,0,0.0,5,0.19973834277097005,0,0.0,25,1.0008006405124101,1,0.03981961713438125,0,0.0,50,1.9919723514237626,0,0.0,9,0.3594967046135411,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010133333333333334,243.72294101703733,12683,0.0,0.9970911949685535,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,333,3.33,9302394640.050375,2325598.660012594,333.0,2727936.0,0.8177245485078269,0.9999986540061276,0.5104859478531792,0.1884889197418808,0.47489925,0.08093575,22.0,16.96673703469431,0.12369865099681332,0.12314520432297904,106,4.22913113298822,1,0.04014049172102359,0,0.0,15,0.6040410345209452,1,0.04008216844531289,38,1.5217500125143915,37,1.4847958907270482,81,3.2420749279538907,35,1.3983080472628122,23,0.9229071575462707,1,0.039821599235425297,19,0.7631441539141263,67,2.6758791461149833,0,0.0,18,0.7201440288057612,56,2.2569042125520147,0,0.0,64,2.5566252546638437,0,0.0,34,1.3588178284892145,66,2.640792237671302,78,3.115855911637522,0,0.0,2,0.0800384184408516,3,0.120262171533944,73,2.9168498022136093,28,1.1200112001120013,13,0.5230809467765137,3,0.11940773762139786,9,0.35873367014439034,39,1.5542492776726113,0,0.0,4,0.15979067421677604,0,0.0,27,1.0808646917534028,0,0.0,0,0.0,46,1.8326145633098614,0,0.0,13,0.5192730177751149,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.01045,118.06336947978961,13310,0.0,0.9992492492492493,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,333,3.33,9302394640.050375,2325598.660012594,333.0,2727936.0,0.8162209315094386,0.9999986540061276,0.5076622930884647,0.1896689159519634,0.47515975000000005,0.08493575,20.0,16.90234447044986,0.12275321197550748,0.12219977069771926,110,4.388720987063247,0,0.0,0,0.0,11,0.44296342531535976,1,0.04008216844531289,35,1.4016118536316766,33,1.324277416053854,72,2.8818443804034586,15,0.599274877398348,24,0.9630335557004565,1,0.039821599235425297,31,1.2451299353335743,55,2.1966172094973744,0,0.0,11,0.4400880176035207,61,2.458413517244159,1,0.03981169070297493,62,2.4767307154555986,2,0.08044566900629488,32,1.278887367989849,61,2.4407322196659,83,3.3155902649476197,0,0.0,4,0.1600768368817032,0,0.0,76,3.0367203420306073,37,1.4800148001480016,29,1.1668728812706843,0,0.0,9,0.35873367014439034,33,1.3151340041845174,3,0.12007204322593557,3,0.11984300566258202,0,0.0,18,0.7205764611689353,0,0.0,0,0.0,65,2.5895640568508913,0,0.0,22,0.8787697223886559,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.01045,118.06336947978961,13310,0.0,0.9992492492492493,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,333,3.33,9302394640.050375,2325598.660012594,333.0,2727936.0,0.8165688943604187,0.9999986540061276,0.5083143432542058,0.18511105126525343,0.49098825,0.08193575,21.0,17.22619270787703,0.12722345613646546,0.12667005963011935,107,4.269028596506977,4,0.16056196688409435,2,0.07999680012799489,7,0.2818858161097744,1,0.04008216844531289,38,1.5217500125143915,43,1.72557360273684,85,3.402177393531861,15,0.599274877398348,26,1.043286352008828,0,0.0,16,0.6426477085592642,73,2.9155101144237876,1,0.03996123759952846,15,0.6001200240048009,47,1.8941874641061553,0,0.0,76,3.0359924899133146,1,0.04022283450314744,41,1.638574440236994,77,3.0809242772831853,70,2.796280946341366,0,0.0,6,0.24011525532255484,0,0.0,62,2.4773244895512847,31,1.2400124001240014,23,0.9254509058353704,1,0.03980257920713262,6,0.2391557800962602,40,1.5941018232539603,1,0.04002401440864519,3,0.11984300566258202,0,0.0,13,0.5204163330664532,3,0.11945885140314376,1,0.03997042188780303,50,1.9919723514237626,0,0.0,15,0.5991611743559018,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.01045,118.06336947978961,13310,0.0,0.9992492492492493,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,333,3.33,9302394640.050375,2325598.660012594,333.0,2727936.0,0.8108790542950961,0.9999986540061276,0.49775645341260155,0.1959259274956947,0.4929295,0.07293575000000001,19.0,17.207660740617815,0.12597824269480096,0.12543137069111854,98,3.909951424838166,0,0.0,1,0.03999840006399744,11,0.44296342531535976,0,0.0,35,1.4016118536316766,42,1.6854439840685416,79,3.1620236951649057,24,0.9588398038373568,15,0.6018959723127852,0,0.0,24,0.9639715628388963,73,2.9155101144237876,0,0.0,15,0.6001200240048009,63,2.5390172391210166,0,0.0,75,2.996045220309192,0,0.0,30,1.1989569074904833,70,2.800840252075623,72,2.8761746876654053,0,0.0,4,0.1600768368817032,0,0.0,64,2.5572381827626165,34,1.3600136001360015,11,0.4426069549647423,3,0.11940773762139786,6,0.2391557800962602,51,2.0324798246487994,1,0.04002401440864519,6,0.23968601132516404,0,0.0,28,1.1208967173738993,1,0.03981961713438125,0,0.0,54,2.1513301395376634,0,0.0,10,0.39944078290393453,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.01045,118.06336947978961,13310,0.0,0.9992492492492493,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,348,3.48,9721421425.63823,2430355.356409557,348.0,2850816.0,0.8228510603131798,0.9999986540061276,0.5202316509914324,0.1833642482651879,0.46689925,0.06693575,22.0,16.86695261811683,0.12279078669935073,0.12223313922250867,92,3.6705666437256252,2,0.08028098344204718,0,0.0,15,0.6040410345209452,1,0.04008216844531289,37,1.4817039595534864,34,1.3644070347221526,85,3.402177393531861,33,1.3184047302763657,22,0.882780759392085,0,0.0,15,0.6024822267743102,63,2.5161251672424467,0,0.0,20,0.8001600320064013,60,2.41811165630573,1,0.03981169070297493,58,2.3169416370391085,0,0.0,34,1.3588178284892145,70,2.800840252075623,85,3.395484006271659,0,0.0,2,0.0800384184408516,3,0.120262171533944,74,2.9568066488192755,31,1.2400124001240014,16,0.6437919344941707,5,0.1990128960356631,9,0.35873367014439034,35,1.3948390953472154,0,0.0,2,0.07989533710838802,0,0.0,29,1.1609287429943955,1,0.03981961713438125,0,0.0,47,1.8724540103383367,0,0.0,19,0.7589374875174756,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010333333333333333,168.1221702934196,13930,0.0,1.0007183908045978,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,348,3.48,9721421425.63823,2430355.356409557,348.0,2850816.0,0.8241433034452268,0.9999986540061276,0.5227174785825913,0.18195428852803597,0.46815975000000004,0.08093575,21.0,16.704209355135006,0.12020304226127276,0.11964413421794617,106,4.22913113298822,1,0.04014049172102359,0,0.0,11,0.44296342531535976,1,0.04008216844531289,33,1.3215197477098664,35,1.4045366533904513,71,2.8418187640089663,15,0.599274877398348,23,0.9229071575462707,2,0.07964319847085059,32,1.2852954171185285,59,2.3563711883699106,0,0.0,13,0.5201040208041608,61,2.458413517244159,1,0.03981169070297493,56,2.2370470978308634,2,0.08044566900629488,32,1.278887367989849,66,2.640792237671302,72,2.8761746876654053,0,0.0,4,0.1600768368817032,0,0.0,72,2.876892955607944,42,1.680016800168002,32,1.2875838689883414,0,0.0,6,0.2391557800962602,34,1.3549865497658664,3,0.12007204322593557,4,0.15979067421677604,0,0.0,20,0.800640512409928,1,0.03981961713438125,0,0.0,65,2.5895640568508913,0,0.0,25,0.9986019572598364,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010333333333333333,168.1221702934196,13930,0.0,1.0007183908045978,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,348,3.48,9721421425.63823,2430355.356409557,348.0,2850816.0,0.8217624375279727,0.9999986540061276,0.5181466948340262,0.18004193761821127,0.4829095,0.06993575,20.0,17.05157462122684,0.12491711781079395,0.12436168324867569,95,3.790259034281896,4,0.16056196688409435,1,0.03999840006399744,7,0.2818858161097744,1,0.04008216844531289,42,1.6819342243580118,39,1.5650551280636456,92,3.682356708293308,21,0.8389848283576873,23,0.9229071575462707,0,0.0,16,0.6426477085592642,78,3.115202588014458,1,0.03996123759952846,16,0.640128025605121,49,1.974791185983013,1,0.03981169070297493,72,2.8762034114968245,1,0.04022283450314744,35,1.3987830587388974,66,2.640792237671302,77,3.0759090409755023,0,0.0,5,0.20009604610212903,0,0.0,56,2.2375834099172898,30,1.2000120001200012,20,0.8047399181177134,1,0.03980257920713262,8,0.3188743734616803,47,1.8730696423234034,1,0.04002401440864519,4,0.15979067421677604,0,0.0,12,0.4803843074459568,2,0.0796392342687625,1,0.03997042188780303,55,2.1911695865661387,1,0.03985731082723849,20,0.7988815658078691,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010333333333333333,168.1221702934196,13930,0.0,1.0007183908045978,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,348,3.48,9721421425.63823,2430355.356409557,348.0,2850816.0,0.8156923251928937,0.9999986540061276,0.5066733339262955,0.1900044131663874,0.4870325,0.06793575,20.0,17.070961834157515,0.1242036910006119,0.1236521978895111,93,3.710464107244382,0,0.0,1,0.03999840006399744,10,0.40269402301396345,1,0.04008216844531289,36,1.4416579065925816,39,1.5650551280636456,78,3.1219980787704134,23,0.9188881453441335,18,0.7222751667753424,0,0.0,25,1.0041370446238504,68,2.715817640833117,0,0.0,15,0.6001200240048009,61,2.458413517244159,1,0.03981169070297493,76,3.0359924899133146,1,0.04022283450314744,32,1.278887367989849,76,3.040912273682105,74,2.956068428989444,0,0.0,5,0.20009604610212903,0,0.0,68,2.7170655691852805,35,1.4000140001400017,14,0.5633179426823993,2,0.07960515841426524,9,0.35873367014439034,44,1.7535120055793563,1,0.04002401440864519,4,0.15979067421677604,0,0.0,28,1.1208967173738993,1,0.03981961713438125,0,0.0,54,2.1513301395376634,0,0.0,7,0.27960854803275415,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010333333333333333,168.1221702934196,13930,0.0,1.0007183908045978,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,362,3.62,10112513092.186893,2528128.2730467236,362.0,2965504.0,0.8277220869236542,0.9999986540061276,0.5296639903570486,0.17998503568875568,0.453978,0.05993575000000001,22.0,16.707709151707476,0.12067622208922268,0.12011448518539125,85,3.391284399094328,2,0.08028098344204718,0,0.0,15,0.6040410345209452,1,0.04008216844531289,39,1.5617960654752965,40,1.6051847467319442,82,3.282100544348383,28,1.1186464378102496,27,1.0834127501630135,0,0.0,18,0.7229786721291723,68,2.715817640833117,0,0.0,22,0.8801760352070414,58,2.3375079344288725,1,0.03981169070297493,55,2.1970998282267407,0,0.0,31,1.238922137740166,69,2.760828248474543,79,3.1558027822995416,0,0.0,2,0.0800384184408516,3,0.120262171533944,77,3.076677188636273,29,1.1600116001160012,16,0.6437919344941707,5,0.1990128960356631,9,0.35873367014439034,37,1.4745441865099131,0,0.0,2,0.07989533710838802,0,0.0,29,1.1609287429943955,1,0.03981961713438125,0,0.0,46,1.8326145633098614,0,0.0,24,0.9586578789694429,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010178571428571427,221.78739533458474,14500,0.0,1.0013812154696133,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,362,3.62,10112513092.186893,2528128.2730467236,362.0,2965504.0,0.8273491714201304,0.9999986540061276,0.5289358641404832,0.17867600113148993,0.46215975000000004,0.08193575,21.0,16.56818619118217,0.11807066338239569,0.11750650161308507,107,4.269028596506977,1,0.04014049172102359,0,0.0,13,0.5235022299181525,0,0.0,37,1.4817039595534864,35,1.4045366533904513,69,2.761767531219981,18,0.7191298528780177,23,0.9229071575462707,2,0.07964319847085059,31,1.2451299353335743,57,2.2764941989336425,0,0.0,11,0.4400880176035207,60,2.41811165630573,2,0.07962338140594986,57,2.2769943674349857,3,0.12066850350944232,34,1.3588178284892145,63,2.520756226868061,76,3.035962170313483,0,0.0,4,0.1600768368817032,0,0.0,64,2.5572381827626165,44,1.7600176001760017,33,1.3278208648942271,1,0.03980257920713262,8,0.3188743734616803,28,1.1158712762777723,4,0.16009605763458076,2,0.07989533710838802,0,0.0,20,0.800640512409928,1,0.03981961713438125,0,0.0,67,2.669242950907842,0,0.0,25,0.9986019572598364,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010178571428571427,221.78739533458474,14500,0.0,1.0013812154696133,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,362,3.62,10112513092.186893,2528128.2730467236,362.0,2965504.0,0.8237868241668505,0.9999986540061276,0.5220305521052069,0.17984236079788996,0.48005675000000003,0.07193575,20.0,16.999941402611373,0.12444759112935155,0.12388899083754734,97,3.8700539613194094,3,0.12042147516307077,1,0.03999840006399744,5,0.20134701150698173,1,0.04008216844531289,38,1.5217500125143915,45,1.8058328400734371,80,3.202049311559398,21,0.8389848283576873,23,0.9229071575462707,0,0.0,19,0.7631441539141263,76,3.0353255985781895,1,0.03996123759952846,15,0.6001200240048009,49,1.974791185983013,1,0.03981169070297493,64,2.5566252546638437,1,0.04022283450314744,36,1.43874828898858,74,2.960888266479944,73,2.9161215583274243,0,0.0,6,0.24011525532255484,0,0.0,60,2.397410796339953,35,1.4000140001400017,27,1.086398889458913,1,0.03980257920713262,7,0.27901507677897025,46,1.8332170967420542,1,0.04002401440864519,3,0.11984300566258202,0,0.0,12,0.4803843074459568,2,0.0796392342687625,1,0.03997042188780303,55,2.1911695865661387,1,0.03985731082723849,20,0.7988815658078691,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010178571428571427,221.78739533458474,14500,0.0,1.0013812154696133,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,362,3.62,10112513092.186893,2528128.2730467236,362.0,2965504.0,0.822598532641377,0.9999986540061276,0.5197472578972552,0.18381822707746476,0.4799295,0.06793575,20.0,16.85295063414313,0.12214662545143318,0.12158858104746073,93,3.710464107244382,0,0.0,2,0.07999680012799489,11,0.44296342531535976,1,0.04008216844531289,40,1.6018421184362017,41,1.645314365400243,79,3.1620236951649057,22,0.8789364868509103,19,0.762401564929528,0,0.0,22,0.8836405992689882,60,2.3963096830880444,0,0.0,17,0.6801360272054412,66,2.6599228219363034,1,0.03981169070297493,69,2.7563616026844566,0,0.0,34,1.3588178284892145,74,2.960888266479944,63,2.5166528517072293,0,0.0,5,0.20009604610212903,0,0.0,68,2.7170655691852805,33,1.3200132001320015,16,0.6437919344941707,1,0.03980257920713262,9,0.35873367014439034,46,1.8332170967420542,3,0.12007204322593557,4,0.15979067421677604,0,0.0,30,1.200960768614892,3,0.11945885140314376,0,0.0,59,2.35052737468004,0,0.0,9,0.3594967046135411,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010178571428571427,221.78739533458474,14500,0.0,1.0013812154696133,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,377,3.77,10531539877.774748,2632884.969443687,377.0,3088384.0,0.8328860580532862,0.9999986540061276,0.5398504150615462,0.17454663758985078,0.45094300000000004,0.06196675000000001,22.0,16.570063678651326,0.1195206108436998,0.11895239007066671,86,3.4311818626130846,2,0.08028098344204718,0,0.0,17,0.684579839123738,2,0.08016433689062578,41,1.6418881713971067,40,1.6051847467319442,77,3.0819724623759206,30,1.198549754796696,27,1.0834127501630135,1,0.039821599235425297,19,0.7631441539141263,63,2.5161251672424467,0,0.0,17,0.6801360272054412,58,2.3375079344288725,1,0.03981169070297493,52,2.0772580194143733,0,0.0,33,1.3188525982395318,61,2.4407322196659,87,3.475377747595698,0,0.0,2,0.0800384184408516,3,0.120262171533944,74,2.9568066488192755,32,1.2800128001280013,17,0.6840289304000564,4,0.15921031682853048,10,0.3985929668271003,41,1.6339543688353093,0,0.0,3,0.11984300566258202,0,0.0,29,1.1609287429943955,1,0.03981961713438125,0,0.0,44,1.7529356692529108,0,0.0,26,1.0385460355502298,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010383333333333333,159.10459472283765,15123,0.0,1.0028514588859416,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,377,3.77,10531539877.774748,2632884.969443687,377.0,3088384.0,0.8354197975412234,0.9999986540061276,0.5449198674101821,0.17007238653249906,0.4532035,0.06993575,21.0,16.25379191813679,0.11384585874452191,0.11327601055862846,95,3.790259034281896,1,0.04014049172102359,0,0.0,14,0.5637716322195488,1,0.04008216844531289,33,1.3215197477098664,37,1.4847958907270482,69,2.761767531219981,19,0.7590815113712408,25,1.0031599538546423,2,0.07964319847085059,26,1.0443025264088044,52,2.076801725342972,0,0.0,12,0.48009601920384076,60,2.41811165630573,3,0.1194350721089248,57,2.2769943674349857,5,0.2011141725157372,40,1.598609209987311,62,2.4807442232669805,80,3.195749652961561,1,0.040063300014022155,4,0.1600768368817032,0,0.0,66,2.6371518759739487,41,1.6400164001640019,31,1.2473468730824557,1,0.03980257920713262,9,0.35873367014439034,33,1.3151340041845174,4,0.16009605763458076,2,0.07989533710838802,0,0.0,18,0.7205764611689353,1,0.03981961713438125,0,0.0,69,2.7489218449647925,0,0.0,27,1.078490113840623,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010383333333333333,159.10459472283765,15123,0.0,1.0028514588859416,0.0,0.0,0.0
