method,FES_RMSE_kBT_mean,FES_RMSE_kBT_std,FES_outside_mass_mean,FES_outside_mass_std,MMD_mean,MMD_std,TV_mean,TV_std,V_evals_per_step,W2_mean,W2_std,basin_KL_target_mean,basin_KL_target_std,basin_map_outside_mass_mean,basin_map_outside_mass_std,grad_evals_per_step,jump_applied_rate_per_particle_time_cumulative,jump_boundary_applied_count_cumulative,jump_boundary_clip_count_cumulative,jump_boundary_clip_fraction_per_applied_jump_cumulative,jump_cap_excess_count_cumulative,jump_cap_hit_count_cumulative,jump_cap_hit_fraction_cumulative,jump_cap_k,jump_count_applied_cumulative,jump_count_cumulative,jump_count_mean,jump_rate_per_particle_time_cumulative,m_clip_fraction,nonfinite_count,nonfinite_count_mean,nonfinite_count_std,nonfinite_frac,nonfinite_proposal_count_cumulative,nonfinite_proposal_fraction_cumulative,score_clip_count_cumulative,score_clip_fraction_cumulative,score_quad_evals_per_step,state_box_clip_count_cumulative,state_box_clip_fraction_cumulative,time_to_threshold_TV,wallclock_mean_s,wallclock_std_s
CP,2.3920690141499823,0.03791425675672594,0.34368750000000003,0.015230315164171742,0.2109310936796391,0.007714863469760268,0.07411671525517231,0.017922422912259425,0.0,0.7421504756076913,0.028780559377677248,0.015907571266093455,0.0073645260272882235,0.0,0.0,16000.0,1.001373125,1602197,378,0.00023592604405076278,0,0,0.0,8,1602197,1602197,0.0019875821018062374,1.001373125,,0,0.0,0.0,0.0,0,0.0,,,0.0,373,4.6625e-07,2.896,698.2268633978092,0.0
LSC-CP-RA-8,1.4949216280382434,0.06342187518363293,0.0076875,0.002821790211904492,0.03846942288661773,0.010546126512267173,0.048976464357366134,0.012718069112830157,0.0,0.27519273177005377,0.058697004339987036,0.006819767584405421,0.003384099007061659,0.0,0.0,16000.0,0.9991725,1598676,60,3.753105694962582e-05,,,,,1598676,1598676,0.001986555829228239,0.9991725,0.0043033661740558195,0,0.0,0.0,0.0,0,0.0,3512397,0.00439049625,4096000.0,46,5.75e-08,2.896,1477.2690718729864,0.0
