method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,bank_size,bank_refresh_policy,bank_shared_between_score_and_noise,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,0,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2824227575758949,0.30173164077334425,0.02237460361999169,0.9997829779385825,0.30086236346555406,0.676619318181681,0.676619318181681,0.0,0.0014381415332963049,0.0024717673794897943,0.05684227828726018,5.823863636363635e-05,1.1044926975715625,0.017928299817421722,1.2830329745369389,0.7125,0.7125,0.54,1.006469468820213,0.8703306816065896,0.10497123569494939,0.1775,0.020607139762097822,0.03371684504752093,0.03123085270142223,0.31999999999999995,0.0023974358294547413,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996178484010455,0.1480212307296338,0.002764579180483505,0.009949955909224041,0.0,2.123196810611332,1.0187041130397694,0.49978700427481026,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.020771054655413353,0.0009438518423826728,0.0009438518423826728,0.018668776734794706,2.0184029376182866,0.005013001219194457,2.0134279596636744,3.8023264582243144e-05,2.0133565227772774,-3.3413621814748495e-05,2.0134414086468695,5.1472247777351043e-05,2.013313856044738,-7.608035435424654e-05,2.0132968109023825,-9.312549670958958e-05,2.0135208370774103,0.00013090067831811325,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,1,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2821184379531887,0.30171467640646277,0.022582794690356733,0.9997730818485934,0.3008453843419452,0.676619318181681,0.676619318181681,0.0,0.0016875090174067275,0.002485985418560591,0.05670512471464676,5.823863636363635e-05,1.296006925368366,0.017936376029957568,1.282951218476377,0.71,0.7050000000000001,0.535,1.0064982745726618,0.8696747715932602,0.10513873849073377,0.19999999999999996,0.02141196606659265,0.04012910560514271,0.03763627103134126,0.3425,0.002415163499084912,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996119629514729,0.14822942179999885,0.0030139466645939276,0.009964173948294838,0.0,2.3147110384081353,1.0187041130397694,0.4997950804873461,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.021026063489440083,-0.0009314863714359575,-0.0009314863714359575,0.020574828848238677,2.018116080486094,0.004999213145762571,2.0131339935119463,1.7126171615089447e-05,2.0131354546021414,1.8587261810143474e-05,2.01305279570879,-6.40716315412071e-05,2.013200977339935,8.410999960384302e-05,2.0131395651923536,2.2697852022357523e-05,2.013147866150906,3.099881057488929e-05,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,2,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2817478597037046,0.30174146754149467,0.023778740262383802,0.9997517428338749,0.3008721507840598,0.676619318181681,0.676619318181681,0.0,0.0019205008883140995,0.0025649898510619823,0.056899540936336104,5.823863636363635e-05,1.474944682225228,0.01790171058111556,1.2830644538174056,0.7150000000000001,0.7075,0.54,1.005851303161558,0.8695621989374623,0.10418807701356375,0.1975,0.022050915717938636,0.03870585279431504,0.036170310661085,0.32749999999999996,0.0024906583010269306,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9995930287054399,0.1494253673720259,0.0032469385355012995,0.01004317838079623,0.0,2.4936487952649973,1.0187041130397694,0.4997604150385041,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.02290969030784422,0.0005812566433026191,0.0005812566433026191,0.022307025111549555,2.0184829164399134,0.005031158494125165,2.0134613272495154,9.56930372719711e-06,2.0134934205811494,4.166263536120596e-05,2.013582013366929,0.00013025542114064592,2.013541941485747,9.018353995893236e-05,2.0134593874981515,7.629552363219716e-06,2.013499957750417,4.8199804628890064e-05,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,3,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2817861793242187,0.3014257883009033,0.022391045025146883,0.9997715128988731,0.3005564966260553,0.676619318181681,0.676619318181681,0.0,0.0014147292670190026,0.0024742584302767977,0.05551695479972205,5.823863636363635e-05,1.086512077070594,0.017917528542006678,1.282128720178412,0.7125,0.71,0.5275000000000001,1.0053874398204323,0.8700003117411805,0.1046144655098366,0.20000000000000007,0.020623581167252995,0.03801489436231287,0.03551920900428163,0.33499999999999996,0.0023999268802417455,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996135601980927,0.148037672134789,0.0027411669142062027,0.009952446960011045,0.0,2.1052161901103634,1.0187041130397694,0.4997762329993952,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.021734013082918315,0.0008908200737615827,0.0008908200737615827,0.019809735826527602,2.015830944749733,0.004976360355315013,2.0108547212697276,1.368753097530373e-07,2.0108692213853816,1.4636990963712293e-05,2.010925136555899,7.055216148099674e-05,2.010830217693486,-2.4366700932088037e-05,2.0108860428019804,3.145840756246798e-05,2.0108733747624825,1.8790368064625085e-05,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,0,10,0.02,49602.75660164127,31.00172287602579,10.0,20.80498785237694,0.29829278808978443,1.2567295304252282,0.2932290876313104,0.009908288579692559,0.972208767919783,0.29233221782088636,0.6641193181816809,0.6641193181816809,0.0,0.0037039869940979405,4.851728796506638e-05,0.06473718992456387,5.823863636363635e-05,2.8446620114672188,0.012539903980919198,1.269754305539862,0.6775,0.6775,0.48,0.9871119047930037,0.8561407735491653,0.09705413889126993,0.16999999999999998,0.018446287154552387,0.03415922507289526,0.032014999353296214,0.032500000000000084,0.00015716897074255517,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9719175597939859,0.11573833852994955,0.005030424641285141,0.0075267058176993135,0.0,3.863366124506988,1.0187041130397694,0.49439860843830774,0.48185870445738854,0.9874999999999899,395,0.005,2,0.0075,3,0.0,0,0,2.6408635044611843,0.027157681414178472,0.027157681414178472,2.427847132505166,2.0341564890512376,0.057940445999729695,2.030393136142388,0.05417709309088026,2.0286295300768296,0.05241348702532167,2.0279046236597695,0.05168858060826165,2.0276974547850357,0.051481411733527827,2.027732415061317,0.0515163720098093,2.027726565662924,0.05151052261141609,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00031250000000000006,0.0021875,654.6576347901749,35,0.0003125,1.0937500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,1,10,0.02,49602.75660164127,31.00172287602579,10.0,20.80498785237694,0.3187490540003537,1.2711784170347378,0.29986268172760444,0.008069966133958245,0.9852218103258237,0.2989788069405671,0.6741193181816809,0.674119318181681,0.0,0.11265078153951348,4.285266453739854e-05,0.07770736765001142,5.823863636363635e-05,86.51580022234634,0.015371482568365069,1.287377780648871,0.6875,0.68,0.4625,1.0050053473203713,0.8631764427054032,0.10234339831161667,0.2025,0.03857890363234177,0.04588914074884254,0.043721678288105914,0.07,0.0002541444947148141,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9849998418222973,0.13371659324360036,0.11397721918670069,0.007435335865196849,0.0,87.53450433538612,1.0187041130397694,0.4664872218890235,0.48185870445738854,0.9974999999999897,399,0.0025,1,0.0,0,0.0,0,0,1.0859374494823193,0.03636611703884825,0.03636611703884825,1.608870262027554,2.0588616028889413,0.0332500007591956,2.055143934956343,0.029532332826597507,2.0533410828085605,0.027729480678814866,2.0526472331278174,0.027035630998071714,2.0524770822041414,0.02686548007439571,2.0524447408887765,0.026833138759030817,2.052378311225616,0.02676670909587031,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00031250000000000006,0.0021875,654.6576347901749,35,0.0003125,1.0937500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,2,10,0.02,49602.75660164127,31.00172287602579,10.0,20.80498785237694,0.2941916470321316,1.2510231583723146,0.2908760373364436,0.015267853274624432,0.964703258160068,0.2899726479867577,0.661619318181681,0.661619318181681,0.0,0.0013270803624941157,0.00023743905983983696,0.06352461294179486,5.823863636363635e-05,1.0191977183954812,0.0141098449431033,1.2640529268661473,0.675,0.6699999999999999,0.4675000000000001,0.9842358596231366,0.8471659734278248,0.09442245059802275,0.23000000000000004,0.020917611269715194,0.06366944242248995,0.061521459489541575,0.09500000000000008,0.0003885208246243306,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9643802398298826,0.11037877383501768,0.0026535180096813158,0.00724074946989441,0.0,2.0379018314352506,1.0187041130397694,0.49596854940049184,0.48185870445738854,0.98499999999999,394,0.0075,3,0.0075,3,0.0,0,0,3.6805090209446223,0.027417318149212846,0.027417318149212846,2.7577409341072374,2.0318455967296245,0.07215489683965526,2.0282252219946777,0.06853452210470845,2.0264145706832215,0.06672387079325226,2.0256736808597338,0.06598298096976452,2.0253646074320977,0.06567390754212843,2.025308181988396,0.06561748209842655,2.025239567304287,0.06554886741431787,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00031250000000000006,0.0021875,654.6576347901749,35,0.0003125,1.0937500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,3,10,0.02,49602.75660164127,31.00172287602579,10.0,20.80498785237694,0.31214976948795536,1.2665595063977042,0.2982550604227613,0.016257447843121095,0.9875392252332502,0.2973731342470384,0.671619318181681,0.6716193181816811,0.0,0.007448918112025012,0.00042162970490889056,0.06294426849819604,5.823863636363635e-05,5.720769110035212,0.011093677644582578,1.2789923280243538,0.6799999999999999,0.6675,0.46249999999999997,0.9965976497284715,0.8592413350888825,0.09640808540235288,0.2725000000000001,0.025698093081384092,0.07548782704657564,0.07333241395187795,0.125,0.0005041436334962643,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9873459453467759,0.10938917926652102,0.008775355759212213,0.0070565588248253566,0.0,6.739473223074981,1.0187041130397694,0.4929523821019711,0.48185870445738854,0.9949999999999898,398,0.0025,1,0.0025,1,0.0,0,0,1.3553851882332055,0.017704574117647583,0.017704574117647583,0.9149915066857861,2.0305256019222893,0.02862906406510568,2.0269973225098767,0.025100784652693164,2.0252917858608517,0.0233952480036681,2.02461540162922,0.022718863772036357,2.024329616589303,0.022433078732119416,2.024296891125865,0.022400353268681616,2.024258411081393,0.02236187322420946,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00031250000000000006,0.0021875,654.6576347901749,35,0.0003125,1.0937500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,0,21,0.042,104165.78886344667,65.10361803965417,21.0,43.69047448999157,0.2876714665259259,1.241306015651073,0.28667644744031906,0.008107748246183669,0.9589618818124935,0.285766838182526,0.6566193181816807,0.6566193181816807,0.0,0.0001658248066119083,0.00032854282020360753,0.056064814998588036,5.823863636363635e-05,0.12735345147794574,0.016507830442736182,1.2545861107910494,0.6575,0.6425000000000001,0.41000000000000003,0.9682233095141917,0.8476572295784237,0.0896435418859442,0.125,0.009967308212413095,0.01460517311056797,0.012380409586800978,0.06000000000000005,0.00028268836766681704,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.958466243740879,0.11753887886345844,0.0014922624537991084,0.007806731349937855,0.0,1.1460575645177151,1.0187041130397694,0.4983665349001247,0.48185870445738854,0.9799999999999901,392,0.005,2,0.015000000000000001,6,0.0,0,0,5.444503338575628,0.01256532266581101,0.01256532266581101,2.0637487084127137,2.0186773048078552,0.08434939950977394,2.0147739391328865,0.0804460338348052,2.012496546449338,0.07816864115125655,2.011201697597128,0.07687379229904656,2.0105701544695775,0.07624224917149625,2.0104720931085063,0.07614418781042498,2.01041387436311,0.07608596906502885,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00022727272727272727,0.0018181818181818186,636.3541646366655,67,0.00026785714285714287,0.9970238095238093,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,6301bacd8069f5c726e241e2afe2fb0c,True,1,21,0.042,104165.78886344667,65.10361803965417,21.0,43.69047448999157,0.30330387096630324,1.2549309935961028,0.29517570527947723,0.0005344597714011523,0.9737017219244793,0.29428027819308544,0.666619318181681,0.666619318181681,0.0,0.03581207264372728,0.0002478335687342431,0.0723910947033056,5.823863636363635e-05,27.503671790382548,0.002584115886452909,1.2758467774385842,0.6675,0.6425000000000001,0.4275,0.9923107892926237,0.8509077748454095,0.09265636138470808,0.15000000000000002,0.021672409152928066,0.02653005278655396,0.024380523761628026,0.05999999999999997,0.0002031049641406761,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9731859420182811,0.12618108688104326,0.03713851029091448,0.00772602209846849,0.0,28.52237590342232,1.0187041130397694,0.48444282034384145,0.48185870445738854,0.9899999999999899,396,0.0075,3,0.0025,1,0.0,0,0,0.8790208059756018,0.03469340587240831,0.03469340587240831,3.9581107457316165,2.0497217971172534,0.05651519115358683,2.0458587860680195,0.05265218010435291,2.0436709306450194,0.05046432468135276,2.0423391270192006,0.049132521055534006,2.0417410940178367,0.048534488054170044,2.041575112741644,0.04836850677797733,2.0415172138167947,0.04831060785312813,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00022727272727272727,0.0018181818181818186,636.3541646366655,67,0.00026785714285714287,0.9970238095238093,0.0,0.0
