method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,17,0.085,54400.0,17.0,17.0,0.0,0.7200963767495917,0.5029536421472874,0.502443761202173,0.75375,0.5077485842292296,0.0,0.36138685991337355,0.7298977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,17,0.085,54400.0,17.0,17.0,0.0,0.7220039845348668,0.5067548039893099,0.5062446240094838,0.7600000000000001,0.5143625112232539,0.0,0.36550095012754413,0.7311477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,25,0.125,80000.0,25.0,25.0,0.0,0.7175230134651274,0.4998431040660227,0.4993326427297461,0.75375,0.5051115118742744,0.0,0.36138685991337355,0.7298977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,25,0.125,80000.0,25.0,25.0,0.0,0.716447405216486,0.49893281011863255,0.49842176163331653,0.7525000000000001,0.5091464549122113,0.0,0.36550095012754413,0.7311477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,25,0.125,80000.0,25.0,25.0,0.0,0.7161351788211172,0.4986535414133949,0.49814130598569817,0.7512500000000001,0.5061575030113443,0.0,0.36138685991337355,0.7298977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,25,0.125,80000.0,25.0,25.0,0.0,0.7181622047881848,0.5010010250429037,0.5004902277534146,0.75125,0.5095814735485384,0.0,0.36550095012754413,0.7311477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,33,0.165,105600.0,33.0,33.0,0.0,0.7146453684417005,0.49669933194597016,0.49618709004630457,0.7512500000000001,0.5021599479794661,0.0,0.3581375190341678,0.7286477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,33,0.165,105600.0,33.0,33.0,0.0,0.7110462302685883,0.49274409359409443,0.4922300178160328,0.7475,0.5071621540759519,0.0,0.36138685991337355,0.7298977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,33,0.165,105600.0,33.0,33.0,0.0,0.712154567801755,0.4937710650075047,0.4932569840846066,0.7462500000000001,0.5001464093209649,0.0,0.36138685991337355,0.7298977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,33,0.165,105600.0,33.0,33.0,0.0,0.7152480022316275,0.49799065177886637,0.49747771592043455,0.7500000000000001,0.5045595176811473,0.0,0.3552135294390274,0.7273977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,42,0.21,134400.0,42.0,42.0,0.0,0.7109661223855335,0.4919796420993159,0.49146564400735315,0.7462500000000001,0.4954795081856451,0.0,0.35250024063813834,0.7261477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,42,0.21,134400.0,42.0,42.0,0.0,0.7083275607810652,0.48968937897240794,0.48917327983937586,0.74875,0.5022117678786486,0.0,0.3499432043209468,0.7248977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,42,0.21,134400.0,42.0,42.0,0.0,0.711736686184209,0.4926639795035894,0.49215053509582896,0.7475,0.4953223536655361,0.0,0.3581375190341678,0.7286477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,42,0.21,134400.0,42.0,42.0,0.0,0.7124312642264738,0.4941228465657126,0.4936096810446564,0.7512500000000001,0.5038390114647311,0.0,0.3581375190341678,0.7286477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,50,0.25,160000.0,50.0,50.0,0.0,0.7103913677273151,0.49112412940282835,0.490609433235243,0.75,0.48455467025969656,0.0,0.35250024063813834,0.7261477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,50,0.25,160000.0,50.0,50.0,0.0,0.7041175629857742,0.4838487141447009,0.4833309942286337,0.7450000000000001,0.4932872942536122,0.0,0.35250024063813834,0.7261477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,50,0.25,160000.0,50.0,50.0,0.0,0.7125162360776669,0.4941662867140718,0.4936517354541028,0.7500000000000001,0.48969146512199235,0.0,0.35250024063813834,0.7261477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,50,0.25,160000.0,50.0,50.0,0.0,0.7098722817907972,0.490985706622317,0.4904712023672664,0.7475,0.49860697558310074,0.0,0.3552135294390274,0.7273977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,58,0.29,185600.0,58.0,58.0,0.0,0.7066924771314778,0.4859318908642585,0.4854156716715303,0.7462500000000001,0.48043257986691756,0.0,0.34751035347823656,0.7236477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,58,0.29,185600.0,58.0,58.0,0.0,0.7027069320271246,0.48106913627560866,0.4805505023402966,0.73875,0.47640372451369295,0.0,0.3429385907919372,0.7211477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,58,0.29,185600.0,58.0,58.0,0.0,0.7110452546404908,0.4922970506096932,0.4917816809002816,0.74375,0.48582538551370935,0.0,0.35250024063813834,0.7261477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,58,0.29,185600.0,58.0,58.0,0.0,0.7088523484168596,0.49030568636325933,0.48978871631879983,0.7462500000000001,0.4964172997628661,0.0,0.3499432043209468,0.7248977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,67,0.335,214400.0,67.0,67.0,0.0,0.7070540490699362,0.48705528356304306,0.486537089156027,0.7412500000000001,0.48226026980309944,0.0,0.3429385907919372,0.7211477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,67,0.335,214400.0,67.0,67.0,0.0,0.6990359537500141,0.4769355597391802,0.4764141460600123,0.7362500000000001,0.47259006251843105,0.0,0.3386760897601658,0.7186477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,67,0.335,214400.0,67.0,67.0,0.0,0.7062988444867233,0.485750506891493,0.4852341549862679,0.7425,0.48264700987525433,0.0,0.34751035347823656,0.7236477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,67,0.335,214400.0,67.0,67.0,0.0,0.7058079896426077,0.48653551191708755,0.48601784178280183,0.7462500000000001,0.49252521350067013,0.0,0.3451805012226348,0.7223977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,75,0.375,240000.0,75.0,75.0,0.0,0.707618470393909,0.48725931898319286,0.48674145957548076,0.73875,0.475509500914869,0.0,0.3451805012226348,0.7223977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,75,0.375,240000.0,75.0,75.0,0.0,0.6983788637027182,0.47670394556137574,0.47618098573406986,0.73375,0.46735373132148794,0.0,0.3386760897601658,0.7186477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,75,0.375,240000.0,75.0,75.0,0.0,0.7046471699830781,0.48417082017433577,0.4836529994434984,0.74375,0.4788455568785914,0.0,0.3451805012226348,0.7223977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,75,0.375,240000.0,75.0,75.0,0.0,0.7041188690990936,0.4830505047560314,0.4825333172219841,0.7425,0.4876867944947312,0.0,0.34751035347823656,0.7236477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.7057923502815541,0.4850459275739665,0.48452662499218946,0.73875,0.4725695533211901,0.0,0.3386760897601658,0.7186477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.6946748470312525,0.472292905857845,0.4717677151447248,0.7312500000000001,0.45885136991710007,0.0,0.3366397852320472,0.7173977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.7056186651794373,0.48495479226575977,0.4844365780202311,0.7425,0.4715936569269078,0.0,0.3429385907919372,0.7211477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.7033776901999823,0.4826110966418977,0.4820920050720453,0.7412500000000001,0.4833083086360227,0.0,0.3429385907919372,0.7211477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,92,0.46,294400.0,92.0,92.0,0.0,0.7035834663683338,0.4819328700099299,0.4814116634755252,0.7350000000000001,0.4595486989274352,0.0,0.3346587497596659,0.7161477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,92,0.46,294400.0,92.0,92.0,0.0,0.6946993955390555,0.47136482725943696,0.4708398108059705,0.7275,0.45684896189882873,0.0,0.330844230012035,0.7136477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,92,0.46,294400.0,92.0,92.0,0.0,0.7026766293988969,0.48155805592398027,0.4810376871807267,0.7425,0.46713373832207983,0.0,0.3451805012226348,0.7223977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,92,0.46,294400.0,92.0,92.0,0.0,0.7039178882235938,0.48315925510615765,0.4826398223393542,0.7400000000000001,0.4800767913363193,0.0,0.3386760897601658,0.7186477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,100,0.5,320000.0,100.0,100.0,0.0,0.7000797942267032,0.47789842917404657,0.47737555680538146,0.73375,0.46523732890766867,0.0,0.330844230012035,0.7136477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,100,0.5,320000.0,100.0,100.0,0.0,0.6940149718822916,0.46936824609759387,0.4688429154744873,0.7300000000000001,0.4433953780520533,0.0,0.3290032938430366,0.7123977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,100,0.5,320000.0,100.0,100.0,0.0,0.7010875970644213,0.47902109728773645,0.4785013379446771,0.7400000000000001,0.46315778381723327,0.0,0.3386760897601658,0.7186477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,100,0.5,320000.0,100.0,100.0,0.0,0.701059287904521,0.47968127182591636,0.4791599579692286,0.73875,0.4709847969487475,0.0,0.3290032938430366,0.7123977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,108,0.54,345600.0,108.0,108.0,0.0,0.7010093681606443,0.47909659299915597,0.4785722781102193,0.7325,0.45934211608766073,0.0,0.3290032938430366,0.7123977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,108,0.54,345600.0,108.0,108.0,0.0,0.6937075681482605,0.46962277642091443,0.4690947944145931,0.7312500000000001,0.441226940517063,0.0,0.3254390930902886,0.7098977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,108,0.54,345600.0,108.0,108.0,0.0,0.7002105260225615,0.47789506371428747,0.4773747616589037,0.73875,0.4626081801025709,0.0,0.3407733656590063,0.7198977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,108,0.54,345600.0,108.0,108.0,0.0,0.7022346702823217,0.4806168106024782,0.4800950439593622,0.73375,0.4641080365017993,0.0,0.330844230012035,0.7136477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,117,0.585,374400.0,117.0,117.0,0.0,0.6972223882104904,0.4743504811174465,0.4738236225535435,0.72875,0.4508074334338432,0.0,0.32371092768595733,0.7086477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,117,0.585,374400.0,117.0,117.0,0.0,0.6941788190323246,0.4701032422091461,0.46957558434842606,0.7312500000000001,0.4439283685116773,0.0,0.32371092768595733,0.7086477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,117,0.585,374400.0,117.0,117.0,0.0,0.700186051448807,0.47807169139621275,0.47755000909067713,0.73875,0.4619778764028918,0.0,0.3386760897601658,0.7186477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,117,0.585,374400.0,117.0,117.0,0.0,0.699747568194609,0.47770580514104033,0.4771808939142932,0.7300000000000001,0.4574231316109939,0.0,0.32371092768595733,0.7086477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,125,0.625,400000.0,125.0,125.0,0.0,0.6985247530689683,0.47639471945498457,0.47586796098986683,0.7325,0.44540886835867577,0.0,0.32201591292663234,0.7073977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,125,0.625,400000.0,125.0,125.0,0.0,0.6924049790569005,0.46736047496303057,0.46683182903418907,0.7250000000000001,0.4367269405999339,0.0,0.3203522239940927,0.7061477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,125,0.625,400000.0,125.0,125.0,0.0,0.7035379556220013,0.4816991222258781,0.4811766375692903,0.7350000000000001,0.4513517912952437,0.0,0.3366397852320472,0.7173977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,125,0.625,400000.0,125.0,125.0,0.0,0.6985561017818527,0.4752660865417099,0.47474055673090054,0.7275,0.4486076922636497,0.0,0.32371092768595733,0.7086477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,133,0.665,425600.0,133.0,133.0,0.0,0.6963213978397693,0.47410939599510016,0.47358071224283915,0.7350000000000001,0.44957920078313585,0.0,0.3203522239940927,0.7061477216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,133,0.665,425600.0,133.0,133.0,0.0,0.691674705965025,0.46615404908370195,0.4656233410172895,0.7225,0.4329089822380898,0.0,0.31871821930200944,0.7048977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,133,0.665,425600.0,133.0,133.0,0.0,0.6989223729848131,0.4774010055412188,0.47687700342873285,0.7325,0.4606624165072878,0.0,0.3366397852320472,0.7173977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,133,0.665,425600.0,133.0,133.0,0.0,0.6994324582442945,0.47658603848900893,0.4760604428886416,0.7312500000000001,0.44910345703551524,0.0,0.32371092768595733,0.7086477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,142,0.71,454400.0,142.0,142.0,0.0,0.6952914639338019,0.47241556563671927,0.47188479529076033,0.7312500000000001,0.4391607906391447,0.0,0.32201591292663234,0.7073977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,142,0.71,454400.0,142.0,142.0,0.0,0.6912966488450476,0.4651852948012051,0.4646541802677616,0.7250000000000001,0.42693435294670135,0.0,0.3139801250107021,0.7011477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,142,0.71,454400.0,142.0,142.0,0.0,0.6997337330500722,0.47751277509157475,0.47698749079589475,0.7325,0.450037605248774,0.0,0.3290032938430366,0.7123977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,142,0.71,454400.0,142.0,142.0,0.0,0.698533524841007,0.4752209783557102,0.47469483500138965,0.7275,0.44569331678616486,0.0,0.3171124142735573,0.7036477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,150,0.75,480000.0,150.0,150.0,0.0,0.6940274013381897,0.47062387333059685,0.4700925555654639,0.7250000000000001,0.4333863319949971,0.0,0.31871821930200944,0.7048977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,150,0.75,480000.0,150.0,150.0,0.0,0.6906932391147247,0.4641169732090702,0.4635848064700252,0.72375,0.42373737898454156,0.0,0.3155334598958748,0.7023977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,150,0.75,480000.0,150.0,150.0,0.0,0.6985047007787434,0.4760039513280204,0.475476762718373,0.7325,0.446876928962313,0.0,0.330844230012035,0.7136477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,150,0.75,480000.0,150.0,150.0,0.0,0.6929303676945706,0.46804442595693896,0.46751406412687146,0.7225,0.4375442347997469,0.0,0.31871821930200944,0.7048977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,158,0.79,505600.0,158.0,158.0,0.0,0.6950210411445119,0.4704690144930348,0.46993791203135815,0.7262500000000001,0.4293209167171309,0.0,0.31871821930200944,0.7048977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,158,0.79,505600.0,158.0,158.0,0.0,0.6897629135502165,0.463375804566855,0.4628421523675552,0.7200000000000001,0.42546842882600167,0.0,0.3155334598958748,0.7023977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,2,158,0.79,505600.0,158.0,158.0,0.0,0.6963919174943547,0.4730659278962711,0.4725383366098357,0.7275,0.44598990811844763,0.0,0.32720244959821626,0.7111477216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,3,158,0.79,505600.0,158.0,158.0,0.0,0.6907696376015324,0.4651821763763445,0.464648617254671,0.71625,0.4244902347751838,0.0,0.31245128156130386,0.6998977216369078,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,0,167,0.835,534400.0,167.0,167.0,0.0,0.6943319157530353,0.4696172625351911,0.46908511338568715,0.7225,0.4268346465373193,0.0,0.31871821930200944,0.7048977216369079,True,1.0,reject,0.0,0.0
ULA,"ULA, tamed",75c33ee3c49d2573587b46fad2b06f1d,c87203a12406cc5114b7ffa2d8877465,True,1,167,0.835,534400.0,167.0,167.0,0.0,0.6876222030988441,0.45972921835309466,0.4591936284786996,0.71625,0.4166535358209197,0.0,0.3065612264351387,0.6948977216369079,True,1.0,reject,0.0,0.0
