schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,wallclock_s,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_second,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_second,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,LSC-CP-MA,,"[0, 1, 2, 3]",20,80000,80,0.0005,False,wt_metadynamics_reweighted_sir:reference_draw_then_charged_kernel_settling,1000,32,40.04,80.0,0.03999999999999915,36387.096280502155,5120000.0,0.0,491520000.0,basin_1,1586.2751701547088,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,2506,0,False,basin,basin_0,0,0.56940625,0.5697203994529417,-0.00031414945294172547,0.00031414945294172547,0.49516707752234573,19.644697096539414,19.644697096539414,0.7857878838615598,9.207960004907374,21.280148447863766,37.829560743623,1628.9383258363948,1.0254500018598542,0.012268725254565259,0,32,0.04476692268267785,0.00031815201676492087,nan,3.3140835079679255e-06,0,2453,0,0,0,False
1,LSC-CP-MA,,"[0, 1, 2, 3]",20,80000,80,0.0005,False,wt_metadynamics_reweighted_sir:reference_draw_then_charged_kernel_settling,1000,32,40.04,80.0,0.03999999999999915,36387.096280502155,5120000.0,0.0,491520000.0,basin_1,1586.2751701547088,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,2506,0,False,basin,basin_1,1,0.42215625,0.42198385707540725,0.0001723929245927569,0.0001723929245927569,0.4939108967821258,20.173044754195487,20.173044754195487,0.8069217901678023,9.287279723030924,21.495028017003804,45.32926880713242,1586.2751701547088,1.026415305654913,0.012401075301653394,0,32,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,1,2410,0,0,0,False
1,LSC-CP-MA,,"[0, 1, 2, 3]",20,80000,80,0.0005,False,wt_metadynamics_reweighted_sir:reference_draw_then_charged_kernel_settling,1000,32,40.04,80.0,0.03999999999999915,36387.096280502155,5120000.0,0.0,491520000.0,basin_1,1586.2751701547088,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,2506,0,False,basin,basin_2,2,0.0084375,0.008295743471651117,0.00014175652834888357,0.00014175652834888357,0.09146895675071426,2.051222686098231,2.051222686098231,0.0820489074439275,1.0,1.6626486125041793,inf,15600.451485289175,1.0154579957434928,0.000732327161551408,5,27,0.42873581791269777,0.003046963180720542,nan,3.173919979917231e-05,2,149,5,5,0,False
1,LSC-CP-MA,,"[0, 1, 2, 3]",20,80000,80,0.0005,False,wt_metadynamics_reweighted_sir:reference_draw_then_charged_kernel_settling,1000,32,40.04,80.0,0.03999999999999915,36387.096280502155,5120000.0,0.0,491520000.0,basin_1,1586.2751701547088,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,2506,0,False,energy,energy,0,21361.062960786006,166.4754668351241,21194.587493950883,21194.587493950883,3680610.6788770203,1.8703175598821478,1.8703175598821478,0.07481270239528431,1.0,2.7532083125232765,11.857529270173949,17109.3939801412,1.0139425339475556,28138.605344385647,0,32,0.4702049827842181,0.0033416785117463283,nan,3.4809151164024255e-05,,,,,,
1,LSC-CP-MA,,"[0, 1, 2, 3]",20,80000,80,0.0005,False,wt_metadynamics_reweighted_sir:reference_draw_then_charged_kernel_settling,1000,32,40.04,80.0,0.03999999999999915,36387.096280502155,5120000.0,0.0,491520000.0,basin_1,1586.2751701547088,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,2506,0,False,cv,cv_0,0,-1.9714381789179116,-1.959268228634772,-0.012169950283139608,0.012169950283139608,0.6831389227710536,16.57011317817197,16.57011317817197,0.6628045271268647,7.894595943755602,16.157177804849717,36.009917323115026,1931.1877749968558,1.0207781272242857,0.015545216639469802,0,32,0.0530734236145046,0.00037718511230407336,nan,3.9290115865007645e-06,,,,,,
1,LSC-CP-MA,,"[0, 1, 2, 3]",20,80000,80,0.0005,False,wt_metadynamics_reweighted_sir:reference_draw_then_charged_kernel_settling,1000,32,40.04,80.0,0.03999999999999915,36387.096280502155,5120000.0,0.0,491520000.0,basin_1,1586.2751701547088,0.04359444232445408,0.00030981936917084154,nan,3.2272850955295996e-06,2506,0,False,cv,cv_1,1,2.2040566767073613,2.2007955994249064,0.0032610772824548384,0.0032610772824548384,0.7235112188084356,17.183492487497563,17.183492487497563,0.6873396994998879,10.102028250396454,16.938461057528798,55.07978196358076,1862.2523927125228,1.0196764503350195,0.016765866326610493,0,32,0.05117892283453246,0.0003637211704516646,nan,3.7887621922048398e-06,,,,,,
