method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,mh_accept,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative,mh_accept_fraction_cumulative
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,1,0.16,48000.0,1.0,1.0,0.0,1.3163786886749964,0.4546981151167704,0.45461210720489553,0.50321720436796,0.680773944558059,0.983686853540648,1.0,0.5,0.9833929679523666,0.013865401993261806,0.9835128974974819,0.002573860588100607,False,nan,reject,0.6428125,0.0,0.0,0.6428125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,0,2,0.32,96000.0,2.0,2.0,0.0,1.3004398592554687,0.4498849545918977,0.44979782811697466,0.5008290020725645,0.6741479832838561,0.9774512310899195,1.0,0.5,0.977344342297335,0.005986499040719795,0.977276211288,0.0011486975805719002,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,1,2,0.32,96000.0,2.0,2.0,0.0,1.2982753481652212,0.44913029139113336,0.4490430685729727,0.5003353242807469,0.6729238509615406,0.9745215623573534,1.0,0.5,0.9743673085718513,0.0005503365999572907,0.9694277362039202,0.009385324444033505,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,2,2,0.32,96000.0,2.0,2.0,0.0,1.3000063703069262,0.44952144930675475,0.4494342421344796,0.5005320610708569,0.6738504252591939,0.9769021815113852,1.0,0.5,0.9768999571951681,0.005416538039301089,0.9767253280325299,0.0006447474166995093,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,3,2,0.32,96000.0,2.0,2.0,0.0,1.3029659800795768,0.4505497493439672,0.4504627687056644,0.5015399773333549,0.6751034079998584,0.9783945651327476,1.0,0.5,0.9783778150807386,0.007467792147678454,0.9787990294393175,0.0023635719384847986,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,4,2,0.32,96000.0,2.0,2.0,0.0,1.2988984470489902,0.44910179396851035,0.4490144681378103,0.5006061909304237,0.673459043644913,0.9769359508347438,1.0,0.5,0.9769270417664873,0.005881515633414325,0.9780023870480399,0.003078051348143318,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,5,2,0.32,96000.0,2.0,2.0,0.0,1.3019075335714392,0.4501092931292733,0.45002223086726656,0.5005183644854025,0.6745875775093919,0.9774808657647199,1.0,0.5,0.9774727094372774,0.006040105795233619,0.9769526058747269,0.00011310901237449045,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,6,2,0.32,96000.0,2.0,2.0,0.0,1.3014734151726666,0.45027925192684637,0.45019224865976304,0.5008196456433864,0.6744350279426775,0.9769400904239967,1.0,0.5,0.976904251453812,0.004671695258245956,0.9747130036754313,0.0030621011151578115,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,2,0.32,96000.0,2.0,2.0,0.0,1.3013710924824005,0.45016494525534645,0.45007790478081944,0.5009493906120887,0.674448265824337,0.9772047980835054,1.0,0.5,0.9771715536433146,0.005341754578676139,0.9758301654226587,0.0014875463835005709,False,nan,reject,0.6848958333333334,0.0,0.0,0.6638541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,0,3,0.48,144000.0,3.0,3.0,0.0,1.293682478038033,0.44722030713201344,0.4471325390365417,0.5001867456686316,0.6713043953078383,0.9748155128089775,1.0,0.5,0.9748149337586071,0.003419595512974327,0.9764796617005349,0.003708275046950482,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,1,3,0.48,144000.0,3.0,3.0,0.0,1.292409291113413,0.4470741787188881,0.4469864264515374,0.500522907330921,0.6706613415406026,0.973040087426459,1.0,0.5,0.9730403160067086,0.00012877681653367112,0.9711256124201647,0.0036091676952525464,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,2,3,0.48,144000.0,3.0,3.0,0.0,1.292235160208217,0.4470470713067274,0.4469592846846586,0.5003752826520519,0.6707196816769265,0.9736436448265726,1.0,0.5,0.9736414687072135,0.0011359870198582867,0.9732842395518843,0.0002482747791232587,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,3,3,0.48,144000.0,3.0,3.0,0.0,1.2939042705646704,0.4479732305791513,0.44788572624235434,0.5006256896629894,0.6712503656347545,0.9728083797177356,1.0,0.5,0.9728042535032743,0.0015101929634935285,0.9680295099264834,0.008844416174244252,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,4,3,0.48,144000.0,3.0,3.0,0.0,1.294774071192414,0.4477298021428253,0.44764215738499735,0.5000979471454219,0.671904665011929,0.9754057330339619,1.0,0.5,0.9754005447135711,0.004113158357508917,0.9768531776824214,0.0033117650078365868,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,5,3,0.48,144000.0,3.0,3.0,0.0,1.2946816712107192,0.4478627482936449,0.447775169944563,0.5008048920428839,0.6716235456722567,0.9743427670013316,0.9998333333333334,0.49983333333333335,0.9743417305756332,0.001810237413709781,0.9732240634522311,0.0015922032064293878,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,6,3,0.48,144000.0,3.0,3.0,0.0,1.2950869693890696,0.4478756511291895,0.44778802288994846,0.5005017846888891,0.6719758301037349,0.9757349155312575,1.0,0.5,0.9757341279265346,0.004635900616189681,0.9777135630412092,0.004735894627598269,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,3,0.48,144000.0,3.0,3.0,0.0,1.2951730008846944,0.4484017005263987,0.44831427645602007,0.5006174675344119,0.6718994238686391,0.9740067151095837,1.0,0.5,0.9739749591333422,0.0004711920502863398,0.9705387194512565,0.0060735679053940395,False,nan,reject,0.70275,0.0,0.0,0.6768194444444444
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,0,4,0.64,192000.0,4.0,4.0,0.0,1.290606527484413,0.44625415602561236,0.44616622242885273,0.4999305433765065,0.6699018886387166,0.9721718063636201,0.9998333333333334,0.49983333333333335,0.9721668056280859,0.0010628879096956645,0.9704143263464511,0.0038879189173686157,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,1,4,0.64,192000.0,4.0,4.0,0.0,1.2919965622742013,0.44698831214065404,0.4469005386175833,0.5001206735407044,0.67057498943123,0.9730123541168304,1.0,0.5,0.973012643541832,9.964619196189961e-05,0.971247371343324,0.003381517768968334,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,2,4,0.64,192000.0,4.0,4.0,0.0,1.2939306467227185,0.44705899789711345,0.44697111236652864,0.5003952265662507,0.6716655939779806,0.9767691912316258,1.0,0.5,0.9767677190476616,0.007619078507076549,0.9833945773134296,0.013883374676784022,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,3,4,0.64,192000.0,4.0,4.0,0.0,1.2931063316216735,0.44716040358737486,0.44707259153017964,0.5002805975672223,0.6713133143961713,0.9754339985834922,1.0,0.5,0.9754205639896333,0.0046966551313402105,0.978621003894692,0.00685385343114342,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,4,4,0.64,192000.0,4.0,4.0,0.0,1.2923458591936907,0.4469069815986608,0.4468191510475702,0.5001111326815103,0.6708197941337681,0.9741135454452933,1.0,0.5,0.9741127942531519,0.0022724788252966865,0.9750501458173547,0.0020821016843010076,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,5,4,0.64,192000.0,4.0,4.0,0.0,1.2906112907388538,0.4467464299187549,0.44665863110070314,0.5002499824103475,0.6699359961164602,0.9716713733022653,0.9998333333333334,0.49983333333333335,0.9716706773714345,0.0025986251191576493,0.9677437222041042,0.0076631454374797014,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,6,4,0.64,192000.0,4.0,4.0,0.0,1.2915468029135735,0.44695799708139383,0.4468701993980909,0.50054842241898,0.6704489256244517,0.9731022508645909,1.0,0.5,0.9731020322169417,0.00010996336040636212,0.9718899736365562,0.001869495747402028,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,4,0.64,192000.0,4.0,4.0,0.0,1.2928938399196381,0.4472800936193452,0.44719238010094975,0.5000847860200321,0.6709817938618398,0.9736712823540927,1.0,0.5,0.9736520461783026,0.0009359964871757942,0.9724910176029895,0.002063780481269206,False,nan,reject,0.7093125,0.0,0.0,0.6849427083333334
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,0,5,0.8,240000.0,5.0,5.0,0.0,1.2875216773631348,0.4454474640752836,0.445359376525603,0.4999324231473958,0.668602624737557,0.9700277514756441,0.9996666666666666,0.4996666666666667,0.970027419962487,0.004625803520570071,0.9659316227566075,0.008765813828294555,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,1,5,0.8,240000.0,5.0,5.0,0.0,1.2906426735852299,0.4465391884653461,0.4464513242333181,0.5002308588534878,0.6699302993046264,0.9719417781874765,1.0,0.5,0.9719419934530427,0.0018568990370656513,0.969121494555184,0.005589614264259302,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,2,5,0.8,240000.0,5.0,5.0,0.0,1.2943243343007744,0.44762389794390767,0.44753617989268946,0.5001254900179929,0.6718215006166516,0.9762634991224173,1.0,0.5,0.9762547901202631,0.005990215531020193,0.9802683248632044,0.008978767190961912,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,3,5,0.8,240000.0,5.0,5.0,0.0,1.2903380386453938,0.4464371625276361,0.4463492505652342,0.5002139645767454,0.6700148352415227,0.9725914594031713,1.0,0.5,0.972588987343907,0.0004154977239916313,0.9714737547351425,0.0021969114791631217,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,4,5,0.8,240000.0,5.0,5.0,0.0,1.2919490623192924,0.44671569326448335,0.44662780516925726,0.5001111326815103,0.6707184809209865,0.97425499411196,1.0,0.5,0.9742542532491563,0.0027639496110721806,0.9760807243763117,0.00386181874435898,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,5,5,0.8,240000.0,5.0,5.0,0.0,1.289375721799464,0.4459344532311589,0.44584643523261225,0.5000275255473993,0.6693607329576349,0.971669873968932,0.9998333333333334,0.49983333333333335,0.9716692217875565,0.0017804412240619572,0.969952434070347,0.003567279072216767,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,6,5,0.8,240000.0,5.0,5.0,0.0,1.2902877542118356,0.44636100490266395,0.4462730405137375,0.5004750912774512,0.6700284344565003,0.9732752512915723,1.0,0.5,0.9732697064800553,0.0010509295605684033,0.9740147034787172,0.0017617998622311282,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,5,0.8,240000.0,5.0,5.0,0.0,1.291769096234816,0.4469038705827123,0.44681605606179287,0.5000750580323912,0.6705945324516502,0.9734751991073964,1.0,0.5,0.9734750493556099,0.0009623292388566407,0.9731201409391426,0.00036401983076561617,False,nan,reject,0.71,0.0,0.0,0.6899541666666666
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,0,6,0.96,288000.0,6.0,6.0,0.0,1.2900770389272214,0.44611736523583156,0.446029376840553,0.49988920280281796,0.66985488780364,0.972688601370311,0.9996666666666666,0.4996666666666667,0.972685552659117,0.0002144409077210474,0.9726644552066106,0.00017223545238131965,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,1,6,0.96,288000.0,6.0,6.0,0.0,1.2857858833563756,0.44508767772378866,0.44499956289965137,0.5002658023980272,0.6676102272600744,0.9674337447968464,1.0,0.5,0.9674339739610367,0.009663054967423368,0.9586783259722552,0.01831136279340262,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,2,6,0.96,288000.0,6.0,6.0,0.0,1.2918740255433396,0.44642496235642637,0.44633695814387764,0.5001664195435374,0.670719964132332,0.9751936221028186,1.0,0.5,0.9751932398471084,0.004988023692859445,0.9799934028813038,0.009876570449987132,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,3,6,0.96,288000.0,6.0,6.0,0.0,1.2881099115677213,0.44548623856973,0.44539810057498563,0.5001161727111505,0.6690301403802921,0.9716142676650825,1.0,0.5,0.9716113155715664,0.0014576666261360005,0.9709908981211899,0.0015618289412250297,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,4,6,0.96,288000.0,6.0,6.0,0.0,1.2898615967884632,0.4458598832639252,0.44577182703107343,0.5001004713293999,0.6695996249918147,0.972353168761086,1.0,0.5,0.9723520358065416,0.0002990412198095038,0.9722828058430696,0.00037879778618876703,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,5,6,0.96,288000.0,6.0,6.0,0.0,1.2906656728724304,0.44624295083052423,0.44615496721742764,0.49998523414699797,0.6700888804019219,0.9733121726355988,0.9998333333333334,0.49983333333333335,0.9733118821497336,0.0013286931262320723,0.9744036225150517,0.0022480591599001176,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,6,6,0.96,288000.0,6.0,6.0,0.0,1.2888998379936225,0.44633951943527184,0.4462516348918525,0.5002207968933354,0.6692685558648035,0.9706572206830685,1.0,0.5,0.9706517026546535,0.0043147672923264935,0.9656882526434873,0.009790779484190382,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,6,0.96,288000.0,6.0,6.0,0.0,1.2907518221008116,0.4463427126214795,0.4462547213871426,0.5000687753358495,0.6703571040022487,0.9742068651073965,1.0,0.5,0.9742067447486868,0.0030291169548771757,0.9769682220613831,0.0056333795117319285,False,nan,reject,0.7104166666666667,0.0,0.0,0.6933645833333333
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,0,7,1.12,336000.0,7.0,7.0,0.0,1.2905508437650905,0.44628865818092756,0.4462007407379409,0.49986045548501395,0.6699587387874647,0.9722898454521032,0.9996666666666666,0.4996666666666667,0.9722887564655585,0.0007525120050287937,0.9707081929908857,0.003560921554475849,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,1,7,1.12,336000.0,7.0,7.0,0.0,1.2905348287225664,0.44644148333482636,0.44635357651173,0.5001494154403168,0.6698867556587622,0.9722506320931257,1.0,0.5,0.9722505543022117,0.0010879847694916789,0.9706556304302408,0.0027870603910148395,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,2,7,1.12,336000.0,7.0,7.0,0.0,1.2909361571029794,0.44655111807332415,0.44646321610975603,0.5004720593989158,0.6702083290694524,0.9730958294361518,1.0,0.5,0.9730954561550689,0.0005046676853278642,0.9728448023219531,0.00030559444019884197,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,3,7,1.12,336000.0,7.0,7.0,0.0,1.2914422786219715,0.44679451778874746,0.4467066560045383,0.5002626280633868,0.670555096026459,0.973868866296444,1.0,0.5,0.973866321551811,0.0018680419736077924,0.9747323622882211,0.0021479048111895382,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,4,7,1.12,336000.0,7.0,7.0,0.0,1.2913901678890916,0.44583484481110935,0.44574672480409727,0.500002030736443,0.6702687586423179,0.9743521041119599,1.0,0.5,0.9743511696518582,0.0038846693434229085,0.9786858359851257,0.008330090324640493,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,5,7,1.12,336000.0,7.0,7.0,0.0,1.2929040865669328,0.4469345455607181,0.4468466775170805,0.5000574948825764,0.6711804488372968,0.9754289193022654,0.9998333333333334,0.49983333333333335,0.9754283330858057,0.005022042406814031,0.9794375439200886,0.008571341108383312,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,6,7,1.12,336000.0,7.0,7.0,0.0,1.2907523622518784,0.44579816223732294,0.44570999459077454,0.5001247083189126,0.6702122921461829,0.975008645912097,1.0,0.5,0.9749974244173254,0.005221491866104877,0.9810958081186641,0.012238426004940073,False,nan,reject,0.7126875,0.0,0.0,0.696125
MALA,"MALA, canonical",30b2f4f94a3631decfa9212f4ad34940,8da7d73e85753d4e79f54062070fbc7b,False,7,7,1.12,336000.0,7.0,7.0,0.0,1.288188326544563,0.44546695665599256,0.44537880473408364,0.500092422455304,0.6690728343296021,0.9718939799850693,1.0,0.5,0.9718889622349624,0.0008757583761752619,0.9718806814349791,0.00039747668028478067,False,nan,reject,0.7126875,0.0,0.0,0.696125
