method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,8,0.04,64000.0,8.0,8.0,0.0,1.3085046062901076,0.4105044324208109,0.41026775395516313,0.502369118891073,0.676387641152511,0.9788756952566191,0.9975,0.49750000000000005,0.9788524778722895,0.017024296750638546,0.9949978545540915,0.03091421721803156,True,1.0,reject,1.6,0.000109375,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,12,0.06,96000.0,12.0,12.0,0.0,1.3025577676505407,0.4019568066707635,0.40171556280930476,0.5029761819289975,0.6697399133804982,0.9704042914826153,0.991,0.491,0.970163110984467,0.028899336686193933,1.0373860598956786,0.3119871204241197,True,1.0,reject,1.6,0.000125,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,12,0.06,96000.0,12.0,12.0,0.0,1.2963808016472222,0.39571662870162316,0.39547147508389213,0.49455371790153285,0.6654619445300187,0.9675831836089022,0.9875,0.48750000000000004,0.9675761454379415,0.03497136670637635,1.0608346426993092,0.33549604970989455,True,1.0,reject,1.6,0.000125,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,12,0.06,96000.0,12.0,12.0,0.0,1.299417621010267,0.4004309284889047,0.4001889270876615,0.504625233161927,0.668856708366143,0.9685020534788398,0.989,0.489,0.9680631935852954,0.02083694557922766,0.9836829534277273,0.030467189112595494,True,1.0,reject,1.6,0.000125,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,12,0.06,96000.0,12.0,12.0,0.0,1.299653379342195,0.4032828414362116,0.4030422337717453,0.4967162651131898,0.6706209824805567,0.972549361780576,0.994,0.494,0.9719290025521439,0.01597673979631331,1.0025910756808452,0.0727922553425201,True,1.0,reject,1.6,0.000125,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,17,0.085,136000.0,17.0,17.0,0.0,1.2919044728352092,0.39561409357715793,0.39536958713036885,0.4900155052414482,0.6640526768233347,0.961858309501515,0.987,0.487,0.9614650825126337,0.01971517763876507,0.9836171551427736,0.06284053014141022,True,1.0,reject,1.6,0.00010294117647058824,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,17,0.085,136000.0,17.0,17.0,0.0,1.2831986897244236,0.3890146213617717,0.3887670323695164,0.4877189373222949,0.6582019927252142,0.9526413981118425,0.9825,0.48250000000000004,0.9514258457801862,0.013350117078150259,0.9584753761877526,0.04601187611998736,True,1.0,reject,1.6,0.00010294117647058824,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,17,0.085,136000.0,17.0,17.0,0.0,1.2922026949046328,0.39200918561408127,0.3917621826718889,0.49716048430585985,0.6622991249486502,0.9603747083986128,0.9845,0.48450000000000004,0.9586950124025939,0.030371078100582483,0.989243155969282,0.11052959476876889,True,1.0,reject,1.6,0.00010294117647058824,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,17,0.085,136000.0,17.0,17.0,0.0,1.2931036314358648,0.3971771355589273,0.39693391378008813,0.491595538986361,0.6652756109566923,0.9626171530350562,0.989,0.489,0.961923750517341,0.011764159517369088,0.9835128773397226,0.06435846601607642,True,1.0,reject,1.6,0.00010294117647058824,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,21,0.105,168000.0,21.0,21.0,0.0,1.2904035378758534,0.3927580383020711,0.3925121244881222,0.48759605162196873,0.6623463903972638,0.9599444342985479,0.9855,0.48550000000000004,0.9596676982272305,0.0195158266165526,0.9869049776642936,0.06252258987200643,True,1.0,reject,1.6,0.0001011904761904762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,21,0.105,168000.0,21.0,21.0,0.0,1.2751711199640465,0.38205721067112763,0.38180633121345076,0.48216712194781475,0.6522714400187568,0.9438999055716243,0.98,0.48,0.94269318872237,0.009363184887673626,0.9503060200178257,0.03243562328637728,True,1.0,reject,1.6,0.0001011904761904762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,21,0.105,168000.0,21.0,21.0,0.0,1.2815648531707955,0.38451215093898905,0.38426166837789755,0.4838227258974362,0.6553143110166307,0.951320448,0.981,0.481,0.9513206942969161,0.0251845504633621,0.9908613232346262,0.10942867573498305,True,1.0,reject,1.6,0.0001011904761904762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,21,0.105,168000.0,21.0,21.0,0.0,1.2844598050379339,0.39145459107903235,0.39120925660773453,0.4884424183334729,0.6597936005650833,0.9528538411089377,0.9845,0.48450000000000004,0.9515812605823584,0.00047082333461534454,0.9519360787770399,0.00913080571454139,True,1.0,reject,1.6,0.0001011904761904762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,25,0.125,200000.0,25.0,25.0,0.0,1.285700867371391,0.38662639430717904,0.3863764392216166,0.4856296033114236,0.6581662667628703,0.9571122796980898,0.984,0.484,0.9569355887586691,0.030819172221426272,1.021785623523015,0.18861669939526393,True,1.0,reject,1.6,0.000135,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,25,0.125,200000.0,25.0,25.0,0.0,1.270815562660206,0.3752183842654431,0.3749631816168939,0.4795717007644766,0.6474141974817813,0.9401103705842614,0.975,0.475,0.9380421836896999,0.023634043881654798,0.9683454828714617,0.17382944464196248,True,1.0,reject,1.6,0.000135,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,25,0.125,200000.0,25.0,25.0,0.0,1.277159074820175,0.3817354988865995,0.3814842543264614,0.48277831902699786,0.6523712308745483,0.9440782671203498,0.979,0.479,0.9440255094108019,0.01560205871424869,0.9649489320444005,0.05479517247300214,True,1.0,reject,1.6,0.000135,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,25,0.125,200000.0,25.0,25.0,0.0,1.283210080873953,0.3877485196687116,0.3875005396276131,0.48557677188605547,0.657652925729646,0.9515281456018605,0.9835,0.48350000000000004,0.9512731541260655,0.011456040230505615,0.9703483167884827,0.041758473552168884,True,1.0,reject,1.6,0.000135,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,29,0.145,232000.0,29.0,29.0,0.0,1.2840970764250632,0.3845026559373368,0.3842519086417119,0.48904037368366426,0.6556669246259355,0.952920845509962,0.9815,0.48150000000000004,0.9525465036355182,0.0342729355487017,1.0335052237953255,0.3231325808245499,True,1.0,reject,1.6,0.00011637931034482759,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,29,0.145,232000.0,29.0,29.0,0.0,1.2669502137966058,0.3710927695407633,0.3708356430675458,0.4746746637618655,0.6441870900550037,0.9350614277065488,0.972,0.472,0.9347094109381785,0.02338846536682615,0.9853793313540704,0.16612141798543656,True,1.0,reject,1.6,0.00011637931034482759,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,29,0.145,232000.0,29.0,29.0,0.0,1.273755096470227,0.37724937927303126,0.37699496206992356,0.4851389610050617,0.6493755432493118,0.9424828445842615,0.976,0.476,0.9418217764372966,0.026000441665572693,0.9694450422808516,0.07666735511465606,True,1.0,reject,1.6,0.00011637931034482759,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,29,0.145,232000.0,29.0,29.0,0.0,1.2797371581564185,0.3847015775365672,0.3844516664774146,0.4845824634505208,0.6551007931792122,0.949224641635747,0.9815,0.48150000000000004,0.9491457244367418,0.014929077832176674,0.9741835310833928,0.05632854858794778,True,1.0,reject,1.6,0.00011637931034482759,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,33,0.165,264000.0,33.0,33.0,0.0,1.271632902134379,0.37715366023840424,0.37689996582357843,0.48026401556475584,0.6492385502064405,0.9403537575285943,0.976,0.476,0.9402175950072615,0.01312336402568448,0.9617460898818522,0.03945136345345246,True,1.0,reject,1.6,0.00010606060606060606,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,33,0.165,264000.0,33.0,33.0,0.0,1.2582573572900475,0.3658602574057238,0.3656011432621392,0.47240638430726434,0.6388695270865653,0.9245145688508833,0.97,0.47,0.9238783098782298,0.008957318507350265,0.9394828521939881,0.032355645767839,True,1.0,reject,1.6,0.00010606060606060606,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,33,0.165,264000.0,33.0,33.0,0.0,1.269324401168793,0.3730840740783441,0.3728275449556747,0.4765286861431136,0.6459184515656232,0.9373351832004964,0.974,0.474,0.9368270604626713,0.02441999198183653,0.9651257079723812,0.07393108202064702,True,1.0,reject,1.6,0.00010606060606060606,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,33,0.165,264000.0,33.0,33.0,0.0,1.2730145859906132,0.38049358678318357,0.38024194419150836,0.48313098425738044,0.6510756876166729,0.9425398319999999,0.9785,0.47850000000000004,0.9425397719225539,0.007505531085335471,0.9570013036225612,0.019753725821608836,True,1.0,reject,1.6,0.00010606060606060606,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,38,0.19,304000.0,38.0,38.0,0.0,1.2677334415500836,0.3720715808943055,0.37181536965160333,0.48260847804682305,0.6449428036360078,0.9329809107273236,0.971,0.471,0.9321307031289053,0.015992334846532952,0.9409382671950913,0.019127482815681218,True,1.0,reject,1.6,0.0001118421052631579,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,38,0.19,304000.0,38.0,38.0,0.0,1.2515935288862678,0.35942890608136024,0.35916628803889306,0.46953296664715555,0.633631306581791,0.916842515801167,0.9655,0.4655,0.9161960664918394,0.011284333821704462,0.9262234746967536,0.021651794135925218,True,1.0,reject,1.6,0.0001118421052631579,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,38,0.19,304000.0,38.0,38.0,0.0,1.2674474766418087,0.3676073016756447,0.3673475169978897,0.48105393043620276,0.642414353201082,0.9335863209558799,0.971,0.471,0.9328476871526813,0.034453519605215255,0.992442960912576,0.19474161564210302,True,1.0,reject,1.6,0.0001118421052631579,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,38,0.19,304000.0,38.0,38.0,0.0,1.2717708339793343,0.37447071999332904,0.3742149832330267,0.48015625928517675,0.6476547318732581,0.9406835874788045,0.9745,0.47450000000000003,0.9403372432395435,0.026042659530022272,1.0049961706153547,0.22519267017237066,True,1.0,reject,1.6,0.0001118421052631579,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,42,0.21,336000.0,42.0,42.0,0.0,1.262747385666717,0.3665180097577527,0.3662590103283935,0.4750886849933033,0.6406923178868322,0.9276355995668845,0.967,0.46699999999999997,0.9273339353469459,0.016892308889153274,0.9532753885162341,0.06103961242334732,True,1.0,reject,1.6,0.00011309523809523809,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,42,0.21,336000.0,42.0,42.0,0.0,1.2446879973230425,0.3530058775023357,0.3527397315781414,0.463790370446692,0.6277036312068421,0.9087398259712857,0.961,0.46099999999999997,0.9076064114806552,0.015461351054213646,0.9181891158753527,0.04734003121906827,True,1.0,reject,1.6,0.00011309523809523809,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,42,0.21,336000.0,42.0,42.0,0.0,1.2564042926635337,0.3600241348479354,0.3597612768317203,0.47768582171246876,0.6358060566973994,0.9217830438000756,0.9645,0.4645,0.9216906320538503,0.019646462826667155,0.9550844251382258,0.0719956695682561,True,1.0,reject,1.6,0.00011309523809523809,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,42,0.21,336000.0,42.0,42.0,0.0,1.2654910664505932,0.37227564186400064,0.37201962183387316,0.47698591842376836,0.6442780531437181,0.9331457520555932,0.9725,0.47250000000000003,0.9311501093108829,0.012614353260703703,0.9339450002867887,0.08999636427204882,True,1.0,reject,1.6,0.00011309523809523809,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,46,0.23,368000.0,46.0,46.0,0.0,1.2490889379021408,0.35657315057886096,0.3563091231840487,0.46965161545109124,0.6313035751671817,0.9135623043751917,0.9635,0.4635,0.9131285877354272,0.012150994743601817,0.9259638902257095,0.02357382558950094,True,1.0,reject,1.6,0.00011141304347826087,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,46,0.23,368000.0,46.0,46.0,0.0,1.239841065939963,0.3462809931717793,0.3460107280880802,0.4621275672415923,0.6231792320259962,0.9053718180000001,0.9580000000000001,0.4580000000000001,0.9053717235320251,0.024712492040237843,0.9416973198878922,0.08211187280396393,True,1.0,reject,1.6,0.00011141304347826087,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,46,0.23,368000.0,46.0,46.0,0.0,1.2420325835619062,0.35120491986582425,0.3509380054810455,0.4646428439919458,0.6262817124565783,0.906776809586723,0.9595,0.4595,0.9036291546418299,0.011327944301524728,0.9093172072351529,0.076902066944322,True,1.0,reject,1.6,0.00011141304347826087,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,46,0.23,368000.0,46.0,46.0,0.0,1.258759878848092,0.36513930805796524,0.3648794778514567,0.472061304339789,0.6381224448123917,0.9250939223813011,0.9685,0.4685,0.9216686645845564,0.019031496414624205,0.8909147227719071,0.22850226966522402,True,1.0,reject,1.6,0.00011141304347826087,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,50,0.25,400000.0,50.0,50.0,0.0,1.2467742746121082,0.3486323782002645,0.3483629391897449,0.4626646757192532,0.625178450854386,0.913580538,0.961,0.46099999999999997,0.9135806244317148,0.04856921213859544,1.0959676438466917,0.8154287251882829,True,1.0,reject,1.6,0.00011,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,50,0.25,400000.0,50.0,50.0,0.0,1.2314935248951604,0.3403012002606116,0.3400283633567981,0.45668971588905,0.6170652014949546,0.894199806014351,0.9530000000000001,0.45300000000000007,0.8926572479525994,0.017945453709682924,0.9144859800689124,0.08321526081106756,True,1.0,reject,1.6,0.00011,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,50,0.25,400000.0,50.0,50.0,0.0,1.236162750011572,0.3446526817753479,0.344382336823691,0.4599076635836008,0.6212177534119449,0.8997197036505816,0.9545,0.4545,0.8995015790479627,0.015268326565600177,0.9254046375065619,0.06543367185124838,True,1.0,reject,1.6,0.00011,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,50,0.25,400000.0,50.0,50.0,0.0,1.2556218331491686,0.3627679740330273,0.3625076657407955,0.47166838074418227,0.6363604259354819,0.9195177807296282,0.9665,0.4665,0.9185252127820142,0.005684522882663856,0.9235342074436078,0.00044612497041629506,True,1.0,reject,1.6,0.00011,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,54,0.27,432000.0,54.0,54.0,0.0,1.2465662225784302,0.3474201613525334,0.3471497221132457,0.4685161999788364,0.6249993702508998,0.9102768525842614,0.9585,0.4585,0.9096784116844919,0.04323582879456178,1.0144965635814627,0.4508567542346159,True,1.0,reject,1.6,0.00011574074074074075,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,54,0.27,432000.0,54.0,54.0,0.0,1.227763056163737,0.33296752835683996,0.3326910022688889,0.4525566424038232,0.6099324800585176,0.8864467486668752,0.9470000000000001,0.44700000000000006,0.8801362133267199,0.03595764198586182,0.8951623110416145,0.7020361261495297,True,1.0,reject,1.6,0.00011574074074074075,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,54,0.27,432000.0,54.0,54.0,0.0,1.2283300472100185,0.3378683577532916,0.3375948795252103,0.4632298957023462,0.6153849314327687,0.8906909526495972,0.9510000000000001,0.45100000000000007,0.8905612509612354,0.01049662183228739,0.9038876742486478,0.010849356872843052,True,1.0,reject,1.6,0.00011574074074074075,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,54,0.27,432000.0,54.0,54.0,0.0,1.2523545989936367,0.35917720096353056,0.3589145044241102,0.47246869792563395,0.6332157730777248,0.9156324973002048,0.9645,0.4645,0.9142698147243415,0.013210788770197435,0.9183757000290097,0.0293336337249831,True,1.0,reject,1.6,0.00011574074074074075,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,58,0.29,464000.0,58.0,58.0,0.0,1.2367628884315787,0.3419470060260862,0.34167429864114873,0.46322300416530715,0.6194841657581662,0.8993162874788043,0.9555,0.4555,0.8983775399415562,0.02810263112220679,0.9424518113852569,0.15590116659499553,True,1.0,reject,1.6,0.00010991379310344827,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,58,0.29,464000.0,58.0,58.0,0.0,1.2133500816828073,0.32612617147447787,0.3258464343146469,0.4491000296484129,0.604411047445059,0.875773413688473,0.9425,0.4425,0.8750875828795227,0.011811881803048263,0.8875295429295973,0.020106482277918336,True,1.0,reject,1.6,0.00010991379310344827,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,2,58,0.29,464000.0,58.0,58.0,0.0,1.2212560226710851,0.33125212187858477,0.33097474334793275,0.452531859577948,0.6088538237536495,0.8823944335695246,0.9475,0.4475,0.8790552026115355,0.018235879923684806,0.8683043087919796,0.1280252395616036,True,1.0,reject,1.6,0.00010991379310344827,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,3,58,0.29,464000.0,58.0,58.0,0.0,1.2465355834598533,0.351283401937034,0.35101629148740576,0.46845826215780756,0.6265211922831478,0.9082577350980456,0.961,0.46099999999999997,0.9060327225626166,0.025909066823244675,0.9691452414851492,0.34428776977672226,True,1.0,reject,1.6,0.00010991379310344827,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,0,62,0.31,496000.0,62.0,62.0,0.0,1.22917617356355,0.3387875670765702,0.33851445517974743,0.4568472348571201,0.6157980642554761,0.8910355740000001,0.9515,0.4515,0.8910358136872765,0.011294954516567368,0.9042338181025662,0.017913667728483795,True,1.0,reject,1.6,0.00011088709677419356,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,8da7d73e85753d4e79f54062070fbc7b,True,1,62,0.31,496000.0,62.0,62.0,0.0,1.2137853602364717,0.31959701211340596,0.31931277603852304,0.45017467755748775,0.6007317543536443,0.8747662871537014,0.9385,0.4385,0.8747657444113547,0.0361423059768744,0.9608777522500322,0.3206514243930384,True,1.0,reject,1.6,0.00011088709677419356,0.0
