method,seed,time,phase_TV,phase_balance_l2,coverage,entropy,effective_phase_count,mean_q1,mean_q2,mean_order_norm,radial_order_error,second_moment_error,mean_energy,energy_harmonic_reference_error,energy_std,mass_0,mass_1,mass_2,mass_3,nearest_minimum_diagnostic_mass_0,nearest_minimum_diagnostic_mass_1,nearest_minimum_diagnostic_mass_2,nearest_minimum_diagnostic_mass_3,nearest_minimum_diagnostic_TV,magnetization_norm_mean,binder_cumulant,susceptibility,mean_total_energy_density,mean_gradient_energy_density,mean_local_energy_density,vector_correlation_0,vector_correlation_1,structure_factor_0,structure_factor_1,domain_wall_density_mean,coherent_field_fraction,noncoherent_field_probability,coherent_phase_TV,coherence_magnetization_threshold,coherence_domain_wall_threshold,coherent_phase_mass_0,coherent_phase_mass_1,coherent_phase_mass_2,coherent_phase_mass_3,clip_fraction_mean,clip_fraction_max,safety_clip_fraction,jump_count,mean_jump_count,undirected_edges,directed_atoms,graph_family,jump_type,n_atoms,n_theta,n_rho,rho_n,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy,h_shell,max_jump_count,mean_energy_after_jump,mean_energy_before_jump,total_jump_count,effective_log_clip,score_effective_log_clip,score_h_shell,logratio_clip_fraction,score_logratio_clip_fraction,max_log_ratio,score_max_log_ratio,max_score_norm,score_max_score_norm,moment_score,score_moment_score,score_n_rho,score_n_theta,overflow_guard_logratio_clip_fraction,score_overflow_guard_logratio_clip_fraction,score_rho_n,score_changing_logratio_clip_fraction,score_score_changing_logratio_clip_fraction,score_clip_fraction,score_score_clip_fraction
Langevin,20261123,2.36,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1804236447998029,-1.0713584908625728,1.59411699606578,0.1719342862580724,0.4342714562463451,3.849490287117472,0.6494902871174717,0.7150628342467105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5978564740847763,0.49039903768176796,3.965195627149143,0.120296571472421,0.11885553382372954,0.001441037648691468,2.572173917651011,2.5706882234782142,82.09716953950328,0.06017216905191025,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,2.4,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1805362167272881,-1.0706013050968095,1.5936915992373706,0.17219328742263523,0.4345688489287973,3.8043256607093205,0.6043256607093204,0.6608276282557642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5975090162365824,0.4902531603990926,4.031791176486479,0.11888517689716627,0.11742468155823875,0.001460495338927505,2.5712897687972855,2.569821960277808,82.0683009402782,0.06084099983556012,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,2.44,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1797707635149683,-1.0701372489884378,1.5928128534505333,0.17189855612470742,0.43288574249418726,3.809349467602465,0.6093494676024647,0.653344204868288,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.596681950320055,0.49005938460527354,4.1090668787688855,0.11904217086257703,0.11757067957265191,0.0014714912899250936,2.56882368635039,2.567354052855732,81.99149070316828,0.06035643465226091,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,2.48,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1794125237905115,-1.0698916773381435,1.5923825239280058,0.17175251617696485,0.4321648249897971,3.8415697434201816,0.6415697434201815,0.6774364908010901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5962882249495598,0.48989491558911646,4.179878459650155,0.12004905448188068,0.11855840723974882,0.0014906472421318654,2.567919699585707,2.56643771949521,81.95834295356862,0.0612392071846314,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,2.52,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1799645184741328,-1.0692793975636423,1.5923801979778436,0.17242542536916802,0.43324148739082935,3.7930066626891987,0.5930066626891985,0.7119632827782417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5962359773013466,0.4898049794221434,4.227576654380982,0.11853145820903746,0.1170466216425048,0.001484836566532676,2.567865282583256,2.566402199812725,81.95777511283592,0.06197070565296945,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,2.56,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1805884598073668,-1.0700627473678301,1.5933685683904764,0.17371690907721254,0.4349499220103548,3.849760656897411,0.6497606568974108,0.6497312906175808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5972116692456688,0.48970009917926494,4.287659911273067,0.1203050205280441,0.11880951223808385,0.0014955082899602615,2.5712563649463624,2.569771246043387,82.06348971511248,0.0633139274002828,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,2.6,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1793781329309814,-1.0699448243344847,1.5923927617129887,0.17345664953049592,0.43229365114283447,3.866937467601479,0.6669374676014788,0.7111982429331157,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5963269144328287,0.48950821059465366,4.365419280140799,0.12084179586254622,0.11932642465966466,0.0015153712028815555,2.568611959419703,2.5671203791114574,81.98084969577845,0.062252421079130656,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.0,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1864192833406504,-1.074986432831399,1.6009954861442035,0.1683552499742567,0.4362283715192908,18.369521271315683,15.169521271315684,3.9325035551396175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6010303550467866,0.49991067912788667,0.03664598389249818,0.5740475397286151,0.5736289333076537,0.0004186064209615208,2.570389302023503,2.5632189403571566,82.0292069273889,0.00710128260238586,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.04,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1864334115415278,-1.0748361591094822,1.6009050593184144,0.16833385899748135,0.43647989716865787,3.6358549198399084,0.4358549198399082,0.6926110522666191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6010089640700111,0.4997205148886249,0.11464995290623392,0.11362046624499714,0.11331716833307533,0.0003032979119217912,2.567480047862326,2.5660635832581624,82.03481549233165,0.02027404981939524,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.08,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1866719337550775,-1.075128922380809,1.6012783886950244,0.16878216871085022,0.4373418214380642,3.6436122241034576,0.44361222410345746,0.6918656225784907,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6014572737833803,0.49954888984065515,0.18546708825809333,0.11386288200323305,0.11350938635165543,0.00035349565157762183,2.569824604848363,2.568405737518967,82.08783950094401,0.03005155141460333,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.12,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.187416035204611,-1.074773717158482,1.6015915158852774,0.1691675281330893,0.43923444955142643,3.687760831107683,0.48776083110768287,0.6484955820736378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6018426332056193,0.499390308453878,0.2507156394628396,0.1152425259721151,0.11484673839704711,0.0003957875750680056,2.571789395829529,2.5703538115995657,82.13386585370986,0.037774156853289845,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.16,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1867776839657709,-1.073757237472312,1.6004361518609018,0.16808101455120267,0.4377676444654257,3.6989637068090118,0.4989637068090116,0.6692643876698893,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6007561196237325,0.4991824507614867,0.33533763257267424,0.11559261583778162,0.11516096353472291,0.00043165230305870084,2.5689108534034157,2.5674713413592314,82.03097870766787,0.04304765960914912,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.2,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1869608467959123,-1.0743349400248916,1.6009595919899915,0.1686855309918686,0.4386281321106611,3.7584806132346222,0.5584806132346221,0.6962945521447245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6013606360643984,0.49899815168472805,0.4121276180568145,0.11745251916358194,0.11698021694976167,0.00047230221382027373,2.5715028694234725,2.5700406167116006,82.10060113737612,0.04902989614889447,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.24,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1866705335119119,-1.0743659165638249,1.6007651538497072,0.1685742995049496,0.43829951932314043,3.753123567682873,0.553123567682873,0.667548673712963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6012494045774794,0.4987514833707719,0.5138954332745982,0.11728511149008979,0.11677951484683975,0.0005055966432500476,2.571648714046781,2.5701889701111957,82.09937852443896,0.051753279613965114,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.28,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.187169825297839,-1.0746340089946298,1.6013152242408648,0.16917934614113167,0.439762490410543,3.799119511601722,0.5991195116017218,0.7078556476854134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6018544512136619,0.49851742021975676,0.609228076513233,0.11872248473755381,0.11818968836710174,0.0005327963704520823,2.5740543531285582,2.57257698202397,82.17092865958791,0.054942755687369116,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.32,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1863071398208649,-1.074721322897557,1.600734378927571,0.1686887225236842,0.4380658305535557,3.781149440365517,0.5811494403655169,0.6789713799652194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6013638275962139,0.4983440506072635,0.6822438639760264,0.11816092001142241,0.11760394970702896,0.0005569703043934412,2.572750206209562,2.571280156838224,82.12793985307256,0.055222254505655634,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.36,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1858285194022145,-1.0750429989369705,1.6005957412760565,0.16861194293345183,0.43719105301034833,3.765498593202572,0.5654985932025718,0.6651210678502273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6012870480059818,0.4981971898241352,0.741986323869952,0.11767183103758037,0.11709506701244919,0.0005767640251311817,2.572749729256405,2.5712860409187495,82.1260453559617,0.056157631557923963,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.4,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1863966350916735,-1.0756852545040123,1.601448014302745,0.1695156735165513,0.438866359617559,3.7980127285645064,0.5980127285645063,0.6666476471384197,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6021907785890814,0.49805662355047864,0.7996390823281274,0.11868789776764083,0.11808679036566253,0.0006011074019783065,2.5759795341904863,2.574503449310915,82.22445322010121,0.05860197869193142,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.44,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1858749558070218,-1.0757090271209624,1.6010775502266708,0.16922506136447724,0.4378300609598479,3.8025605995363825,0.6025605995363823,0.6820320113806372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.601900166437007,0.49794289603087416,0.8456244411318892,0.11883001873551195,0.11820665547123398,0.0006233632642779898,2.5753239897418934,2.5738464065485025,82.19925502750242,0.059417499840125884,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.48,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.186977971918259,-1.0754850312409887,1.601744286158878,0.16991802698838954,0.4405510341402074,3.761277501909384,0.5612775019093839,0.6701462001591971,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6025931320609195,0.49777746408662793,0.9136997423023274,0.11753992193466825,0.11689989002251679,0.0006400319121514696,2.577837069151128,2.576375820525847,82.27712187595267,0.061744488660605085,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.52,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1871641240207584,-1.0750980802685486,1.6016224709834388,0.16988714641774966,0.4411328141802821,3.8022922085793702,0.60229220857937,0.6965905222497301,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6025622514902798,0.49762532725712394,0.9746742513549123,0.11882163151810532,0.11815805652914763,0.0006635749889576855,2.57798581321843,2.5765088375118155,82.28005206198661,0.06266638738289237,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.56,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1869481587544417,-1.0745147950398475,1.601070884230329,0.16938824944906045,0.44071979129667305,3.80864256416267,0.60864256416267,0.7342938352033692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6020594532892654,0.4974631801721143,1.038854371264506,0.11902008013008344,0.11834096530451954,0.0006791148255638974,2.576577938077919,2.575098676011613,82.23490917707852,0.06276213142735848,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.6,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1874615736437546,-1.0751497437209991,1.6018776358710525,0.1702886191723806,0.4422974968805873,3.770023235364577,0.5700232353645767,0.6679473494237879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6029512636919476,0.4973089892236947,1.101189023978577,0.11781322610514303,0.11711030872961674,0.0007029173755262851,2.5796997569574867,2.5782358780983663,82.3326070230895,0.06368814528618272,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.64,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1886310916151759,-1.0743324201987927,1.6021966237152307,0.17067403088589872,0.44509967137778605,3.7849860053304223,0.5849860053304221,0.6946277411415551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.603341822051428,0.497121127127241,1.180402254402253,0.1182808126665757,0.11755702049307051,0.0007237921735051699,2.5811663047663407,2.5796968420101773,82.3806001722944,0.063423344498475,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.68,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1886745679587152,-1.0748859433077445,1.6026000810034986,0.17117970471854965,0.4455966882617387,3.78716948037992,0.5871694803799197,0.7122031900574646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6038212470944018,0.4969375404228846,1.2569374844612469,0.1183490462618725,0.1176041892262328,0.0007448570356396981,2.582954137777113,2.581484085411785,82.43745671265228,0.0636316089062204,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.72,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1891883755762158,-1.0745225000203638,1.602737531742366,0.1713629432656209,0.44696729700346555,3.8150644948483072,0.615064494848307,0.7004241099430852,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.604035658220941,0.49681147761945543,1.3110867032325757,0.1192207654640096,0.11845125978138328,0.0007695056826263186,2.583895547909189,2.5824149071619216,82.46488124134044,0.06477065024318493,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.76,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1887173604797585,-1.075201576474769,1.6028435335864177,0.17156515544592538,0.44625044240083733,3.8325688999290035,0.6325688999290033,0.7111824775373443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6041792295034778,0.49657685090667325,1.4073640962394052,0.11976777812278136,0.11898197038776011,0.0007858077350212434,2.584669996912676,2.583182722282829,82.48924842147582,0.06434061801169742,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.8,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1887126052162795,-1.0749825576103067,1.6026930950642033,0.17153568352382156,0.4464694029497946,3.7930501773899596,0.5930501773899595,0.6782993114077491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6040953320199793,0.4963856095296105,1.488365950181958,0.11853281804343624,0.11772820799522093,0.000804610048215307,2.58461191972972,2.5831403171297795,82.48873528968338,0.06427004484177302,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.84,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1889452836983694,-1.0747107018149564,1.6026833686739848,0.1715742338172869,0.4471751924536784,3.7779429666857203,0.5779429666857201,0.6877115336651616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6041018818148853,0.49622728867480526,1.5538093926839736,0.11806071770892876,0.1172485150612228,0.0008122026477059226,2.58476256229428,2.583296955856015,82.49595205101429,0.06394913543412171,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.88,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1885063832378788,-1.0746083600574412,1.6022891594535997,0.17134398555174707,0.4463749819958495,3.7681661630971215,0.5681661630971213,0.6772639836316836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6037883429230901,0.4960790908189133,1.615892698936534,0.11775519259678505,0.11692265853425438,0.000832534062530672,2.5839214110639017,2.582459877832224,82.46997483456549,0.06306266286393097,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.92,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1881728424054456,-1.0751580498732285,1.6024105390433,0.17166094111785876,0.4459276183090326,3.7969389320389935,0.5969389320389933,0.6986378418143555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6039626411224868,0.49590775386481634,1.6863722977021212,0.11865434162621855,0.11780458361118738,0.0008497580150311361,2.5847162470841725,2.583243689789033,82.49491416150202,0.06306849639867027,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,0.96,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1884443498973034,-1.0749804404145469,1.6024927207562225,0.17191978848488348,0.4467104464962524,3.782751258235903,0.5827512582359029,0.659871802948399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.604112718399634,0.4957375791359365,1.7590594299602458,0.11821097681987197,0.11734163372568374,0.0008693430941882412,2.585418869974201,2.58395209955263,82.51758956960275,0.06321631629575683,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,1.0,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1894049890256353,-1.0737448997098624,1.6023770896926885,0.17189691719486896,0.4488337691580536,3.8047569973871096,0.6047569973871094,0.7125462871542038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.604073569637876,0.49561826483386906,1.8082243485491745,0.11889865616834717,0.11801312181371458,0.0008855343546326086,2.5854050792715877,2.5839299152489166,82.51848697280036,0.06256914200906878,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,1.04,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1888757150956175,-1.0741700112643542,1.6022692280149973,0.17190756344129862,0.44792453263017384,3.7745065361178405,0.5745065361178403,0.6890064635580154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6040634619527958,0.4955664863327157,1.8317463722517857,0.11795332925368252,0.11704980514450798,0.0009035241091745392,2.585463960536785,2.5840008379724786,82.5198015163288,0.06292450301525072,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20262123,1.08,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1890458523605656,-1.0741051863277928,1.602352018225748,0.17230584293006757,0.4485228949225307,3.7977830341460166,0.5977830341460164,0.6714177273156615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6042368166923855,0.49539050588956346,1.909224672253771,0.11868071981706302,0.11775644215611597,0.0009242776609470399,2.586237965203838,2.5847660096768865,82.5453469162275,0.06245831512195752,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
