method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,21,0.105,168000.0,21.0,21.0,0.0,1.3490596401404256,0.42846142074294147,0.42823374384312507,0.5985364495923233,0.6975737336201386,1.0076765792599334,1.0,0.5,0.9991884930983883,0.037568791310136795,1.008513385926124,0.0229911404539197,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,21,0.105,168000.0,21.0,21.0,0.0,1.3491169540604675,0.4284787475139157,0.42825097864476125,0.5853595170754806,0.69748825731046,1.0081162632819831,1.0,0.5,0.9997307733601033,0.038813500493530606,1.0106003812145214,0.026044317705278597,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,25,0.125,200000.0,25.0,25.0,0.0,1.3493370317731392,0.42891707594671746,0.42868919393176363,0.5850254979930798,0.6978268503233308,1.009038301702109,1.0,0.5,1.001952901598153,0.043458098087948205,1.017900350987461,0.03626619111205509,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,25,0.125,200000.0,25.0,25.0,0.0,1.3496578593867632,0.42894532252002016,0.42871747648051095,0.5880773199103746,0.6979616614798781,1.0091563408949793,1.0,0.5,1.0018744975779157,0.04323864818168732,1.0174819246040738,0.03559589323778678,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,25,0.125,200000.0,25.0,25.0,0.0,1.3470417149126843,0.4281374750043563,0.4279095520941433,0.5900137021181493,0.6966087893341039,1.0063995344810037,1.0,0.5,0.9992306206110159,0.038082597097774284,1.0099275688977614,0.02574353361616033,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,25,0.125,200000.0,25.0,25.0,0.0,1.3468032840826647,0.4280722762654241,0.4278442413898631,0.5771098780232127,0.6963961427184492,1.006519739329657,1.0,0.5,0.9995641607574521,0.038945308626245456,1.0114945078389124,0.028175157917880944,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,29,0.145,232000.0,29.0,29.0,0.0,1.347180630919675,0.4285680828768904,0.42833993094632494,0.5783814958654198,0.6968479626913321,1.0078736677625468,1.0,0.5,1.0020219281207883,0.04406830966829767,1.0195265333497587,0.03939745271964912,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,29,0.145,232000.0,29.0,29.0,0.0,1.3475105220783035,0.4285631705574544,0.4283350528534816,0.5811873563639698,0.6969520704442339,1.007735388399048,1.0,0.5,1.0018287478550376,0.0436220983408484,1.0187694935950424,0.038275021114600905,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,29,0.145,232000.0,29.0,29.0,0.0,1.3448939837347715,0.4277636188624453,0.42753541852109267,0.5818757166721945,0.6955884291481584,1.0051330140778403,1.0,0.5,0.9992459468509017,0.03859850924337649,1.011426028921036,0.028715930855391814,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,29,0.145,232000.0,29.0,29.0,0.0,1.3444005500492855,0.4276350950701926,0.4274067632681099,0.5703093429406396,0.6952862377820529,1.00501117698354,1.0,0.5,0.9994402415614946,0.03921744804145111,1.012680844294955,0.03080659090340332,True,1.0,reject,1.0,BAOAB,0.0,0.0
