method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,bank_size,bank_refresh_policy,bank_shared_between_score_and_noise,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,17,0.085,5325755.0830499055,1664.2984634530956,17.0,2176.0,0.6957278861999929,0.46384392661023954,0.4632825177278628,0.7212500000000001,0.40154004901916274,0.0,0.3013747464471692,0.6973977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004895833333333334,121.96955796847294,252,0.0,0.9264705882352942,1.838235294117647e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,17,0.085,5325755.0830499055,1664.2984634530956,17.0,2176.0,0.6891639729036079,0.4529919856263964,0.45242216725867557,0.7200000000000001,0.4067896263908666,0.0,0.2941089895552916,0.6923977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004895833333333334,121.96955796847294,252,0.0,0.9264705882352942,1.838235294117647e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,25,0.125,7831992.769191037,2447.497740372199,25.0,3200.0,0.6727645602218584,0.4327884696333897,0.4322067326572796,0.6925000000000001,0.36333399633767627,0.0,0.2721142898071252,0.6736477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004843750000000001,133.31363666694506,376,0.0,0.94,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,25,0.125,7831992.769191037,2447.497740372199,25.0,3200.0,0.6717448669216753,0.43366848289436044,0.43308998762599293,0.69125,0.37340940247972343,0.0,0.2682716331668114,0.6698977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004843750000000001,133.31363666694506,376,0.0,0.94,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,25,0.125,7831992.769191037,2447.497740372199,25.0,3200.0,0.6793443449788543,0.44394755923519214,0.44337587457869343,0.6987500000000001,0.3768579020912448,0.0,0.2835689672697281,0.6836477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004843750000000001,133.31363666694506,376,0.0,0.94,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,25,0.125,7831992.769191037,2447.497740372199,25.0,3200.0,0.67327905624853,0.4330937677218938,0.43250550898004203,0.69625,0.363550709239971,0.0,0.2748608888574128,0.6773977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004843750000000001,133.31363666694506,376,0.0,0.94,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,33,0.165,10338230.45533217,3230.697017291303,33.0,4224.0,0.6568185130544439,0.4103923078649424,0.40978844702616624,0.67125,0.3417120436526533,0.0,0.24870629157724922,0.6486477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0058203125,207.74868965348605,525,0.0,0.9943181818181818,9.46969696969697e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,33,0.165,10338230.45533217,3230.697017291303,33.0,4224.0,0.6589947488836471,0.41259846844815506,0.41199842798638897,0.67125,0.3403184725947138,0.0,0.24899704468763392,0.649897721636908,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0058203125,207.74868965348605,525,0.0,0.9943181818181818,9.46969696969697e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,33,0.165,10338230.45533217,3230.697017291303,33.0,4224.0,0.6588635208493367,0.41634828531231083,0.4157552500699737,0.6825000000000001,0.3354724020389641,0.0,0.254511148218228,0.6561477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0058203125,207.74868965348605,525,0.0,0.9943181818181818,9.46969696969697e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,33,0.165,10338230.45533217,3230.697017291303,33.0,4224.0,0.6511452326739691,0.4030482780216931,0.4024317122004465,0.66625,0.33117493142721255,0.0,0.23957906820989613,0.6436477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0058203125,207.74868965348605,525,0.0,0.9943181818181818,9.46969696969697e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,42,0.21,13157747.852240942,4111.7962038252945,42.0,5376.0,0.6330254635791098,0.37880853838439155,0.37818142849435343,0.63875,0.3084550592829155,0.0,0.22151046816037087,0.6186477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0053124999999999995,151.5197110314524,678,0.0,1.0089285714285714,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,42,0.21,13157747.852240942,4111.7962038252945,42.0,5376.0,0.6380953094846216,0.3862108992466645,0.3855915936460388,0.64875,0.313123164496784,0.0,0.2286809549903281,0.6273977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0053124999999999995,151.5197110314524,678,0.0,1.0089285714285714,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,42,0.21,13157747.852240942,4111.7962038252945,42.0,5376.0,0.6421303725184034,0.38931613433939427,0.3886920396767579,0.655,0.31281063761919214,0.0,0.2352650854311925,0.6373977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0053124999999999995,151.5197110314524,678,0.0,1.0089285714285714,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,42,0.21,13157747.852240942,4111.7962038252945,42.0,5376.0,0.6247902685715112,0.36632362607845037,0.3656785658641527,0.6362500000000001,0.29106575216368136,0.0,0.21511246964558461,0.6148977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0053124999999999995,151.5197110314524,678,0.0,1.0089285714285714,7.4404761904761905e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,50,0.25,15663985.538382074,4894.995480744398,50.0,6400.0,0.6140423061327137,0.3566423204491962,0.3559992857577998,0.615,0.27297883279151103,0.0,0.20167681775385685,0.5923977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0050390625,166.44118582333553,807,0.0,1.00875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,50,0.25,15663985.538382074,4894.995480744398,50.0,6400.0,0.6269587259636933,0.37297672461816067,0.37234714041564665,0.6300000000000001,0.29225881539692034,0.0,0.21723961924022533,0.6136477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0050390625,166.44118582333553,807,0.0,1.00875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,50,0.25,15663985.538382074,4894.995480744398,50.0,6400.0,0.6251509443113796,0.37006144156946696,0.3694219205099114,0.63375,0.2895561971055103,0.0,0.2138290328310073,0.6123977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0050390625,166.44118582333553,807,0.0,1.00875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,50,0.25,15663985.538382074,4894.995480744398,50.0,6400.0,0.609554462177911,0.346869736010435,0.34620637234082596,0.6162500000000001,0.27067228008329725,0.0,0.19742168036309365,0.5923977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0050390625,166.44118582333553,807,0.0,1.00875,6.25e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,58,0.29,18170223.224523205,5678.194757663502,58.0,7424.0,0.5927914836313184,0.3306481830004179,0.32997871955709734,0.585,0.2557309703461965,0.0,0.18254484338182697,0.5648977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.005390625,142.78067037342743,945,0.0,1.0183189655172413,5.387931034482758e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,58,0.29,18170223.224523205,5678.194757663502,58.0,7424.0,0.6139335109614733,0.35648900000969164,0.35583887036357187,0.6112500000000001,0.28164885284430896,0.0,0.2025637454456267,0.5948977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.005390625,142.78067037342743,945,0.0,1.0183189655172413,5.387931034482758e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,58,0.29,18170223.224523205,5678.194757663502,58.0,7424.0,0.6079179889775501,0.34995951624837707,0.3493071643725374,0.615,0.2763809761582561,0.0,0.19965748773910463,0.5923977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.005390625,142.78067037342743,945,0.0,1.0183189655172413,5.387931034482758e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,58,0.29,18170223.224523205,5678.194757663502,58.0,7424.0,0.5971231112505653,0.3356411296546824,0.334973098198008,0.5962500000000001,0.26009656168633843,0.0,0.18713366156276875,0.5786477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.005390625,142.78067037342743,945,0.0,1.0183189655172413,5.387931034482758e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,67,0.335,20989740.62143198,6559.293944197494,67.0,8576.0,0.587633968449201,0.325669778030486,0.32499846631874474,0.5750000000000001,0.24795217294649308,0.0,0.17460719216092255,0.5486477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004895833333333334,156.45250812717177,1086,0.0,1.0130597014925373,4.664179104477612e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,67,0.335,20989740.62143198,6559.293944197494,67.0,8576.0,0.5944256637715419,0.3334999460303042,0.3328305621842331,0.5787500000000001,0.26287251446412485,0.0,0.18334963655721254,0.5686477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004895833333333334,156.45250812717177,1086,0.0,1.0130597014925373,4.664179104477612e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,67,0.335,20989740.62143198,6559.293944197494,67.0,8576.0,0.5926339456354678,0.3291621179796348,0.3284918232003897,0.5925,0.25461339321626675,0.0,0.1834656541935736,0.5698977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004895833333333334,156.45250812717177,1086,0.0,1.0130597014925373,4.664179104477612e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,67,0.335,20989740.62143198,6559.293944197494,67.0,8576.0,0.5860696928033033,0.3216462077431076,0.32096831821004723,0.58125,0.2440408534128662,0.0,0.17531876505898542,0.5586477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004895833333333334,156.45250812717177,1086,0.0,1.0130597014925373,4.664179104477612e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,75,0.375,23495978.30757311,7342.493221116597,75.0,9600.0,0.5720173510674242,0.3060208401154595,0.305331035575527,0.56,0.23559105254448687,0.0,0.16286309995631154,0.5323977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004765625,139.36913853868572,1208,0.0,1.0066666666666666,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,75,0.375,23495978.30757311,7342.493221116597,75.0,9600.0,0.5719702720266937,0.30631331260577144,0.3056224466492975,0.5587500000000001,0.24016986613706115,0.0,0.16516986289012664,0.5448977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004765625,139.36913853868572,1208,0.0,1.0066666666666666,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,75,0.375,23495978.30757311,7342.493221116597,75.0,9600.0,0.5813111490311492,0.3155888610414521,0.3149074648249527,0.5750000000000001,0.2434561161472425,0.0,0.17438028137086609,0.5536477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004765625,139.36913853868572,1208,0.0,1.0066666666666666,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,75,0.375,23495978.30757311,7342.493221116597,75.0,9600.0,0.5651191288130393,0.29972441570322006,0.29902852042746064,0.5525,0.23327182463606522,0.0,0.16251274579433356,0.5398977216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004765625,139.36913853868572,1208,0.0,1.0066666666666666,1.25e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,83,0.41500000000000004,26002215.993714243,8125.692498035701,83.0,10624.0,0.5594566098888144,0.2922389481284695,0.29153965780225777,0.5387500000000001,0.22068179490989703,0.0,0.15272229984531177,0.5136477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0045312500000000006,149.65297339388795,1324,0.0,0.9969879518072289,1.1295180722891567e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,83,0.41500000000000004,26002215.993714243,8125.692498035701,83.0,10624.0,0.557520015687617,0.28951488986230933,0.28880738564289077,0.5425000000000001,0.2253783320199022,0.0,0.15431570246888296,0.5236477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0045312500000000006,149.65297339388795,1324,0.0,0.9969879518072289,1.1295180722891567e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,83,0.41500000000000004,26002215.993714243,8125.692498035701,83.0,10624.0,0.5646726580341186,0.2988224857469355,0.2981323266371506,0.55125,0.23030715290845238,0.0,0.16092143467787637,0.5323977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0045312500000000006,149.65297339388795,1324,0.0,0.9969879518072289,1.1295180722891567e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,83,0.41500000000000004,26002215.993714243,8125.692498035701,83.0,10624.0,0.5482908760560303,0.282425284239634,0.281721880914626,0.535,0.21565619705249195,0.0,0.1491203377295132,0.5161477216369079,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.0045312500000000006,149.65297339388795,1324,0.0,0.9969879518072289,1.1295180722891567e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,92,0.46,28821733.390623014,9006.791684569693,92.0,11776.0,0.5445911097335878,0.2777175355007676,0.2770069457599219,0.53,0.20599292646613976,0.0,0.14587309931430031,0.5011477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004548611111111111,197.5699140261569,1455,0.0,0.9884510869565217,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,92,0.46,28821733.390623014,9006.791684569693,92.0,11776.0,0.539384505983156,0.27084241165055645,0.270121326040205,0.51875,0.2105213055619507,0.0,0.13843380181928522,0.4961477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004548611111111111,197.5699140261569,1455,0.0,0.9884510869565217,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,2,92,0.46,28821733.390623014,9006.791684569693,92.0,11776.0,0.544998464710271,0.2774045463454352,0.2766963940062279,0.5275000000000001,0.21565952880947836,0.0,0.1460185752073916,0.4998977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004548611111111111,197.5699140261569,1455,0.0,0.9884510869565217,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,3,92,0.46,28821733.390623014,9006.791684569693,92.0,11776.0,0.5344141390177537,0.2654433027630928,0.26472118416908585,0.51875,0.20996911533567697,0.0,0.14003250916569782,0.49739772163690776,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004548611111111111,197.5699140261569,1455,0.0,0.9884510869565217,1.0190217391304349e-05,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,0,100,0.5,31327971.076764148,9789.990961488797,100.0,12800.0,0.5329003354848763,0.26506853720217405,0.26434454743262414,0.50875,0.20220681448858557,0.0,0.1370048337798117,0.48614772163690784,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004101562499999999,149.32407790191854,1560,0.0,0.975,9.375e-06,0.0
LSC-CP-RA,"LSC-CP-RA (A=4), tamed",98886f115ea6a7a4c556fecc8bb0d7f3,c87203a12406cc5114b7ffa2d8877465,True,1,100,0.5,31327971.076764148,9789.990961488797,100.0,12800.0,0.5295052037800179,0.2619514450751823,0.26122487398121774,0.50875,0.19806192564184621,0.0,0.13360631169266865,0.4848977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,iid_bank,4,every_step,True,0.0,0.004101562499999999,149.32407790191854,1560,0.0,0.975,9.375e-06,0.0
