method,seed,step,t,wallclock_s,nfe,W2,TV,TV_density,MMD,EMC,EJS,e_F,basin_rel_max,basin_L1,V_mean_err,V_var_err,E_overlap_deficit,KSD,W1_cdf,CDF_sup,cdf_L2,pdf_L1,pdf_L2,KDE_chi2,bin_chi2_M40,bin_chi2_M80,bin_chi2_M120,well_TV,nonfinite_frac,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,occ0
ULA,1,50,0.25,0.008150182664394379,1000000,1.3159654110465846,0.5,0.501407229996658,0.6300952584945884,0.5,,0.9330768254673671,0.999999999998,1.0,0.0021452727595950294,0.0004879671403157596,0.03699999999999992,0.7956265511023527,0.9824808099169601,0.49975,0.6741120108643108,0.9992985729749748,0.7861832082269299,0.8500063308232333,1.050005,1.07295,1.09763,0.5,0.0,,,,,,1.0
ULA,2,50,0.25,0.008150182664394379,1000000,1.3118302059959135,0.5,0.5026964553400725,0.6285594798461763,0.5,,0.9353380516289302,0.999999999998,1.0,0.004340609253844295,0.0015647482024273305,0.026499999999999968,0.4401921684636057,0.9762581001397161,0.49975,0.6719272473903034,0.9992852992381459,0.7871030408893323,0.8631335059485085,1.02252,1.0358800000000001,1.06487,0.5,0.0,,,,,,1.0
ULA,3,50,0.25,0.008150182664394379,1000000,1.3143813668996975,0.5,0.5030705746142228,0.6293923003294636,0.5,,0.9452948997532542,0.999999999998,1.0,0.004770069679372255,0.0015027756991142296,0.029249999999999998,0.4608546231578957,0.9786520153566483,0.5005,0.6731177638671617,0.9992281220599641,0.7882274316334802,0.85957636011654,1.03454,1.05813,1.0974050000000002,0.5,0.0,,,,,,1.0
ULA,4,50,0.25,0.008150182664394379,1000000,1.3105976571382538,0.5,0.5006932809235496,0.6283495010378273,0.5,,0.9332193568397087,0.999999999998,1.0,0.0014346307537450725,0.0006139388619823549,0.027249999999999996,0.49961216883569726,0.9768019212480906,0.49975,0.6715759058594879,0.9992285291538652,0.7842606202799669,0.8577100990699704,1.0266050000000002,1.0483,1.063565,0.5,0.0,,,,,,1.0
ULA,0,75,0.375,0.012107053771615028,1500000,1.3102555123725153,0.5,0.5009636378586896,0.6282117629572143,0.5,,0.9351979170851055,0.999999999998,1.0,0.0014848854968433634,0.0006777533758965271,0.03125,0.2476207882947796,0.9760431438232304,0.49975,0.6713230185889436,0.9992695931562332,0.7843258319102664,0.8592943038694146,1.01469,1.0395400000000001,1.051385,0.5,0.0,,,,,,1.0
ULA,1,75,0.375,0.012107053771615028,1500000,1.3085802979305652,0.5,0.5012759093316429,0.6275735402579355,0.5,,0.9304830724643973,0.999999999998,1.0,0.0003995477610838488,0.00012729458062399855,0.026499999999999968,0.38492238099609827,0.9745898921451082,0.49975,0.6704673258700153,0.9991375158713061,0.783074308341761,0.8603175372384249,1.02391,1.0443,1.0707499999999999,0.5,0.0,,,,,,1.0
ULA,2,75,0.375,0.012107053771615028,1500000,1.3091775063721367,0.5,0.5013578469553166,0.6277140694430168,0.5,,0.9370075255266248,0.999999999998,1.0,0.003826432015362591,0.0013091552125799434,0.025249999999999995,0.5175781544897754,0.9731605245021511,0.49975,0.6706923608583915,0.9992793467890013,0.7865497160145045,0.8679601556827754,1.021605,1.0487900000000001,1.077275,0.5,0.0,,,,,,1.0
ULA,3,75,0.375,0.012107053771615028,1500000,1.3102583362069198,0.5,0.5010345599828366,0.6280973100790228,0.5,,0.9327912742295381,0.999999999998,1.0,6.844183741122611e-05,0.00041546926903161634,0.026999999999999913,0.41581979982409434,0.97644182348714,0.49975,0.6712692919283691,0.9991064156028544,0.7835129212793183,0.8569053976802332,1.0157150000000001,1.03267,1.0498399999999999,0.5,0.0,,,,,,1.0
ULA,4,75,0.375,0.012107053771615028,1500000,1.3047138334037793,0.5,0.5003405877565106,0.6262529989455072,0.5,,0.9313536505626241,0.999999999998,1.0,0.0009232644152918634,0.00026699640112361374,0.03949999999999998,0.23293435501635948,0.9692361938011788,0.49975,0.6685759468998528,0.9990542010392609,0.783435767949798,0.8715318535947209,1.0267249999999999,1.04453,1.0667,0.5,0.0,,,,,,1.0
ULA,0,100,0.5,0.01609386596828699,2000000,1.3062375486590936,0.5,0.5006729700363696,0.6267018294604764,0.5,,0.9386549958321759,0.999999999998,1.0,0.0008930926938622852,0.0004548218283594047,0.03550000000000009,0.06805943865555192,0.9718634376693391,0.49975,0.6692335078614452,0.9991332682365264,0.7818944068767961,0.8645870278286185,1.020735,1.03519,1.064165,0.5,0.0,,,,,,1.0
ULA,1,100,0.5,0.01609386596828699,2000000,1.3064717199738582,0.5,0.5003918172130367,0.6268026865530746,0.5,,0.934212551622186,0.999999999998,1.0,0.0015584292254473275,0.0008258087208087572,0.04800000000000004,0.05096601297089848,0.9728922884149123,0.49975,0.6694129146391417,0.9990280331967895,0.7810403495708862,0.8613847051641828,1.02346,1.0530400000000002,1.07741,0.5,0.0,,,,,,1.0
ULA,2,100,0.5,0.01609386596828699,2000000,1.3074632234129278,0.5,0.5008353933909333,0.6271366292811383,0.5,,0.9347765683715443,0.999999999998,1.0,0.0006108507877099212,7.737975910498095e-05,0.03025,0.36561175649844996,0.9726883554992719,0.49975,0.669840041156183,0.9992128755205765,0.7831403491624537,0.8644969652275751,1.016705,1.0402200000000001,1.061915,0.5,0.0,,,,,,1.0
ULA,3,100,0.5,0.01609386596828699,2000000,1.3089171478189143,0.49975,0.5007646429022155,0.6275233908668376,0.5011630912657787,,0.9400114931378827,0.9994999999980011,0.9995,0.001241938387961744,0.00012709292132616345,0.03875000000000006,0.3696295771724395,0.9742628645866939,0.49950000000000006,0.6704916881112781,0.9988171557097784,0.7837625318730777,0.8612026052217925,1.026445,1.04574,1.075595,0.49975,0.0,,,,,,0.99975
ULA,4,100,0.5,0.01609386596828699,2000000,1.3043983633797853,0.49975,0.500581035987913,0.6262136028668553,0.5011630912657787,,0.9294596749350488,0.9994999999980011,0.9995,0.0029201512558138937,0.0009040771334633633,0.038000000000000034,0.339205616069641,0.9712148942529331,0.49975,0.6685241492447733,0.9988446408224385,0.7799591041252831,0.8628334920798334,1.01052,1.02942,1.0505600000000002,0.49975,0.0,,,,,,0.99975
ULA,0,125,0.625,0.02026415802538395,2500000,1.3024061068851902,0.49975,0.500699479206662,0.6257496927522253,0.5011630912657787,,0.9350576252634206,0.9994999999980011,0.9995,0.0032967600172279926,0.0006400693827276482,0.034250000000000114,0.11854867598336742,0.9693390788757361,0.49975,0.6677130732028438,0.9989415290192701,0.779235841870085,0.8665461487298568,1.0234200000000002,1.05224,1.0694,0.49975,0.0,,,,,,0.99975
ULA,1,125,0.625,0.02026415802538395,2500000,1.3037205880943388,0.5,0.500590939728786,0.6257157195873613,0.5,,0.9408183813619524,0.999999999998,1.0,0.000786794374126043,0.0008329068858883744,0.045500000000000096,0.20325114107916323,0.9682881813284719,0.49975,0.6679581140185771,0.9988325135414222,0.782216859250749,0.8719972697653177,1.03565,1.0642900000000002,1.104635,0.5,0.0,,,,,,1.0
ULA,2,125,0.625,0.02026415802538395,2500000,1.3087175526677184,0.5,0.5005562483869237,0.6273972131705469,0.5,,0.9381082481042868,0.999999999998,1.0,8.97555969125996e-05,0.0005849827287177853,0.036250000000000004,1.1102122570633817,0.9741654912125592,0.49975,0.6703321042367179,0.999014959898336,0.7831421335839572,0.8610785328425801,1.011895,1.03113,1.04357,0.5,0.0,,,,,,1.0
ULA,3,125,0.625,0.02026415802538395,2500000,1.3066691333397602,0.49975,0.5006745056301969,0.6269613632586442,0.5011630912657787,,0.9327912742295381,0.9994999999980011,0.9995,2.7082433801187134e-05,0.00010611489733545337,0.026250000000000107,0.16301995971431266,0.9725248417200647,0.49950000000000006,0.6696008682749168,0.9988302355573788,0.782684602412781,0.8632546929427226,1.01568,1.03896,1.0604900000000002,0.49975,0.0,,,,,,0.99975
ULA,4,125,0.625,0.02026415802538395,2500000,1.3034491694371944,0.5,0.50055465692355,0.6256482365952684,0.5,,0.9353380516289302,0.999999999998,1.0,0.003399773171175041,0.0019273138139725143,0.022499999999999964,0.4752412568635742,0.9699141329531725,0.49975,0.6678905436846345,0.9988446915632817,0.7793510574543167,0.8662994357728047,1.00806,1.0327700000000002,1.0510249999999999,0.5,0.0,,,,,,1.0
ULA,0,150,0.75,0.024330598302185535,3000000,1.3031962566255635,0.49975,0.5005361565376123,0.6257321360765256,0.5011630912657787,,0.9333617258756,0.9994999999980011,0.9995,0.0011547708593663414,0.0006761375878739876,0.030999999999999917,0.2527836399325988,0.9682900185619463,0.49950000000000006,0.6678529013609588,0.9987164552654706,0.7819041217407987,0.8708495602617561,1.0140550000000002,1.03835,1.0561099999999999,0.49975,0.0,,,,,,0.99975
ULA,1,150,0.75,0.024330598302185535,3000000,1.2999505535219371,0.49975,0.5005244951785172,0.6246630129274262,0.5011630912657787,,0.9313536505626241,0.9994999999980011,0.9995,0.003994398622781947,0.0015606018759072582,0.03149999999999997,0.4281901685394542,0.9662176192030059,0.49975,0.6663190945561346,0.9986457937288121,0.7783999543113649,0.8725258713496324,1.018735,1.0445200000000001,1.05527,0.49975,0.0,,,,,,0.99975
ULA,2,150,0.75,0.024330598302185535,3000000,1.3060810794568567,0.5,0.5008240855646645,0.6266010726162236,0.5,,0.9363146190960294,0.999999999998,1.0,0.00010748509001189122,0.000408889210311238,0.037250000000000005,0.061610484591691,0.9705185827661968,0.49975,0.6691266701875802,0.9991284751441902,0.783716319277357,0.8691388399273401,1.0210650000000001,1.04169,1.054205,0.5,0.0,,,,,,1.0
ULA,3,150,0.75,0.024330598302185535,3000000,1.3065067166070872,0.49975,0.5008681039366267,0.6266068591761327,0.5011630912657787,,0.9349171758104422,0.9994999999980011,0.9995,0.000615748136786734,0.0002529182434921739,0.044499999999999984,0.3151619841086165,0.9710936368436334,0.49950000000000006,0.6692323943062523,0.9987531099630681,0.7833944770423626,0.8668552596639165,1.02938,1.0564200000000001,1.066595,0.49975,0.0,,,,,,0.99975
ULA,4,150,0.75,0.024330598302185535,3000000,1.3036123435364855,0.5,0.5004970190319007,0.6259422311857503,0.5,,0.9337878626519467,0.999999999998,1.0,0.00437745276773939,0.0019101083106924203,0.03325,0.14985376947855553,0.9717219706918226,0.49975,0.6682341155416242,0.9989355564151366,0.7777664488125373,0.8614140809303801,1.007575,1.0350000000000001,1.06307,0.5,0.0,,,,,,1.0
ULA,0,175,0.875,0.028461859561502934,3500000,1.3032130913020468,0.49975,0.5004823556270408,0.6256644219730154,0.5011630912657787,,0.93264825361897,0.9994999999980011,0.9995,0.002284992199613381,0.0010082801321931335,0.029249999999999998,0.08389241732925311,0.9695411745579023,0.49975,0.6678472023888835,0.9986605612677175,0.7799511403103959,0.8668211641921886,1.0136,1.04573,1.0605200000000001,0.49975,0.0,,,,,,0.99975
ULA,1,175,0.875,0.028461859561502934,3500000,1.299323242270685,0.49975,0.5002717976812401,0.6244104377139656,0.5011630912657787,,0.9294596749350488,0.9994999999980011,0.9995,0.005108309922190135,0.0019336279310598874,0.02849999999999997,0.09896770367726834,0.9661349436966651,0.49950000000000006,0.6660454082147219,0.9986379458948969,0.7773516582307237,0.8723775482462142,1.01214,1.0439100000000001,1.06706,0.49975,0.0,,,,,,0.99975
ULA,2,175,0.875,0.028461859561502934,3500000,1.3045195050888918,0.49975,0.5002888905927754,0.6261597912658002,0.5011630912657787,,0.9385185329365267,0.9994999999980011,0.9995,0.0012325289535392303,0.0005156075619111838,0.03700000000000003,0.3369903441828185,0.9702540211459065,0.49975,0.6684681157043897,0.9988953464511823,0.7812173389261294,0.866812304399067,1.012045,1.03578,1.056305,0.49975,0.0,,,,,,0.99975
ULA,3,175,0.875,0.028461859561502934,3500000,1.304801461788028,0.5,0.5003572359742205,0.6260046009920301,0.5,,0.9370075255266248,0.999999999998,1.0,0.00031418592410037416,0.0006332271711782557,0.05499999999999994,0.08679407278478472,0.9690359353524869,0.49975,0.6683272575582223,0.9989706049248778,0.7826359147924513,0.8710098841797259,1.028075,1.0589400000000002,1.08413,0.5,0.0,,,,,,1.0
ULA,4,175,0.875,0.028461859561502934,3500000,1.3015397468535563,0.5,0.5003277963198868,0.6250988944985058,0.5,,0.9322182073232363,0.999999999998,1.0,0.0035401968728319827,0.0015849624146470863,0.028750000000000053,0.5798350499688708,0.9675606368726737,0.49975,0.6670227919152325,0.9990306558503863,0.7792768836415979,0.8716821509271875,1.0090850000000002,1.03197,1.05335,0.5,0.0,,,,,,1.0
ULA,0,200,1.0,0.03234257083386183,4000000,1.303665565009946,0.49975,0.5002587859127262,0.6258263318981798,0.5011630912657787,,0.9370075255266248,0.9994999999980011,0.9995,0.0014459049973256366,0.0006998445346058559,0.03374999999999995,0.13509466824647784,0.9695724075269643,0.49950000000000006,0.6681012334430273,0.9986537292072637,0.781132337511432,0.8676250367261136,1.0142000000000002,1.03731,1.053965,0.49975,0.0,,,,,,0.99975
ULA,1,200,1.0,0.03234257083386183,4000000,1.3003769864550419,0.49950000000000006,0.5001786715938008,0.6248551325762193,0.5021547929400642,,0.9294596749350488,0.9989999999980022,0.9990000000000001,0.007123849060611864,0.0025482458581828765,0.03600000000000003,0.5552018137332047,0.9691663789291577,0.49950000000000006,0.6667140757971239,0.9984037715393999,0.7755217323502521,0.8629398265848671,1.00772,1.04036,1.058225,0.49950000000000006,0.0,,,,,,0.9995
ULA,2,200,1.0,0.03234257083386183,4000000,1.3043932112708299,0.5,0.50042976484969,0.6259483576573688,0.5,,0.9375590984017341,0.999999999998,1.0,0.0010469900509046115,0.0012840774827077902,0.038250000000000006,0.2310538736830184,0.9696275245311915,0.49975,0.668327601870729,0.9989557685454327,0.78183197019359,0.8694050720662152,1.0197349999999998,1.05116,1.0663550000000002,0.5,0.0,,,,,,1.0
ULA,3,200,1.0,0.03234257083386183,4000000,1.302884448217435,0.49975,0.5004260997988138,0.6254743625159276,0.5011630912657787,,0.9372836161965692,0.9994999999980011,0.9995,0.0012000505733978095,0.0006557811644626113,0.047250000000000014,0.06496996255740571,0.9682845068615235,0.49950000000000006,0.6676427740663441,0.998490518211833,0.7811463249133586,0.8700931596172932,1.0169800000000002,1.03754,1.0456850000000002,0.49975,0.0,,,,,,0.99975
ULA,4,200,1.0,0.03234257083386183,4000000,1.3039139290207533,0.5,0.5005712063439904,0.6260137063402456,0.5,,0.9330768254673671,0.999999999998,1.0,0.0011713647117217452,0.00031318879324752046,0.03649999999999998,0.0960481945179918,0.9698975978519044,0.49975,0.6682400126047473,0.9991285583404117,0.7807182496721212,0.8681877867747321,1.020595,1.0467300000000002,1.0595599999999998,0.5,0.0,,,,,,1.0
ULA,0,225,1.125,0.03622204251587391,4500000,1.303754358239152,0.49975,0.5002113777930359,0.6257313954465372,0.5011630912657787,,0.9314981592492391,0.9994999999980011,0.9995,0.0033207891486373153,0.0014312699560301775,0.03574999999999995,0.38249517475544886,0.9701107169349161,0.49950000000000006,0.6679897085173481,0.9985301109362732,0.779475945304267,0.8640699448200774,1.0129550000000003,1.0485600000000002,1.064615,0.49975,0.0,,,,,,0.99975
ULA,1,225,1.125,0.03622204251587391,4500000,1.2997284056193972,0.5,0.5005553235835841,0.6245365151908399,0.5,,0.9317866763998328,0.999999999998,1.0,0.005071561127793334,0.0019477660846593421,0.043749999999999956,0.23760849982774424,0.9662892713085012,0.49975,0.6662079110934034,0.9988567200821437,0.7778051789907516,0.8727770195653543,1.01928,1.03847,1.0601,0.5,0.0,,,,,,1.0
ULA,2,225,1.125,0.03622204251587391,4500000,1.3042626318726496,0.5,0.500307741707415,0.6260359141311537,0.5,,0.9356178502908028,0.999999999998,1.0,0.0019354592871634185,0.0011960549004561612,0.02575000000000005,0.06491329734766263,0.9703330221852988,0.49975,0.6683822064899401,0.9990434278567597,0.7808312511515555,0.8669533040251199,1.00262,1.02303,1.04699,0.5,0.0,,,,,,1.0
ULA,3,225,1.125,0.03622204251587391,4500000,1.3007240921152343,0.49950000000000006,0.5003998442739002,0.6248160341379252,0.5021547929400642,,0.9282797251704589,0.9989999999980022,0.9990000000000001,0.003049838240841471,0.0013554181652370885,0.025499999999999967,0.09918855553278079,0.9666842765054624,0.49950000000000006,0.666657609017038,0.9983476189376103,0.7794199063144728,0.8712277698265869,1.01684,1.04104,1.058735,0.49950000000000006,0.0,,,,,,0.9995
ULA,4,225,1.125,0.03622204251587391,4500000,1.3056205789749062,0.5,0.5003702365093672,0.6265465486477535,0.5,,0.9344948781114888,0.999999999998,1.0,0.0017365693725726328,0.0007292047363196899,0.02300000000000002,0.5301092382967435,0.972032463148969,0.49975,0.6690555591642002,0.9990211089152055,0.7810330305454808,0.863066236364787,1.00871,1.0408600000000001,1.065935,0.5,0.0,,,,,,1.0
ULA,0,250,1.25,0.04025527276098728,5000000,1.3013936183733679,0.49975,0.5001013811614876,0.625106172584314,0.5011630912657787,,0.9389274755041035,0.9994999999980011,0.9995,0.004652819233685615,0.0017300579382555966,0.04299999999999993,0.9485189900517147,0.968852212005063,0.49950000000000006,0.667070369703053,0.9985915150770144,0.7774910012964069,0.8658989832598746,1.010955,1.03687,1.062905,0.49975,0.0,,,,,,0.99975
ULA,1,250,1.25,0.04025527276098728,5000000,1.3019646929150643,0.5,0.5002865835642092,0.6255036933565367,0.5,,0.9361755757001577,0.999999999998,1.0,0.002875462039162738,0.000738513926018201,0.04025000000000001,0.23360207034218558,0.9683745313017611,0.49975,0.667441400170726,0.9990858782260261,0.7796991477150308,0.8696823091501533,1.0062100000000003,1.0376500000000002,1.05713,0.5,0.0,,,,,,1.0
ULA,2,250,1.25,0.04025527276098728,5000000,1.2998141279500988,0.5,0.5003710070140959,0.6244416659237035,0.5,,0.9335039329444077,0.999999999998,1.0,0.003564137053990321,0.0016444912931810763,0.04225000000000012,0.18393641866661947,0.9650473014799161,0.49975,0.666088531279117,0.9989396175176398,0.7792247455400944,0.8772167722431226,1.02878,1.0598100000000001,1.0632800000000002,0.5,0.0,,,,,,1.0
ULA,3,250,1.25,0.04025527276098728,5000000,1.302932657328968,0.49975,0.5004424373334178,0.6253603934402603,0.5011630912657787,,0.9353380516289302,0.9994999999980011,0.9995,0.0004585543795521674,0.00026833445452514523,0.025000000000000022,0.06977411869534497,0.9671417476405475,0.49950000000000006,0.667526932986958,0.9984475453145694,0.7827627724413377,0.8740879665051943,1.0190450000000002,1.0405,1.0581200000000002,0.49975,0.0,,,,,,0.99975
ULA,4,250,1.25,0.04025527276098728,5000000,1.3043329360824485,0.5,0.5007328090331402,0.6261349794918595,0.5,,0.9356178502908028,0.999999999998,1.0,0.00038647470163695463,0.0003619297078782547,0.024499999999999966,0.5301721179385881,0.9696458968659338,0.49975,0.668461696386944,0.9990634767703201,0.7822546952987833,0.8696074395912841,1.01999,1.04363,1.0647350000000002,0.5,0.0,,,,,,1.0
ULA,0,275,1.375,0.04424536321312189,5500000,1.299342593555432,0.49975,0.5003169729160782,0.6242910881476281,0.5011630912657787,,0.9330768254673671,0.9994999999980011,0.9995,0.004188437798016503,0.0013267202146388102,0.049250000000000016,0.28011460334031535,0.9654239343421351,0.49950000000000006,0.6659067862497948,0.9984219274717235,0.7780740642745841,0.8733147549880669,1.0321550000000002,1.06012,1.087265,0.49975,0.0,,,,,,0.99975
ULA,1,275,1.375,0.04424536321312189,5500000,1.3026690827089888,0.5,0.5006358191445424,0.6257210703563688,0.5,,0.9349171758104422,0.999999999998,1.0,0.002735137608894031,0.0005271033161054033,0.044499999999999984,0.01756415503454096,0.9693519395100558,0.49975,0.667767515190869,0.9990215742682187,0.7794989735600899,0.8673431319903773,1.019355,1.04936,1.0668650000000002,0.5,0.0,,,,,,1.0
ULA,2,275,1.375,0.04424536321312189,5500000,1.3006339491259413,0.49975,0.5005141309806445,0.624821179600278,0.5011630912657787,,0.9307739393786552,0.9994999999980011,0.9995,0.0023184086202997223,0.001055485853499863,0.04349999999999998,0.40721225547001,0.9659677554505095,0.49975,0.6666360176655668,0.9986460164659368,0.7805638502469672,0.8748742532586258,1.0229650000000001,1.0438800000000001,1.07522,0.49975,0.0,,,,,,0.99975
ULA,3,275,1.375,0.04424536321312189,5500000,1.3034690624397767,0.49975,0.5001251747989879,0.6256435037792147,0.5011630912657787,,0.9335039329444077,0.9994999999980011,0.9995,0.0006048695856440689,0.0006874921926401951,0.02574999999999994,0.23542459565745355,0.9685784642174017,0.49950000000000006,0.6678853099228033,0.9986313174433135,0.7817569897554077,0.8701305623549969,1.017755,1.03907,1.05467,0.49975,0.0,,,,,,0.99975
ULA,4,275,1.375,0.04424536321312189,5500000,1.3044144392318175,0.5,0.5003048607686984,0.6262864052591548,0.5,,0.9378339748181639,0.999999999998,1.0,0.0013964032586778335,0.0004877357856311621,0.039000000000000035,0.2541720286310644,0.9707537486508993,0.49975,0.6686139984730382,0.999168358407502,0.7808768122519776,0.8662475503117857,1.0342500000000001,1.06444,1.0797050000000001,0.5,0.0,,,,,,1.0
ULA,0,300,1.5,0.04821689426898956,6000000,1.3003220641412776,0.49975,0.5002216148752981,0.6246107300201593,0.5011630912657787,,0.9304830724643973,0.9994999999980011,0.9995,0.0019014385369393039,0.0008388790759708761,0.029249999999999998,0.2312149350177491,0.9651079301845662,0.49950000000000006,0.6663469384446711,0.9986010406538732,0.7805672146619447,0.8766278091960613,1.0237,1.0409100000000002,1.068215,0.49975,0.0,,,,,,0.99975
ULA,1,300,1.5,0.04821689426898956,6000000,1.2988883055875473,0.49975,0.5002591432335097,0.624206752940208,0.5011630912657787,,0.931930685632351,0.9994999999980011,0.9995,0.003730390466916783,0.0015879898598292648,0.050249999999999906,0.14877370311311033,0.9643381293588604,0.49950000000000006,0.6657963300368768,0.9985685259245258,0.7792959634464343,0.877430642779761,1.0271350000000001,1.06329,1.06766,0.49975,0.0,,,,,,0.99975
ULA,2,300,1.5,0.04821689426898956,6000000,1.3051417386717463,0.49975,0.5012278931506965,0.6262827118814691,0.5011630912657787,,0.9316425010666636,0.9994999999980011,0.9995,0.0006745526864655738,0.0005689283474001727,0.034499999999999975,0.4820825006487986,0.9703991625903714,0.49950000000000006,0.6687142848041915,0.9985597019714446,0.7824101708326483,0.8663360596081116,1.0091550000000002,1.02888,1.0453700000000001,0.49975,0.0,,,,,,0.99975
ULA,3,300,1.5,0.04821689426898956,6000000,1.30354741185314,0.49975,0.5002286462574894,0.625566314197975,0.5011630912657787,,0.9361755757001577,0.9994999999980011,0.9995,0.002372972751407923,0.0012695350448700179,0.028750000000000053,0.16493255325330416,0.9694842203202009,0.49950000000000006,0.6678317358632829,0.9983954345910195,0.780058748457845,0.8659445124124863,1.0059550000000002,1.04403,1.0543250000000002,0.49975,0.0,,,,,,0.99975
ULA,4,300,1.5,0.04821689426898956,6000000,1.3040901300264103,0.5,0.5003556732876326,0.62597707091181,0.5,,0.9358970240528544,0.999999999998,1.0,0.0017232399410891525,0.0010458928847266007,0.0442499999999999,0.21768009008438138,0.9700243669616269,0.49975,0.6682898927554923,0.999053140048682,0.7808828677503535,0.8677765175682195,1.017975,1.0516900000000002,1.0694,0.5,0.0,,,,,,1.0
