step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
96,0.48,0,0,768000,0,0,0,768000,0,0.0,0.8345679289892053,768000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,96.0,0.0,96.0
100,0.5,0,0,800000,0,0,0,800000,0,0.0,0.8345679289892053,800000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,100.0,0.0,100.0
104,0.52,0,0,832000,0,0,0,832000,0,0.0,0.8345679289892053,832000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,104.0,0.0,104.0
108,0.54,0,0,864000,0,0,0,864000,0,0.0,0.8345679289892053,864000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,108.0,0.0,108.0
113,0.5650000000000001,0,0,904000,0,0,0,904000,0,0.0,0.8345679289892053,904000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,113.0,0.0,113.0
117,0.585,0,0,936000,0,0,0,936000,0,0.0,0.8345679289892053,936000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,117.0,0.0,117.0
121,0.605,0,0,968000,0,0,0,968000,0,0.0,0.8345679289892053,968000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,121.0,0.0,121.0
125,0.625,0,0,1000000,0,0,0,1000000,0,0.0,0.8345679289892053,1000000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,125.0,0.0,125.0
129,0.645,0,0,1032000,0,0,0,1032000,0,0.0,0.8345679289892053,1032000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,129.0,0.0,129.0
133,0.665,0,0,1064000,0,0,0,1064000,0,0.0,0.8345679289892053,1064000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,133.0,0.0,133.0
138,0.6900000000000001,0,0,1104000,0,0,0,1104000,0,0.0,0.8345679289892053,1104000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,138.0,0.0,138.0
142,0.71,0,0,1136000,0,0,0,1136000,0,0.0,0.8345679289892053,1136000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,142.0,0.0,142.0
146,0.73,0,0,1168000,0,0,0,1168000,0,0.0,0.8345679289892053,1168000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,146.0,0.0,146.0
150,0.75,0,0,1200000,0,0,0,1200000,0,0.0,0.8345679289892053,1200000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,150.0,0.0,150.0
154,0.77,0,0,1232000,0,0,0,1232000,0,0.0,0.8345679289892053,1232000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,154.0,0.0,154.0
158,0.79,0,0,1264000,0,0,0,1264000,0,0.0,0.8345679289892053,1264000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,158.0,0.0,158.0
163,0.8150000000000001,0,0,1304000,0,0,0,1304000,0,0.0,0.8345679289892053,1304000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,163.0,0.0,163.0
167,0.835,0,0,1336000,0,0,0,1336000,0,0.0,0.8345679289892053,1336000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,167.0,0.0,167.0
171,0.855,0,0,1368000,0,0,0,1368000,0,0.0,0.8345679289892053,1368000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,171.0,0.0,171.0
175,0.875,0,0,1400000,0,0,0,1400000,0,0.0,0.8345679289892053,1400000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,175.0,0.0,175.0
179,0.895,0,0,1432000,0,0,0,1432000,0,0.0,0.8345679289892053,1432000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,179.0,0.0,179.0
183,0.915,0,0,1464000,0,0,0,1464000,0,0.0,0.8345679289892053,1464000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,183.0,0.0,183.0
188,0.9400000000000001,0,0,1504000,0,0,0,1504000,0,0.0,0.8345679289892053,1504000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,188.0,0.0,188.0
192,0.96,0,0,1536000,0,0,0,1536000,0,0.0,0.8345679289892053,1536000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,192.0,0.0,192.0
196,0.98,0,0,1568000,0,0,0,1568000,0,0.0,0.8345679289892053,1568000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,196.0,0.0,196.0
200,1.0,0,0,1600000,0,0,0,1600000,0,0.0,0.8345679289892053,1600000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,200.0,0.0,200.0
204,1.02,0,0,1632000,0,0,0,1632000,0,0.0,0.8345679289892053,1632000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,204.0,0.0,204.0
208,1.04,0,0,1664000,0,0,0,1664000,0,0.0,0.8345679289892053,1664000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,208.0,0.0,208.0
212,1.06,0,0,1696000,0,0,0,1696000,0,0.0,0.8345679289892053,1696000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,212.0,0.0,212.0
217,1.085,0,0,1736000,0,0,0,1736000,0,0.0,0.8345679289892053,1736000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,217.0,0.0,217.0
221,1.105,0,0,1768000,0,0,0,1768000,0,0.0,0.8345679289892053,1768000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,221.0,0.0,221.0
225,1.125,0,0,1800000,0,0,0,1800000,0,0.0,0.8345679289892053,1800000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,225.0,0.0,225.0
229,1.145,0,0,1832000,0,0,0,1832000,0,0.0,0.8345679289892053,1832000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,229.0,0.0,229.0
233,1.165,0,0,1864000,0,0,0,1864000,0,0.0,0.8345679289892053,1864000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,233.0,0.0,233.0
238,1.19,0,0,1904000,0,0,0,1904000,0,0.0,0.8345679289892053,1904000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,238.0,0.0,238.0
242,1.21,0,0,1936000,0,0,0,1936000,0,0.0,0.8345679289892053,1936000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,242.0,0.0,242.0
246,1.23,0,0,1968000,0,0,0,1968000,0,0.0,0.8345679289892053,1968000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,246.0,0.0,246.0
250,1.25,0,0,2000000,0,0,0,2000000,0,0.0,0.8345679289892053,2000000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,250.0,0.0,250.0
280,1.4000000000000001,0,0,2240000,0,0,0,2240000,0,0.0,0.8345679289892053,2240000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,280.0,0.0,280.0
309,1.545,0,0,2472000,0,0,0,2472000,0,0.0,0.8345679289892053,2472000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,309.0,0.0,309.0
339,1.695,0,0,2712000,0,0,0,2712000,0,0.0,0.8345679289892053,2712000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,339.0,0.0,339.0
369,1.845,0,0,2952000,0,0,0,2952000,0,0.0,0.8345679289892053,2952000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,369.0,0.0,369.0
398,1.99,0,0,3184000,0,0,0,3184000,0,0.0,0.8345679289892053,3184000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,398.0,0.0,398.0
428,2.14,0,0,3424000,0,0,0,3424000,0,0.0,0.8345679289892053,3424000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,428.0,0.0,428.0
458,2.29,0,0,3664000,0,0,0,3664000,0,0.0,0.8345679289892053,3664000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,458.0,0.0,458.0
488,2.44,0,0,3904000,0,0,0,3904000,0,0.0,0.8345679289892053,3904000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,488.0,0.0,488.0
517,2.585,0,0,4136000,0,0,0,4136000,0,0.0,0.8345679289892053,4136000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,517.0,0.0,517.0
547,2.735,0,0,4376000,0,0,0,4376000,0,0.0,0.8345679289892053,4376000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,547.0,0.0,547.0
577,2.8850000000000002,0,0,4616000,0,0,0,4616000,0,0.0,0.8345679289892053,4616000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,577.0,0.0,577.0
606,3.0300000000000002,0,0,4848000,0,0,0,4848000,0,0.0,0.8345679289892053,4848000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,606.0,0.0,606.0
636,3.18,0,0,5088000,0,0,0,5088000,0,0.0,0.8345679289892053,5088000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,636.0,0.0,636.0
666,3.33,0,0,5328000,0,0,0,5328000,0,0.0,0.8345679289892053,5328000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,666.0,0.0,666.0
695,3.475,0,0,5560000,0,0,0,5560000,0,0.0,0.8345679289892053,5560000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,695.0,0.0,695.0
725,3.625,0,0,5800000,0,0,0,5800000,0,0.0,0.8345679289892053,5800000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,725.0,0.0,725.0
755,3.775,0,0,6040000,0,0,0,6040000,0,0.0,0.8345679289892053,6040000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,755.0,0.0,755.0
784,3.92,0,0,6272000,0,0,0,6272000,0,0.0,0.8345679289892053,6272000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,784.0,0.0,784.0
814,4.07,0,0,6512000,0,0,0,6512000,0,0.0,0.8345679289892053,6512000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,814.0,0.0,814.0
844,4.22,0,0,6752000,0,0,0,6752000,0,0.0,0.8345679289892053,6752000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,844.0,0.0,844.0
873,4.365,0,0,6984000,0,0,0,6984000,0,0.0,0.8345679289892053,6984000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,873.0,0.0,873.0
903,4.515,0,0,7224000,0,0,0,7224000,0,0.0,0.8345679289892053,7224000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,903.0,0.0,903.0
933,4.665,0,0,7464000,0,0,0,7464000,0,0.0,0.8345679289892053,7464000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,933.0,0.0,933.0
962,4.8100000000000005,0,0,7696000,0,0,0,7696000,0,0.0,0.8345679289892053,7696000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,962.0,0.0,962.0
992,4.96,0,0,7936000,0,0,0,7936000,0,0.0,0.8345679289892053,7936000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,992.0,0.0,992.0
1022,5.11,0,0,8176000,0,0,0,8176000,0,0.0,0.8345679289892053,8176000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1022.0,0.0,1022.0
1052,5.26,0,0,8416000,0,0,0,8416000,0,0.0,0.8345679289892053,8416000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1052.0,0.0,1052.0
1081,5.405,0,0,8648000,0,0,0,8648000,0,0.0,0.8345679289892053,8648000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1081.0,0.0,1081.0
1111,5.555,0,0,8888000,0,0,0,8888000,0,0.0,0.8345679289892053,8888000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1111.0,0.0,1111.0
1141,5.705,0,0,9128000,0,0,0,9128000,0,0.0,0.8345679289892053,9128000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1141.0,0.0,1141.0
1170,5.8500000000000005,0,0,9360000,0,0,0,9360000,0,0.0,0.8345679289892053,9360000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1170.0,0.0,1170.0
1200,6.0,0,0,9600000,0,0,0,9600000,0,0.0,0.8345679289892053,9600000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1200.0,0.0,1200.0
1230,6.15,0,0,9840000,0,0,0,9840000,0,0.0,0.8345679289892053,9840000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1230.0,0.0,1230.0
1259,6.295,0,0,10072000,0,0,0,10072000,0,0.0,0.8345679289892053,10072000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1259.0,0.0,1259.0
1289,6.445,0,0,10312000,0,0,0,10312000,0,0.0,0.8345679289892053,10312000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1289.0,0.0,1289.0
1319,6.595,0,0,10552000,0,0,0,10552000,0,0.0,0.8345679289892053,10552000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1319.0,0.0,1319.0
1348,6.74,0,0,10784000,0,0,0,10784000,0,0.0,0.8345679289892053,10784000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1348.0,0.0,1348.0
1378,6.890000000000001,0,0,11024000,0,0,0,11024000,0,0.0,0.8345679289892053,11024000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1378.0,0.0,1378.0
1408,7.04,0,0,11264000,0,0,0,11264000,0,0.0,0.8345679289892053,11264000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1408.0,0.0,1408.0
1438,7.19,0,0,11504000,0,0,0,11504000,0,0.0,0.8345679289892053,11504000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1438.0,0.0,1438.0
1467,7.335,0,0,11736000,0,0,0,11736000,0,0.0,0.8345679289892053,11736000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1467.0,0.0,1467.0
1497,7.485,0,0,11976000,0,0,0,11976000,0,0.0,0.8345679289892053,11976000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1497.0,0.0,1497.0
1527,7.635,0,0,12216000,0,0,0,12216000,0,0.0,0.8345679289892053,12216000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1527.0,0.0,1527.0
1556,7.78,0,0,12448000,0,0,0,12448000,0,0.0,0.8345679289892053,12448000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1556.0,0.0,1556.0
1586,7.930000000000001,0,0,12688000,0,0,0,12688000,0,0.0,0.8345679289892053,12688000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1586.0,0.0,1586.0
1616,8.08,0,0,12928000,0,0,0,12928000,0,0.0,0.8345679289892053,12928000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1616.0,0.0,1616.0
1645,8.225,0,0,13160000,0,0,0,13160000,0,0.0,0.8345679289892053,13160000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1645.0,0.0,1645.0
1675,8.375,0,0,13400000,0,0,0,13400000,0,0.0,0.8345679289892053,13400000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1675.0,0.0,1675.0
1705,8.525,0,0,13640000,0,0,0,13640000,0,0.0,0.8345679289892053,13640000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1705.0,0.0,1705.0
1734,8.67,0,0,13872000,0,0,0,13872000,0,0.0,0.8345679289892053,13872000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1734.0,0.0,1734.0
1764,8.82,0,0,14112000,0,0,0,14112000,0,0.0,0.8345679289892053,14112000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1764.0,0.0,1764.0
1794,8.97,0,0,14352000,0,0,0,14352000,0,0.0,0.8345679289892053,14352000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1794.0,0.0,1794.0
1823,9.115,0,0,14584000,0,0,0,14584000,0,0.0,0.8345679289892053,14584000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1823.0,0.0,1823.0
1853,9.265,0,0,14824000,0,0,0,14824000,0,0.0,0.8345679289892053,14824000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1853.0,0.0,1853.0
1883,9.415000000000001,0,0,15064000,0,0,0,15064000,0,0.0,0.8345679289892053,15064000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1883.0,0.0,1883.0
1912,9.56,0,0,15296000,0,0,0,15296000,0,0.0,0.8345679289892053,15296000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1912.0,0.0,1912.0
1942,9.71,0,0,15536000,0,0,0,15536000,0,0.0,0.8345679289892053,15536000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1942.0,0.0,1942.0
1972,9.86,0,0,15776000,0,0,0,15776000,0,0.0,0.8345679289892053,15776000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,1972.0,0.0,1972.0
2002,10.01,0,0,16016000,0,0,0,16016000,0,0.0,0.8345679289892053,16016000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2002.0,0.0,2002.0
2031,10.155,0,0,16248000,0,0,0,16248000,0,0.0,0.8345679289892053,16248000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2031.0,0.0,2031.0
2061,10.305,0,0,16488000,0,0,0,16488000,0,0.0,0.8345679289892053,16488000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2061.0,0.0,2061.0
2091,10.455,0,0,16728000,0,0,0,16728000,0,0.0,0.8345679289892053,16728000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2091.0,0.0,2091.0
2120,10.6,0,0,16960000,0,0,0,16960000,0,0.0,0.8345679289892053,16960000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2120.0,0.0,2120.0
2150,10.75,0,0,17200000,0,0,0,17200000,0,0.0,0.8345679289892053,17200000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2150.0,0.0,2150.0
2180,10.9,0,0,17440000,0,0,0,17440000,0,0.0,0.8345679289892053,17440000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2180.0,0.0,2180.0
2209,11.045,0,0,17672000,0,0,0,17672000,0,0.0,0.8345679289892053,17672000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2209.0,0.0,2209.0
2239,11.195,0,0,17912000,0,0,0,17912000,0,0.0,0.8345679289892053,17912000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2239.0,0.0,2239.0
2269,11.345,0,0,18152000,0,0,0,18152000,0,0.0,0.8345679289892053,18152000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2269.0,0.0,2269.0
2298,11.49,0,0,18384000,0,0,0,18384000,0,0.0,0.8345679289892053,18384000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2298.0,0.0,2298.0
2328,11.64,0,0,18624000,0,0,0,18624000,0,0.0,0.8345679289892053,18624000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2328.0,0.0,2328.0
2358,11.790000000000001,0,0,18864000,0,0,0,18864000,0,0.0,0.8345679289892053,18864000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2358.0,0.0,2358.0
2388,11.94,0,0,19104000,0,0,0,19104000,0,0.0,0.8345679289892053,19104000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2388.0,0.0,2388.0
2417,12.085,0,0,19336000,0,0,0,19336000,0,0.0,0.8345679289892053,19336000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2417.0,0.0,2417.0
2447,12.235,0,0,19576000,0,0,0,19576000,0,0.0,0.8345679289892053,19576000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2447.0,0.0,2447.0
2477,12.385,0,0,19816000,0,0,0,19816000,0,0.0,0.8345679289892053,19816000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2477.0,0.0,2477.0
2506,12.530000000000001,0,0,20048000,0,0,0,20048000,0,0.0,0.8345679289892053,20048000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2506.0,0.0,2506.0
2536,12.68,0,0,20288000,0,0,0,20288000,0,0.0,0.8345679289892053,20288000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2536.0,0.0,2536.0
2566,12.83,0,0,20528000,0,0,0,20528000,0,0.0,0.8345679289892053,20528000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2566.0,0.0,2566.0
2595,12.975,0,0,20760000,0,0,0,20760000,0,0.0,0.8345679289892053,20760000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2595.0,0.0,2595.0
2625,13.125,0,0,21000000,0,0,0,21000000,0,0.0,0.8345679289892053,21000000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2625.0,0.0,2625.0
2655,13.275,0,0,21240000,0,0,0,21240000,0,0.0,0.8345679289892053,21240000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2655.0,0.0,2655.0
2684,13.42,0,0,21472000,0,0,0,21472000,0,0.0,0.8345679289892053,21472000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2684.0,0.0,2684.0
2714,13.57,0,0,21712000,0,0,0,21712000,0,0.0,0.8345679289892053,21712000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2714.0,0.0,2714.0
2744,13.72,0,0,21952000,0,0,0,21952000,0,0.0,0.8345679289892053,21952000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2744.0,0.0,2744.0
2773,13.865,0,0,22184000,0,0,0,22184000,0,0.0,0.8345679289892053,22184000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2773.0,0.0,2773.0
2803,14.015,0,0,22424000,0,0,0,22424000,0,0.0,0.8345679289892053,22424000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2803.0,0.0,2803.0
2833,14.165000000000001,0,0,22664000,0,0,0,22664000,0,0.0,0.8345679289892053,22664000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2833.0,0.0,2833.0
2862,14.31,0,0,22896000,0,0,0,22896000,0,0.0,0.8345679289892053,22896000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2862.0,0.0,2862.0
2892,14.46,0,0,23136000,0,0,0,23136000,0,0.0,0.8345679289892053,23136000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2892.0,0.0,2892.0
2922,14.61,0,0,23376000,0,0,0,23376000,0,0.0,0.8345679289892053,23376000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2922.0,0.0,2922.0
2952,14.76,0,0,23616000,0,0,0,23616000,0,0.0,0.8345679289892053,23616000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2952.0,0.0,2952.0
2981,14.905000000000001,0,0,23848000,0,0,0,23848000,0,0.0,0.8345679289892053,23848000.0,3590adff094714fc599081a4fb309ee3,amortized_time_per_configuration,2981.0,0.0,2981.0
