method,seed,step,t,wallclock_s,W2,TV,TV_density,MMD,EMC,EJS,nonfinite_frac,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,W2_10d
ULA,0,7200,36.0,5.454992481507361,1.0382980395708334,0.9725452173061038,,1.0845603801500712,0.09127506388723883,,0.0,,,,,,0.3370927662761378
ULA,1,7200,36.0,5.454992481507361,1.037581427444763,0.9725452173061038,,1.0841432457635913,0.09127506388723883,,0.0,,,,,,0.33707426397563167
ULA,2,7200,36.0,5.454992481507361,1.03699470370688,0.9725452173061038,,1.083944921923656,0.09127506388723883,,0.0,,,,,,0.33664783175123236
ULA,3,7200,36.0,5.454992481507361,1.0369561398938238,0.9725452173061038,,1.083905101021271,0.09127506388723883,,0.0,,,,,,0.33692708639412006
ULA,4,7200,36.0,5.454992481507361,1.0374143526210315,0.9725452173061038,,1.0839215831168498,0.09127506388723883,,0.0,,,,,,0.3366427486169734
ULA,0,8000,40.0,6.093159098178148,1.037760843805012,0.9725452173061038,,1.0842380282992652,0.09127506388723883,,0.0,,,,,,0.3367067496626942
ULA,1,8000,40.0,6.093159098178148,1.0371097671941896,0.9725452173061038,,1.084064774806937,0.09127506388723883,,0.0,,,,,,0.3369239854420923
ULA,2,8000,40.0,6.093159098178148,1.0371852004399056,0.9725452173061038,,1.0840059204708314,0.09127506388723883,,0.0,,,,,,0.33698417257589364
ULA,3,8000,40.0,6.093159098178148,1.038009310478447,0.9725452173061038,,1.0843952627863123,0.09127506388723883,,0.0,,,,,,0.3367511091039587
ULA,4,8000,40.0,6.093159098178148,1.0370814011988108,0.9725452173061038,,1.0838981842077664,0.09127506388723883,,0.0,,,,,,0.3364124566402518
ULA,0,8800,44.0,6.705344506539404,1.0381694412738582,0.9725452173061038,,1.0844861433983846,0.09127506388723883,,0.0,,,,,,0.3370789423219895
ULA,1,8800,44.0,6.705344506539404,1.0383488730115618,0.9725452173061038,,1.0845789658238507,0.09127506388723883,,0.0,,,,,,0.33677854771285964
ULA,2,8800,44.0,6.705344506539404,1.0377044865053695,0.9725452173061038,,1.084120512947471,0.09127506388723883,,0.0,,,,,,0.33692726331080985
ULA,3,8800,44.0,6.705344506539404,1.0381528519040388,0.9725452173061038,,1.0843678993351797,0.09127506388723883,,0.0,,,,,,0.33683544369650936
ULA,4,8800,44.0,6.705344506539404,1.038402958002779,0.9725452173061038,,1.0845484646836612,0.09127506388723883,,0.0,,,,,,0.337403618842999
ULA,0,9600,48.0,7.308053880929947,1.03734436160993,0.9725452173061038,,1.0839812333889747,0.09127506388723883,,0.0,,,,,,0.3366850620436402
ULA,1,9600,48.0,7.308053880929947,1.0387247494198049,0.9725452173061038,,1.0848593302389489,0.09127506388723883,,0.0,,,,,,0.3375456281354574
ULA,2,9600,48.0,7.308053880929947,1.0372468081478707,0.9725452173061038,,1.0840770433690963,0.09127506388723883,,0.0,,,,,,0.33700036356802004
ULA,3,9600,48.0,7.308053880929947,1.0388973419867034,0.9725452173061038,,1.0848728192678097,0.09127506388723883,,0.0,,,,,,0.33750279323031723
ULA,4,9600,48.0,7.308053880929947,1.037445094973004,0.9725452173061038,,1.084083279373608,0.09127506388723883,,0.0,,,,,,0.33685761889768284
ULA,0,10400,52.0,8.019596043042839,1.0391744611915312,0.9725452173061038,,1.0849711969318112,0.09127506388723883,,0.0,,,,,,0.3369519959547232
ULA,1,10400,52.0,8.019596043042839,1.03790683959921,0.9725452173061038,,1.0843755120715355,0.09127506388723883,,0.0,,,,,,0.3372162868683471
ULA,2,10400,52.0,8.019596043042839,1.0366122935415667,0.9725452173061038,,1.083627647270053,0.09127506388723883,,0.0,,,,,,0.3366069495959749
ULA,3,10400,52.0,8.019596043042839,1.0381303145415735,0.9725452173061038,,1.084498071136203,0.09127506388723883,,0.0,,,,,,0.3368792624930103
ULA,4,10400,52.0,8.019596043042839,1.0392199087542613,0.9725452173061038,,1.0851496592411944,0.09127506388723883,,0.0,,,,,,0.33767670491196766
ULA,0,11200,56.0,8.793751175515354,1.0373315244191805,0.9725452173061038,,1.0840830590955821,0.09127506388723883,,0.0,,,,,,0.3364761470162775
ULA,1,11200,56.0,8.793751175515354,1.0382077034139197,0.9725452173061038,,1.0844891397388268,0.09127506388723883,,0.0,,,,,,0.33738213308040554
ULA,2,11200,56.0,8.793751175515354,1.038099044354178,0.9725452173061038,,1.0844176332529138,0.09127506388723883,,0.0,,,,,,0.3369197802921782
ULA,3,11200,56.0,8.793751175515354,1.0371869139692285,0.9725452173061038,,1.0837775783501677,0.09127506388723883,,0.0,,,,,,0.3368409204956254
ULA,4,11200,56.0,8.793751175515354,1.0383114176113954,0.9725452173061038,,1.0845389998030743,0.09127506388723883,,0.0,,,,,,0.33709699776732005
ULA,0,12000,60.0,9.477229308336973,1.0389328618924167,0.9725452173061038,,1.0849447826150396,0.09127506388723883,,0.0,,,,,,0.33762630974772734
ULA,1,12000,60.0,9.477229308336973,1.0376077932573375,0.9725452173061038,,1.0841494181395896,0.09127506388723883,,0.0,,,,,,0.3370414096181798
ULA,2,12000,60.0,9.477229308336973,1.0376281840167012,0.9725452173061038,,1.0841252136112172,0.09127506388723883,,0.0,,,,,,0.33671358139349844
ULA,3,12000,60.0,9.477229308336973,1.0386754098666129,0.9725452173061038,,1.0847781030476509,0.09127506388723883,,0.0,,,,,,0.3371034881478319
ULA,4,12000,60.0,9.477229308336973,1.0371691081920877,0.9725452173061038,,1.083724062024648,0.09127506388723883,,0.0,,,,,,0.3370560643474621
ULA,0,12800,64.0,10.135390271432698,1.0362159562704911,0.9725452173061038,,1.083460322599378,0.09127506388723883,,0.0,,,,,,0.3371741702501838
ULA,1,12800,64.0,10.135390271432698,1.0380052237872557,0.9725452173061038,,1.0844903596286097,0.09127506388723883,,0.0,,,,,,0.336738123451022
ULA,2,12800,64.0,10.135390271432698,1.037371593155663,0.9725452173061038,,1.083982574119316,0.09127506388723883,,0.0,,,,,,0.3371727817279886
ULA,3,12800,64.0,10.135390271432698,1.0384873731747768,0.9725452173061038,,1.084730321263916,0.09127506388723883,,0.0,,,,,,0.33771428534955555
ULA,4,12800,64.0,10.135390271432698,1.0387824187587724,0.9725452173061038,,1.084723964345391,0.09127506388723883,,0.0,,,,,,0.3372103351241503
ULA,0,13600,68.0,10.802967408671975,1.037602446555351,0.9725452173061038,,1.0841677265019023,0.09127506388723883,,0.0,,,,,,0.33686250568685566
ULA,1,13600,68.0,10.802967408671975,1.0373426983341603,0.9725452173061038,,1.084050349601017,0.09127506388723883,,0.0,,,,,,0.33704170390527727
ULA,2,13600,68.0,10.802967408671975,1.0374250995706504,0.9725452173061038,,1.0840899445978571,0.09127506388723883,,0.0,,,,,,0.3370460754681708
ULA,3,13600,68.0,10.802967408671975,1.0381278464338162,0.9725452173061038,,1.0844553016191185,0.09127506388723883,,0.0,,,,,,0.336782653483279
ULA,4,13600,68.0,10.802967408671975,1.0368312385438871,0.9725452173061038,,1.0836400953000662,0.09127506388723883,,0.0,,,,,,0.3364997045600863
ULA,0,14400,72.0,11.467491554096341,1.03833993404636,0.9725452173061038,,1.0847973340287502,0.09127506388723883,,0.0,,,,,,0.33726114671388285
ULA,1,14400,72.0,11.467491554096341,1.0370538553777937,0.9725452173061038,,1.0837188226664525,0.09127506388723883,,0.0,,,,,,0.33628315749660825
ULA,2,14400,72.0,11.467491554096341,1.036999377983879,0.9725452173061038,,1.084023412282561,0.09127506388723883,,0.0,,,,,,0.3366559480623343
ULA,3,14400,72.0,11.467491554096341,1.039121334228177,0.9725452173061038,,1.0849525665735131,0.09127506388723883,,0.0,,,,,,0.33739740722452366
ULA,4,14400,72.0,11.467491554096341,1.0373747102721527,0.9725452173061038,,1.0839875572286806,0.09127506388723883,,0.0,,,,,,0.3363088434652978
ULA,0,15200,76.0,12.071824189275503,1.0378165350479076,0.9725452173061038,,1.0842609810602108,0.09127506388723883,,0.0,,,,,,0.3366120538877694
ULA,1,15200,76.0,12.071824189275503,1.036953999134236,0.9725452173061038,,1.0837315382754251,0.09127506388723883,,0.0,,,,,,0.33641463227663293
ULA,2,15200,76.0,12.071824189275503,1.0374726150426068,0.9725452173061038,,1.0842140671251168,0.09127506388723883,,0.0,,,,,,0.3368518747382045
ULA,3,15200,76.0,12.071824189275503,1.0385102594247009,0.9725452173061038,,1.084645888862597,0.09127506388723883,,0.0,,,,,,0.33763205188501266
ULA,4,15200,76.0,12.071824189275503,1.0381425144009284,0.9725452173061038,,1.084448178955285,0.09127506388723883,,0.0,,,,,,0.3371864756860833
ULA,0,16000,80.0,12.674565844237804,1.0374620111549318,0.9725452173061038,,1.0839802019935887,0.09127506388723883,,0.0,,,,,,0.33705815866121863
ULA,1,16000,80.0,12.674565844237804,1.0384586006065342,0.9725452173061038,,1.0847019276818273,0.09127506388723883,,0.0,,,,,,0.33777730748696405
ULA,2,16000,80.0,12.674565844237804,1.0372952375434747,0.9725452173061038,,1.0839405904107888,0.09127506388723883,,0.0,,,,,,0.3364408002032574
ULA,3,16000,80.0,12.674565844237804,1.0387598641429459,0.9725452173061038,,1.0848656020195075,0.09127506388723883,,0.0,,,,,,0.3372539215985424
ULA,4,16000,80.0,12.674565844237804,1.0382803106474483,0.9725452173061038,,1.0845640415279432,0.09127506388723883,,0.0,,,,,,0.33727646190075733
ULA,0,16800,84.0,13.278816140256822,1.0376887302404054,0.9725452173061038,,1.0840996111079733,0.09127506388723883,,0.0,,,,,,0.33699885049776
ULA,1,16800,84.0,13.278816140256822,1.0382739347683199,0.9725452173061038,,1.0845204669979804,0.09127506388723883,,0.0,,,,,,0.33730942743234715
ULA,2,16800,84.0,13.278816140256822,1.0374221107248922,0.9725452173061038,,1.0840648333130711,0.09127506388723883,,0.0,,,,,,0.3366867771532648
ULA,3,16800,84.0,13.278816140256822,1.0381609534954686,0.9725452173061038,,1.0844287336014924,0.09127506388723883,,0.0,,,,,,0.33719263596187016
ULA,4,16800,84.0,13.278816140256822,1.037595716604974,0.9725452173061038,,1.0840861176083538,0.09127506388723883,,0.0,,,,,,0.33684202909562666
ULA,0,17600,88.0,13.88171171490103,1.0371532275828952,0.9725452173061038,,1.0837321417770083,0.09127506388723883,,0.0,,,,,,0.3364203391435923
ULA,1,17600,88.0,13.88171171490103,1.0373165760912908,0.9725452173061038,,1.0841654461854382,0.09127506388723883,,0.0,,,,,,0.337143189964557
ULA,2,17600,88.0,13.88171171490103,1.0378245105746324,0.9725452173061038,,1.0843825674690735,0.09127506388723883,,0.0,,,,,,0.33721032035691306
ULA,3,17600,88.0,13.88171171490103,1.037227558067125,0.9725452173061038,,1.0841262403837497,0.09127506388723883,,0.0,,,,,,0.33635025444155875
ULA,4,17600,88.0,13.88171171490103,1.0379805282536765,0.9725452173061038,,1.0843440176897035,0.09127506388723883,,0.0,,,,,,0.3368977090189776
ULA,0,18400,92.0,14.488174591213465,1.0367223777708818,0.9725452173061038,,1.0836789135074096,0.09127506388723883,,0.0,,,,,,0.33706387132181015
ULA,1,18400,92.0,14.488174591213465,1.0384047719506255,0.9725452173061038,,1.0846957850335768,0.09127506388723883,,0.0,,,,,,0.33673853168149404
ULA,2,18400,92.0,14.488174591213465,1.0371181346643428,0.9725452173061038,,1.0838118935794037,0.09127506388723883,,0.0,,,,,,0.33639389413575405
ULA,3,18400,92.0,14.488174591213465,1.0367290432816192,0.9725452173061038,,1.0837188452679904,0.09127506388723883,,0.0,,,,,,0.3364325516271763
ULA,4,18400,92.0,14.488174591213465,1.0376302573085183,0.9725452173061038,,1.0842158224008938,0.09127506388723883,,0.0,,,,,,0.3368903835794175
ULA,0,19200,96.0,15.149645516648889,1.0367812508867755,0.9725452173061038,,1.0836114073821401,0.09127506388723883,,0.0,,,,,,0.3369761234433617
ULA,1,19200,96.0,15.149645516648889,1.0393031845849727,0.9725452173061038,,1.0852848651347484,0.09127506388723883,,0.0,,,,,,0.3373319918600764
ULA,2,19200,96.0,15.149645516648889,1.037670706797215,0.9725452173061038,,1.0842209158193465,0.09127506388723883,,0.0,,,,,,0.3371710667351332
ULA,3,19200,96.0,15.149645516648889,1.0387269687675957,0.9725452173061038,,1.0847634337211318,0.09127506388723883,,0.0,,,,,,0.33697352018762755
ULA,4,19200,96.0,15.149645516648889,1.0383988576805563,0.9725452173061038,,1.0844830967861367,0.09127506388723883,,0.0,,,,,,0.33718472668195704
ULA,0,20000,100.0,15.802705727517605,1.0375215451128992,0.9725452173061038,,1.0840957302625667,0.09127506388723883,,0.0,,,,,,0.33658833697515556
ULA,1,20000,100.0,15.802705727517605,1.0373759523924027,0.9725452173061038,,1.083877653996311,0.09127506388723883,,0.0,,,,,,0.3373632277501878
ULA,2,20000,100.0,15.802705727517605,1.0384409928892229,0.9725452173061038,,1.0846025152577823,0.09127506388723883,,0.0,,,,,,0.33785399099755287
ULA,3,20000,100.0,15.802705727517605,1.0370755962909246,0.9725452173061038,,1.0837857536594997,0.09127506388723883,,0.0,,,,,,0.33644769036515726
ULA,4,20000,100.0,15.802705727517605,1.038076926646577,0.9725452173061038,,1.08444643336997,0.09127506388723883,,0.0,,,,,,0.3366424830917312
ULA,0,20800,104.0,16.46515002194792,1.037427268179674,0.9725452173061038,,1.084066688691513,0.09127506388723883,,0.0,,,,,,0.33692932984319024
ULA,1,20800,104.0,16.46515002194792,1.0362299059252,0.9725452173061038,,1.083367282501858,0.09127506388723883,,0.0,,,,,,0.33611773514843846
ULA,2,20800,104.0,16.46515002194792,1.0379024917487185,0.9725452173061038,,1.0842931479608435,0.09127506388723883,,0.0,,,,,,0.3366543241987044
ULA,3,20800,104.0,16.46515002194792,1.037392271836031,0.9725452173061038,,1.0838753884191688,0.09127506388723883,,0.0,,,,,,0.3369513997975283
ULA,4,20800,104.0,16.46515002194792,1.0392046976047211,0.9725452173061038,,1.085044536346008,0.09127506388723883,,0.0,,,,,,0.3367924405461615
ULA,0,21600,108.0,17.074933580122888,1.037458127703699,0.9725452173061038,,1.0840723818253024,0.09127506388723883,,0.0,,,,,,0.3372588408949482
ULA,1,21600,108.0,17.074933580122888,1.03912748589113,0.9725452173061038,,1.0848524619418465,0.09127506388723883,,0.0,,,,,,0.33725503564067855
ULA,2,21600,108.0,17.074933580122888,1.0369227069950455,0.9725452173061038,,1.0838495766860743,0.09127506388723883,,0.0,,,,,,0.3360119227341386
ULA,3,21600,108.0,17.074933580122888,1.0391780045510624,0.9725452173061038,,1.0850375277689464,0.09127506388723883,,0.0,,,,,,0.337878816608247
ULA,4,21600,108.0,17.074933580122888,1.0367636773508135,0.9725452173061038,,1.0837287141532088,0.09127506388723883,,0.0,,,,,,0.33654289449079566
ULA,0,22400,112.0,17.714559036307037,1.0368262970416657,0.9725452173061038,,1.0835058263273134,0.09127506388723883,,0.0,,,,,,0.3365910083467387
ULA,1,22400,112.0,17.714559036307037,1.0375307174379669,0.9725452173061038,,1.0841757435836183,0.09127506388723883,,0.0,,,,,,0.33751069108642795
ULA,2,22400,112.0,17.714559036307037,1.0378841459807224,0.9725452173061038,,1.0842537543394726,0.09127506388723883,,0.0,,,,,,0.33680206598369183
ULA,3,22400,112.0,17.714559036307037,1.0386947053595814,0.9725452173061038,,1.0848903033282007,0.09127506388723883,,0.0,,,,,,0.3375393875793949
ULA,4,22400,112.0,17.714559036307037,1.0378535963445363,0.9725452173061038,,1.084424739418702,0.09127506388723883,,0.0,,,,,,0.33693521654242925
ULA,0,23200,116.0,18.441679392941296,1.037775889196195,0.9725452173061038,,1.0843573133657225,0.09127506388723883,,0.0,,,,,,0.3368426089135123
ULA,1,23200,116.0,18.441679392941296,1.039180540021594,0.9725452173061038,,1.0850893420075334,0.09127506388723883,,0.0,,,,,,0.3372025467911493
ULA,2,23200,116.0,18.441679392941296,1.0386579525443214,0.9725452173061038,,1.0846742368053337,0.09127506388723883,,0.0,,,,,,0.33694908894168524
ULA,3,23200,116.0,18.441679392941296,1.0387621548549348,0.9725452173061038,,1.0848187901517057,0.09127506388723883,,0.0,,,,,,0.3372316550195443
ULA,4,23200,116.0,18.441679392941296,1.0373690571216179,0.9725452173061038,,1.0842166219797709,0.09127506388723883,,0.0,,,,,,0.3368629920026989
ULA,0,24000,120.0,19.091848883777857,1.0384170927127383,0.9725452173061038,,1.0846296703895517,0.09127506388723883,,0.0,,,,,,0.3366973355478
ULA,1,24000,120.0,19.091848883777857,1.0380045725493832,0.9725452173061038,,1.0843208893639236,0.09127506388723883,,0.0,,,,,,0.3374466756053333
ULA,2,24000,120.0,19.091848883777857,1.0369877055109404,0.9725452173061038,,1.0839087715675904,0.09127506388723883,,0.0,,,,,,0.33711327772506244
ULA,3,24000,120.0,19.091848883777857,1.037735423953458,0.9725452173061038,,1.0843413379145934,0.09127506388723883,,0.0,,,,,,0.33689466374928567
ULA,4,24000,120.0,19.091848883777857,1.0383316395428484,0.9725452173061038,,1.0846158522150566,0.09127506388723883,,0.0,,,,,,0.3368870153895881
ULA,0,24800,124.0,19.690886728465557,1.0368685244605338,0.9725452173061038,,1.0837079325848535,0.09127506388723883,,0.0,,,,,,0.3370160138723982
ULA,1,24800,124.0,19.690886728465557,1.0376678640421286,0.9725452173061038,,1.0840783627673538,0.09127506388723883,,0.0,,,,,,0.33679898098840466
ULA,2,24800,124.0,19.690886728465557,1.0383317056965033,0.9725452173061038,,1.0845369572811776,0.09127506388723883,,0.0,,,,,,0.33711057328341315
ULA,3,24800,124.0,19.690886728465557,1.0368493697317156,0.9725452173061038,,1.083701687811112,0.09127506388723883,,0.0,,,,,,0.3364354306316541
ULA,4,24800,124.0,19.690886728465557,1.038215490617157,0.9725452173061038,,1.0844461068368605,0.09127506388723883,,0.0,,,,,,0.33666616477695066
ULA,0,25600,128.0,20.296385164372623,1.037905060045298,0.9725452173061038,,1.0842828824744166,0.09127506388723883,,0.0,,,,,,0.3369800492365715
ULA,1,25600,128.0,20.296385164372623,1.0389089480986948,0.9725452173061038,,1.08481051171954,0.09127506388723883,,0.0,,,,,,0.3376057048280472
ULA,2,25600,128.0,20.296385164372623,1.0368133073428016,0.9725452173061038,,1.083709014583248,0.09127506388723883,,0.0,,,,,,0.33683479498537483
ULA,3,25600,128.0,20.296385164372623,1.0376804680811267,0.9725452173061038,,1.0841510790391133,0.09127506388723883,,0.0,,,,,,0.3364511941572043
ULA,4,25600,128.0,20.296385164372623,1.0376243698967083,0.9725452173061038,,1.084267493048802,0.09127506388723883,,0.0,,,,,,0.3367144387504187
ULA,0,26400,132.0,20.898710049688816,1.0376345906793942,0.9725452173061038,,1.0840900526697284,0.09127506388723883,,0.0,,,,,,0.3368059061077446
ULA,1,26400,132.0,20.898710049688816,1.0379525240193603,0.9725452173061038,,1.0842139625264415,0.09127506388723883,,0.0,,,,,,0.33738584432997354
ULA,2,26400,132.0,20.898710049688816,1.036823310662118,0.9725452173061038,,1.0837565699012242,0.09127506388723883,,0.0,,,,,,0.336627131343904
ULA,3,26400,132.0,20.898710049688816,1.0384907397982062,0.9725452173061038,,1.0848416781828738,0.09127506388723883,,0.0,,,,,,0.3373294271246275
ULA,4,26400,132.0,20.898710049688816,1.0367925689818418,0.9725452173061038,,1.0835971227956847,0.09127506388723883,,0.0,,,,,,0.33621098320075027
ULA,0,27200,136.0,21.50141738448292,1.0371228740022878,0.9725452173061038,,1.0838820700530116,0.09127506388723883,,0.0,,,,,,0.3367286039108646
ULA,1,27200,136.0,21.50141738448292,1.0374342445754143,0.9725452173061038,,1.0839841984978977,0.09127506388723883,,0.0,,,,,,0.3368613473636024
ULA,2,27200,136.0,21.50141738448292,1.038480300701117,0.9725452173061038,,1.0846948553539015,0.09127506388723883,,0.0,,,,,,0.3377140166721073
ULA,3,27200,136.0,21.50141738448292,1.0377997008821371,0.9725452173061038,,1.0842967895962132,0.09127506388723883,,0.0,,,,,,0.3368581905361963
ULA,4,27200,136.0,21.50141738448292,1.037243564374527,0.9725452173061038,,1.083871072458268,0.09127506388723883,,0.0,,,,,,0.3366004072613713
ULA,0,28000,140.0,22.110766070894897,1.0372076590974708,0.9725452173061038,,1.083840588463975,0.09127506388723883,,0.0,,,,,,0.33624409765194363
ULA,1,28000,140.0,22.110766070894897,1.037968039347289,0.9725452173061038,,1.08432698475394,0.09127506388723883,,0.0,,,,,,0.33692243353971263
ULA,2,28000,140.0,22.110766070894897,1.0374888945488692,0.9725452173061038,,1.0842006251206162,0.09127506388723883,,0.0,,,,,,0.33724988218845725
ULA,3,28000,140.0,22.110766070894897,1.0382691244704587,0.9725452173061038,,1.0844233323312158,0.09127506388723883,,0.0,,,,,,0.3363361295901563
ULA,4,28000,140.0,22.110766070894897,1.0385746782497183,0.9725452173061038,,1.0847802384982987,0.09127506388723883,,0.0,,,,,,0.3369120911170708
ULA,0,28800,144.0,22.720583028160036,1.0388515350137577,0.9725452173061038,,1.0849218905457978,0.09127506388723883,,0.0,,,,,,0.337087135161754
ULA,1,28800,144.0,22.720583028160036,1.0376783596579726,0.9725452173061038,,1.0841075549517303,0.09127506388723883,,0.0,,,,,,0.3368456481858177
ULA,2,28800,144.0,22.720583028160036,1.0382259652610746,0.9725452173061038,,1.0844838576401674,0.09127506388723883,,0.0,,,,,,0.33732012583325427
