method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,369,1.845,2952000.0,369.0,369.0,0.0,1.2896577129499385,0.41113185897290727,0.4108968413652352,0.5005323508575072,0.6703472054256564,0.9708850822500621,1.0,0.5,0.9708470295489797,0.0050959772281268245,0.9627778687285713,0.01602404128277002,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,369,1.845,2952000.0,369.0,369.0,0.0,1.2903565097034626,0.4111164746065006,0.41088074710484657,0.500566133044907,0.6708107266135648,0.9746911627372816,1.0,0.5,0.9746858389560118,0.0036580564570781737,0.9775291280965472,0.0058661630358355366,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,369,1.845,2952000.0,369.0,369.0,0.0,1.2876303469486983,0.41058219829251696,0.410347056430287,0.5008508897720283,0.6694249725911225,0.9693057941220076,1.0,0.5,0.9692261415290534,0.008053330872468956,0.9589633114270036,0.020170580525862847,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,369,1.845,2952000.0,369.0,369.0,0.0,1.2916082944009581,0.41183431585342134,0.4115991570487888,0.5005366159726626,0.6713533534969598,0.9744058639644261,1.0,0.5,0.9743823180177579,0.002007023048468448,0.9738772907257884,0.0002623421677058202,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,398,1.99,3184000.0,398.0,398.0,0.0,1.2916979879718968,0.41165434244962584,0.41141939606108735,0.5001505216251562,0.6711958484975447,0.9727469543429993,1.0,0.5,0.9726000662660813,0.0018036468637939729,0.9673540792250055,0.010420900564667601,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,398,1.99,3184000.0,398.0,398.0,0.0,1.2934568637437054,0.41213539518519915,0.4118999126580245,0.5002784296282083,0.6722320411949902,0.9774375853954345,1.0,0.5,0.9774290977698499,0.008584907377960027,0.984203828815133,0.013983714918283874,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,398,1.99,3184000.0,398.0,398.0,0.0,1.2910713124886994,0.41166185979353476,0.41142700319162795,0.5009590926304011,0.6709832168518172,0.9720575790493922,1.0,0.5,0.9720297007263043,0.0031201436544917582,0.9655323694650259,0.012320105233828427,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,398,1.99,3184000.0,398.0,398.0,0.0,1.2928087934346089,0.4123458466330976,0.4121110046134405,0.500351614577964,0.6720055789405326,0.974887371763534,1.0,0.5,0.9747404011561828,0.002140265744137282,0.9731257161339589,0.002633932008865969,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,428,2.14,3424000.0,428.0,428.0,0.0,1.292969553243581,0.4121154338790477,0.41188039224540196,0.500232472179347,0.6719143658351424,0.9750142249098795,1.0,0.5,0.974949198133712,0.002942176621861803,0.9747188481392774,6.655802162114366e-05,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,428,2.14,3424000.0,428.0,428.0,0.0,1.296310551646493,0.41316816758428654,0.41293294681000225,0.5000919081863906,0.6736488593381277,0.9801223364781212,1.0,0.5,0.9801051941813689,0.013378101655092567,0.9907248003828661,0.022070397044921974,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,428,2.14,3424000.0,428.0,428.0,0.0,1.2940814581906923,0.41262543394600504,0.4123907797469969,0.5008318371417507,0.6723291442705632,0.974773860576078,1.0,0.5,0.9747722471588459,0.0018524426200177135,0.9724776545943544,0.003467870796889594,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,428,2.14,3424000.0,428.0,428.0,0.0,1.2948294152738562,0.4129420304222129,0.41270739446975757,0.5003440568073071,0.6728365231093139,0.9761690390861024,1.0,0.5,0.9760029193097053,0.004239925849968573,0.9757310048658674,0.00023531408103749651,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,458,2.29,3664000.0,458.0,458.0,0.0,1.293098436349656,0.4122540263504434,0.41201870688594944,0.5001526527022415,0.672206039354657,0.976992867354109,1.0,0.5,0.9769869686937779,0.007423523527117171,0.9821805607659598,0.011059187241624469,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,458,2.29,3664000.0,458.0,458.0,0.0,1.2976307055541938,0.4133253888496943,0.4130902982100094,0.5000510098698345,0.6739493994911998,0.9800905214450928,1.0,0.5,0.9800706353783551,0.013113306561194693,0.9898705677925439,0.020258476267246084,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,458,2.29,3664000.0,458.0,458.0,0.0,1.2964255357744805,0.4134740484320565,0.41323941676660925,0.5007449738510726,0.6735600262959963,0.9780095224796062,1.0,0.5,0.9780086616117576,0.008127549209407836,0.9818377158283269,0.009215827890626138,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,458,2.29,3664000.0,458.0,458.0,0.0,1.2965754835532757,0.4132863054624445,0.41305166759050704,0.5002875546777112,0.6734245627302522,0.9774344283175517,1.0,0.5,0.9773655337858909,0.006915587408964252,0.9798246401243885,0.006024915884300319,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,488,2.44,3904000.0,488.0,488.0,0.0,1.2928145980444183,0.4121659065719694,0.41193038372034385,0.5001314795585743,0.6721629866511268,0.9777320105674857,1.0,0.5,0.9777235704958614,0.009235875944186511,0.9854572239702032,0.01627137005346302,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,488,2.44,3904000.0,488.0,488.0,0.0,1.2963351182358394,0.41284852220835133,0.41261337537373266,0.5000010829965686,0.6733817036090379,0.9785739779613745,1.0,0.5,0.9785509801560593,0.010289578214294437,0.985599609910104,0.01430318226080829,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,488,2.44,3904000.0,488.0,488.0,0.0,1.2973184084568365,0.4138954599934628,0.41366067998096767,0.5014971609158394,0.6741748413644693,0.9804547360789004,1.0,0.5,0.9804531866186649,0.01316953392734499,0.9897882293418487,0.020490749018062693,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,488,2.44,3904000.0,488.0,488.0,0.0,1.2959100743468914,0.4131021335627185,0.4128672024790465,0.5002270974872447,0.673282821702702,0.9782175249143598,1.0,0.5,0.9782061449217736,0.009094466477842955,0.9838839620555732,0.012598568516645092,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,517,2.585,4136000.0,517.0,517.0,0.0,1.2928664894455757,0.4122018083814063,0.4119663171312372,0.5001517257330076,0.6722186892817468,0.9776979989727828,1.0,0.5,0.977693439118761,0.009122922915485998,0.9852278682095521,0.015917520993379397,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,517,2.585,4136000.0,517.0,517.0,0.0,1.2938145900314706,0.41195541828169047,0.4117199367341474,0.49995158718188704,0.6722443985746385,0.9768721941599676,0.9995,0.49950000000000006,0.9768547392359863,0.00763016076871792,0.9823690056836137,0.010867687835470652,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,517,2.585,4136000.0,517.0,517.0,0.0,1.297237209504309,0.41395231722467374,0.41371731743248996,0.5015980635907769,0.6743101129707509,0.9818535061863639,1.0,0.5,0.9818514563940485,0.016299817953280837,0.9949956532018426,0.028112665798252334,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,517,2.585,4136000.0,517.0,517.0,0.0,1.2945426318889413,0.41268291200158647,0.4124476513997142,0.5004228046639793,0.6727762652927537,0.9783155353601838,1.0,0.5,0.9783057729896039,0.009881661218765214,0.9859567833830588,0.01658944676273355,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,547,2.735,4376000.0,547.0,547.0,0.0,1.2936270175649178,0.41243228550035615,0.41219694579801736,0.5001534080154024,0.6724812135021797,0.9777958910235867,1.0,0.5,0.9777909288254295,0.009035417655549716,0.9846989095104396,0.014681170461383952,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,547,2.735,4376000.0,547.0,547.0,0.0,1.2901350825934408,0.4106932045714131,0.41045716614399286,0.49990566398562064,0.670696261515013,0.974869149689736,0.9995,0.49950000000000006,0.974869137314819,0.004825321844943553,0.9795833739668547,0.008997544039448857,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,547,2.735,4376000.0,547.0,547.0,0.0,1.29685111221406,0.4138668568887124,0.4136316679692167,0.5015815333825255,0.6743029445232374,0.9825849767521128,1.0,0.5,0.9825505888405996,0.01801567989422015,0.9979203969496908,0.03234358614138377,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,547,2.735,4376000.0,547.0,547.0,0.0,1.2930951065959124,0.4122605844571334,0.4120251013441837,0.5006457539396316,0.6721978397913477,0.9778566420024082,1.0,0.5,0.9778341853943356,0.00935245526722972,0.9856936739572998,0.016826620745968968,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,1.2946703367298436,0.41265252593064516,0.41241734883017966,0.5001695294622512,0.6727405067329297,0.9777933853744459,1.0,0.5,0.9777821819829899,0.008725462217507474,0.9838443154473879,0.013070595376366012,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,1.28710491569287,0.40972423506856515,0.4094877269308098,0.49980948182252627,0.6695132193618545,0.9735680886730576,0.9995,0.49950000000000006,0.9735680311229055,0.0032108481570286562,0.9783094614689836,0.008821432038177535,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,1.296026956114651,0.4136506753407244,0.41341535612110736,0.5014645518740678,0.6740682112540912,0.9824421084871423,1.0,0.5,0.9824130856925746,0.017986502510088598,0.9981513333838651,0.032934378809721276,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,1.291732057239945,0.41212554091750686,0.41189005474096996,0.5007852564598056,0.6719045945505339,0.9773504621430239,1.0,0.5,0.9773197272903259,0.008336501440235011,0.9841184342887009,0.014514548807883831,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,1.2951104626554188,0.4127657567217444,0.41253062891407666,0.5001996258017303,0.6729238971409539,0.9779836143943045,1.0,0.5,0.9779654238282124,0.009002171279261506,0.984145913967603,0.01337158726960419,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,1.286671035461093,0.40943906857524404,0.4092025693813842,0.4996960017325107,0.6691226263225624,0.9724231132915249,0.9995,0.49950000000000006,0.9724194794963991,0.0010024891657108848,0.9747864270579001,0.0036681819276913608,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,1.2943975024764505,0.41310163323453297,0.41286614087373774,0.5012927732108019,0.6733431187843701,0.981196998336239,1.0,0.5,0.9811770052561105,0.015879590274782918,0.9954872347290855,0.030029723072378833,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,1.2915958194135178,0.4120850447675153,0.4118496983769676,0.5007301425727528,0.6716894440286271,0.9765368167320571,1.0,0.5,0.9763870022370201,0.006242975057715983,0.9806685306637763,0.009459601034646048,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,636,3.18,5088000.0,636.0,636.0,0.0,1.2944896443984943,0.4125321196320898,0.412296986595594,0.5001477973927817,0.6726134756465191,0.977096464953769,1.0,0.5,0.977084623078926,0.007292658536609098,0.9815421991707965,0.009716872072020544,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,636,3.18,5088000.0,636.0,636.0,0.0,1.2866400509678229,0.4094041047991034,0.40916778254432795,0.4996764537261173,0.6690396737199993,0.9713737853998703,0.9995,0.49950000000000006,0.9713588648189054,0.0013216331554509742,0.9706075932311464,0.002962495432523471,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,636,3.18,5088000.0,636.0,636.0,0.0,1.2926318271040305,0.41239925458509663,0.41216375312172915,0.5011759084548004,0.6723272936148594,0.978478664763522,1.0,0.5,0.9784612627782026,0.01058426181797989,0.9876084170563693,0.019483760944960404,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,636,3.18,5088000.0,636.0,636.0,0.0,1.2909269804755317,0.41183613669848484,0.41160087573643,0.5009340509950468,0.6712477551404944,0.974979501073907,1.0,0.5,0.9748973997586443,0.003172200034157524,0.9760078680390097,0.0032331297647691937,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,666,3.33,5328000.0,666.0,666.0,0.0,1.2931388596578566,0.4120185806928912,0.41178333231655395,0.5001896557201677,0.6719305553697339,0.9756992892895242,1.0,0.5,0.9756914226487277,0.004775927105409972,0.9779765518946022,0.004999081776702163,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,666,3.33,5328000.0,666.0,666.0,0.0,1.2875162065648342,0.4094838039227131,0.4092476005600132,0.4996250010010966,0.669179878268003,0.9710617442397171,0.9995,0.49950000000000006,0.9710459889148844,0.0020160843600498524,0.9690639792109019,0.00543135360984659,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,666,3.33,5328000.0,666.0,666.0,0.0,1.2911663785994467,0.411690091856714,0.41145466679546605,0.5010537056093491,0.6712927040609046,0.9752892363028045,1.0,0.5,0.9752665091735179,0.004210110054619132,0.9777762380021484,0.0056731621177158464,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,666,3.33,5328000.0,666.0,666.0,0.0,1.2903532911913498,0.4115281804273978,0.41129290749482705,0.5015436889816975,0.6708243491806946,0.9737400284857249,1.0,0.5,0.9737155068045756,0.0008907055228658534,0.9727146877452119,0.0009751034603709963,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,695,3.475,5560000.0,695.0,695.0,0.0,1.2912969247693904,0.4114135022491746,0.4111780249281104,0.5001880139360659,0.6711185401454256,0.9745449896691392,1.0,0.5,0.9745243291177856,0.002908493046113625,0.9757505571467123,0.0026531123914770305,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,695,3.475,5560000.0,695.0,695.0,0.0,1.287191164835676,0.40935004330067526,0.4091137444768509,0.49960324929631666,0.6690291762042373,0.9709836667212015,0.9995,0.49950000000000006,0.9709807419734312,0.0017272753704057342,0.9694741034919488,0.004097885143053981,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,695,3.475,5560000.0,695.0,695.0,0.0,1.288901332728642,0.41088359845916955,0.41064807014583393,0.5006630000592969,0.6702034290854326,0.9726632605834566,1.0,0.5,0.9726401075393724,0.0007082303247560873,0.9705853487805979,0.0039891401698548545,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,695,3.475,5560000.0,695.0,695.0,0.0,1.2901385120776627,0.41136867266360666,0.4111333021736213,0.5014917222233437,0.67070239389785,0.9736369859782139,1.0,0.5,0.9736252036808782,0.0008967262880392735,0.9729196938129715,0.0005132438529804606,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,725,3.625,5800000.0,725.0,725.0,0.0,1.2887629495260657,0.41070252396533635,0.41046677356658356,0.5001942293017794,0.6701533333745789,0.9731598021160843,1.0,0.5,0.9731584912836723,0.0007501957263630343,0.9732823795728691,0.00034265967402780095,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,725,3.625,5800000.0,725.0,725.0,0.0,1.2869624831432604,0.40916958867877573,0.40893310832261875,0.49960465710990143,0.668862531892824,0.971159451189259,0.9995,0.49950000000000006,0.971151259755791,0.0007406475969764514,0.9708905455620749,0.0010530692343819759,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,725,3.625,5800000.0,725.0,725.0,0.0,1.2869507045792756,0.41023963593495283,0.4100039288709757,0.5005945935464695,0.6693433643218254,0.9710981448491712,1.0,0.5,0.971037802636201,0.003487254280250207,0.9668932972383724,0.008401005331638789,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,725,3.625,5800000.0,725.0,725.0,0.0,1.2902506426120488,0.41124300194081165,0.4110074537680022,0.5007862814635582,0.670683381308352,0.9741260888750876,1.0,0.5,0.9741198158209434,0.002195904945868743,0.9752156104591742,0.002937418746982501,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,755,3.775,6040000.0,755.0,755.0,0.0,1.2868750654270091,0.4101136623244046,0.4098777469377415,0.5002189982130313,0.6694153124509957,0.9717014934812744,1.0,0.5,0.9717003014452652,0.0017624827318829528,0.9700022693910703,0.0034011657261201478,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,755,3.775,6040000.0,755.0,755.0,0.0,1.2868461770445783,0.409143348887155,0.40890693005407286,0.49962716412546626,0.668762124845704,0.970580759385896,0.9995,0.49950000000000006,0.9705607965942826,0.0016815511485316348,0.9686962888286555,0.0035255066451563843,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,755,3.775,6040000.0,755.0,755.0,0.0,1.285539122288296,0.4097983214315756,0.4095624222958244,0.5002291954967844,0.6687631690762282,0.9703193236000955,1.0,0.5,0.9703016459151045,0.0045613315791471765,0.9658375261141762,0.009064973191696746,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,755,3.775,6040000.0,755.0,755.0,0.0,1.2900959711802567,0.4112729775027728,0.4110372944993438,0.5005164997990602,0.670828664541851,0.9750240725531001,1.0,0.5,0.9750033638426184,0.0041795341568040545,0.9784159478254513,0.00745989605475772,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,784,3.92,6272000.0,784.0,784.0,0.0,1.286861162627788,0.4099173644124666,0.4096814278477877,0.5001273126978523,0.6692168864764635,0.9710494067356118,1.0,0.5,0.9710485337699774,0.0029613991682878593,0.9682385231254759,0.0057345881740920035,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,784,3.92,6272000.0,784.0,784.0,0.0,1.2871269948549302,0.4092749321412864,0.40903860426595817,0.4996320401056915,0.6688838677517399,0.9704539118671002,0.9995,0.49950000000000006,0.9704388873758453,0.00179021659483114,0.9676786607383612,0.004377702080796353,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,784,3.92,6272000.0,784.0,784.0,0.0,1.2850372007173967,0.409774607950922,0.40953859231996215,0.5003914825972702,0.6687706481529391,0.9708406614178723,1.0,0.5,0.9708369449051805,0.003306339281291426,0.9680358104537354,0.005633931532994962,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,784,3.92,6272000.0,784.0,784.0,0.0,1.289319301349008,0.41101212151064903,0.41077622988171136,0.5003415343530317,0.6706149456093757,0.9751532441848082,1.0,0.5,0.9751443099254773,0.004858466598147593,0.9797999493579435,0.009632696077396363,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,814,4.07,6512000.0,814.0,814.0,0.0,1.2868342911346347,0.4097091663176212,0.4094732826753771,0.5000506678966051,0.6689794699838781,0.9699738356207621,1.0,0.5,0.9699665844516326,0.005118987985127221,0.9647570674726825,0.010854156072532817,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,814,4.07,6512000.0,814.0,814.0,0.0,1.2876755189141023,0.40932068801233323,0.4090843479274455,0.4996401554117396,0.6690141442995696,0.9706713804147071,0.9995,0.49950000000000006,0.9706571413133618,0.001220082831483671,0.9682384200943047,0.003414527260050426,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,814,4.07,6512000.0,814.0,814.0,0.0,1.2863745195233354,0.41009282205580144,0.40985674635380476,0.5003925412311885,0.669311859231972,0.972495059384944,1.0,0.5,0.9724524722595518,4.258002456658527e-05,0.9730377116797462,0.0013085657674811735,False,nan,reject,1.0,BAOAB,0.0,0.0
