method,FES_RMSE_kBT_mean,FES_RMSE_kBT_std,FES_outside_mass_mean,FES_outside_mass_std,MMD_mean,MMD_std,TV_mean,TV_std,V_evals_per_step,W2_mean,W2_std,basin_KL_target_mean,basin_KL_target_std,basin_map_outside_mass_mean,basin_map_outside_mass_std,grad_evals_per_step,jump_applied_rate_per_particle_time_cumulative,jump_boundary_applied_count_cumulative,jump_boundary_clip_count_cumulative,jump_boundary_clip_fraction_per_applied_jump_cumulative,jump_cap_excess_count_cumulative,jump_cap_hit_count_cumulative,jump_cap_hit_fraction_cumulative,jump_cap_k,jump_count_applied_cumulative,jump_count_cumulative,jump_count_mean,jump_rate_per_particle_time_cumulative,m_clip_fraction,nonfinite_count,nonfinite_count_mean,nonfinite_count_std,nonfinite_frac,nonfinite_proposal_count_cumulative,nonfinite_proposal_fraction_cumulative,score_clip_count_cumulative,score_clip_fraction_cumulative,score_quad_evals_per_step,state_box_clip_count_cumulative,state_box_clip_fraction_cumulative,time_to_threshold_TV,wallclock_mean_s,wallclock_std_s
CP,1.8832902697966503,0.04014602112231867,0.013999999999999999,0.003540244812627134,0.07335173190603447,0.007997981967244753,0.06517106513278978,0.011998926907959206,0.0,0.24861776188721724,0.01046562290179281,0.011898657452927229,0.004593989728045878,0.0,0.0,16000.0,0.999075,1598520,1640,0.0010259490028276155,0,0,0.0,8,1598520,1598520,0.001988197865353037,0.999075,,0,0.0,0.0,0.0,0,0.0,,,0.0,1450,1.8125e-06,26.924,914.0678102068487,0.0
LSC-CP-RA-8,2.563163578085186,0.06489878958618261,0.230375,0.015322641199653972,0.06839191859096516,0.013047000635562262,0.07652109976232668,0.019989578135234578,0.0,0.36186774904248753,0.014454113489945826,0.016823533451768714,0.007817235065480625,0.0,0.0,16000.0,0.999683125,1599442,20859,0.013041423196339724,,,,,1599493,1599493,0.0019700328407224917,0.999683125,0.01668898809523805,0,0.0,0.0,0.0,0,0.0,13489771,0.01686221375,4096000.0,41616,5.202e-05,inf,1662.5044050261495,0.0
