method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,58,0.145,464000.0,58.0,58.0,0.0,1.2670598496481824,0.36580283080772746,0.3655434851045063,0.48543589546989524,0.6407763554316958,0.9300289165276104,0.9685,0.4685,0.9270885689147706,0.028897471857070367,1.0473117862247592,0.6156892135897966,False,nan,reject,1.6,0.0005129310344827587,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,58,0.145,464000.0,58.0,58.0,0.0,1.2927872764216837,0.3879706086204424,0.38772250398694286,0.5015350423594671,0.6587690127466804,0.9555964154118232,0.9815,0.48150000000000004,0.9498393202071393,0.03765687790101513,0.9737332116822313,0.7194138662695394,False,nan,reject,1.6,0.0005129310344827587,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,67,0.1675,536000.0,67.0,67.0,0.0,1.2678733242316338,0.37004704815876666,0.3697898414291315,0.4868598096908522,0.6444412975391768,0.9325648486823024,0.9705,0.47050000000000003,0.9320979578093288,0.0141221442224847,0.9510299321174001,0.024205469906038446,False,nan,reject,1.6,0.0005634328358208956,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,67,0.1675,536000.0,67.0,67.0,0.0,1.258310123887712,0.35916649915751975,0.3589038854408997,0.4812650510686751,0.6342564625975154,0.9200941287762814,0.965,0.46499999999999997,0.9148636762226247,0.02757182842377326,0.9227475012387775,0.6184390263396765,False,nan,reject,1.6,0.0005634328358208956,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,67,0.1675,536000.0,67.0,67.0,0.0,1.261778284304762,0.3589636047742818,0.3587004631351647,0.4791472400855388,0.6348716059833956,0.9229028648695272,0.9655,0.4655,0.9212746325752306,0.04040438148046799,1.1097216802524907,0.9640859070060311,False,nan,reject,1.6,0.0005634328358208956,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,67,0.1675,536000.0,67.0,67.0,0.0,1.283919032992364,0.3809032281807244,0.38065188089057667,0.49214994362720954,0.6523991301861722,0.9447417998252046,0.9775,0.47750000000000004,0.9387950911365228,0.029983115226425494,0.9394741595080002,0.6353598422626513,False,nan,reject,1.6,0.0005634328358208956,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,75,0.1875,600000.0,75.0,75.0,0.0,1.2617830802752703,0.36692281136479,0.3666646801222545,0.4800496808585357,0.6404841084523786,0.9257615056765776,0.969,0.469,0.9224248301713004,0.005755308782985136,0.9199399942952904,0.003077563331606803,False,nan,reject,1.6,0.0006066666666666667,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,75,0.1875,600000.0,75.0,75.0,0.0,1.2540052371121653,0.3541899907731392,0.35392482340054376,0.4711639884846814,0.6288697315263321,0.912861628543316,0.9605,0.4605,0.903974558211856,0.035581303644153905,0.8565620627996247,0.8450237418358116,False,nan,reject,1.6,0.0006066666666666667,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,75,0.1875,600000.0,75.0,75.0,0.0,1.260874260500749,0.3575569778626647,0.35729316277807266,0.4801105299881755,0.6336015284416524,0.9203107461525939,0.9635,0.4635,0.9201207948355311,0.04315148348286457,1.1074825187299595,0.9516062128919599,False,nan,reject,1.6,0.0006066666666666667,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,75,0.1875,600000.0,75.0,75.0,0.0,1.2774127592996698,0.3749295005592843,0.37467496214519425,0.49509566372927155,0.6477188370362509,0.9380933002599331,0.974,0.474,0.9333700799344709,0.03063895829628782,0.9377866957533781,0.6343463463245685,False,nan,reject,1.6,0.0006066666666666667,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2517086170968141,0.357047672380422,0.35678386544848073,0.4707504415000825,0.6318756340975746,0.9150124743559273,0.963,0.46299999999999997,0.9114762875593326,0.016877736535343746,0.891596769379513,0.133522670384694,False,nan,reject,1.6,0.0006430722891566266,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2443407370592587,0.3464259764506402,0.34615657588369,0.4666136695590977,0.6230147745571404,0.9042331867625857,0.9565,0.4565,0.8996466084988904,0.03125118569324581,0.9162184764417223,0.650147213859492,False,nan,reject,1.6,0.0006430722891566266,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2530084930941139,0.35009356985057616,0.34982582289177455,0.47202478529940256,0.6272733132934858,0.9118844728605602,0.9590000000000001,0.4590000000000001,0.9104067824603724,0.04373278833568417,1.0980207515641687,0.9588407868162646,False,nan,reject,1.6,0.0006430722891566266,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2750002038352286,0.3713436897096727,0.3710870646391885,0.48697661248527035,0.6448437145561438,0.9348986056130291,0.9715,0.47150000000000003,0.9296015280729619,0.03519393208448296,0.9388705796530249,0.6525492340869264,False,nan,reject,1.6,0.0006430722891566266,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,92,0.23,736000.0,92.0,92.0,0.0,1.2450773109816946,0.349303502412907,0.3490361359949805,0.47414767478920244,0.6260405330832154,0.9064416756952636,0.9590000000000001,0.4590000000000001,0.9046897659096282,0.014645755608612476,0.9725841278979129,0.31571589682384615,False,nan,reject,1.6,0.0006739130434782609,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,92,0.23,736000.0,92.0,92.0,0.0,1.2417109232444437,0.3430160392964765,0.34274493965116204,0.4656197833134311,0.620488301433288,0.9015546442973357,0.9535,0.4535,0.8952424126632001,0.031014170331594593,0.9058508709141189,0.6269191799080583,False,nan,reject,1.6,0.0006739130434782609,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,92,0.23,736000.0,92.0,92.0,0.0,1.242971845634917,0.3406196167982394,0.34034693093028656,0.46247601084613144,0.6194914622395881,0.9021223867527182,0.9525,0.4525,0.8998294720575105,0.04345669462503077,1.0967041237461665,0.9806125630210715,False,nan,reject,1.6,0.0006739130434782609,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,92,0.23,736000.0,92.0,92.0,0.0,1.267784995108283,0.36590453542956136,0.3656452129820268,0.4835694550788272,0.6400989336857051,0.9284449981411322,0.968,0.46799999999999997,0.9225770069443326,0.03299953429294311,0.9274539193100866,0.6380926468310925,False,nan,reject,1.6,0.0006739130434782609,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,100,0.25,800000.0,100.0,100.0,0.0,1.2406988377604502,0.3453011802570328,0.3450319009167734,0.4645289652860134,0.6227057654042335,0.9013127454281598,0.9555,0.4555,0.8994117374838786,0.012946175418306227,0.9632491739542062,0.3007230093084271,False,nan,reject,1.6,0.00070625,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,100,0.25,800000.0,100.0,100.0,0.0,1.2346716375096656,0.33809554665435326,0.33782186883119414,0.46073059930891097,0.615319611026845,0.8924639068812421,0.9510000000000001,0.45100000000000007,0.8876130348088127,0.032112794109129816,0.8950043783252208,0.631489377304815,False,nan,reject,1.6,0.00070625,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,100,0.25,800000.0,100.0,100.0,0.0,1.234747894587498,0.333742525507579,0.3334657799103167,0.4582927705265624,0.6136214314078071,0.8949866486543281,0.9490000000000001,0.44900000000000007,0.8943164158522814,0.04887384942362827,1.099730754397155,0.9927404551366542,False,nan,reject,1.6,0.00070625,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,100,0.25,800000.0,100.0,100.0,0.0,1.2609327791491338,0.3596384530091551,0.35937577164109236,0.4822586829851596,0.6350379732029113,0.9218433826640763,0.964,0.46399999999999997,0.9160607919363006,0.03361465650332918,0.9274054827687496,0.6532373337926255,False,nan,reject,1.6,0.00070625,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,108,0.27,864000.0,108.0,108.0,0.0,1.23838570893466,0.34127462994112356,0.34100266043067184,0.47120545390808277,0.6197163332664717,0.8980003220349355,0.9525,0.4525,0.8954893043806377,0.02265922726882963,0.966351764599472,0.3340661704855251,False,nan,reject,1.6,0.0007326388888888889,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,108,0.27,864000.0,108.0,108.0,0.0,1.2267886844291473,0.3306977278476456,0.3304206318056939,0.4588071148577009,0.6093087785123573,0.8834837328812347,0.9470000000000001,0.44700000000000006,0.8812819712202415,0.027756977247494485,1.004838003036699,0.6454737117296959,False,nan,reject,1.6,0.0007326388888888889,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,108,0.27,864000.0,108.0,108.0,0.0,1.235901790947127,0.3326213017893441,0.33234410854670804,0.46368435560653787,0.6126148013938095,0.8920990726510412,0.9475,0.4475,0.8902512207999307,0.05089322030283716,1.0853821949608198,0.9884479739055697,False,nan,reject,1.6,0.0007326388888888889,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,108,0.27,864000.0,108.0,108.0,0.0,1.2557492998321393,0.3560495366977915,0.35578511772167565,0.47308126092458175,0.6312511782886762,0.9152863200935835,0.962,0.46199999999999997,0.9101567421022585,0.03246151214878157,0.9149487239817106,0.6406956247075725,False,nan,reject,1.6,0.0007326388888888889,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,117,0.2925,936000.0,117.0,117.0,0.0,1.2252491002993013,0.3328013743572905,0.3325254377923489,0.4540250778968362,0.6108403641915295,0.8843068061139114,0.9475,0.4475,0.882891059213941,0.01582098708476154,0.953025253044326,0.33485604773356104,False,nan,reject,1.6,0.0007542735042735043,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,117,0.2925,936000.0,117.0,117.0,0.0,1.2234107359205706,0.32813780051208197,0.3278588742027171,0.4477292623864497,0.6068959006345321,0.8818108427666512,0.9460000000000001,0.44600000000000006,0.8803321642037159,0.03394375343151124,1.0108713886066079,0.6634828768843161,False,nan,reject,1.6,0.0007542735042735043,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,117,0.2925,936000.0,117.0,117.0,0.0,1.2313812711405194,0.32979942610955215,0.3295212243176855,0.4613687008076498,0.6089711066250778,0.8848895210900499,0.9455,0.4455,0.880301922197495,0.04718528147779133,0.951037098597622,0.9552673461384259,False,nan,reject,1.6,0.0007542735042735043,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,3,117,0.2925,936000.0,117.0,117.0,0.0,1.248474695143647,0.35084548929428694,0.3505787704371166,0.4713491955350007,0.6265360417632536,0.9085915599892167,0.9590000000000001,0.4590000000000001,0.9026992022356437,0.02559598074072711,0.9059297883187335,0.6324755740875748,False,nan,reject,1.6,0.0007542735042735043,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,0,125,0.3125,1000000.0,125.0,125.0,0.0,1.2195738304150545,0.32713432358562455,0.3268556482864782,0.4561668557613925,0.6061795905900412,0.8780170491524877,0.9430000000000001,0.44300000000000006,0.8753817418564527,0.015230215732145114,0.9370017842113757,0.3031046431656971,False,nan,reject,1.6,0.000779,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,1,125,0.3125,1000000.0,125.0,125.0,0.0,1.2169507985861003,0.32165833978783986,0.32137597450375455,0.44966012533497424,0.6012773677663574,0.8736544548510814,0.9425,0.4425,0.8721860270922998,0.035025904044576284,1.006356047086502,0.6825708319633722,False,nan,reject,1.6,0.000779,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,8da7d73e85753d4e79f54062070fbc7b,False,2,125,0.3125,1000000.0,125.0,125.0,0.0,1.224237407856055,0.3244557481869038,0.3241746466622476,0.4586547068099732,0.6039809327136347,0.880827298967291,0.9415,0.4415,0.872883182180575,0.04797096073488771,0.9393456134030901,0.9759572253820191,False,nan,reject,1.6,0.000779,0.0
