method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,bank_size,bank_refresh_policy,bank_shared_between_score_and_noise,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,8,0.04,1773195.1185698924,221.64938982123655,8.0,256.0,1.2872139980784376,0.377654861028035,0.3773973924828058,0.5055632315579288,0.6538907758915422,0.9584808784801548,0.975,0.475,0.9584768656422759,0.07773949440122974,1.0732529193975329,0.32631561342598137,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00043750000000000006,0.00509375,801.0499669575057,335,0.000234375,1.046875,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,8,0.04,1773195.1185698924,221.64938982123655,8.0,256.0,1.2926964427009116,0.38416781052664895,0.3839139913628957,0.5132727901959238,0.6583273447357024,0.9630955925842615,0.979,0.479,0.9623344966120642,0.07370059381584348,1.061581174268445,0.3087534190436948,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00043750000000000006,0.00509375,801.0499669575057,335,0.000234375,1.046875,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,12,0.06,2659792.677854839,332.4740847318549,12.0,384.0,1.2699945847711303,0.3695193680797131,0.3692584905276378,0.4865842539238234,0.6443035205121744,0.9452853540000001,0.9725,0.47250000000000003,0.9452857453683357,0.06443470079160285,1.060617401642462,0.3446982541430693,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.005375,751.9734107629081,507,0.00021875,1.05625,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,12,0.06,2659792.677854839,332.4740847318549,12.0,384.0,1.268334563246025,0.3637690186589604,0.36350455552979033,0.48136153662909187,0.6408303102800244,0.942505876,0.969,0.469,0.942506682740818,0.0762291284386869,1.0940742905056708,0.4675620032920843,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.005375,751.9734107629081,507,0.00021875,1.05625,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,12,0.06,2659792.677854839,332.4740847318549,12.0,384.0,1.2641303228061591,0.3578921312948036,0.35762437748824616,0.4798132933281949,0.6362193577817125,0.935666576,0.9645,0.4645,0.9356669893421438,0.08252402424052874,1.091201862016836,0.4881979254644465,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.005375,751.9734107629081,507,0.00021875,1.05625,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,12,0.06,2659792.677854839,332.4740847318549,12.0,384.0,1.2614509768783644,0.363958978635745,0.3636965882100873,0.482223444484636,0.6380223914878432,0.929728176,0.968,0.46799999999999997,0.929728813471108,0.04840223428109214,0.999712030088102,0.22704643870603902,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.005375,751.9734107629081,507,0.00021875,1.05625,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,17,0.085,3768039.626961021,471.0049533701277,17.0,544.0,1.2501998642454615,0.35258463676853535,0.35231497170538395,0.4697084607306847,0.6294348673117386,0.92629771,0.963,0.46299999999999997,0.9262977901555658,0.06818468959447266,1.073583126217698,0.4658927252963,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000275,0.004700000000000001,811.0757377653775,695,0.00023529411764705883,1.0220588235294117,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,17,0.085,3768039.626961021,471.0049533701277,17.0,544.0,1.230732770358296,0.3369630950154212,0.33668585236668047,0.45843623983410775,0.615040903553544,0.9033548414788043,0.9515,0.4515,0.9018556640140903,0.059241196672787266,0.9973777279002748,0.33802164414775804,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000275,0.004700000000000001,811.0757377653775,695,0.00023529411764705883,1.0220588235294117,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,17,0.085,3768039.626961021,471.0049533701277,17.0,544.0,1.2275483701580685,0.3383102231740538,0.3380350397411954,0.4634961980301811,0.6138660445497074,0.8953771834788041,0.9525,0.4525,0.8939766653151158,0.041171629810335064,0.9460542534545263,0.22875743417744687,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000275,0.004700000000000001,811.0757377653775,695,0.00023529411764705883,1.0220588235294117,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,17,0.085,3768039.626961021,471.0049533701277,17.0,544.0,1.2423452444509655,0.3477324400566756,0.34746020999639204,0.46593703351043647,0.6244340968023228,0.9177430074788042,0.96,0.45999999999999996,0.9169601485797753,0.06383469845787149,1.0314913159488897,0.37082598167211456,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000275,0.004700000000000001,811.0757377653775,695,0.00023529411764705883,1.0220588235294117,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,21,0.105,4654637.186245968,581.8296482807459,21.0,672.0,1.2218572639687195,0.33424690121744616,0.33396944446525123,0.4549422127810927,0.6112526922169718,0.8950053070049457,0.9505,0.4505,0.8948439827431566,0.041253501958796956,0.98431206078928,0.27269598820998386,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00021875,0.0054687500000000005,808.6674634522601,870,0.00023214285714285714,1.0357142857142858,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,21,0.105,4654637.186245968,581.8296482807459,21.0,672.0,1.206220225791288,0.31981606665522644,0.3195304732043083,0.44668005053352844,0.5982638777064678,0.8785729355099618,0.9410000000000001,0.44100000000000006,0.8768132947608981,0.05128030171773168,0.9611872498312696,0.32393781539906674,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00021875,0.0054687500000000005,808.6674634522601,870,0.00023214285714285714,1.0357142857142858,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,21,0.105,4654637.186245968,581.8296482807459,21.0,672.0,1.2080835140190636,0.32200507037275883,0.32172080334037834,0.44797879775396027,0.5994999056504223,0.8781173014169474,0.9435,0.4435,0.8766712659132122,0.04972847412722481,0.9647161263482609,0.35304592806394364,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00021875,0.0054687500000000005,808.6674634522601,870,0.00023214285714285714,1.0357142857142858,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,21,0.105,4654637.186245968,581.8296482807459,21.0,672.0,1.220925484272607,0.3315483359740238,0.3312680418341448,0.4536578786138046,0.6090958841834734,0.8954107494788042,0.9505,0.4505,0.8940452148174144,0.05982409549500156,1.0060940614932112,0.41019709680900507,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00021875,0.0054687500000000005,808.6674634522601,870,0.00023214285714285714,1.0357142857142858,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,25,0.125,5541234.745530914,692.6543431913642,25.0,800.0,1.2023248211706117,0.3180351230638,0.31774864399869707,0.4449895080798246,0.5963173416373191,0.874906693614429,0.9415,0.4415,0.8743603076730279,0.049309516986492774,0.9755095165962412,0.3343826936195303,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00584375,806.4650514573746,1057,0.000245,1.057,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,25,0.125,5541234.745530914,692.6543431913642,25.0,800.0,1.1885787681054387,0.30359799156580947,0.30330308859189925,0.43463516037338606,0.5850742133831273,0.8650575606096681,0.9325,0.4325,0.8650181188152076,0.0607737930987291,1.0114888468773136,0.42112342209788645,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00584375,806.4650514573746,1057,0.000245,1.057,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,25,0.125,5541234.745530914,692.6543431913642,25.0,800.0,1.1890543696942462,0.30294588771510544,0.302650462230429,0.43558130350448654,0.5836942783718424,0.8603390945842615,0.9325,0.4325,0.8590863254017639,0.06636857849668742,1.0078775737727073,0.5180094354114332,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00584375,806.4650514573746,1057,0.000245,1.057,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,25,0.125,5541234.745530914,692.6543431913642,25.0,800.0,1.1981812334811448,0.31414831539405474,0.31385917789055007,0.4422304250993868,0.5925182101853563,0.8709614481145581,0.9400000000000001,0.44000000000000006,0.8690968226565843,0.05745958409135854,0.9724789787845546,0.4384027811705876,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00584375,806.4650514573746,1057,0.000245,1.057,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,29,0.145,6427832.30481586,803.4790381019826,29.0,928.0,1.1795604315192911,0.3019365734736913,0.3016428763533161,0.43315753159795684,0.5799456771119493,0.8488881174788041,0.9305,0.4305,0.8471841604879674,0.036617919805470134,0.9196700945261899,0.32055282538465046,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00509375,858.3837350074281,1220,0.0002543103448275862,1.0517241379310345,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,29,0.145,6427832.30481586,803.4790381019826,29.0,928.0,1.166929395634222,0.2884855562616294,0.2881838962365366,0.42468931491120754,0.569190397858297,0.8372227027337026,0.921,0.42100000000000004,0.836090429284619,0.046870206720537544,0.9418082418616806,0.33777051842911365,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00509375,858.3837350074281,1220,0.0002543103448275862,1.0517241379310345,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,29,0.145,6427832.30481586,803.4790381019826,29.0,928.0,1.1706213547346394,0.29506177142114254,0.2947649526369185,0.428672082738007,0.5736098163567739,0.8372540275082554,0.9265,0.4265,0.8370381247468482,0.027040772006352465,0.9096540155991434,0.24234974678833276,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00509375,858.3837350074281,1220,0.0002543103448275862,1.0517241379310345,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,29,0.145,6427832.30481586,803.4790381019826,29.0,928.0,1.1663630176767699,0.29469769439595817,0.2944002316309783,0.4274563748262303,0.5721195645107326,0.8355535695099618,0.9255,0.4255,0.8331016876362342,0.029284717972121732,0.866421364550148,0.2106824695482089,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0003125,0.00509375,858.3837350074281,1220,0.0002543103448275862,1.0517241379310345,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,33,0.165,7314429.864100806,914.3037330126008,33.0,1056.0,1.1581189481502607,0.287555206403313,0.28725439800502883,0.42167073039167,0.5650035883582113,0.8255830582958188,0.921,0.42100000000000004,0.8228769686252941,0.027828336781140717,0.8687332625815175,0.23412392145798788,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000375,0.0050625,775.2439276429126,1382,0.00026893939393939396,1.0469696969696969,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,33,0.165,7314429.864100806,914.3037330126008,33.0,1056.0,1.1539535187331857,0.2778479677465606,0.2775405399227421,0.41660990542821974,0.5583082268886547,0.8227779696101151,0.914,0.41400000000000003,0.8198050563068379,0.05340369699958858,0.9283586584424852,0.44511875305506077,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000375,0.0050625,775.2439276429126,1382,0.00026893939393939396,1.0469696969696969,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,33,0.165,7314429.864100806,914.3037330126008,33.0,1056.0,1.153226196359619,0.28175242605269557,0.2814485113024552,0.41970326256586943,0.5606201223247994,0.8197480245842614,0.917,0.41700000000000004,0.8186090148387162,0.029581177836260464,0.8896088331958704,0.2578132962449583,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000375,0.0050625,775.2439276429126,1382,0.00026893939393939396,1.0469696969696969,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,33,0.165,7314429.864100806,914.3037330126008,33.0,1056.0,1.1492015133915001,0.27994250273913157,0.27963719720830693,0.41880256035633767,0.5587091444475927,0.8185818985842614,0.9165,0.4165,0.8172126357939861,0.03491401548302864,0.9020483033107557,0.31922135035989585,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.000375,0.0050625,775.2439276429126,1382,0.00026893939393939396,1.0469696969696969,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,38,0.19,8422676.81320699,1052.8346016508738,38.0,1216.0,1.1414754634773028,0.2712797525507672,0.2709700764436732,0.4130473176295555,0.5507633571641186,0.8074167134788043,0.911,0.41100000000000003,0.8064942850828256,0.03791146004625645,0.9208382162281108,0.41700048088050135,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00030000000000000003,0.004900000000000001,1355.3138129445013,1578,0.00027302631578947367,1.0381578947368422,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,38,0.19,8422676.81320699,1052.8346016508738,38.0,1216.0,1.1411525247602554,0.27017991024091614,0.2698691537458444,0.4112038230493114,0.5498794125088555,0.8084753085842613,0.9085,0.4085,0.8054193703488355,0.043351897337408296,0.8852806409343869,0.3740166757715119,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00030000000000000003,0.004900000000000001,1355.3138129445013,1578,0.00027302631578947367,1.0381578947368422,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,38,0.19,8422676.81320699,1052.8346016508738,38.0,1216.0,1.12766914962717,0.26528477655371496,0.2649734442437828,0.40553280440163714,0.5427385329785697,0.7895889926761082,0.905,0.405,0.7880138696469989,0.014516461699034422,0.8162321573592406,0.1582016367911293,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00030000000000000003,0.004900000000000001,1355.3138129445013,1578,0.00027302631578947367,1.0381578947368422,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,38,0.19,8422676.81320699,1052.8346016508738,38.0,1216.0,1.1352681136332876,0.2702749515334556,0.2699652356001111,0.41161261164412344,0.5479547536892464,0.8016308495099618,0.909,0.40900000000000003,0.797937096477248,0.028824795181098373,0.8449611561712541,0.3009435165594184,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00030000000000000003,0.004900000000000001,1355.3138129445013,1578,0.00027302631578947367,1.0381578947368422,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,42,0.21,9309274.372491935,1163.6592965614918,42.0,1344.0,1.1224165230930396,0.2619931621967183,0.2616796676544514,0.40431353316992075,0.5401961285848674,0.7893611745842615,0.904,0.404,0.7884354187491883,0.01789754403201116,0.8496995824506312,0.2176245086979237,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00028125000000000003,0.004999999999999999,718.46127838606,1738,0.0002738095238095238,1.0345238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,42,0.21,9309274.372491935,1163.6592965614918,42.0,1344.0,1.1137532617233334,0.25502470699608626,0.2547082120163777,0.4004765913848883,0.532951730938119,0.7766868247337025,0.8965,0.39649999999999996,0.7755373067364563,0.01347353628782022,0.8147516377816529,0.14629775330815853,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00028125000000000003,0.004999999999999999,718.46127838606,1738,0.0002738095238095238,1.0345238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,2,42,0.21,9309274.372491935,1163.6592965614918,42.0,1344.0,1.1059796322521032,0.24759310123511524,0.24727205518339657,0.39433836569234626,0.525979650042228,0.7679433834788043,0.8935000000000001,0.39350000000000007,0.7668694660185489,0.022248632877664654,0.8436889469234261,0.29786270159408257,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00028125000000000003,0.004999999999999999,718.46127838606,1738,0.0002738095238095238,1.0345238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,3,42,0.21,9309274.372491935,1163.6592965614918,42.0,1344.0,1.1222552894469702,0.25611914127094515,0.25580134596556625,0.40464241569883186,0.5358699880350348,0.7881858445842614,0.9005,0.40049999999999997,0.7875206955211387,0.045165657794838276,0.947128141677621,0.6210013961220157,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00028125000000000003,0.004999999999999999,718.46127838606,1738,0.0002738095238095238,1.0345238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,0,46,0.23,10195871.931776881,1274.4839914721101,46.0,1472.0,1.117583414963949,0.2570130594524346,0.25669709058845325,0.4007577085921987,0.5350613464423076,0.7824548985842614,0.899,0.399,0.7796926034672557,0.020626263815246237,0.8357453839180399,0.2847492426010795,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00015625,0.004625000000000001,1616.4912458051565,1886,0.00026358695652173915,1.025,2.7173913043478263e-06,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,8da7d73e85753d4e79f54062070fbc7b,True,1,46,0.23,10195871.931776881,1274.4839914721101,46.0,1472.0,1.1056022741908111,0.24632963725857682,0.2460075650221244,0.39334025373624604,0.5249329228143582,0.769571982676108,0.891,0.391,0.7669987163945489,0.030711971001591842,0.8405285974083695,0.3513178474175792,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00015625,0.004625000000000001,1616.4912458051565,1886,0.00026358695652173915,1.025,2.7173913043478263e-06,0.0
