step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
0,0.0,0,0,0,0,0,0,0,0,0.0,1.009456147008823,0.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,0.0,0.0,0.0
21,0.021,0,0,33600,0,0,0,33600,0,0.0,1.009456147008823,33600.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,21.0,0.0,21.0
42,0.042,0,0,67200,0,0,0,67200,0,0.0,1.009456147008823,67200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,42.0,0.0,42.0
62,0.062,0,0,99200,0,0,0,99200,0,0.0,1.009456147008823,99200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,62.0,0.0,62.0
83,0.083,0,0,132800,0,0,0,132800,0,0.0,1.009456147008823,132800.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,83.0,0.0,83.0
104,0.10400000000000001,0,0,166400,0,0,0,166400,0,0.0,1.009456147008823,166400.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,104.0,0.0,104.0
125,0.125,0,0,200000,0,0,0,200000,0,0.0,1.009456147008823,200000.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,125.0,0.0,125.0
146,0.146,0,0,233600,0,0,0,233600,0,0.0,1.009456147008823,233600.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,146.0,0.0,146.0
167,0.167,0,0,267200,0,0,0,267200,0,0.0,1.009456147008823,267200.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,167.0,0.0,167.0
188,0.188,0,0,300800,0,0,0,300800,0,0.0,1.009456147008823,300800.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,188.0,0.0,188.0
