method,seed,step,t,wallclock_s,nfe,W2,TV,TV_density,MMD,EMC,EJS,e_F,basin_rel_max,basin_L1,V_mean_err,V_var_err,E_overlap_deficit,KSD,W1_cdf,CDF_sup,cdf_L2,pdf_L1,pdf_L2,KDE_chi2,bin_chi2_M40,bin_chi2_M80,bin_chi2_M120,well_TV,nonfinite_frac,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,occ0
ULA,2,500,1.0,0.17410039249807596,2500000,1.2589572441057486,0.67496,,0.5469088815850431,0.5325023477812136,,0.7402930145581624,2.0765444252951126,1.34992,0.05197229045917773,0.02639484566566508,0.08999999999999997,5.524533156250658,0.9307011825715409,0.49200000000000005,0.6380027396032327,0.9285779471962697,0.6789892161062692,0.683412409902675,1.12,1.19456,1.27616,0.67496,0.0,,,,,,1.0
ULA,3,500,1.0,0.17410039249807596,2500000,1.2639218301345894,0.67496,,0.5494603973128426,0.5325023477812136,,0.7470124824712653,2.0765444252951126,1.34992,0.03820736412449044,0.029867533881038744,0.09300000000000008,4.3743328439968705,0.9381366081029807,0.5110000000000001,0.6423056088021092,0.9301767841251264,0.6832097281674107,0.6836309232662385,1.21008,1.2779200000000002,1.34192,0.67496,0.0,,,,,,1.0
ULA,4,500,1.0,0.17410039249807596,2500000,1.261077371357059,0.67496,,0.5479754442015332,0.5325023477812136,,0.7441768221173798,2.0765444252951126,1.34992,0.05769570570112981,0.029448454194835244,0.09499999999999997,4.799504915084249,0.9352868438428763,0.49900000000000005,0.6405396652075037,0.9290587417680897,0.6809461139245259,0.6817271380949508,1.1932800000000001,1.3304,1.41512,0.67496,0.0,,,,,,1.0
ULA,0,562,1.124,0.19442588929086924,2810000,1.2617909027772598,0.67496,,0.5484320704615615,0.5325023477812136,,0.7393029103717319,2.0765444252951126,1.34992,0.04515742451225191,0.04430616748536931,0.11199999999999999,4.369712455178382,0.9311423897285621,0.49600000000000005,0.6385873765024681,0.9286128305311738,0.6799807956330696,0.6845642926465288,1.18048,1.29136,1.3522399999999999,0.67496,0.0,,,,,,1.0
ULA,1,562,1.124,0.19442588929086924,2810000,1.2539991569868743,0.67496,,0.5463293497788715,0.5325023477812136,,0.7383049010782043,2.0765444252951126,1.34992,0.08471232630565106,0.039752752141660824,0.09399999999999986,5.007713213552911,0.9359812026473686,0.484,0.6393093499950252,0.928251594949874,0.676958761512456,0.6724872750225581,1.1213600000000001,1.26896,1.31648,0.67496,0.0,,,,,,1.0
ULA,2,562,1.124,0.19442588929086924,2810000,1.2580920817006052,0.67496,,0.5472736440841571,0.5325023477812136,,0.7357744502936235,2.0765444252951126,1.34992,0.07028532094065931,0.03012870019825431,0.09499999999999997,4.996696019514936,0.933485850693724,0.49300000000000005,0.6385611892992104,0.9284869786091862,0.6777025915067395,0.6776124289106833,1.1418400000000002,1.20896,1.25528,0.67496,0.0,,,,,,1.0
ULA,3,562,1.124,0.19442588929086924,2810000,1.2599775090511083,0.67496,,0.5484465081143393,0.5325023477812136,,0.7427344984228181,2.0765444252951126,1.34992,0.08501646539478647,0.027310973526755905,0.119,5.4349284370016795,0.9352217477049551,0.5009999999999999,0.6402306840631037,0.9292956547306571,0.6803601983171174,0.6809710040506138,1.1703200000000002,1.2950400000000002,1.3579999999999999,0.67496,0.0,,,,,,1.0
ULA,4,562,1.124,0.19442588929086924,2810000,1.2600857582165077,0.67496,,0.5482942830093996,0.5325023477812136,,0.7446539219332174,2.0765444252951126,1.34992,0.08477677151717389,0.03702036657621119,0.1299999999999999,5.865070259411467,0.9363500807622553,0.49599999999999994,0.640719931822313,0.9288598426781478,0.680055424162359,0.6785169201160074,1.19544,1.2825600000000004,1.36232,0.67496,0.0,,,,,,1.0
ULA,0,625,1.25,0.2161175273358822,3125000,1.2599111069960438,0.67496,,0.5481259193538539,0.5325023477812136,,0.7383049010782043,2.0765444252951126,1.34992,0.07418215751767754,0.03971725205470475,0.121,4.569373066750082,0.9299272618207004,0.491,0.6374726547500438,0.9284233840048783,0.6779791892362358,0.682222938600971,1.1284800000000001,1.2056000000000002,1.2699200000000002,0.67496,0.0,,,,,,1.0
ULA,1,625,1.25,0.2161175273358822,3125000,1.2509078796613484,0.67496,,0.5452431464237636,0.5325023477812136,,0.7397989427686845,2.0765444252951126,1.34992,0.07288158837447511,0.026762049302305746,0.10299999999999998,4.767932224444486,0.9335220152147914,0.485,0.6373719547777292,0.9280294913733577,0.6742682596322063,0.670310856982582,1.13824,1.24576,1.2867200000000003,0.67496,0.0,,,,,,1.0
ULA,2,625,1.25,0.2161175273358822,3125000,1.2537741297219598,0.67496,,0.5462727559305247,0.5325023477812136,,0.7383049010782043,2.0765444252951126,1.34992,0.04609998917839131,0.024173681648786416,0.10299999999999998,5.1768649074754824,0.9320175711383911,0.483,0.6366735218802635,0.928030171856079,0.6740794045428987,0.6718455941086927,1.1172,1.2400000000000002,1.28288,0.67496,0.0,,,,,,1.0
ULA,3,625,1.25,0.2161175273358822,3125000,1.2569522171461278,0.67496,,0.5475065583137819,0.5325023477812136,,0.7388049017448726,2.0765444252951126,1.34992,0.0700271898051914,0.0404330985009588,0.10899999999999999,5.554893563368933,0.9326757654218163,0.49700000000000005,0.638096527656475,0.9285575143295335,0.6772245564145909,0.6777366925815674,1.12352,1.20912,1.2965600000000002,0.67496,0.0,,,,,,1.0
ULA,4,625,1.25,0.2161175273358822,3125000,1.2570146388620047,0.67496,,0.547446139792013,0.5325023477812136,,0.7393029103717319,2.0765444252951126,1.34992,0.06095558535267731,0.02408556080135771,0.08099999999999996,4.899438731257463,0.9332760964715336,0.49000000000000005,0.6384395553701523,0.9283719469350287,0.67711907359624,0.6762535104572387,1.15608,1.23648,1.328,0.67496,0.0,,,,,,1.0
ULA,0,688,1.3760000000000001,0.2380710244178772,3440000,1.2580791154425326,0.67496,,0.5480503981277918,0.5325023477812136,,0.7397989427686845,2.0765444252951126,1.34992,0.06797333047269971,0.038551230765112326,0.10499999999999998,4.3010888800230775,0.9323647505406374,0.49100000000000005,0.637865708421908,0.9282642609215684,0.6771369664078248,0.6776971967114811,1.1589600000000002,1.2923200000000001,1.34552,0.67496,0.0,,,,,,1.0
ULA,1,688,1.3760000000000001,0.2380710244178772,3440000,1.2488846063061996,0.67496,,0.5445286434873111,0.5325023477812136,,0.7321434896135947,2.0765444252951126,1.34992,0.12102783686390217,0.04580305964455647,0.136,6.096100280348097,0.9289291210392425,0.48300000000000004,0.6350602408850203,0.9279885986263943,0.6725589335130997,0.6732380485192238,1.13224,1.2292800000000002,1.30928,0.67496,0.0,,,,,,1.0
ULA,2,688,1.3760000000000001,0.2380710244178772,3440000,1.2504895283134434,0.67496,,0.5452828195801602,0.5325023477812136,,0.7352621544945882,2.0765444252951126,1.34992,0.06280866068712143,0.007342713704087844,0.131,4.901134073375689,0.9290882449319388,0.48,0.6350913443558761,0.9279433236439745,0.6723912549846619,0.6721527860478878,1.0628000000000002,1.15456,1.2500000000000002,0.67496,0.0,,,,,,1.0
ULA,3,688,1.3760000000000001,0.2380710244178772,3440000,1.2572385772054575,0.67496,,0.5480363774773739,0.5325023477812136,,0.7402930145581624,2.0765444252951126,1.34992,0.054862478069875875,0.023066720895405124,0.11399999999999988,5.424163688782285,0.934954130249057,0.49700000000000005,0.6390047260341798,0.9287718096189673,0.6774286224675858,0.6757245596946279,1.17688,1.25776,1.32944,0.67496,0.0,,,,,,1.0
ULA,4,688,1.3760000000000001,0.2380710244178772,3440000,1.2541781801829197,0.67496,,0.5460594791061083,0.5325023477812136,,0.7372988594303508,2.0765444252951126,1.34992,0.04532435165192994,0.03928419491060492,0.11199999999999999,4.724918122324892,0.9291171765487926,0.487,0.6361659670966185,0.9281851601090669,0.6750960612840136,0.6780917517713279,1.1148,1.1838400000000002,1.2324799999999998,0.67496,0.0,,,,,,1.0
ULA,0,750,1.5,0.25970576237887144,3750000,1.254052910697237,0.67496,,0.5467086026312914,0.5325023477812136,,0.7372988594303508,2.0765444252951126,1.34992,0.07711003491913049,0.03054057834196569,0.10199999999999987,4.7600236193803545,0.9310049645485063,0.481,0.6366698183594627,0.9279812567350927,0.6748357018214656,0.6741884572006136,1.10856,1.20736,1.27136,0.67496,0.0,,,,,,1.0
ULA,1,750,1.5,0.25970576237887144,3750000,1.2501221153089668,0.67496,,0.5453623518326811,0.5325023477812136,,0.7170582433195621,2.0765444252951126,1.34992,0.08333927446394052,0.037259618520263466,0.11599999999999999,4.533110322414646,0.9310700606864275,0.483,0.6358985110405457,0.9279837634379811,0.6726786035099623,0.6705217750045899,1.1211200000000001,1.21616,1.23344,0.67496,0.0,,,,,,1.0
ULA,2,750,1.5,0.25970576237887144,3750000,1.2481818379003076,0.67496,,0.5444622458136912,0.5325023477812136,,0.7278604153668327,2.0765444252951126,1.34992,0.07455734914554535,0.01721086422371343,0.11099999999999999,4.316521597274778,0.9258623696527342,0.476,0.6332641108114906,0.9278360886626447,0.6705881113966904,0.6729128422647931,1.0672799999999998,1.18256,1.2317600000000002,0.67496,0.0,,,,,,1.0
ULA,3,750,1.5,0.25970576237887144,3750000,1.253077257017525,0.67496,,0.5465943968200145,0.5325023477812136,,0.7367927858646007,2.0765444252951126,1.34992,0.07720500055159762,0.034659739926265504,0.10399999999999987,4.641430397111874,0.9329144512608605,0.49100000000000005,0.6378532124710952,0.9285277825528664,0.676389448852333,0.6761354454809098,1.12128,1.1908800000000002,1.30592,0.67496,0.0,,,,,,1.0
ULA,4,750,1.5,0.25970576237887144,3750000,1.2526029018253397,0.67496,,0.5459214440791864,0.5325023477812136,,0.7310864008613167,2.0765444252951126,1.34992,0.0737933446796104,0.036941993800451045,0.09000000000000008,4.132308570165277,0.9295222191847465,0.47900000000000004,0.6354027734184414,0.9280476076301872,0.6726334546765008,0.6726055486979718,1.0716,1.17984,1.27112,0.67496,0.0,,,,,,1.0
