step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
0,0.0,0,0,0,0,0,0,0,0,0.0,1.009456147008823,0.0,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,0.0,0.0,0.0
10,0.02,0,0,16000,0,4096000,16000,16000,0,33287.9805638031,1.009456147008823,49602.75660164127,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,10.0,20.80498785237694,31.00172287602579
21,0.042,0,0,33600,0,8601600,33600,33600,0,69904.75918398652,1.009456147008823,104165.78886344667,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,21.0,43.69047448999157,65.10361803965417
31,0.062,0,0,49600,0,12697600,49600,49600,0,103192.73974778963,1.009456147008823,153768.54546508793,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,31.0,64.49546234236851,96.10534091567996
42,0.084,0,0,67200,0,17203200,67200,67200,0,139809.51836797304,1.009456147008823,208331.57772689333,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,42.0,87.38094897998315,130.20723607930833
52,0.10400000000000001,0,0,83200,0,21299200,83200,83200,0,173097.49893177615,1.009456147008823,257934.3343285346,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,52.0,108.1859368323601,161.20895895533414
63,0.126,0,0,100800,0,25804800,100800,100800,0,209714.27755195956,1.009456147008823,312497.36659034004,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,63.0,131.07142346997472,195.31085411896254
73,0.146,0,0,116800,0,29900800,116800,116800,0,243002.25811576267,1.009456147008823,362100.1231919813,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,73.0,151.87641132235166,226.3125769949883
83,0.166,0,0,132800,0,33996800,132800,132800,0,276290.2386795657,1.009456147008823,411702.8797936225,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,83.0,172.68139917472857,257.31429987101404
94,0.188,0,0,150400,0,38502400,150400,150400,0,312907.0172997492,1.009456147008823,466265.91205542797,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,94.0,195.56688581234323,291.4161950346425
104,0.20800000000000002,0,0,166400,0,42598400,166400,166400,0,346194.9978635523,1.009456147008823,515868.6686570692,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,104.0,216.3718736647202,322.4179179106683
115,0.23,0,0,184000,0,47104000,184000,184000,0,382811.7764837357,1.009456147008823,570431.7009188746,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,115.0,239.25736030233483,356.5198130742966
125,0.25,0,0,200000,0,51200000,200000,200000,0,416099.7570475388,1.009456147008823,620034.4575205159,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,125.0,260.06234815471174,387.52153595032246
135,0.27,0,0,216000,0,55296000,216000,216000,0,449387.73761134193,1.009456147008823,669637.2141221572,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,135.0,280.8673360070887,418.52325882634824
146,0.292,0,0,233600,0,59801600,233600,233600,0,486004.51623152534,1.009456147008823,724200.2463839626,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,146.0,303.7528226447033,452.6251539899766
156,0.312,0,0,249600,0,63897600,249600,249600,0,519292.49679532845,1.009456147008823,773803.0029856039,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,156.0,324.55781049708025,483.6268768660024
167,0.334,0,0,267200,0,68403200,267200,267200,0,555909.2754155118,1.009456147008823,828366.0352474091,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,167.0,347.4432971346949,517.7287720296307
177,0.354,0,0,283200,0,72499200,283200,283200,0,589197.255979315,1.009456147008823,877968.7918490506,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,177.0,368.2482849870719,548.7304949056565
188,0.376,0,0,300800,0,77004800,300800,300800,0,625814.0345994984,1.009456147008823,932531.8241108559,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,188.0,391.13377162468646,582.832390069285
198,0.396,0,0,316800,0,81100800,316800,316800,0,659102.0151633015,1.009456147008823,982134.5807124971,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,198.0,411.93875947706346,613.8341129453107
208,0.41600000000000004,0,0,332800,0,85196800,332800,332800,0,692389.9957271046,1.009456147008823,1031737.3373141384,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,208.0,432.7437473294404,644.8358358213366
219,0.438,0,0,350400,0,89702400,350400,350400,0,729006.7743472881,1.009456147008823,1086300.3695759438,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,219.0,455.62923396705503,678.9377309849649
229,0.458,0,0,366400,0,93798400,366400,366400,0,762294.7549110911,1.009456147008823,1135903.1261775852,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,229.0,476.4342218194319,709.9394538609907
240,0.48,0,0,384000,0,98304000,384000,384000,0,798911.5335312744,1.009456147008823,1190466.1584393904,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,240.0,499.3197084570465,744.041349024619
250,0.5,0,0,400000,0,102400000,400000,400000,0,832199.5140950776,1.009456147008823,1240068.9150410318,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,250.0,520.1246963094235,775.0430719006449
260,0.52,0,0,416000,0,106496000,416000,416000,0,865487.4946588806,1.009456147008823,1289671.671642673,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,260.0,540.9296841618004,806.0447947766706
271,0.542,0,0,433600,0,111001600,433600,433600,0,902104.2732790642,1.009456147008823,1344234.7039044783,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,271.0,563.8151707994151,840.146689940299
281,0.562,0,0,449600,0,115097600,449600,449600,0,935392.2538428673,1.009456147008823,1393837.4605061198,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,281.0,584.620158651792,871.1484128163248
292,0.584,0,0,467200,0,119603200,467200,467200,0,972009.0324630507,1.009456147008823,1448400.4927679251,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,292.0,607.5056452894066,905.2503079799532
