method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,3,292,0.584,467200.0,292.0,292.0,0.0,0.3252121593263408,1.2537610520739477,0.3005584532280019,0.00892486022723385,0.9968649935022194,0.2996855401248809,0.676619318181681,0.676619318181681,0.0,0.0004894190391203589,0.001372317927940194,0.05798054590071815,5.823863636363635e-05,0.3758738220444362,0.015173594613258512,1.2818651457339751,0.61,0.565,0.33499999999999996,0.9866647269473324,0.8494113412054685,0.07527239849913075,0.08750000000000002,0.007218039079171384,0.0049116406465643525,0.002609484907571624,0.20500000000000002,0.0012979863779051404,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9966995845043896,0.13457148733687596,0.001815856686307559,0.008850506457674441,0.0,1.3945779350842056,1.0187041130397694,0.49703229907064705,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.27837138351824087,-0.0007983615003523499,-0.0007983615003523499,0.2942496240498705,2.024092757201175,0.013995433203665364,2.019667503972338,0.009570179974828452,2.0175813332251007,0.00748400922759096,2.015216669485066,0.005119345487556437,2.01355178394493,0.0034544599474202187,2.0123256811569616,0.0022283571594519103,2.011787869081297,0.0016905450837874092,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,0,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.2524671386419675,0.29971194654484246,0.013687804764695582,0.996855860285674,0.2988390142072985,0.676619318181681,0.676619318181681,0.0,0.00036164631256358284,0.0016886852838717348,0.05491584567297547,5.823863636363635e-05,0.27774436804883185,0.015256361053311074,1.2796423293077859,0.5900000000000001,0.5875,0.3225,0.9819566332911259,0.8526911629950842,0.0763060231773418,0.16000000000000003,0.012244474460532473,0.02428437172147946,0.021976308535162747,0.2750000000000001,0.001614353733836683,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9966789866660923,0.1393344318743377,0.001688083959750783,0.009166873813605982,0.0,1.2964484810886012,1.0187041130397694,0.4971150655106996,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.32347606596551093,-0.009127003151072169,-0.009127003151072169,0.25196329081727986,2.018339969306992,0.014122357693492127,2.013756532400189,0.009538920786689165,2.0116926150608676,0.007475003447367623,2.0094548808751447,0.005237269261644695,2.0076403610218314,0.003422749408331427,2.006479471739935,0.0022618601264348115,2.0059737426579227,0.0017561310444227374,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,1,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.2537903478597188,0.30109205687016416,0.012693827522452933,0.9967193067490185,0.3002189575430678,0.676619318181681,0.676619318181681,0.0,0.0008362498943183664,0.001611966241859727,0.060899342704253824,5.823863636363635e-05,0.6422399188365056,0.015096706844820118,1.2836910810817337,0.6075,0.5800000000000001,0.325,0.9870089301663435,0.8501288249917167,0.07666280371388183,0.11499999999999999,0.011073539048667284,0.011672498534139986,0.009312623759495708,0.22750000000000004,0.00153769727044166,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9965404312389031,0.13834045463209504,0.0021626875415055665,0.009090154771593974,0.0,1.660944031876275,1.0187041130397694,0.49695541130220866,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.28157686609750954,-0.004571564604898968,-0.004571564604898968,0.3184450424036227,2.0297975571978744,0.014437646619209321,2.0252524798120772,0.009892569233412196,2.0231312240591626,0.007771313480497533,2.020725979806268,0.005366069227602743,2.018954123102041,0.0035942125233758837,2.017907484722752,0.002547574144086795,2.0173940184577495,0.0020341078790844236,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,2,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.251068383157712,0.29951289124675085,0.01384018848814117,0.9966997660100824,0.2986397690732461,0.676619318181681,0.676619318181681,0.0,0.000730248767193154,0.0016930581787963543,0.052794637698031804,5.823863636363635e-05,0.5608310532043426,0.015078675466478897,1.2784080123904875,0.595,0.5525,0.315,0.9883801146099265,0.8442708785600934,0.07392123119602229,0.13250000000000006,0.01236619483524859,0.018682347914476538,0.016329307395407833,0.25,0.0016230655353249447,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9965286623714003,0.13948681559778328,0.002056686414380354,0.009171246708530601,0.0,1.579535166244112,1.0187041130397694,0.49693737992386744,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3010315455825575,-0.004006075132850031,-0.004006075132850031,0.30228355934687323,2.014376514974685,0.01448523161224946,2.00979089162042,0.009899608257984305,2.0077351054385946,0.007843822076158968,2.0054306058737006,0.005539322511264988,2.0035563249312385,0.0036650415688028737,2.00237038516309,0.0024791018006542487,2.0017781114663413,0.0018868281039057244,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,3,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.2527460628932077,0.3005243769774655,0.01105858151688724,0.996694534434285,0.29965125130452186,0.676619318181681,0.676619318181681,0.0,0.0006022682769277622,0.0015056560499531824,0.05820907475534059,5.823863636363635e-05,0.4625420366805211,0.015017380238057543,1.2819021626063776,0.6075,0.5625,0.33249999999999996,0.9861254081793506,0.8489106551467189,0.07428446156584786,0.10249999999999998,0.00929111765899335,0.007920989423223168,0.0055940698688971,0.21500000000000002,0.0014313244999181304,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9965249457865734,0.13670520862652935,0.0019287059241149622,0.00898384457968743,0.0,1.4812461497202905,1.0187041130397694,0.4968760846954461,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.2931369191982627,-0.0012783863021324253,-0.0012783863021324253,0.3107044957962592,2.02458544871227,0.014381983544983434,2.0200935264224267,0.009890061255140026,2.018005613844792,0.007802148677505283,2.0156744329759877,0.005470967808701044,2.013948084003543,0.0037446188362562083,2.0127391903431686,0.0025357251758819643,2.0122259145474652,0.0020224493801785925,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,0,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2513860014989706,0.299660656742901,0.013439992192409767,0.9966768815528956,0.29878750176442437,0.676619318181681,0.676619318181681,0.0,0.0003554584044136275,0.0016641682503589971,0.055111236571104304,5.823863636363635e-05,0.272992054589666,0.015089135236413087,1.2796471723652068,0.5875,0.585,0.315,0.9812770640735753,0.8522578671836649,0.07524869381624283,0.14000000000000007,0.012176906210112276,0.021527406935423876,0.019215307400793802,0.2575,0.001589836700323945,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.996497347843216,0.13908661930205188,0.0016818960516008276,0.009142356780093244,0.0,1.2916961676294354,1.0187041130397694,0.49694783969380163,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3402960545348107,-0.009253073408894986,-0.009253073408894986,0.2678418449327051,2.018721537394256,0.014474089415724034,2.0141503590042094,0.009902911025677419,2.012017422336003,0.0077699743574708435,2.0098629051023598,0.005615457123827827,2.007976173278623,0.0037287253000912735,2.006845261212563,0.0025978132340309656,2.0063707908204726,0.002123342841940712,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,1,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2526484248741347,0.3010168049034,0.013127472663538725,0.9965294392967193,0.30014346850123474,0.676619318181681,0.676619318181681,0.0,0.0008733240576656363,0.0016321406145939936,0.06098442131103853,5.823863636363635e-05,0.6707128762872083,0.014925515936146438,1.28361787049398,0.605,0.5700000000000001,0.3225,0.9863520409461433,0.8495099302875623,0.07563825026125683,0.12500000000000006,0.011633631608967807,0.013195382876467932,0.010816730032803368,0.24,0.0015578681276330183,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9963452856454185,0.13877409977318084,0.0021997617048528364,0.00911032914432824,0.0,1.6894169893269777,1.0187041130397694,0.496784220393535,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.29787754874392003,-0.005400978522519453,-0.005400978522519453,0.3369763744783353,2.0299821692769457,0.014828116644033607,2.0254270047047815,0.010272952071869401,2.023210199233796,0.008056146600883718,2.0209129166159796,0.005758863983067464,2.0190752547432806,0.003921202110368505,2.018083410605091,0.0029293579721789698,2.017607239063916,0.0024531864310040064,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,2,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2499300159320117,0.2994264367945052,0.01322935189020305,0.9965161001446846,0.2985530859527282,0.676619318181681,0.676619318181681,0.0,0.000714854515528411,0.001644605673749207,0.052780296376807534,5.823863636363635e-05,0.5490082679258197,0.014909914050810769,1.2782789774754648,0.5900000000000001,0.545,0.3125,0.9877949994087041,0.8434462594042783,0.0728507239929874,0.12750000000000006,0.011756083630053777,0.016793295995934376,0.014443320387708125,0.24250000000000005,0.0015765538876812719,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9963410920000063,0.13887597899984516,0.002041292162715611,0.009122794203483454,0.0,1.567712380965589,1.0187041130397694,0.4967686185081993,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3175600373930764,-0.004281153585173702,-0.004281153585173702,0.31934347553457665,2.0143465304459114,0.014836275009675326,2.0097851333441694,0.010274877907933355,2.007644676747455,0.008134421311218887,2.005450224819809,0.005939969383573107,2.00347645392508,0.00396619848884372,2.0023334208650954,0.0028231654288592978,2.001810622153874,0.0023003667176380027,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,3,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2516424854683923,0.30048387207445926,0.01159804308606427,0.9965048705867622,0.29961051002488703,0.676619318181681,0.676619318181681,0.0,0.0006176189627629708,0.001532698119857792,0.05845039980375856,5.823863636363635e-05,0.47433136340196147,0.014843019316431838,1.2819351147360782,0.6025,0.5575,0.3275,0.9855630808346767,0.8483729171053348,0.07321123223417933,0.10750000000000004,0.00984242149456428,0.00896741435555104,0.0066335944046768125,0.21750000000000003,0.001458366569822739,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9963311460485873,0.13724467019570638,0.0019440566099501709,0.009010886649592039,0.0,1.4930354764417308,1.0187041130397694,0.4967017237738204,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.30957080748936494,-0.0017283544461430145,-0.0017283544461430145,0.32899285767774167,2.025069882504713,0.014771974149997646,2.020564439179917,0.01026653082520168,2.018415984426942,0.008118076072226366,2.0161575940796097,0.005859685724894259,2.0143759188179375,0.004078010463222093,2.013189985958683,0.002892077603967369,2.0127180798262247,0.0024201714715093026,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,0,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.2504186136277267,0.2996118146784018,0.011265792801426727,0.9965121843331235,0.29873845485520656,0.676619318181681,0.676619318181681,0.0,0.00031678226255108964,0.0015127782482137605,0.055283317012545186,5.823863636363635e-05,0.24328877763923695,0.014934859883904639,1.2796468300509016,0.585,0.5775,0.3125,0.9806591026634475,0.8518699042957647,0.07428897850397612,0.1175,0.01014263622437558,0.013964384939753938,0.011663045836046715,0.24250000000000005,0.0014384466981787081,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9963309325616029,0.13691241991106884,0.0016432199097382897,0.008990966777948008,0.0,1.2619928906790063,1.0187041130397694,0.4967935643412932,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.35572636558769416,-0.009372794864325767,-0.009372794864325767,0.2825020677014165,2.0190174210281904,0.014755802035597565,2.0145219376392163,0.010260318646623467,2.0122787062828396,0.00801708729024675,2.010214615703812,0.005952996711219072,2.00828286462074,0.0040212456281469855,2.007179746023566,0.00291812703097305,2.006745374118312,0.002483755125719078,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,1,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.2516125644387919,0.3009464900249653,0.011676120680428781,0.9963528256533353,0.30007293317224804,0.676619318181681,0.676619318181681,0.0,0.0008126403940167629,0.001528195752855034,0.06105953795509646,5.823863636363635e-05,0.6241078226048744,0.014766030835014377,1.2835480606991925,0.6025,0.5625,0.3175,0.9857798351158708,0.8489338279949743,0.07474069661243497,0.10750000000000004,0.010129111171462955,0.010871715919058555,0.008495783893396891,0.22000000000000003,0.0014538642028199822,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9961647898149575,0.1373227477900709,0.002139078041203963,0.009006384282589281,0.0,1.6428119356446438,1.0187041130397694,0.4966247352924029,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.31317751636749724,-0.006153383447208239,-0.006153383447208239,0.3540721872626533,2.0301063777263697,0.0151495102889454,2.0256031855850756,0.010646318147651268,2.023256277846669,0.008299410409244867,2.0210703347413626,0.006113467303938247,2.0192015058357784,0.004244638398354095,2.018247992991736,0.003291125554311769,2.01781513494286,0.0028582675054358297,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,2,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.248930867383005,0.2993525757534572,0.010967627039832256,0.9963502342010027,0.2984790183508067,0.676619318181681,0.676619318181681,0.0,0.0006255805123060688,0.0014876787055838276,0.05278379628952829,5.823863636363635e-05,0.4804458334510613,0.014758270706178633,1.2781742898625468,0.5875,0.5425,0.31,0.9872931589007915,0.8427615755452221,0.07191655982022974,0.1175,0.009514035497237934,0.011137430874480492,0.008804851687731374,0.22750000000000004,0.0014189936346826033,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9961721634489005,0.13661425414947437,0.0019520181594932689,0.008965867235318075,0.0,1.4991499464908307,1.0187041130397694,0.4966169751635672,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3325835780569028,-0.0046047653944020816,-0.0046047653944020816,0.3346663052181212,2.014313653416211,0.01511521872019772,2.009830719798552,0.010632285102538663,2.0075699430180505,0.008371508322037258,2.005487320446484,0.0062888857504708184,2.003452940453443,0.004254505757429694,2.0023435064114343,0.0031450717154211105,2.0018964225008777,0.002697987804864521,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,3,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.2506386336443551,0.3004314145515711,0.010308754068407616,0.9963313811194512,0.2995578364254484,0.676619318181681,0.676619318181681,0.0,0.0005317625778727682,0.0014395296599836365,0.05859744027507759,5.823863636363635e-05,0.40839365980628606,0.014682561145937356,1.2819167051049876,0.6000000000000001,0.5525,0.3225,0.9850598704983625,0.8478723497887184,0.07223657580410699,0.10249999999999998,0.008541290210513733,0.007268315659501923,0.004948874657404678,0.20750000000000002,0.0013651981099485828,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9961546772043314,0.13595538117804973,0.0018582002250599682,0.008917718189717884,0.0,1.4270977728460554,1.0187041130397694,0.4965412656033259,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3244442367293967,-0.002048073184807487,-0.002048073184807487,0.3458650983948684,2.025335581610081,0.015090192965943938,2.020876722515222,0.010631333871085058,2.018626035589579,0.008380646945441939,2.016452322859785,0.006206934215647664,2.0146387563291803,0.00439336768504317,2.0134760253170327,0.0032306366728955815,2.0130485521212784,0.0028031634771412683,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,0,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.249467220083675,0.2995577600100082,0.007750003370506242,0.9963469443470653,0.2986841950300302,0.676619318181681,0.676619318181681,0.0,0.00025642980799135445,0.0012726404076995107,0.055431183395291794,5.823863636363635e-05,0.19693809253736072,0.01477792939561584,1.2796305436300386,0.5825,0.5725,0.3075,0.9800764100102763,0.8514941403961683,0.07336184700267735,0.10249999999999998,0.006574172240350835,0.005685372871151895,0.003410480815128958,0.21000000000000002,0.0011983088576644585,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9961648295853168,0.13339663048014835,0.0015828674551785545,0.008750828937433758,0.0,1.21564220557713,1.0187041130397694,0.4966366338530044,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.370917851622516,-0.009219771495925302,-0.009219771495925302,0.2974518832633206,2.0192374117209524,0.01500715918584028,2.0148619972522352,0.010631744717123137,2.0124806821327845,0.008250429597672415,2.0105056279948164,0.006275375459704247,2.008557529457078,0.0043272769219657725,2.0074805567765153,0.003250304241403157,2.007090182792108,0.002859930256995824,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,1,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.2505773244575011,0.30087713372677305,0.008876070826690147,0.9961713319615239,0.30000335023680946,0.676619318181681,0.676619318181681,0.0,0.0006630950796296896,0.0013349182028159828,0.06114784025220345,5.823863636363635e-05,0.5092570211556016,0.014603289100409533,1.2834845593828834,0.6000000000000001,0.5575000000000001,0.315,0.9852154383039767,0.8483348965755708,0.07383061941628323,0.10499999999999998,0.007399149464412277,0.006339950295874641,0.003990611729771776,0.19499999999999995,0.0012605866527809304,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9959801219504129,0.13452269793633226,0.0019895327268168897,0.00881310673255023,0.0,1.527961134195371,1.0187041130397694,0.4964619935577981,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3290561083032398,-0.007041509944630698,-0.007041509944630698,0.3715045544917956,2.0302211481719654,0.015444196779637487,2.0258145948056905,0.011037643413362552,2.023317614309776,0.008540662917448039,2.0212409476535704,0.0064639962612424995,2.0193780208319576,0.004601069439629679,2.018444010983353,0.0036670595910250903,2.018063049009536,0.003286097617208217,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,2,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.2479501559382036,0.2992834520803498,0.007578364498649487,0.9961837795957021,0.2984096870141961,0.676619318181681,0.676619318181681,0.0,0.0004921910196399024,0.001256265425309708,0.052810949434256294,5.823863636363635e-05,0.3780027030834454,0.014609389281540874,1.278085048604515,0.5874999999999999,0.5375,0.3025,0.9868492376822203,0.8421106052039139,0.07098351005382907,0.08250000000000002,0.006222997401837901,0.004187535910423867,0.0018859066305286776,0.2025,0.0011845932627855894,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9960029079898697,0.1332249916082916,0.0018186286668271025,0.008734453955043955,0.0,1.3967068161232148,1.0187041130397694,0.4964680937389294,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.34757332118482337,-0.005240135178327006,-0.005240135178327006,0.3501894350775757,2.014296346729848,0.01536525183772608,2.009929119752326,0.01099802486020418,2.007528393745645,0.00859729885352345,2.0055504912219524,0.006619396329830662,2.0034977008289863,0.004566605936864532,2.0024121011714495,0.003481006279327792,2.002043472206361,0.0031123773142394118,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,3,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.2496480746894667,0.3003752123393989,0.00778996018751521,0.9961577076949534,0.2995014177019464,0.676619318181681,0.676619318181681,0.0,0.00037670351373956493,0.00126496703961559,0.058725615454708086,5.823863636363635e-05,0.28930829855198636,0.014523531250805854,1.2818860570891935,0.5975,0.55,0.32,0.9845855295724709,0.8473859932847212,0.07129018021142638,0.08500000000000008,0.006129507753588191,0.003862965834669718,0.0015791630071355645,0.18000000000000005,0.0011906354895805387,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9959784366274894,0.13343658729715732,0.001703141160926765,0.008743155569349837,0.0,1.3080124115917557,1.0187041130397694,0.4963822357081944,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3393784014977743,-0.0025596767607615435,-0.0025596767607615435,0.3627456377385395,2.025540665996604,0.015383302510700858,2.0211690882119293,0.011011724726026184,2.0187866115308886,0.008629248044985438,2.016697644737327,0.006540281251423696,2.014878859123715,0.004721495637811657,2.0137377004796972,0.00358033699379412,2.013353978809391,0.003196615323487695,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,0,344,0.6880000000000001,550400.0,344.0,344.0,0.0,0.3252121593263408,1.2484451868064377,0.29949858449454325,0.0031757857393866495,0.9961637886480279,0.2986247923069931,0.676619318181681,0.676619318181681,0.0,0.00019963232481373184,0.0009617048849398955,0.05560133744572898,5.823863636363635e-05,0.15331762545694638,0.014602626189945234,1.2796163963412748,0.58,0.5675,0.305,0.9794642472420131,0.8510921462328983,0.07235529697596733,0.04250000000000004,0.0024518344979319578,0.00041849598657695,-0.0018169947651197615,0.16000000000000003,0.0008873733349048437,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.995981231328137,0.12882241284902876,0.001526069972000932,0.008439893414674143,0.0,1.1720217384967158,1.0187041130397694,0.4964613306473338,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3875054512057399,-0.00891661403167407,-0.00891661403167407,0.3142508610205035,2.0194743716110155,0.015266002687627456,2.0152544249036786,0.011046055980290514,2.012716636142699,0.008508267219311083,2.010814741272087,0.006606372348699097,2.0088922914280376,0.004683922504649551,2.0078379078336765,0.003629538910288499,2.0074942924899988,0.0032859235666107267,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,6301bacd8069f5c726e241e2afe2fb0c,True,1,344,0.6880000000000001,550400.0,344.0,344.0,0.0,0.3252121593263408,1.2494523003402938,0.3008059766070318,0.004977962806760966,0.995968019673898,0.29993193917560346,0.676619318181681,0.676619318181681,0.0,0.0004294942007736838,0.0010683051345257355,0.06127253817975622,5.823863636363635e-05,0.3298515461941891,0.014421818814362997,1.2834318613694824,0.6000000000000001,0.555,0.31,0.9846110566413481,0.8477074900929179,0.0728366225887785,0.07250000000000001,0.004028268475297752,0.001991556582770393,-0.0003053167243892707,0.16000000000000003,0.000993973584490684,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9957739762829505,0.13062458991640308,0.0017559318479608839,0.008546493664259983,0.0,1.3485556592339585,1.0187041130397694,0.49628052327175154,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.34711713017242746,-0.008129735961962902,-0.008129735961962902,0.39077392240110853,2.0303687724799953,0.015742892556199095,2.026095525647865,0.011469645724068833,2.0234412298039577,0.008815349880161527,2.0214602220230735,0.006834342099277357,2.019651654148993,0.0050257742251966775,2.0187242853189735,0.0040984053951773625,2.018401743337602,0.003775863413805869,True,1.0,reject,1.0,BAOAB,0.0,0.0
