step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
458,0.916,0,0,732800,0,1500774400,732800,732800,0,2080708.907704809,1.009456147008823,2833184.3970186333,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,458.0,1300.4430673155057,1770.7402481366457
469,0.9380000000000001,0,0,750400,0,1536819200,750400,750400,0,2130682.265750121,1.009456147008823,2901230.3104841462,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,469.0,1331.6764160938255,1813.2689440525915
479,0.9580000000000001,0,0,766400,0,1569587200,766400,766400,0,2176112.591245859,1.009456147008823,2963090.2318164306,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,479.0,1360.0703695286618,1851.9313948852691
490,0.98,0,0,784000,0,1605632000,784000,784000,0,2226085.949291171,1.009456147008823,3031136.1452819435,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,490.0,1391.3037183069819,1894.4600908012146
500,1.0,0,0,800000,0,1638400000,800000,800000,0,2271516.274786909,1.009456147008823,3092996.0666142283,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,500.0,1419.697671741818,1933.1225416338928
510,1.02,0,0,816000,0,1671168000,816000,816000,0,2316946.600282647,1.009456147008823,3154855.9879465126,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,510.0,1448.0916251766546,1971.7849924665704
521,1.042,0,0,833600,0,1707212800,833600,833600,0,2366919.9583279593,1.009456147008823,3222901.9014120256,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,521.0,1479.3249739549747,2014.313688382516
531,1.062,0,0,849600,0,1739980800,849600,849600,0,2412350.283823698,1.009456147008823,3284761.822744311,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,531.0,1507.7189273898111,2052.976139215194
542,1.084,0,0,867200,0,1776025600,867200,867200,0,2462323.6418690095,1.009456147008823,3352807.7362098233,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,542.0,1538.952276168131,2095.5048351311398
552,1.104,0,0,883200,0,1808793600,883200,883200,0,2507753.967364748,1.009456147008823,3414667.657542108,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,552.0,1567.3462296029675,2134.1672859638174
562,1.124,0,0,899200,0,1841561600,899200,899200,0,2553184.292860486,1.009456147008823,3476527.578874393,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,562.0,1595.7401830378037,2172.8297367964956
573,1.1460000000000001,0,0,916800,0,1877606400,916800,916800,0,2603157.650905798,1.009456147008823,3544573.492339906,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,573.0,1626.9735318161238,2215.3584327124413
583,1.166,0,0,932800,0,1910374400,932800,932800,0,2648587.9764015363,1.009456147008823,3606433.41367219,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,583.0,1655.3674852509603,2254.020883545119
594,1.188,0,0,950400,0,1946419200,950400,950400,0,2698561.3344468484,1.009456147008823,3674479.3271377035,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,594.0,1686.6008340292801,2296.5495794610647
604,1.208,0,0,966400,0,1979187200,966400,966400,0,2743991.659942587,1.009456147008823,3736339.2484699883,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,604.0,1714.9947874641168,2335.212030293743
615,1.23,0,0,984000,0,2015232000,984000,984000,0,2793965.0179878986,1.009456147008823,3804385.161935501,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,615.0,1746.2281362424367,2377.740726209688
625,1.25,0,0,1000000,0,2048000000,1000000,1000000,0,2839395.3434836366,1.009456147008823,3866245.0832677856,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,625.0,1774.622089677273,2416.403177042366
699,1.3980000000000001,0,0,1118400,0,2290483200,1118400,1118400,0,3175579.752152099,1.009456147008823,4324008.501126691,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,699.0,1984.7373450950618,2702.5053132041817
773,1.546,0,0,1236800,0,2532966400,1236800,1236800,0,3511764.1608205615,1.009456147008823,4781771.918985597,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,773.0,2194.852600512851,2988.607449365998
848,1.696,0,0,1356800,0,2778726400,1356800,1356800,0,3852491.602038598,1.009456147008823,5245721.328977731,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,848.0,2407.8072512741237,3278.575830611082
922,1.844,0,0,1475200,0,3021209600,1475200,1475200,0,4188676.010707061,1.009456147008823,5703484.746836637,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,922.0,2617.922506691913,3564.6779667728983
996,1.992,0,0,1593600,0,3263692800,1593600,1593600,0,4524860.419375523,1.009456147008823,6161248.164695542,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,996.0,2828.037762109702,3850.780102934714
1070,2.14,0,0,1712000,0,3506176000,1712000,1712000,0,4861044.828043986,1.009456147008823,6619011.582554449,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1070.0,3038.153017527491,4136.882239096531
1145,2.29,0,0,1832000,0,3751936000,1832000,1832000,0,5201772.269262021,1.009456147008823,7082960.992546582,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1145.0,3251.1076682887633,4426.850620341614
1219,2.438,0,0,1950400,0,3994419200,1950400,1950400,0,5537956.6779304845,1.009456147008823,7540724.410405489,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1219.0,3461.222923706553,4712.9527565034305
1293,2.586,0,0,2068800,0,4236902400,2068800,2068800,0,5874141.086598947,1.009456147008823,7998487.828264394,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1293.0,3671.338179124342,4999.054892665246
1367,2.734,0,0,2187200,0,4479385600,2187200,2187200,0,6210325.495267411,1.009456147008823,8456251.2461233,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1367.0,3881.4534345421316,5285.157028827063
1441,2.882,0,0,2305600,0,4721868800,2305600,2305600,0,6546509.903935872,1.009456147008823,8914014.663982205,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1441.0,4091.56868995992,5571.259164988878
1516,3.032,0,0,2425600,0,4967628800,2425600,2425600,0,6887237.345153909,1.009456147008823,9377964.073974341,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1516.0,4304.523340721194,5861.227546233963
1590,3.18,0,0,2544000,0,5210112000,2544000,2544000,0,7223421.753822371,1.009456147008823,9835727.491833247,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1590.0,4514.638596138982,6147.32968239578
1664,3.3280000000000003,0,0,2662400,0,5452595200,2662400,2662400,0,7559606.1624908345,1.009456147008823,10293490.909692153,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1664.0,4724.753851556771,6433.431818557596
1738,3.476,0,0,2780800,0,5695078400,2780800,2780800,0,7895790.571159297,1.009456147008823,10751254.327551058,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1738.0,4934.86910697456,6719.533954719411
1812,3.624,0,0,2899200,0,5937561600,2899200,2899200,0,8231974.979827759,1.009456147008823,11209017.745409962,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1812.0,5144.984362392349,7005.636090881226
1887,3.774,0,0,3019200,0,6183321600,3019200,3019200,0,8572702.421045795,1.009456147008823,11672967.155402098,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1887.0,5357.939013153622,7295.6044721263115
1961,3.922,0,0,3137600,0,6425804800,3137600,3137600,0,8908886.829714257,1.009456147008823,12130730.573261002,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,1961.0,5568.054268571411,7581.7066082881265
2035,4.07,0,0,3256000,0,6668288000,3256000,3256000,0,9245071.23838272,1.009456147008823,12588493.991119908,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2035.0,5778.1695239892,7867.808744449942
2109,4.218,0,0,3374400,0,6910771200,3374400,3374400,0,9581255.647051184,1.009456147008823,13046257.408978816,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2109.0,5988.284779406989,8153.91088061176
2184,4.368,0,0,3494400,0,7156531200,3494400,3494400,0,9921983.08826922,1.009456147008823,13510206.81897095,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2184.0,6201.2394301682625,8443.879261856844
2258,4.516,0,0,3612800,0,7399014400,3612800,3612800,0,10258167.496937683,1.009456147008823,13967970.236829856,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2258.0,6411.354685586051,8729.981398018661
2332,4.664,0,0,3731200,0,7641497600,3731200,3731200,0,10594351.905606145,1.009456147008823,14425733.65468876,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2332.0,6621.469941003841,9016.083534180476
2406,4.812,0,0,3849600,0,7883980800,3849600,3849600,0,10930536.31427461,1.009456147008823,14883497.072547669,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2406.0,6831.585196421631,9302.185670342293
2480,4.96,0,0,3968000,0,8126464000,3968000,3968000,0,11266720.722943071,1.009456147008823,15341260.490406575,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2480.0,7041.70045183942,9588.28780650411
2555,5.11,0,0,4088000,0,8372224000,4088000,4088000,0,11607448.164161105,1.009456147008823,15805209.900398705,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2555.0,7254.65510260069,9878.25618774919
2629,5.258,0,0,4206400,0,8614707200,4206400,4206400,0,11943632.572829567,1.009456147008823,16262973.318257611,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2629.0,7464.770358018479,10164.358323911007
2703,5.406,0,0,4324800,0,8857190400,4324800,4324800,0,12279816.981498031,1.009456147008823,16720736.736116517,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2703.0,7674.8856134362695,10450.460460072823
2777,5.554,0,0,4443200,0,9099673600,4443200,4443200,0,12616001.390166493,1.009456147008823,17178500.153975423,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2777.0,7885.000868854058,10736.56259623464
2852,5.704,0,0,4563200,0,9345433600,4563200,4563200,0,12956728.83138453,1.009456147008823,17642449.563967556,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2852.0,8097.9555196153315,11026.530977479722
