method,seed,step,t,wallclock_s,nfe,W2,TV,TV_density,MMD,EMC,EJS,FES_RMSE_kBT,FES_outside_mass,basin_KL_target,basin_map_outside_mass,e_F,basin_rel_max,basin_L1,V_mean_err,V_var_err,E_overlap_deficit,KSD,W1_cdf,CDF_sup,cdf_L2,pdf_L1,pdf_L2,KDE_chi2,bin_chi2_M40,bin_chi2_M80,bin_chi2_M120,well_TV,nonfinite_count,nonfinite_frac,state_box_clip_count_cumulative,state_box_clip_fraction_cumulative,outside_proposal_reject_count_cumulative,outside_proposal_reject_fraction_cumulative,nonfinite_proposal_count_cumulative,nonfinite_proposal_fraction_cumulative,score_clip_count_cumulative,score_clip_fraction_cumulative,mala_accept_count_cumulative,mala_proposal_count_cumulative,mala_accept_fraction_cumulative,pt_swap_accept_count_cumulative,pt_swap_proposal_count_cumulative,pt_swap_accept_fraction_cumulative,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,jump_count_cumulative,jump_count_applied_cumulative,jump_boundary_clip_count_cumulative,jump_boundary_applied_count_cumulative,jump_boundary_clip_fraction_per_applied_jump_cumulative,jump_rate_per_particle_time_cumulative,jump_applied_rate_per_particle_time_cumulative,jump_cap_k,jump_cap_hit_count_cumulative,jump_cap_hit_fraction_cumulative,jump_cap_excess_count_cumulative,occ0
CP,13,0,0.0,0.0,0,1.328097622089384,0.6768680184557034,,0.554348995840546,0.5305651841397336,,2.174526190433413,0.0,3.774699977731026,0.0,2.174526190433413,2.0947106975259837,1.3537360369114069,0.26662858904598497,0.21042911809783177,0.19715105210711026,6.275395433841816,0.9673358424127301,0.729,0.6707931702237632,0.9442502646658728,0.7196625562309347,0.7599060563903963,11.59176,11.929439999999998,12.152000000000001,0.6768680184557034,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
CP,14,0,0.0,0.0,0,1.3276663192254803,0.6768680184557034,,0.5541177968437389,0.5305651841397336,,2.153754714827226,0.0,3.774699977731026,0.0,2.153754714827226,2.0947106975259837,1.3537360369114069,0.27550476601793683,0.20522421036562738,0.20596289366423326,6.001508569697317,0.9664751268113281,0.727,0.6702373711399219,0.9439619340760115,0.7194520253593187,0.7600578560181762,10.565199999999999,11.063839999999999,11.22944,0.6768680184557034,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
CP,15,0,0.0,0.0,0,1.3280776956490825,0.6768680184557034,,0.5545660194562327,0.5305651841397336,,2.198182868791976,0.0,3.774699977731026,0.0,2.198182868791976,2.0947106975259837,1.3537360369114069,0.30278294761761204,0.22839481076960688,0.22354187239275547,8.063808107371598,0.9673575411253705,0.73,0.6709116337409401,0.9446203965014033,0.7198316857141617,0.7593246851139925,11.18488,11.492479999999999,11.719280000000001,0.6768680184557034,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
CP,0,1,0.002,0.019311059964820743,16000,1.3270204432761552,0.6768680184557034,,0.5543216310686658,0.5305651841397336,,2.1759332374526337,0.0,3.774699977731026,0.0,2.1759332374526337,2.0947106975259837,1.3537360369114069,0.05846959540889274,0.08032531910115998,0.09852530690615358,6.941489957571026,0.9664968255239683,0.722,0.6700827588693307,0.9440477723103153,0.7194267544933415,0.7596735261732992,10.03472,10.555999999999997,10.79336,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,1,1,0.002,0.019311059964820743,16000,1.3264392524502053,0.6768680184557034,,0.553935061461936,0.5305651841397336,,2.194297984281524,0.0,3.774699977731026,0.0,2.194297984281524,2.0947106975259837,1.3537360369114069,3.0957847560394907,9090.542162341537,0.11840094522151035,13.880698133259846,0.9654625202214432,0.732,0.66955958849721,0.9429365474530791,0.7187182406677995,0.7585285035413336,10.220159999999998,10.633759999999999,10.79984,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,2,1,0.002,0.019311059964820743,16000,1.326567204640815,0.6768680184557034,,0.5542426177165299,0.5305651841397336,,2.1738886555238595,0.0,3.774699977731026,0.0,2.1738886555238595,2.0947106975259837,1.3537360369114069,5.455717382932741,7782.667280223463,0.09736399299198406,17.372561750538328,0.9666559494166646,0.731,0.6704018628323744,0.9443816690240525,0.7195985490733448,0.7592419297167354,9.931280000000001,10.657919999999999,10.751359999999998,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,3,1,0.002,0.019311059964820743,16000,1.3263583990892394,0.6768680184557034,,0.5542059037636918,0.5305651841397336,,2.308858045847309,0.001,3.774699977731026,0.0,2.308858045847309,2.0947106975259837,1.3537360369114069,3.956672820646336,7707.73347611043,0.08909954095410222,11.280021873253133,0.965599945401499,0.719,0.6694274341158799,0.9425064700115708,0.7181106284996434,0.7565681107023816,9.95344,10.311679999999999,10.584800000000001,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,4,1,0.002,0.019311059964820743,16000,1.3267229630003636,0.6768680184557034,,0.5542399559885587,0.5305651841397336,,2.187839122775252,0.0,3.774699977731026,0.0,2.187839122775252,2.0947106975259837,1.3537360369114069,1.6886885196720314,2710.1193768805592,0.11040510070087595,12.155696795637226,0.9658313983363298,0.726,0.6698355080087499,0.9429496738736145,0.7188038991212957,0.7577458010321333,10.014079999999998,10.530719999999999,10.697840000000001,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,5,1,0.002,0.019311059964820743,16000,1.3268941390157498,0.6768680184557034,,0.5542563336470155,0.5305651841397336,,2.182524825054926,0.0,3.774699977731026,0.0,2.182524825054926,2.0947106975259837,1.3537360369114069,0.08158466460221803,0.11488215936451651,0.10089130990421391,6.6563295489112555,0.966569154566103,0.725,0.6703207792831648,0.9442575500115276,0.7195467350898123,0.759447021220164,10.290079999999996,10.5616,10.685839999999999,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,6,1,0.002,0.019311059964820743,16000,1.326351898848869,0.6758680184557034,,0.5540925648876672,0.5350376351392003,,2.1678921609397093,0.0,3.512005846263211,0.0,2.1678921609397093,2.0916159868284607,1.3517360369114069,0.9762742552506849,807.6508590852276,0.10874861835010363,10.184294510573348,0.9654191227961625,0.727,0.6695975689404662,0.9424090388241148,0.7187338622369376,0.7562798582977803,10.434719999999999,10.76144,10.87688,0.6758680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,0.999
CP,7,1,0.002,0.019311059964820743,16000,1.3267376004281872,0.6768680184557034,,0.5544029255687081,0.5305651841397336,,2.1775782699095676,0.0,3.774699977731026,0.0,2.1775782699095676,2.0947106975259837,1.3537360369114069,4.830217460045435,12897.426131568429,0.11303951416220759,6.9405443815705095,0.9659398918995318,0.728,0.6700449732454793,0.9441118208027149,0.7193332034374808,0.759209795360456,9.891599999999999,10.2048,10.29008,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,8,1,0.002,0.019311059964820743,16000,1.3270003681611724,0.6768680184557034,,0.5543372241056526,0.5305651841397336,,2.166590096451365,0.0,3.774699977731026,0.0,2.166590096451365,2.0947106975259837,1.3537360369114069,1.0345020955175925,966.763592650436,0.07363506480896309,9.584569997865808,0.9660773170795875,0.723,0.6701558953346858,0.9442192563029128,0.7193109707651067,0.7588965143235935,10.0108,10.592479999999998,10.598479999999999,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,9,1,0.002,0.019311059964820743,16000,1.3262020460653194,0.6768680184557034,,0.5540435907061572,0.5305651841397336,,2.1777616655668877,0.0,3.774699977731026,0.0,2.1777616655668877,2.0947106975259837,1.3537360369114069,2.119089757453783,2253.492898853189,0.12080681583947706,11.225562150345604,0.9654191227961624,0.718,0.6693176124255388,0.9432692811072015,0.7187801380963349,0.7591159710585007,9.641200000000001,10.125599999999999,10.361600000000001,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,10,1,0.002,0.019311059964820743,16000,1.3270190133841973,0.6768680184557034,,0.5544791912311614,0.5305651841397336,,2.2904309534760268,0.001,3.774699977731026,0.0,2.2904309534760268,2.0947106975259837,1.3537360369114069,6.0302977043047195,14669.334798517984,0.12015250412985046,10.38761852027248,0.9662581396849241,0.731,0.6702429611426879,0.9440198570111892,0.7189301411513717,0.7581312743897407,10.32336,10.91008,11.26016,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,11,1,0.002,0.019311059964820743,16000,1.3267395895043823,0.6768680184557034,,0.5543404154032552,0.5305651841397336,,2.1993950190729503,0.0,3.774699977731026,0.0,2.1993950190729503,2.0947106975259837,1.3537360369114069,0.7456919877532193,474.2044208027331,0.10273003422083649,7.591810065188428,0.9661858106427895,0.726,0.6700097277704415,0.9441594776064347,0.7193960142304606,0.7590871932913096,9.763440000000001,10.166879999999999,10.404559999999998,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,12,1,0.002,0.019311059964820743,16000,1.3266245678074577,0.6768680184557034,,0.5542320908245997,0.5305651841397336,,2.1699481217362346,0.0,3.774699977731026,0.0,2.1699481217362346,2.0947106975259837,1.3537360369114069,0.936870591732127,782.0277499288437,0.11075946484641463,8.25397147759272,0.9661496461217222,0.731,0.6699704050178829,0.9440420595870949,0.719298029107527,0.7590092463867923,9.936399999999997,10.500799999999998,10.630400000000002,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,13,1,0.002,0.019311059964820743,16000,1.3258181608826447,0.6768680184557034,,0.5538714979733085,0.5305651841397336,,2.175984376710378,0.0,3.774699977731026,0.0,2.175984376710378,2.0947106975259837,1.3537360369114069,3.7208576054336566,6913.995527162394,0.10320033146621732,14.038988743430284,0.9651153408191969,0.72,0.6692311341412558,0.9413109357416458,0.7180401000425167,0.7556848008286816,10.391359999999999,10.747999999999998,10.8224,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,14,1,0.002,0.019311059964820743,16000,1.326077975970703,0.6768680184557034,,0.5540272039747871,0.5305651841397336,,2.1718631968249076,0.0,3.774699977731026,0.0,2.1718631968249076,2.0947106975259837,1.3537360369114069,3.2440348258735536,5050.181772033309,0.09583381843967897,9.675339377837156,0.9656578086352068,0.722,0.6694204867138085,0.9431788079160692,0.7182785250680005,0.7573783713475046,9.6468,10.404479999999998,10.445120000000001,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,15,1,0.002,0.019311059964820743,16000,1.3265498704488863,0.6768680184557034,,0.5544356227366372,0.5305651841397336,,2.230232690446153,0.0,3.774699977731026,0.0,2.230232690446153,2.0947106975259837,1.3537360369114069,1.638966764513455,1454.724739673431,0.11636961720367822,7.615470660243296,0.9666197848955973,0.722,0.6703893637656068,0.944532208517774,0.7195630462027384,0.7586060054037953,10.32912,10.610879999999998,10.713199999999999,0.6768680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0015625,,,,,0.0,0.78125,0.78125,8,,0.0,,1.0
CP,0,133,0.266,2.2544023629743606,2128000,1.2295585565849738,0.6708680184557034,,0.5400951574717328,0.5520608032714003,,2.9006151405504,0.017,2.9270878818691584,0.0,2.9006151405504,2.0761424333408462,1.3417360369114069,24.55590299019623,20161.228888459387,0.23382378615693167,20.2929279896531,0.93138830847182,0.477,0.6269103561209977,0.9218691707946697,0.6472197846133121,0.6546588997772513,1.3064,1.66496,1.90304,0.6708680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.994
CP,1,133,0.266,2.2544023629743606,2128000,1.2371478656464128,0.6738680184557034,,0.5415744096191846,0.5428950682836637,,2.8709932099225024,0.018,3.1582358051595154,0.0,2.8709932099225024,2.0854265654334148,1.3477360369114069,21.962198170076487,17992.411440579817,0.20234433603004542,23.598732840001308,0.924397706549508,0.487,0.6261398633493019,0.9216023649664324,0.6503223610974047,0.6636514740115318,1.3407200000000001,1.63504,1.7532800000000002,0.6738680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.997
CP,2,133,0.266,2.2544023629743606,2128000,1.2323341468004494,0.6718680184557034,,0.5388438886901022,0.5485862372484179,,2.8197513007288793,0.01,3.0490591890896406,0.0,2.8197513007288793,2.0792371440383692,1.3437360369114069,14.400363720696804,9037.379327766936,0.19609647698068056,12.300589044556467,0.931225568127017,0.491,0.6284944707055967,0.9221679625397299,0.6513725457363473,0.6629147440803911,1.3564800000000004,1.64416,1.82864,0.6718680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.995
CP,3,133,0.266,2.2544023629743606,2128000,1.2422641473142937,0.6718680184557034,,0.5431710455010369,0.5485862372484179,,2.828148258561303,0.015,3.0490591890896406,0.0,2.828148258561303,2.0792371440383692,1.3437360369114069,19.045730841411586,17076.60838859288,0.2087603189870404,15.678779648625724,0.9342236069234973,0.497,0.6316025060646424,0.9236862617925089,0.6572936025942648,0.6570467810234475,1.3048800000000003,1.5766400000000003,1.7345599999999999,0.6718680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.995
CP,4,133,0.266,2.2544023629743606,2128000,1.2379628933073543,0.6688680184557034,,0.5397117373070383,0.5580183528224762,,2.8625130856670387,0.016,2.787017173782855,0.0,2.8625130856670387,2.0699530119458003,1.3377360369114069,12.785035507046763,9872.463793042029,0.19915257850156887,15.811070538289464,0.9253922308788591,0.498,0.6270132207478522,0.9175031821055507,0.6546717287853778,0.6599620277191461,1.3504000000000003,1.5334400000000001,1.68776,0.6688680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.992
CP,5,133,0.266,2.2544023629743606,2128000,1.2303978336013377,0.6708680184557034,,0.5386853994236835,0.5520608032714003,,2.8935292896815,0.015,2.9270878818691584,0.0,2.8935292896815,2.0761424333408462,1.3417360369114069,14.604714055961793,9152.434521675208,0.2204153043471615,19.7296446372212,0.9229655915152425,0.48,0.6259780741318915,0.9216276421975954,0.6517402508313216,0.6697637719669605,1.31032,1.5904000000000003,1.65488,0.6708680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.994
CP,6,133,0.266,2.2544023629743606,2128000,1.231080074013138,0.6728680184557034,,0.5383991583552249,0.5462804473059547,,2.784492236733431,0.008,3.050629691780027,0.0,2.784492236733431,2.082331854735892,1.3457360369114069,14.829838958972395,13062.58166748908,0.21512891577585647,17.837623035434017,0.9169695139222818,0.47,0.6221895321719018,0.9211748906775854,0.6473030774629012,0.6844618025526361,1.2996800000000004,1.57648,1.64408,0.6728680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.996
CP,7,133,0.266,2.2544023629743606,2128000,1.233651898234561,0.6698680184557034,,0.5403365413462096,0.5551607355921435,,2.8366943320285274,0.013,2.846858607003514,0.0,2.8366943320285274,2.0730477226433233,1.3397360369114069,15.61047712748022,14124.643492822473,0.22080212078666928,18.424625381450493,0.9350553909080455,0.488,0.6311104135561877,0.9224388851455998,0.6545789301682308,0.648219667920282,1.3124800000000003,1.6560000000000001,1.7895200000000002,0.6698680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.993
CP,8,133,0.266,2.2544023629743606,2128000,1.2251534388877086,0.6708680184557034,,0.5357148021635635,0.5523916976067275,,2.8556581760542596,0.013,2.8996327029547824,0.0,2.8556581760542596,2.0761424333408462,1.3417360369114069,14.936996590429878,9268.303791450275,0.20761937283312282,16.12881246694323,0.9079356165596667,0.46499999999999997,0.617694392217888,0.9192103453189165,0.6442294362736194,0.6848881265141903,1.2519200000000001,1.5643200000000002,1.6762400000000004,0.6708680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.994
CP,9,133,0.266,2.2544023629743606,2128000,1.2237378871452562,0.6688680184557034,,0.5365675360933125,0.5580183528224762,,2.8273136246914197,0.008,2.787017173782855,0.0,2.8273136246914197,2.0699530119458003,1.3377360369114069,20.71710984234388,23167.81858234883,0.24507108570985103,25.39593806843294,0.9165572383821143,0.478,0.6193770416160246,0.9185323130323403,0.64073834737881,0.6991411670907576,1.3178400000000001,1.70848,1.8480799999999997,0.6688680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.992
CP,10,133,0.266,2.2544023629743606,2128000,1.2416626916904119,0.6718680184557034,,0.5429898311044462,0.5493807353857776,,2.8236493234622,0.017,2.9703997641381603,0.0,2.8236493234622,2.0792371440383692,1.3437360369114069,13.55911284085928,9246.02974933437,0.20101012195586143,17.209506604933196,0.9345020737357156,0.496,0.6290007529163073,0.919492406868011,0.6501609821693819,0.645541035224676,1.3944800000000002,1.6601599999999999,1.89056,0.6718680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.995
CP,11,133,0.266,2.2544023629743606,2128000,1.2393283874065428,0.6728680184557034,,0.5412488406114769,0.5462804473059547,,2.8633160967044207,0.014,3.050629691780027,0.0,2.8633160967044207,2.082331854735892,1.3457360369114069,20.56151883320296,25701.738908506253,0.185510581360802,20.465830446052177,0.9337860162185828,0.486,0.6309635775888788,0.9228697556992691,0.6555217897149064,0.6554704866307358,1.3883199999999998,1.63984,1.78496,0.6728680184557034,0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0019734848484848477,,,,,0.0,0.9851973684210527,0.9851973684210527,8,,0.0,,0.996
