method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,517,2.585,4136000.0,517.0,517.0,0.0,0.2531363987760834,0.0018410346445881798,0.001380983122925783,0.04841804944935177,0.05739135066317308,0.1088967267349069,0.5355,0.035499999999999976,0.07213168424541543,0.1282688176925535,0.07669218262593874,0.6632554621536945,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005068965517241381,20702,1.001063829787234,0.0,2.4177949709864605e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,517,2.585,4136000.0,517.0,517.0,0.0,0.2556300018503728,0.002403158892066992,0.0019436649979965859,0.06826363142027173,0.06363037280657201,0.11513942722413667,0.538,0.038000000000000006,0.0779830920811805,0.1274824552592151,0.05113854074298067,0.5940780031406828,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005068965517241381,20702,1.001063829787234,0.0,2.4177949709864605e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,517,2.585,4136000.0,517.0,517.0,0.0,0.2808056195948486,0.002518753096329318,0.0020580944555167457,0.05890948988872502,0.06413242650626813,0.12107572913232986,0.5385,0.03849999999999998,0.07289265344934868,0.1566948749412438,0.016464366916011327,0.9818573767482878,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005068965517241381,20702,1.001063829787234,0.0,2.4177949709864605e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,547,2.735,4376000.0,547.0,547.0,0.0,0.2011972902165739,0.0012460598755020813,0.0007856587130598003,0.05604470609788664,0.04751304396041334,0.08937282492539582,0.5245,0.024499999999999966,0.05304100158843529,0.13458317483820115,0.0904393553332753,0.7267896671197492,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,2.2851919561243145e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,547,2.735,4376000.0,547.0,547.0,0.0,0.24084432645330853,0.0016321922088401442,0.0011728709955595162,0.050784120845055125,0.05544358148379896,0.10343787028381782,0.5335,0.033499999999999974,0.06930557683671731,0.1221339210838801,0.07177705779735838,0.6478782164037457,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,2.2851919561243145e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,547,2.735,4376000.0,547.0,547.0,0.0,0.22400781453318475,0.0016172790809210191,0.0011570827030241704,0.06631731910694405,0.05474411148972165,0.10084419021338556,0.5295,0.02949999999999997,0.06452063716925774,0.13235737699589967,0.0842524092257233,0.6729300107927599,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,2.2851919561243145e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,547,2.735,4376000.0,547.0,547.0,0.0,0.21901499564282215,0.0016041396268794417,0.001143892510886535,0.05291417622567933,0.051976366278730465,0.09725885656368147,0.5295,0.02949999999999997,0.05725607616540896,0.13427352170641282,0.06094123315391641,0.6550231237259682,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,2.2851919561243145e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.20489410858370394,0.0012917582385243431,0.000831943206510144,0.06954749919251774,0.04946722859864765,0.08944294888602888,0.5245,0.024499999999999966,0.053365607956325466,0.13227741718151242,0.03574395521312792,0.7431335138518821,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,2.1663778162911613e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.16192204445528496,0.0009190572013924037,0.00045849288317967307,0.049883149823526235,0.040300722573578016,0.0753081758454728,0.517,0.017000000000000015,0.035669189574949724,0.12449337824476747,0.04746355870910281,0.6225877309159425,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,2.1663778162911613e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.20799403528077734,0.0012291527661941748,0.0007690142691320068,0.0612270968038543,0.049374089548729065,0.09120048683824568,0.527,0.026999999999999996,0.06394968262829247,0.1287250203587318,0.16876137443384318,0.6629442726432709,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,2.1663778162911613e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.2026634311566949,0.001546844520332491,0.0010871600277048143,0.07672859041707888,0.05283308914366697,0.09301204531395288,0.527,0.026999999999999996,0.05894093360065023,0.12626318421460225,0.07835284999580491,0.5786558954271656,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,2.1663778162911613e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.21904766141548768,0.0015379167436477825,0.0010773472953943264,0.06479864660092319,0.05260358082015571,0.09637721977338806,0.529,0.028999999999999998,0.06391778796010329,0.1355587354316119,0.08652135320173515,0.6965111556156466,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,2.0627062706270628e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.17333392711766687,0.000808621492031536,0.00034787031209337904,0.04154191698456211,0.03677246835407985,0.07231505910111075,0.5155,0.015499999999999986,0.031891618046507704,0.13301093057742785,0.07004153493237111,0.8055010788265476,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,2.0627062706270628e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.17594462804399189,0.0011131260000966092,0.0006540165839870049,0.06043218157707736,0.045607856912390325,0.08052427705897539,0.5235,0.023499999999999965,0.05249363937045489,0.11260546382569725,0.08171645425441759,0.49811329811454275,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,2.0627062706270628e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.14521153998263797,0.0009537259831510214,0.0004945374032884198,0.05337682335261068,0.041690545729674636,0.0741753172516813,0.5185,0.01849999999999999,0.0421715748141087,0.10943845458962254,0.06455405137511461,0.45600278093707647,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,2.0627062706270628e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,636,3.18,5088000.0,636.0,636.0,0.0,0.174214636438615,0.0014158241478872124,0.0009540977908469861,0.061640452054583406,0.046417998184634254,0.0844049704996147,0.5185,0.01849999999999999,0.039544915444100964,0.14708643119764853,0.03302356029799087,0.7140456226062822,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,1.9654088050314467e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,636,3.18,5088000.0,636.0,636.0,0.0,0.1740906742656174,0.0009940615609680403,0.000533001851360515,0.05323116132505505,0.039042361622109945,0.0741236629355479,0.515,0.015000000000000013,0.03217554605467895,0.14211277029991498,0.07161720687338677,0.9239058074990435,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,1.9654088050314467e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,636,3.18,5088000.0,636.0,636.0,0.0,0.20397779096240107,0.0012961365427811566,0.0008353834045582431,0.04478809252988376,0.046421514674961493,0.09000669544052536,0.5245,0.024499999999999966,0.04287498096673892,0.1332543287035579,0.01397131499768499,0.6828605272187266,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,1.9654088050314467e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,636,3.18,5088000.0,636.0,636.0,0.0,0.17325705628033228,0.0009863901760056581,0.0005252489889721046,0.05148049138666849,0.038001141756579065,0.07235737069205037,0.513,0.013000000000000012,0.03155285978098255,0.14573349540230707,0.09413864865968466,0.9083303586608492,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,1.9654088050314467e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,666,3.33,5328000.0,666.0,666.0,0.0,0.16437207516316105,0.0009827240314765895,0.0005215785588347233,0.05120913224128279,0.03891218709494199,0.0722855897896023,0.5145,0.014499999999999985,0.026290642932919654,0.13840558670702552,0.005594434154837668,0.7708814609475455,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,1.876876876876877e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,666,3.33,5328000.0,666.0,666.0,0.0,0.12916966699144217,0.0007733603140918088,0.00031418934445015534,0.0515513208757164,0.03704975349035931,0.06481403897850056,0.5145,0.014499999999999985,0.03432431421204083,0.10707119938619303,0.059434336826836236,0.47734591891712197,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,1.876876876876877e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,666,3.33,5328000.0,666.0,666.0,0.0,0.1968342493784891,0.0010424099668939757,0.0005838180761322809,0.04175085382422705,0.04314426937718082,0.08196249276075548,0.525,0.024999999999999994,0.03612964312168481,0.10894512205453921,0.07486124620858528,0.6104186165842315,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,1.876876876876877e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,666,3.33,5328000.0,666.0,666.0,0.0,0.1535283744762223,0.0008222486962297104,0.0003630426611529458,0.041304342623096055,0.02940284310791316,0.045163549845593495,0.504,0.0040000000000000036,0.009750454174273906,0.10614282410915443,0.04041777215204759,0.4964210676090387,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,1.876876876876877e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,695,3.475,5560000.0,695.0,695.0,0.0,0.17770658959174818,0.0012442968504201568,0.0007820003509551032,0.04887441652799662,0.03786773231552975,0.0671678449651335,0.5065000000000001,0.0065000000000000335,0.015233971404418392,0.1554650852630255,0.03876623731675313,0.8636756280311387,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,3.5971223021582736e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,695,3.475,5560000.0,695.0,695.0,0.0,0.13744511965527936,0.0007049640561058723,0.0002454588664105861,0.04467462185543346,0.03447744323172602,0.06347455126413698,0.514,0.014000000000000012,0.0294522808450483,0.11071561652707218,0.058710616656281495,0.5428932911620464,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,3.5971223021582736e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,695,3.475,5560000.0,695.0,695.0,0.0,0.15906669349253938,0.0009211437272799161,0.00045970119979066304,0.04550314635031072,0.03589164749694127,0.06660345182742561,0.5115000000000001,0.011500000000000038,0.02054197183287778,0.137651763705539,0.01788806979519273,0.7581761276264468,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,3.5971223021582736e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,695,3.475,5560000.0,695.0,695.0,0.0,0.16905671210104908,0.0011554134512289371,0.0006940479133353827,0.05228523265983842,0.037054678822351,0.0548830476993816,0.5035000000000001,0.003500000000000031,0.0003639734497736463,0.1327062884559682,0.049162643790007544,0.6375954887763294,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,3.5971223021582736e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,725,3.625,5800000.0,725.0,725.0,0.0,0.15892600292203402,0.001179238265710425,0.0007173920017269353,0.0633153420352734,0.04230394128866505,0.0767805723872907,0.514,0.014000000000000012,0.03956763771997126,0.14227278123173193,0.10665033073465588,0.697434816043968,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,5.172413793103448e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,725,3.625,5800000.0,725.0,725.0,0.0,0.17322473324338322,0.0011494216643544997,0.0006873730154297597,0.042034627008719405,0.03867722976449379,0.0739951324920818,0.512,0.01200000000000001,0.02591035222276941,0.15508671732792823,0.027892615156777545,0.8876396515815129,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,5.172413793103448e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,725,3.625,5800000.0,725.0,725.0,0.0,0.17021054688308904,0.0010735810946552737,0.000612754327526055,0.059593717570492366,0.034408851752250946,0.05451853859692157,0.5045000000000001,0.004500000000000032,0.007806449613365748,0.13080960858783985,0.031072862247534368,0.6788974436836283,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,5.172413793103448e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,725,3.625,5800000.0,725.0,725.0,0.0,0.1927188393787634,0.001298147773836189,0.0008371219085219206,0.04708876585056343,0.03495476770203739,0.05229906992578842,0.5,0.0,0.0024476298230186313,0.13849242412540352,0.0004951512690479282,0.7355867611210002,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,5.172413793103448e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,755,3.775,6040000.0,755.0,755.0,0.0,0.18684787195531818,0.001433101034115758,0.0009705458799256217,0.05726817441555537,0.04448399824649869,0.08360455379178047,0.516,0.016000000000000014,0.03224792935340593,0.16447268548205218,0.07722186241003126,1.036819908132998,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,4.966887417218543e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,755,3.775,6040000.0,755.0,755.0,0.0,0.14767270108684064,0.0012389311920225632,0.0007773318476550495,0.05621023039564557,0.04140013604212758,0.0723332221700072,0.5115000000000001,0.011500000000000038,0.02517945660852238,0.1425587428204873,0.0203882327698394,0.6761211464357727,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,4.966887417218543e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,755,3.775,6040000.0,755.0,755.0,0.0,0.15787790217163103,0.0007332459300146699,0.00027332908943189516,0.038917258270580304,0.029870939347066455,0.05154566362851777,0.5065000000000001,0.0065000000000000335,0.0073695479553232525,0.11739074196756949,0.03648337570701495,0.6475562448637536,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,4.966887417218543e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,755,3.775,6040000.0,755.0,755.0,0.0,0.1767200441921186,0.0013712329695445558,0.0009090449688868851,0.04765869698541046,0.03648316824898339,0.06226943117759966,0.505,0.0050000000000000044,0.01502417610604057,0.15010080277346582,0.07444531291868006,0.7598349683697084,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,4.966887417218543e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,784,3.92,6272000.0,784.0,784.0,0.0,0.16960356092504728,0.0014607144706055841,0.000999159992772003,0.052808992391491456,0.03866558869330084,0.06134923701893381,0.5045000000000001,0.004500000000000032,0.010037595195306231,0.14462071291639167,0.0012758449958929917,0.6727139768055425,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,4.783163265306122e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,784,3.92,6272000.0,784.0,784.0,0.0,0.17829078027472164,0.001118182878636409,0.0006573873221232818,0.051148670061211814,0.03307672327067744,0.05039911042056319,0.501,0.0010000000000000009,0.010516298544578888,0.12841061073368354,0.05027217867013709,0.6426518443906054,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,4.783163265306122e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,784,3.92,6272000.0,784.0,784.0,0.0,0.1563187004822895,0.0005967185770558991,0.0001372316905918769,0.039156833966480925,0.03276366023395939,0.06295673906150878,0.513,0.013000000000000012,0.016125515281238526,0.11571755438155251,0.0677407370018053,0.7247193414123542,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,4.783163265306122e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,784,3.92,6272000.0,784.0,784.0,0.0,0.1436160167182475,0.0010970332072371969,0.0006368688920954657,0.04880800654762095,0.03511756693925347,0.05780541422242225,0.507,0.007000000000000006,0.010444923821916623,0.12451739947256679,0.002743175442558611,0.5724040630302664,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,4.783163265306122e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,814,4.07,6512000.0,814.0,814.0,0.0,0.16554830199755108,0.001327777388343554,0.0008667928925507606,0.051776483568142906,0.036618792147049106,0.05659924419160456,0.504,0.0040000000000000036,0.0036646974740248387,0.13389943043535357,0.01724400598197347,0.6032540847751741,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,4.606879606879607e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,814,4.07,6512000.0,814.0,814.0,0.0,0.145485518634254,0.001074532400619388,0.0006144656599637033,0.05323713393649476,0.035143917101693484,0.0544275365705303,0.506,0.006000000000000005,0.002238466003296661,0.1189597172499961,0.057858095154233284,0.5259050133326747,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,4.606879606879607e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,814,4.07,6512000.0,814.0,814.0,0.0,0.14828649734914007,0.0009268657151134674,0.00046599827821691697,0.053024700918333,0.03882979129245145,0.06891527352084137,0.513,0.013000000000000012,0.02233732781313416,0.12938549490949836,0.0012383980673429213,0.6711550350445815,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,4.606879606879607e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,814,4.07,6512000.0,814.0,814.0,0.0,0.17147400077232247,0.0008680417012876251,0.00040787880386095043,0.042411927751438705,0.03169760747503502,0.05494278465197516,0.5065000000000001,0.0065000000000000335,0.016334390370584605,0.12985435435009407,0.04930035675142974,0.7841082229600328,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,4.606879606879607e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,844,4.22,6752000.0,844.0,844.0,0.0,0.1875821669659249,0.0011504913049624754,0.0006885193863828132,0.048538378124315495,0.035025816185005124,0.061080698516068205,0.5055000000000001,0.005500000000000033,0.011503813596655673,0.15165606045637725,0.05366518168975177,0.8869507403343825,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004891666666666668,33730,0.9991113744075829,0.0,4.443127962085308e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,844,4.22,6752000.0,844.0,844.0,0.0,0.1722949878825314,0.0010425564993695735,0.000581965039320731,0.04560521285853636,0.03361764990702569,0.05231517930125381,0.5035000000000001,0.003500000000000031,0.009035088394698422,0.1271172309232682,0.07178220880464609,0.673430654882102,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004891666666666668,33730,0.9991113744075829,0.0,4.443127962085308e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,844,4.22,6752000.0,844.0,844.0,0.0,0.19048867101365696,0.0011704132836256598,0.0007103581368261835,0.05601234774113807,0.04532700273904905,0.08445272228098769,0.5225,0.022499999999999964,0.042013933385796245,0.1255518945087737,0.015604595039723059,0.6328810844665315,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004891666666666668,33730,0.9991113744075829,0.0,4.443127962085308e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,844,4.22,6752000.0,844.0,844.0,0.0,0.18479619351869692,0.001199849684939025,0.000738600570513448,0.04970346543821372,0.033893851718927864,0.051962997726556305,0.5025000000000001,0.00250000000000003,0.008558557603836796,0.1351408029041279,0.03040411772854631,0.6735434440671481,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004891666666666668,33730,0.9991113744075829,0.0,4.443127962085308e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,873,4.365,6984000.0,873.0,873.0,0.0,0.14131173232449734,0.0010438705170745521,0.0005831044287473164,0.04967037602287552,0.03559659178921985,0.06084190860924652,0.509,0.009000000000000008,0.01797975610963394,0.12776275413666305,0.033638517083482235,0.6017877875346588,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,34835,0.9975658648339061,0.0,4.2955326460481097e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,873,4.365,6984000.0,873.0,873.0,0.0,0.19669984832265755,0.0012416488687594374,0.0007780704592531551,0.052083747713437656,0.039444159939998384,0.0722507033218035,0.509,0.009000000000000008,0.012475192049621275,0.1730310312836294,0.04673001180550717,1.087925126207272,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,34835,0.9975658648339061,0.0,4.2955326460481097e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,873,4.365,6984000.0,873.0,873.0,0.0,0.2602679007740234,0.00234174004833132,0.001881956844794419,0.05781260859216614,0.06251726695484193,0.11570695576059521,0.538,0.038000000000000006,0.07602287778086471,0.13108930666630036,0.0668886876008,0.6222085656836366,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,34835,0.9975658648339061,0.0,4.2955326460481097e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,873,4.365,6984000.0,873.0,873.0,0.0,0.2251500942460295,0.0015867352253626787,0.0011255279676316565,0.04594261756815585,0.03414780976569499,0.05871069725812758,0.494,0.006000000000000005,0.004539568683585095,0.1371187407037826,0.04318472402907524,0.7236824063144488,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,34835,0.9975658648339061,0.0,4.2955326460481097e-07,0.0
