method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,867,2.1675,2774400.0,867.0,867.0,0.0,0.06793198352291827,0.0003437950823317326,-0.0006442270216714396,0.04,0.11998832152688022,0.0,0.00040664907713977225,0.0238522783630922,True,1.0,reject,1.7,0.0011274509803921569,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,867,2.1675,2774400.0,867.0,867.0,0.0,0.10733213963022936,0.0021197990066907924,0.001142744540430951,0.05874999999999997,0.11467149394420906,0.0,0.000414427919927662,0.027827037071885802,True,1.0,reject,1.7,0.0011274509803921569,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,867,2.1675,2774400.0,867.0,867.0,0.0,0.08679485370846508,0.0007566259955155141,-0.0002322875812545977,0.0375,0.11894608077021573,0.0,0.0002644232181124571,0.02010227836309221,True,1.0,reject,1.7,0.0011274509803921569,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,883,2.2075,2825600.0,883.0,883.0,0.0,0.11038439233188328,0.0026608657954779735,0.0016804466579688482,0.06375000000000003,0.11796586279766241,0.0,0.00017126021318039902,0.01782703707188585,True,1.0,reject,1.7,0.0011268403171007927,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,883,2.2075,2825600.0,883.0,883.0,0.0,0.09084461619506043,0.0006739063203233808,-0.0003200050180863778,0.037500000000000006,0.12061650985420325,0.0,0.0005987273165890834,0.030102278363092178,True,1.0,reject,1.7,0.0011268403171007927,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,883,2.2075,2825600.0,883.0,883.0,0.0,0.10277654032531539,0.001873908452290629,0.0008951315376430902,0.043749999999999956,0.1259157439275843,0.0,0.000414427919927662,0.027827037071885802,True,1.0,reject,1.7,0.0011268403171007927,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,883,2.2075,2825600.0,883.0,883.0,0.0,0.0867890597418462,0.0007146498075791818,-0.00027318881627313996,0.045,0.1188164575193369,0.0,0.00026756225432650674,0.020102278363092183,True,1.0,reject,1.7,0.0011268403171007927,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,900,2.25,2880000.0,900.0,900.0,0.0,0.08924835777266356,0.001390547423898103,0.00041264582383282455,0.036250000000000004,0.11309904625548362,0.0,3.138206568526099e-05,0.007827037071885812,True,1.0,reject,1.7,0.0011256944444444444,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,900,2.25,2880000.0,900.0,900.0,0.0,0.0748869727523547,0.0005952203038461779,-0.0003983801865936609,0.045,0.13245262256228751,0.0,0.0008923039596759469,0.0363522783630922,True,1.0,reject,1.7,0.0011256944444444444,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,900,2.25,2880000.0,900.0,900.0,0.0,0.10949487881269557,0.0022423840356090574,0.001264139684133081,0.053749999999999964,0.11392952972009074,0.0,0.00011510354286002481,0.014077037071885817,True,1.0,reject,1.7,0.0011256944444444444,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,900,2.25,2880000.0,900.0,900.0,0.0,0.07994456391239925,0.0006416375024516086,-0.00034923314763135593,0.06624999999999998,0.12092876710096345,0.0,0.0003958041586858505,0.0238522783630922,True,1.0,reject,1.7,0.0011256944444444444,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,917,2.2925,2934400.0,917.0,917.0,0.0,0.09765100920789414,0.00167570343566259,0.0006917086993946109,0.05874999999999997,0.12143337178286995,0.0,8.850283315689229e-05,0.011577037071885815,True,1.0,reject,1.7,0.0011235687022900763,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,917,2.2925,2934400.0,917.0,917.0,0.0,0.08739097942005358,0.0005885474453926065,-0.00040562827880308294,0.04875,0.13468792594098045,0.0,0.0015769363273471252,0.04760227836309219,True,1.0,reject,1.7,0.0011235687022900763,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,917,2.2925,2934400.0,917.0,917.0,0.0,0.1092551222482382,0.0018881725040433839,0.0009006430903515383,0.04624999999999996,0.11716475993883135,0.0,2.518663143928775e-05,0.006147721636907799,True,1.0,reject,1.7,0.0011235687022900763,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,917,2.2925,2934400.0,917.0,917.0,0.0,0.07956659601887782,0.00060155076765811,-0.00038117808984861057,0.03125,0.12203806885318447,0.0,0.00041636334102662306,0.025102278363092215,True,1.0,reject,1.7,0.0011235687022900763,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,933,2.3325,2985600.0,933.0,933.0,0.0,0.0810275775365818,0.0011545020930393557,0.0001810842251830369,0.05625000000000002,0.11576512191356758,0.0,0.0002195580609083152,0.017602278363092194,True,1.0,reject,1.7,0.0011220525187566987,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,933,2.3325,2985600.0,933.0,933.0,0.0,0.07513826845847073,0.000992543724438466,1.6056403292719068e-05,0.057499999999999996,0.12152394867564975,0.0,0.002009910649797413,0.05385227836309221,True,1.0,reject,1.7,0.0011220525187566987,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,933,2.3325,2985600.0,933.0,933.0,0.0,0.09557822556875487,0.0019817714911471995,0.001008227159390196,0.065,0.1131641878059455,0.0,0.0002109240433543604,0.020327037071885823,True,1.0,reject,1.7,0.0011220525187566987,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,933,2.3325,2985600.0,933.0,933.0,0.0,0.07602077116764373,0.0005888865395559106,-0.00039377623826686303,0.034999999999999976,0.1280997343427872,0.0,0.00039170432917705507,0.0238522783630922,True,1.0,reject,1.7,0.0011220525187566987,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,950,2.375,3040000.0,950.0,950.0,0.0,0.08467105969776934,0.0010596450689588366,8.500560110447086e-05,0.047500000000000014,0.11260975567539566,0.0,0.00024140758538109073,0.01782703707188582,True,1.0,reject,1.7,0.0011220394736842106,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,950,2.375,3040000.0,950.0,950.0,0.0,0.07041392439652314,0.0008600602573329841,-0.00011757350379903997,0.053749999999999964,0.12880092657950182,0.0,0.0017272001229449501,0.05010227836309222,True,1.0,reject,1.7,0.0011220394736842106,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,950,2.375,3040000.0,950.0,950.0,0.0,0.11036497455287764,0.002085643132770154,0.0011111248016538733,0.04500000000000004,0.1222450207880964,0.0,0.000489026975244309,0.030327037071885804,True,1.0,reject,1.7,0.0011220394736842106,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,950,2.375,3040000.0,950.0,950.0,0.0,0.08690780489773654,0.0007733658462388826,-0.00021187461026550558,0.044999999999999984,0.11666693705904185,0.0,0.00017889716744165247,0.016352278363092193,True,1.0,reject,1.7,0.0011220394736842106,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,967,2.4175,3094400.0,967.0,967.0,0.0,0.07325250210745035,0.0007927695630487452,-0.0001851777596948434,0.026250000000000002,0.11582779018836498,0.0,0.000303810090288206,0.021352278363092225,True,1.0,reject,1.7,0.0011204110651499483,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,967,2.4175,3094400.0,967.0,967.0,0.0,0.0772243788499689,0.00046083247027406404,-0.0005227554364669595,0.032500000000000084,0.11829068942830812,0.0,0.0016277982070481327,0.04885227836309221,True,1.0,reject,1.7,0.0011204110651499483,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,967,2.4175,3094400.0,967.0,967.0,0.0,0.10041720493147346,0.001807100131312911,0.0008320694433453513,0.05124999999999996,0.1060101091522948,0.0,0.00013438082572746115,0.014077037071885817,True,1.0,reject,1.7,0.0011204110651499483,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,967,2.4175,3094400.0,967.0,967.0,0.0,0.09383288334795196,0.0010437247463263022,5.368011564987896e-05,0.03875000000000001,0.12044414273567394,0.0,1.3464014971759542e-05,0.00477524129120635,True,1.0,reject,1.7,0.0011204110651499483,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,983,2.4575,3145600.0,983.0,983.0,0.0,0.07572219982198045,0.0007037483719714022,-0.0002756863962133371,0.04750000000000004,0.11031375422033707,0.0,0.000201328766030798,0.017602278363092194,True,1.0,reject,1.7,0.0011164801627670396,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,983,2.4575,3145600.0,983.0,983.0,0.0,0.07686092445661162,0.0007946332086102847,-0.0001887917648041304,0.052500000000000005,0.12357765325795111,0.0,0.001450900827719862,0.046352278363092206,True,1.0,reject,1.7,0.0011164801627670396,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,983,2.4575,3145600.0,983.0,983.0,0.0,0.08481523757808442,0.0013020980346467592,0.00032635033778150024,0.04625000000000001,0.12141927849215306,0.0,0.0001279732483866051,0.015327037071885846,True,1.0,reject,1.7,0.0011164801627670396,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,983,2.4575,3145600.0,983.0,983.0,0.0,0.09847820193658184,0.0008230903385230137,-0.00017207996024792838,0.028750000000000053,0.11396591961269276,0.0,7.18070495089666e-05,0.010102278363092215,True,1.0,reject,1.7,0.0011164801627670396,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1000,2.5,3200000.0,1000.0,1000.0,0.0,0.10363335123019309,0.0010916500497510917,0.00011279148875620315,0.04374999999999998,0.12449889393899494,0.0,0.0008775361880960838,0.033852278363092195,True,1.0,reject,1.7,0.0011159375,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1000,2.5,3200000.0,1000.0,1000.0,0.0,0.07004213777773552,0.0003999800054819147,-0.0005837499130963986,0.04499999999999993,0.11720396387124787,0.0,0.0011610176613501373,0.0413522783630922,True,1.0,reject,1.7,0.0011159375,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1000,2.5,3200000.0,1000.0,1000.0,0.0,0.10818873010071443,0.002594587113244673,0.0016220588624652477,0.0625,0.10926865304125799,0.0,9.332509782152562e-05,0.011577037071885815,True,1.0,reject,1.7,0.0011159375,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1000,2.5,3200000.0,1000.0,1000.0,0.0,0.09494343363266591,0.000993919976173152,5.536930471450319e-06,0.04125000000000001,0.12710559622578965,0.0,0.000124097999111662,0.013852278363092219,True,1.0,reject,1.7,0.0011159375,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1119,2.7975,3580800.0,1119.0,1119.0,0.0,0.10740911131994424,0.0013349479095328132,0.0003537813527975109,0.05375000000000002,0.12283409961458058,0.0,0.0004709009864498938,0.029077037071885817,True,1.0,reject,1.7,0.001126843163538874,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1119,2.7975,3580800.0,1119.0,1119.0,0.0,0.058321943019673084,0.00036077316436233797,-0.0006232545290792979,0.04625000000000001,0.11809610723449715,0.0,0.0011928035032528809,0.0413522783630922,True,1.0,reject,1.7,0.001126843163538874,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1119,2.7975,3580800.0,1119.0,1119.0,0.0,0.09208008490840944,0.0015766066867802797,0.0005988383704591538,0.05499999999999999,0.11900121218882409,0.0,1.6202184286351687e-05,0.0053270370718858095,True,1.0,reject,1.7,0.001126843163538874,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1119,2.7975,3580800.0,1119.0,1119.0,0.0,0.09433198411615966,0.0010760885328942038,8.481554346884135e-05,0.043749999999999956,0.12224514682052157,0.0,7.257206860222234e-05,0.011025241291206328,True,1.0,reject,1.7,0.001126843163538874,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1238,3.095,3961600.0,1238.0,1238.0,0.0,0.09772243960785021,0.0014116782850672749,0.00043577420947682466,0.04874999999999996,0.12474102705858536,0.0,0.00037330999448129034,0.025327037071885827,True,1.0,reject,1.7,0.001118739903069467,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1238,3.095,3961600.0,1238.0,1238.0,0.0,0.07621427941056443,0.00043941068253272597,-0.0005488239474084056,0.041249999999999995,0.11685719743084066,0.0,0.0014134763321343577,0.04510227836309222,True,1.0,reject,1.7,0.001118739903069467,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1238,3.095,3961600.0,1238.0,1238.0,0.0,0.06216100156779993,0.0003009465637475728,-0.0006853110853007882,0.045,0.11000243766374429,0.0,0.0007608399869626564,0.030102278363092178,True,1.0,reject,1.7,0.001118739903069467,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1238,3.095,3961600.0,1238.0,1238.0,0.0,0.07317386893202028,0.0004927712166532539,-0.0004969837603790994,0.04000000000000001,0.11953517338802722,0.0,0.00031947544368186864,0.021352278363092198,True,1.0,reject,1.7,0.001118739903069467,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1356,3.39,4339200.0,1356.0,1356.0,0.0,0.09529871379055664,0.0013844502580626639,0.0004130580657627503,0.04874999999999996,0.11995062501130327,0.0,0.0011737500264264768,0.040102278363092186,True,1.0,reject,1.7,0.001127396755162242,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1356,3.39,4339200.0,1356.0,1356.0,0.0,0.07250030731749743,0.0006044936413390767,-0.0003706707681248034,0.044999999999999984,0.10973677581677421,0.0,0.0006515877126010141,0.03135227836309219,True,1.0,reject,1.7,0.001127396755162242,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1356,3.39,4339200.0,1356.0,1356.0,0.0,0.06037964073191967,0.0003068349751710331,-0.0006815418306559407,0.04375,0.131494497041721,0.0,0.0006546219489981075,0.028525241291206344,True,1.0,reject,1.7,0.001127396755162242,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1356,3.39,4339200.0,1356.0,1356.0,0.0,0.07069328702276445,0.0003917488785928347,-0.0005910405375881833,0.03749999999999998,0.1183553120506442,0.0,0.0008802829561127953,0.0363522783630922,True,1.0,reject,1.7,0.001127396755162242,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1475,3.6875,4720000.0,1475.0,1475.0,0.0,0.06985979976192781,0.0006587618486941782,-0.0003160083764327526,0.040000000000000036,0.116178248371825,0.0,0.001539980845843436,0.04760227836309219,True,1.0,reject,1.7,0.0011277542372881357,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1475,3.6875,4720000.0,1475.0,1475.0,0.0,0.08998505572157958,0.0009970717215913583,1.4889368732950992e-05,0.04749999999999999,0.12973723755228084,0.0,0.002177647245755327,0.056352278363092215,True,1.0,reject,1.7,0.0011277542372881357,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1475,3.6875,4720000.0,1475.0,1475.0,0.0,0.05131423955843671,0.00011132941326097434,-0.0008754690530838882,0.0325,0.1155601615265821,0.0,0.0006271367926526414,0.02727524129120637,True,1.0,reject,1.7,0.0011277542372881357,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1475,3.6875,4720000.0,1475.0,1475.0,0.0,0.07426384501555573,0.0006831570608080151,-0.00030000528445928154,0.04999999999999993,0.11827167049750953,0.0,0.0015647352427165893,0.04760227836309222,True,1.0,reject,1.7,0.0011277542372881357,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1594,3.985,5100800.0,1594.0,1594.0,0.0,0.07263550505634761,0.0005430037125578879,-0.0004448455926929773,0.04625,0.12825714719926318,0.0,0.0010132749471526746,0.0363522783630922,True,1.0,reject,1.7,0.0011304109159347554,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1594,3.985,5100800.0,1594.0,1594.0,0.0,0.07190385889455489,0.0006244895040924403,-0.0003563220406439527,0.04125000000000001,0.1237437487904709,0.0,0.0017991872927741468,0.050102278363092195,True,1.0,reject,1.7,0.0011304109159347554,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1594,3.985,5100800.0,1594.0,1594.0,0.0,0.0751400472246048,0.0003097432291592206,-0.0006900357184744799,0.04000000000000001,0.11379283181926103,0.0,0.0008622588286422228,0.03602524129120635,True,1.0,reject,1.7,0.0011304109159347554,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1594,3.985,5100800.0,1594.0,1594.0,0.0,0.07399613253187719,0.0005427459445711547,-0.0004388118058945567,0.0375,0.10920690589837767,0.0,0.001533378794018026,0.04760227836309219,True,1.0,reject,1.7,0.0011304109159347554,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1712,4.28,5478400.0,1712.0,1712.0,0.0,0.06628366216909073,0.00029391354203400777,-0.0006917443921417021,0.034999999999999976,0.1286143563646137,0.0,0.00044247092904705493,0.025102278363092215,True,1.0,reject,1.7,0.0011293443341121496,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1712,4.28,5478400.0,1712.0,1712.0,0.0,0.08585232607274985,0.0004851849197045066,-0.0005164144051692521,0.028749999999999998,0.12805601280446455,0.0,0.001142881427378015,0.04352524129120636,True,1.0,reject,1.7,0.0011293443341121496,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1712,4.28,5478400.0,1712.0,1712.0,0.0,0.07495070292785219,0.00037272366276797086,-0.000615091637665488,0.036250000000000004,0.11896495815588137,0.0,0.0007559981060546795,0.03135227836309219,True,1.0,reject,1.7,0.0011293443341121496,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1712,4.28,5478400.0,1712.0,1712.0,0.0,0.07720028076472932,0.00048415999599926707,-0.0005059386323649218,0.04500000000000004,0.12527907634944824,0.0,0.0014131676150064085,0.043852278363092204,True,1.0,reject,1.7,0.0011293443341121496,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1831,4.5775,5859200.0,1831.0,1831.0,0.0,0.08354644201066076,0.0007747339336526826,-0.00020780443389767367,0.04625000000000001,0.13004169152317968,0.0,0.0029534214709653114,0.0651022783630922,True,1.0,reject,1.7,0.0011269456581103222,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1831,4.5775,5859200.0,1831.0,1831.0,0.0,0.05644695180393178,0.00017285481665541003,-0.0008174781340727355,0.041249999999999995,0.12211841822065206,0.0,0.0008273526107229302,0.03135227836309219,True,1.0,reject,1.7,0.0011269456581103222,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1831,4.5775,5859200.0,1831.0,1831.0,0.0,0.08406050696193669,0.0006974155622141431,-0.0002842419846794675,0.04125000000000001,0.11989722833646266,0.0,0.0008289080577450342,0.03510227836309218,True,1.0,reject,1.7,0.0011269456581103222,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1831,4.5775,5859200.0,1831.0,1831.0,0.0,0.07080857948696956,0.0003322022956666615,-0.0006637650460239453,0.04375,0.12425557322887237,0.0,0.0007792426447752368,0.03227524129120636,True,1.0,reject,1.7,0.0011269456581103222,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,1950,4.875,6240000.0,1950.0,1950.0,0.0,0.055211343312419364,0.00017695859230471012,-0.0008127458734904502,0.03874999999999999,0.11690993406322414,0.0,0.0005203512738872109,0.026352278363092202,True,1.0,reject,1.7,0.001129326923076923,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,1950,4.875,6240000.0,1950.0,1950.0,0.0,0.08518093695903531,0.0006920696638770263,-0.0002945830983184239,0.035,0.12415530863826141,0.0,0.0017452915751682754,0.04760227836309219,True,1.0,reject,1.7,0.001129326923076923,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,1950,4.875,6240000.0,1950.0,1950.0,0.0,0.0951207207586629,0.0012224859351329664,0.00024712741958754503,0.053750000000000075,0.131025286097331,0.0,0.0014750207529597254,0.04635227836309218,True,1.0,reject,1.7,0.001129326923076923,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,1950,4.875,6240000.0,1950.0,1950.0,0.0,0.07932186053689677,0.0010567728749326655,7.466841349701436e-05,0.04875000000000007,0.11760460590949395,0.0,0.002050068682851577,0.0526022783630922,True,1.0,reject,1.7,0.001129326923076923,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,2069,5.1725,6620800.0,2069.0,2069.0,0.0,0.07789536932066285,0.0006408123387160458,-0.00034339214243062077,0.04249999999999998,0.11359779683324267,0.0,0.0017376760980541972,0.050102278363092195,True,1.0,reject,1.7,0.0011350592073465441,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,2069,5.1725,6620800.0,2069.0,2069.0,0.0,0.07447246732422116,0.0008713730129344954,-0.00011273842522474542,0.05124999999999999,0.12549583702188383,0.0,0.0024418747980195924,0.05885227836309222,True,1.0,reject,1.7,0.0011350592073465441,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,2069,5.1725,6620800.0,2069.0,2069.0,0.0,0.06937287037566113,0.00038355064950379436,-0.0006064601757508337,0.03249999999999997,0.11655487068722425,0.0,0.0003519729744390111,0.022602278363092212,True,1.0,reject,1.7,0.0011350592073465441,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,2069,5.1725,6620800.0,2069.0,2069.0,0.0,0.0687978775884348,0.0008433146399312585,-0.00013352311053949073,0.05125000000000002,0.12468046440856528,0.0,0.0027112251339845503,0.06260227836309219,True,1.0,reject,1.7,0.0011350592073465441,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,2188,5.47,7001600.0,2188.0,2188.0,0.0,0.0828270427798882,0.001162642918396739,0.00018827418782429994,0.05249999999999999,0.1288464214811047,0.0,0.0029607068565753562,0.0651022783630922,True,1.0,reject,1.7,0.0011315984917733089,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,2188,5.47,7001600.0,2188.0,2188.0,0.0,0.0709209703454388,0.00039240120565819936,-0.0005977655520941205,0.04625,0.12586787348911532,0.0,0.0010132749471526746,0.0363522783630922,True,1.0,reject,1.7,0.0011315984917733089,0.0
