step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
5631,14.0775,0,0,18019200,0,0,0,18019200,0,0.0,0.7570305438663122,18019200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,5631.0,0.0,5631.0
5750,14.375,0,0,18400000,0,0,0,18400000,0,0.0,0.7570305438663122,18400000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,5750.0,0.0,5750.0
5869,14.6725,0,0,18780800,0,0,0,18780800,0,0.0,0.7570305438663122,18780800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,5869.0,0.0,5869.0
5988,14.97,0,0,19161600,0,0,0,19161600,0,0.0,0.7570305438663122,19161600.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,5988.0,0.0,5988.0
6106,15.265,0,0,19539200,0,0,0,19539200,0,0.0,0.7570305438663122,19539200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6106.0,0.0,6106.0
6225,15.5625,0,0,19920000,0,0,0,19920000,0,0.0,0.7570305438663122,19920000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6225.0,0.0,6225.0
6344,15.860000000000001,0,0,20300800,0,0,0,20300800,0,0.0,0.7570305438663122,20300800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6344.0,0.0,6344.0
6462,16.155,0,0,20678400,0,0,0,20678400,0,0.0,0.7570305438663122,20678400.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6462.0,0.0,6462.0
6581,16.4525,0,0,21059200,0,0,0,21059200,0,0.0,0.7570305438663122,21059200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6581.0,0.0,6581.0
6700,16.75,0,0,21440000,0,0,0,21440000,0,0.0,0.7570305438663122,21440000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6700.0,0.0,6700.0
6819,17.0475,0,0,21820800,0,0,0,21820800,0,0.0,0.7570305438663122,21820800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6819.0,0.0,6819.0
6938,17.345,0,0,22201600,0,0,0,22201600,0,0.0,0.7570305438663122,22201600.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,6938.0,0.0,6938.0
7056,17.64,0,0,22579200,0,0,0,22579200,0,0.0,0.7570305438663122,22579200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7056.0,0.0,7056.0
7175,17.9375,0,0,22960000,0,0,0,22960000,0,0.0,0.7570305438663122,22960000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7175.0,0.0,7175.0
7294,18.235,0,0,23340800,0,0,0,23340800,0,0.0,0.7570305438663122,23340800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7294.0,0.0,7294.0
7412,18.53,0,0,23718400,0,0,0,23718400,0,0.0,0.7570305438663122,23718400.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7412.0,0.0,7412.0
7531,18.8275,0,0,24099200,0,0,0,24099200,0,0.0,0.7570305438663122,24099200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7531.0,0.0,7531.0
7650,19.125,0,0,24480000,0,0,0,24480000,0,0.0,0.7570305438663122,24480000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7650.0,0.0,7650.0
7769,19.4225,0,0,24860800,0,0,0,24860800,0,0.0,0.7570305438663122,24860800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7769.0,0.0,7769.0
7888,19.72,0,0,25241600,0,0,0,25241600,0,0.0,0.7570305438663122,25241600.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,7888.0,0.0,7888.0
8006,20.015,0,0,25619200,0,0,0,25619200,0,0.0,0.7570305438663122,25619200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8006.0,0.0,8006.0
8125,20.3125,0,0,26000000,0,0,0,26000000,0,0.0,0.7570305438663122,26000000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8125.0,0.0,8125.0
