method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,100,0.25,320000.0,100.0,100.0,0.0,0.42789566492777564,0.16405143357677188,0.1632875051143463,0.3325,0.1987246805025532,0.0,0.09082716930372184,0.28864772163690783,True,1.0,reject,1.8,0.00073125,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,117,0.2925,374400.0,117.0,117.0,0.0,0.42155834813585397,0.15595665487046828,0.15519058280152398,0.32125,0.1902121080107766,0.0,0.08760277853435045,0.2789747587087937,True,1.0,reject,1.8,0.0007158119658119658,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,117,0.2925,374400.0,117.0,117.0,0.0,0.4224901106137009,0.1597547824779365,0.1589922901269578,0.3325,0.1891846929748746,0.0,0.08404591151420349,0.27272475870879376,True,1.0,reject,1.8,0.0007158119658119658,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,117,0.2925,374400.0,117.0,117.0,0.0,0.42572157229402097,0.16415509127909977,0.16338929013047188,0.3375000000000001,0.20375546716126336,0.0,0.08880981265666954,0.2886477216369078,True,1.0,reject,1.8,0.0007158119658119658,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,117,0.2925,374400.0,117.0,117.0,0.0,0.414218703796924,0.14743053245976379,0.14664881322729895,0.30874999999999997,0.19240816016449747,0.0,0.08233446127574642,0.27272475870879365,True,1.0,reject,1.8,0.0007158119658119658,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,133,0.3325,425600.0,133.0,133.0,0.0,0.39788923686288424,0.13828443072563334,0.1375178540574039,0.3025,0.18512074843226722,0.0,0.08097655073062243,0.2764747587087937,True,1.0,reject,1.8,0.0006978383458646617,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,133,0.3325,425600.0,133.0,133.0,0.0,0.39947838329375207,0.14021269408780235,0.13944456876157718,0.315,0.17687310549511615,0.0,0.07490523271883315,0.26647475870879367,True,1.0,reject,1.8,0.0006978383458646617,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,133,0.3325,425600.0,133.0,133.0,0.0,0.4167404342414265,0.1540779096283531,0.15330368294780372,0.3275,0.2017621757154755,0.0,0.08386849451778672,0.27272475870879365,True,1.0,reject,1.8,0.0006978383458646617,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,133,0.3325,425600.0,133.0,133.0,0.0,0.39076975813241177,0.13196878694190517,0.13118645715461363,0.30625,0.18522816088492688,0.0,0.0737992857584727,0.26647475870879367,True,1.0,reject,1.8,0.0006978383458646617,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,150,0.375,480000.0,150.0,150.0,0.0,0.3840402300787257,0.12695251377274186,0.12618492055541397,0.305,0.16566493111924763,0.0,0.0694167025680222,0.2652247587087937,True,1.0,reject,1.8,0.00069375,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,150,0.375,480000.0,150.0,150.0,0.0,0.392170606982375,0.13097139439359684,0.13018067696440094,0.30625,0.1814212671644102,0.0,0.06715795816496307,0.2552247587087937,True,1.0,reject,1.8,0.00069375,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,150,0.375,480000.0,150.0,150.0,0.0,0.3986389472964247,0.13972289725520892,0.1389463357821279,0.31375,0.17862031413589063,0.0,0.07579227628820943,0.26647475870879367,True,1.0,reject,1.8,0.00069375,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,150,0.375,480000.0,150.0,150.0,0.0,0.38333502089669774,0.12609145708614988,0.12530849443960823,0.30874999999999997,0.17571922441304666,0.0,0.06787043210812346,0.26147475870879366,True,1.0,reject,1.8,0.00069375,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,167,0.4175,534400.0,167.0,167.0,0.0,0.3704985790896637,0.11436409659389846,0.11357633182226246,0.28625,0.16996154516211504,0.0,0.06385985058495944,0.2589747587087936,True,1.0,reject,1.8,0.0006923652694610778,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,167,0.4175,534400.0,167.0,167.0,0.0,0.36969213234946496,0.11137715851994989,0.11056541811732568,0.275,0.1655436606944145,0.0,0.05489536721353223,0.24147475870879365,True,1.0,reject,1.8,0.0006923652694610778,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,167,0.4175,534400.0,167.0,167.0,0.0,0.3890837800616142,0.1287403253032504,0.1279547287130003,0.29124999999999995,0.17275707609184499,0.0,0.06825872777361966,0.2589747587087936,True,1.0,reject,1.8,0.0006923652694610778,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,167,0.4175,534400.0,167.0,167.0,0.0,0.3652930203600079,0.11133151104365324,0.11054441344624444,0.2825,0.17472527557583828,0.0,0.05949044018497085,0.25272475870879363,True,1.0,reject,1.8,0.0006923652694610778,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,183,0.4575,585600.0,183.0,183.0,0.0,0.36632309640772975,0.10955952919243339,0.10876543353799173,0.28375000000000006,0.1728713783768776,0.0,0.05849513787891917,0.25147475870879366,True,1.0,reject,1.8,0.000703551912568306,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,183,0.4575,585600.0,183.0,183.0,0.0,0.3564932719989079,0.10138608695735107,0.10057180973992319,0.27,0.16267415788261064,0.0,0.047765737677604954,0.23022475870879366,True,1.0,reject,1.8,0.000703551912568306,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,183,0.4575,585600.0,183.0,183.0,0.0,0.37773681733184694,0.11757853223236758,0.1167782057284743,0.2875,0.17844674216194156,0.0,0.05855195815881721,0.24647475870879365,True,1.0,reject,1.8,0.000703551912568306,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,183,0.4575,585600.0,183.0,183.0,0.0,0.3468844327300808,0.0977282287358402,0.0969324556862281,0.26875,0.1497114045943988,0.0,0.05271375957349088,0.2439747587087937,True,1.0,reject,1.8,0.000703551912568306,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,200,0.5,640000.0,200.0,200.0,0.0,0.3645124046470013,0.10551169428995866,0.10471699623441255,0.28625,0.16794086115942908,0.0,0.05575266897283318,0.24772475870879362,True,1.0,reject,1.8,0.0006890625,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,200,0.5,640000.0,200.0,200.0,0.0,0.35143670542060623,0.0977115506550621,0.09688739680702874,0.27125,0.17100604028081212,0.0,0.04686835398813977,0.23022475870879366,True,1.0,reject,1.8,0.0006890625,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,200,0.5,640000.0,200.0,200.0,0.0,0.3585596758936011,0.1052204632411129,0.10440846430370232,0.28375,0.15805048319275827,0.0,0.05060703511213795,0.23522475870879367,True,1.0,reject,1.8,0.0006890625,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,200,0.5,640000.0,200.0,200.0,0.0,0.34148538367421166,0.09350758370132284,0.09270572710530534,0.26625000000000004,0.15895166935180727,0.0,0.05098822591762873,0.24147475870879365,True,1.0,reject,1.8,0.0006890625,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,217,0.5425,694400.0,217.0,217.0,0.0,0.3418906884129408,0.0902452183004343,0.08943180737615264,0.2575,0.16427608794840542,0.0,0.04678549970395331,0.2339747587087937,True,1.0,reject,1.8,0.0006869239631336405,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,217,0.5425,694400.0,217.0,217.0,0.0,0.3337891971249539,0.08496411971569229,0.08413634678083404,0.25,0.14355201118461536,0.0,0.04321597963640851,0.22522475870879366,True,1.0,reject,1.8,0.0006869239631336405,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,217,0.5425,694400.0,217.0,217.0,0.0,0.34831466550100887,0.09758274158990776,0.09676801424671988,0.26,0.15342323257494073,0.0,0.04781504934808449,0.23147475870879367,True,1.0,reject,1.8,0.0006869239631336405,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,217,0.5425,694400.0,217.0,217.0,0.0,0.3392286883334191,0.09385493685978596,0.09306232676550685,0.265,0.1506759413915415,0.0,0.04942076065974567,0.23897475870879364,True,1.0,reject,1.8,0.0006869239631336405,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,233,0.5825,745600.0,233.0,233.0,0.0,0.32629222748551134,0.08402438169300386,0.08322146151213494,0.2625,0.14865620383445044,0.0,0.04389179953629675,0.22897475870879364,True,1.0,reject,1.8,0.0006786480686695279,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,233,0.5825,745600.0,233.0,233.0,0.0,0.3259084953891562,0.07986731087921861,0.07903741374120088,0.24500000000000002,0.15565301709980617,0.0,0.04034862402986397,0.22022475870879366,True,1.0,reject,1.8,0.0006786480686695279,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,233,0.5825,745600.0,233.0,233.0,0.0,0.3427615841636902,0.09219237481835474,0.09136681252137901,0.25125000000000003,0.15417187799261756,0.0,0.045124981673151085,0.22772475870879363,True,1.0,reject,1.8,0.0006786480686695279,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,233,0.5825,745600.0,233.0,233.0,0.0,0.34124381673586757,0.09141292006999902,0.09060956371978945,0.265,0.15055164531168297,0.0,0.04667802785504753,0.2339747587087937,True,1.0,reject,1.8,0.0006786480686695279,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,250,0.625,800000.0,250.0,250.0,0.0,0.3173401874803869,0.07913270932297045,0.07832706035413683,0.2575,0.1444863181019217,0.0,0.04151452368284869,0.2239747587087937,True,1.0,reject,1.8,0.00067875,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,250,0.625,800000.0,250.0,250.0,0.0,0.3233518928298818,0.07631454865111698,0.0754783525119489,0.23750000000000004,0.1487688327739748,0.0,0.03701534900515609,0.21397475870879365,True,1.0,reject,1.8,0.00067875,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,250,0.625,800000.0,250.0,250.0,0.0,0.32837485900838204,0.08139891473447136,0.08057189846369961,0.24625,0.1496586160165454,0.0,0.03999591633741063,0.2202247587087937,True,1.0,reject,1.8,0.00067875,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,250,0.625,800000.0,250.0,250.0,0.0,0.3313768785100879,0.08587968095502374,0.08506655163127697,0.255,0.15723776364606845,0.0,0.04477542962015204,0.2302247587087937,True,1.0,reject,1.8,0.00067875,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,267,0.6675,854400.0,267.0,267.0,0.0,0.31149531195339347,0.07267939300138315,0.07186327264970127,0.245,0.15434501939534706,0.0,0.03946893913377,0.21897475870879365,True,1.0,reject,1.8,0.0006858614232209737,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,267,0.6675,854400.0,267.0,267.0,0.0,0.31380195666851807,0.07381786278786029,0.07299210817729906,0.23375,0.14433935086882765,0.0,0.03800949121881266,0.21647475870879365,True,1.0,reject,1.8,0.0006858614232209737,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,267,0.6675,854400.0,267.0,267.0,0.0,0.3182276534410731,0.07738406021451927,0.07656447103523145,0.24625000000000002,0.1541351943425957,0.0,0.03907466897916986,0.21897475870879365,True,1.0,reject,1.8,0.0006858614232209737,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,267,0.6675,854400.0,267.0,267.0,0.0,0.3260874792685823,0.07932871983758005,0.07850032856662026,0.24875000000000003,0.15196201068619797,0.0,0.03863463733275689,0.21772475870879365,True,1.0,reject,1.8,0.0006858614232209737,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,283,0.7075,905600.0,283.0,283.0,0.0,0.3000107861966337,0.0681761678965086,0.06736079269211448,0.24375000000000002,0.15099022493385716,0.0,0.038218218752007996,0.21522475870879365,True,1.0,reject,1.8,0.0006757950530035336,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,283,0.7075,905600.0,283.0,283.0,0.0,0.30386056138137185,0.06755552161510714,0.06672122569574246,0.23249999999999998,0.14801396778704035,0.0,0.03369922500127876,0.20647475870879367,True,1.0,reject,1.8,0.0006757950530035336,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,283,0.7075,905600.0,283.0,283.0,0.0,0.30422369131398896,0.07082888327623826,0.07000992063748734,0.23375,0.14533786938478788,0.0,0.03471172585746904,0.20897475870879365,True,1.0,reject,1.8,0.0006757950530035336,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,3,283,0.7075,905600.0,283.0,283.0,0.0,0.31216258142845643,0.07328027348242327,0.07244981503724601,0.23500000000000004,0.152647967830428,0.0,0.0348984227236835,0.20897475870879367,True,1.0,reject,1.8,0.0006757950530035336,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,0,300,0.75,960000.0,300.0,300.0,0.0,0.2920097378045009,0.061965691234720954,0.06113923544291322,0.2375,0.14732758739221685,0.0,0.034705290687216304,0.20647475870879367,True,1.0,reject,1.8,0.0006885416666666666,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,1,300,0.75,960000.0,300.0,300.0,0.0,0.2937681556609733,0.06138570971727275,0.060546078917889545,0.22375000000000003,0.1455210040273719,0.0,0.029882931222491364,0.19647475870879363,True,1.0,reject,1.8,0.0006885416666666666,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,c87203a12406cc5114b7ffa2d8877465,True,2,300,0.75,960000.0,300.0,300.0,0.0,0.28730874388127603,0.058728790758848515,0.05789527671572392,0.22500000000000003,0.13975160164984946,0.0,0.03036980591898034,0.19647475870879363,True,1.0,reject,1.8,0.0006885416666666666,0.0
