method,FES_RMSE_kBT_mean,FES_RMSE_kBT_std,FES_outside_mass_mean,FES_outside_mass_std,MMD_mean,MMD_std,TV_mean,TV_std,V_evals_per_step,W2_mean,W2_std,basin_KL_target_mean,basin_KL_target_std,basin_map_outside_mass_mean,basin_map_outside_mass_std,grad_evals_per_step,jump_applied_rate_per_particle_time_cumulative,jump_boundary_applied_count_cumulative,jump_boundary_clip_count_cumulative,jump_boundary_clip_fraction_per_applied_jump_cumulative,jump_cap_excess_count_cumulative,jump_cap_hit_count_cumulative,jump_cap_hit_fraction_cumulative,jump_cap_k,jump_count_applied_cumulative,jump_count_cumulative,jump_count_mean,jump_rate_per_particle_time_cumulative,m_clip_fraction,nonfinite_count,nonfinite_count_mean,nonfinite_count_std,nonfinite_frac,nonfinite_proposal_count_cumulative,nonfinite_proposal_fraction_cumulative,score_clip_count_cumulative,score_clip_fraction_cumulative,score_quad_evals_per_step,state_box_clip_count_cumulative,state_box_clip_fraction_cumulative,time_to_threshold_TV,wallclock_mean_s,wallclock_std_s
CP,1.8987346344510634,0.03815334006524305,0.016375,0.00439507299901454,0.07303700508588533,0.008337200910863029,0.07009444691475795,0.014786499702896643,0.0,0.24999120093518903,0.01068374226338942,0.013536531238869946,0.005271772138461108,0.0,0.0,16000.0,0.99902875,1598446,865,0.0005411505925129783,0,0,0.0,8,1598446,1598446,0.0019991789819375967,0.99902875,,0,0.0,0.0,0.0,0,0.0,,,0.0,723,9.0375e-07,inf,981.1793402158655,0.0
LSC-CP-RA-8,2.547636227837566,0.034435789052623234,0.2263125,0.012520483217512009,0.06776618612575883,0.008574822448239166,0.07446944691475796,0.01308070604649459,0.0,0.3600160699807917,0.011520202485449757,0.01531134938504504,0.00601706977832573,0.0,0.0,16000.0,1.000543125,1600836,10548,0.006589057217603802,,,,,1600869,1600869,0.001992200328407218,1.000543125,0.01682774014778321,0,0.0,0.0,0.0,0,0.0,13474621,0.01684327625,4096000.0,23991,2.998875e-05,2.896,1736.0843956939061,0.0
