method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,406,0.812,2511512.806090753,1569.6955038067206,406.0,1152.7945094543563,0.09039558086540259,0.8063017408523561,0.11441243458967687,0.017173246509539636,0.42456355316541855,0.11301758055579691,0.38411931818167966,0.38411931818167966,0.0,0.05883977618412497,0.0006997705267408139,0.04669155976886252,5.823863636363635e-05,45.18894810940798,0.01165430988507099,0.8161416746237528,0.36,0.32000000000000006,0.15499999999999997,0.6498096156808845,0.5082081932940173,0.04035265878755981,0.04500000000000004,0.015529898398984124,0.0011298698973324361,-0.0011239175896624598,0.10749999999999993,0.0006255030582433704,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.4224974050521769,0.14281987361918175,0.06016621383131217,0.008177959056475061,0.0,46.20765222244775,1.0187041130397694,0.47020439457231755,0.48185870445738854,0.7074999999999959,283,0.13000000000000006,52,0.13000000000000006,52,0.032499999999999994,13,0,52.17555074523328,2.3608625579782108,2.3608625579782108,52.61810751174497,2.0027342480188013,1.0971134159776754,1.9986452684905636,1.0930244364494377,1.9956273336713042,1.0900065016301783,1.993369620624007,1.0877487885828812,1.9917709567409418,1.086150124699816,1.9908738393214793,1.0852530072803535,1.990600962695088,1.0849801306539621,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,6.25e-05,0.0013750000000000001,645.3597652380467,1308,0.00021551724137931034,1.0067733990147707,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,406,0.812,2511512.806090753,1569.6955038067206,406.0,1152.7945094543563,0.08165797103822048,0.7813007297829393,0.10594780064702902,0.004052850427517712,0.4060664048240413,0.10454087480629148,0.3716193181816797,0.3716193181816797,0.0,9.659478105877102e-05,0.0005940179602038726,0.025239084666105516,5.823863636363635e-05,0.07418479185313642,0.005517921487689481,0.7789893827874483,0.34,0.30000000000000004,0.11749999999999997,0.614298478604487,0.49498366856154774,0.029676433464929847,0.0675,0.003046330243983394,0.0011858283111194634,-0.0010202446652695096,0.10999999999999999,0.0005224511832010414,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.40809691991620894,0.12969947753715982,0.001423032428245971,0.00807220648993812,0.0,1.0928889048929058,1.0187041130397694,0.487376625945078,0.48185870445738854,0.6949999999999962,278,0.12750000000000006,51,0.13500000000000006,54,0.0425,17,0,54.39490037483668,5.647984268855196,5.647984268855196,53.013783061827866,1.961714349751737,1.1241378061938783,1.9576782465067681,1.1201017029489093,1.9547485490426744,1.1171720054848155,1.9525527081350786,1.1149761645772198,1.9509946618105807,1.1134181182527219,1.950034280964029,1.1124577374061702,1.9497074960334215,1.1121309524755627,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,6.25e-05,0.0013750000000000001,645.3597652380467,1308,0.00021551724137931034,1.0067733990147707,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,406,0.812,2511512.806090753,1569.6955038067206,406.0,1152.7945094543563,0.09884963290491944,0.8084534509540363,0.11772318276500959,0.019703350959939137,0.46512740535200603,0.11634324335717561,0.3791193181816797,0.37911931818167965,0.0,0.030133148710816925,0.0007822390357994169,0.04304865125342123,5.823863636363635e-05,23.1422582099074,0.011506007664156548,0.8347895987942557,0.34249999999999997,0.3275,0.13250000000000003,0.6313564023445873,0.5541212221951458,0.03767677955476186,0.07999999999999996,0.01796115631618914,0.0024150959863100674,0.00015591415259452734,0.13499999999999995,0.0007079074857643643,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.447003005874938,0.14534997806958125,0.031459586358004124,0.008260427565533664,0.0,24.16096232294717,1.0187041130397694,0.470352696793232,0.48185870445738854,0.702499999999996,281,0.12750000000000006,51,0.15250000000000008,61,0.0175,7,0,52.8202643323074,-4.0951776559963395,-4.0951776559963395,47.52536494869974,1.9960233571236494,1.0511274457988709,1.9918931433408826,1.046997232016104,1.9888269928799278,1.0439310815551492,1.9864694083948673,1.0415734970700887,1.9846962194989304,1.0398003081741518,1.9836906970661705,1.038794785741392,1.98342030738772,1.0385243960629413,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,6.25e-05,0.0013750000000000001,645.3597652380467,1308,0.00021551724137931034,1.0067733990147707,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,406,0.812,2511512.806090753,1569.6955038067206,406.0,1152.7945094543563,0.10535523064775054,0.848046543085113,0.12965139427769823,0.008538224010364165,0.4785701604166734,0.12829924948821259,0.4116193181816796,0.4116193181816796,0.0,0.002014689501011988,0.0008197920672969828,0.05238332072948225,5.823863636363635e-05,1.5472815367772077,0.0054048096988087435,0.8681214071387898,0.3575,0.3350000000000001,0.17000000000000004,0.6598460726244035,0.5733563855543125,0.04481779735782281,0.07500000000000001,0.006810772250970847,0.0026559674516594134,0.0004323768918916837,0.12500000000000006,0.000749355077217548,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.47222569299514017,0.13418485112000628,0.0033411271481991883,0.00829798059703123,0.0,2.565985649816977,1.0187041130397694,0.4872635141561973,0.48185870445738854,0.7349999999999953,294,0.11000000000000006,44,0.13250000000000006,53,0.0225,9,0,50.806057545873685,0.06827674792637817,0.06827674792637817,44.96176429510516,2.0139679232897247,1.0037114672755016,2.0098189329912084,0.9995624769769853,2.00673335170293,0.9964768956887069,2.0042704678021734,0.9940140117879503,2.002426640083325,0.9921701840691017,2.0013291521292085,0.9910726961149854,2.0010027452603185,0.9907462892460954,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,6.25e-05,0.0013750000000000001,645.3597652380467,1308,0.00021551724137931034,1.0067733990147707,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,417,0.834,2579558.7195562664,1612.2241997226665,417.0,1184.0278582326764,0.08647997860202544,0.7896102143771082,0.10874531560899015,0.007282085767864072,0.414703547973127,0.10733902097447034,0.37161931818167976,0.3716193181816798,0.0,0.00018445596238593704,0.0008482494165357518,0.03642270152953627,5.823863636363635e-05,0.14166217911239976,0.007164969262107745,0.7937722687147791,0.34750000000000003,0.31750000000000006,0.1475,0.6254985691722212,0.5034773217226259,0.03868504126143654,0.09750000000000003,0.00579035697754437,0.0055001310029964,0.0032600235218318563,0.14499999999999996,0.0007750046301775686,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.4111382978639567,0.13292871287750618,0.001510893609573137,0.008326437946269999,0.0,1.1603662921521691,1.0187041130397694,0.4890236737194963,0.48185870445738854,0.6949999999999962,278,0.13250000000000006,53,0.14000000000000007,56,0.032499999999999994,13,0,53.99680266217901,1.613308999075363,1.613308999075363,52.85837747288325,1.983266299953652,1.1186398471130714,1.9791030809805168,1.1144766281399363,1.9760662054873541,1.1114397526467736,1.9737911844328753,1.1091647315922948,1.9722008748566822,1.1075744220161017,1.9712344653469493,1.1066080125063689,1.9709647850151368,1.1063383321745563,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,5.681818181818182e-05,0.001761363636363636,603.9366096328125,1339,0.00021133093525179856,1.0034472422062273,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,417,0.834,2579558.7195562664,1612.2241997226665,417.0,1184.0278582326764,0.07974395283676664,0.7690343897333758,0.1025999399891877,0.008479725147226835,0.399028124316287,0.10118387627899439,0.36161931818167975,0.3616193181816797,0.0,0.0007932653479662264,0.0008246500156049432,0.024713109656006014,5.823863636363635e-05,0.6092277872380618,0.00402507259247209,0.7695136546364182,0.335,0.3025,0.12,0.6034456646739307,0.4924071203786916,0.02843456578780228,0.10750000000000004,0.006846961670152599,0.0053878482389162485,0.003158279350055415,0.13750000000000007,0.0007503184655698903,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.39974045712244294,0.13412635225686895,0.0021197029951534265,0.00830283854533919,0.0,1.6279319002778312,1.0187041130397694,0.48588377704986063,0.48185870445738854,0.6849999999999964,274,0.13250000000000006,53,0.14250000000000007,57,0.04,16,0,55.15257955878541,4.392245354232502,4.392245354232502,53.77166958373164,1.9606398046044513,1.1398263621795035,1.9564883853317816,1.1356749429068338,1.9536509682581276,1.1328375258331798,1.9515185685581644,1.1307051261332166,1.9500188956663158,1.129205453241368,1.9491644340563432,1.1283509916313954,1.9489313157110524,1.1281178732861046,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,5.681818181818182e-05,0.001761363636363636,603.9366096328125,1339,0.00021133093525179856,1.0034472422062273,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,417,0.834,2579558.7195562664,1612.2241997226665,417.0,1184.0278582326764,0.09881035507885447,0.8075240428560313,0.11801398152688836,0.005247639817278604,0.4723158455081244,0.1166401886020707,0.37911931818167977,0.37911931818167977,0.0,0.00041388080639552017,0.0006017006679474206,0.03011684902580674,5.823863636363635e-05,0.31786045931175977,0.005090546208466495,0.8313410172753104,0.35000000000000003,0.3225,0.1275,0.6363079786508473,0.5441004034992318,0.03343187901455943,0.04999999999999999,0.003892524406581282,0.0008792654574704128,-0.0013253010821264732,0.10000000000000003,0.0005313253171315511,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.45613548913075747,0.13089426692692072,0.0017403184535827202,0.008079889197681668,0.0,1.3365645723515291,1.0187041130397694,0.48694925066585504,0.48185870445738854,0.702499999999996,281,0.13000000000000006,52,0.15000000000000008,60,0.0175,7,0,51.4858968454063,-3.693332158740006,-3.693332158740006,47.20281999327414,1.9710781387901977,1.0336033454887927,1.967038194191357,1.0295634008899521,1.9640468603001109,1.026572066998706,1.9618477214151255,1.0243729281137206,1.960247831512215,1.02277303821081,1.9592632106786394,1.0217884173772345,1.9589811254547351,1.0215063321533302,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,5.681818181818182e-05,0.001761363636363636,603.9366096328125,1339,0.00021133093525179856,1.0034472422062273,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,417,0.834,2579558.7195562664,1612.2241997226665,417.0,1184.0278582326764,0.10140821562484849,0.8325883486757963,0.12358844873762986,0.015327754904126245,0.46171111268257914,0.12221903909117249,0.3991193181816796,0.39911931818167956,0.0,0.030035722563983458,0.0007821705876140212,0.055839683862249107,5.823863636363635e-05,23.0674349291393,0.005575051162092337,0.8525759597083062,0.34500000000000003,0.3375,0.1775,0.6377198177332255,0.5745228498415798,0.047441909489716834,0.07,0.013602412895659633,0.00219783450687161,-4.595810841589998e-05,0.1175,0.0007151542723558925,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.45291077126018325,0.14097438201376836,0.03136216021117066,0.008260359117348268,0.0,24.08613904217907,1.0187041130397694,0.4762836532952962,0.48185870445738854,0.7224999999999956,289,0.11000000000000006,44,0.14500000000000007,58,0.0225,9,0,54.34074498276725,-0.12682982989882355,-0.12682982989882355,44.93216613893477,2.0205695615914165,1.040154311511347,2.0164393820327424,1.0360241319526728,2.0132770203148995,1.03286177023483,2.010773474701031,1.0303582246209613,2.008954845702108,1.0285395956220384,2.0079690775632937,1.027553827483224,2.0076769442284923,1.0272616941484227,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,5.681818181818182e-05,0.001761363636363636,603.9366096328125,1339,0.00021133093525179856,1.0034472422062273,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,427,0.854,2641418.640888551,1650.8866505553442,427.0,1212.4218116675127,0.08440825038439298,0.783796940422005,0.10728208467841249,0.008496742139742719,0.4050313989864913,0.10586914406828218,0.36911931818167976,0.36911931818167976,0.0,0.003683194565631023,0.0007406314684160467,0.04127314833842353,5.823863636363635e-05,2.828693426404625,0.002638970164537735,0.7904079677103186,0.34249999999999997,0.3125,0.15250000000000002,0.6224263948713401,0.5012485793438757,0.03948234478674397,0.0675,0.006800190986301988,0.0013188499836627177,-0.0009544849311006187,0.10999999999999999,0.0006694861681474658,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.4029456139784974,0.13414336924938483,0.005009632212818223,0.008218819998150294,0.0,3.8473975394443944,1.0187041130397694,0.4844976746219263,0.48185870445738854,0.6924999999999962,277,0.13250000000000006,53,0.14000000000000007,56,0.034999999999999996,14,0,54.46248500536352,2.4736439076741803,2.4736439076741803,53.88082840186935,1.992361450151168,1.1339423766632506,1.9882520401520927,1.1298329666641753,1.9852482611977038,1.1268291877097865,1.9830793579786397,1.1246602844907223,1.9815342385133983,1.123115165025481,1.980635241987568,1.1222161684996506,1.9802260425093863,1.121806969021469,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001875,0.002,722.3455155585881,1371,0.0002107728337236534,1.0033665105386338,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,427,0.854,2641418.640888551,1650.8866505553442,427.0,1212.4218116675127,0.0790076925848847,0.7703850308142877,0.10202865297036767,0.027037306296073066,0.3825159890780915,0.10060130854873617,0.35911931818167975,0.35911931818167964,0.0,0.06857873223957464,0.0007375375248923769,0.04530777724059276,5.823863636363635e-05,52.66846635999333,0.02660443956395775,0.7715277769105369,0.33,0.2975,0.11249999999999999,0.6021172095486097,0.4982691153866728,0.03540832448133285,0.07500000000000007,0.025280315835742934,0.0024257741170670144,0.00015676160560440522,0.11250000000000004,0.0006644585301867176,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.38111308028028573,0.15268393340571518,0.06990516988676185,0.008215726054626624,0.0,53.6871704730331,1.0187041130397694,0.4552542648934308,0.48185870445738854,0.6824999999999964,273,0.13250000000000006,53,0.14500000000000007,58,0.04,16,0,56.82321382079256,3.0549028548127035,3.0549028548127035,55.481813238711695,1.9999884542078477,1.1750568814621722,1.9958805911805342,1.1709490184348588,1.9929192569605017,1.1679876842148262,1.990728552890858,1.1657969801451826,1.9891537200144718,1.1642221472687964,1.9883681237758868,1.1634365510302112,1.9881229905776925,1.1631914178320168,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001875,0.002,722.3455155585881,1371,0.0002107728337236534,1.0033665105386338,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,427,0.854,2641418.640888551,1650.8866505553442,427.0,1212.4218116675127,0.09736346703164359,0.7981356253986674,0.11396594793719494,0.03480225472996948,0.442194303039681,0.11257269497313471,0.37411931818167976,0.37411931818167976,0.0,0.17569929496960665,0.0006525370023071188,0.04759720425207079,0.0011917613636363636,134.93705853665787,0.03623653688771655,0.8173202102517583,0.35,0.31500000000000006,0.13999999999999999,0.6370406095682463,0.5339464973696926,0.03958821767585096,0.057499999999999996,0.0331070863143457,0.0012436796789068172,-0.0010214105370685012,0.09249999999999997,0.0005786936611469495,0.0024999999999999467,0.00125,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.42417496845159536,0.1604488818396116,0.17702573261679386,0.008130725532041366,0.00125,135.95576264969765,1.0187041130397694,0.445622167569672,0.48185870445738854,0.6974999999999961,279,0.13500000000000006,54,0.15000000000000008,60,0.0175,7,0,54.17689363496675,-3.8370837086078238,-3.8370837086078238,50.31304526845397,2.0045105364430396,1.0939998591451348,2.000445173677019,1.0899344963791142,1.9974692028952408,1.086958525597336,1.9950708276836688,1.084560150385764,1.9935021050323678,1.082991427734463,1.992526400690092,1.0820157233921872,1.9921794281953171,1.0816687508974123,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001875,0.002,722.3455155585881,1371,0.0002107728337236534,1.0033665105386338,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,427,0.854,2641418.640888551,1650.8866505553442,427.0,1212.4218116675127,0.0988434891234704,0.8236271630787209,0.11992266620495529,0.04381205907014671,0.42908429254271013,0.1185322961656825,0.39161931818167967,0.3916193181816796,0.0,0.2152961954891254,0.0009417673544078803,0.0768255497382547,5.823863636363635e-05,165.3474781356483,0.042309954570043606,0.8403985465246208,0.34500000000000003,0.3425,0.1725,0.6394764821820357,0.5639517854508053,0.05467564552378933,0.10750000000000004,0.04209894535146873,0.008921236084096451,0.006642780942996085,0.14750000000000002,0.0008740509360675375,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.4188939011810205,0.16945868617978882,0.2166226331363126,0.008419955884142127,0.0,166.36618224868806,1.0187041130397694,0.43954874988734494,0.48185870445738854,0.7149999999999958,286,0.11750000000000006,47,0.14500000000000007,58,0.0225,9,0,56.969808888171904,-0.49690029349254605,-0.49690029349254605,48.477271313995864,2.0606491908741753,1.104395310339299,2.056439212932104,1.1001853323972277,2.053251379891244,1.0969974993563678,2.0507197747649495,1.0944658942300731,2.0489882592731994,1.092734378738323,2.0479522215630372,1.0916983410281609,2.0476284914030676,1.0913746108681912,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001875,0.002,722.3455155585881,1371,0.0002107728337236534,1.0033665105386338,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,438,0.876,2709464.554354064,1693.4153464712901,438.0,1243.655160445833,0.08308668609114317,0.7750587183542585,0.10536704804162655,0.009968296874054733,0.39948838812347953,0.10394834857592183,0.36411931818167975,0.36411931818167975,0.0,0.001176097489094579,0.0009086866834949461,0.03905993755021132,5.823863636363635e-05,0.9032428716246368,0.004548355084351363,0.7822028406870596,0.34500000000000003,0.29750000000000004,0.15250000000000002,0.6247358485793727,0.4862029150620832,0.03727860203685559,0.08999999999999997,0.008215670926723378,0.005300896730494498,0.00303187347048417,0.13249999999999995,0.0008368807978115193,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.3966326934841454,0.13561492398369684,0.002502535136281779,0.008386875213229193,0.0,1.9219469846644062,1.0187041130397694,0.4864070595417399,0.48185870445738854,0.6874999999999963,275,0.14000000000000007,56,0.13750000000000007,55,0.034999999999999996,14,0,53.73074884884964,2.2741690989864445,2.2741690989864445,55.75731690085992,1.9880353542852516,1.1457406715488558,1.9838419166786372,1.1415472339422414,1.980974728318356,1.1386800455819603,1.9788469450385282,1.1365522623021325,1.977370994479349,1.1350763117429532,1.9764844155960544,1.1341897328596586,1.9762560364965596,1.1339613537601638,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00022727272727272727,0.0019318181818181821,687.249961356026,1405,0.00021118721461187213,1.00242579908675,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,438,0.876,2709464.554354064,1693.4153464712901,438.0,1243.655160445833,0.07758242579946048,0.7611953036182657,0.09997712134972625,0.012855399409179985,0.3842969475780112,0.09854857934458672,0.35411931818167974,0.35411931818167974,0.0,0.01791373135916489,0.0007195768181313114,0.034101569291355834,5.823863636363635e-05,13.757745683838637,0.004007667192483466,0.762474008182703,0.3325,0.29500000000000004,0.11499999999999996,0.5960455474097999,0.4881068873191018,0.03175300637872496,0.05500000000000005,0.011106641183244571,0.0011919444305837912,-0.0010664068341411648,0.09250000000000003,0.0006459938918804722,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.38355509814405253,0.1385020265188221,0.01924016900635209,0.008197765347865558,0.0,14.776449796878406,1.0187041130397694,0.4778510372649051,0.48185870445738854,0.6774999999999965,271,0.13500000000000006,54,0.14750000000000008,59,0.04,16,0,57.38553285044874,3.547054869601381,3.547054869601381,54.476840053974854,1.9787179113726887,1.1705377012667704,1.974619028698756,1.1664388185928376,1.971619090143428,1.1634388800375097,1.9693760841427514,1.161195874036833,1.9678217609512854,1.159641550845367,1.9669040392941761,1.1587238291882578,1.9666042249578568,1.1584240148519385,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00022727272727272727,0.0019318181818181821,687.249961356026,1405,0.00021118721461187213,1.00242579908675,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,438,0.876,2709464.554354064,1693.4153464712901,438.0,1243.655160445833,0.09460928890125797,0.7854951822201711,0.11068581348275597,0.018318740348371387,0.4386580639400602,0.1092829545072257,0.36411931818167975,0.36411931818167975,0.0,0.04133146742017422,0.0005402290868149464,0.043561347369303616,5.823863636363635e-05,31.74256697869379,0.016263502942507224,0.809109363398909,0.34750000000000003,0.31,0.13999999999999999,0.6320025806030953,0.5228433016440259,0.03795069170996242,0.040000000000000036,0.017412314925608265,0.0005276735761613471,-0.0017390094615196139,0.09249999999999997,0.0004810211216986812,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.41970432615866543,0.1439653674580135,0.04265790506736142,0.008018417616549194,0.0,32.76127109173356,1.0187041130397694,0.4655952015148813,0.48185870445738854,0.6874999999999963,275,0.14250000000000007,57,0.15250000000000008,61,0.0175,7,0,53.366055090446714,-4.133442498888653,-4.133442498888653,51.93454466939333,1.9967007205369225,1.1023133268286558,1.9926915117286481,1.0983041180203814,1.9896662369711666,1.0952788432629,1.9873262411935526,1.092938847485286,1.9857786080416122,1.0913912143333455,1.984991717776339,1.0906043240680723,1.9847079050946983,1.0903205113864316,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00022727272727272727,0.0019318181818181821,687.249961356026,1405,0.00021118721461187213,1.00242579908675,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,438,0.876,2709464.554354064,1693.4153464712901,438.0,1243.655160445833,0.09810363403956196,0.8175281670365524,0.1192958554457666,0.014530426943379332,0.44218663304203354,0.11790913250597124,0.38911931818167966,0.38911931818167966,0.0,0.0075915739193310626,0.0008897282829864921,0.06200829989219189,5.823863636363635e-05,5.830328770046258,0.0008069822884944067,0.839189036745041,0.34,0.33999999999999997,0.1775,0.6303758025959155,0.5630442390077615,0.0490006257191821,0.07500000000000001,0.012765981714011722,0.002409516400531775,0.00012064930033139909,0.1325,0.0008153967329514387,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.43263369667765544,0.14017705405302144,0.008918011566518263,0.00836791681272074,0.0,6.849032883086027,1.0187041130397694,0.48105172216889414,0.48185870445738854,0.7124999999999958,285,0.11750000000000006,47,0.14750000000000008,59,0.0225,9,0,55.55658153819084,-0.485334578941349,-0.485334578941349,47.39719336567254,2.032304398869369,1.0783758319001795,2.0281204404630087,1.0741918734938192,2.025010683221318,1.0710821162521287,2.022525641935194,1.0685970749660043,2.0208333119876953,1.0669047450185059,2.019746005605496,1.0658174386363066,2.019415046660952,1.0654864796917625,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00022727272727272727,0.0019318181818181821,687.249961356026,1405,0.00021118721461187213,1.00242579908675,0.0,0.0,0.0
