method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,0,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.281740113620283,0.30121910261038287,0.024840971986575228,0.9997835737798286,0.3003498259388514,0.676619318181681,0.676619318181681,0.0,0.001882633201364401,0.0026378954760076226,0.05438446011297561,5.823863636363635e-05,1.4458622986478595,0.017927939322221143,1.2814035807026307,0.72,0.7050000000000001,0.535,1.00624871724677,0.8689969812656262,0.10440311992032228,0.21499999999999997,0.02308864028343132,0.04906266701412276,0.04654660788561571,0.3575,0.0025635639259725695,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996216202968665,0.15048759909621734,0.003209070848551601,0.01011608400574187,0.0,2.464566411687629,1.0187041130397694,0.4997866437796097,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.01802462218832552,0.0009942654691623156,0.0009942654691623156,0.021322217195879963,2.0136752393816555,0.004965639435343672,2.0086171973787845,-9.240256752729437e-05,2.0086962654593687,-1.3334486943072932e-05,2.008734615728445,2.5015782133319675e-05,2.0087321805593996,2.258061308779702e-05,2.0086922823439086,-1.7317602403199572e-05,2.008800936069989,9.133612367717703e-05,False,nan,reject,1.6,,
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,1,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2811626120292536,0.3012085958857894,0.02019044136273046,0.999761382259944,0.30033928866945414,0.676619318181681,0.676619318181681,0.0,0.0013320593509667151,0.002328048504957928,0.0546364569329296,5.823863636363635e-05,1.023021581542437,0.017928270239864985,1.2815093119033971,0.7125,0.7050000000000001,0.53,1.0049441386671074,0.8691919384135324,0.10467179441111384,0.18000000000000005,0.018591029132609252,0.03106613559425675,0.028594990665465336,0.32000000000000006,0.002253716954922876,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9995981751933523,0.14583706847237257,0.002658496998153915,0.009806237034692175,0.0,2.0417256945822064,1.0187041130397694,0.4997869746972535,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.020613896325452213,-0.001301863335102885,-0.001301863335102885,0.02320573416331111,2.01409174268651,0.004945384182823531,2.009188624169164,4.2265665477270176e-05,2.0092257047154702,7.934621178362633e-05,2.0091674823173107,2.1123813624068788e-05,2.0091940453180626,4.7686814375946796e-05,2.0091288403236445,-1.7518180042142006e-05,2.009318925846992,0.00017256734330528545,False,nan,reject,1.6,,
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,2,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2820385451504608,0.30140080845301176,0.025892851890640917,0.9997892653741554,0.3005315380397424,0.676619318181681,0.676619318181681,0.0,0.0015058784562780759,0.0027053574376509617,0.055263187911933936,5.823863636363635e-05,1.156514654421562,0.017939675436777214,1.2819848023942462,0.73,0.7075,0.54,1.00634134096448,0.8694902416538284,0.10515778472161308,0.21250000000000002,0.02412538803274703,0.04542006670967913,0.04292464334960455,0.35,0.002631025887615907,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996227553525245,0.15153947900028303,0.002832316103465276,0.010183545967385209,0.0,2.1752187674613315,1.0187041130397694,0.49979837989416576,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.017711506003255894,0.00032304955438516717,0.00032304955438516717,0.020718835446182214,2.0154718291358207,0.005083202732035996,2.010380056152128,-8.570251656792038e-06,2.010377910431639,-1.0715972145636243e-05,2.0102910614498963,-9.756495388835162e-05,2.0102866899183427,-0.00010193648544198908,2.0104332196277097,4.459322392502685e-05,2.0104455957496468,5.6969345862079024e-05,False,nan,reject,1.6,,
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,3,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2820132531944148,0.3014191705138273,0.02531924984123285,0.99978608413447,0.3005498950016998,0.676619318181681,0.676619318181681,0.0,0.002198526340124859,0.0026683062851681335,0.0553202448539515,5.823863636363635e-05,1.6884682292158912,0.017946019917170708,1.282031848631112,0.7175,0.7075,0.5375000000000001,1.006037968826166,0.8697746643379529,0.10500982670646986,0.235,0.023551903930792303,0.045103967490688235,0.04254221252115009,0.3350000000000001,0.0025939747351330813,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996282638831948,0.15096587695087496,0.003524963987312059,0.01014649481490238,0.0,2.7071723422556606,1.0187041130397694,0.49980472437455925,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.020694809967056065,-0.000705409759172953,-0.000705409759172953,0.01848215779828603,2.015532083899107,0.005023915974737836,2.0104588364916562,-4.9331432713017875e-05,2.010569068673119,6.090074874975926e-05,2.010475845617491,-3.2322306878107554e-05,2.0105876472863935,7.947936202423733e-05,2.010441203786821,-6.696413754836428e-05,2.010385605650609,-0.00012256227376017392,False,nan,reject,1.6,,
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,0,21,0.021,33600.0,21.0,21.0,0.0,0.3252121593263408,1.2471943836423063,0.2978752948156097,0.195078265695265,0.9953286538171425,0.29700051107527226,0.676619318181681,0.676619318181681,0.0,2.929281644841332,0.013680126239827468,0.048641716815285084,0.00285842803030303,2249.6883032381425,0.013907434901346272,1.2744983418631526,0.5975,0.5575,0.305,0.9832144481779526,0.8427017874426193,0.07110143725513311,0.5075000000000001,0.2738511340686098,0.3898383207665689,0.38726438027670673,0.455,0.017659988287107315,0.01749999999999996,0.0029166666666666664,0.9825,0.9997244318181817,0.017224431818181674,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9949345674222341,0.3207248928049071,2.930608082488519,0.021158314769561714,0.0029166666666666664,2250.7070073511823,1.0187041130397694,0.4957661393587348,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3843304849182213,0.016757551013233115,0.016757551013233115,0.46587418856882434,2.0128237157942186,0.023897466679171364,2.0022445584094375,0.013318309294390263,1.9984442048235045,0.00951795570845726,1.9957363039801994,0.006810054865152182,1.9941155191815403,0.005189270066493057,1.9932416213834387,0.004315372268391515,1.9927367532555211,0.0038105041404739026,False,nan,reject,1.6,0.0007142857142857143,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,1,21,0.021,33600.0,21.0,21.0,0.0,0.3252121593263408,1.251086115915961,0.2999487595718403,0.04567671852923599,0.9958261613205056,0.29907457793071945,0.676619318181681,0.676619318181681,0.0,0.35233701614958957,0.003796267552520817,0.057943874104933825,0.002025094696969697,270.5948284028848,0.014397231981492009,1.2810020541282632,0.6075,0.5875,0.33000000000000007,0.9820596748942484,0.8493389939178559,0.07403187218714267,0.555,0.13420294090598547,0.42813044242331616,0.42565286983703493,0.48750000000000004,0.008334236826617701,0.010000000000000009,0.0020833333333333333,0.99,0.9997244318181817,0.009724431818181722,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9955533686993404,0.1713233456388781,0.35366345379677677,0.011274456082255064,0.0020833333333333333,271.61353251592453,1.0187041130397694,0.49625593643888055,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.42220035381407695,0.006674535355996531,0.006674535355996531,0.33826429283875703,2.027316851364982,0.01946495113489277,2.021679623323854,0.013827723093764899,2.0168047414455885,0.00895284121549933,2.013585799599705,0.00573389936961588,2.012117391286549,0.00426549105645968,2.011212135187142,0.0033602349570527323,2.01092700533994,0.003075105109850984,False,nan,reject,1.6,0.0007142857142857143,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,2,21,0.021,33600.0,21.0,21.0,0.0,0.3252121593263408,1.244301139060982,0.2976099222758085,0.11869869001196937,0.9951825862650611,0.29673494767693553,0.676619318181681,0.676619318181681,0.0,1.1693657866923988,0.008490015001126918,0.047938117409953,0.0011917613636363636,898.0729241797619,0.013558080778355963,1.2739614057908928,0.585,0.545,0.2825,0.9790464573898808,0.8412188245161207,0.06714535275360917,0.5800000000000001,0.20824268353705516,0.47437518600018513,0.47192689020562784,0.52,0.013167425596645911,0.007499999999999951,0.00125,0.9925,0.9997244318181817,0.007224431818181665,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9948931518450642,0.24434531712161148,1.1706922243395859,0.015968203530861164,0.00125,899.0916282928017,1.0187041130397694,0.4954167852357445,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.4441723883047154,0.016003038639791852,0.016003038639791852,0.4323880453138565,2.0086490997167306,0.02111261589199165,2.0006649979513,0.013128514126560908,1.9979387192879188,0.010402235463179865,1.9952542222206517,0.007717738395912832,1.9934681577613764,0.005931673936637516,1.992256456424887,0.004719972600148115,1.9919197279546847,0.00438324412994584,False,nan,reject,1.6,0.0007142857142857143,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,3,21,0.021,33600.0,21.0,21.0,0.0,0.3252121593263408,1.2488343436083778,0.29979297359178403,0.35238794703402165,0.9954686320479418,0.2989183233413576,0.676619318181681,0.676619318181681,0.0,16.975357309621184,0.023777173920279338,0.057729027179388714,0.002441761363636364,13037.074413789069,0.014197411055339337,1.2805088938736582,0.59,0.575,0.3125,0.9844842496572301,0.8461597502050413,0.07348796849602506,0.5725,0.44220262527881843,0.474728120096721,0.47229391388041,0.51,0.028448469970650522,0.015000000000000013,0.0025,0.985,0.9997244318181817,0.014724431818181727,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9948989444095885,0.47803457414366374,16.97668374726837,0.031255362450013584,0.0025,13038.093117902108,1.0187041130397694,0.4960561155127279,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.404755758604615,-0.009906000268961875,-0.009906000268961875,0.4245322796168382,2.0338669642209517,0.027733806679932194,2.0182392829959452,0.012106125454925731,2.015028927978069,0.008895770437049588,2.012446630197932,0.006313472656912289,2.0110506325450745,0.004917475004055039,2.0099530201677824,0.0038198626267629265,2.009695790767416,0.0035626332263962723,False,nan,reject,1.6,0.0007142857142857143,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,0,42,0.042,67200.0,42.0,42.0,0.0,0.3252121593263408,1.2306028429974356,0.2956688374150811,0.04610064644037645,0.9919715069569706,0.2947899636699143,0.676619318181681,0.676619318181681,0.0,0.563822415075694,0.0035078653383447704,0.04544601911797224,0.0011917613636363636,433.01561477813294,0.009884328864694591,1.2703225127199966,0.5525,0.49250000000000005,0.2325,0.9740852619567685,0.8294056029814624,0.0521957600333643,0.5525,0.12979636965477054,0.4118126937910331,0.4093661387389644,0.5050000000000001,0.007968254584851673,0.007499999999999951,0.00125,0.9925,0.9997244318181817,0.007224431818181665,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9917816993350425,0.17174727355001856,0.5651488527228812,0.010986053868079017,0.00125,434.0343188911727,1.0187041130397694,0.49174303332208313,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.7337697931360457,0.06645422605553863,0.06645422605553863,0.719732222056692,2.001945067974323,0.02501547260647019,1.9964520410402835,0.019522445672430555,1.9933492662822485,0.016419670914395557,1.9906757606014691,0.013746165233616159,1.9889761686737575,0.012046573305904529,1.9879578555608435,0.011028260192990524,1.9876214246420512,0.010691829274198206,False,nan,reject,1.6,0.0006696428571428571,0.0
FLA,"FLA alpha=1.6, canonical",9100993240b20b93814fae72f96f5a4d,6301bacd8069f5c726e241e2afe2fb0c,False,1,42,0.042,67200.0,42.0,42.0,0.0,0.3252121593263408,1.2340931574063259,0.29761657743768277,0.06434931645213171,0.9927573167301356,0.29673855322540454,0.676619318181681,0.676619318181681,0.0,0.9827938086550205,0.004755905717978816,0.05442174948059511,0.000775094696969697,754.7856450470558,0.011950229355864761,1.276496330226307,0.5425,0.52,0.24500000000000002,0.9742500436382519,0.8425182820804775,0.06119396681816866,0.53,0.14579342053787267,0.41264474641115734,0.4101505435056924,0.49750000000000005,0.009093001273301201,0.0050000000000000044,0.0008333333333333333,0.995,0.9997244318181817,0.004724431818181718,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9924680670453407,0.18999594356177382,0.9841202463022077,0.012234094247713063,0.0008333333333333333,755.8043491600956,1.0187041130397694,0.4938089338132533,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.7065890343016203,-0.023795874699521623,-0.023795874699521623,0.6198742519914608,2.019531311383575,0.024202191288594133,2.013414264259718,0.018085144164737166,2.010412213106675,0.015083093011694082,2.007821758010103,0.012492637915122007,2.0060179548487316,0.010688834753750598,2.0049632853242274,0.009634165229246427,2.0045525696669593,0.009223449571978293,False,nan,reject,1.6,0.0006696428571428571,0.0
