method,FES_RMSE_kBT_mean,FES_RMSE_kBT_std,FES_outside_mass_mean,FES_outside_mass_std,MMD_mean,MMD_std,TV_mean,TV_std,V_evals_per_step,W2_mean,W2_std,basin_KL_target_mean,basin_KL_target_std,basin_map_outside_mass_mean,basin_map_outside_mass_std,grad_evals_per_step,jump_applied_rate_per_particle_time_cumulative,jump_boundary_applied_count_cumulative,jump_boundary_clip_count_cumulative,jump_boundary_clip_fraction_per_applied_jump_cumulative,jump_cap_excess_count_cumulative,jump_cap_hit_count_cumulative,jump_cap_hit_fraction_cumulative,jump_cap_k,jump_count_applied_cumulative,jump_count_cumulative,jump_count_mean,jump_rate_per_particle_time_cumulative,m_clip_fraction,nonfinite_count,nonfinite_count_mean,nonfinite_count_std,nonfinite_frac,nonfinite_proposal_count_cumulative,nonfinite_proposal_fraction_cumulative,score_clip_count_cumulative,score_clip_fraction_cumulative,score_quad_evals_per_step,state_box_clip_count_cumulative,state_box_clip_fraction_cumulative,time_to_threshold_TV,wallclock_mean_s,wallclock_std_s
CP,1.8898572291590698,0.04991049439023585,0.0146875,0.0034970225430595477,0.07219757920386258,0.008563299935170656,0.06626725466118252,0.014891731215437432,0.0,0.2480472399168637,0.013472802095561322,0.011841540183608456,0.005135159951718434,0.0,0.0,16000.0,1.00144,1602304,145,9.049468764978431e-05,0,0,0.0,8,1602304,1602304,0.0020176518883415436,1.00144,,0,0.0,0.0,0.0,0,0.0,,,0.0,123,1.5375e-07,inf,790.1041758430074,0.0
LSC-CP-RA-1,1.9718115840100208,0.043377102434970956,0.0240625,0.006027368137642388,0.07666941142320538,0.009404501881869708,0.07713467857434789,0.01255627552214756,0.0,0.26511712015407596,0.014118692218362445,0.01667266036359257,0.005661206885347694,0.0,0.0,16000.0,1.000538125,1600861,880,0.0005497041904325235,,,,,1600861,1600861,0.002000564449917896,1.000538125,0.0022226498357963806,0,0.0,0.0,0.0,0,0.0,1779969,0.00222496125,512000.0,614,7.675e-07,inf,781.311809137289,0.0
LSC-CP-RA-2,2.1382173589694533,0.029627122177078604,0.0588125,0.004915536593292741,0.06376606095059456,0.009643252323335695,0.07153252095030715,0.009897208012958009,0.0,0.2746184480753699,0.00944964971923672,0.013965460781715372,0.0036996505886130017,0.0,0.0,16000.0,1.001140625,1601825,595,0.00037145131334571506,,,,,1601825,1601825,0.0020047721674876875,1.001140625,0.005544950738916229,0,0.0,0.0,0.0,0,0.0,4418720,0.0055234,1024000.0,513,6.4125e-07,inf,955.4383977311663,0.0
LSC-CP-RA-4,2.538454584695496,0.03379075386744931,0.23275,0.012080286972308783,0.06806760021649354,0.00876932827589466,0.07135146435736622,0.01215948024299634,0.0,0.36441169836677334,0.008863953332341148,0.014421283617975827,0.004663600710065301,0.0,0.0,16000.0,1.000539375,1600861,1052,0.0006571463731079712,,,,,1600863,1600863,0.0020116481937602583,1.000539375,0.01401385467980296,0,0.0,0.0,0.0,0,0.0,11149241,0.01393655125,2048000.0,1305,1.63125e-06,3.158,1085.0834147158894,0.0
LSC-CP-RA-8,2.544258755293231,0.03495859464530851,0.23262499999999997,0.010307764064044149,0.06374869739835544,0.009235510383725621,0.06668248632077028,0.012626262761356106,0.0,0.3572046383385395,0.008771806944023899,0.012197900784016776,0.004793778244436505,0.0,0.0,16000.0,0.99863625,1597818,965,0.0006039486349509143,,,,,1597818,1597818,0.001993739737274215,0.99863625,0.017005080049261056,0,0.0,0.0,0.0,0,0.0,13610057,0.01701257125,4096000.0,1078,1.3475e-06,2.896,1548.0444824119913,0.0
LSC-CP-RA-16,2.4931734909200527,0.043625789680025576,0.1765,0.014569374271624252,0.06118607050249762,0.009427450045419663,0.07384444691476011,0.011084813266791897,0.0,0.33331117505602464,0.008811421031428493,0.015228724893316819,0.004622862026923594,0.0,0.0,16000.0,0.998823125,1598117,489,0.0003059851062218849,,,,,1598117,1598117,0.00198629926108374,0.998823125,0.015229217980295588,0,0.0,0.0,0.0,0,0.0,12248361,0.01531045125,8192000.0,519,6.4875e-07,2.896,2479.503443223948,0.0
LSC-CP-RA-32,2.455922958139101,0.035889349714902305,0.1355,0.008974036624247377,0.06373724413267058,0.010826640575779653,0.07413467857434788,0.014149473373196981,0.0,0.3172386675684407,0.010041295891828197,0.015895359330512927,0.005903540594870726,0.0,0.0,16000.0,0.99720875,1595534,324,0.00020306681023406583,,,,,1595534,1595534,0.0019717775041050893,0.99720875,0.014501026272578035,0,0.0,0.0,0.0,0,0.0,11724607,0.01465575875,16384000.0,312,3.9e-07,2.632,4319.365995733009,0.0
LSC-CP-RA-64,2.3752654630421084,0.03636567902477203,0.096,0.009302329457363532,0.06340702276636076,0.007925458692640878,0.07172002095030716,0.010636653569259533,0.0,0.3016885326342439,0.005896022061262754,0.014570502005667497,0.004393149629613855,0.0,0.0,16000.0,0.9939725,1590356,170,0.00010689430542595494,,,,,1590356,1590356,0.001990814860426927,0.9939725,0.013999076354679825,0,0.0,0.0,0.0,0,0.0,11189576,0.01398697,32768000.0,160,2e-07,2.632,8108.529480490193,0.0
