step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
300,1.5,245760000,0,960000,0,0,0,960000,245760000,245760000.0,0.7570305438663122,187007826.46058488,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,300.0,76800.0,58439.945768932776
308,1.54,252313600,0,985600,0,0,0,985600,252313600,252313600.0,0.7570305438663122,191994701.83286715,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,308.0,78848.0,59998.34432277098
317,1.585,259686400,0,1014400,0,0,0,1014400,259686400,259686400.0,0.7570305438663122,197604936.6266847,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,317.0,81152.0,61751.542695838965
325,1.625,266240000,0,1040000,0,0,0,1040000,266240000,266240000.0,0.7570305438663122,202591811.99896696,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,325.0,83200.0,63309.94124967718
333,1.665,272793600,0,1065600,0,0,0,1065600,272793600,272793600.0,0.7570305438663122,207578687.37124923,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,333.0,85248.0,64868.33980351538
342,1.71,280166400,0,1094400,0,0,0,1094400,280166400,280166400.0,0.7570305438663122,213188922.16506678,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,342.0,87552.0,66621.53817658337
350,1.75,286720000,0,1120000,0,0,0,1120000,286720000,286720000.0,0.7570305438663122,218175797.53734905,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,350.0,89600.0,68179.93673042157
358,1.79,293273600,0,1145600,0,0,0,1145600,293273600,293273600.0,0.7570305438663122,223162672.90963128,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,358.0,91648.0,69738.33528425978
367,1.835,300646400,0,1174400,0,0,0,1174400,300646400,300646400.0,0.7570305438663122,228772907.70344883,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,367.0,93952.0,71491.53365732776
375,1.875,307200000,0,1200000,0,0,0,1200000,307200000,307200000.0,0.7570305438663122,233759783.0757311,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,375.0,96000.0,73049.93221116597
383,1.915,313753600,0,1225600,0,0,0,1225600,313753600,313753600.0,0.7570305438663122,238746658.44801337,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,383.0,98048.0,74608.33076500418
392,1.96,321126400,0,1254400,0,0,0,1254400,321126400,321126400.0,0.7570305438663122,244356893.24183092,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,392.0,100352.0,76361.52913807216
400,2.0,327680000,0,1280000,0,0,0,1280000,327680000,327680000.0,0.7570305438663122,249343768.61411318,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,400.0,102400.0,77919.92769191037
408,2.04,334233600,0,1305600,0,0,0,1305600,334233600,334233600.0,0.7570305438663122,254330643.98639545,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,408.0,104448.0,79478.32624574858
417,2.085,341606400,0,1334400,0,0,0,1334400,341606400,341606400.0,0.7570305438663122,259940878.780213,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,417.0,106752.0,81231.52461881656
425,2.125,348160000,0,1360000,0,0,0,1360000,348160000,348160000.0,0.7570305438663122,264927754.15249527,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,425.0,108800.0,82789.92317265477
433,2.165,354713600,0,1385600,0,0,0,1385600,354713600,354713600.0,0.7570305438663122,269914629.52477753,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,433.0,110848.0,84348.32172649298
442,2.21,362086400,0,1414400,0,0,0,1414400,362086400,362086400.0,0.7570305438663122,275524864.31859505,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,442.0,113152.0,86101.52009956095
450,2.25,368640000,0,1440000,0,0,0,1440000,368640000,368640000.0,0.7570305438663122,280511739.6908773,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,450.0,115200.0,87659.91865339916
458,2.29,375193600,0,1465600,0,0,0,1465600,375193600,375193600.0,0.7570305438663122,285498615.0631596,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,458.0,117248.0,89218.31720723737
467,2.335,382566400,0,1494400,0,0,0,1494400,382566400,382566400.0,0.7570305438663122,291108849.85697716,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,467.0,119552.0,90971.51558030536
475,2.375,389120000,0,1520000,0,0,0,1520000,389120000,389120000.0,0.7570305438663122,296095725.2292594,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,475.0,121600.0,92529.91413414356
483,2.415,395673600,0,1545600,0,0,0,1545600,395673600,395673600.0,0.7570305438663122,301082600.60154164,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,483.0,123648.0,94088.31268798176
492,2.46,403046400,0,1574400,0,0,0,1574400,403046400,403046400.0,0.7570305438663122,306692835.3953592,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,492.0,125952.0,95841.51106104975
500,2.5,409600000,0,1600000,0,0,0,1600000,409600000,409600000.0,0.7570305438663122,311679710.7676415,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,500.0,128000.0,97399.90961488796
559,2.795,457932800,0,1788800,0,0,0,1788800,457932800,457932800.0,0.7570305438663122,348457916.6382232,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,559.0,143104.0,108893.09894944474
619,3.095,507084800,0,1980800,0,0,0,1980800,507084800,507084800.0,0.7570305438663122,385859481.9303402,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,619.0,158464.0,120581.0881032313
678,3.39,555417600,0,2169600,0,0,0,2169600,555417600,555417600.0,0.7570305438663122,422637687.80092186,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,678.0,173568.0,132074.27743778809
738,3.69,604569600,0,2361600,0,0,0,2361600,604569600,604569600.0,0.7570305438663122,460039253.0930388,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,738.0,188928.0,143762.26659157462
797,3.985,652902400,0,2550400,0,0,0,2550400,652902400,652902400.0,0.7570305438663122,496817458.9636205,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,797.0,204032.0,155255.4559261314
856,4.28,701235200,0,2739200,0,0,0,2739200,701235200,701235200.0,0.7570305438663122,533595664.83420223,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,856.0,219136.0,166748.6452606882
916,4.58,750387200,0,2931200,0,0,0,2931200,750387200,750387200.0,0.7570305438663122,570997230.1263192,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,916.0,234496.0,178436.63441447474
975,4.875,798720000,0,3120000,0,0,0,3120000,798720000,798720000.0,0.7570305438663122,607775435.9969009,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,975.0,249600.0,189929.82374903152
1034,5.17,847052800,0,3308800,0,0,0,3308800,847052800,847052800.0,0.7570305438663122,644553641.8674825,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1034.0,264704.0,201423.0130835883
1094,5.47,896204800,0,3500800,0,0,0,3500800,896204800,896204800.0,0.7570305438663122,681955207.1595995,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1094.0,280064.0,213111.00223737487
1153,5.765,944537600,0,3689600,0,0,0,3689600,944537600,944537600.0,0.7570305438663122,718733413.0301813,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1153.0,295168.0,224604.19157193165
1212,6.0600000000000005,992870400,0,3878400,0,0,0,3878400,992870400,992870400.0,0.7570305438663122,755511618.9007629,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1212.0,310272.0,236097.3809064884
1272,6.36,1042022400,0,4070400,0,0,0,4070400,1042022400,1042022400.0,0.7570305438663122,792913184.1928799,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1272.0,325632.0,247785.37006027496
1331,6.655,1090355200,0,4259200,0,0,0,4259200,1090355200,1090355200.0,0.7570305438663122,829691390.0634615,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1331.0,340736.0,259278.55939483174
1391,6.955,1139507200,0,4451200,0,0,0,4451200,1139507200,1139507200.0,0.7570305438663122,867092955.3555785,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1391.0,356096.0,270966.5485486183
1450,7.25,1187840000,0,4640000,0,0,0,4640000,1187840000,1187840000.0,0.7570305438663122,903871161.2261603,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1450.0,371200.0,282459.7378831751
1509,7.545,1236172800,0,4828800,0,0,0,4828800,1236172800,1236172800.0,0.7570305438663122,940649367.0967419,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1509.0,386304.0,293952.92721773183
1569,7.845,1285324800,0,5020800,0,0,0,5020800,1285324800,1285324800.0,0.7570305438663122,978050932.3888589,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1569.0,401664.0,305640.9163715184
1628,8.14,1333657600,0,5209600,0,0,0,5209600,1333657600,1333657600.0,0.7570305438663122,1014829138.2594407,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1628.0,416768.0,317134.1057060752
1688,8.44,1382809600,0,5401600,0,0,0,5401600,1382809600,1382809600.0,0.7570305438663122,1052230703.5515577,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1688.0,432128.0,328822.09485986177
1747,8.735,1431142400,0,5590400,0,0,0,5590400,1431142400,1431142400.0,0.7570305438663122,1089008909.4221394,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1747.0,447232.0,340315.2841944186
1806,9.03,1479475200,0,5779200,0,0,0,5779200,1479475200,1479475200.0,0.7570305438663122,1125787115.292721,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1806.0,462336.0,351808.47352897533
1866,9.33,1528627200,0,5971200,0,0,0,5971200,1528627200,1528627200.0,0.7570305438663122,1163188680.584838,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1866.0,477696.0,363496.46268276183
1925,9.625,1576960000,0,6160000,0,0,0,6160000,1576960000,1576960000.0,0.7570305438663122,1199966886.4554198,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1925.0,492800.0,374989.6520173187
1984,9.92,1625292800,0,6348800,0,0,0,6348800,1625292800,1625292800.0,0.7570305438663122,1236745092.3260014,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,1984.0,507904.0,386482.84135187545
2044,10.22,1674444800,0,6540800,0,0,0,6540800,1674444800,1674444800.0,0.7570305438663122,1274146657.6181183,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2044.0,523264.0,398170.83050566196
2103,10.515,1722777600,0,6729600,0,0,0,6729600,1722777600,1722777600.0,0.7570305438663122,1310924863.4887002,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2103.0,538368.0,409664.0198402188
2162,10.81,1771110400,0,6918400,0,0,0,6918400,1771110400,1771110400.0,0.7570305438663122,1347703069.3592818,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2162.0,553472.0,421157.2091747756
2222,11.11,1820262400,0,7110400,0,0,0,7110400,1820262400,1820262400.0,0.7570305438663122,1385104634.6513987,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2222.0,568832.0,432845.1983285621
2281,11.405,1868595200,0,7299200,0,0,0,7299200,1868595200,1868595200.0,0.7570305438663122,1421882840.5219803,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2281.0,583936.0,444338.38766311883
2341,11.705,1917747200,0,7491200,0,0,0,7491200,1917747200,1917747200.0,0.7570305438663122,1459284405.8140974,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2341.0,599296.0,456026.37681690545
2400,12.0,1966080000,0,7680000,0,0,0,7680000,1966080000,1966080000.0,0.7570305438663122,1496062611.684679,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2400.0,614400.0,467519.5661514622
2459,12.295,2014412800,0,7868800,0,0,0,7868800,2014412800,2014412800.0,0.7570305438663122,1532840817.5552607,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2459.0,629504.0,479012.75548601896
2519,12.595,2063564800,0,8060800,0,0,0,8060800,2063564800,2063564800.0,0.7570305438663122,1570242382.8473778,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2519.0,644864.0,490700.7446398056
2578,12.89,2111897600,0,8249600,0,0,0,8249600,2111897600,2111897600.0,0.7570305438663122,1607020588.7179594,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2578.0,659968.0,502193.9339743623
2638,13.19,2161049600,0,8441600,0,0,0,8441600,2161049600,2161049600.0,0.7570305438663122,1644422154.0100765,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2638.0,675328.0,513881.9231281489
2697,13.485,2209382400,0,8630400,0,0,0,8630400,2209382400,2209382400.0,0.7570305438663122,1681200359.8806581,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2697.0,690432.0,525375.1124627057
2756,13.780000000000001,2257715200,0,8819200,0,0,0,8819200,2257715200,2257715200.0,0.7570305438663122,1717978565.7512398,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2756.0,705536.0,536868.3017972624
2816,14.08,2306867200,0,9011200,0,0,0,9011200,2306867200,2306867200.0,0.7570305438663122,1755380131.0433567,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2816.0,720896.0,548556.290951049
2875,14.375,2355200000,0,9200000,0,0,0,9200000,2355200000,2355200000.0,0.7570305438663122,1792158336.9139385,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2875.0,736000.0,560049.4802856058
2934,14.67,2403532800,0,9388800,0,0,0,9388800,2403532800,2403532800.0,0.7570305438663122,1828936542.7845201,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2934.0,751104.0,571542.6696201626
2994,14.97,2452684800,0,9580800,0,0,0,9580800,2452684800,2452684800.0,0.7570305438663122,1866338108.076637,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,2994.0,766464.0,583230.658773949
3053,15.265,2501017600,0,9769600,0,0,0,9769600,2501017600,2501017600.0,0.7570305438663122,1903116313.947219,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3053.0,781568.0,594723.848108506
3112,15.56,2549350400,0,9958400,0,0,0,9958400,2549350400,2549350400.0,0.7570305438663122,1939894519.8178005,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3112.0,796672.0,606217.0374430626
3172,15.860000000000001,2598502400,0,10150400,0,0,0,10150400,2598502400,2598502400.0,0.7570305438663122,1977296085.1099174,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3172.0,812032.0,617905.0265968492
3231,16.155,2646835200,0,10339200,0,0,0,10339200,2646835200,2646835200.0,0.7570305438663122,2014074290.9804993,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3231.0,827136.0,629398.215931406
3291,16.455000000000002,2695987200,0,10531200,0,0,0,10531200,2695987200,2695987200.0,0.7570305438663122,2051475856.2726161,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3291.0,842496.0,641086.2050851926
3350,16.75,2744320000,0,10720000,0,0,0,10720000,2744320000,2744320000.0,0.7570305438663122,2088254062.1431978,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3350.0,857600.0,652579.3944197493
3409,17.045,2792652800,0,10908800,0,0,0,10908800,2792652800,2792652800.0,0.7570305438663122,2125032268.0137796,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3409.0,872704.0,664072.5837543062
3469,17.345,2841804800,0,11100800,0,0,0,11100800,2841804800,2841804800.0,0.7570305438663122,2162433833.3058968,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3469.0,888064.0,675760.5729080928
3528,17.64,2890137600,0,11289600,0,0,0,11289600,2890137600,2890137600.0,0.7570305438663122,2199212039.1764784,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3528.0,903168.0,687253.7622426494
3588,17.94,2939289600,0,11481600,0,0,0,11481600,2939289600,2939289600.0,0.7570305438663122,2236613604.468595,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3588.0,918528.0,698941.7513964359
3647,18.235,2987622400,0,11670400,0,0,0,11670400,2987622400,2987622400.0,0.7570305438663122,2273391810.339177,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3647.0,933632.0,710434.9407309928
3706,18.53,3035955200,0,11859200,0,0,0,11859200,3035955200,3035955200.0,0.7570305438663122,2310170016.2097588,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3706.0,948736.0,721928.1300655496
3766,18.830000000000002,3085107200,0,12051200,0,0,0,12051200,3085107200,3085107200.0,0.7570305438663122,2347571581.5018754,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3766.0,964096.0,733616.1192193361
3825,19.125,3133440000,0,12240000,0,0,0,12240000,3133440000,3133440000.0,0.7570305438663122,2384349787.372457,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3825.0,979200.0,745109.3085538928
3884,19.42,3181772800,0,12428800,0,0,0,12428800,3181772800,3181772800.0,0.7570305438663122,2421127993.243039,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3884.0,994304.0,756602.4978884497
3944,19.72,3230924800,0,12620800,0,0,0,12620800,3230924800,3230924800.0,0.7570305438663122,2458529558.535156,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,3944.0,1009664.0,768290.4870422361
4003,20.015,3279257600,0,12809600,0,0,0,12809600,3279257600,3279257600.0,0.7570305438663122,2495307764.4057374,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4003.0,1024768.0,779783.676376793
4062,20.31,3327590400,0,12998400,0,0,0,12998400,3327590400,3327590400.0,0.7570305438663122,2532085970.2763195,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4062.0,1039872.0,791276.8657113499
4122,20.61,3376742400,0,13190400,0,0,0,13190400,3376742400,3376742400.0,0.7570305438663122,2569487535.568436,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4122.0,1055232.0,802964.8548651363
4181,20.905,3425075200,0,13379200,0,0,0,13379200,3425075200,3425075200.0,0.7570305438663122,2606265741.439018,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4181.0,1070336.0,814458.044199693
4241,21.205000000000002,3474227200,0,13571200,0,0,0,13571200,3474227200,3474227200.0,0.7570305438663122,2643667306.731135,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4241.0,1085696.0,826146.0333534797
4300,21.5,3522560000,0,13760000,0,0,0,13760000,3522560000,3522560000.0,0.7570305438663122,2680445512.6017165,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4300.0,1100800.0,837639.2226880364
4359,21.795,3570892800,0,13948800,0,0,0,13948800,3570892800,3570892800.0,0.7570305438663122,2717223718.472298,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4359.0,1115904.0,849132.4120225932
4419,22.095,3620044800,0,14140800,0,0,0,14140800,3620044800,3620044800.0,0.7570305438663122,2754625283.7644153,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4419.0,1131264.0,860820.4011763798
4478,22.39,3668377600,0,14329600,0,0,0,14329600,3668377600,3668377600.0,0.7570305438663122,2791403489.634997,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,4478.0,1146368.0,872313.5905109366
