method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,bank_size,bank_refresh_policy,bank_shared_between_score_and_noise,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,0,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2817897101253184,0.30160823566005945,0.02639698808861829,0.9997702535087063,0.3007389377137295,0.676619318181681,0.676619318181681,0.0,0.0013625864864101865,0.0027379168808409826,0.05616801962383622,5.823863636363635e-05,1.0464664215630235,0.0179497859072566,1.2825963495350814,0.72,0.7025,0.5425,1.0066108945369836,0.8689183697408203,0.10537930206157689,0.21750000000000003,0.024656829941284934,0.05420731190658856,0.05174686052054722,0.36,0.00266358533080593,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996038015287437,0.1520436151982604,0.0026890241335973866,0.01021610541057523,0.0,2.065170534602793,1.0187041130397694,0.49980849036464514,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.01928150350360507,-0.002687726072812254,-0.002687726072812254,0.023180677627170503,2.017194981311881,0.0051168125632163886,2.012086928606593,8.759857928364312e-06,2.012087217844883,9.049096218571862e-06,2.0120990933139735,2.0924565308888532e-05,2.012139971067818,6.18023191534256e-05,2.0120559925451005,-2.21762035641504e-05,2.012099140125103,2.0971376438527756e-05,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,1,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2823397219015193,0.3016740991370286,0.022860927313531287,0.999784310417465,0.3008048219778535,0.676619318181681,0.676619318181681,0.0,0.0015533957782003754,0.0025059884147185353,0.056484522682613864,5.823863636363635e-05,1.193007957657888,0.017940075671719957,1.2828126565964317,0.7225,0.7075,0.5375000000000001,1.0062591862886097,0.8701183610186155,0.10520565019468707,0.21750000000000003,0.02117497893850785,0.042353065708971016,0.039848138789245535,0.3225,0.002432786246457447,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996236059245062,0.1485075544231734,0.0028798334253875755,0.009984176944452782,0.0,2.2117120706976574,1.0187041130397694,0.4997987801291085,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.020213477851648988,-0.00022858240310602622,-0.00022858240310602622,0.019204798338129807,2.017666083236644,0.00494823700043634,2.012673994764418,-4.385147178975757e-05,2.012767096560134,4.925032392621986e-05,2.0126571084630336,-6.073777317405771e-05,2.012681765311321,-3.6080924886494614e-05,2.012769135350763,5.1289114555430615e-05,2.0127648370109243,4.699077471670421e-05,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,2,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.281486484273596,0.30116196100903025,0.02743481505667497,0.9997756911918604,0.30029267421636374,0.676619318181681,0.676619318181681,0.0,0.0013833331438950897,0.0028084588025950622,0.05434358713610907,5.823863636363635e-05,1.0623998545114295,0.017923165296124477,1.2813321798663337,0.7175,0.7050000000000001,0.535,1.0053106712718456,0.869485099949155,0.1043085556880999,0.23750000000000004,0.025739974768242326,0.06403324884711098,0.061532183522377215,0.3775,0.0027341272525600066,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996133775770478,0.15308144216631708,0.0027097707910822898,0.01028664733232931,0.0,2.081103967551199,1.0187041130397694,0.499781869753513,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.02044790934106245,0.0006782884443014662,0.0006782884443014662,0.02038085791096251,2.013701725719298,0.005084233960621631,2.0085584020531337,-5.908970554280302e-05,2.0086777319651103,6.024020643380368e-05,2.0085923359785083,-2.5155780168262254e-05,2.008649158333629,3.166657495246028e-05,2.008610826010269,-6.665748407463923e-06,2.0086221036202536,4.61186157707516e-06,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,3,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2824691606556287,0.30146301032473133,0.02168174043554738,0.9998004275216489,0.30059375343157646,0.676619318181681,0.676619318181681,0.0,0.001594980236664962,0.002427037883546454,0.05553519654033334,5.823863636363635e-05,1.224944821758691,0.017954352769549375,1.282176785676571,0.7175,0.7050000000000001,0.5425000000000001,1.0061582060412368,0.8702009566793697,0.10541390848084685,0.18500000000000005,0.019921409876228483,0.03253745861770774,0.030042830415399346,0.3225,0.002352706333511401,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996419501807458,0.1473283675451895,0.002921417883852162,0.009905226413280701,0.0,2.2436489347984603,1.0187041130397694,0.4998130572269379,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.019059594411649755,-0.00010996904146228749,-0.00010996904146228749,0.017391027644123123,2.0159174609780792,0.004973591459430882,2.010964847771439,2.097825279046006e-05,2.010900998712375,-4.2870806273409556e-05,2.0108601256551943,-8.374386345399998e-05,2.010896170408692,-4.769910995650051e-05,2.0109297419705108,-1.4127548137565782e-05,2.0108501411468587,-9.372837178966975e-05,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,,,,,,,,
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,0,10,0.02,48070.61101031086,30.044131881444287,10.0,19.85636715456951,0.2913482560659661,1.2460521349889975,0.2892405127492601,0.03968559835222524,0.9387486834500165,0.28831028952760007,0.6591193181816808,0.6591193181816808,0.0,0.21725946363187332,1.7076569748075525e-05,0.11126944234361939,5.823863636363635e-05,166.85526806927876,0.05219979528236196,1.2788108587930629,0.675,0.66,0.4525,0.9981808540900433,0.8503508714680968,0.11207423678754673,0.18250000000000005,0.06466396542827192,0.0401082779496702,0.03791022676461886,0.06499999999999995,0.00023822972244565683,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.937960078594427,0.16533222546186735,0.21858590127906052,0.007495265099482323,0.0,167.87397218231854,1.0187041130397694,0.4296589091750266,0.48185870445738854,0.98249999999999,393,0.0125,5,0.005,2,0.0,0,0,3.90076817613253,0.025621782987229585,0.025621782987229585,7.332269213907103,2.1228889461568357,0.12202754937717986,2.119141313607094,0.11827991682743821,2.117315823908079,0.11645442712842335,2.1166611725060696,0.11579977572641376,2.116436779528535,0.11557538274887902,2.1163298411904856,0.11546844441082982,2.1162973032890746,0.11543590650941882,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.0026875000000000002,3170.3792730478444,43,0.0001875,1.3437500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,1,10,0.02,48070.61101031086,30.044131881444287,10.0,19.85636715456951,0.2944696719482973,1.2527893535328192,0.2898505487137387,0.0040703450688237,0.9603258121833377,0.2889426213833085,0.6616193181816808,0.6616193181816808,0.0,0.08210072846496372,0.00011304250761478077,0.07150123759835574,5.823863636363635e-05,63.05335946109215,0.011125980979274197,1.2663314855928107,0.6725000000000001,0.6725000000000001,0.46,0.9844408805692458,0.856358752612326,0.0998721765941307,0.2025,0.036024229259425944,0.047888145766687096,0.04575952894959323,0.07,0.0002258864164034349,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9599846641838262,0.1297169721784658,0.08342716611215092,0.007365146022119466,0.0,64.07206357413192,1.0187041130397694,0.47073272347811435,0.48185870445738854,0.98499999999999,394,0.005,2,0.01,4,0.0,0,0,4.100535045220449,0.041290081310185855,0.041290081310185855,3.134555662386514,2.0471386908319618,0.08053400645956432,2.0434561178209023,0.07685143344850487,2.041605317358841,0.07500063298644366,2.0407710354229143,0.07416635105051683,2.040545781645256,0.07394109727285847,2.0405028300610883,0.07389814568869091,2.0404807296235488,0.07387604525115132,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.0026875000000000002,3170.3792730478444,43,0.0001875,1.3437500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,2,10,0.02,48070.61101031086,30.044131881444287,10.0,19.85636715456951,0.30740656990103615,1.261325715062903,0.29531335934814873,0.00024180272456317264,0.9765749638554956,0.2944205673431025,0.6691193181816809,0.6691193181816809,0.0,0.03547011933881868,3.7310375415656495e-05,0.06915624158412743,5.823863636363635e-05,27.24105165221274,0.00335680914961467,1.2758992215470681,0.6775,0.6775,0.46,0.9971616098553504,0.8555367026181898,0.10062986642092198,0.1975,0.02866348236386849,0.03716841056183451,0.03503368015728969,0.05999999999999994,0.0001593517898616234,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9762705363573528,0.12540482438507894,0.03679655698600588,0.007440878154318591,0.0,28.25975576525251,1.0187041130397694,0.4785018953077739,0.48185870445738854,0.9924999999999898,397,0.005,2,0.0025,1,0.0,0,0,1.8534575666261137,0.009746516112602596,0.009746516112602596,2.4257394485435935,2.0426645880388503,0.04981399211162452,2.0389441489616913,0.046093553034465495,2.0371179417619922,0.044267345834766436,2.0363814326884886,0.04353083676126279,2.0361036278032665,0.04325303187604068,2.0360099805624183,0.04315938463519253,2.0359906773611183,0.043140081433892474,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.0026875000000000002,3170.3792730478444,43,0.0001875,1.3437500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,3,10,0.02,48070.61101031086,30.044131881444287,10.0,19.85636715456951,0.29563510383290914,1.2537997383907928,0.2882736011213367,0.08354790912802795,0.9374450700631296,0.2873468558815603,0.6615817241967186,0.6615817241967186,0.0025,1.571397621938237,0.0002132031016925922,0.11275879649180405,5.823863636363635e-05,1206.8333736485658,0.11408744712614882,1.2784670826027011,0.6675,0.6675,0.45,0.9871386683067215,0.8670891109155211,0.1135667597594479,0.21500000000000002,0.11581271247963855,0.053726140318421156,0.051596671201310285,0.09250000000000003,0.0002965979412759935,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9366729191598965,0.20919453623767006,1.5727240595854242,0.007264985428041655,0.0,1207.8520777616056,1.0187041130397694,0.3677712573312397,0.48185870445738854,0.9849624060150268,393,0.002506265664160401,1,0.012531328320802004,5,0.0,0,1,7.909334818414111,-0.044604853719591275,-0.044604853719591275,3.5582868608138627,2.125576506291811,0.12430468919716553,2.1219440135777896,0.12067219648314431,2.1202038289351153,0.11893201184046998,2.119500995225297,0.11822917813065148,2.119307301543898,0.1180354844492526,2.119236864698012,0.1179650476033669,2.1191683690124443,0.11789655191779902,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.0001875,0.0026875000000000002,3170.3792730478444,43,0.0001875,1.3437500000000002,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,0,21,0.042,100948.2831216528,63.092676951033,21.0,41.69837102459597,0.2744099573094758,1.2230664945438905,0.28082260751594046,0.022220180434656428,0.9236138883903036,0.2798772870922406,0.6466193181816806,0.6466193181816806,0.0,0.0912345349799916,0.00027577698821600743,0.09142784545204097,5.823863636363635e-05,70.06812286463354,0.025400708056798393,1.2553620560493055,0.645,0.625,0.4175,0.9841054121127125,0.8237727102527868,0.09807897508434098,0.16249999999999998,0.040215037471859144,0.02690749318813046,0.02458829436304022,0.08000000000000007,0.0002864851606592289,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9227292903256791,0.14786680754429854,0.0925609726271788,0.0077539655179502546,0.0,71.08682697767331,1.0187041130397694,0.45645799640059015,0.48185870445738854,0.9699999999999903,388,0.02,8,0.01,4,0.0,0,0,5.584140599095177,-0.02957221620095262,-0.02957221620095262,8.411493229936195,2.086059774664853,0.1517336549909487,2.082182791905878,0.14785667223197407,2.0798166801894373,0.14549056051553322,2.0786755641383867,0.1443494444644826,2.078114233214901,0.14378811354099685,2.077804970174446,0.143478850500542,2.0777457752332475,0.14341965555934344,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00028409090909090913,0.001988636363636364,2179.6431378588613,78,0.0002380952380952381,1.1607142857142854,0.0,0.0
LSC-CP-RA,"LSC-CP-RA, tamed",6410c501644b0b8c6edab0d1c054e3c3,6301bacd8069f5c726e241e2afe2fb0c,True,1,21,0.042,100948.2831216528,63.092676951033,21.0,41.69837102459597,0.2876714665259259,1.2395193979744046,0.28521864242124617,0.07042179460250572,0.9247203402588716,0.2842758430871777,0.6566193181816807,0.6566193181816807,0.0,0.3529051476077012,0.00039807668925935773,0.12266801816537021,5.823863636363635e-05,271.03115336271463,0.08257527184982516,1.2767235551218272,0.6475,0.64,0.41500000000000004,0.9806407547010351,0.8607085917820585,0.11075109600176887,0.11750000000000005,0.08415132493188367,0.015467812312603968,0.013272002877849132,0.07,0.000327178583651675,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9240835434369079,0.19606842171214783,0.3542315852548884,0.007876265218993605,0.0,272.0498574757544,1.0187041130397694,0.3992834326075634,0.48185870445738854,0.9799999999999901,392,0.005,2,0.015000000000000001,6,0.0,0,0,8.600533969645904,0.08436720121469492,0.08436720121469492,5.150292576294311,2.1457288360373643,0.1493081042734241,2.1417907034278674,0.14536997166392718,2.139560415120353,0.14313968335641292,2.138262373719253,0.1418416419553128,2.1375642411662166,0.14114350940227638,2.137244974733836,0.1408242429698956,2.1370307137417877,0.14060998197784746,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,iid_bank,1,every_step,True,0.00028409090909090913,0.001988636363636364,2179.6431378588613,78,0.0002380952380952381,1.1607142857142854,0.0,0.0
