experiment,method,seed,time,KDE_bandwidth,KDE_integral,KDE_integral_before_grid_renormalization,KDE_tail_mass_outside_plot,L1_density_error,L2_density_error,truncated_KDE_chi2,KDE_CDF_sup_error,empirical_CDF_sup_error,KDE_vs_empirical_CDF_sup,chi_interval_left,chi_interval_right,chi_omitted_target_mass,chi_target_density_min,quadrature
double-well,Langevin,0,0.78,0.044680194829788474,1.0,0.9999999999999898,0.0,1.0075059040426844,0.5527124132101056,1.0422964597003952,0.5037491148640064,0.5042617252409303,0.014580024327485508,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,0.84,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.9992560829199615,0.549003896542879,1.0331239562168504,0.49962802542103674,0.5005814913195265,0.016402351026275575,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,0.9,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.998982653804572,0.542624758357658,1.0259972553322982,0.49949026679756675,0.5001404613895095,0.02108666339314444,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,0.96,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.9968742231836869,0.5351333475885544,1.0256682682946088,0.4984360601010569,0.4992969273695513,0.016650168199666582,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.02,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.9910989028354819,0.5377890239266344,1.0171608609665783,0.4955488617676696,0.4967243930561896,0.016631809693074318,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.08,0.044680194829788474,0.9999999999999999,0.9999999999999897,0.0,0.9832561280872628,0.5197011042893809,0.9863531129798591,0.49148057379332655,0.4930943304693479,0.015733973519153482,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.1400000000000001,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.9847454879819757,0.5213348599398677,0.9836024256234425,0.4923681598237696,0.49269117371672105,0.014755988250929636,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.2,0.044680194829788474,1.0,0.9999999999999898,0.0,0.9771609095018512,0.5166400396897065,0.9777458644187644,0.48857812121587035,0.48969409177159395,0.016079309749613246,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.26,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9740608389654808,0.5119472829400133,0.9692335798816191,0.4869974026178753,0.48811078675559255,0.015267897570727884,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.32,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9746727260306658,0.5109631015877381,0.9595922574537792,0.4873330943706018,0.48817388968589737,0.017264754740038746,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.3800000000000001,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9730641728215135,0.5117536193890114,0.9689943764722493,0.4865318846456947,0.48723662826217556,0.015912596871771212,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.44,0.044680194829788474,1.0,0.9999999999999896,0.0,0.9691750774104742,0.5054364964911005,0.9556023913469045,0.4845792279794943,0.4856020391191752,0.015010382422715907,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.5,0.044680194829788474,1.0000000000000002,0.9999999999999897,0.0,0.9642076428297074,0.4996975436488913,0.9436844758789864,0.48200122553274305,0.4822932251593872,0.015100483691130429,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.56,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.9623503975443939,0.49872803518211667,0.9389131770332686,0.4811751827332535,0.4814210345288456,0.014632037396982489,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.62,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9500944493260772,0.5048693578583585,0.9332502581176201,0.47504052023000387,0.47551194361975463,0.016626106175359978,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.68,0.044680194829788474,1.0,0.9999999999999898,0.0,0.9456260733586861,0.486034674571739,0.9248995845984449,0.4728049013508867,0.4740412703293363,0.016013628025335847,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.74,0.044680194829788474,0.9999999999999999,0.9999999999999897,0.0,0.9448328756577022,0.4732617142446951,0.9051154704706932,0.4724068321422241,0.47265731795730637,0.015207779497819984,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.8,0.044680194829788474,1.0,0.9999999999999896,0.0,0.9431234457548474,0.46826753458687087,0.9009151744036419,0.47156066277270486,0.4720863471162933,0.013341708014099285,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.86,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.9447234853757998,0.4661475773350662,0.89414794881569,0.4723616591282408,0.4728759099534121,0.01519170096306599,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.92,0.044680194829788474,0.9999999999999999,0.9999999999999897,0.0,0.9388300699170029,0.460837793865935,0.8745907070788376,0.4693483323440262,0.47044661695862466,0.015457525710398046,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,1.98,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9372903742904406,0.46939577504348085,0.8947511985465942,0.4686406029780023,0.4690198776646835,0.017232899672974533,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.04,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9294483632605517,0.46069163801161506,0.8704759464815629,0.46471418041381785,0.46483572821180436,0.018994173382015228,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.1,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.9256508155864197,0.4611749523751011,0.861811374313109,0.4628180490744939,0.46390452893447515,0.02035538662779446,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.16,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9214427308142354,0.4586809808855785,0.8619670549308149,0.4606760576318354,0.46083913613912453,0.016019475166483443,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.22,0.044680194829788474,1.0,0.9999999999999896,0.0,0.9164301526571101,0.4452323896473408,0.8508550930644753,0.45812433403330843,0.4586363636363635,0.017636552361028984,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.2800000000000002,0.044680194829788474,0.9999999999999999,0.9999999999999897,0.0,0.9134608795500795,0.4393936984004909,0.8471598631635765,0.45671220749421926,0.457691173716721,0.017315783915282157,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.34,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9123098931894719,0.45069768136627897,0.8434133593019524,0.4561502373755367,0.4565763455635864,0.016077640894090528,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.4,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9055878840661767,0.44990573463158834,0.8396190669732648,0.4525816819342863,0.4528679195877141,0.015057789733124077,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.46,0.044680194829788474,0.9999999999999998,0.9999999999999899,0.0,0.9097915613627154,0.45146779772195234,0.8428445754261791,0.45482479647965623,0.4560733626972865,0.015099003358333418,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.52,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.9026249627983121,0.4461419430693234,0.8402990721315251,0.4513114212944371,0.4518386797048418,0.013637352908343336,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.58,0.044680194829788474,1.0,0.9999999999999897,0.0,0.9000060094200808,0.4375544920662774,0.8257452438786534,0.44995473151131765,0.4505375944627674,0.015464862094393128,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.64,0.044680194829788474,1.0,0.9999999999999896,0.0,0.8966579324253168,0.43782855022272854,0.8193377921435158,0.4483267749574493,0.4491146982693148,0.014652137785484132,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.7,0.044680194829788474,1.0000000000000002,0.9999999999999897,0.0,0.8929332745070035,0.4293206435390995,0.803495742211886,0.44646644410237135,0.44667753495774043,0.01402863011455191,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.7600000000000002,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8877559700769078,0.42185019820074576,0.8038169919866562,0.44384781945173524,0.4440671199125033,0.015776451178337814,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.82,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8844332529869772,0.41959822256233886,0.8005736006797048,0.4421325012037534,0.4422932251593873,0.014722810103958317,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.88,0.044680194829788474,1.0,0.9999999999999896,0.0,0.8819395087427444,0.42183040953348533,0.7966433506050971,0.44096799888068683,0.4411509271636863,0.016995039581993387,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,2.94,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8760421421125064,0.4070412391024632,0.7797727573416462,0.4378258187823868,0.4383224650422596,0.015420402202883238,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.0,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8729971625604306,0.4063141683868095,0.774527199221223,0.43648993385636914,0.4368892132444073,0.014729369898146827,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.06,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8703595636602725,0.4027500823523945,0.7629987186908718,0.4351777815758875,0.4364132751252091,0.015412724856619403,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.12,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8656790089163191,0.4008023753892938,0.7632903803144191,0.4328344684930786,0.43310587009426493,0.014203971888185118,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.18,0.044680194829788474,0.9999999999999998,0.9999999999999898,0.0,0.8669263151031716,0.3935382082515554,0.7474929041066829,0.43345890461143544,0.43483572821180433,0.015610808139773391,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.24,0.044680194829788474,1.0,0.9999999999999896,0.0,0.8576164282188445,0.38970286844916613,0.7413627027643539,0.42879809157668025,0.42909090909090897,0.01704078043878078,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.3000000000000003,0.044680194829788474,1.0000000000000002,0.9999999999999897,0.0,0.8575417509275708,0.3845433325530825,0.7378773828111431,0.4287529085257008,0.4308853017306851,0.013549012934480187,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.36,0.044680194829788474,0.9999999999999999,0.9999999999999897,0.0,0.8498344122266328,0.38546038648542,0.7228118397349239,0.4249123440650945,0.42607336269728646,0.014427893104007827,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.42,0.044680194829788474,0.9999999999999998,0.9999999999999898,0.0,0.851398354575069,0.3798199143802866,0.7265282649500386,0.42569719426115066,0.42657634556358637,0.012481803264927566,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.48,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8524152448315991,0.38318988888036115,0.738317067237805,0.4262066873630616,0.42720169584650164,0.014965764645881369,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.54,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.8487284877244864,0.3731229920176132,0.719655571499201,0.42436190171325533,0.42430361829085905,0.014330922139854319,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.6,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.8454801804343833,0.37347154936557125,0.7155428222434013,0.42274005544651083,0.42332246504225957,0.015644386614483308,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.66,0.044680194829788474,0.9999999999999999,0.9999999999999899,0.0,0.8399300541608934,0.37910260349235897,0.7122010031347168,0.41996234588011905,0.4205375944627675,0.013318956581579444,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.72,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8368213841374708,0.37126447573783405,0.705013302152548,0.41811752006132935,0.41909883758682986,0.01400011277268691,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.7800000000000002,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8362286317149714,0.36496066971287566,0.6947340913071252,0.4181143134193582,0.41892663730271346,0.016272912343908097,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.84,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8359873929473584,0.36684518383852394,0.6985483468711189,0.41797654962841835,0.4182648671900402,0.013452940682953884,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.9,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8284120442573724,0.35996182676911304,0.6848938069911406,0.41419547082116126,0.4147097263336501,0.0152863579177146,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,3.96,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8218248669657979,0.3547358127218522,0.6802520628685632,0.4106227988315484,0.41143958445118967,0.013803668257359125,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.0200000000000005,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.8261154936022462,0.35363034372395574,0.6849440850372781,0.4127982669620415,0.4136284351404428,0.012252348971210691,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.08,0.044680194829788474,1.0,0.9999999999999897,0.0,0.824854863059137,0.357626985486716,0.6890109834937201,0.41201487156513517,0.41312685525488674,0.014828708439761973,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.14,0.044680194829788474,1.0000000000000002,0.9999999999999897,0.0,0.8235851390011821,0.35294127254258295,0.6873609590713892,0.4115307505141357,0.4123486753602805,0.014029134972452728,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.2,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8171165099866224,0.35630323482420523,0.6761471887302386,0.4082071709342165,0.40858672487479075,0.013243653497637009,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.26,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8152176418395711,0.34430825357192263,0.6739246681933171,0.4075213104376141,0.40767230980034125,0.014509771521108772,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.32,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.8123635458641487,0.34642573315785863,0.6734925194083361,0.4059489056093247,0.40665391002998613,0.014658599916095305,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.38,0.044680194829788474,0.9999999999999998,0.9999999999999897,0.0,0.8125667874423266,0.34335387298014564,0.661534185121547,0.4062377854789977,0.4072177643457959,0.013773766812203353,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.44,0.044680194829788474,1.0000000000000002,0.9999999999999897,0.0,0.8046672718276082,0.3422044962412893,0.6507108788992171,0.40233362793782623,0.4030175463936226,0.015795063544866428,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.5,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8049710058248309,0.34560345428821926,0.6484127196020626,0.40247538811756123,0.40304117132137685,0.01628923060296872,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.5600000000000005,0.044680194829788474,1.0,0.9999999999999897,0.0,0.7981220107928428,0.3410487858631921,0.6381763964006903,0.3990431288269106,0.39946950645790125,0.01412576914200453,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.62,0.044680194829788474,1.0,0.9999999999999897,0.0,0.7935250243521604,0.3353039381630476,0.6404041227249322,0.39627221720403905,0.39674223373062856,0.012105040577299053,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.68,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.7958835008433922,0.34024399806625516,0.6390356607600005,0.3978608402888017,0.39834608997001375,0.013344595565272704,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.74,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.7893128621425043,0.3315938599293733,0.6321638576485433,0.39465425132758236,0.39460041747238594,0.012228100847962359,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Langevin,0,4.8,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.7869351369791555,0.3326108750303126,0.6272594872029681,0.3929974184572703,0.3932314569433909,0.012953531547438168,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.0,0.044680194829788474,1.0,0.9999999999999898,0.0,1.453569506661481,2.356893687671796,3.668195713039295,0.6698923717706247,0.681987042686254,0.059649302340571614,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.06,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,1.2019007241266781,1.036869474232195,1.7754883291407386,0.5984429289173534,0.6014995517625212,0.026257157801612474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.12,0.044680194829788474,1.0,0.9999999999999897,0.0,1.0814199780599851,0.6257888470638734,1.2129274970352448,0.5407099542593125,0.5412549278353626,0.01997815455962365,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.18,0.044680194829788474,1.0,0.9999999999999897,0.0,1.029565294594855,0.6019426387135933,1.1538435173284598,0.5142231866319555,0.5151404613895094,0.01748823513329814,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.24,0.044680194829788474,1.0,0.9999999999999897,0.0,1.0271547886101704,0.7433522431500388,1.2599805346134623,0.5001940039051687,0.5008153021470987,0.024722646125960118,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.3,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,1.0329003609522962,0.7274099912691281,1.258464317256371,0.49238882962256486,0.49380717978638483,0.020432837360069844,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.36,0.044680194829788474,1.0000000000000002,0.9999999999999897,0.0,0.997074793627806,0.618875370863639,1.1218986537899904,0.4840467627750822,0.4852681652981115,0.018922642925153832,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.42,0.044680194829788474,1.0000000000000002,0.9999999999999896,0.0,0.9501340528423472,0.5394832101852756,0.9909580855820939,0.47060979660384866,0.47088530173068505,0.015128199539141463,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.48,0.044680194829788474,1.0,0.9999999999999898,0.0,0.9273453696480977,0.5080689424847066,0.9226411178176898,0.45945435630692916,0.46038351402831984,0.017607769128795803,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.54,0.044680194829788474,0.9999999999999999,0.9999999999999898,0.0,0.9080338484001595,0.49950884376282545,0.898713070780774,0.4508162564297099,0.4514210345288456,0.015015341261295112,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
double-well,Kinetic-Langevin,0,0.6,0.044680194829788474,1.0,0.9999999999999897,0.0,0.8935904686764718,0.5031045357260071,0.8885801539646933,0.4461091003195725,0.44663180166174793,0.016403603843691772,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634,composite trapezoid on reference grid
