experiment,method,seed,time,KDE_bandwidth,histogram_integral,KDE_integral,KDE_tail_mass_outside_plot,KDE_vs_histogram_bin_mass_L1,sample_count
double-well,Langevin,0,3.18,0.044680194829788474,1.0,0.9999999999999998,0.0,0.019033243366875195,2200
double-well,Langevin,0,3.24,0.044680194829788474,1.0,1.0,0.0,0.026341797034372227,2200
double-well,Langevin,0,3.3000000000000003,0.044680194829788474,1.0,1.0000000000000002,0.0,0.028323048583483265,2200
double-well,Langevin,0,3.36,0.044680194829788474,1.0,0.9999999999999999,0.0,0.028246793475074305,2200
double-well,Langevin,0,3.42,0.044680194829788474,0.9999999999999999,0.9999999999999998,0.0,0.022738052030129293,2200
double-well,Langevin,0,3.48,0.044680194829788474,1.0,1.0,0.0,0.022283323957664643,2200
double-well,Langevin,0,3.54,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02576005723364075,2200
double-well,Langevin,0,3.6,0.044680194829788474,1.0,1.0000000000000002,0.0,0.030174468385813266,2200
double-well,Langevin,0,3.66,0.044680194829788474,1.0,0.9999999999999999,0.0,0.023626419732823478,2200
double-well,Langevin,0,3.72,0.044680194829788474,1.0,0.9999999999999999,0.0,0.018861741158212195,2200
double-well,Langevin,0,3.7800000000000002,0.044680194829788474,1.0,0.9999999999999999,0.0,0.025792021203087538,2200
double-well,Langevin,0,3.84,0.044680194829788474,1.0,0.9999999999999999,0.0,0.020895322202175964,2200
double-well,Langevin,0,3.9,0.044680194829788474,1.0,1.0,0.0,0.02881590526159349,2200
double-well,Langevin,0,3.96,0.044680194829788474,1.0,0.9999999999999999,0.0,0.01833667666128505,2200
double-well,Langevin,0,4.0200000000000005,0.044680194829788474,1.0,0.9999999999999999,0.0,0.025267426849797967,2200
double-well,Langevin,0,4.08,0.044680194829788474,1.0,1.0,0.0,0.02726503977888896,2200
double-well,Langevin,0,4.14,0.044680194829788474,0.9999999999999999,1.0000000000000002,0.0,0.023224889837878196,2200
double-well,Langevin,0,4.2,0.044680194829788474,1.0,1.0,0.0,0.025604700441380208,2200
double-well,Langevin,0,4.26,0.044680194829788474,1.0,1.0,0.0,0.019620698535358052,2200
double-well,Langevin,0,4.32,0.044680194829788474,1.0,1.0000000000000002,0.0,0.037219989022433904,2200
double-well,Langevin,0,4.38,0.044680194829788474,1.0,0.9999999999999998,0.0,0.02144439769824523,2200
double-well,Langevin,0,4.44,0.044680194829788474,1.0,1.0000000000000002,0.0,0.029437375353014116,2200
double-well,Langevin,0,4.5,0.044680194829788474,1.0,1.0,0.0,0.017698407348995113,2200
double-well,Langevin,0,4.5600000000000005,0.044680194829788474,1.0,1.0,0.0,0.028490314408076173,2200
double-well,Langevin,0,4.62,0.044680194829788474,1.0,1.0,0.0,0.018027189183806996,2200
double-well,Langevin,0,4.68,0.044680194829788474,1.0,1.0000000000000002,0.0,0.022240730976912246,2200
double-well,Langevin,0,4.74,0.044680194829788474,1.0,0.9999999999999999,0.0,0.018226738363447428,2200
double-well,Langevin,0,4.8,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02850513678535134,2200
double-well,Kinetic-Langevin,0,0.0,0.044680194829788474,1.0,1.0,0.0,0.08345402285971697,2200
double-well,Kinetic-Langevin,0,0.06,0.044680194829788474,0.9999999999999999,0.9999999999999999,0.0,0.048832774935923084,2200
double-well,Kinetic-Langevin,0,0.12,0.044680194829788474,1.0,1.0,0.0,0.017391831625833788,2200
double-well,Kinetic-Langevin,0,0.18,0.044680194829788474,1.0,1.0,0.0,0.018135208482299037,2200
double-well,Kinetic-Langevin,0,0.24,0.044680194829788474,1.0,1.0,0.0,0.029092391550171463,2200
double-well,Kinetic-Langevin,0,0.3,0.044680194829788474,1.0,0.9999999999999999,0.0,0.03611226009633434,2200
double-well,Kinetic-Langevin,0,0.36,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02929454560860901,2200
double-well,Kinetic-Langevin,0,0.42,0.044680194829788474,1.0,1.0000000000000002,0.0,0.03281217901295664,2200
double-well,Kinetic-Langevin,0,0.48,0.044680194829788474,1.0000000000000002,1.0,0.0,0.02950609457047212,2200
double-well,Kinetic-Langevin,0,0.54,0.044680194829788474,1.0,0.9999999999999999,0.0,0.018180008258611137,2200
double-well,Kinetic-Langevin,0,0.6,0.044680194829788474,1.0,1.0,0.0,0.021351700744068787,2200
double-well,Kinetic-Langevin,0,0.66,0.044680194829788474,1.0,0.9999999999999999,0.0,0.020601153264073867,2200
double-well,Kinetic-Langevin,0,0.72,0.044680194829788474,1.0,1.0,0.0,0.022666813403866698,2200
double-well,Kinetic-Langevin,0,0.78,0.044680194829788474,1.0,0.9999999999999999,0.0,0.026106166624187358,2200
double-well,Kinetic-Langevin,0,0.84,0.044680194829788474,1.0,0.9999999999999999,0.0,0.02807914732472874,2200
double-well,Kinetic-Langevin,0,0.9,0.044680194829788474,1.0,1.0,0.0,0.021292497372536537,2200
double-well,Kinetic-Langevin,0,0.96,0.044680194829788474,1.0,0.9999999999999999,0.0,0.02803651251614104,2200
double-well,Kinetic-Langevin,0,1.02,0.044680194829788474,1.0,1.0,0.0,0.03237047659002448,2200
double-well,Kinetic-Langevin,0,1.08,0.044680194829788474,0.9999999999999999,0.9999999999999998,0.0,0.01814504510340413,2200
double-well,Kinetic-Langevin,0,1.1400000000000001,0.044680194829788474,1.0,1.0000000000000002,0.0,0.027956350346407557,2200
double-well,Kinetic-Langevin,0,1.2,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02528367145592393,2200
double-well,Kinetic-Langevin,0,1.26,0.044680194829788474,1.0,0.9999999999999999,0.0,0.0353182786581535,2200
double-well,Kinetic-Langevin,0,1.32,0.044680194829788474,1.0,1.0000000000000002,0.0,0.029082033166967163,2200
double-well,Kinetic-Langevin,0,1.3800000000000001,0.044680194829788474,1.0,1.0,0.0,0.027096292132897545,2200
double-well,Kinetic-Langevin,0,1.44,0.044680194829788474,1.0,1.0,0.0,0.02131047382586585,2200
double-well,Kinetic-Langevin,0,1.5,0.044680194829788474,1.0,1.0,0.0,0.034453619055913765,2200
double-well,Kinetic-Langevin,0,1.56,0.044680194829788474,1.0,1.0,0.0,0.037007456317751604,2200
double-well,Kinetic-Langevin,0,1.62,0.044680194829788474,1.0,1.0,0.0,0.022986900198826526,2200
double-well,Kinetic-Langevin,0,1.68,0.044680194829788474,1.0,0.9999999999999999,0.0,0.021264172959083182,2200
double-well,Kinetic-Langevin,0,1.74,0.044680194829788474,1.0,1.0,0.0,0.027460807576465456,2200
double-well,Kinetic-Langevin,0,1.8,0.044680194829788474,1.0,1.0,0.0,0.028420422896210697,2200
double-well,Kinetic-Langevin,0,1.86,0.044680194829788474,1.0,0.9999999999999999,0.0,0.025932825274600974,2200
double-well,Kinetic-Langevin,0,1.92,0.044680194829788474,0.9999999999999999,0.9999999999999998,0.0,0.023871801156839102,2200
double-well,Kinetic-Langevin,0,1.98,0.044680194829788474,1.0,1.0000000000000002,0.0,0.023575928857662992,2200
double-well,Kinetic-Langevin,0,2.04,0.044680194829788474,0.9999999999999999,1.0,0.0,0.026554383830231783,2200
double-well,Kinetic-Langevin,0,2.1,0.044680194829788474,1.0,1.0,0.0,0.033315004749808294,2200
double-well,Kinetic-Langevin,0,2.16,0.044680194829788474,1.0,1.0,0.0,0.03170594751105263,2200
double-well,Kinetic-Langevin,0,2.22,0.044680194829788474,1.0,1.0,0.0,0.026436777937900623,2200
double-well,Kinetic-Langevin,0,2.2800000000000002,0.044680194829788474,1.0,1.0000000000000002,0.0,0.03109008171005995,2200
double-well,Kinetic-Langevin,0,2.34,0.044680194829788474,1.0,1.0,0.0,0.0206497557869271,2200
double-well,Kinetic-Langevin,0,2.4,0.044680194829788474,1.0,1.0,0.0,0.028301547127778843,2200
double-well,Kinetic-Langevin,0,2.46,0.044680194829788474,1.0,1.0,0.0,0.020627914801899454,2200
double-well,Kinetic-Langevin,0,2.52,0.044680194829788474,1.0,1.0,0.0,0.027582511726267474,2200
double-well,Kinetic-Langevin,0,2.58,0.044680194829788474,1.0,1.0,0.0,0.022113490165018394,2200
double-well,Kinetic-Langevin,0,2.64,0.044680194829788474,1.0,1.0,0.0,0.02415525934928156,2200
double-well,Kinetic-Langevin,0,2.7,0.044680194829788474,1.0,1.0,0.0,0.02141076424047389,2200
double-well,Kinetic-Langevin,0,2.7600000000000002,0.044680194829788474,1.0,1.0,0.0,0.024600567057186648,2200
double-well,Kinetic-Langevin,0,2.82,0.044680194829788474,1.0,1.0,0.0,0.0273485972370709,2200
double-well,Kinetic-Langevin,0,2.88,0.044680194829788474,1.0,1.0,0.0,0.03220981760619006,2200
double-well,Kinetic-Langevin,0,2.94,0.044680194829788474,1.0,1.0,0.0,0.0295299920199203,2200
double-well,Kinetic-Langevin,0,3.0,0.044680194829788474,1.0,1.0,0.0,0.02151458334373436,2200
double-well,Kinetic-Langevin,0,3.06,0.044680194829788474,1.0,1.0,0.0,0.023769925046745577,2200
double-well,Kinetic-Langevin,0,3.12,0.044680194829788474,1.0,1.0,0.0,0.020227142399472643,2200
double-well,Kinetic-Langevin,0,3.18,0.044680194829788474,1.0,1.0,0.0,0.021885050357666053,2200
double-well,Kinetic-Langevin,0,3.24,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02158469470438997,2200
double-well,Kinetic-Langevin,0,3.3000000000000003,0.044680194829788474,1.0,1.0,0.0,0.023296035098081723,2200
double-well,Kinetic-Langevin,0,3.36,0.044680194829788474,1.0,1.0,0.0,0.021054523264868986,2200
double-well,Kinetic-Langevin,0,3.42,0.044680194829788474,1.0,0.9999999999999998,0.0,0.028646492567805007,2200
double-well,Kinetic-Langevin,0,3.48,0.044680194829788474,1.0,0.9999999999999999,0.0,0.022529240059295498,2200
double-well,Kinetic-Langevin,0,3.54,0.044680194829788474,1.0,1.0,0.0,0.025099115022460334,2200
double-well,Kinetic-Langevin,0,3.6,0.044680194829788474,1.0,1.0,0.0,0.021150879021134168,2200
double-well,Kinetic-Langevin,0,3.66,0.044680194829788474,1.0,1.0,0.0,0.0247827415404021,2200
double-well,Kinetic-Langevin,0,3.72,0.044680194829788474,1.0,1.0,0.0,0.022408049143537515,2200
double-well,Kinetic-Langevin,0,3.7800000000000002,0.044680194829788474,1.0,1.0,0.0,0.03813135590379618,2200
double-well,Kinetic-Langevin,0,3.84,0.044680194829788474,1.0,1.0000000000000002,0.0,0.03526933988570133,2200
double-well,Kinetic-Langevin,0,3.9,0.044680194829788474,1.0,0.9999999999999998,0.0,0.01952858167143124,2200
double-well,Kinetic-Langevin,0,3.96,0.044680194829788474,1.0,1.0,0.0,0.016160941637775005,2200
double-well,Kinetic-Langevin,0,4.0200000000000005,0.044680194829788474,0.9999999999999999,1.0,0.0,0.03647431282886716,2200
double-well,Kinetic-Langevin,0,4.08,0.044680194829788474,1.0,0.9999999999999999,0.0,0.03239100740811128,2200
double-well,Kinetic-Langevin,0,4.14,0.044680194829788474,1.0,0.9999999999999999,0.0,0.021433192609478947,2200
double-well,Kinetic-Langevin,0,4.2,0.044680194829788474,1.0,1.0,0.0,0.027762005809208606,2200
double-well,Kinetic-Langevin,0,4.26,0.044680194829788474,1.0000000000000002,1.0,0.0,0.018012721831235177,2200
double-well,Kinetic-Langevin,0,4.32,0.044680194829788474,1.0,1.0,0.0,0.03252035372244268,2200
double-well,Kinetic-Langevin,0,4.38,0.044680194829788474,1.0,0.9999999999999999,0.0,0.025909554256974353,2200
double-well,Kinetic-Langevin,0,4.44,0.044680194829788474,0.9999999999999999,0.9999999999999998,0.0,0.02597174281345812,2200
double-well,Kinetic-Langevin,0,4.5,0.044680194829788474,1.0,0.9999999999999999,0.0,0.028408356037328344,2200
double-well,Kinetic-Langevin,0,4.5600000000000005,0.044680194829788474,1.0,0.9999999999999999,0.0,0.028853494332181782,2200
double-well,Kinetic-Langevin,0,4.62,0.044680194829788474,1.0,1.0,0.0,0.025625033604429543,2200
double-well,Kinetic-Langevin,0,4.68,0.044680194829788474,1.0,1.0,0.0,0.023153424251569035,2200
double-well,Kinetic-Langevin,0,4.74,0.044680194829788474,1.0,1.0,0.0,0.028938129577053488,2200
double-well,Kinetic-Langevin,0,4.8,0.044680194829788474,1.0,1.0,0.0,0.028921665720149474,2200
double-well,LSC-CP,0,0.0,0.044680194829788474,1.0,1.0,0.0,0.08345402285971697,2200
double-well,LSC-CP,0,0.06,0.044680194829788474,1.0,1.0,0.0,0.0410956210183401,2200
double-well,LSC-CP,0,0.12,0.044680194829788474,1.0,1.0,0.0,0.03507423792798248,2200
double-well,LSC-CP,0,0.18,0.044680194829788474,1.0,0.9999999999999999,0.0,0.03531585869838115,2200
double-well,LSC-CP,0,0.24,0.044680194829788474,1.0000000000000002,1.0,0.0,0.031931214084729265,2200
double-well,LSC-CP,0,0.3,0.044680194829788474,1.0,1.0,0.0,0.027480835679116727,2200
double-well,LSC-CP,0,0.36,0.044680194829788474,1.0,0.9999999999999998,0.0,0.02705870056824216,2200
double-well,LSC-CP,0,0.42,0.044680194829788474,1.0,1.0,0.0,0.021490034790848767,2200
double-well,LSC-CP,0,0.48,0.044680194829788474,1.0,0.9999999999999999,0.0,0.0274890298556119,2200
double-well,LSC-CP,0,0.54,0.044680194829788474,1.0,0.9999999999999999,0.0,0.03182513154721969,2200
double-well,LSC-CP,0,0.6,0.044680194829788474,1.0,0.9999999999999998,0.0,0.03406774187279071,2200
double-well,LSC-CP,0,0.66,0.044680194829788474,1.0,1.0,0.0,0.01937433267363084,2200
double-well,LSC-CP,0,0.72,0.044680194829788474,1.0,1.0,0.0,0.02340795634416383,2200
double-well,LSC-CP,0,0.78,0.044680194829788474,1.0,0.9999999999999999,0.0,0.023730114865517363,2200
double-well,LSC-CP,0,0.84,0.044680194829788474,1.0,1.0,0.0,0.023847537626794233,2200
double-well,LSC-CP,0,0.9,0.044680194829788474,1.0,1.0,0.0,0.01930582873946584,2200
double-well,LSC-CP,0,0.96,0.044680194829788474,1.0,0.9999999999999999,0.0,0.028843188495954065,2200
double-well,LSC-CP,0,1.02,0.044680194829788474,1.0,0.9999999999999999,0.0,0.02241564555506031,2200
double-well,LSC-CP,0,1.08,0.044680194829788474,1.0,1.0,0.0,0.03195898796165633,2200
double-well,LSC-CP,0,1.1400000000000001,0.044680194829788474,1.0,1.0,0.0,0.03222968342539874,2200
double-well,LSC-CP,0,1.2,0.044680194829788474,1.0,1.0,0.0,0.0243246044862064,2200
double-well,LSC-CP,0,1.26,0.044680194829788474,1.0,1.0,0.0,0.02745368306243936,2200
double-well,LSC-CP,0,1.32,0.044680194829788474,1.0,1.0,0.0,0.016822940395912353,2200
double-well,LSC-CP,0,1.3800000000000001,0.044680194829788474,1.0,1.0,0.0,0.02737471631665557,2200
double-well,LSC-CP,0,1.44,0.044680194829788474,1.0,1.0,0.0,0.028979397852908234,2200
double-well,LSC-CP,0,1.5,0.044680194829788474,1.0,1.0,0.0,0.03192519887213807,2200
double-well,LSC-CP,0,1.56,0.044680194829788474,1.0,1.0,0.0,0.04145140959109252,2200
double-well,LSC-CP,0,1.62,0.044680194829788474,1.0,1.0000000000000002,0.0,0.018388658292283786,2200
double-well,LSC-CP,0,1.68,0.044680194829788474,1.0,1.0,0.0,0.02851028225834102,2200
double-well,LSC-CP,0,1.74,0.044680194829788474,1.0,0.9999999999999998,0.0,0.01758340334938186,2200
double-well,LSC-CP,0,1.8,0.044680194829788474,1.0,1.0,0.0,0.03277134710226684,2200
double-well,LSC-CP,0,1.86,0.044680194829788474,1.0,1.0000000000000002,0.0,0.038197251856732554,2200
double-well,LSC-CP,0,1.92,0.044680194829788474,1.0,0.9999999999999999,0.0,0.025841332353438967,2200
double-well,LSC-CP,0,1.98,0.044680194829788474,1.0,1.0,0.0,0.017517115900658214,2200
double-well,LSC-CP,0,2.04,0.044680194829788474,1.0,1.0,0.0,0.0335467245875139,2200
double-well,LSC-CP,0,2.1,0.044680194829788474,0.9999999999999999,1.0000000000000002,0.0,0.030365152862338735,2200
double-well,LSC-CP,0,2.16,0.044680194829788474,1.0,1.0,0.0,0.03375184951770199,2200
double-well,LSC-CP,0,2.22,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02201944788677,2200
double-well,LSC-CP,0,2.2800000000000002,0.044680194829788474,1.0,1.0000000000000002,0.0,0.037393385289725314,2200
double-well,LSC-CP,0,2.34,0.044680194829788474,1.0,1.0,0.0,0.030448109319513878,2200
double-well,LSC-CP,0,2.4,0.044680194829788474,1.0,1.0000000000000002,0.0,0.03156044167159792,2200
double-well,LSC-CP,0,2.46,0.044680194829788474,1.0,1.0000000000000002,0.0,0.022023003253143353,2200
double-well,LSC-CP,0,2.52,0.044680194829788474,1.0,0.9999999999999999,0.0,0.03251438096560925,2200
double-well,LSC-CP,0,2.58,0.044680194829788474,1.0,1.0,0.0,0.025376481272775725,2200
double-well,LSC-CP,0,2.64,0.044680194829788474,1.0,1.0,0.0,0.02199907473751912,2200
double-well,LSC-CP,0,2.7,0.044680194829788474,1.0,1.0000000000000002,0.0,0.024515540742308196,2200
double-well,LSC-CP,0,2.7600000000000002,0.044680194829788474,1.0,1.0,0.0,0.02426174875386662,2200
double-well,LSC-CP,0,2.82,0.044680194829788474,1.0,0.9999999999999999,0.0,0.034494441996278186,2200
double-well,LSC-CP,0,2.88,0.044680194829788474,1.0,0.9999999999999999,0.0,0.025191919259364794,2200
double-well,LSC-CP,0,2.94,0.044680194829788474,1.0,1.0,0.0,0.039474357977357225,2200
double-well,LSC-CP,0,3.0,0.044680194829788474,1.0,1.0,0.0,0.023093632217926402,2200
double-well,LSC-CP,0,3.06,0.044680194829788474,1.0,1.0,0.0,0.023619486500808664,2200
double-well,LSC-CP,0,3.12,0.044680194829788474,1.0,1.0,0.0,0.024583764415001787,2200
double-well,LSC-CP,0,3.18,0.044680194829788474,1.0,1.0,0.0,0.03091256819542053,2200
double-well,LSC-CP,0,3.24,0.044680194829788474,1.0,1.0,0.0,0.02156489542571234,2200
double-well,LSC-CP,0,3.3000000000000003,0.044680194829788474,1.0,1.0,0.0,0.03351973668503716,2200
double-well,LSC-CP,0,3.36,0.044680194829788474,1.0,1.0,0.0,0.024987611698598425,2200
double-well,LSC-CP,0,3.42,0.044680194829788474,1.0,1.0,0.0,0.03135173635989902,2200
double-well,LSC-CP,0,3.48,0.044680194829788474,1.0,1.0,0.0,0.026224878917184447,2200
double-well,LSC-CP,0,3.54,0.044680194829788474,0.9999999999999999,0.9999999999999999,0.0,0.031091627613554024,2200
double-well,LSC-CP,0,3.6,0.044680194829788474,1.0,1.0,0.0,0.02282918504832362,2200
double-well,LSC-CP,0,3.66,0.044680194829788474,1.0,0.9999999999999999,0.0,0.028623686199820808,2200
double-well,LSC-CP,0,3.72,0.044680194829788474,1.0,0.9999999999999999,0.0,0.03342848141779266,2200
double-well,LSC-CP,0,3.7800000000000002,0.044680194829788474,1.0,1.0,0.0,0.021450570577491883,2200
double-well,LSC-CP,0,3.84,0.044680194829788474,1.0,1.0,0.0,0.028002957097876296,2200
double-well,LSC-CP,0,3.9,0.044680194829788474,1.0,1.0,0.0,0.025489611103423508,2200
double-well,LSC-CP,0,3.96,0.044680194829788474,0.9999999999999999,1.0,0.0,0.03029505939005768,2200
double-well,LSC-CP,0,4.0200000000000005,0.044680194829788474,1.0,0.9999999999999998,0.0,0.02363564521733931,2200
double-well,LSC-CP,0,4.08,0.044680194829788474,1.0,1.0,0.0,0.02653379794728328,2200
double-well,LSC-CP,0,4.14,0.044680194829788474,1.0,1.0000000000000002,0.0,0.028567917104305115,2200
double-well,LSC-CP,0,4.2,0.044680194829788474,1.0,1.0,0.0,0.027399310512288888,2200
double-well,LSC-CP,0,4.26,0.044680194829788474,1.0,0.9999999999999999,0.0,0.027509895786728356,2200
double-well,LSC-CP,0,4.32,0.044680194829788474,1.0,0.9999999999999999,0.0,0.0328082184360417,2200
double-well,LSC-CP,0,4.38,0.044680194829788474,1.0,1.0,0.0,0.02638815330227187,2200
double-well,LSC-CP,0,4.44,0.044680194829788474,1.0,1.0,0.0,0.020070427711230077,2200
double-well,LSC-CP,0,4.5,0.044680194829788474,1.0,0.9999999999999999,0.0,0.0245529736266916,2200
double-well,LSC-CP,0,4.5600000000000005,0.044680194829788474,1.0,1.0,0.0,0.02180709842501711,2200
double-well,LSC-CP,0,4.62,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02964081979221051,2200
double-well,LSC-CP,0,4.68,0.044680194829788474,1.0,1.0,0.0,0.02597378652790757,2200
double-well,LSC-CP,0,4.74,0.044680194829788474,1.0,1.0,0.0,0.024556995663124165,2200
double-well,LSC-CP,0,4.8,0.044680194829788474,1.0,1.0000000000000002,0.0,0.02450099621464626,2200
double-well,CP,0,0.0,0.044680194829788474,1.0,1.0,0.0,0.08345402285971697,2200
double-well,CP,0,0.06,0.044680194829788474,0.9999999999999999,1.0,0.0,0.05239311392089839,2200
double-well,CP,0,0.12,0.044680194829788474,1.0,1.0,0.0,0.027294303989868658,2200
double-well,CP,0,0.18,0.044680194829788474,1.0,0.9999999999999999,0.0,0.030248385933354063,2200
double-well,CP,0,0.24,0.044680194829788474,1.0,1.0,0.0,0.02572324061502007,2200
double-well,CP,0,0.3,0.044680194829788474,1.0000000000000002,0.9999999999999999,0.0,0.036543523981031056,2200
double-well,CP,0,0.36,0.044680194829788474,1.0,1.0,0.0,0.03619018889725081,2200
double-well,CP,0,0.42,0.044680194829788474,0.9999999999999999,0.9999999999999999,0.0,0.02503383330567394,2200
double-well,CP,0,0.48,0.044680194829788474,1.0,1.0,0.0,0.025810559222747522,2200
double-well,CP,0,0.54,0.044680194829788474,1.0,0.9999999999999999,0.0,0.018470545604238664,2200
double-well,CP,0,0.6,0.044680194829788474,1.0,1.0,0.0,0.026684967322005787,2200
double-well,CP,0,0.66,0.044680194829788474,1.0,1.0,0.0,0.036001970243786915,2200
double-well,CP,0,0.72,0.044680194829788474,1.0,1.0,0.0,0.030905278685992674,2200
double-well,CP,0,0.78,0.044680194829788474,0.9999999999999999,1.0,0.0,0.022366513506112105,2200
double-well,CP,0,0.84,0.044680194829788474,0.9999999999999999,0.9999999999999998,0.0,0.02877728942554602,2200
