method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.2277959374682543,0.2987038444644535,0.0026017170575435844,0.9913045389306032,0.29782402589158175,0.676619318181681,0.676619318181681,0.0,3.88469747141895e-05,0.0003748094593607346,0.06070109546538755,5.823863636363635e-05,0.029834476580497427,0.010303460732714154,1.2801700663980107,0.54,0.48250000000000004,0.21249999999999997,0.9815969042295128,0.8345453596213034,0.057283274903662175,0.07500000000000007,0.004474870220783674,0.0030328175367126953,0.0008867949477493475,0.07500000000000004,0.00030490452058452383,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9910846215923723,0.12304491005209853,0.0012875906724730106,0.007852997989094982,0.0,0.988869636459272,1.0187041130397694,0.4921621651901027,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.7569895687769802,-0.009227049727551371,-0.009227049727551371,0.8327825440452452,2.029151100328111,0.024458426877429496,2.0252246013335635,0.02053192788288216,2.0223884615862264,0.017695788135545065,2.020144477069282,0.015451803618600657,2.0186134851440802,0.013920811693398871,2.0176450127122085,0.012952339261527168,2.017353615706866,0.012660942256184526,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.228564651694263,0.2990944648827102,0.0024044081929213423,0.9910917499014542,0.2982144548351823,0.676619318181681,0.676619318181681,0.0,3.744228091400966e-05,0.00038195046465941494,0.06393646010214668,5.823863636363635e-05,0.028755671741959477,0.009595655062086816,1.2820648222757933,0.5250000000000001,0.49250000000000005,0.22749999999999998,0.9787497391055113,0.8400830806216635,0.055534566348024866,0.07750000000000001,0.0043388261184146544,0.0024931004582172678,0.0003281291123167218,0.08000000000000002,0.0003176770534632671,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9909308786316127,0.12324221891672077,0.0013638799281012097,0.007860138994393662,0.0,1.0474597847817289,1.0187041130397694,0.49145435951947536,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8497595128867654,0.0438959667994084,0.0438959667994084,0.7682488578386668,2.035274158297535,0.024705436569162575,2.0313440888003376,0.020775367071965256,2.028473324306616,0.01790460257824389,2.0263576399372374,0.015788918208865077,2.0248327679790408,0.01426404625066846,2.0238794133525624,0.013310691624190074,2.023521452416179,0.012952730687806557,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.2238754988913512,0.2960072008667146,0.001476513431618795,0.9909680632305979,0.29512704461453965,0.676619318181681,0.676619318181681,0.0,6.005617518481019e-05,0.00044198083493995986,0.05044237087514629,5.823863636363635e-05,0.046123142541934614,0.009195942382374644,1.272811719717235,0.5249999999999999,0.48250000000000004,0.21499999999999997,0.9709139795413009,0.8353400676577479,0.048787414816309875,0.0675,0.0035056610895810476,0.0024229114787204242,0.0002504283815941699,0.08000000000000002,0.00037575222712953103,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9908144880204748,0.12417011367802332,0.0013864938223720103,0.007920169364674207,0.0,1.064827255581704,1.0187041130397694,0.4910546468397632,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.797361644970362,0.05307504613875498,0.05307504613875498,0.8421077030676662,2.0095806923375807,0.024948828929592715,2.0056206076552434,0.020988744247255386,2.0027951071377106,0.018163243729722556,2.000644597885428,0.016012734477440116,1.9991414703589896,0.014509606951001564,1.9981404610972682,0.013508597689280144,1.9977385146224829,0.013106651214494836,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,302,0.604,483200.0,302.0,302.0,0.0,0.3252121593263408,1.2272765704096384,0.29890719250579645,0.002267712673880637,0.9907104866693284,0.29802675342996865,0.676619318181681,0.676619318181681,0.0,7.722134707718767e-05,0.0003774209065884543,0.06360005547086851,5.823863636363635e-05,0.05930599455528074,0.008893744136924453,1.2816683390056394,0.5275000000000001,0.48000000000000004,0.195,0.9790098683484197,0.8379818593755718,0.05385292688254506,0.08999999999999997,0.004397751762065589,0.0040395724822300805,0.0018707510827015161,0.07249999999999998,0.0003092092602116853,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9905810766463357,0.12337891443576147,0.0014036589942643877,0.007855609436322701,0.0,1.0780101075950501,1.0187041130397694,0.490752448594313,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8575764899449543,0.08015202771547425,0.08015202771547425,0.823541179337423,2.0346002614617795,0.025332421716258047,2.030672456743618,0.021404616998096593,2.0278360035601315,0.018568163814610017,2.0256297028439407,0.01636186309841925,2.0242072072556954,0.014939367510173884,2.023288230040926,0.014020390295404361,2.0229609739845085,0.013693134238986993,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2266691514851147,0.29872599269986044,0.00023129770975627295,0.9909122163068991,0.29784566703218995,0.676619318181681,0.676619318181681,0.0,1.2468195626901685e-07,0.0005139514371078025,0.06169664119828068,5.823863636363635e-05,9.57557424143829e-05,0.010034328583852559,1.2805650094042076,0.5425,0.4775,0.21249999999999997,0.9810616697190432,0.8343990443689373,0.05642529305784488,0.06500000000000006,0.002702638073706718,0.0013236718585437623,-0.0008399303237276445,0.09750000000000003,0.0004411602137023513,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9906756684001782,0.12541532939988584,0.001326562329143469,0.00799213996684205,0.0,1.0187998687821838,1.0187041130397694,0.4918930330412411,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.7952215228132569,-0.026819185579682107,-0.026819185579682107,0.8694669800459367,2.0309859364987637,0.025167273557408887,2.0269898665153425,0.021171203573987718,2.0242693249937878,0.018450662052432953,2.0221158208294505,0.016297157888095715,2.0206183955647328,0.01479973262337797,2.019594612400117,0.013775949458762149,2.019227825890886,0.013409162949530984,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2272870774356113,0.2986620960256633,0.003011909407787547,0.9908500814517321,0.29778180224175776,0.676619318181681,0.676619318181681,0.0,1.0838202409174267e-05,0.0003360678918879626,0.06234258138970444,5.823863636363635e-05,0.008323739450245782,0.009254506510967708,1.280867730056299,0.525,0.4975,0.20999999999999996,0.9783980282889632,0.8383447911089996,0.0544613939632778,0.07750000000000001,0.004892059437571996,0.0037317692456022566,0.0015569037410160247,0.08000000000000002,0.00028302403206532353,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9906994959744916,0.12263471770185456,0.0013372758495963743,0.00781425642162221,0.0,1.0270278524900152,1.0187041130397694,0.49111321096835625,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8724220341671516,0.0555749165329496,0.0555749165329496,0.7875324996438043,2.0321465120653324,0.02505187240365281,2.028239383854521,0.021144744192841625,2.025421665614481,0.018327025952801446,2.023301659236554,0.01620701957487425,2.0218203905652037,0.014725750903524126,2.0209091100614316,0.013814470399752032,2.020580326144996,0.013485686483316606,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2225900097933071,0.2954488073114834,0.0014393729468373806,0.9907185100940258,0.2945683577110696,0.676619318181681,0.676619318181681,0.0,8.25533384601583e-05,0.0006192382471359508,0.048548636804435066,5.823863636363635e-05,0.06340096393740224,0.008833789381780366,1.2713417353268328,0.5249999999999999,0.47750000000000004,0.20499999999999996,0.9690087659852199,0.8347608026171167,0.04688520452102712,0.044999999999999984,0.002229735707353634,0.0008602661922418875,-0.001317680433895685,0.11250000000000004,0.0005456951554661701,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9905625473498244,0.1270860000564795,0.0014089909856473584,0.008097426776870198,0.0,1.0821050769771716,1.0187041130397694,0.4906924938391689,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8173237924789285,0.06473085136875865,0.06473085136875865,0.8655691099179567,2.006323473825833,0.025776048589994716,2.002274760437398,0.021727335201559672,1.9991897001603696,0.01864227492453141,1.9969510422199914,0.01640361698415327,1.9952801711272241,0.014732745891385957,1.994312532334588,0.013765107098749896,1.9940649252126958,0.013517499976857694,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,313,0.626,500800.0,313.0,313.0,0.0,0.3252121593263408,1.2252825243210013,0.29868904385008,0.0011403678584071125,0.9901707416735869,0.2978079377941092,0.676619318181681,0.676619318181681,0.0,2.3522448389630976e-05,0.0004285405147561325,0.06391719828588002,5.823863636363635e-05,0.018065240363236645,0.00837038536992607,1.2814946598805943,0.5249999999999999,0.48250000000000004,0.195,0.9782703330887336,0.8380284128960682,0.053563537475036345,0.0675,0.003277597299974596,0.00211990467490486,-3.472290065453798e-05,0.09000000000000002,0.0003661123346693398,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9900323143247782,0.124506259251235,0.001302915198797569,0.00790672904449038,0.0,1.0006388726765327,1.0187041130397694,0.4902290898273146,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8997818382471189,0.08082295007581392,0.08082295007581392,0.8798225245372286,2.0352202536287898,0.026383019191708268,2.031266889106545,0.02242965466946334,2.028395446493255,0.019558212056173474,2.0261783364880954,0.017341102051013912,2.0247138495829775,0.015876615145896,2.0239612220441536,0.01512398760707212,2.0236894911708037,0.014852256733722147,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.2253255403185481,0.2983391545694808,0.0011046803175178144,0.9906741103493393,0.29745853711870784,0.676619318181681,0.676619318181681,0.0,0.00027686630917606015,0.0005914559225444213,0.060455396700362804,5.823863636363635e-05,0.21263332544721414,0.00979942148844637,1.2795646440875703,0.54,0.48,0.2125,0.9802790105120224,0.8339507152038889,0.05504457446145196,0.04999999999999999,0.0019650458238831474,0.000743451389214389,-0.0014943701397904796,0.09000000000000002,0.0005178040071054511,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9904267305829436,0.12675130742715993,0.0016033039563632602,0.008069644452278668,0.0,1.2313374384869835,1.0187041130397694,0.4916581259458349,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8173123937113594,-0.024745401120965543,-0.024745401120965543,0.8904607652758099,2.028700415898426,0.02571687864768002,2.024665593672287,0.021682056421540974,2.02175913486389,0.01877559761314407,2.0195795387936393,0.0165960015428932,2.0181637731892557,0.01518023593850959,2.0173299295179796,0.014346392267233554,2.0170440567976335,0.014060519546887473,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.22654727357048,0.29834565360867027,0.0020332764040168205,0.9907219095592639,0.297465212248177,0.676619318181681,0.676619318181681,0.0,2.229278594874655e-05,0.000390464219855763,0.06123183296188663,5.823863636363635e-05,0.017120859608636962,0.008995096295072447,1.2800300944437162,0.5225000000000001,0.49250000000000005,0.21,0.9772240144366167,0.8379511334493835,0.05310987393378115,0.05500000000000005,0.003962121149425894,0.0011376229409501004,-0.0010435268919283258,0.07250000000000001,0.00032369592464433607,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9905746091476123,0.12361335070562529,0.0013041448612384535,0.00786865274959001,0.0,1.0015832534311324,1.0187041130397694,0.490853800752461,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8923883832776476,0.06417683023966154,0.06417683023966154,0.789299770001589,2.0302222738740108,0.025480012107959915,2.0262879474992155,0.02154568573316462,2.0233478350151985,0.01860557324914769,2.021126366852607,0.0163841050865563,2.019546337054764,0.014804075288713303,2.018682984201238,0.01394072243518707,2.0183874176845533,0.01364515591850246,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.2224687157489893,0.2953168082225436,0.0022569313193395724,0.9906687110532574,0.2944363328243733,0.676619318181681,0.676619318181681,0.0,0.00021748352435546777,0.0006739681955747192,0.048016355869178774,5.823863636363635e-05,0.1670273467049994,0.008524176361976332,1.2709767135123593,0.5275000000000001,0.4775,0.19999999999999998,0.9692449552834282,0.8344067689766539,0.04618058602913409,0.0325,0.002085809561751941,0.0006603695931549636,-0.0015913350126111059,0.11000000000000004,0.0006055577239856068,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.99054749469517,0.12790355842898168,0.0015439211715426678,0.008152156725308966,0.0,1.1857314597447688,1.0187041130397694,0.4903828808193649,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8124775550919316,0.09378259411520593,0.09378259411520593,0.874208388738472,2.005266211284889,0.02576157451407801,2.0011901329222344,0.021685496151423456,1.9982183571221674,0.018713720351356544,1.9959639747121458,0.016459337941334917,1.9943489093239557,0.0148442725531448,1.9933471182632152,0.013842481492404302,1.9929610988987616,0.013456462127950708,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,323,0.646,516800.0,323.0,323.0,0.0,0.3252121593263408,1.2243381968732763,0.2986391409859619,0.0030648393066570467,0.9898926564736782,0.297757679545245,0.676619318181681,0.676619318181681,0.0,0.00010173626309575661,0.0006921955594617101,0.06437995999622133,5.823863636363635e-05,0.07813345005754102,0.008222756960719058,1.2815990222915252,0.5275000000000001,0.48,0.19999999999999998,0.9779517908152238,0.8384757473062745,0.053356914471263915,0.04749999999999999,0.002055506651406718,0.001006922694501533,-0.0011897541715395477,0.1225,0.0006228430097705492,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9897445504220752,0.12871146641629916,0.0014281739102829567,0.008170384089195957,0.0,1.0968375630973104,1.0187041130397694,0.4900814614181076,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.9290326108850602,0.0707935417529286,0.0707935417529286,0.9031728230470359,2.036344659472052,0.027168182843642974,2.0322594674274534,0.023082990799044634,2.0293139526282777,0.020137475999868926,2.0271920505554997,0.018015573927090855,2.0256158206017463,0.01643934397333746,2.0245902553554895,0.015413778727080718,2.024283081975334,0.015106605346925317,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.224218722203803,0.29845312657241463,0.00023579829741610103,0.9902973702486185,0.2975720566671475,0.676619318181681,0.676619318181681,0.0,0.00018187015160733757,0.0005149621940548728,0.06170938010345463,5.823863636363635e-05,0.1396762764344357,0.009380488976762025,1.2801865817452431,0.5425,0.48000000000000004,0.2075,0.9811881091960842,0.8337556252937085,0.054703214023273966,0.06749999999999995,0.0026079060636280587,0.0010952203152562179,-0.0011526369399247338,0.09499999999999997,0.0004497239895705642,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9900649943373628,0.1258824254070582,0.0015083077987945376,0.00799315072378912,0.0,1.158380389474205,1.0187041130397694,0.49123919343415057,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8507811275008734,-0.01401704967171517,-0.01401704967171517,0.9237777503255196,2.0311855137881563,0.026494293312276707,2.0271889384262614,0.0224977179503818,2.0242604513862212,0.019569230910341684,2.022058565085883,0.017367344610003332,2.020524880850652,0.015833660374772407,2.0195552030161905,0.01486398254031096,2.0191983644709643,0.014507143995084792,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.225732593148332,0.2978172052300755,0.0005651518903373731,0.9905549212337011,0.2969365570076541,0.676619318181681,0.676619318181681,0.0,7.998475751221567e-06,0.0005589796795075633,0.05920142319070429,5.823863636363635e-05,0.006142829376938552,0.008886493734059364,1.278542463877858,0.5175000000000001,0.48500000000000004,0.22000000000000003,0.9759364691697975,0.8370535858974235,0.0512770033203625,0.04500000000000004,0.0021261500948537623,0.00046722857971792653,-0.0017125723812365656,0.10500000000000004,0.000494818306681522,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9904023067937132,0.12621177899997948,0.0013344361229384216,0.00803716820924181,0.0,1.024846942416708,1.0187041130397694,0.4907451981914479,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.9163293510077961,0.062219295165143504,0.062219295165143504,0.7961407684764193,2.026479593454435,0.025931934112310095,2.022461009349814,0.021913350007689125,2.0194714697333627,0.018923810391237694,2.017201417571065,0.016653758228939886,2.015683768402897,0.015136109060772007,2.0147641349882073,0.014216475646082305,2.014452336583566,0.013904677241440844,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.2222499031685947,0.29524447013973965,0.0001770452864679195,0.9905892769553597,0.2943638975650269,0.676619318181681,0.676619318181681,0.0,6.194556044646104e-05,0.0005140178568438869,0.04788899847245982,5.823863636363635e-05,0.047574190422882134,0.008469041468662453,1.2708311150896423,0.5275000000000001,0.48000000000000004,0.2025,0.9681635308004354,0.8345744267481426,0.04525059455400143,0.04500000000000004,0.0025179130998188018,0.00035556668419867155,-0.0018394233111550529,0.10999999999999999,0.0004506803395162411,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.990467319516813,0.1254695818231742,0.0013883832076336611,0.007992206386578134,0.0,1.0662783034626515,1.0187041130397694,0.490327745926051,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8277137848985141,0.09336155291392845,0.09336155291392845,0.8734730145510297,2.00481304873538,0.025702232171490813,2.0008169455420917,0.021706128978202344,1.9979038727843277,0.018793056220438364,1.995626236571786,0.01651542000789674,1.9941773119117978,0.015066495347908493,1.9933246478748579,0.014213831310968539,1.992935449717935,0.013824633154045696,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,333,0.666,532800.0,333.0,333.0,0.0,0.3252121593263408,1.224589068351675,0.29895263975572783,0.0034220007492439253,0.9899167979733391,0.29807119873757804,0.676619318181681,0.676619318181681,0.0,1.1691336476522731e-05,0.0007147586447910663,0.06558945627402933,5.823863636363635e-05,0.008978946413969568,0.008309347614352092,1.282454977662662,0.5275,0.48250000000000004,0.21000000000000008,0.9791592552730041,0.8382186335317211,0.05429681288845092,0.06,0.0027965543300764784,0.0013326505885278284,-0.0008382497002903389,0.135,0.0006405822306856095,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9897604695412998,0.12906862785888604,0.0013381289836637228,0.008192947174525313,0.0,1.027683059453739,1.0187041130397694,0.49016805207174063,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.9076433439449907,0.06426926893589063,0.06426926893589063,0.9215474666519983,2.038640320108073,0.02712872667883781,2.0345438465208106,0.023032253091575416,2.0316352799313924,0.020123686502157234,2.0294410673380217,0.01792947390878652,2.0279110610744424,0.016399467645207277,2.026950160602258,0.015438567173022832,2.0266131993052086,0.015101605875973423,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,344,0.6880000000000001,550400.0,344.0,344.0,0.0,0.3252121593263408,1.2230682539483917,0.29806351542867204,0.0004317161750788112,0.9901152638967392,0.29718219534822055,0.676619318181681,0.676619318181681,0.0,8.192890960396744e-05,0.00046349262216835354,0.06060736959331381,5.823863636363635e-05,0.06292140257584733,0.009362575519790473,1.2792526897653038,0.5375000000000001,0.4725000000000001,0.20750000000000002,0.9793636157339825,0.8342812055040849,0.05365905189761719,0.06999999999999995,0.002779508274853535,0.0016923385016625048,-0.00047528282982023384,0.09999999999999998,0.0003945668359295752,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.989857791297151,0.1252149109345633,0.0014083665567911675,0.0079416811519026,0.0,1.0816255156156167,1.0187041130397694,0.491221279977179,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8653835399189085,-0.03427594070894589,-0.03427594070894589,0.9462598699059175,2.029095017369028,0.02689482283761624,2.0251241767930765,0.02292398226166492,2.022176067026261,0.019975872494849334,2.019918061135081,0.017717866603669474,2.0183423257458957,0.016142131214484046,2.017460719672682,0.01526052514127052,2.0171539039244575,0.014953709393045855,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,344,0.6880000000000001,550400.0,344.0,344.0,0.0,0.3252121593263408,1.2248821516331463,0.2978093995421367,0.001972643422379794,0.9903375260666906,0.2969284848057411,0.676619318181681,0.676619318181681,0.0,0.00012853143009575142,0.00038379324026405984,0.05962356430354402,5.823863636363635e-05,0.09871213831353676,0.008683871423824652,1.2786924430317514,0.515,0.48250000000000004,0.20500000000000002,0.976165746937115,0.8372492423389902,0.05114352402620398,0.07500000000000007,0.00442855492673774,0.002592420399537554,0.00046411284567127176,0.09000000000000002,0.00033063303997973723,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9901930983599019,0.12367398368726232,0.0011979062170914487,0.007861981769998307,0.0,0.9199919747262326,1.0187041130397694,0.4905425758812132,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.9546383941744608,0.06397184347597328,0.06397184347597328,0.7970534521461576,2.027057259715738,0.026099635218932882,2.0231262688307385,0.022168644333933507,2.0202166120266303,0.019258987529825244,2.018094903995499,0.017137279498693925,2.016625089010168,0.015667464513362983,2.0156972035653378,0.014739579068532738,2.0153281564772785,0.014370531980473444,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,344,0.6880000000000001,550400.0,344.0,344.0,0.0,0.3252121593263408,1.2213224642958451,0.2951278942756228,0.0030880897365642562,0.9903353662490626,0.2942470156619129,0.676619318181681,0.676619318181681,0.0,8.502611494820372e-05,0.0003096195093558315,0.048020130199477755,5.823863636363635e-05,0.0653000562802204,0.008137350442358082,1.2707378065467771,0.53,0.47750000000000004,0.19249999999999998,0.9677723361957539,0.8348301147215835,0.044594793417291896,0.08750000000000002,0.0052421597937210174,0.004765023409377456,0.0025886057256305772,0.05750000000000005,0.00024344707070239624,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9902257311557472,0.12255853737307786,0.0014114637621354038,0.007787808039090079,0.0,1.0840041693199898,1.0187041130397694,0.4899960548997466,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.8470146605674124,0.10016682364446329,0.10016682364446329,0.8993082062598776,2.0049609866305027,0.02605587018546429,2.001067082610957,0.0221619661659187,1.9982198013877825,0.01931468494274413,1.996037842992751,0.017132726547712585,1.9944276307400453,0.01552251429500684,1.9935065703890695,0.014601453944031118,1.9931271869262746,0.014222070481236138,False,nan,reject,0.0,0.0
