experiment_id,method,variant_label,run_id,tame,tame_cap,dt,particles,n_seeds,schema_version,status,target_hash,reference_hash,calibration_hash,metric_definition_hash,variant_hash,rng_pair_group_hash,fee_calibration_hash,fee_cost_unit,device_type,dtype,written_at_utc,has_stationarity,is_latest_for_variant,run_directory,param_A,param_alpha,param_gamma,param_n_swap
E2,LSC-CP,"LSC-CP, tamed",LSC-CP-tamed-dt0.01-20260806T152129053616Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,027ddec493c298ad2535538e79d07893,5471a024550bb71fafef76a952762803,67fe983bcba8cecb4eb040b92e2c557b,e71bbd08ba7e81335a987ae53f2cf774,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:21:29.274308Z,False,False,results/E2_mog40/runs/LSC-CP/LSC-CP-tamed-dt0.01-20260806T152129053616Z,,,,
E2,LSC-CP,"LSC-CP, tamed",LSC-CP-tamed-dt0.01-20260806T201150271192Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,027ddec493c298ad2535538e79d07893,5471a024550bb71fafef76a952762803,67fe983bcba8cecb4eb040b92e2c557b,e71bbd08ba7e81335a987ae53f2cf774,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:11:50.588740Z,False,False,results/E2_mog40/runs/LSC-CP/LSC-CP-tamed-dt0.01-20260806T201150271192Z,,,,
E2,LSC-CP,"LSC-CP, tamed",LSC-CP-tamed-dt0.01-20260806T214630457669Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,027ddec493c298ad2535538e79d07893,5471a024550bb71fafef76a952762803,67fe983bcba8cecb4eb040b92e2c557b,e71bbd08ba7e81335a987ae53f2cf774,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T21:46:30.750838Z,False,True,results/E2_mog40/runs/LSC-CP/LSC-CP-tamed-dt0.01-20260806T214630457669Z,,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=4), canonical",LSC-CP-RA-A4-canonical-uncalibratable-20260806T152533011927Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,066e1933f39978cbd82983bc06e353fe,,b72059f618801297e1d77f4a5c559a5a,6a128ae3ff5e96fd9dcda06f3f0ced57,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:25:33.045375Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A4-canonical-uncalibratable-20260806T152533011927Z,4,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=4), canonical",LSC-CP-RA-A4-canonical-uncalibratable-20260806T201242998979Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,066e1933f39978cbd82983bc06e353fe,,b72059f618801297e1d77f4a5c559a5a,6a128ae3ff5e96fd9dcda06f3f0ced57,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:12:43.119706Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A4-canonical-uncalibratable-20260806T201242998979Z,4,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=4), canonical",LSC-CP-RA-A4-canonical-uncalibratable-20260806T214722529408Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,066e1933f39978cbd82983bc06e353fe,,b72059f618801297e1d77f4a5c559a5a,6a128ae3ff5e96fd9dcda06f3f0ced57,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T21:47:22.632533Z,False,True,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A4-canonical-uncalibratable-20260806T214722529408Z,4,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=4), tamed",LSC-CP-RA-A4-tamed-dt0.01-20260806T152653488070Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,585c8e0a05b5f71b7da67281abad9399,5471a024550bb71fafef76a952762803,98886f115ea6a7a4c556fecc8bb0d7f3,6a128ae3ff5e96fd9dcda06f3f0ced57,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:26:53.768457Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A4-tamed-dt0.01-20260806T152653488070Z,4,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=4), tamed",LSC-CP-RA-A4-tamed-dt0.01-20260806T201252980399Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,585c8e0a05b5f71b7da67281abad9399,5471a024550bb71fafef76a952762803,98886f115ea6a7a4c556fecc8bb0d7f3,6a128ae3ff5e96fd9dcda06f3f0ced57,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:12:53.280356Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A4-tamed-dt0.01-20260806T201252980399Z,4,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=4), tamed",LSC-CP-RA-A4-tamed-dt0.01-20260806T214732326680Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,585c8e0a05b5f71b7da67281abad9399,5471a024550bb71fafef76a952762803,98886f115ea6a7a4c556fecc8bb0d7f3,6a128ae3ff5e96fd9dcda06f3f0ced57,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T21:47:32.613772Z,False,True,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A4-tamed-dt0.01-20260806T214732326680Z,4,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=8), canonical",LSC-CP-RA-A8-canonical-uncalibratable-20260806T152827954490Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,50966db12dc25823d93da55b2cb9146d,,d3927a3bfc4321eda287f59ad3dce42c,11cc78b7fe7af28fb7f0b680655a10ff,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:28:27.989586Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A8-canonical-uncalibratable-20260806T152827954490Z,8,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=8), canonical",LSC-CP-RA-A8-canonical-uncalibratable-20260806T201322802959Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,50966db12dc25823d93da55b2cb9146d,,d3927a3bfc4321eda287f59ad3dce42c,11cc78b7fe7af28fb7f0b680655a10ff,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:13:22.930642Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A8-canonical-uncalibratable-20260806T201322802959Z,8,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=8), canonical",LSC-CP-RA-A8-canonical-uncalibratable-20260806T214801351626Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,50966db12dc25823d93da55b2cb9146d,,d3927a3bfc4321eda287f59ad3dce42c,11cc78b7fe7af28fb7f0b680655a10ff,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T21:48:01.455683Z,False,True,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A8-canonical-uncalibratable-20260806T214801351626Z,8,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=8), tamed",LSC-CP-RA-A8-tamed-dt0.01-20260806T152957538195Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,456c540b621edef167865fd6d8430419,5471a024550bb71fafef76a952762803,44d6ecf1abcc7ab097c151f5d67417fb,11cc78b7fe7af28fb7f0b680655a10ff,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:29:57.760927Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A8-tamed-dt0.01-20260806T152957538195Z,8,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=8), tamed",LSC-CP-RA-A8-tamed-dt0.01-20260806T201335793778Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,456c540b621edef167865fd6d8430419,5471a024550bb71fafef76a952762803,44d6ecf1abcc7ab097c151f5d67417fb,11cc78b7fe7af28fb7f0b680655a10ff,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:13:36.106681Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A8-tamed-dt0.01-20260806T201335793778Z,8,,,
E2,LSC-CP-RA,"LSC-CP-RA (A=8), tamed",LSC-CP-RA-A8-tamed-dt0.01-20260806T214813993755Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,456c540b621edef167865fd6d8430419,5471a024550bb71fafef76a952762803,44d6ecf1abcc7ab097c151f5d67417fb,11cc78b7fe7af28fb7f0b680655a10ff,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T21:48:14.282805Z,False,True,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A8-tamed-dt0.01-20260806T214813993755Z,8,,,
E2,LSC-CP-RA,"LSC-CP-RA, canonical",LSC-CP-RA-A1-canonical-uncalibratable-20260806T152249627032Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,b57766a05e28cd3127415b3df215c507,,29c9cee5c19c5ff49f912741514934f1,2bb13ee62f36cb610540be048f55178d,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:22:49.662516Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A1-canonical-uncalibratable-20260806T152249627032Z,1,,,
E2,LSC-CP-RA,"LSC-CP-RA, canonical",LSC-CP-RA-A1-canonical-uncalibratable-20260806T201211252526Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,b57766a05e28cd3127415b3df215c507,,29c9cee5c19c5ff49f912741514934f1,2bb13ee62f36cb610540be048f55178d,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:12:11.382376Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A1-canonical-uncalibratable-20260806T201211252526Z,1,,,
E2,LSC-CP-RA,"LSC-CP-RA, canonical",LSC-CP-RA-A1-canonical-uncalibratable-20260806T214651181865Z,False,,,1000,4,2,uncalibratable,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,b57766a05e28cd3127415b3df215c507,,29c9cee5c19c5ff49f912741514934f1,2bb13ee62f36cb610540be048f55178d,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T21:46:51.284868Z,False,True,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A1-canonical-uncalibratable-20260806T214651181865Z,1,,,
E2,LSC-CP-RA,"LSC-CP-RA, tamed",LSC-CP-RA-A1-tamed-dt0.01-20260806T152404754265Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,ff0084d48c6bb2d8e7b7dbf955ddac60,5471a024550bb71fafef76a952762803,6410c501644b0b8c6edab0d1c054e3c3,2bb13ee62f36cb610540be048f55178d,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T15:24:04.975818Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A1-tamed-dt0.01-20260806T152404754265Z,1,,,
E2,LSC-CP-RA,"LSC-CP-RA, tamed",LSC-CP-RA-A1-tamed-dt0.01-20260806T201219151096Z,True,1.0,0.01,1000,4,2,complete,a7f73d9b33f4c67e2ed3a91986fd9b5c,1ed7f635d25fe5cc00b6acb78b3f3fe4,ff0084d48c6bb2d8e7b7dbf955ddac60,5471a024550bb71fafef76a952762803,6410c501644b0b8c6edab0d1c054e3c3,2bb13ee62f36cb610540be048f55178d,076536868d101ed21862549ee5a0e135,amortized_time_per_configuration,cuda,float64,2026-08-06T20:12:19.469728Z,False,False,results/E2_mog40/runs/LSC-CP-RA/LSC-CP-RA-A1-tamed-dt0.01-20260806T201219151096Z,1,,,
