schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,wallclock_s,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_second,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_second,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,ULA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,293.44271049741656,2560000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,209,14,False,basin,basin_0,0,0.4375,0.3102247587087569,0.12727524129124312,0.12727524129124312,0.49608612223082893,inf,inf,inf,inf,inf,inf,0.0,inf,,32,0,0.0,0.0,,,0.0,0.0,32.0,18.0,14.0,False
1,ULA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,293.44271049741656,2560000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,209,14,False,basin,basin_1,1,0.34971875,0.42092296292813675,-0.07120421292813672,0.07120421292813672,0.47688851197773596,128.75079467327706,128.75079467327706,25.750158934653946,48.50624838797421,68.74482327132829,inf,248.54215526361935,1.4446328227835954,0.0302494045819286,14,18,0.8469869803285077,9.708677939985131e-05,,,1.0,209.0,14.0,14.0,0.0,False
1,ULA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,293.44271049741656,2560000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,209,14,False,basin,basin_2,2,0.21278125,0.26885227836310643,-0.05607102836310643,0.05607102836310643,0.4092806181038245,128.75079467327706,128.75079467327706,25.750158934653946,48.50624838797421,68.7448232713283,inf,248.54215526361935,1.238144894136555,0.025960983948261674,14,18,0.8469869803285077,9.708677939985131e-05,,,2.0,209.0,14.0,14.0,0.0,False
1,ULA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,293.44271049741656,2560000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,209,14,False,energy,energy,0,-0.5770116510867097,-0.5837756842780079,0.006764033191298147,0.006764033191298147,0.09763445607910862,1.4399813424766332,1.4399813424766332,0.2879962684953103,1.1096054769470345,1.4727609812790747,1.9236445540975091,22222.510150696115,1.0006105778262682,0.0006549475992246458,0,32,75.73031926070544,0.00868066802761567,,,,,,,,
1,ULA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,293.44271049741656,2560000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,209,14,False,cv,cv_0,0,-0.1683232255169601,-0.07602179339145934,-0.09230143212550077,0.09230143212550077,0.45429107383168743,5.6565750724737445,5.6565750724737445,1.1313150144946846,2.0021606075615037,42.100113386720636,141.54430132090695,5657.133440289637,1.714996665526969,0.006039986836740328,0,32,19.278493681782706,0.0022098177501131398,,,,,,,,
1,ULA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,293.44271049741656,2560000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,209,14,False,cv,cv_1,1,0.7865561162569782,0.6554177006131997,0.13113841564377848,0.13113841564377848,0.5687880982702671,5.8767291530022545,5.8767291530022545,1.1753458306003841,2.1881046076260846,50.212169007576406,158.08237872776442,5445.205856331171,1.7181046478211945,0.0077080291584071346,0,32,18.556282577614446,0.0021270335376293637,,,,,,,,
1,MALA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,485.18740624189377,2560000.0,2560000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,194,11,False,basin,basin_0,0,0.34375,0.3102247587087569,0.033525241291243124,0.033525241291243124,0.47496630120551975,inf,inf,inf,inf,inf,inf,0.0,7401045371357105.0,,32,0,0.0,0.0,0.0,,0.0,0.0,32.0,21.0,11.0,False
1,MALA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,485.18740624189377,2560000.0,2560000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,194,11,False,basin,basin_1,1,0.40115625,0.42092296292813675,-0.019766712928136754,0.019766712928136754,0.4901402049468379,139.77903790506076,139.77903790506076,27.955807581010564,52.22625528097218,92.45518927255765,inf,228.93275329119595,1.456751182681153,0.032394133104539695,11,21,0.4718439727536123,8.942685675437341e-05,8.942685675437341e-05,,1.0,194.0,11.0,11.0,0.0,False
1,MALA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,485.18740624189377,2560000.0,2560000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,194,11,False,basin,basin_2,2,0.25509375,0.26885227836310643,-0.013758528363106426,0.013758528363106426,0.4359207118852382,139.77903790506076,139.77903790506076,27.955807581010564,52.22625528097218,92.45518927255765,inf,228.93275329119595,1.2943264525733922,0.028810681966739984,11,21,0.4718439727536123,8.942685675437341e-05,8.942685675437341e-05,,2.0,194.0,11.0,11.0,0.0,False
1,MALA,,"[0, 1, 2, 3]",20,40000,40,0.005,False,numerical_grid_times_gaussian:reference_draw_then_charged_kernel_settling,1000,32,200.20000000000002,400.0,0.19999999999998863,485.18740624189377,2560000.0,2560000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,194,11,False,energy,energy,0,-0.5847960422656125,-0.5837756842780079,-0.001020357987604692,0.001020357987604692,0.09369355816563352,1.454958478354687,1.454958478354687,0.29099169567092087,1.216699864376221,1.4233829659231216,1.8565089972418773,21993.754788237402,1.0004755814261113,0.0006317715181751905,0,32,45.33043212847172,0.008591310464155235,0.008591310464155235,,,,,,,
