method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,17,0.0425,136000.0,17.0,17.0,0.0,1.3058084001300028,0.4123717898785775,0.4121359612585531,0.5003488533811611,0.6759220663549105,0.9808478940000002,0.9975,0.49750000000000005,0.9808486355283987,0.019779232535087066,0.9980317676034016,0.03902918316454984,False,nan,reject,1.8,2.9411764705882354e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,17,0.0425,136000.0,17.0,17.0,0.0,1.2970789334220465,0.40752699500092027,0.40728936221629697,0.4954197390311078,0.6707523849390171,0.9714311044883391,0.995,0.495,0.971431024047932,0.010236908964005531,0.9746485470668328,0.006164956840570057,False,nan,reject,1.8,2.9411764705882354e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,25,0.0625,200000.0,25.0,25.0,0.0,1.2915785123414827,0.40355276412618035,0.40331265626398116,0.4952086109891837,0.6677569571923737,0.9697664600000001,0.9935,0.49350000000000005,0.9697664799112877,0.013048317402606258,0.9882507762753622,0.044532123890348774,False,nan,reject,1.8,2.5e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,25,0.0625,200000.0,25.0,25.0,0.0,1.2940317313188547,0.4049510201150861,0.4047114539205007,0.49602000023533993,0.6691083199999746,0.9725143833901817,0.996,0.496,0.9724442639933077,0.01742978283183605,1.005806053671104,0.11036712303926721,False,nan,reject,1.8,2.5e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,25,0.0625,200000.0,25.0,25.0,0.0,1.2941756769136605,0.4058653446438678,0.4056265639878135,0.4956908248338461,0.6695989364716102,0.971556222,0.9935,0.49350000000000005,0.9715561162334203,0.012292964892492209,0.9814774631674148,0.017838702169652332,False,nan,reject,1.8,2.5e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,25,0.0625,200000.0,25.0,25.0,0.0,1.2888752846458893,0.40114086675318605,0.40090014876947166,0.4929257579838072,0.6653501772410734,0.9634201462291799,0.992,0.492,0.9634195804241054,0.005816070224829772,0.9652688868977726,0.00029463896947767854,False,nan,reject,1.8,2.5e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,33,0.0825,264000.0,33.0,33.0,0.0,1.2868054815892942,0.39942952926214925,0.39918765373024334,0.49280228376769597,0.6641132826049952,0.962598312,0.992,0.492,0.962598207821649,0.007385910771084858,0.973390955861149,0.027049410363672144,False,nan,reject,1.8,2.2727272727272726e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,33,0.0825,264000.0,33.0,33.0,0.0,1.2861470456397448,0.4008313623579267,0.4005908513399581,0.4939936310535388,0.6646217027146994,0.961968772656661,0.9925,0.49250000000000005,0.9619418792413855,0.0015065872878270437,0.9607769093949301,0.01119650480903811,False,nan,reject,1.8,2.2727272727272726e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,33,0.0825,264000.0,33.0,33.0,0.0,1.282879225145781,0.3993821109182103,0.39914064057645704,0.4940153625934156,0.6631394607207044,0.9613104800000077,0.9915,0.49150000000000005,0.9613112695498616,0.00017600885801249966,0.9637745432074348,0.00333597326782642,False,nan,reject,1.8,2.2727272727272726e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,33,0.0825,264000.0,33.0,33.0,0.0,1.2889319988912502,0.40048823869298067,0.4002464883798622,0.4928593066619438,0.6651950235769962,0.9656862525578795,0.9905,0.49050000000000005,0.9655689836163078,0.015026532694674466,0.9793911747615119,0.03589516795689918,False,nan,reject,1.8,2.2727272727272726e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,42,0.105,336000.0,42.0,42.0,0.0,1.2852091685541842,0.3986017289592674,0.39835962794025037,0.4923424504977151,0.6632790384076963,0.961263446,0.99,0.49,0.9612635241436411,0.005422978567906078,0.9665040674189824,0.005919135768902906,False,nan,reject,1.8,2.380952380952381e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,42,0.105,336000.0,42.0,42.0,0.0,1.2838403466799602,0.39918997928548317,0.3989482542988023,0.49357924953502197,0.662937669687676,0.9606885387898925,0.991,0.491,0.9597891433240011,0.0029236400866955448,0.9565743235335091,0.008409128628427909,False,nan,reject,1.8,2.380952380952381e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,42,0.105,336000.0,42.0,42.0,0.0,1.2809050454253557,0.39498316093164754,0.39473892961834744,0.49015952585987865,0.6604310157977599,0.9586113420000001,0.988,0.488,0.9586115519436027,0.008957061201670502,0.967981607515884,0.01351340424451919,False,nan,reject,1.8,2.380952380952381e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,42,0.105,336000.0,42.0,42.0,0.0,1.2803309849588331,0.396253211886894,0.39601051725150194,0.4909212442526848,0.6602781697217905,0.9546286360002446,0.9895,0.48950000000000005,0.9546288822314677,0.002749467034735331,0.9489811631330453,0.014023567992135888,False,nan,reject,1.8,2.380952380952381e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,50,0.125,400000.0,50.0,50.0,0.0,1.2832459603455677,0.39600565559723533,0.3957618479013788,0.4907922111297758,0.6608677324615355,0.9597812374788042,0.989,0.489,0.956825921534456,0.014965344616430065,0.9261951792748319,0.17887073730877423,False,nan,reject,1.8,2.25e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,50,0.125,400000.0,50.0,50.0,0.0,1.2867665701616526,0.398807559554028,0.39856561401252133,0.49251086034545544,0.663834967714418,0.9611200239996023,0.989,0.489,0.9610943955105797,0.00637422736730886,0.9635901446446394,0.0008570477221315764,False,nan,reject,1.8,2.25e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,50,0.125,400000.0,50.0,50.0,0.0,1.2742383506550559,0.38965806151169,0.3894112486474095,0.4887594299172022,0.6558284870260772,0.951283976815413,0.986,0.486,0.9511467099479799,0.004151811614990342,0.960564958755739,0.01979814117973311,False,nan,reject,1.8,2.25e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,50,0.125,400000.0,50.0,50.0,0.0,1.2785903242940508,0.39349089281277716,0.3932464563162986,0.48927991243460767,0.6586222419488593,0.9532666260001955,0.988,0.488,0.9532669827205161,0.0014705405187008802,0.9524451417891676,0.005046787229308625,False,nan,reject,1.8,2.25e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,58,0.145,464000.0,58.0,58.0,0.0,1.2791854719367275,0.3932495318955882,0.3930052062601139,0.48830265782116133,0.658676021458569,0.952499336920278,0.987,0.487,0.9524727111794972,0.000967503125201219,0.9494527885233153,0.013488963062061377,False,nan,reject,1.8,2.1551724137931033e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,58,0.145,464000.0,58.0,58.0,0.0,1.2784914803336604,0.39371750679093875,0.39347309090361826,0.49000229881409907,0.6591140493895287,0.9550932560507115,0.988,0.488,0.9550930854930207,0.0015447306111354697,0.9583525758132933,0.0026355177169812283,False,nan,reject,1.8,2.1551724137931033e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,58,0.145,464000.0,58.0,58.0,0.0,1.270570948907624,0.3872414390605138,0.38699371857179676,0.48678250040651816,0.6532714774292696,0.946944856,0.9855,0.48550000000000004,0.9469444550533175,0.0013942002423082966,0.9575916781581669,0.030158740805275808,False,nan,reject,1.8,2.1551724137931033e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,58,0.145,464000.0,58.0,58.0,0.0,1.2728570376367951,0.38761012294167696,0.38736288853585454,0.4860551256197362,0.6539976981210287,0.9455258800106138,0.984,0.484,0.9455257021273544,0.0016052013598623072,0.9422592620198437,0.012279635007722,False,nan,reject,1.8,2.1551724137931033e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,67,0.1675,536000.0,67.0,67.0,0.0,1.2757537077202892,0.39143324500821697,0.39118781755234,0.48840087579864044,0.6568415304616859,0.9510443499054555,0.9875,0.48750000000000004,0.9510266952959134,2.6734446537446388e-05,0.9507293988173765,0.007328697922287852,False,nan,reject,1.8,2.0522388059701493e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,67,0.1675,536000.0,67.0,67.0,0.0,1.2742795230891109,0.3899259639798174,0.38967983412310014,0.4870422367877275,0.6557168352089829,0.9495722860287469,0.986,0.486,0.9495721773210776,0.0012124777824139565,0.9503123642856517,0.0087836967903403,False,nan,reject,1.8,2.0522388059701493e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,67,0.1675,536000.0,67.0,67.0,0.0,1.2698365302492025,0.3848478085813758,0.3845986229094356,0.48485141269147947,0.6520896864271628,0.9456544573111131,0.982,0.482,0.9455189024332307,0.004035050749032432,0.953504136051341,0.011628839284844816,False,nan,reject,1.8,2.0522388059701493e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,67,0.1675,536000.0,67.0,67.0,0.0,1.2715442944537296,0.38514875332666354,0.38489987642155954,0.4829274832496214,0.6522133852358057,0.9440640560000608,0.9825,0.48250000000000004,0.9440638378002673,0.005108230757211563,0.9450206603305356,0.0003718559357653861,False,nan,reject,1.8,2.0522388059701493e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,75,0.1875,600000.0,75.0,75.0,0.0,1.274938080684261,0.38990905004468024,0.38966278553102585,0.4874291216080707,0.6557419627907313,0.9491065220000001,0.9855,0.48550000000000004,0.9491064921717599,0.0012145598948677394,0.9487738825057395,0.004466139499125221,False,nan,reject,1.8,2.1666666666666667e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,75,0.1875,600000.0,75.0,75.0,0.0,1.2707509667876662,0.38479955577369074,0.3845505835038272,0.48333085436772494,0.6518827433794111,0.9445333703868654,0.9825,0.48250000000000004,0.9444741485289567,0.0050344466674034916,0.9618662852384403,0.06120788702628677,False,nan,reject,1.8,2.1666666666666667e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,75,0.1875,600000.0,75.0,75.0,0.0,1.263843742458412,0.38079774879154726,0.38054705910855635,0.48303508251951066,0.6482393497841026,0.938566278029097,0.9795,0.47950000000000004,0.938565504434782,0.004160038840130276,0.9388539782985785,0.013125830584182596,False,nan,reject,1.8,2.1666666666666667e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,75,0.1875,600000.0,75.0,75.0,0.0,1.2625634334719682,0.38005896089408486,0.3798076764008831,0.48182658486594665,0.6471591586999438,0.937115868,0.979,0.479,0.9371158376850443,0.00047603952567520924,0.9363562871895009,0.0050542728973062,False,nan,reject,1.8,2.1666666666666667e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2708878504917371,0.387294177145863,0.387046673783481,0.48580451696899496,0.6530933032184538,0.9456331385992218,0.9845,0.48450000000000004,0.945618692423034,0.000978469995442488,0.9449508001078225,0.00597762944499447,False,nan,reject,1.8,2.5602409638554217e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2703076355704082,0.38426520891462745,0.3840156544826142,0.48254362507422854,0.6514932103079987,0.9438820516286575,0.9825,0.48250000000000004,0.9437628871689984,0.007665120015543869,0.9481231868816544,0.011542134340979282,False,nan,reject,1.8,2.5602409638554217e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.2590392311676097,0.37457143884518795,0.37431721954461294,0.48037241423238175,0.6439564003612982,0.9334079820000001,0.9755,0.47550000000000003,0.9334082713691797,0.0003610929670583296,0.9419076563622824,0.0030512521074406163,False,nan,reject,1.8,2.5602409638554217e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,83,0.20750000000000002,664000.0,83.0,83.0,0.0,1.258569759702187,0.3765401624868513,0.37628691195565334,0.47943748404693187,0.6442158439497055,0.9339155020000001,0.977,0.477,0.9339153342314824,0.0017974354483928368,0.9363709801272484,0.0003897982763799712,False,nan,reject,1.8,2.5602409638554217e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,92,0.23,736000.0,92.0,92.0,0.0,1.268025513916106,0.38272347592236555,0.38247333245451587,0.4824342688421851,0.6500885181750149,0.942044324,0.98,0.48,0.9420441703077649,0.004746907332992878,0.9463409609486088,0.0035695224603593534,False,nan,reject,1.8,2.4456521739130436e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,92,0.23,736000.0,92.0,92.0,0.0,1.2642975509034353,0.3814189682695541,0.38116832356211006,0.48261592806387643,0.6481882963330058,0.9386803400055046,0.981,0.481,0.9386801099859556,0.0007970053234267471,0.9377381908208426,0.003987220120065138,False,nan,reject,1.8,2.4456521739130436e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,92,0.23,736000.0,92.0,92.0,0.0,1.2549272110928966,0.3716063538449449,0.3713500973066399,0.4777430966532793,0.6409055807436485,0.931641308,0.9745,0.47450000000000003,0.9316417660720767,0.008176269160868999,0.9600036131977956,0.08449501050022057,False,nan,reject,1.8,2.4456521739130436e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,92,0.23,736000.0,92.0,92.0,0.0,1.2575847441735346,0.3732520850897877,0.3729967256709663,0.47885374636741895,0.6425690894817353,0.932581624,0.974,0.474,0.9325815784355034,0.006986787737674027,0.9473755740146974,0.03162645127703778,False,nan,reject,1.8,2.4456521739130436e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,100,0.25,800000.0,100.0,100.0,0.0,1.2584713906684248,0.3751985081277649,0.374944393750853,0.47938308114286754,0.6437557729094666,0.9338342918814093,0.9775,0.47750000000000004,0.9337345327033373,0.002888919406710433,0.9404994355884723,0.007097203730129453,False,nan,reject,1.8,2.625e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,100,0.25,800000.0,100.0,100.0,0.0,1.2664707516481077,0.3797479173579317,0.37949555861157247,0.48124709841511415,0.6479933162920916,0.942105502,0.9805,0.48050000000000004,0.9421055205074924,0.015791540555222028,0.9813996985474287,0.1318160152658624,False,nan,reject,1.8,2.625e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,100,0.25,800000.0,100.0,100.0,0.0,1.2495657751648306,0.36870453735476316,0.36844743389405543,0.4763123529482718,0.6378216133822242,0.924622426,0.973,0.473,0.9246221373919482,0.002239565798665799,0.9273544362855953,0.006130576556415024,False,nan,reject,1.8,2.625e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,100,0.25,800000.0,100.0,100.0,0.0,1.2574851240602358,0.37262997833239375,0.3723745023551849,0.4778740396939336,0.642052688855849,0.930958288,0.9745,0.47450000000000003,0.9309587002696345,0.005245889300175999,0.9384412633113863,0.008776616602083176,False,nan,reject,1.8,2.625e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,108,0.27,864000.0,108.0,108.0,0.0,1.2580393588851306,0.37415367863474436,0.3738994061356129,0.47787114381280593,0.6428702062792296,0.9305255419923308,0.976,0.476,0.9305213612373396,9.726688839295505e-05,0.9307777106155452,0.00687358006218719,False,nan,reject,1.8,2.4305555555555554e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,108,0.27,864000.0,108.0,108.0,0.0,1.2652011486642327,0.37712957607372477,0.37687584963893617,0.4796462104218099,0.6463254359020454,0.939487146,0.978,0.478,0.939486949646232,0.01864560813872762,0.98640192804954,0.18124053224822523,False,nan,reject,1.8,2.4305555555555554e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,108,0.27,864000.0,108.0,108.0,0.0,1.245807293098196,0.36435494694895365,0.3640950679999161,0.47267311965870773,0.633672651580384,0.9195331125842614,0.9695,0.46950000000000003,0.9166019061088837,0.007032829384432948,0.8972086107518494,0.08743283589809547,False,nan,reject,1.8,2.4305555555555554e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,108,0.27,864000.0,108.0,108.0,0.0,1.2533812820852128,0.3664001978343481,0.36614146704983197,0.4729138426541484,0.6372704346330029,0.925167334,0.97,0.47,0.9251674673037884,0.012780869045837306,0.9809309593171566,0.24170085058220037,False,nan,reject,1.8,2.4305555555555554e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,117,0.2925,936000.0,117.0,117.0,0.0,1.252097284934423,0.3698459859367347,0.369589431566976,0.47532140116977273,0.63872743659628,0.924713685694794,0.974,0.474,0.9245243542675028,0.0005639184850718681,0.9226615404543793,0.004716592051390411,False,nan,reject,1.8,2.777777777777778e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,1,117,0.2925,936000.0,117.0,117.0,0.0,1.2568576858129448,0.37325304654877567,0.37299789540920225,0.47804893225806333,0.6421242261219896,0.9310680080000001,0.9755,0.47550000000000003,0.9310671760123851,0.004339149459654412,0.9370707484265891,0.008113811532031057,False,nan,reject,1.8,2.777777777777778e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,2,117,0.2925,936000.0,117.0,117.0,0.0,1.239957179487679,0.3585108527468197,0.3582485314642323,0.46843220895871596,0.6293584438799366,0.91075153,0.9655,0.4655,0.9107511851608858,0.0005156789271693052,0.9098011847852465,0.005176725108541724,False,nan,reject,1.8,2.777777777777778e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,3,117,0.2925,936000.0,117.0,117.0,0.0,1.2473623842145405,0.36401006345975495,0.36375057738019023,0.47062173874486457,0.6343033234496462,0.9185132215776155,0.969,0.469,0.9185126838444067,0.001365618864828333,0.9194122179997094,0.007267174694971179,False,nan,reject,1.8,2.777777777777778e-05,0.0
FLA,"FLA alpha=1.8, canonical",81eb2a78a7c6aa6642fc9c734e0c2144,8da7d73e85753d4e79f54062070fbc7b,False,0,125,0.3125,1000000.0,125.0,125.0,0.0,1.250229356986746,0.36628015866151586,0.3660211363172905,0.47285794271646275,0.63654022583825,0.9246553940000001,0.971,0.471,0.9246554615127077,0.008883288985853333,0.9371963831155496,0.01955756645306972,False,nan,reject,1.8,2.8e-05,0.0
