method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,17,0.085,54400.0,17.0,17.0,0.0,0.7221064854261854,0.5067934841775334,0.5062834169371929,0.7600000000000001,0.5141300644682454,0.0,0.36550095012754413,0.7311477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,25,0.125,80000.0,25.0,25.0,0.0,0.7176482259767145,0.49989775556719285,0.49938743204016045,0.75375,0.5049196885792508,0.0,0.36138685991337355,0.7298977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,25,0.125,80000.0,25.0,25.0,0.0,0.7165811653586671,0.4989981245782761,0.4984872188276692,0.7525000000000001,0.5089562408546529,0.0,0.36550095012754413,0.7311477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,25,0.125,80000.0,25.0,25.0,0.0,0.7162636491066482,0.49871927421758455,0.49820718110124107,0.7512500000000001,0.5059810193877989,0.0,0.36138685991337355,0.7298977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,25,0.125,80000.0,25.0,25.0,0.0,0.7183026329326117,0.5010698882777255,0.5005592364360179,0.75125,0.5093601917480859,0.0,0.36550095012754413,0.7311477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,33,0.165,105600.0,33.0,33.0,0.0,0.7147956462315066,0.4967837566642881,0.49627167346100787,0.7512500000000001,0.5019751614006454,0.0,0.3581375190341678,0.7286477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,33,0.165,105600.0,33.0,33.0,0.0,0.7112097780117816,0.4928476014588389,0.492333703519209,0.7475,0.5070348571194245,0.0,0.36138685991337355,0.7298977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,33,0.165,105600.0,33.0,33.0,0.0,0.7123138064485581,0.4938659807542304,0.4933520766369348,0.74875,0.49998992894487293,0.0,0.36138685991337355,0.7298977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,33,0.165,105600.0,33.0,33.0,0.0,0.7154107041199198,0.4980913853766631,0.4975786190214835,0.7500000000000001,0.5043620442713492,0.0,0.3552135294390274,0.7273977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,42,0.21,134400.0,42.0,42.0,0.0,0.7111490274257318,0.49210209940024796,0.4915882855603435,0.7462500000000001,0.4953132594813897,0.0,0.35250024063813834,0.7261477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,42,0.21,134400.0,42.0,42.0,0.0,0.708538586634424,0.4898465947865621,0.48933071272341444,0.74875,0.5021723703861656,0.0,0.3499432043209468,0.7248977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,42,0.21,134400.0,42.0,42.0,0.0,0.7119279678996395,0.49279667664972604,0.49228343024979737,0.7475,0.4952003190359331,0.0,0.3581375190341678,0.7286477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,42,0.21,134400.0,42.0,42.0,0.0,0.7126253437710695,0.49425196845122066,0.4937389930232756,0.7512500000000001,0.5036095616843279,0.0,0.3581375190341678,0.7286477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,50,0.25,160000.0,50.0,50.0,0.0,0.7106010222985653,0.49127726721117293,0.49076276410226627,0.75,0.4843593345905036,0.0,0.35250024063813834,0.7261477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,50,0.25,160000.0,50.0,50.0,0.0,0.7043593857161139,0.48405265389245866,0.4835351795976719,0.7450000000000001,0.4932145073888935,0.0,0.35250024063813834,0.7261477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,50,0.25,160000.0,50.0,50.0,0.0,0.7127249172033345,0.494321142232209,0.49380680509371067,0.7500000000000001,0.48959921854580446,0.0,0.35250024063813834,0.7261477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,50,0.25,160000.0,50.0,50.0,0.0,0.7100925713860076,0.4911484232157217,0.4906341266435731,0.74875,0.4984533402677661,0.0,0.3552135294390274,0.7273977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,58,0.29,185600.0,58.0,58.0,0.0,0.7069322186735869,0.4861271111319104,0.4856111100096818,0.7462500000000001,0.4802630185765778,0.0,0.34751035347823656,0.7236477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,58,0.29,185600.0,58.0,58.0,0.0,0.7029873642162143,0.48131541683322676,0.4807970492643294,0.73875,0.47635754796924146,0.0,0.3429385907919372,0.7211477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,58,0.29,185600.0,58.0,58.0,0.0,0.7112778273751572,0.49247819013115246,0.49196305828073283,0.7450000000000001,0.4856560775842531,0.0,0.35250024063813834,0.7261477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,58,0.29,185600.0,58.0,58.0,0.0,0.7090934103366942,0.4905014884890786,0.48998475364718463,0.7462500000000001,0.4962397747534646,0.0,0.3499432043209468,0.7248977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,67,0.335,214400.0,67.0,67.0,0.0,0.7073269330209098,0.48729057556544053,0.48677263706394824,0.7412500000000001,0.4821430426038713,0.0,0.3429385907919372,0.7211477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,67,0.335,214400.0,67.0,67.0,0.0,0.6993436441516696,0.47721472918473706,0.47669360554365836,0.7362500000000001,0.47258399123725103,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,67,0.335,214400.0,67.0,67.0,0.0,0.7065731179973227,0.4859790188144608,0.4854629291242497,0.7425,0.4824588857880131,0.0,0.3499432043209468,0.7248977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,67,0.335,214400.0,67.0,67.0,0.0,0.7060700986938606,0.48675330104916137,0.4862358834211514,0.7462500000000001,0.49234048687851917,0.0,0.3451805012226348,0.7223977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,75,0.375,240000.0,75.0,75.0,0.0,0.7079108653402697,0.48751821895327463,0.48700062933629695,0.73875,0.4753457537695567,0.0,0.3451805012226348,0.7223977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,75,0.375,240000.0,75.0,75.0,0.0,0.6987090250537925,0.47701230122726646,0.4764896385509573,0.73375,0.4673055689791751,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,75,0.375,240000.0,75.0,75.0,0.0,0.7049508300958223,0.48443097513455047,0.4839134155423015,0.74375,0.4788072566643776,0.0,0.3451805012226348,0.7223977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,75,0.375,240000.0,75.0,75.0,0.0,0.7044050150910319,0.4832959028257243,0.48277897548074544,0.74375,0.4876636811696019,0.0,0.34751035347823656,0.7236477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.7061111175342751,0.4853294971249039,0.4848104785820201,0.7400000000000001,0.47227494204846066,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.695035882737632,0.472636988119439,0.47211212543833014,0.73375,0.45876954540685855,0.0,0.3366397852320472,0.7173977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.7059460815549756,0.4852432429745468,0.4847253017266031,0.7425,0.4714398046285968,0.0,0.3429385907919372,0.7211477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,83,0.41500000000000004,265600.0,83.0,83.0,0.0,0.7036795048605011,0.4828891975833214,0.4823703892248461,0.7412500000000001,0.48329440732072126,0.0,0.3429385907919372,0.7211477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,92,0.46,294400.0,92.0,92.0,0.0,0.7039045591674,0.4822391213707573,0.48171820740546434,0.7362500000000001,0.45951813471350034,0.0,0.3346587497596659,0.7161477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,92,0.46,294400.0,92.0,92.0,0.0,0.6950841483527553,0.47174098084580596,0.4712163052154984,0.72875,0.456853684744015,0.0,0.330844230012035,0.7136477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,92,0.46,294400.0,92.0,92.0,0.0,0.7030111124460023,0.48186484266031415,0.4813447536106332,0.7425,0.46696235125448504,0.0,0.3451805012226348,0.7223977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,92,0.46,294400.0,92.0,92.0,0.0,0.7042449353354292,0.48347767256158025,0.48295854335186905,0.7400000000000001,0.4801336445953277,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,100,0.5,320000.0,100.0,100.0,0.0,0.7004454955427574,0.47826263661547364,0.4777401165674785,0.73375,0.4652617872996506,0.0,0.33272823596095336,0.7148977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,100,0.5,320000.0,100.0,100.0,0.0,0.6944098534288407,0.46976083948145064,0.46923584960543985,0.7300000000000001,0.4433783667567339,0.0,0.3290032938430366,0.7123977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,100,0.5,320000.0,100.0,100.0,0.0,0.7014456822957567,0.4793505893558736,0.47883111931549516,0.7400000000000001,0.46304005930756653,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,100,0.5,320000.0,100.0,100.0,0.0,0.7014032041749227,0.4800220207682322,0.47950102849417575,0.73875,0.4711364491050035,0.0,0.3290032938430366,0.7123977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,108,0.54,345600.0,108.0,108.0,0.0,0.7014143066493795,0.4795248793681228,0.4790009889642193,0.7325,0.4597462289918295,0.0,0.3290032938430366,0.7123977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,108,0.54,345600.0,108.0,108.0,0.0,0.6941239209533255,0.4700503002854606,0.46952267793435387,0.7312500000000001,0.4412082534052696,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,108,0.54,345600.0,108.0,108.0,0.0,0.7005909761727134,0.4782576691318102,0.4777376635025682,0.7400000000000001,0.462506431083591,0.0,0.3429385907919372,0.7211477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,108,0.54,345600.0,108.0,108.0,0.0,0.7026033250005224,0.48098255020229874,0.480461113893907,0.73375,0.4642550972589935,0.0,0.330844230012035,0.7136477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,117,0.585,374400.0,117.0,117.0,0.0,0.6976532426081209,0.4748296684311848,0.47430327214022205,0.72875,0.4512025672914224,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,117,0.585,374400.0,117.0,117.0,0.0,0.6946148708380215,0.4705450714204453,0.470017781521063,0.7312500000000001,0.44391732476164436,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,117,0.585,374400.0,117.0,117.0,0.0,0.7006000847768479,0.4784783878382265,0.47795703082960184,0.73875,0.46196166399684413,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,117,0.585,374400.0,117.0,117.0,0.0,0.7001512078037146,0.47812053518368614,0.47759600444792427,0.7300000000000001,0.45768023855091267,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,125,0.625,400000.0,125.0,125.0,0.0,0.6990115074390457,0.4769354382267864,0.4764091902467351,0.73375,0.4458686320487847,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,125,0.625,400000.0,125.0,125.0,0.0,0.6928468593538089,0.46781667894694046,0.4672884128748628,0.7250000000000001,0.43673470229006306,0.0,0.3203522239940927,0.7061477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,125,0.625,400000.0,125.0,125.0,0.0,0.7039522896333065,0.48212640146308783,0.48160426967451353,0.7350000000000001,0.45166057835571316,0.0,0.3366397852320472,0.7173977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,125,0.625,400000.0,125.0,125.0,0.0,0.6989644286680361,0.47569675992492433,0.4751716141022193,0.7275,0.44873969010028014,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,133,0.665,425600.0,133.0,133.0,0.0,0.6968852824933166,0.47474687009530225,0.4742187822549119,0.7350000000000001,0.45014059085298697,0.0,0.32201591292663234,0.7073977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,133,0.665,425600.0,133.0,133.0,0.0,0.6921421470149958,0.46663711456335955,0.46610678972376884,0.72375,0.4329170182390424,0.0,0.31871821930200944,0.7048977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,133,0.665,425600.0,133.0,133.0,0.0,0.6993666129300601,0.47786471478137404,0.47734111405497637,0.7325,0.4609480174528544,0.0,0.3386760897601658,0.7186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,133,0.665,425600.0,133.0,133.0,0.0,0.6998469556173235,0.47701920364072536,0.4764939903186244,0.7312500000000001,0.4490965983435877,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,142,0.71,454400.0,142.0,142.0,0.0,0.6959740210764763,0.47318703070838164,0.4726569281832499,0.7312500000000001,0.4394879671756955,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,142,0.71,454400.0,142.0,142.0,0.0,0.6917700895165451,0.46567808025070345,0.46514735852726574,0.7250000000000001,0.4269384234068333,0.0,0.3139801250107021,0.7011477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,142,0.71,454400.0,142.0,142.0,0.0,0.7002239352269883,0.47805053308838397,0.47752571398866317,0.7325,0.450323229444926,0.0,0.33272823596095336,0.7148977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,142,0.71,454400.0,142.0,142.0,0.0,0.6989780999779549,0.4756911869906515,0.47516546804327375,0.7275,0.4458748547104543,0.0,0.3171124142735573,0.7036477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,150,0.75,480000.0,150.0,150.0,0.0,0.6947664267343793,0.47141662992201294,0.4708858953153484,0.7250000000000001,0.4333975502594828,0.0,0.3203522239940927,0.7061477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,150,0.75,480000.0,150.0,150.0,0.0,0.6911762478434769,0.46462340846902683,0.46409163717102586,0.7250000000000001,0.42379778736282936,0.0,0.3155334598958748,0.7023977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,150,0.75,480000.0,150.0,150.0,0.0,0.6990687819210142,0.47664515545162756,0.4761185389713146,0.7325,0.4478047572670901,0.0,0.330844230012035,0.7136477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,150,0.75,480000.0,150.0,150.0,0.0,0.6933871699988416,0.46853255354239687,0.4680026403641775,0.7225,0.4376004411662825,0.0,0.31871821930200944,0.7048977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,158,0.79,505600.0,158.0,158.0,0.0,0.6958467055332783,0.47136945212990367,0.4708390428623479,0.7275,0.42943627461313505,0.0,0.3203522239940927,0.7061477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,158,0.79,505600.0,158.0,158.0,0.0,0.690246662923935,0.46387934904216377,0.46334610271835486,0.7200000000000001,0.4255305430772517,0.0,0.3155334598958748,0.7023977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,158,0.79,505600.0,158.0,158.0,0.0,0.6970391816177696,0.4738112322328343,0.4732842768774558,0.72875,0.446743840184208,0.0,0.3290032938430366,0.7123977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,158,0.79,505600.0,158.0,158.0,0.0,0.6912634155218098,0.4657220258537538,0.46518896221655404,0.7175,0.42474773435644375,0.0,0.3139801250107021,0.7011477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,167,0.835,534400.0,167.0,167.0,0.0,0.6951692035926051,0.4705248107795462,0.4699932792895054,0.7225,0.42686187566270384,0.0,0.31871821930200944,0.7048977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,167,0.835,534400.0,167.0,167.0,0.0,0.6881112947863042,0.4602396033622622,0.45970440525319767,0.7175,0.4166475310443748,0.0,0.30946299982446435,0.6973977216369078,False,nan,reject,0.0,0.0
