experiment,method,time,L1_density_error_mean,L1_density_error_std,L1_density_error_count,L2_density_error_mean,L2_density_error_std,L2_density_error_count,truncated_KDE_chi2_mean,truncated_KDE_chi2_std,truncated_KDE_chi2_count,KDE_CDF_sup_error_mean,KDE_CDF_sup_error_std,KDE_CDF_sup_error_count,empirical_CDF_sup_error_mean,empirical_CDF_sup_error_std,empirical_CDF_sup_error_count,KDE_vs_empirical_CDF_sup_mean,KDE_vs_empirical_CDF_sup_std,KDE_vs_empirical_CDF_sup_count,KDE_integral_mean,KDE_integral_std,KDE_integral_count,L1_density_error_se,L2_density_error_se,truncated_KDE_chi2_se,KDE_CDF_sup_error_se,empirical_CDF_sup_error_se,KDE_vs_empirical_CDF_sup_se,KDE_integral_se,KDE_bandwidth,chi_interval_left,chi_interval_right,chi_omitted_target_mass,chi_target_density_min
triple-well,CP-overlong,0.147,1.4829769043399539,0.015573940181661024,4,0.7377394501782701,0.014501277320404947,4,4.107683321364382,0.07211925792014638,4,0.7118303335251874,0.006945500159560613,4,0.7170414937269545,0.007035044136747434,4,0.031615557003286276,0.0028291706605328743,4,1.0,1.6958936828758672e-16,4,0.007786970090830512,0.007250638660202474,0.03605962896007319,0.0034727500797803066,0.003517522068373717,0.0014145853302664371,8.479468414379336e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.1617,1.4662043751073892,0.01757711866619275,4,0.6997237216685608,0.01794964516068331,4,3.89860522399911,0.09098991963579954,4,0.703545209400239,0.0074223364497902665,4,0.7079580241613374,0.007571049737578947,4,0.030551817476722642,0.003437804986383814,4,1.0,6.409875621278546e-17,4,0.008788559333096375,0.008974822580341655,0.04549495981789977,0.0037111682248951333,0.0037855248687894737,0.001718902493191907,3.204937810639273e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.1764,1.450876842688729,0.016965599379676503,4,0.6605075409172705,0.020620021230657804,4,3.686966438478331,0.1045526359804771,4,0.6961160182707945,0.008214938729668449,4,0.7004093601222592,0.008962400766502548,4,0.02976159662935659,0.0014766013223462004,4,0.9999999999999999,1.2819751242557092e-16,4,0.008482799689838252,0.010310010615328902,0.05227631799023855,0.004107469364834224,0.004481200383251274,0.0007383006611731002,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.1911,1.4352674964604153,0.01963482802234376,4,0.6248887595126756,0.01760479839338409,4,3.4908280357946264,0.08811057148697897,4,0.6883023678550131,0.009661385225267714,4,0.6917746012016062,0.009760534241606084,4,0.026481852311867768,0.0022219209688449596,4,1.0,1.6958936828758672e-16,4,0.00981741401117188,0.008802399196692045,0.044055285743489485,0.004830692612633857,0.004880267120803042,0.0011109604844224798,8.479468414379336e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.2058,1.4227759381010865,0.016061086875672925,4,0.5971035362618748,0.015967054642195472,4,3.3343823379336444,0.08357847137141841,4,0.6820989775057992,0.0076009791148192694,4,0.6857385416585869,0.007671824480929267,4,0.025993871015361866,0.0017640620735063308,4,1.0,9.064933036736789e-17,4,0.008030543437836463,0.007983527321097736,0.041789235685709206,0.0038004895574096347,0.0038359122404646334,0.0008820310367531654,4.5324665183683945e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.2205,1.4071902681801018,0.011583723248931605,4,0.5669005102267657,0.011349989595603387,4,3.169286789974728,0.05621009534999945,4,0.674445912432823,0.005282596795284097,4,0.6776943175651335,0.005015367822513399,4,0.025205966673807333,0.0026323237432420016,4,1.0,1.4332917616497527e-16,4,0.0057918616244658026,0.005674994797801694,0.028105047674999724,0.0026412983976420485,0.0025076839112566996,0.0013161618716210008,7.166458808248763e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.2352,1.394443900965804,0.011428677402432912,4,0.5389114644370376,0.009894088750307537,4,3.015201455545234,0.04623922699476476,4,0.6679605727513473,0.00508435829189719,4,0.6718354598083602,0.005145811936078607,4,0.02443726343855486,0.0035667733417177345,4,1.0,1.2819751242557092e-16,4,0.005714338701216456,0.0049470443751537686,0.02311961349738238,0.002542179145948595,0.0025729059680393036,0.0017833866708588672,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.2499,1.37976744698452,0.015324436224851197,4,0.5126308981827266,0.007640993473209194,4,2.8646337765436916,0.0324747095596135,4,0.6608466323735689,0.0071845230680381905,4,0.6640104669954991,0.00751088473228741,4,0.022963155185658647,0.0021419267178273745,4,1.0,1.4332917616497527e-16,4,0.0076622181124255985,0.003820496736604597,0.01623735477980675,0.0035922615340190952,0.003755442366143705,0.0010709633589136873,7.166458808248763e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.2646,1.3684329714901464,0.014584770319336032,4,0.4905350124210413,0.007673008031628676,4,2.74133868215012,0.03576032381332648,4,0.6543392676940416,0.0062605220094646315,4,0.6579157196510443,0.005853395745320238,4,0.0223962446002018,0.0014057044996763205,4,1.0,9.064933036736789e-17,4,0.007292385159668016,0.003836504015814338,0.01788016190666324,0.0031302610047323157,0.002926697872660119,0.0007028522498381603,4.5324665183683945e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.2793,1.3554897064268614,0.014150651770067638,4,0.4665256633682011,0.004740271580457576,4,2.610384361156003,0.021097099910540453,4,0.6469749643256838,0.005978965174708404,4,0.6505443965995821,0.005877163137629233,4,0.02226682665054367,0.002040805816541508,4,1.0,1.4332917616497527e-16,4,0.007075325885033819,0.002370135790228788,0.010548549955270227,0.002989482587354202,0.0029385815688146165,0.001020402908270754,7.166458808248763e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.294,1.3466635527138264,0.00991014969153248,4,0.44894306115007776,0.0034060412568601857,4,2.5104491343158784,0.022300834980204364,4,0.6413382920033341,0.003742305442569908,4,0.6451749611055102,0.0039233818998604935,4,0.019894329608303743,0.0007655848119621492,4,1.0,2.220446049250313e-16,4,0.00495507484576624,0.0017030206284300929,0.011150417490102182,0.001871152721284954,0.0019616909499302468,0.0003827924059810746,1.1102230246251565e-16,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3087,1.3362124835190907,0.010342551681676311,4,0.43010192691014126,0.0032380250066846015,4,2.405000057594457,0.022924196068540428,4,0.6356112977384025,0.003140365433208258,4,0.6393047521558426,0.002936817449810578,4,0.01986107032224811,0.0018839715774331988,4,1.0,0.0,4,0.0051712758408381555,0.0016190125033423008,0.011462098034270214,0.001570182716604129,0.001468408724905289,0.0009419857887165994,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3234,1.3262703065202255,0.007631322125666811,4,0.4128900832334297,0.0047787590342183205,4,2.306450233712742,0.036079395377064845,4,0.6304496637130534,0.0020189480309940567,4,0.6341138091133685,0.0025150336268412714,4,0.01894376172434724,0.002130274382157966,4,1.0,6.409875621278546e-17,4,0.0038156610628334053,0.0023893795171091602,0.018039697688532422,0.0010094740154970284,0.0012575168134206357,0.001065137191078983,3.204937810639273e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3381,1.315054844111986,0.0037566363863627177,4,0.3957111865558301,0.007164781335539172,4,2.207257393666268,0.04567185402817961,4,0.6246992047561638,0.0007858818674919422,4,0.6283732780957552,0.0010106552622283385,4,0.018066884741894357,0.0010313331935914531,4,1.0,6.409875621278546e-17,4,0.0018783181931813588,0.003582390667769586,0.022835927014089805,0.0003929409337459711,0.0005053276311141692,0.0005156665967957266,3.204937810639273e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3528,1.3048000636586363,0.005983504689597041,4,0.37870513391835586,0.0066882649659198955,4,2.111418296003886,0.04186052835884663,4,0.6185026762012708,0.0013306973243134724,4,0.6218680270444651,0.0012607149227223332,4,0.01900356587848652,0.0013623707400246393,4,1.0,0.0,4,0.0029917523447985203,0.0033441324829599477,0.020930264179423314,0.0006653486621567362,0.0006303574613611666,0.0006811853700123197,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3675,1.2940841655330033,0.00790771379455368,4,0.3614825084589705,0.0054638702558136715,4,2.014506649003939,0.04304709048810881,4,0.612506461033706,0.0008058656236108707,4,0.6156400617907309,0.0003426159842336584,4,0.01906660438265896,0.0016150435247153584,4,1.0,1.2819751242557092e-16,4,0.00395385689727684,0.0027319351279068357,0.021523545244054407,0.00040293281180543537,0.0001713079921168292,0.0008075217623576792,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3822,1.2859258574697425,0.00852343130853037,4,0.34926964624859363,0.004899208245747991,4,1.9450526267788333,0.04333737136118718,4,0.6078507464651941,0.001375854309536021,4,0.6109396515416605,0.0008999557351858945,4,0.01793052795558965,0.001264213411669678,4,1.0,6.409875621278546e-17,4,0.004261715654265185,0.0024496041228739955,0.02166868568059359,0.0006879271547680105,0.00044997786759294725,0.000632106705834839,3.204937810639273e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.3969,1.2728895474582482,0.005066241754796251,4,0.33446376320681553,0.004714019282822408,4,1.8603287756784106,0.03881254906076909,4,0.6012345208545351,0.002348315296026317,4,0.6040008684142729,0.002457189007479472,4,0.016683198133083846,0.0006031392607329587,4,1.0,1.8129866073473578e-16,4,0.0025331208773981253,0.002357009641411204,0.019406274530384546,0.0011741576480131584,0.001228594503739736,0.00030156963036647935,9.064933036736789e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.4116,1.2625011766752001,0.004000984588836706,4,0.32109384243902034,0.007445069026903645,4,1.7858749044243414,0.05257333789760632,4,0.5957029969559375,0.00235481518156354,4,0.5982384522117445,0.002638639493586738,4,0.016750431507825403,0.0022102675725662697,4,1.0,9.064933036736789e-17,4,0.002000492294418353,0.0037225345134518223,0.02628666894880316,0.00117740759078177,0.001319319746793369,0.0011051337862831349,4.5324665183683945e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.4263,1.2557177053329256,0.005228650575526239,4,0.30986630619893435,0.007219935384221537,4,1.720098511124154,0.04927244332029375,4,0.5911982924597899,0.0028377845402187784,4,0.593826129607751,0.003038917630629287,4,0.016160215737859085,0.0016066205546704426,4,0.9999999999999999,1.6958936828758672e-16,4,0.0026143252877631196,0.0036099676921107684,0.024636221660146874,0.0014188922701093892,0.0015194588153146435,0.0008033102773352213,8.479468414379336e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.441,1.2485190710406986,0.009828112714324145,4,0.298973320917069,0.005994204996506992,4,1.6564027781367772,0.04426329067618598,4,0.5860398328462084,0.003243828042110053,4,0.5888506718533375,0.003845815232152053,4,0.016649454789890772,0.0012903612801663314,4,1.0,1.6958936828758672e-16,4,0.0049140563571620725,0.002997102498253496,0.02213164533809299,0.0016219140210550266,0.0019229076160760265,0.0006451806400831657,8.479468414379336e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.4557,1.238418773178111,0.012469007142979122,4,0.28803651276253983,0.008172487959717756,4,1.59210814166335,0.055078609339654985,4,0.580763039357564,0.004476541954616363,4,0.5830885769555401,0.004201804347231233,4,0.01496267051734225,0.0018437490231172577,4,1.0,1.6958936828758672e-16,4,0.006234503571489561,0.004086243979858878,0.027539304669827493,0.0022382709773081815,0.0021009021736156167,0.0009218745115586288,8.479468414379336e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.4704,1.232266376168359,0.014693249091064986,4,0.2792402915741628,0.009755215270482336,4,1.5399012236598744,0.06386007015633464,4,0.5766281465836471,0.005586916202560854,4,0.5791969114257574,0.005893350624596194,4,0.014583910778709491,0.0017206441584914909,4,1.0,1.2819751242557092e-16,4,0.007346624545532493,0.004877607635241168,0.03193003507816732,0.002793458101280427,0.002946675312298097,0.0008603220792457454,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.4851,1.2267642080937082,0.01652423100221148,4,0.27183677432897013,0.010326528048598122,4,1.4946362890937142,0.06457216934233062,4,0.5727672946520891,0.005962040034143489,4,0.5748417055100391,0.005947558615413434,4,0.015551731562513674,0.0009879235309761193,4,1.0,1.1102230246251565e-16,4,0.00826211550110574,0.005163264024299061,0.03228608467116531,0.0029810200170717446,0.002973779307706717,0.0004939617654880597,5.551115123125783e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.4998,1.2182807742988713,0.016039771891661385,4,0.2610723898917189,0.00938100503489293,4,1.434152775304987,0.05765762775934849,4,0.5681013986673361,0.005441054025615247,4,0.5704318415174412,0.0056792417706409085,4,0.015089115588635474,0.0020455733688454756,4,0.9999999999999999,1.2819751242557092e-16,4,0.008019885945830692,0.004690502517446465,0.028828813879674245,0.0027205270128076234,0.0028396208853204543,0.0010227866844227378,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.5145,1.208111952653656,0.014586922724985896,4,0.25390581811683266,0.007873142619514755,4,1.389962805921788,0.050037225462764554,4,0.5625579670582023,0.004989950838540446,4,0.5647300350809397,0.004566454478365257,4,0.01526549967995433,0.001557129144984718,4,1.0,0.0,4,0.007293461362492948,0.0039365713097573776,0.025018612731382277,0.002494975419270223,0.0022832272391826287,0.000778564572492359,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.5292,1.2017677054705391,0.01592918564419498,4,0.24542808663619226,0.006415929375316848,4,1.3406535601634557,0.04304686351910852,4,0.5586491933292761,0.005620195089013225,4,0.5609373064642551,0.005720379336219446,4,0.014473035829539349,0.0017829101446194882,4,1.0,6.409875621278546e-17,4,0.00796459282209749,0.003207964687658424,0.02152343175955426,0.0028100975445066127,0.002860189668109723,0.0008914550723097441,3.204937810639273e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.5438999999999999,1.1946414020106635,0.016125801483481604,4,0.23823763077339985,0.008399577022013232,4,1.298053017881553,0.05151224553754414,4,0.5539279931929953,0.007441700562480659,4,0.5560975090849574,0.0076638562399850745,4,0.013481452962406867,0.0010688485175786935,4,1.0,2.3111135221866393e-16,4,0.008062900741740802,0.004199788511006616,0.02575612276877207,0.0037208502812403296,0.0038319281199925372,0.0005344242587893468,1.1555567610933196e-16,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.5586,1.1869279680385696,0.008580108820327049,4,0.2294709980083504,0.005719501421219666,4,1.2443246349330366,0.040666841908339774,4,0.5486367409973307,0.005500576865159294,4,0.5507038773700044,0.005829346637182037,4,0.012315165598241182,0.0018176737495397626,4,1.0,0.0,4,0.004290054410163524,0.002859750710609833,0.020333420954169887,0.002750288432579647,0.0029146733185910186,0.0009088368747698813,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.5733,1.1823856889485442,0.009676554282317208,4,0.22368927402246647,0.006320035877444108,4,1.2094159396033421,0.045766505925141504,4,0.545222671393684,0.005614817229082454,4,0.5474479247135773,0.005116746335008582,4,0.011812563200469764,0.001203401634726332,4,0.9999999999999999,9.064933036736789e-17,4,0.004838277141158604,0.003160017938722054,0.022883252962570752,0.002807408614541227,0.002558373167504291,0.000601700817363166,4.5324665183683945e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.588,1.1721017507019948,0.006507596509495682,4,0.2166306692660023,0.005385950345111394,4,1.166175067601779,0.03963308035880783,4,0.5397345067953961,0.003590283782702942,4,0.5414073467007301,0.0032607909055580716,4,0.011045733048865303,0.0012034964325051474,4,1.0,1.1102230246251565e-16,4,0.003253798254747841,0.002692975172555697,0.019816540179403916,0.001795141891351471,0.0016303954527790358,0.0006017482162525737,5.551115123125783e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6027,1.1653481694212593,0.007900854803532607,4,0.21063662636553324,0.005056999572168358,4,1.1312241339984548,0.0353181979563607,4,0.5359735686105641,0.004274721789413451,4,0.537990448434515,0.0037709816970928917,4,0.012415863434103294,0.0006300986151857054,4,1.0,9.064933036736789e-17,4,0.003950427401766304,0.002528499786084179,0.01765909897818035,0.0021373608947067254,0.0018854908485464459,0.0003150493075928527,4.5324665183683945e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6174,1.160386931943656,0.007786492825848844,4,0.20472862332859063,0.003622503222995776,4,1.0965316458132415,0.029527499596385346,4,0.5322252453247451,0.0033536267387147267,4,0.534388695396856,0.0025797783010890387,4,0.011814629225701145,0.0008239191578301838,4,1.0,0.0,4,0.003893246412924422,0.001811251611497888,0.014763749798192673,0.0016768133693573634,0.0012898891505445194,0.0004119595789150919,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6321,1.1559466430966803,0.009112814770153415,4,0.19947404729793333,0.0036502498309813488,4,1.064348263179201,0.028855195663265477,4,0.5286478926664375,0.003497487125843475,4,0.5306385672550044,0.0034339671445416473,4,0.0112961971109439,0.0010845767429008139,4,1.0,0.0,4,0.004556407385076708,0.0018251249154906744,0.014427597831632739,0.0017487435629217375,0.0017169835722708237,0.0005422883714504069,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6468,1.1504203430104099,0.008980231506324609,4,0.1938336957748092,0.0035799063642939005,4,1.032901620625567,0.028788698950843065,4,0.5254812471565031,0.0029839304242055944,4,0.5274806839761566,0.002867085746589175,4,0.011004190795949206,0.0011401187203670744,4,1.0,6.409875621278546e-17,4,0.0044901157531623045,0.0017899531821469502,0.014394349475421533,0.0014919652121027972,0.0014335428732945876,0.0005700593601835372,3.204937810639273e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6615,1.1479416789671941,0.008766009480031456,4,0.18995160486148724,0.002600701636391361,4,1.009789871644279,0.02531071765349368,4,0.5228605595438964,0.0038127170097158607,4,0.5250253050139269,0.00335774199310343,4,0.010221980999244734,0.0018662072773499745,4,1.0,0.0,4,0.004383004740015728,0.0013003508181956805,0.01265535882674684,0.0019063585048579303,0.001678870996551715,0.0009331036386749873,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6762,1.1429305576333024,0.008979714175719048,4,0.1859016922022191,0.002712810171964439,4,0.9857390578956331,0.029510318175640125,4,0.5206659226531779,0.003928924838795018,4,0.5223902894361037,0.003941869110927304,4,0.010042531821217546,0.0008208836050585564,4,1.0,1.2819751242557092e-16,4,0.004489857087859524,0.0013564050859822196,0.014755159087820062,0.001964462419397509,0.001970934555463652,0.0004104418025292782,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.6909,1.1406942660550436,0.009605728255987782,4,0.18178732301527004,0.0037109293233270253,4,0.9617685356875869,0.034917640968797084,4,0.5180953054800326,0.0034244410765869046,4,0.5197279999144918,0.003161883262152369,4,0.009911924042682624,0.0004969726743403537,4,1.0,0.0,4,0.004802864127993891,0.0018554646616635126,0.017458820484398542,0.0017122205382934523,0.0015809416310761846,0.00024848633717017683,0.0,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
triple-well,CP-overlong,0.7056,1.1356377898362306,0.006592125243550329,4,0.17672666473457463,0.003249840882583903,4,0.929765204269439,0.026899873698571643,4,0.5140419505835857,0.0016432546254106408,4,0.5157575170235565,0.001530156542120275,4,0.009903717417530017,0.0012925592871718301,4,1.0,1.2819751242557092e-16,4,0.0032960626217751646,0.0016249204412919515,0.013449936849285821,0.0008216273127053204,0.0007650782710601375,0.0006462796435859151,6.409875621278546e-17,0.09199214785700836,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915
