method,seed,time,coverage,effective_mode_count,W2,MMD,weak_x,weak_x2,weak_x3,weak_middle_indicator,weak_left_indicator
Langevin,0,0.2058,0.3333333333333333,0.3333333333333333,3.898051201127653,0.789459733052505,3.2855070861055715,3.5244736782347807,30.252767297153575,0.40992834118157717,0.7525184498734274
Langevin,0,0.2205,0.3333333333333333,0.3333333333333333,3.984519013790088,0.7618737793190278,3.2846094210067567,3.5201661470853054,30.238068191453912,0.40992834118157717,0.7525184498734274
Langevin,0,0.2352,0.3333333333333333,0.3333333333333333,3.898152307298324,0.8102806123497985,3.2855426381822195,3.5276905555366795,30.280828613466547,0.40992834118157717,0.7525184498734274
Langevin,0,0.2499,0.3333333333333333,0.3333333333333333,3.9217552631655623,0.7789074068226729,3.286314708952602,3.5337267570995667,30.314600338326123,0.40992834118157717,0.7525184498734274
Langevin,0,0.2646,0.3333333333333333,0.3333333333333333,3.800677712366295,0.75341105480392,3.2874657602466706,3.5431923384307193,30.36892390741552,0.40992834118157717,0.7525184498734274
Langevin,0,0.2793,0.3333333333333333,0.3333333333333333,3.882683623525725,0.8121850842591207,3.287550372506814,3.545356386754218,30.385930362364817,0.40992834118157717,0.7525184498734274
Langevin,0,0.294,0.3333333333333333,0.3333333333333333,3.9399959320843245,0.7865887981018047,3.286468436543727,3.5407273285991057,30.37318079116199,0.40992834118157717,0.7525184498734274
Langevin,0,0.3087,0.3333333333333333,0.3333333333333333,3.8945047119954634,0.7692178172893178,3.2860253658527383,3.539414018018963,30.373238163544386,0.40992834118157717,0.7525184498734274
Langevin,0,0.3234,0.3333333333333333,0.3333333333333333,3.867761840668144,0.7773952197516049,3.283857016693512,3.528162473733973,30.32967475371718,0.40992834118157717,0.7525184498734274
Langevin,0,0.3381,0.3333333333333333,0.3333333333333333,3.856629968111494,0.7828241628899035,3.284001817290256,3.5306642377054995,30.348031486070855,0.40992834118157717,0.7525184498734274
Langevin,0,0.3528,0.3333333333333333,0.3333333333333333,3.8472911398089655,0.7739266317096382,3.2846255838926224,3.5363338314461643,30.382035736764266,0.40992834118157717,0.7525184498734274
Langevin,0,0.3675,0.3333333333333333,0.3333333333333333,3.893393412306177,0.7811938895555313,3.2854810498281477,3.543590612679383,30.424920394164946,0.40992834118157717,0.7525184498734274
Langevin,0,0.3822,0.3333333333333333,0.3333333333333333,3.8754222414066395,0.7712397743527147,3.285047529078254,3.5429326000730352,30.43028052705928,0.40992834118157717,0.7525184498734274
Langevin,0,0.3969,0.3333333333333333,0.3333333333333333,3.9109450820387135,0.8286723033342622,3.2866881672937223,3.5539582752235237,30.48571112037931,0.40992834118157717,0.7525184498734274
Langevin,0,0.4116,0.3333333333333333,0.3333333333333333,3.8295216747807372,0.7842684923776182,3.2858246952833023,3.551252453812001,30.484716563184982,0.40992834118157717,0.7525184498734274
Langevin,0,0.4263,0.3333333333333333,0.3333333333333333,3.8858390064490274,0.7759057028693579,3.285176213874793,3.548159270392995,30.474167179967008,0.40992834118157717,0.7525184498734274
Langevin,0,0.441,0.3333333333333333,0.3333333333333333,3.9112533406203833,0.6971001689138617,3.2851694496271544,3.5506453207926274,30.496563705845553,0.40992834118157717,0.7525184498734274
Langevin,0,0.4557,0.3333333333333333,0.3333333333333333,3.8730735784383303,0.7395323510284,3.285773852517195,3.55542463502821,30.52316813065633,0.40992834118157717,0.7525184498734274
Langevin,0,0.4704,0.3333333333333333,0.3333333333333333,3.882055561855006,0.7637400915931817,3.2864627889462756,3.561039531653911,30.55557837633062,0.40992834118157717,0.7525184498734274
Langevin,0,0.4851,0.3333333333333333,0.3333333333333333,3.8984093417101664,0.7616234646067896,3.2868601282100074,3.5643902897724065,30.57507082039996,0.40992834118157717,0.7525184498734274
Langevin,0,0.4998,0.3333333333333333,0.3333333333333333,3.9102574755561452,0.7586313411775173,3.2868202360981016,3.5647793771888523,30.579301451589153,0.40992834118157717,0.7525184498734274
Langevin,0,0.5145,0.3333333333333333,0.3333333333333333,3.741360172445507,0.7508347826729572,3.288894808088932,3.577723438324316,30.640253675319933,0.40992834118157717,0.7525184498734274
Langevin,0,0.5292,0.3333333333333333,0.3333333333333333,3.8841279009943883,0.7823241583933022,3.288795269066801,3.579498978928841,30.658729861935857,0.40992834118157717,0.7525184498734274
Langevin,0,0.5438999999999999,0.3333333333333333,0.3333333333333333,3.8792160572837613,0.7630560600602343,3.2905694087582216,3.5911116140044967,30.715925823791792,0.40992834118157717,0.7525184498734274
Langevin,0,0.5586,0.3333333333333333,0.3333333333333333,3.9207245173668435,0.7574663118749589,3.2900253204787595,3.5895010678673707,30.716050647932594,0.40992834118157717,0.7525184498734274
Langevin,0,0.5733,0.3333333333333333,0.3333333333333333,3.9240533533615376,0.7043340921118456,3.2904255212378906,3.593251013053802,30.739694834452678,0.40992834118157717,0.7525184498734274
Langevin,0,0.588,0.3333333333333333,0.3333333333333333,3.890802824199901,0.7818416292023588,3.2895710114716845,3.5907315645004108,30.739812345770662,0.40992834118157717,0.7525184498734274
Langevin,0,0.6027,0.3333333333333333,0.3333333333333333,3.882164724646958,0.7827993835836263,3.2901614906595715,3.5956088341592523,30.76787220676748,0.40992834118157717,0.7525184498734274
Langevin,0,0.6174,0.3333333333333333,0.3333333333333333,3.822200975874184,0.7905443090930921,3.2888131874176847,3.589529048586771,30.749016780244055,0.40992834118157717,0.7525184498734274
Langevin,0,0.6321,0.3333333333333333,0.3333333333333333,3.8703062266776658,0.7119673431923743,3.286782007386791,3.5783223204909884,30.703041111765835,0.40992834118157717,0.7525184498734274
Langevin,0,0.6468,0.3333333333333333,0.3333333333333333,3.911580670435849,0.7725980467026446,3.288676794916119,3.591508254819521,30.770659471273188,0.40992834118157717,0.7525184498734274
Langevin,0,0.6615,0.3333333333333333,0.3333333333333333,3.867223011562364,0.7490889481894766,3.288199860414773,3.5899036605771695,30.768950242620644,0.40992834118157717,0.7525184498734274
Langevin,0,0.6762,0.3333333333333333,0.3333333333333333,3.8859353048534966,0.7712900924361419,3.287730836518779,3.588609563194087,30.77019161175958,0.40992834118157717,0.7525184498734274
Langevin,0,0.6909,0.3333333333333333,0.3333333333333333,3.8606889013027237,0.7805921253948097,3.2868225606114794,3.5841574408867256,30.75371737823293,0.40992834118157717,0.7525184498734274
Langevin,0,0.7056,0.3333333333333333,0.3333333333333333,3.838912222476774,0.7554966780935424,3.2867549447020585,3.5846540245734158,30.760633949304356,0.40992834118157717,0.7525184498734274
Langevin,0,0.7202999999999999,0.3333333333333333,0.3333333333333333,3.8180759003096267,0.7407765544598346,3.2873264121443984,3.589871430523269,30.79182055025492,0.40992834118157717,0.7525184498734274
Langevin,0,0.735,0.3333333333333333,0.3333333333333333,3.8777198736032163,0.7677799583881544,3.287828837224695,3.5945664930305323,30.82024992006118,0.40992834118157717,0.7525184498734274
Langevin,0,0.7497,0.3333333333333333,0.3333333333333333,3.8172482829954926,0.731194058707137,3.284952442450406,3.579573770528418,30.76143927821538,0.40992834118157717,0.7525184498734274
Langevin,0,0.7644,0.3333333333333333,0.3333333333333333,3.8661386698587945,0.7474122621572059,3.2875581552479938,3.596259887017837,30.842299806456673,0.40992834118157717,0.7525184498734274
Langevin,0,0.7791,0.3333333333333333,0.3333333333333333,3.808025708098934,0.7286996935335152,3.286899905865701,3.5950983802798024,30.84959791957796,0.40992834118157717,0.7525184498734274
Langevin,0,0.7938,0.3333333333333333,0.3333333333333333,3.9225268284599895,0.7314503519853717,3.2881591382403097,3.603454898385669,30.890299033062984,0.40992834118157717,0.7525184498734274
Langevin,0,0.8085,0.3333333333333333,0.3333333333333333,3.8540625943708062,0.7398836750608346,3.289012329101652,3.6104468877678784,30.930424521189295,0.40992834118157717,0.7525184498734274
Langevin,0,0.8232,0.3333333333333333,0.3333333333333333,3.8186348805605523,0.7882275248054883,3.2901441716407165,3.618702371299463,30.973827420180484,0.40992834118157717,0.7525184498734274
Langevin,0,0.8379,0.3333333333333333,0.3333333333333333,3.796508002029094,0.7333392865250299,3.2893577594455903,3.614510139365544,30.95733716784498,0.40992834118157717,0.7525184498734274
Langevin,0,0.8526,0.3333333333333333,0.3333333333333333,3.84288482836164,0.7590003570504975,3.289219056961384,3.6141100835833733,30.956873367569184,0.40992834118157717,0.7525184498734274
Langevin,0,0.8673,0.3333333333333333,0.3333333333333333,3.8153150288282816,0.7175699910060476,3.289618891405134,3.6182325342909056,30.983564593987502,0.40992834118157717,0.7525184498734274
Langevin,0,0.882,0.3333333333333333,0.3333333333333333,3.8112416654129637,0.6948107833844235,3.2895464206282914,3.617925563673511,30.983469342596933,0.40992834118157717,0.7525184498734274
Langevin,0,0.8966999999999999,0.3333333333333333,0.3333333333333333,3.912149108839801,0.726034298823723,3.289044698279815,3.6174339991273587,30.991847993588205,0.40992834118157717,0.7525184498734274
Langevin,0,0.9114,0.3333333333333333,0.3333333333333333,3.821357656779924,0.8052625588488529,3.289144077900547,3.620312887100484,31.01595807195679,0.40992834118157717,0.7525184498734274
Langevin,0,0.9261,0.3333333333333333,0.3333333333333333,3.829289503803498,0.7199528539693412,3.2864576386670565,3.605350699082713,30.952760422591005,0.40992834118157717,0.7525184498734274
Langevin,0,0.9408,0.3333333333333333,0.3333333333333333,3.8327717708210143,0.6959193910872081,3.2850775939471006,3.5982994726833706,30.926289067081612,0.40992834118157717,0.7525184498734274
Langevin,0,0.9555,0.3333333333333333,0.3333333333333333,3.801263365415874,0.754236102793543,3.28506414575025,3.598865036943211,30.931248876607874,0.40992834118157717,0.7525184498734274
Langevin,0,0.9702,0.3333333333333333,0.3333333333333333,3.862464788886382,0.7122589613420212,3.2838116054422932,3.592397249604309,30.906706386883943,0.40992834118157717,0.7525184498734274
Langevin,0,0.9849,0.3333333333333333,0.3333333333333333,3.7006280319664424,0.7235415559106959,3.284590128656922,3.5975114073666834,30.93201420377382,0.40992834118157717,0.7525184498734274
Langevin,0,0.9996,0.3333333333333333,0.3333333333333333,3.799660899978203,0.7130341463243896,3.284406591384421,3.597147012085202,30.933106615732935,0.40992834118157717,0.7525184498734274
Langevin,0,1.0143,0.3333333333333333,0.3333333333333333,3.7953211302221974,0.7759612743677228,3.2836650585653686,3.5946763692825012,30.930507023031623,0.40992834118157717,0.7525184498734274
Langevin,0,1.029,0.3333333333333333,0.3333333333333333,3.797018968260409,0.7737922961620725,3.2854173557946345,3.606301784728176,30.98760993321784,0.40992834118157717,0.7525184498734274
Langevin,0,1.0437,0.3333333333333333,0.3333333333333333,3.8760194666166012,0.7190782029007983,3.283265102950761,3.5952959132990934,30.945406393776334,0.40992834118157717,0.7525184498734274
Langevin,0,1.0584,0.3333333333333333,0.3333333333333333,3.8401287279635246,0.7623224798277404,3.2848732316141773,3.605646023731582,30.99559510273699,0.40992834118157717,0.7525184498734274
Langevin,0,1.0731,0.3333333333333333,0.3333333333333333,3.835635175709771,0.7698829494644293,3.2852211220411403,3.609176504703017,31.01883081977325,0.40992834118157717,0.7525184498734274
Langevin,0,1.0877999999999999,0.3333333333333333,0.3333333333333333,3.8524195298718498,0.6902345384528142,3.284460777297764,3.606403534841059,31.01347254752495,0.40992834118157717,0.7525184498734274
Langevin,0,1.1025,0.3333333333333333,0.3333333333333333,3.7737977346593867,0.748008388533968,3.285421178994505,3.611535171271113,31.035228064966404,0.40992834118157717,0.7525184498734274
Langevin,0,1.1172,0.3333333333333333,0.3333333333333333,3.830887867182191,0.7337385523855033,3.287021958294768,3.6220831476403763,31.087806658983293,0.40992834118157717,0.7525184498734274
Langevin,0,1.1319,0.3333333333333333,0.3333333333333333,3.813091769614663,0.7346342181957781,3.2876770016562973,3.6271552176208353,31.115440166188055,0.40992834118157717,0.7525184498734274
Langevin,0,1.1466,0.3333333333333333,0.3333333333333333,3.794100248822708,0.7311686716174648,3.2871778718953397,3.625595757693315,31.115134608274104,0.40992834118157717,0.7525184498734274
Langevin,0,1.1613,0.3333333333333333,0.3333333333333333,3.819617660657637,0.7336750173913372,3.288301143486917,3.634733832560542,31.16782198672213,0.40992834118157717,0.7525184498734274
Langevin,0,1.176,0.3333333333333333,0.3333333333333333,3.8107837368265494,0.7519985988721865,3.287898359880766,3.632985948765432,31.1625323618891,0.40992834118157717,0.7525184498734274
Langevin,0,1.1907,0.3333333333333333,0.3333333333333333,3.765054780862265,0.7569069489192992,3.2896046605479214,3.6442972556374595,31.218577234789155,0.40992834118157717,0.7525184498734274
Langevin,0,1.2054,0.3333333333333333,0.3333333333333333,3.7961140430485782,0.7079273421266205,3.2900453592787886,3.647203832961308,31.233816618237665,0.40992834118157717,0.7525184498734274
Langevin,0,1.2201,0.3333333333333333,0.3333333333333333,3.835516325489522,0.6621512541296443,3.288632101009143,3.6399100414254306,31.205594110522345,0.40992834118157717,0.7525184498734274
Langevin,0,1.2348,0.3333333333333333,0.3333333333333333,3.858711665543106,0.7210074860454521,3.2878539628138963,3.6366189755655487,31.19614730928976,0.40992834118157717,0.7525184498734274
Langevin,0,1.2495,0.3333333333333333,0.3333333333333333,3.8896076716645487,0.7638216567470829,3.2880754454699463,3.6384646874331636,31.20705729567663,0.40992834118157717,0.7525184498734274
Langevin,0,1.2642,0.3333333333333333,0.3333333333333333,3.806903423764262,0.7069287461726982,3.28743647481894,3.63653220657487,31.20792809325212,0.40992834118157717,0.7525184498734274
Langevin,0,1.2789,0.3333333333333333,0.3333333333333333,3.8796723964282034,0.6872492140865032,3.286533547141492,3.6325954467913437,31.195452150882023,0.40992834118157717,0.7525184498734274
Langevin,0,1.2936,0.3333333333333333,0.3333333333333333,3.842225984672831,0.6730200360050653,3.286304834788529,3.6334437385616525,31.209100931628466,0.40992834118157717,0.7525184498734274
Langevin,0,1.3083,0.3333333333333333,0.3333333333333333,3.773233429122117,0.7114819969957675,3.286511205421881,3.636641442198904,31.232184223579843,0.40992834118157717,0.7525184498734274
Langevin,0,1.323,0.3333333333333333,0.3333333333333333,3.8244171114287457,0.7029447738034467,3.2850651573413896,3.629339511541964,31.203622065358438,0.40992834118157717,0.7525184498734274
Langevin,0,1.3377,0.3333333333333333,0.3333333333333333,3.814308059026783,0.7553823813951205,3.2846093002589103,3.6284040347611146,31.207234210024374,0.40992834118157717,0.7525184498734274
Langevin,0,1.3524,0.3333333333333333,0.3333333333333333,3.791017365548329,0.7277159425496407,3.287982432431773,3.6495679561783856,31.307646116184383,0.40992834118157717,0.7525184498734274
Langevin,0,1.3671,0.3333333333333333,0.3333333333333333,3.839058389689129,0.7302873024762514,3.2903413353780513,3.6647378005485702,31.38155408809218,0.40992834118157717,0.7525184498734274
Langevin,0,1.3818,0.3333333333333333,0.3333333333333333,3.7479237104216936,0.7511812424195119,3.289993097059836,3.662557418049417,31.37099476141015,0.40992834118157717,0.7525184498734274
Langevin,0,1.3965,0.3333333333333333,0.3333333333333333,3.866429970649446,0.7684522790733437,3.289941607484373,3.6637186403173256,31.382296696683184,0.40992834118157717,0.7525184498734274
Langevin,0,1.4112,0.3333333333333333,0.3345554314436212,3.7384654673394118,0.6988665027575203,3.290146354072457,3.666359422649517,31.401205296215753,0.4095116745149105,0.7521017832067607
Langevin,0,1.4259,0.3333333333333333,0.3355880525502095,3.863315151956609,0.6866491241178928,3.288977614444708,3.6603588926016286,31.377815188399182,0.4090950078482438,0.751685116540094
Langevin,0,1.4405999999999999,0.3333333333333333,0.3355880525502095,3.7876402936421236,0.7194372773510738,3.28901349447109,3.6617726626719733,31.38802592405917,0.4090950078482438,0.751685116540094
Langevin,0,1.4553,0.3333333333333333,0.3355880525502095,3.7393507847431793,0.7125164342881373,3.2889042587273867,3.6625310470437498,31.39840445605159,0.4090950078482438,0.751685116540094
Langevin,0,1.47,0.3333333333333333,0.3355880525502095,3.8282309047693097,0.7347364883860087,3.2894937703910236,3.6661683274977417,31.414523091217088,0.4090950078482438,0.751685116540094
Langevin,0,1.4847,0.3333333333333333,0.3355880525502095,3.9024448947429704,0.7137844562641458,3.2896030685209205,3.668122726254298,31.42844010625305,0.4090950078482438,0.751685116540094
Langevin,0,1.4994,0.3333333333333333,0.33655041965831095,3.9163976412471957,0.6751561265201385,3.2892303680282784,3.6662381005526807,31.421778323036563,0.4086783411815772,0.7512684498734274
Langevin,0,1.5141,0.3333333333333333,0.33655041965831095,3.8825857767425083,0.7252547544867697,3.289711649127572,3.6703372346253946,31.445665548086605,0.4086783411815772,0.7512684498734274
Langevin,0,1.5288,0.3333333333333333,0.3355880525502095,3.8050128738370117,0.6961975832417808,3.2874929433262987,3.658085955767268,31.393284148677424,0.4090950078482438,0.751685116540094
Langevin,0,1.5435,0.3333333333333333,0.3355880525502095,3.7578612935398974,0.7060910593892964,3.288035117338519,3.660928615492658,31.404267340460393,0.4090950078482438,0.751685116540094
Langevin,0,1.5582,0.3333333333333333,0.33655041965831095,3.739551999213726,0.718525368073992,3.288850752791388,3.667103191156519,31.4381242716456,0.4086783411815772,0.7512684498734274
Langevin,0,1.5729,0.3333333333333333,0.3355880525502095,3.804515058132438,0.6630811986931447,3.2891252947173104,3.669773120321425,31.456064679110987,0.4090950078482438,0.751685116540094
Langevin,0,1.5876,0.3333333333333333,0.33655041965831095,3.785960530781602,0.7343197326888795,3.2894482544946677,3.671212534393602,31.460563214988404,0.4086783411815772,0.7512684498734274
Langevin,0,1.6023,0.3333333333333333,0.33655041965831095,3.798265989314145,0.7055668015228758,3.28850643798309,3.665324905394435,31.431815147724908,0.4086783411815772,0.7512684498734274
Langevin,0,1.617,0.3333333333333333,0.33655041965831095,3.7993516245175947,0.7205791150559119,3.2872898951296965,3.659299368843312,31.408499203929193,0.4086783411815772,0.7512684498734274
Langevin,0,1.6317,0.3333333333333333,0.33655041965831095,3.8437400438528706,0.7201022661644159,3.2852872858993396,3.6473268866969715,31.353416507495023,0.4086783411815772,0.7512684498734274
Langevin,0,1.6464,0.3333333333333333,0.3374677049661503,3.7180948026176597,0.7178651562812419,3.285062681678288,3.6493116260516913,31.37532277989819,0.4082616745149105,0.7508517832067607
Langevin,0,1.6611,0.3333333333333333,0.33655041965831095,3.863992459243738,0.7155850897123266,3.2841032527757332,3.64310020976799,31.344906706406594,0.4086783411815772,0.7512684498734274
Langevin,0,1.6758,0.3333333333333333,0.33655041965831095,3.7579474455671456,0.7195002086850852,3.284155423907459,3.64348135117433,31.348698001145884,0.4086783411815772,0.7512684498734274
Langevin,0,1.6905,0.3333333333333333,0.33655041965831095,3.721822089967671,0.6618475116358924,3.283482774519635,3.6409371931188037,31.343521980897386,0.4086783411815772,0.7512684498734274
Langevin,0,1.7052,0.3333333333333333,0.33655041965831095,3.8303104033531175,0.6548622586790646,3.282730839432913,3.6388165579626737,31.344603094924047,0.4086783411815772,0.7512684498734274
Langevin,0,1.7199,0.3333333333333333,0.33655041965831095,3.830001799522828,0.6736852596595548,3.2838812293656696,3.646466659632445,31.382883354999706,0.4086783411815772,0.7512684498734274
Langevin,0,1.7346,0.3333333333333333,0.3374677049661503,3.7941590898576587,0.6998234394707259,3.282936173633698,3.6423223647685745,31.37107133543947,0.4082616745149105,0.7508517832067607
Langevin,0,1.7493,0.3333333333333333,0.33655041965831095,3.763178930276639,0.6937918958675544,3.2841161328884274,3.6499428251853967,31.4086286152108,0.4086783411815772,0.7512684498734274
Langevin,0,1.764,0.3333333333333333,0.3374677049661503,3.7462189065853457,0.6877702076455243,3.2832124397338305,3.6437819395257893,31.375202369705526,0.4082616745149105,0.7508517832067607
Langevin,0,1.7787,0.3333333333333333,0.33655041965831095,3.772692317462435,0.7346545661904416,3.2833055484693543,3.645586275346794,31.389162140794756,0.4086783411815772,0.7512684498734274
Langevin,0,1.7933999999999999,0.3333333333333333,0.33655041965831095,3.8538144177775266,0.6855084788771335,3.2834128104780937,3.6470169804636168,31.399204122851575,0.4086783411815772,0.7512684498734274
Langevin,0,1.8081,0.3333333333333333,0.3374677049661503,3.8964029121575794,0.6903340271918139,3.2825077665231146,3.64315889611939,31.386924811575543,0.4082616745149105,0.7508517832067607
Langevin,0,1.8228,0.3333333333333333,0.3374677049661503,3.81049771172103,0.7129335053275867,3.2823076024360645,3.641867754515596,31.381793894914324,0.4082616745149105,0.7508517832067607
Langevin,0,1.8375,0.3333333333333333,0.3374677049661503,3.832836899367038,0.6657873161668835,3.2826440462131097,3.644923766812207,31.399651318590053,0.4082616745149105,0.7508517832067607
Langevin,0,1.8522,0.3333333333333333,0.3383518080473342,3.8316613884532242,0.6865814024631658,3.281887940058164,3.6414019432502247,31.387719047042037,0.40784500784824385,0.750435116540094
Langevin,0,1.8669,0.3333333333333333,0.3392097080960493,3.800620958734261,0.6832105067605657,3.2807023844255663,3.6339985079822608,31.351680573319676,0.40742834118157717,0.7500184498734275
Langevin,0,1.8816,0.3333333333333333,0.3374677049661503,3.7765175307135403,0.6819897170308282,3.280964766915164,3.6364811308170157,31.367699944617193,0.4082616745149105,0.7508517832067607
Langevin,0,1.8962999999999999,0.3333333333333333,0.3383518080473342,3.7635159228364037,0.6739675233980243,3.2818449678538872,3.641022036600276,31.384978796758038,0.40784500784824385,0.750435116540094
Langevin,0,1.911,0.3333333333333333,0.3400459984936808,3.763185146021324,0.7388840614381676,3.2804833603467887,3.6338497153932767,31.356025908865984,0.4070116745149105,0.7496017832067607
Langevin,0,1.9257,0.3333333333333333,0.3400459984936808,3.7992269675259203,0.6723173506731817,3.279193016710512,3.628699340121928,31.34343036360743,0.4070116745149105,0.7496017832067607
Langevin,0,1.9404,0.3333333333333333,0.3400459984936808,3.7840488613512036,0.6825630492191992,3.2814724447730237,3.6440245157821582,31.420453640867905,0.4070116745149105,0.7496017832067607
Langevin,0,1.9551,0.3333333333333333,0.3400459984936808,3.7218676787492893,0.6662574978192362,3.280372808836624,3.6377100751075613,31.392342482940986,0.4070116745149105,0.7496017832067607
Langevin,0,1.9698,0.3333333333333333,0.3400459984936808,3.776756573548697,0.7159319878930424,3.2802206874413056,3.6400340448146853,31.416579331341886,0.4070116745149105,0.7496017832067607
Langevin,0,1.9845,0.3333333333333333,0.3400459984936808,3.80434633920255,0.6964971486231938,3.2798518160651082,3.640127709909617,31.42787244225509,0.4070116745149105,0.7496017832067607
Langevin,0,1.9992,0.3333333333333333,0.34086393162476725,3.8569924217764364,0.681738061509443,3.279976315693778,3.642614173659073,31.44557696607614,0.4065950078482438,0.749185116540094
Langevin,0,2.0139,0.3333333333333333,0.3416659304613119,3.7488104643038413,0.6650808730181463,3.279196509587128,3.6390818073305233,31.43281070478383,0.4061783411815772,0.7487684498734273
Langevin,0,2.0286,0.3333333333333333,0.3416659304613119,3.7081786328583055,0.6615508144802487,3.2788065834776643,3.63742972982417,31.428175092877524,0.4061783411815772,0.7487684498734273
Langevin,0,2.0433,0.3333333333333333,0.34086393162476725,3.7766896634746283,0.7194937647752928,3.27904515384526,3.638327919276673,31.42896512522825,0.4065950078482438,0.749185116540094
Langevin,0,2.058,0.3333333333333333,0.34086393162476725,3.7136344491963356,0.7056544461278567,3.2789681156754353,3.639047387505812,31.436293504591788,0.4065950078482438,0.749185116540094
Langevin,0,2.0726999999999998,0.3333333333333333,0.34086393162476725,3.7662323243176705,0.7089064604717209,3.279824511002449,3.6425572791607834,31.445780219973386,0.4065950078482438,0.749185116540094
Langevin,0,2.0874,0.3333333333333333,0.34086393162476725,3.7496997600342907,0.6813898792709007,3.2816485516571543,3.6547153111159254,31.505652896592803,0.4065950078482438,0.749185116540094
Langevin,0,2.1021,0.3333333333333333,0.34086393162476725,3.7725915812025352,0.7164192707353024,3.281125193939082,3.6496578026193127,31.47337705370724,0.4065950078482438,0.749185116540094
Langevin,0,2.1168,0.3333333333333333,0.34086393162476725,3.780422068086439,0.6969710508080382,3.2820448244367126,3.6559710465179016,31.508059232459885,0.4065950078482438,0.749185116540094
Langevin,0,2.1315,0.3333333333333333,0.34086393162476725,3.765632876935982,0.6938887241117829,3.2811302135418834,3.652216554421088,31.49742838134131,0.4065950078482438,0.749185116540094
Langevin,0,2.1462,0.3333333333333333,0.34086393162476725,3.8264731599094866,0.6887379874230604,3.2833111603643994,3.665404236115309,31.558172256807666,0.4065950078482438,0.749185116540094
Langevin,0,2.1609,0.3333333333333333,0.3416659304613119,3.8335816858245932,0.7043704550446956,3.28278758037186,3.6632104865061663,31.55107327451308,0.4061783411815772,0.7487684498734273
Langevin,0,2.1755999999999998,0.3333333333333333,0.3424538690951185,3.765314760639394,0.6964924868894442,3.2838235570179846,3.669167894018541,31.577494914143095,0.4057616745149105,0.7483517832067608
Langevin,0,2.1903,0.3333333333333333,0.34086393162476725,3.760575515764158,0.6637200659458826,3.282960259842291,3.6655069987756175,31.56575488374748,0.4065950078482438,0.749185116540094
Langevin,0,2.205,0.3333333333333333,0.3416659304613119,3.7554044711742316,0.7037208574682041,3.2842909372287505,3.6739769885884446,31.60734675228411,0.4061783411815772,0.7487684498734273
Langevin,0,2.2197,0.3333333333333333,0.3424538690951185,3.726939402916264,0.6691576024988279,3.2847856420244406,3.6769840846013935,31.619705711810425,0.4057616745149105,0.7483517832067608
Langevin,0,2.2344,0.3333333333333333,0.34086393162476725,3.7800000516900627,0.6951439830244843,3.2835863250481023,3.670742181703911,31.595880355041572,0.4065950078482438,0.749185116540094
