method,seed,time,mode_TV,middle_error,CDF_sup,L1_pdf,W1,m0,m1,m2
LSC-adjacent,0,0.4263,0.5454351165400942,0.2282616745149105,0.5454480285564933,1.1153019682651788,2.491694323873572,0.7929166666666667,0.18166666666666667,0.025416666666666667
LSC-adjacent,0,0.441,0.5379351165400942,0.22242834118157717,0.5385425423691739,1.1013369146528067,2.463847683970147,0.7854166666666667,0.1875,0.027083333333333334
LSC-adjacent,0,0.4557,0.5329351165400942,0.21701167451491052,0.5332197952771238,1.0874839048385245,2.4522855764193126,0.7804166666666666,0.19291666666666665,0.02666666666666667
LSC-adjacent,0,0.4704,0.5237684498734275,0.20867834118157716,0.524557325628509,1.0676290187383697,2.4204440911284624,0.77125,0.20125,0.0275
LSC-adjacent,0,0.4851,0.5129351165400942,0.19992834118157718,0.5137813618898268,1.057519249526365,2.384432198653868,0.7604166666666666,0.21,0.029583333333333333
LSC-adjacent,0,0.4998,0.5087684498734275,0.1970116745149105,0.5089961876716659,1.04278054676603,2.3646945025818837,0.75625,0.21291666666666667,0.030833333333333334
LSC-adjacent,0,0.5145,0.5054351165400942,0.1957616745149105,0.5050881686318942,1.031394687043688,2.348352566379493,0.7529166666666667,0.21416666666666667,0.032916666666666664
LSC-adjacent,0,0.5292,0.49918511654009423,0.19117834118157717,0.4991851165400941,1.0292406270801624,2.322562805620868,0.7466666666666667,0.21875,0.034583333333333334
LSC-adjacent,0,0.5438999999999999,0.49168511654009417,0.18492834118157717,0.4921447167596308,1.0170815742246204,2.3076201162793653,0.7391666666666666,0.225,0.035833333333333335
LSC-adjacent,0,0.5586,0.4850184498734275,0.17992834118157716,0.48614447194976973,1.0066625686091146,2.277321157758374,0.7325,0.23,0.0375
LSC-adjacent,0,0.5733,0.4779351165400942,0.17659500784824383,0.47983503557788343,0.9884712860407561,2.2421494788865552,0.7254166666666667,0.23333333333333334,0.04125
LSC-adjacent,0,0.588,0.4729351165400942,0.17367834118157718,0.4758558720997889,0.9862567793969317,2.218555619117688,0.7204166666666667,0.23625,0.043333333333333335
LSC-adjacent,0,0.6027,0.46918511654009415,0.1707616745149105,0.47236754975640094,0.9778369233294539,2.199355393868381,0.7166666666666667,0.23916666666666667,0.04416666666666667
LSC-adjacent,0,0.6174,0.4596017832067608,0.16284500784824385,0.46611754975640096,0.9560685770540003,2.17604090789661,0.7070833333333333,0.24708333333333332,0.04583333333333333
LSC-adjacent,0,0.6321,0.4508517832067609,0.15576167451491052,0.457212297326079,0.9477634292905901,2.145473454686996,0.6983333333333334,0.25416666666666665,0.0475
LSC-adjacent,0,0.6468,0.4441851165400942,0.15034500784824384,0.4497122973260789,0.9285841958502195,2.115314520541151,0.6916666666666667,0.25958333333333333,0.04875
LSC-adjacent,0,0.6615,0.4366851165400942,0.14367834118157718,0.44153421642306767,0.9268597396024971,2.0931284663348038,0.6841666666666667,0.26625,0.04958333333333333
LSC-adjacent,0,0.6762,0.43210178320676085,0.14159500784824386,0.43846229732607894,0.9092119683515429,2.0742407114066035,0.6795833333333333,0.2683333333333333,0.052083333333333336
LSC-adjacent,0,0.6909,0.42710178320676084,0.13701167451491053,0.4351852334445305,0.9024795256650102,2.062037690071431,0.6745833333333333,0.27291666666666664,0.0525
LSC-adjacent,0,0.7056,0.4179351165400942,0.13117834118157717,0.4308558720997889,0.8868913638081313,2.0432049645308523,0.6654166666666667,0.27875,0.05583333333333333
LSC-adjacent,0,0.7202999999999999,0.40835178320676085,0.12201167451491052,0.4231064479220616,0.8906053622019128,2.019783942014363,0.6558333333333334,0.28791666666666665,0.05625
LSC-adjacent,0,0.735,0.4012684498734275,0.11534500784824386,0.41560644792206164,0.8768887188929659,1.9976018020655903,0.64875,0.2945833333333333,0.056666666666666664
LSC-adjacent,0,0.7497,0.3941851165400942,0.10909500784824383,0.40976856677786383,0.868878861731732,1.9757583125650222,0.6416666666666667,0.30083333333333334,0.0575
LSC-adjacent,0,0.7644,0.3866851165400942,0.10576167451491053,0.40389106965560834,0.8627903018462353,1.943372355346032,0.6341666666666667,0.30416666666666664,0.06166666666666667
LSC-adjacent,0,0.7791,0.3812684498734275,0.1020116745149105,0.4014673206109478,0.8482323044256144,1.9315032283926492,0.62875,0.30791666666666667,0.06333333333333334
LSC-adjacent,0,0.7938,0.3737684498734275,0.09867834118157714,0.39654706263275996,0.8440032009458363,1.902585811496841,0.62125,0.31125,0.0675
LSC-adjacent,0,0.8085,0.3683517832067609,0.09242834118157717,0.38904706263276,0.8240110220344936,1.8805430661075564,0.6158333333333333,0.3175,0.06666666666666667
LSC-adjacent,0,0.8232,0.36168511654009416,0.08742834118157716,0.38321372929942665,0.826965638968266,1.854865761960363,0.6091666666666666,0.3225,0.06833333333333333
LSC-adjacent,0,0.8379,0.3541851165400942,0.08159500784824386,0.3777694573637816,0.8222772193867403,1.8325410787562475,0.6016666666666667,0.3283333333333333,0.07
LSC-adjacent,0,0.8526,0.35126844987342754,0.08159500784824386,0.37526945736378164,0.7968591710222624,1.8244202297202459,0.59875,0.3283333333333333,0.07291666666666667
LSC-adjacent,0,0.8673,0.3412684498734275,0.07409500784824385,0.36901945736378167,0.7952858155902794,1.796026733817599,0.58875,0.3358333333333333,0.07541666666666667
LSC-adjacent,0,0.882,0.3362684498734275,0.06909500784824385,0.36489220354526053,0.7852532759659892,1.7788419873983772,0.58375,0.3408333333333333,0.07541666666666667
LSC-adjacent,0,0.8966999999999999,0.3308517832067609,0.0649283411815772,0.35974485742219336,0.7718332351517159,1.758692874069056,0.5783333333333334,0.345,0.07666666666666666
LSC-adjacent,0,0.9114,0.3241851165400942,0.060345007848243815,0.354862191076299,0.7655026778906382,1.7363993333286036,0.5716666666666667,0.34958333333333336,0.07875
LSC-adjacent,0,0.9261,0.31710178320676086,0.055345007848243866,0.34915271173203716,0.7600569990213767,1.7115029022809018,0.5645833333333333,0.3545833333333333,0.08083333333333333
LSC-adjacent,0,0.9408,0.31168511654009423,0.05242834118157719,0.3444755368785938,0.7445932074117372,1.6879321608074207,0.5591666666666667,0.3575,0.08333333333333333
LSC-adjacent,0,0.9555,0.30543511654009414,0.04659500784824383,0.34143101266171205,0.7384718688911213,1.6735866131422663,0.5529166666666666,0.36333333333333334,0.08375
LSC-adjacent,0,0.9702,0.29668511654009416,0.041595007848243826,0.33184525532048914,0.7210243939737502,1.637965776718498,0.5441666666666667,0.36833333333333335,0.0875
LSC-adjacent,0,0.9849,0.28960178320676083,0.036178341181577145,0.328612191076299,0.7247095206413434,1.6208748291991282,0.5370833333333334,0.37375,0.08916666666666667
LSC-adjacent,0,0.9996,0.2850184498734275,0.03159500784824382,0.32531110616260406,0.7209209261921807,1.6115347567653733,0.5325,0.37833333333333335,0.08916666666666667
LSC-adjacent,0,1.0143,0.2854351165400942,0.03159500784824382,0.3252694573637816,0.7271167439347055,1.6127670529795215,0.5329166666666667,0.37833333333333335,0.08875
LSC-adjacent,0,1.029,0.28126844987342753,0.02701167451491049,0.32280887021192717,0.7159029293790953,1.5986834533150935,0.52875,0.3829166666666667,0.08833333333333333
LSC-adjacent,0,1.0437,0.27251844987342755,0.021178341181577187,0.32110279069711495,0.7184460746575554,1.5814501498787716,0.52,0.38875,0.09125
LSC-adjacent,0,1.0584,0.2671017832067608,0.019511674514910482,0.3137573090110569,0.7012369083094285,1.554745737979005,0.5145833333333333,0.3904166666666667,0.095
LSC-adjacent,0,1.0731,0.26251844987342754,0.01534500784824383,0.31026658868371204,0.699747832256147,1.542216879313679,0.51,0.39458333333333334,0.09541666666666666
LSC-adjacent,0,1.0877999999999999,0.2566851165400942,0.012428341181577152,0.30406110616260407,0.6946879795077229,1.518973792375199,0.5041666666666667,0.3975,0.09833333333333333
LSC-adjacent,0,1.1025,0.2516851165400942,0.009095007848243852,0.30084064234439023,0.6775594276779606,1.5078838769180645,0.49916666666666665,0.4008333333333333,0.1
LSC-adjacent,0,1.1172,0.24668511654009417,0.00659500784824385,0.2970401997241737,0.6863953102012739,1.4894972365009467,0.49416666666666664,0.4033333333333333,0.1025
LSC-adjacent,0,1.1319,0.2437684498734275,0.004928341181577145,0.2928111061626041,0.6606447759805044,1.4677845342663844,0.49125,0.405,0.10375
LSC-adjacent,0,1.1466,0.24210178320676085,0.00659500784824385,0.2941739756777235,0.6684512971085124,1.4560761157758866,0.4895833333333333,0.4033333333333333,0.10708333333333334
LSC-adjacent,0,1.1613,0.2375184498734275,0.0032616745149104953,0.29060556412380456,0.6642209324141899,1.4458159132906974,0.485,0.4066666666666667,0.10833333333333334
LSC-adjacent,0,1.176,0.2362684498734275,0.004928341181577145,0.28760800205871945,0.6562905398707319,1.4340690338234874,0.48375,0.405,0.11125
LSC-adjacent,0,1.1907,0.23460178320676084,0.004511674514910524,0.28476864594244866,0.6480339493048062,1.426708058765825,0.4820833333333333,0.40541666666666665,0.1125
LSC-adjacent,0,1.2054,0.23043511654009416,0.0032616745149104953,0.2814388974571379,0.6485913047425429,1.4096234232808724,0.47791666666666666,0.4066666666666667,0.11541666666666667
LSC-adjacent,0,1.2201,0.2262684498734275,0.0007616745149104931,0.2787068663908404,0.6391257129487921,1.397026620598449,0.47375,0.4091666666666667,0.11708333333333333
LSC-adjacent,0,1.2348,0.22342344202518366,0.0017383254850895091,0.2739353126091153,0.6397642938765623,1.3807964835693598,0.4691666666666667,0.4116666666666667,0.11916666666666667
LSC-adjacent,0,1.2495,0.22009010869185033,0.005071658818422808,0.26893889745713784,0.6213028517078805,1.3563168193419228,0.4625,0.415,0.1225
LSC-adjacent,0,1.2642,0.22009010869185033,0.009238325485089516,0.2651080020587195,0.6142722714191967,1.3374577348007064,0.4583333333333333,0.4191666666666667,0.1225
LSC-adjacent,0,1.2789,0.21759010869185033,0.006321658818422837,0.2643432837242065,0.6197818735385032,1.328795400772826,0.45875,0.41625,0.125
LSC-adjacent,0,1.2936,0.21509010869185033,0.005904992151756161,0.26197573596674306,0.6089984933436952,1.3165354941882204,0.45666666666666667,0.41583333333333333,0.1275
LSC-adjacent,0,1.3083,0.21509010869185033,0.007571658818422811,0.25989240263340974,0.617521588252558,1.3053275071199892,0.455,0.4175,0.1275
LSC-adjacent,0,1.323,0.21342344202518365,0.006321658818422837,0.2566892280847242,0.6105959286721905,1.2979626625813192,0.45458333333333334,0.41625,0.12916666666666668
LSC-adjacent,0,1.3377,0.20967344202518368,0.004238325485089511,0.25710589475139095,0.6042746777047394,1.2839722664096884,0.4529166666666667,0.4141666666666667,0.13291666666666666
LSC-adjacent,0,1.3524,0.210506775358517,0.006738325485089514,0.25727223079047123,0.5974224437784821,1.2953546844176145,0.45125,0.4166666666666667,0.13208333333333333
LSC-adjacent,0,1.3671,0.20884010869185032,0.006738325485089514,0.25685197927578207,0.6015694762784922,1.282755943276243,0.44958333333333333,0.4166666666666667,0.13375
LSC-adjacent,0,1.3818,0.20342344202518367,0.0017383254850895091,0.2539266170575399,0.6027277682588714,1.2632773833857356,0.44916666666666666,0.4116666666666667,0.13916666666666666
LSC-adjacent,0,1.3965,0.199256775358517,0.002571658818422806,0.2497022990330322,0.5868638971389606,1.2382277433005549,0.44416666666666665,0.4125,0.14333333333333334
LSC-adjacent,0,1.4112,0.195506775358517,0.002571658818422806,0.24787353305750703,0.5977998412149911,1.2197021958066694,0.4404166666666667,0.4125,0.14708333333333334
LSC-adjacent,0,1.4259,0.19259010869185034,0.0013216588184228328,0.2451888974571379,0.5866958100700677,1.2036763200629075,0.43875,0.41125,0.15
LSC-adjacent,0,1.4405999999999999,0.19134010869185034,0.0034049921517561588,0.24102223079047125,0.5672121551637325,1.1939160187586926,0.4354166666666667,0.41333333333333333,0.15125
LSC-adjacent,0,1.4553,0.18842344202518366,0.002571658818422806,0.2380356323663656,0.5587003357776258,1.1741060712338514,0.43333333333333335,0.4125,0.15416666666666667
LSC-adjacent,0,1.47,0.188006775358517,0.005071658818422808,0.2349455453869938,0.5581241961151076,1.1626267467101346,0.43041666666666667,0.415,0.15458333333333332
LSC-adjacent,0,1.4847,0.185506775358517,0.0017383254850895091,0.23405906930007636,0.5618649065282013,1.1587883670127987,0.43125,0.4116666666666667,0.15708333333333332
LSC-adjacent,0,1.4994,0.18592344202518366,0.002571658818422806,0.23451514867846845,0.5478033607987812,1.1565386659193306,0.43083333333333335,0.4125,0.15666666666666668
LSC-adjacent,0,1.5141,0.185506775358517,0.0029883254850894825,0.23286221205366048,0.5511255748384112,1.1586817158430582,0.43,0.41291666666666665,0.15708333333333332
LSC-adjacent,0,1.5288,0.18210178320676082,0.0003450078482438168,0.23017661705753983,0.5374406154134941,1.1459751779796197,0.4295833333333333,0.40958333333333335,0.16083333333333333
LSC-adjacent,0,1.5435,0.17967344202518368,0.0017383254850895091,0.22826514867846848,0.5360493549549603,1.1341871400119778,0.42541666666666667,0.4116666666666667,0.16291666666666665
LSC-adjacent,0,1.5582,0.17793511654009414,0.0003450078482438168,0.22447573596674308,0.5366647128838722,1.125069174959326,0.42541666666666667,0.40958333333333335,0.165
LSC-adjacent,0,1.5729,0.17751844987342752,0.0015950078482438457,0.22401490065651247,0.5434925799122217,1.1177112440655077,0.425,0.4083333333333333,0.16666666666666666
LSC-adjacent,0,1.5876,0.1725184498734275,0.0003450078482438168,0.21883768585883334,0.5208047507663391,1.0923943481564495,0.42,0.40958333333333335,0.17041666666666666
LSC-adjacent,0,1.6023,0.171756775358517,0.0029883254850894825,0.2154392280847242,0.5124842809362635,1.0752994583093693,0.41625,0.41291666666666665,0.17083333333333334
LSC-adjacent,0,1.617,0.171756775358517,0.003821658818422835,0.21669562324916464,0.537245516629403,1.0750896270292531,0.41541666666666666,0.41375,0.17083333333333334
LSC-adjacent,0,1.6317,0.171756775358517,0.007154992151756134,0.21615845689841368,0.5207323970747297,1.06332120409078,0.41208333333333336,0.4170833333333333,0.17083333333333334
LSC-adjacent,0,1.6464,0.16967344202518364,0.007154992151756134,0.21160593079335094,0.5341906389473701,1.0447691800730252,0.41,0.4170833333333333,0.17291666666666666
LSC-adjacent,0,1.6611,0.16967344202518367,0.011321658818422842,0.2086955453869938,0.5320384954226811,1.032730811010735,0.4058333333333333,0.42125,0.17291666666666666
LSC-adjacent,0,1.6758,0.16842344202518367,0.012154992151756139,0.20618181534513513,0.5208411850797867,1.0154411428766221,0.40375,0.4220833333333333,0.17416666666666666
LSC-adjacent,0,1.6905,0.16759010869185034,0.010904992151756165,0.2067559445287337,0.5092497248117682,1.0171683803397866,0.4041666666666667,0.42083333333333334,0.175
LSC-adjacent,0,1.7052,0.16842344202518367,0.014654992151756141,0.20592261119540034,0.5126377007381964,1.0102486566229656,0.40125,0.4245833333333333,0.17416666666666666
LSC-adjacent,0,1.7199,0.16675677535851702,0.011738325485089518,0.2046122899158313,0.5081460314324893,1.0095555328687653,0.4025,0.4216666666666667,0.17583333333333334
LSC-adjacent,0,1.7346,0.16509010869185034,0.008404992151756163,0.20295493010253407,0.5188747166643939,1.0091948110971032,0.4041666666666667,0.41833333333333333,0.1775
LSC-adjacent,0,1.7493,0.16425677535851702,0.011738325485089518,0.20139629419855648,0.49936526586178054,0.9921420462704786,0.4,0.4216666666666667,0.17833333333333334
LSC-adjacent,0,1.764,0.165506775358517,0.018404992151756172,0.1971966401734231,0.5014420817063308,0.982041746710802,0.39458333333333334,0.42833333333333334,0.17708333333333334
LSC-adjacent,0,1.7787,0.163006775358517,0.01882165881842285,0.19449179023174695,0.4917898706744208,0.9695185565220041,0.39166666666666666,0.42875,0.17958333333333334
LSC-adjacent,0,1.7933999999999999,0.16425677535851702,0.023821658818422853,0.1926133068400897,0.4802554835368077,0.9597605710591975,0.3879166666666667,0.43375,0.17833333333333334
LSC-adjacent,0,1.8081,0.16009010869185034,0.024238325485089474,0.186991790231747,0.486666027499528,0.9423074120178678,0.38333333333333336,0.43416666666666665,0.1825
LSC-adjacent,0,1.8228,0.15967344202518366,0.027154992151756152,0.18386623222552206,0.47070787612527953,0.9268594177638448,0.38,0.4370833333333333,0.18291666666666667
LSC-adjacent,0,1.8375,0.15842344202518366,0.03007165881842283,0.18053289889218876,0.4760306974178278,0.915881270011395,0.37583333333333335,0.44,0.18416666666666667
LSC-adjacent,0,1.8522,0.15884010869185033,0.03007165881842283,0.1818129608652232,0.48270427253260545,0.9212537588911448,0.37625,0.44,0.18375
LSC-adjacent,0,1.8669,0.15634010869185033,0.027988325485089505,0.18157776214809285,0.45965110620042915,0.9066064266007798,0.37583333333333335,0.4379166666666667,0.18625
LSC-adjacent,0,1.8816,0.153006775358517,0.02590499215175618,0.18043658194689538,0.4699783678560292,0.8916493676248307,0.3745833333333333,0.43583333333333335,0.18958333333333333
LSC-adjacent,0,1.8962999999999999,0.15259010869185036,0.026321658818422855,0.17868926412668423,0.48096122783296535,0.8867734386359009,0.37375,0.43625,0.19
LSC-adjacent,0,1.911,0.15134010869185033,0.026738325485089476,0.17889629419855652,0.46768210364258866,0.8813740190538655,0.3720833333333333,0.43666666666666665,0.19125
LSC-adjacent,0,1.9257,0.146756775358517,0.022154992151756148,0.17800435252550006,0.4541387980762265,0.8707225512349834,0.3720833333333333,0.4320833333333333,0.19583333333333333
LSC-adjacent,0,1.9404,0.14384010869185032,0.015488325485089494,0.17844956555885544,0.4632922422642588,0.8699936057931678,0.37583333333333335,0.42541666666666667,0.19875
LSC-adjacent,0,1.9551,0.14092344202518367,0.017988325485089496,0.17300594452873364,0.4708096442352413,0.8492931478445948,0.37041666666666667,0.42791666666666667,0.20166666666666666
LSC-adjacent,0,1.9698,0.13967344202518367,0.020071658818422822,0.17170493010253407,0.46639425264013923,0.8370058960375173,0.3670833333333333,0.43,0.20291666666666666
LSC-adjacent,0,1.9845,0.13759010869185034,0.020904992151756174,0.17011330684008974,0.46709160653772636,0.8204823013130552,0.3641666666666667,0.43083333333333335,0.205
LSC-adjacent,0,1.9992,0.13759010869185034,0.022571658818422824,0.1688962941985565,0.4637152398883047,0.8067220676783946,0.3625,0.4325,0.205
LSC-adjacent,0,2.0139,0.13634010869185034,0.020071658818422822,0.1666956232491646,0.4588872271765775,0.8087327550632792,0.36375,0.43,0.20625
LSC-adjacent,0,2.0286,0.13342344202518366,0.01882165881842285,0.1650289565824979,0.464461638095631,0.7976295705484129,0.3620833333333333,0.42875,0.20916666666666667
LSC-adjacent,0,2.0433,0.12759010869185033,0.012154992151756139,0.16294562324916456,0.4392581472962361,0.7852548164216254,0.36291666666666667,0.4220833333333333,0.215
LSC-adjacent,0,2.058,0.12634010869185033,0.01423832548508952,0.16086228991583124,0.4473271894522376,0.7726091638981669,0.3595833333333333,0.4241666666666667,0.21625
LSC-adjacent,0,2.0726999999999998,0.126756775358517,0.016321658818422846,0.15824179023174695,0.45060875399027256,0.7647575318539278,0.35791666666666666,0.42625,0.21583333333333332
LSC-adjacent,0,2.0874,0.12509010869185033,0.017154992151756143,0.1555043525255,0.44601290195623194,0.7505249573682912,0.35541666666666666,0.4270833333333333,0.2175
LSC-adjacent,0,2.1021,0.12217344202518367,0.016321658818422846,0.15761623222552207,0.4392121413350669,0.7438975495254083,0.35333333333333333,0.42625,0.22041666666666668
LSC-adjacent,0,2.1168,0.12384010869185033,0.019654992151756145,0.15419562324916464,0.43549078465717417,0.74406081019046,0.3516666666666667,0.4295833333333333,0.21875
LSC-adjacent,0,2.1315,0.12425677535851701,0.020071658818422822,0.15419562324916464,0.4495864547795055,0.7406587516375113,0.3516666666666667,0.43,0.21833333333333332
LSC-adjacent,0,2.1462,0.12092344202518368,0.01423832548508952,0.1575382634358674,0.44212625740974854,0.7389500677768046,0.3541666666666667,0.4241666666666667,0.22166666666666668
LSC-adjacent,0,2.1609,0.12009010869185034,0.01423832548508952,0.15378826343586738,0.43955298615995575,0.7330933958266035,0.35333333333333333,0.4241666666666667,0.2225
LSC-adjacent,0,2.1755999999999998,0.11884010869185033,0.010071658818422813,0.1546966401734231,0.4203341613096383,0.7332776531040459,0.35625,0.42,0.22375
LSC-adjacent,0,2.1903,0.11759010869185031,0.010071658818422813,0.1504456232491646,0.4346495382428184,0.725937739860818,0.355,0.42,0.225
LSC-adjacent,0,2.205,0.11800677535851699,0.01048832548508949,0.14864240263340972,0.42519669065476573,0.7167940781967604,0.355,0.42041666666666666,0.22458333333333333
LSC-adjacent,0,2.2197,0.119256775358517,0.011321658818422842,0.14752895658249793,0.4408621773902243,0.7198444400758428,0.35541666666666666,0.42125,0.22333333333333333
LSC-adjacent,0,2.2344,0.11842344202518366,0.009654992151756137,0.1492559445287337,0.4397509219036655,0.7179024009684678,0.35625,0.4195833333333333,0.22416666666666665
LSC-adjacent,0,2.2491,0.11634010869185032,0.010904992151756165,0.14467261119540037,0.42872491572786586,0.7107512396151149,0.35291666666666666,0.42083333333333334,0.22625
LSC-adjacent,0,2.2638,0.11550677535851699,0.007571658818422811,0.14633927786206702,0.4084859635927403,0.7119832096939123,0.35541666666666666,0.4175,0.22708333333333333
LSC-adjacent,0,2.2785,0.11592344202518369,0.006738325485089514,0.14407776214809287,0.42338774704365045,0.7091243822943936,0.3566666666666667,0.4166666666666667,0.22666666666666666
LSC-adjacent,0,2.2932,0.11509010869185034,0.008404992151756163,0.13907776214809286,0.41321696877676034,0.6947962033484147,0.3541666666666667,0.41833333333333333,0.2275
LSC-adjacent,0,2.3079,0.11634010869185032,0.010904992151756165,0.13552997350675644,0.4117338220045471,0.6876644646656602,0.35291666666666666,0.42083333333333334,0.22625
LSC-adjacent,0,2.3226,0.11467344202518365,0.009654992151756137,0.1353251235650803,0.41042931125140014,0.6879303575295428,0.3525,0.4195833333333333,0.22791666666666666
LSC-adjacent,0,2.3373,0.11384010869185032,0.011321658818422842,0.13254896437840202,0.40895826914174094,0.6832608929593125,0.35,0.42125,0.22875
LSC-adjacent,0,2.352,0.11134010869185032,0.01048832548508949,0.13074179023174698,0.42110887562773414,0.666457411824803,0.34833333333333333,0.42041666666666666,0.23125
LSC-adjacent,0,2.3667,0.11467344202518365,0.014654992151756141,0.13056296086522318,0.4143031705840827,0.6729241589347996,0.3475,0.4245833333333333,0.22791666666666666
LSC-adjacent,0,2.3814,0.11342344202518366,0.012154992151756139,0.13169562324916462,0.4217114626918747,0.6679245963274534,0.34875,0.4220833333333333,0.22916666666666666
LSC-adjacent,0,2.3961,0.11384010869185032,0.010904992151756165,0.13056296086522318,0.4072086321775864,0.6716054893458345,0.35041666666666665,0.42083333333333334,0.22875
LSC-adjacent,0,2.4108,0.11217344202518367,0.012571658818422815,0.12886330684008973,0.40587750941880385,0.6611307860768089,0.34708333333333335,0.4225,0.23041666666666666
LSC-adjacent,0,2.4255,0.11300677535851701,0.01590499215175617,0.12490845689841368,0.3940871848724059,0.659751302249874,0.34458333333333335,0.42583333333333334,0.22958333333333333
LSC-adjacent,0,2.4402,0.11009010869185033,0.01590499215175617,0.1215777621480929,0.3957411170932187,0.6381020543249123,0.3416666666666667,0.42583333333333334,0.2325
LSC-adjacent,0,2.4549,0.10884010869185032,0.015488325485089494,0.1200289565824979,0.3947180772288035,0.6310763530143189,0.3408333333333333,0.42541666666666667,0.23375
LSC-adjacent,0,2.4696,0.10717344202518367,0.014654992151756141,0.11802997350675642,0.3951869434534404,0.6234424070305524,0.34,0.4245833333333333,0.23541666666666666
LSC-adjacent,0,2.4843,0.105506775358517,0.01048832548508949,0.11991109548142626,0.3956903387280992,0.6263295211648239,0.3425,0.42041666666666666,0.23708333333333334
LSC-adjacent,0,2.499,0.10217344202518366,0.009238325485089516,0.11634977800737129,0.3904559029643978,0.6131039095728559,0.34041666666666665,0.4191666666666667,0.24041666666666667
LSC-adjacent,0,2.5137,0.10300677535851697,0.010071658818422813,0.11718311134070464,0.38705522254686037,0.6121911881402196,0.34041666666666665,0.42,0.23958333333333334
LSC-adjacent,0,2.5284,0.10175677535851699,0.007988325485089487,0.11688247327760182,0.39379205470728457,0.6157024771297885,0.34125,0.41791666666666666,0.24083333333333334
LSC-adjacent,0,2.5431,0.10092344202518368,0.008404992151756163,0.11579700152482725,0.3996921595194061,0.6124387024798812,0.34,0.41833333333333333,0.24166666666666667
LSC-adjacent,0,2.5578,0.10175677535851699,0.007154992151756134,0.11930517061786,0.3860461139455178,0.6226153427780577,0.34208333333333335,0.4170833333333333,0.24083333333333334
LSC-adjacent,0,2.5725,0.10425677535851702,0.011738325485089518,0.11802997350675642,0.37643499189784213,0.6264930585670003,0.34,0.4216666666666667,0.23833333333333334
LSC-adjacent,0,2.5872,0.10509010869185034,0.013821658818422844,0.11491109548142625,0.3958071687184014,0.6209333315310821,0.33875,0.42375,0.2375
LSC-adjacent,0,2.6019,0.10259010869185034,0.01048832548508949,0.11638850395119332,0.39960346115143175,0.6149901011476331,0.33958333333333335,0.42041666666666666,0.24
LSC-adjacent,0,2.6166,0.09884010869185032,0.005904992151756161,0.11454700152482727,0.3829675172372545,0.6012265099725068,0.34041666666666665,0.41583333333333333,0.24375
LSC-adjacent,0,2.6313,0.09967344202518366,0.010071658818422813,0.11660593079335096,0.3804481683302879,0.5979065494547802,0.33708333333333335,0.42,0.24291666666666667
LSC-adjacent,0,2.646,0.09467344202518366,0.005904992151756161,0.11103978162568362,0.37502217503596025,0.5810510067178589,0.33625,0.41583333333333333,0.24791666666666667
LSC-adjacent,0,2.6607,0.09384010869185035,0.006738325485089514,0.10743928222216365,0.39948785544219273,0.5685970040454347,0.33458333333333334,0.4166666666666667,0.24875
LSC-adjacent,0,2.6754,0.09509010869185033,0.006321658818422837,0.11110775956096819,0.37893573879977693,0.575401753516215,0.33625,0.41625,0.2475
LSC-adjacent,0,2.6901,0.09550677535851701,0.007988325485089487,0.10930498324400806,0.3835912276455618,0.5716459071411795,0.335,0.41791666666666666,0.24708333333333332
LSC-adjacent,0,2.7048,0.09550677535851701,0.009238325485089516,0.1087722875993119,0.3831588314634503,0.5633032278237531,0.33375,0.4191666666666667,0.24708333333333332
LSC-adjacent,0,2.7195,0.09342344202518364,0.009654992151756137,0.10860775956096824,0.388904999310303,0.5502683507855961,0.33125,0.4195833333333333,0.24916666666666668
LSC-adjacent,0,2.7342,0.08884010869185033,0.007154992151756134,0.1031910928943015,0.3730264488913292,0.5347507908331224,0.32916666666666666,0.4170833333333333,0.25375
LSC-adjacent,0,2.7489,0.08759010869185033,0.005488325485089485,0.1039838804840732,0.378941676567655,0.5307729416066512,0.32958333333333334,0.41541666666666666,0.255
LSC-adjacent,0,2.7636,0.08967344202518368,0.004654992151756188,0.10597164991067476,0.380457571856413,0.5457083755427865,0.3325,0.41458333333333336,0.2529166666666667
LSC-adjacent,0,2.7782999999999998,0.091756775358517,0.006738325485089514,0.1054389542659786,0.3648398352260075,0.5445917202791393,0.3325,0.4166666666666667,0.25083333333333335
LSC-adjacent,0,2.793,0.08967344202518365,0.006321658818422837,0.10419831199349139,0.385790564753344,0.5388345982986075,0.3308333333333333,0.41625,0.2529166666666667
LSC-adjacent,0,2.8077,0.08967344202518365,0.007988325485089487,0.1023172138174065,0.3863946631128635,0.5255978389241894,0.32916666666666666,0.41791666666666666,0.2529166666666667
LSC-adjacent,0,2.8224,0.08884010869185033,0.007571658818422811,0.10195352833166277,0.3760886606027899,0.5190299178728259,0.32875,0.4175,0.25375
LSC-adjacent,0,2.8371,0.08675677535851697,0.005488325485089485,0.10077261555549705,0.381189376850094,0.5170067312376141,0.32875,0.41541666666666666,0.25583333333333336
LSC-adjacent,0,2.8518,0.08384010869185035,0.003821658818422835,0.09811049217052126,0.37033843819943735,0.4989169676870428,0.3275,0.41375,0.25875
LSC-adjacent,0,2.8665,0.08259010869185032,0.003821658818422835,0.09356721381740657,0.37788081366341086,0.4904165097969261,0.32625,0.41375,0.26
