experiment,method,seed,time,KDE_bandwidth,histogram_integral,KDE_integral,KDE_tail_mass_outside_plot,KDE_vs_histogram_bin_mass_L1,sample_count
triple-well,LSC-overlong,0,1.2201,0.09199214785700836,1.0,0.9999999999999999,0.0,0.0432524063655817,2400
triple-well,LSC-overlong,0,1.2348,0.09199214785700836,1.0,1.0,0.0,0.040837755395275684,2400
triple-well,LSC-overlong,0,1.2495,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04005841546646313,2400
triple-well,LSC-overlong,0,1.2642,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03886847351417558,2400
triple-well,LSC-overlong,0,1.2789,0.09199214785700836,1.0,1.0,0.0,0.04103062665059286,2400
triple-well,LSC-overlong,0,1.2936,0.09199214785700836,1.0,1.0,0.0,0.029104563664238654,2400
triple-well,LSC-overlong,0,1.3083,0.09199214785700836,0.9999999999999999,1.0,0.0,0.049057939495583264,2400
triple-well,LSC-overlong,0,1.323,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04570072440056915,2400
triple-well,LSC-overlong,0,1.3377,0.09199214785700836,1.0,1.0,0.0,0.03493817029241991,2400
triple-well,LSC-overlong,0,1.3524,0.09199214785700836,1.0,0.9999999999999999,0.0,0.043987172707612196,2400
triple-well,LSC-overlong,0,1.3671,0.09199214785700836,1.0,1.0,0.0,0.04307519762930606,2400
triple-well,LSC-overlong,0,1.3818,0.09199214785700836,1.0,0.9999999999999999,0.0,0.030996377729340788,2400
triple-well,LSC-overlong,0,1.3965,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04197612831246435,2400
triple-well,LSC-overlong,0,1.4112,0.09199214785700836,1.0,1.0,0.0,0.04299223435856009,2400
triple-well,LSC-overlong,0,1.4259,0.09199214785700836,0.9999999999999999,1.0,0.0,0.03671187537827526,2400
triple-well,LSC-overlong,0,1.4405999999999999,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04972603770480838,2400
triple-well,LSC-overlong,0,1.4553,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04901355262294185,2400
triple-well,LSC-overlong,0,1.47,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03801262626958641,2400
triple-well,LSC-overlong,0,1.4847,0.09199214785700836,1.0,0.9999999999999998,0.0,0.037982323165595355,2400
triple-well,LSC-overlong,0,1.4994,0.09199214785700836,1.0,1.0,0.0,0.04160635772323591,2400
triple-well,LSC-overlong,0,1.5141,0.09199214785700836,1.0,1.0,0.0,0.03496984769208883,2400
triple-well,LSC-overlong,0,1.5288,0.09199214785700836,1.0,1.0,0.0,0.035611677055896254,2400
triple-well,LSC-overlong,0,1.5435,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03945547779478502,2400
triple-well,LSC-overlong,0,1.5582,0.09199214785700836,1.0,0.9999999999999999,0.0,0.02951674170123878,2400
triple-well,LSC-overlong,0,1.5729,0.09199214785700836,1.0,1.0000000000000002,0.0,0.04253214365038417,2400
triple-well,LSC-overlong,0,1.5876,0.09199214785700836,1.0,1.0,0.0,0.05039829030586565,2400
triple-well,LSC-overlong,0,1.6023,0.09199214785700836,1.0,1.0,0.0,0.03525220127565187,2400
triple-well,LSC-overlong,0,1.617,0.09199214785700836,1.0,0.9999999999999998,0.0,0.037543051359717985,2400
triple-well,LSC-overlong,0,1.6317,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04019028265532617,2400
triple-well,LSC-overlong,0,1.6464,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04700431846918861,2400
triple-well,LSC-overlong,0,1.6611,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03741721771829426,2400
triple-well,LSC-overlong,0,1.6758,0.09199214785700836,1.0,1.0,0.0,0.03683984090798445,2400
triple-well,LSC-overlong,0,1.6905,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04167485198009531,2400
triple-well,LSC-overlong,0,1.7052,0.09199214785700836,1.0,1.0,0.0,0.03928988827885787,2400
triple-well,LSC-overlong,0,1.7199,0.09199214785700836,1.0,0.9999999999999998,0.0,0.027844187164614054,2400
triple-well,LSC-overlong,0,1.7346,0.09199214785700836,1.0,1.0,0.0,0.03454259517627488,2400
triple-well,LSC-overlong,0,1.7493,0.09199214785700836,1.0,1.0,0.0,0.03560537763858894,2400
triple-well,LSC-overlong,0,1.764,0.09199214785700836,1.0,0.9999999999999999,0.0,0.031941587322271495,2400
triple-well,LSC-overlong,0,1.7787,0.09199214785700836,1.0,1.0,0.0,0.04260802978110212,2400
triple-well,LSC-overlong,0,1.7933999999999999,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04800394191244323,2400
triple-well,LSC-overlong,0,1.8081,0.09199214785700836,1.0,1.0,0.0,0.032724367134005186,2400
triple-well,LSC-overlong,0,1.8228,0.09199214785700836,1.0,0.9999999999999999,0.0,0.037512148530784974,2400
triple-well,LSC-overlong,0,1.8375,0.09199214785700836,1.0,1.0,0.0,0.04633306217257477,2400
triple-well,LSC-overlong,0,1.8522,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03131602618161698,2400
triple-well,LSC-overlong,0,1.8669,0.09199214785700836,0.9999999999999999,1.0,0.0,0.039596923873149774,2400
triple-well,LSC-overlong,0,1.8816,0.09199214785700836,1.0000000000000002,1.0,0.0,0.03826900696511494,2400
triple-well,LSC-overlong,0,1.8962999999999999,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04369728320539355,2400
triple-well,LSC-overlong,0,1.911,0.09199214785700836,1.0,0.9999999999999998,0.0,0.0482926678367715,2400
triple-well,LSC-overlong,0,1.9257,0.09199214785700836,1.0,1.0,0.0,0.03920621419167018,2400
triple-well,LSC-overlong,0,1.9404,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03165109178817113,2400
triple-well,LSC-overlong,0,1.9551,0.09199214785700836,1.0,1.0,0.0,0.03388002617610798,2400
triple-well,LSC-overlong,0,1.9698,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03358055145501081,2400
triple-well,LSC-overlong,0,1.9845,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04476587078542793,2400
triple-well,LSC-overlong,0,1.9992,0.09199214785700836,1.0,1.0,0.0,0.04114581617457351,2400
triple-well,LSC-overlong,0,2.0139,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04127662484450785,2400
triple-well,LSC-overlong,0,2.0286,0.09199214785700836,0.9999999999999999,1.0,0.0,0.03465748542084693,2400
triple-well,LSC-overlong,0,2.0433,0.09199214785700836,1.0,1.0,0.0,0.041775053200362115,2400
triple-well,LSC-overlong,0,2.058,0.09199214785700836,1.0,1.0,0.0,0.04458669064748682,2400
triple-well,LSC-overlong,0,2.0726999999999998,0.09199214785700836,1.0,0.9999999999999999,0.0,0.045023712302679014,2400
triple-well,LSC-overlong,0,2.0874,0.09199214785700836,1.0,1.0,0.0,0.04311162026353402,2400
triple-well,LSC-overlong,0,2.1021,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03833480016179514,2400
triple-well,LSC-overlong,0,2.1168,0.09199214785700836,1.0,0.9999999999999999,0.0,0.036371392007452284,2400
triple-well,LSC-overlong,0,2.1315,0.09199214785700836,1.0,1.0,0.0,0.03819521956984071,2400
triple-well,LSC-overlong,0,2.1462,0.09199214785700836,1.0,1.0,0.0,0.032870505510523756,2400
triple-well,LSC-overlong,0,2.1609,0.09199214785700836,1.0,1.0,0.0,0.03409974450926273,2400
triple-well,LSC-overlong,0,2.1755999999999998,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03323022570473756,2400
triple-well,LSC-overlong,0,2.1903,0.09199214785700836,1.0,1.0,0.0,0.036078669841413086,2400
triple-well,LSC-overlong,0,2.205,0.09199214785700836,1.0,1.0,0.0,0.034021699216952465,2400
triple-well,LSC-overlong,0,2.2197,0.09199214785700836,1.0,1.0,0.0,0.03775296761448134,2400
triple-well,LSC-overlong,0,2.2344,0.09199214785700836,1.0,0.9999999999999999,0.0,0.041412902823511566,2400
triple-well,LSC-overlong,0,2.2491,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04558259258759971,2400
triple-well,LSC-overlong,0,2.2638,0.09199214785700836,1.0,1.0,0.0,0.04458664603857812,2400
triple-well,LSC-overlong,0,2.2785,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03700257275471812,2400
triple-well,LSC-overlong,0,2.2932,0.09199214785700836,1.0,1.0,0.0,0.03274522727868772,2400
triple-well,LSC-overlong,0,2.3079,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03833011521702899,2400
triple-well,LSC-overlong,0,2.3226,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04113924341734672,2400
triple-well,LSC-overlong,0,2.3373,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03994119416618221,2400
triple-well,LSC-overlong,0,2.352,0.09199214785700836,1.0,1.0,0.0,0.03984424712114915,2400
triple-well,LSC-overlong,0,2.3667,0.09199214785700836,1.0,1.0,0.0,0.03316044666071643,2400
triple-well,LSC-overlong,0,2.3814,0.09199214785700836,1.0,0.9999999999999999,0.0,0.032456218709983456,2400
triple-well,LSC-overlong,0,2.3961,0.09199214785700836,1.0,1.0,0.0,0.03472124002857625,2400
triple-well,LSC-overlong,0,2.4108,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04295779940733554,2400
triple-well,LSC-overlong,0,2.4255,0.09199214785700836,1.0,0.9999999999999999,0.0,0.05381670783934414,2400
triple-well,LSC-overlong,0,2.4402,0.09199214785700836,1.0,1.0,0.0,0.0358396540787049,2400
triple-well,LSC-overlong,0,2.4549,0.09199214785700836,1.0,0.9999999999999998,0.0,0.031389824637079594,2400
triple-well,LSC-overlong,0,2.4696,0.09199214785700836,1.0,1.0,0.0,0.03328406601997656,2400
triple-well,LSC-overlong,0,2.4843,0.09199214785700836,1.0,1.0,0.0,0.04034558108283165,2400
triple-well,LSC-overlong,0,2.499,0.09199214785700836,1.0,0.9999999999999998,0.0,0.02610746657434974,2400
triple-well,LSC-overlong,0,2.5137,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03904415014594811,2400
triple-well,LSC-overlong,0,2.5284,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03587805404472188,2400
triple-well,LSC-overlong,0,2.5431,0.09199214785700836,1.0,1.0000000000000002,0.0,0.03333108238971086,2400
triple-well,LSC-overlong,0,2.5578,0.09199214785700836,0.9999999999999999,1.0,0.0,0.04815590681987185,2400
triple-well,LSC-overlong,0,2.5725,0.09199214785700836,1.0,1.0,0.0,0.045944684425909134,2400
triple-well,LSC-overlong,0,2.5872,0.09199214785700836,1.0,0.9999999999999999,0.0,0.034101516788710665,2400
triple-well,LSC-overlong,0,2.6019,0.09199214785700836,1.0,1.0,0.0,0.03165607821961504,2400
triple-well,LSC-overlong,0,2.6166,0.09199214785700836,1.0,1.0000000000000002,0.0,0.0381928620130587,2400
triple-well,LSC-overlong,0,2.6313,0.09199214785700836,1.0,1.0000000000000002,0.0,0.035988443894637734,2400
triple-well,LSC-overlong,0,2.646,0.09199214785700836,1.0,1.0,0.0,0.02772165472802289,2400
triple-well,LSC-overlong,0,2.6607,0.09199214785700836,1.0,1.0,0.0,0.03984069063614333,2400
triple-well,LSC-overlong,0,2.6754,0.09199214785700836,1.0,1.0,0.0,0.03115342838518248,2400
triple-well,LSC-overlong,0,2.6901,0.09199214785700836,1.0,1.0,0.0,0.05366251671994428,2400
triple-well,LSC-overlong,0,2.7048,0.09199214785700836,1.0,1.0,0.0,0.03499731609565403,2400
triple-well,LSC-overlong,0,2.7195,0.09199214785700836,1.0,1.0,0.0,0.03618040666322224,2400
triple-well,LSC-overlong,0,2.7342,0.09199214785700836,1.0,1.0,0.0,0.03789232316434093,2400
triple-well,LSC-overlong,0,2.7489,0.09199214785700836,1.0,1.0,0.0,0.04192449994416793,2400
triple-well,LSC-overlong,0,2.7636,0.09199214785700836,1.0,1.0,0.0,0.03636621258024547,2400
triple-well,LSC-overlong,0,2.7782999999999998,0.09199214785700836,1.0,0.9999999999999998,0.0,0.0383243127796819,2400
triple-well,LSC-overlong,0,2.793,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04072639603795676,2400
triple-well,LSC-overlong,0,2.8077,0.09199214785700836,1.0,0.9999999999999999,0.0,0.040200950892872504,2400
triple-well,LSC-overlong,0,2.8224,0.09199214785700836,1.0,0.9999999999999999,0.0,0.044333860741233175,2400
triple-well,LSC-overlong,0,2.8371,0.09199214785700836,1.0,1.0,0.0,0.052636700782881574,2400
triple-well,LSC-overlong,0,2.8518,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04175896203739152,2400
triple-well,LSC-overlong,0,2.8665,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04224646867021291,2400
triple-well,LSC-overlong,0,2.8811999999999998,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04819589215522281,2400
triple-well,LSC-overlong,0,2.8959,0.09199214785700836,1.0,0.9999999999999999,0.0,0.037285392725290176,2400
triple-well,LSC-overlong,0,2.9106,0.09199214785700836,1.0,1.0,0.0,0.03124176332744308,2400
triple-well,LSC-overlong,0,2.9253,0.09199214785700836,1.0,1.0000000000000002,0.0,0.03625872163249355,2400
triple-well,LSC-overlong,0,2.94,0.09199214785700836,1.0,1.0,0.0,0.04885309037554861,2400
triple-well,LSC-overlong,0,2.9547,0.09199214785700836,1.0,1.0,0.0,0.03983808634839861,2400
triple-well,LSC-overlong,0,2.9694,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03811860445833604,2400
triple-well,LSC-overlong,0,2.9840999999999998,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03592446531230098,2400
triple-well,LSC-overlong,0,2.9988,0.09199214785700836,1.0,0.9999999999999998,0.0,0.05392628633918448,2400
triple-well,LSC-overlong,0,3.0135,0.09199214785700836,1.0,0.9999999999999999,0.0,0.052135611393126904,2400
triple-well,LSC-overlong,0,3.0282,0.09199214785700836,1.0,1.0,0.0,0.042044279590052164,2400
triple-well,LSC-overlong,0,3.0429,0.09199214785700836,1.0,1.0,0.0,0.04012891782060804,2400
triple-well,LSC-overlong,0,3.0576,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04060976166717781,2400
triple-well,LSC-overlong,0,3.0723,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03942547114354342,2400
triple-well,LSC-overlong,0,3.087,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04504478746064022,2400
triple-well,LSC-overlong,0,3.1017,0.09199214785700836,1.0,0.9999999999999999,0.0,0.045383263347192185,2400
triple-well,LSC-overlong,0,3.1164,0.09199214785700836,1.0,0.9999999999999998,0.0,0.045207402510677466,2400
triple-well,LSC-overlong,0,3.1311,0.09199214785700836,1.0,1.0,0.0,0.03889750335066761,2400
triple-well,LSC-overlong,0,3.1458,0.09199214785700836,1.0,1.0,0.0,0.042534923784780125,2400
triple-well,LSC-overlong,0,3.1605,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03771434771106205,2400
triple-well,LSC-overlong,0,3.1752,0.09199214785700836,1.0,1.0,0.0,0.03987047662486715,2400
triple-well,LSC-overlong,0,3.1899,0.09199214785700836,1.0,0.9999999999999999,0.0,0.02504647269606662,2400
triple-well,LSC-overlong,0,3.2046,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03524849937729116,2400
triple-well,LSC-overlong,0,3.2193,0.09199214785700836,1.0,1.0,0.0,0.040770628112190135,2400
triple-well,LSC-overlong,0,3.234,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03455968880818634,2400
triple-well,LSC-overlong,0,3.2487,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.022803524453882985,2400
triple-well,LSC-overlong,0,3.2634,0.09199214785700836,1.0,0.9999999999999999,0.0,0.038813021334255265,2400
triple-well,LSC-overlong,0,3.2781,0.09199214785700836,0.9999999999999999,1.0,0.0,0.03404236727899178,2400
triple-well,LSC-overlong,0,3.2928,0.09199214785700836,1.0,1.0000000000000002,0.0,0.03796060245095408,2400
triple-well,LSC-overlong,0,3.3075,0.09199214785700836,1.0,1.0,0.0,0.03805938249453039,2400
triple-well,LSC-overlong,0,3.3222,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03202258495169453,2400
triple-well,LSC-overlong,0,3.3369,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03277344108902456,2400
triple-well,LSC-overlong,0,3.3516,0.09199214785700836,1.0,1.0,0.0,0.03993778474634252,2400
triple-well,LSC-overlong,0,3.3663,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03560387614733887,2400
triple-well,LSC-overlong,0,3.381,0.09199214785700836,1.0,1.0,0.0,0.030037383625613534,2400
triple-well,LSC-overlong,0,3.3957,0.09199214785700836,1.0,0.9999999999999998,0.0,0.036031374753920584,2400
triple-well,LSC-overlong,0,3.4104,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03354314534317621,2400
triple-well,LSC-overlong,0,3.4251,0.09199214785700836,1.0,1.0,0.0,0.028846504493327756,2400
triple-well,LSC-overlong,0,3.4398,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.0410203414588626,2400
triple-well,LSC-overlong,0,3.4545,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03223115983163399,2400
triple-well,LSC-overlong,0,3.4692,0.09199214785700836,1.0,1.0,0.0,0.03281889798515001,2400
triple-well,LSC-overlong,0,3.4838999999999998,0.09199214785700836,1.0,1.0000000000000002,0.0,0.037230688382690225,2400
triple-well,LSC-overlong,0,3.4986,0.09199214785700836,1.0,1.0000000000000002,0.0,0.041766601862667924,2400
triple-well,LSC-overlong,0,3.5133,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.03434385407957992,2400
triple-well,LSC-overlong,0,3.528,0.09199214785700836,1.0,0.9999999999999998,0.0,0.044384140480510606,2400
triple-well,LSC-overlong,0,3.5427,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03905478964425614,2400
triple-well,LSC-overlong,0,3.5574,0.09199214785700836,1.0,1.0000000000000002,0.0,0.04000625643709582,2400
triple-well,LSC-overlong,0,3.5721,0.09199214785700836,1.0,0.9999999999999998,0.0,0.0307340425582068,2400
triple-well,LSC-overlong,0,3.5867999999999998,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03737536808951991,2400
triple-well,LSC-overlong,0,3.6015,0.09199214785700836,1.0,1.0,0.0,0.03217298620989917,2400
triple-well,LSC-overlong,0,3.6162,0.09199214785700836,1.0,0.9999999999999999,0.0,0.042202007290896675,2400
triple-well,LSC-overlong,0,3.6309,0.09199214785700836,1.0,0.9999999999999998,0.0,0.04109018868050578,2400
triple-well,LSC-overlong,0,3.6456,0.09199214785700836,1.0,0.9999999999999998,0.0,0.037843284057556,2400
triple-well,LSC-overlong,0,3.6603,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03858392464985473,2400
triple-well,LSC-overlong,0,3.675,0.09199214785700836,1.0,1.0,0.0,0.03299102260353459,2400
triple-well,LSC-overlong,0,3.6896999999999998,0.09199214785700836,1.0,1.0,0.0,0.04424443709506219,2400
triple-well,LSC-overlong,0,3.7044,0.09199214785700836,1.0,0.9999999999999999,0.0,0.038470032337593094,2400
triple-well,LSC-overlong,0,3.7191,0.09199214785700836,1.0,1.0,0.0,0.028359454986320705,2400
triple-well,LSC-overlong,0,3.7338,0.09199214785700836,0.9999999999999999,0.9999999999999998,0.0,0.03416698387282561,2400
triple-well,LSC-overlong,0,3.7485,0.09199214785700836,1.0,1.0,0.0,0.03168251205541264,2400
triple-well,LSC-overlong,0,3.7632,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03947643820254887,2400
triple-well,LSC-overlong,0,3.7779,0.09199214785700836,1.0,0.9999999999999998,0.0,0.03771166910223938,2400
triple-well,LSC-overlong,0,3.7925999999999997,0.09199214785700836,1.0,0.9999999999999998,0.0,0.0400351955866315,2400
triple-well,LSC-overlong,0,3.8073,0.09199214785700836,1.0,1.0,0.0,0.033644468920090376,2400
triple-well,LSC-overlong,0,3.822,0.09199214785700836,1.0,1.0,0.0,0.04444476543348252,2400
triple-well,LSC-overlong,0,3.8367,0.09199214785700836,1.0,1.0,0.0,0.0492580286947943,2400
triple-well,LSC-overlong,0,3.8514,0.09199214785700836,1.0,1.0,0.0,0.036117297708457896,2400
triple-well,LSC-overlong,0,3.8661,0.09199214785700836,1.0,1.0,0.0,0.03843731976209819,2400
triple-well,LSC-overlong,0,3.8808,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04531005989420098,2400
triple-well,LSC-overlong,0,3.8954999999999997,0.09199214785700836,1.0,1.0,0.0,0.03466668360013222,2400
triple-well,LSC-overlong,0,3.9102,0.09199214785700836,1.0,1.0000000000000002,0.0,0.03912308938057209,2400
triple-well,LSC-overlong,0,3.9249,0.09199214785700836,1.0,0.9999999999999999,0.0,0.038676068878328605,2400
triple-well,LSC-overlong,0,3.9396,0.09199214785700836,1.0,1.0,0.0,0.03854354275579766,2400
triple-well,LSC-overlong,0,3.9543,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.03651116713575651,2400
triple-well,LSC-overlong,0,3.969,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03683763436331518,2400
triple-well,LSC-overlong,0,3.9837,0.09199214785700836,1.0,1.0,0.0,0.03861830957245496,2400
triple-well,LSC-overlong,0,3.9984,0.09199214785700836,1.0,0.9999999999999999,0.0,0.03254412630235575,2400
triple-well,LSC-overlong,0,4.0131,0.09199214785700836,1.0,1.0,0.0,0.03538014450647337,2400
triple-well,LSC-overlong,0,4.0278,0.09199214785700836,1.0,1.0,0.0,0.0416091944820517,2400
triple-well,LSC-overlong,0,4.0424999999999995,0.09199214785700836,1.0,1.0,0.0,0.046245960543485475,2400
triple-well,LSC-overlong,0,4.0572,0.09199214785700836,1.0,0.9999999999999998,0.0,0.0442905243200568,2400
triple-well,LSC-overlong,0,4.0719,0.09199214785700836,1.0,1.0,0.0,0.03782555363661795,2400
triple-well,LSC-overlong,0,4.0866,0.09199214785700836,1.0,1.0000000000000002,0.0,0.027310221125389937,2400
triple-well,LSC-overlong,0,4.1013,0.09199214785700836,1.0,1.0,0.0,0.03153761366508457,2400
triple-well,LSC-overlong,0,4.116,0.09199214785700836,1.0,1.0,0.0,0.04228682828882796,2400
triple-well,LSC-overlong,0,4.1307,0.09199214785700836,1.0,1.0,0.0,0.03824135030229697,2400
triple-well,LSC-overlong,0,4.1453999999999995,0.09199214785700836,1.0,0.9999999999999998,0.0,0.030581600141129258,2400
triple-well,LSC-overlong,0,4.1601,0.09199214785700836,1.0,0.9999999999999999,0.0,0.040871053358063174,2400
triple-well,LSC-overlong,0,4.1748,0.09199214785700836,1.0,1.0000000000000002,0.0,0.03757658238355671,2400
triple-well,LSC-overlong,0,4.1895,0.09199214785700836,1.0,1.0000000000000002,0.0,0.030782311647029867,2400
triple-well,CP-overlong,0,0.0,0.09199214785700836,0.9999999999999999,1.0,0.0,0.10325157734680476,2400
triple-well,CP-overlong,0,0.0147,0.09199214785700836,1.0,0.9999999999999999,0.0,0.10119213873211633,2400
triple-well,CP-overlong,0,0.0294,0.09199214785700836,1.0,1.0,0.0,0.10312608095642217,2400
triple-well,CP-overlong,0,0.0441,0.09199214785700836,1.0,1.0,0.0,0.10354525934485732,2400
triple-well,CP-overlong,0,0.0588,0.09199214785700836,1.0,0.9999999999999998,0.0,0.09642693641987848,2400
triple-well,CP-overlong,0,0.0735,0.09199214785700836,1.0,0.9999999999999999,0.0,0.0817878294388937,2400
triple-well,CP-overlong,0,0.0882,0.09199214785700836,1.0,1.0,0.0,0.07150102617986344,2400
triple-well,CP-overlong,0,0.1029,0.09199214785700836,0.9999999999999999,1.0000000000000002,0.0,0.06053350704203947,2400
triple-well,CP-overlong,0,0.1176,0.09199214785700836,1.0,1.0,0.0,0.06851943135434568,2400
triple-well,CP-overlong,0,0.1323,0.09199214785700836,1.0,1.0,0.0,0.06249960981997085,2400
triple-well,CP-overlong,0,0.147,0.09199214785700836,1.0,0.9999999999999999,0.0,0.07594758265542746,2400
triple-well,CP-overlong,0,0.1617,0.09199214785700836,1.0,0.9999999999999999,0.0,0.0652892213289839,2400
triple-well,CP-overlong,0,0.1764,0.09199214785700836,0.9999999999999999,0.9999999999999998,0.0,0.06901003877918699,2400
triple-well,CP-overlong,0,0.1911,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.061577714906202,2400
triple-well,CP-overlong,0,0.2058,0.09199214785700836,1.0,1.0,0.0,0.05506426246559302,2400
triple-well,CP-overlong,0,0.2205,0.09199214785700836,1.0,1.0,0.0,0.06542105820560656,2400
triple-well,CP-overlong,0,0.2352,0.09199214785700836,1.0,1.0,0.0,0.05680713677154934,2400
triple-well,CP-overlong,0,0.2499,0.09199214785700836,0.9999999999999999,1.0000000000000002,0.0,0.06670314058668987,2400
triple-well,CP-overlong,0,0.2646,0.09199214785700836,1.0,1.0,0.0,0.06944902577543323,2400
triple-well,CP-overlong,0,0.2793,0.09199214785700836,0.9999999999999999,1.0,0.0,0.05244754089073833,2400
triple-well,CP-overlong,0,0.294,0.09199214785700836,0.9999999999999999,1.0,0.0,0.05313133640436976,2400
triple-well,CP-overlong,0,0.3087,0.09199214785700836,1.0000000000000002,1.0,0.0,0.04688978700814738,2400
triple-well,CP-overlong,0,0.3234,0.09199214785700836,1.0,1.0,0.0,0.049503350856819645,2400
triple-well,CP-overlong,0,0.3381,0.09199214785700836,1.0000000000000002,0.9999999999999999,0.0,0.0452340928737404,2400
triple-well,CP-overlong,0,0.3528,0.09199214785700836,1.0,1.0,0.0,0.04935631107889302,2400
triple-well,CP-overlong,0,0.3675,0.09199214785700836,1.0,1.0,0.0,0.05221941587395582,2400
triple-well,CP-overlong,0,0.3822,0.09199214785700836,0.9999999999999999,1.0,0.0,0.047887466700267244,2400
triple-well,CP-overlong,0,0.3969,0.09199214785700836,0.9999999999999999,1.0,0.0,0.05730125722986717,2400
triple-well,CP-overlong,0,0.4116,0.09199214785700836,0.9999999999999999,1.0,0.0,0.05919413195773457,2400
triple-well,CP-overlong,0,0.4263,0.09199214785700836,0.9999999999999999,1.0000000000000002,0.0,0.04679545780023726,2400
triple-well,CP-overlong,0,0.441,0.09199214785700836,0.9999999999999999,1.0,0.0,0.05596561689026262,2400
triple-well,CP-overlong,0,0.4557,0.09199214785700836,1.0,1.0,0.0,0.05254283077926493,2400
triple-well,CP-overlong,0,0.4704,0.09199214785700836,0.9999999999999999,1.0,0.0,0.05264885584382637,2400
triple-well,CP-overlong,0,0.4851,0.09199214785700836,1.0,1.0000000000000002,0.0,0.05036001213282521,2400
triple-well,CP-overlong,0,0.4998,0.09199214785700836,1.0,1.0,0.0,0.04352051877557578,2400
triple-well,CP-overlong,0,0.5145,0.09199214785700836,1.0,1.0000000000000002,0.0,0.04271721351955945,2400
triple-well,CP-overlong,0,0.5292,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04809242245279967,2400
triple-well,CP-overlong,0,0.5438999999999999,0.09199214785700836,1.0000000000000002,0.9999999999999999,0.0,0.0501150988003122,2400
triple-well,CP-overlong,0,0.5586,0.09199214785700836,1.0,0.9999999999999999,0.0,0.049724012545464574,2400
triple-well,CP-overlong,0,0.5733,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.06067066582536976,2400
triple-well,CP-overlong,0,0.588,0.09199214785700836,0.9999999999999999,1.0,0.0,0.052892098704540334,2400
triple-well,CP-overlong,0,0.6027,0.09199214785700836,1.0,1.0,0.0,0.0479121486147912,2400
triple-well,CP-overlong,0,0.6174,0.09199214785700836,0.9999999999999999,0.9999999999999999,0.0,0.06064511573893552,2400
triple-well,CP-overlong,0,0.6321,0.09199214785700836,1.0,0.9999999999999999,0.0,0.04931336536173497,2400
