method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,0,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2814339374395602,0.3011163551277184,0.023783383638375205,0.9997771272207036,0.30024706800354317,0.676619318181681,0.676619318181681,0.0,0.0013421683472900528,0.0025670882499054604,0.05409964789903145,5.823863636363635e-05,1.0307852907187598,0.017939914733729467,1.2811743617553482,0.715,0.71,0.535,1.0053691478063598,0.8691981432299203,0.1048119041264319,0.21000000000000008,0.022101458476766127,0.04687800939456643,0.04438374016732094,0.34500000000000003,0.0024927566998704078,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996141647365684,0.14943001074801732,0.002668605994477253,0.010045276779639708,0.0,2.049489403758529,1.0187041130397694,0.499798619191118,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.020223627448745094,-0.0009910094873444122,-0.0009910094873444122,0.020653754391516198,2.013130401089754,0.004977210012409916,2.0081077626999346,-4.542837740961758e-05,2.0082018381502755,4.8647072931284896e-05,2.00819046256305,3.727148570575878e-05,2.008189110997498,3.591992015383738e-05,2.008093979797924,-5.921127942043469e-05,2.0082384819692134,8.529089186914973e-05,True,1.0,reject,1.8,,
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,1,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2821241300411614,0.30140851544365244,0.023404651487697742,0.9997899850067152,0.3005392462040618,0.676619318181681,0.676619318181681,0.0,0.0015703872309782653,0.002541373470460435,0.05527348144739254,5.823863636363635e-05,1.2060573933913072,0.017938199095440588,1.282000445728659,0.7150000000000001,0.7075,0.545,1.0064714036173137,0.8695464503501593,0.10474091646270928,0.23249999999999993,0.0220689244021814,0.04558688752215112,0.04308450580215328,0.3425,0.002467041920425382,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996311631508984,0.14905127859733985,0.0028968248781654654,0.010019562000194682,0.0,2.2247615064310766,1.0187041130397694,0.49979690355282913,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.018315408286637,0.0005073137737410876,0.0005073137737410876,0.01994306271594786,2.015417186381501,0.0049931164910845816,2.010407405381404,-1.666450901272043e-05,2.0104132665944268,-1.0803295989791906e-05,2.0103794162522735,-4.465363814309953e-05,2.0104149705048098,-9.09938560678114e-06,2.0104206532662228,-3.4166241937860775e-06,2.0103705814083552,-5.3488482061325726e-05,True,1.0,reject,1.8,,
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,2,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2824963971327894,0.3014656338726557,0.024446397945238535,0.9997999513801763,0.3005963771517247,0.676619318181681,0.676619318181681,0.0,0.0016294869298399018,0.002611055944799376,0.05562082164509327,5.823863636363635e-05,1.251445962117044,0.01794710674944522,1.2822199545650943,0.7224999999999999,0.7150000000000001,0.5475,1.005945583866642,0.8700801721346346,0.10513217747169304,0.19750000000000006,0.022861073819205654,0.04597578770234256,0.04344324318515291,0.345,0.0025367243947643225,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996410545080932,0.15009302505488065,0.002955924577027102,0.010089244474533623,0.0,2.2701500751568133,1.0187041130397694,0.49980581120683376,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.018175771025445056,0.0005409712612693628,0.0005409712612693628,0.01824958590357722,2.016089460887365,0.004984145314066435,2.0110448386500983,-6.0476923200436516e-05,2.0111207758320857,1.5460258786959002e-05,2.0111573813310675,5.2065757768726684e-05,2.0109646976006164,-0.00014061797268238863,2.011056404011426,-4.891156187269985e-05,2.011027917833731,-7.739773956760843e-05,True,1.0,reject,1.8,,
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,3,0,0.0,0.0,0.0,0.0,0.0,0.3252121593263408,1.2823060592969615,0.3014817762941874,0.017386564574831426,0.9997892232763933,0.3006125074391557,0.676619318181681,0.676619318181681,0.0,0.0015340490963023157,0.0021434100187965,0.05576246720309442,5.823863636363635e-05,1.1781497059601784,0.017928533765502075,1.2823021362536358,0.7150000000000001,0.715,0.535,1.0055866657991401,0.8702586389640368,0.10469999012202691,0.1975,0.016902302198409446,0.03368440726478661,0.031158299902710573,0.2925,0.0020700137743148743,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9996354611879841,0.14303319168447354,0.002860486743489516,0.009621598548530747,0.0,2.196853818999948,1.0187041130397694,0.4997872382228906,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.020057819917780963,0.0014760133843501723,0.0014760133843501723,0.01814428084167355,2.0162177251370275,0.00485368753475468,2.0114069258627625,4.2888260489704066e-05,2.0113750768794114,1.1039277138635839e-05,2.011292583267427,-7.145433484589958e-05,2.011302828986309,-6.120861596370375e-05,2.011407693591541,4.365598926803216e-05,2.0113438333537954,-2.0204248477373454e-05,True,1.0,reject,1.8,,
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,0,42,0.021,67200.0,42.0,42.0,0.0,0.3252121593263408,1.248830084175977,0.2987134514195704,0.08337564355130342,0.9959963148221079,0.2978394846870155,0.676619318181681,0.676619318181681,0.0,1.7199508958298262,0.006252041076595207,0.051438387634076974,0.0011917613636363636,1320.9222879973056,0.01434268884620793,1.2768303879402119,0.5975,0.56,0.29,0.9827841902889898,0.8451320503585751,0.07291586726004663,0.3325,0.13280594529214576,0.1709167327574328,0.16852691279051824,0.22500000000000003,0.008231305984258079,0.007499999999999951,0.00125,0.9925,0.9997244318181817,0.007224431818181665,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9957288837016629,0.20902227066094553,1.7212773334770133,0.013730229606329454,0.00125,1321.9409921103454,1.0187041130397694,0.49620139330359647,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.3512644558660471,0.015937205339508265,0.015937205339508265,0.376910209660132,2.0146608805476096,0.018871918556391254,2.0077957657444454,0.012006803753227047,2.004271477052189,0.008482515060970641,2.001817868435248,0.006028906444029758,2.000238286925655,0.004449324934436838,1.9992547240595286,0.003465762068310285,1.9988446975206706,0.0030557355294522637,True,1.0,reject,1.8,4.464285714285714e-05,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,1,42,0.021,67200.0,42.0,42.0,0.0,0.3252121593263408,1.2517618801998056,0.30035532870031867,0.014613414166919414,0.99622015778813,0.29948164855423653,0.676619318181681,0.676619318181681,0.0,0.13287208986711263,0.0016981273515224793,0.058684601933795,5.823863636363635e-05,102.04576501794253,0.014453756724106093,1.2818719337848659,0.5875,0.5825,0.3075,0.9835206245486511,0.8498585416533274,0.07337940947110871,0.36250000000000004,0.06275528497913191,0.17685396106836537,0.1744611356099111,0.2675,0.0036669012339216184,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.996043985091954,0.14026004127656153,0.13419852751429984,0.009176315881256726,0.0,103.0644691309823,1.0187041130397694,0.49631246118149464,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.39653621563593894,0.020789013514510537,0.020789013514510537,0.28928076624228183,2.02560262821994,0.015399824579453103,2.021014470279311,0.010811666638824047,2.018361407137171,0.00815860349668407,2.016236924885879,0.006034121245392043,2.014767628081389,0.0045648244409020045,2.013948763989772,0.0037459603492848714,2.0136854316468003,0.00348262800631316,True,1.0,reject,1.8,4.464285714285714e-05,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,2,42,0.021,67200.0,42.0,42.0,0.0,0.3252121593263408,1.250816719256353,0.29970514346304733,0.0223470071981004,0.9962525972849552,0.2988314728938991,0.676619318181681,0.676619318181681,0.0,0.08295627394935572,0.002200111913630208,0.055445247804391425,0.0003584280303030303,63.71041839310519,0.014683334309644858,1.2797168498662905,0.6025,0.5625,0.3175,0.9853835927179614,0.8453511087343694,0.07393430255329304,0.35250000000000004,0.07060040993130691,0.17882949534293524,0.17636894536478553,0.235,0.004130734450177159,0.0024999999999999467,0.00041666666666666664,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9960334654712207,0.1479936343077425,0.08428271159654292,0.009678300443364455,0.00041666666666666664,64.72912250614496,1.0187041130397694,0.4965420387670334,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.31133244095404666,0.0008161014842164887,0.0008161014842164887,0.37302765488192524,2.0208469179710136,0.01684113399075926,2.0160077677493313,0.012001983769077018,2.01242049910561,0.00841471512535552,2.009764775027706,0.005758991047451811,2.0079705929864637,0.0039648090062094354,2.0068586074758406,0.002852823495586243,2.0065091545516878,0.002503370571433461,True,1.0,reject,1.8,4.464285714285714e-05,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,3,42,0.021,67200.0,42.0,42.0,0.0,0.3252121593263408,1.2489418529313792,0.2998194058871112,0.014451919326441076,0.9955530019985468,0.2989448792424443,0.676619318181681,0.676619318181681,0.0,0.05865743460798761,0.0016799240277891774,0.05745147783106225,5.823863636363635e-05,45.048909778934494,0.014209970905174618,1.2806180295425615,0.6075,0.575,0.3125,0.9834735076841866,0.8466773785208553,0.07170654192501939,0.36000000000000004,0.06396140410915585,0.17680916435131766,0.17437403069469026,0.265,0.0037290018635746758,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9953450565273358,0.1400985464360832,0.05998387225517481,0.009158112557523424,0.0,46.06761389197426,1.0187041130397694,0.49606867536256316,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.4620473774660372,-0.0019492168189262533,-0.0019492168189262533,0.3497754222823143,2.023857463003586,0.017323572523776143,2.0192784067248244,0.012744516245014381,2.016214846396425,0.009680955916615108,2.0138065301760046,0.007272639696194627,2.0121169871649953,0.005583096685185307,2.0110515825846544,0.0045176921048444285,2.0108366720039483,0.004302781524138322,True,1.0,reject,1.8,4.464285714285714e-05,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,0,83,0.0415,132800.0,83.0,83.0,0.0,0.3252121593263408,1.2355757273050305,0.29725133038511753,0.02519676996385295,0.9938087032012122,0.29637464406113045,0.676619318181681,0.676619318181681,0.0,0.07673729712653704,0.002284861538232653,0.049469901097939604,0.0003584280303030303,58.934244193180454,0.012312489570145524,1.2740919867352862,0.56,0.4975,0.24,0.975589136768563,0.838876839425341,0.060642950354147795,0.3275,0.0708187246174633,0.1515508476481096,0.1491145753465295,0.24,0.00423542978481509,0.0024999999999999467,0.00041666666666666664,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.993599767385846,0.15084339707349506,0.07806373477372425,0.0097630500679669,0.00041666666666666664,59.95294830622022,1.0187041130397694,0.49417119402753407,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.5466893567644923,0.014702716827640138,0.014702716827640138,0.5811834395102525,2.0092509745251492,0.021222627778731518,2.004369449491166,0.016341102744748426,2.0011750101634367,0.013146663417018978,1.9985560631316264,0.010527716385208663,1.9966230528353104,0.008594706088892679,1.9955821161541614,0.00755376940774366,1.995109442165962,0.007081095419544381,True,1.0,reject,1.8,9.036144578313253e-05,0.0
FLA,"FLA alpha=1.8, tamed",f4e072c25075d2cc45cadca4e0162b91,6301bacd8069f5c726e241e2afe2fb0c,True,1,83,0.0415,132800.0,83.0,83.0,0.0,0.3252121593263408,1.236685118824159,0.29842101313877034,0.021851030443471753,0.9934756113999986,0.2975439395993186,0.676619318181681,0.676619318181681,0.0,0.06061798459444823,0.002079794122945498,0.05581064589316357,0.0011917613636363636,46.554612168536245,0.011730629482318178,1.2781176953977886,0.5599999999999999,0.525,0.2425,0.975344039005079,0.8404529831257187,0.05943808113901474,0.35250000000000004,0.068105897695746,0.17476680195465155,0.17231401895991483,0.25000000000000006,0.004113642447688761,0.007499999999999951,0.00125,0.9925,0.9997244318181817,0.007224431818181665,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9932742421142624,0.14749765755311386,0.06194442224163543,0.009557982652679745,0.00125,47.57331628157601,1.0187041130397694,0.4935893339397067,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,0.6298359982857418,0.030643073144590454,0.030643073144590454,0.5554014002652901,2.0217061749442746,0.02220922764855482,2.0169271836179345,0.017430236322214743,2.013242714557511,0.013745767261791109,2.0104005848956983,0.010903637599978477,2.0085308867272396,0.009033939431519755,2.0074015179841918,0.007904570688471946,2.007035705171044,0.007538757875324098,True,1.0,reject,1.8,9.036144578313253e-05,0.0
