method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,3,996,1.992,1593600.0,996.0,996.0,0.0,0.3252121593263408,1.2113053826998783,0.2965948649914938,0.0005299680707697707,0.9864026622632738,0.29570898402908563,0.676619318181681,0.676619318181681,0.0,0.0002666243584566088,0.00031147276974932,0.0630154784070495,5.823863636363635e-05,0.20476750729467574,0.005858065670576007,1.2782220945192908,0.5075,0.45499999999999996,0.19000000000000006,0.9729345296653834,0.8375585306048738,0.05085664123867105,0.04749999999999999,0.0032106062810085666,0.0018599917466342042,-0.0004061801867726311,0.05999999999999994,0.000275104142772852,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9861364441094834,0.12511665903887234,0.001593062005643809,0.007789661299483567,0.0,1.2234716203344451,1.0187041130397694,0.48771677012796455,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.2928918693726228,-0.026144906133299943,-0.026144906133299943,1.1943296920182387,2.0332467872794058,0.033476067538403154,2.029351956629664,0.029581236888661433,2.026552700960522,0.02678198121951958,2.0245363742559643,0.02476565451496171,2.0231828872728506,0.02341216753184794,2.022356082854457,0.02258536311345427,2.0221672841016334,0.022396564360630755,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,0,1070,2.14,1712000.0,1070.0,1070.0,0.0,0.3252121593263408,1.2026929843705745,0.29232869107721493,0.003901628731351789,0.9853488420692316,0.2914415317157818,0.676619318181681,0.676619318181681,0.0,0.00010208625631418248,7.297295627587894e-05,0.046762933901245474,5.823863636363635e-05,0.07840224484929204,0.004761874824659396,1.2663228986056336,0.5025,0.43499999999999994,0.14,0.9593528945114883,0.8348341194790974,0.04029750783563132,0.07750000000000001,0.005766071821063848,0.0027197864730001964,0.0005646359898788811,0.06500000000000006,0.00016269426546103747,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9851004524747607,0.12174499837829032,0.0012243513908730176,0.007551161486010126,0.0,0.9403018681904773,1.0187041130397694,0.48662057928204794,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.3252921939886637,-0.005251348500499014,-0.005251348500499014,1.3509998827075373,2.0020715391883788,0.035229649551127507,1.9982959584453737,0.031454068808122404,1.9955804004620195,0.028738510824768193,1.9935821119900692,0.02674022235281792,1.9922131478390515,0.025371258201800195,1.991561478463994,0.024719588826742633,1.99126511037068,0.02442322073342873,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,1,1070,2.14,1712000.0,1070.0,1070.0,0.0,0.3252121593263408,1.2034910755509176,0.29479696252324894,0.0023828214894706518,0.9843046738099124,0.2939084181525139,0.676619318181681,0.676619318181681,0.0,5.0348334133975235e-05,0.0001051214423321116,0.059859062232654615,5.823863636363635e-05,0.03866752061489276,0.00444598980723887,1.2745323088058642,0.51,0.43500000000000005,0.15250000000000002,0.9676050263604105,0.8379423091562923,0.04820910616361951,0.08000000000000007,0.004417472473339037,0.0033987180397344607,0.0012295741697431195,0.040000000000000036,0.00013853965126281898,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9839647504542605,0.12326380562017146,0.0013767859813211753,0.007583309972066359,0.0,1.0573716336546621,1.0187041130397694,0.4863046942646274,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.2924010010255838,-0.07911398100414371,-0.07911398100414371,1.5900297713949665,2.027136493483143,0.037477283000631356,2.0233448384971098,0.03368562801459829,2.020614300923472,0.030955090440960564,2.0184503274143357,0.028791116931824234,2.0171847967481624,0.027525586265650936,2.0164346791154744,0.026775468632962873,2.0161192338460774,0.0264600233635659,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,2,1070,2.14,1712000.0,1070.0,1070.0,0.0,0.3252121593263408,1.206728433735583,0.2941622257597615,0.005498538189869243,0.9857532969731019,0.29327562599994694,0.676619318181681,0.676619318181681,0.0,0.00012245006447211717,1.4485708500476882e-05,0.05043420471425545,5.823863636363635e-05,0.09404164951458593,0.004940999997859796,1.2698571534641956,0.5025,0.4325,0.16500000000000004,0.9799322392798644,0.8179239348363555,0.042091520407365676,0.10999999999999999,0.007569749866605144,0.012824675114326167,0.010644772738231056,0.07499999999999996,0.0002358687406509109,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9855564820054882,0.12014808891977287,0.0014488877116593172,0.00746370282123377,0.0,1.1127457625543553,1.0187041130397694,0.48679970445524834,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.259112607276371,0.03886943560491562,0.03886943560491562,1.33532280422859,2.0090442353560354,0.03434532074171748,2.0053123839454186,0.03061346933110065,2.002611434301826,0.027912519687508075,2.0006413398265077,0.025942425212189812,1.9993039557751593,0.02460504116084139,1.9984632327049954,0.023764318090677472,1.9981717122799916,0.023472797665673673,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,3,1070,2.14,1712000.0,1070.0,1070.0,0.0,0.3252121593263408,1.209089209819048,0.29598850698676615,0.006401513706242465,0.9858053259041417,0.29510189229000194,0.676619318181681,0.676619318181681,0.0,3.8200076309463475e-05,9.780196639210415e-05,0.06155210711120248,5.823863636363635e-05,0.029337658605667505,0.005405534430676928,1.2768374681545085,0.5025,0.4475,0.1875,0.9717728943358225,0.8367711855793826,0.0497125670794213,0.11499999999999999,0.008252558341440144,0.0081255911624587,0.0059734862082888585,0.06000000000000005,0.00019472457496376848,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9855497841262177,0.11924511340339965,0.0012882375708777366,0.007380386563342143,0.0,0.9893664544341019,1.0187041130397694,0.48726423888806547,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.3563995564339817,-0.02662192484771853,-0.02662192484771853,1.2399158876584684,2.030335259598807,0.03445984251936096,2.026645066317136,0.0307696492376901,2.0238712680156894,0.02799585093624346,2.021875042937789,0.025999625858343034,2.0204182631552214,0.024542846075775504,2.0195513236733142,0.023675906593868312,2.0191758990915205,0.023300482012074575,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,0,1145,2.29,1832000.0,1145.0,1145.0,0.0,0.3252121593263408,1.200304935951071,0.2915218810254936,0.0030408736363971706,0.9848025347608551,0.2906340469273725,0.676619318181681,0.676619318181681,0.0,0.00013159034687214278,0.00010976501439713578,0.044138700912001685,5.823863636363635e-05,0.10106138639780626,0.004296298543692956,1.2641886699052565,0.5025,0.42999999999999994,0.13000000000000006,0.9581941837194181,0.8327732176438847,0.03801471484783162,0.08499999999999996,0.005512036821583445,0.005461238980400851,0.0032586458216372627,0.040000000000000036,0.0001577060382301925,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.984549569681469,0.12260575347324494,0.0014580279940593428,0.007587953544131383,0.0,1.1197654994375756,1.0187041130397694,0.4861550030010815,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.370452145153362,-0.008137135893168685,-0.008137135893168685,1.4061895377835054,1.997123138422012,0.0363213495746344,1.9933291616499462,0.032527372802568566,1.9906360388582292,0.029834250010851493,1.9886395466608429,0.027837757813465203,1.9872491931698772,0.02644740432249959,1.986418202554365,0.025616413706987418,1.9861665518011926,0.025364762953814957,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,1,1145,2.29,1832000.0,1145.0,1145.0,0.0,0.3252121593263408,1.200952672538035,0.29389631758640544,0.003002836103486173,0.9837087202490201,0.2930070598975363,0.676619318181681,0.676619318181681,0.0,0.00018765457187764787,0.0004378824956927053,0.0570655498667612,5.823863636363635e-05,0.1441187112020339,0.003822306973222167,1.2722392966334448,0.5025000000000001,0.4325,0.14749999999999996,0.9656590855404935,0.8365763617550213,0.046088540653666236,0.04250000000000004,0.001986626549920366,0.00026212365479139077,-0.0019606618156120525,0.08750000000000002,0.000371783652690777,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9833735938075108,0.12864946321312828,0.001514092219064848,0.007916071025426952,0.0,1.1628228242418033,1.0187041130397694,0.4856810114306107,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.3378341831677638,-0.06427747976506559,-0.06427747976506559,1.6507184995485358,2.0221498233917137,0.038929155984256836,2.018191787879,0.03497112047154327,2.015325986402067,0.03210531899461011,2.0131419738065928,0.029921306399135927,2.011730062135119,0.028509394727662007,2.010874058722271,0.027653391314814035,2.010605610233855,0.02738494282639814,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,2,1145,2.29,1832000.0,1145.0,1145.0,0.0,0.3252121593263408,1.2040073215227778,0.29338151344689345,0.002364757425493913,0.9851309567895508,0.2924941570609765,0.676619318181681,0.676619318181681,0.0,4.007840118953497e-05,0.0001738287312741853,0.04817476350646001,5.823863636363635e-05,0.030780212113563188,0.004354661317705788,1.267914458727575,0.5,0.4275,0.15,0.9786726356602904,0.8163665719751392,0.040367584842729655,0.08000000000000007,0.004498415711314959,0.004860621721714309,0.0026907029085303513,0.06750000000000003,0.0002398195578652859,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9849347991869443,0.1232818696841482,0.001366516048376735,0.007652017261008432,0.0,1.0494843251533326,1.0187041130397694,0.48621336577509433,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.318544416276249,0.04574398341568168,0.04574398341568168,1.3882117295978758,2.0047410153599383,0.035520873296586375,2.000915006729434,0.03169486466608196,1.9982808739978124,0.02906073193446046,1.996369100657716,0.02714895859436406,1.9950073101558519,0.025787168092499924,1.9941635549053502,0.024943412841998303,1.9939276534466404,0.024707511383288416,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,3,1145,2.29,1832000.0,1145.0,1145.0,0.0,0.3252121593263408,1.2068354892837596,0.29530500590423536,0.004622374073275648,0.9852506514890845,0.2944177064927417,0.676619318181681,0.676619318181681,0.0,7.816559219465838e-05,5.160969740762231e-07,0.05965096322023675,5.823863636363635e-05,0.060031174805497356,0.005001629006613717,1.2751741104029346,0.5,0.44500000000000006,0.1875,0.9704852017966841,0.8357308561975084,0.048252657479332835,0.09250000000000003,0.00644276437504115,0.004514668235481856,0.0023696097122625215,0.057499999999999996,0.0001820218201698802,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9849871026371317,0.12102425303636646,0.0012482720549925417,0.007478704626708323,0.0,0.958672938234272,1.0187041130397694,0.48686033346400226,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.426243453980532,-0.030318611510971358,-0.030318611510971358,1.2719059101632264,2.0268199112701506,0.035628827325924206,2.0230805589567966,0.03188947501257022,2.020361393409725,0.0291703094654987,2.018264179792358,0.02707309584813178,2.0167458333402535,0.025554749396027088,2.0157561748626556,0.024565090918429178,2.015482314178669,0.024291230234442462,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,0,1219,2.438,1950400.0,1219.0,1219.0,0.0,0.3252121593263408,1.1978790696828496,0.2906989406609194,0.0017139683751613982,0.9842798453931616,0.2898104596784299,0.676619318181681,0.676619318181681,0.0,8.458921965139835e-05,0.00017382769662164892,0.04144923090462178,5.823863636363635e-05,0.06496452069227421,0.003849630430622253,1.2620096630508002,0.5,0.4275,0.11750000000000005,0.956863246277988,0.8309637260354344,0.035801138167923956,0.0625,0.0040068628138954215,0.0026402896343241666,0.00042875259166230695,0.040000000000000036,0.000153826957896728,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9840185464893165,0.12393265873448071,0.0014110268668385984,0.007652016226355896,0.0,1.0836686337320436,1.0187041130397694,0.4857083348880108,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.4175478160554498,-0.012224088700682338,-0.012224088700682338,1.4553187488417507,1.9921987996684032,0.03752388810373075,1.9883727915552252,0.03369787999055274,1.98546526580421,0.030790354239537576,1.9834359873243055,0.028761075759633048,1.9820576213257282,0.027382709761055724,1.9812935504109175,0.026618638846245046,1.9808602560775137,0.02618534451284127,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,1,1219,2.438,1950400.0,1219.0,1219.0,0.0,0.3252121593263408,1.198573527992556,0.2929072728583477,0.0008989083083176669,0.9832094630865653,0.2920174326316767,0.676619318181681,0.676619318181681,0.0,2.8052467909951e-05,0.00016387396691564665,0.05361162777056888,5.823863636363635e-05,0.02154429535484237,0.0032025912692634773,1.269577973619821,0.5,0.4275,0.14000000000000007,0.96374195761649,0.8347826309153592,0.0435387364468437,0.057499999999999996,0.0030648393553256202,0.0015023736067069082,-0.000675657902976079,0.039999999999999925,0.00015495426487802124,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9828970290795133,0.12474771880132444,0.001354490115097151,0.007642062496649894,0.0,1.0402484083946117,1.0187041130397694,0.485061295726652,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.3757359158993305,-0.040183639237362984,-0.040183639237362984,1.6995057341404922,2.015672355869841,0.03993299824555252,2.011851324621516,0.03611196699722741,2.00884665649289,0.03310729886860142,2.006489084095442,0.03074972647115337,2.0050148284455878,0.02927547082129922,2.0041727783116112,0.028433420687322686,2.0038947849268705,0.028155427302581915,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,2,1219,2.438,1950400.0,1219.0,1219.0,0.0,0.3252121593263408,1.2015578250017058,0.29262925876999646,0.0029550188171036385,0.9845723442030945,0.2917412127568968,0.676619318181681,0.676619318181681,0.0,3.837633877711694e-05,0.00011114189217719273,0.04590058307381751,5.823863636363635e-05,0.029473028180825644,0.003915179282012016,1.2659976313079322,0.5025,0.42500000000000004,0.145,0.9774246746659282,0.8148414562075438,0.0386553788949717,0.08250000000000002,0.004903645918102392,0.0033448832568006015,0.001189433930129491,0.040000000000000036,0.00010906634713747067,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9843701469837752,0.12269160829253847,0.0012880613084100831,0.00758933042191144,0.0,0.9892310848589437,1.0187041130397694,0.48577388373940056,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.3739160544816276,0.04292634046320405,0.04292634046320405,1.435324580564082,2.0005743662940323,0.03675295016524682,1.9967797010830766,0.032958284954291095,1.9939430160705303,0.030121599941744792,1.9919707258840749,0.028149309755289398,1.9906359842155468,0.026814568086761303,1.9897368115156306,0.025915395386845175,1.9894273413959371,0.025605925267151664,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,3,1219,2.438,1950400.0,1219.0,1219.0,0.0,0.3252121593263408,1.2049954936960436,0.2945646555153436,0.002754817941646212,0.9848581709697967,0.2936768736260229,0.676619318181681,0.676619318181681,0.0,7.62697569148393e-05,0.00010797610866021806,0.057200181775021425,5.823863636363635e-05,0.05857517331059614,0.004682250801138044,1.2732324028096935,0.5,0.44250000000000006,0.17250000000000004,0.9686832578247914,0.8347937183376442,0.04648173176333906,0.07750000000000001,0.004626577384008779,0.002810871579818075,0.0006718413142209334,0.05500000000000005,0.00016847727200217251,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9845833897433788,0.1228918091679959,0.0012501678902723608,0.007586164638394465,0.0,0.9601289397291732,1.0187041130397694,0.4865409552585266,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.4795305288029148,-0.031939125053566914,-0.031939125053566914,1.2904642452992616,2.0224056019412853,0.03664656587087589,2.018612519622088,0.03285348355167872,2.015591112475868,0.029832076405458485,2.0134658959960556,0.027706859925646254,2.011949432549191,0.02619039647878174,2.0110573134521665,0.02529827738175716,2.0107340061087537,0.02497497003834437,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,0,1293,2.586,2068800.0,1293.0,1293.0,0.0,0.3252121593263408,1.195462283050315,0.28979246743243303,0.0007158077273391183,0.9837735564444736,0.28890335803320255,0.676619318181681,0.676619318181681,0.0,0.00014404503344246666,0.00031360606653865145,0.038371592942950415,5.823863636363635e-05,0.11062658568381423,0.003432149028486875,1.259561875914537,0.5,0.4275,0.11250000000000004,0.9553213853023328,0.8290863848911088,0.03350854281188848,0.05000000000000002,0.0033334297267938197,0.0018724098159639269,-0.00025022053890622065,0.095,0.0002741045411031499,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9834936664401075,0.12636243483698123,0.0011823926137447334,0.007791794596272899,0.0,0.9080775273559551,1.0187041130397694,0.4852908534858754,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.4671416907912054,-0.018060384770495715,-0.018060384770495715,1.4992479151566873,1.9865171304102252,0.038697383646340455,1.9826212331120883,0.03480148634820357,1.979698976668746,0.03187922990486136,1.9775049130284503,0.029685166264565632,1.9760393582855493,0.028219611521664634,1.975216552934503,0.027396806170618238,1.975029466689345,0.027209719925460396,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,1,1293,2.586,2068800.0,1293.0,1293.0,0.0,0.3252121593263408,1.1965838358137133,0.2919290476219196,0.0010069495562237685,0.9828494029343394,0.2910387997932773,0.676619318181681,0.676619318181681,0.0,8.73543971137709e-05,0.00028184369468067186,0.0499188197711216,5.823863636363635e-05,0.06708817698337621,0.0026570425900527272,1.266841859678907,0.5,0.42499999999999993,0.135,0.9616559193563966,0.8329719235434229,0.040839152248884604,0.05500000000000005,0.0025213207122847113,0.0012327212709614122,-0.0009414054091714252,0.065,0.00023433651593556752,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9825601043316935,0.12665357666586588,0.001413792044300971,0.007760032224414919,0.0,1.0857922900231456,1.0187041130397694,0.48451574704744127,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.406808630726129,-0.013171583808032825,-0.013171583808032825,1.7290814065269489,2.0086699138252073,0.040603854416229046,2.0047898977129996,0.03672383830402137,2.00177012375241,0.03370406434343187,1.9994625579544163,0.03139649854543802,1.9979571919961365,0.029891132587158253,1.9971423519160862,0.02907629250710797,1.9968848414384242,0.028818782029445877,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,2,1293,2.586,2068800.0,1293.0,1293.0,0.0,0.3252121593263408,1.1996318021182035,0.29191129585050635,0.003677022380721387,0.9841676243368945,0.2910227443596639,0.676619318181681,0.676619318181681,0.0,0.00014646378386279878,4.4030610400879605e-05,0.04346237025526018,5.823863636363635e-05,0.11248418600662924,0.003643221312341738,1.2640640728171804,0.5,0.4225,0.13499999999999998,0.9761652063114664,0.8134062476325054,0.03693774160837706,0.08499999999999996,0.005820552921385577,0.0053966292030730445,0.0032746373376053572,0.05249999999999999,0.0001789023776758488,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9839553340406579,0.12196960472892072,0.0011799738633244013,0.007522219140135127,0.0,0.9062199270331401,1.0187041130397694,0.4855019257697303,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.4133895299986077,0.03559630165878154,0.03559630165878154,1.4711029932287156,1.996106932512966,0.03771428000485977,1.9923458229428985,0.0339531704347924,1.9895101304680822,0.031117477959976103,1.9873291027222062,0.028936450214100073,1.985786311103862,0.027393658595755932,1.98485770029978,0.026465047791673912,1.9846069240005548,0.026214271492448704,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,3,1293,2.586,2068800.0,1293.0,1293.0,0.0,0.3252121593263408,1.2034514605146085,0.29383002672114356,0.0008951332185005018,0.9845600656625915,0.2929418807962274,0.676619318181681,0.676619318181681,0.0,0.00013183621683644483,0.00022276831010306294,0.054546798388128995,5.823863636363635e-05,0.10125021453038996,0.004393159496173804,1.2712222788666883,0.4975,0.445,0.16499999999999998,0.9669638831426879,0.8336808532986457,0.044595136148494634,0.06000000000000005,0.0032851998884517743,0.0010649247672992468,-0.0011611389913513959,0.06,0.00021378446585937328,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9842792247732373,0.12475149389114161,0.001458273864023645,0.00770095683983731,0.0,1.1199543275701593,1.0187041130397694,0.48625186395356235,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.5223517405843838,-0.031183943745666413,-0.031183943745666413,1.3018254825093667,2.01738354907632,0.03725506145965363,2.0135330706564014,0.033404583039734925,2.0105865432788823,0.03045805566221582,2.008351068114411,0.02822258049774473,2.006846441425696,0.026717953809029416,2.0059466317506285,0.025818144133961995,2.005770389376142,0.02564190175947556,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,6301bacd8069f5c726e241e2afe2fb0c,False,0,1367,2.734,2187200.0,1367.0,1367.0,0.0,0.3252121593263408,1.1932865178402032,0.28898665907910037,0.0016117335070897354,0.9833038937338081,0.28809696716708644,0.676619318181681,0.676619318181681,0.0,2.589529590606046e-05,0.00014181332945134312,0.035625323941766145,5.823863636363635e-05,0.019887587255854045,0.003052491094120202,1.2573789341171822,0.49750000000000005,0.4225,0.10250000000000004,0.9541340616301548,0.82728356960975,0.031498091417627244,0.07250000000000001,0.0036372284666496726,0.0024317110792655416,0.0002790249551050117,0.065,0.00018160787683143154,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9830255156801042,0.12403489360255238,0.0013005423512811396,0.00762000185918559,0.0,0.9988165257839153,1.0187041130397694,0.48491119555150874,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.4990700261709549,-0.02277160480105941,-0.02277160480105941,1.554086277324999,1.9813839353846678,0.03968093039335141,1.977573934455075,0.03587092946375847,1.974565625749686,0.03286262075836954,1.9723275835252845,0.03062457853396805,1.9707781376845277,0.02907513269321127,1.9698901725206823,0.028187167529365897,1.9694716432327715,0.027768638241455035,False,nan,reject,1.0,BAOAB,0.0,0.0
