method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,bank_size,bank_refresh_policy,bank_shared_between_score_and_noise,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,8,0.04,13737560.948559139,1717.1951185698924,8.0,2048.0,1.2915106910413754,0.38875824895056943,0.3885088621198015,0.5102217405653107,0.6599513359179326,0.960213722,0.981,0.481,0.9602137932679468,0.048071778102177776,1.019454731191079,0.17654201578965478,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00059375,0.0050625,4838.313053854933,316,0.000515625,0.9875,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,8,0.04,13737560.948559139,1717.1951185698924,8.0,2048.0,1.2937080363976365,0.38603538337295695,0.38578376684604465,0.5166538110185394,0.6591999991021413,0.9599430478752272,0.979,0.479,0.9599104187691149,0.06150182541720217,1.0387806327798552,0.24692998032701408,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00059375,0.0050625,4838.313053854933,316,0.000515625,0.9875,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,12,0.06,20606341.42283871,2575.792677854839,12.0,3072.0,1.2740907747187054,0.37005427220924314,0.3697932942650195,0.4882980691511163,0.6453802498285764,0.9468158434788042,0.972,0.472,0.9459326267607254,0.07232603703636054,1.0658790104959017,0.39479498539647306,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00059375,0.0053124999999999995,778.8631418313043,486,0.0005416666666666666,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,12,0.06,20606341.42283871,2575.792677854839,12.0,3072.0,1.2738615925954462,0.37490768533280716,0.37465049653994686,0.4934133640776494,0.6477209001034074,0.9455223180000001,0.9735,0.47350000000000003,0.9455224236521544,0.055220632678474546,1.014887164433694,0.21161474449351247,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00059375,0.0053124999999999995,778.8631418313043,486,0.0005416666666666666,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,12,0.06,20606341.42283871,2575.792677854839,12.0,3072.0,1.2748497355155917,0.3732537764536532,0.37299516954962175,0.48614711916322,0.6471149423670318,0.948490556,0.9745,0.47450000000000003,0.9484903757680555,0.06592846406235386,1.0790698280809157,0.4264870752859521,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00059375,0.0053124999999999995,778.8631418313043,486,0.0005416666666666666,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,12,0.06,20606341.42283871,2575.792677854839,12.0,3072.0,1.2667709900034263,0.3649987918186618,0.3647361557002923,0.48979806915111623,0.6403196644829708,0.935991186,0.9685,0.4685,0.9359910726494026,0.06156157594346512,1.0385343449883209,0.3289598801724979,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00059375,0.0053124999999999995,778.8631418313043,486,0.0005416666666666666,1.0125,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,17,0.085,29192317.01568817,3649.0396269610214,17.0,4352.0,1.2486704536951747,0.3526537206867557,0.35238470277249156,0.469261705169829,0.627929652727002,0.9201422354788042,0.9615,0.4615,0.9183557237045084,0.06248192056975377,1.0103245834820918,0.39749065673607376,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005250000000000001,0.004975,758.9619938644508,685,0.0005367647058823529,1.0073529411764706,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,17,0.085,29192317.01568817,3649.0396269610214,17.0,4352.0,1.2422849080193605,0.3504439193586899,0.35017462234068675,0.46879697246293267,0.6248482003636426,0.9127569172694963,0.96,0.45999999999999996,0.9111098234736967,0.047900761517473356,0.9715892147264602,0.2756436447062057,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005250000000000001,0.004975,758.9619938644508,685,0.0005367647058823529,1.0073529411764706,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,17,0.085,29192317.01568817,3649.0396269610214,17.0,4352.0,1.2483976354208262,0.357832076937036,0.35756688306680473,0.4748186503209852,0.6313957604395589,0.921571378,0.9645,0.4645,0.9215716889075891,0.04036272330836699,0.9799660633007491,0.17842207986428382,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005250000000000001,0.004975,758.9619938644508,685,0.0005367647058823529,1.0073529411764706,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,17,0.085,29192317.01568817,3649.0396269610214,17.0,4352.0,1.2320783117818759,0.3420610492057151,0.3417878249423355,0.4648436635101235,0.617940836671521,0.902536882,0.9545,0.4545,0.9025366921640984,0.04090949264462229,0.9674859501846625,0.19421723954226378,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005250000000000001,0.004975,758.9619938644508,685,0.0005367647058823529,1.0073529411764706,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,21,0.105,36061097.48996774,4507.637186245967,21.0,5376.0,1.2273563019165634,0.34223665877787357,0.3419640486387642,0.46087205360023936,0.6160032484189477,0.8970309234418394,0.9545,0.4545,0.8948706183574814,0.03255076719981309,0.9179142200025509,0.1585649457354118,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00065625,0.0044375000000000005,806.720868169129,827,0.0005595238095238096,0.9845238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,21,0.105,36061097.48996774,4507.637186245967,21.0,5376.0,1.22230872924895,0.335818693461056,0.3355421126497361,0.4591973051013753,0.6107604081558531,0.8921400140720348,0.9515,0.4515,0.8889069995883406,0.04313046887317418,0.9384458866598238,0.3057640752953651,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00065625,0.0044375000000000005,806.720868169129,827,0.0005595238095238096,0.9845238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,21,0.105,36061097.48996774,4507.637186245967,21.0,5376.0,1.2375207251473979,0.3492566303878605,0.3489869045431452,0.46542658502071055,0.6237714836268345,0.911581502,0.96,0.45999999999999996,0.9115815023221772,0.039489565691741335,0.9713223405278184,0.17376478517226934,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00065625,0.0044375000000000005,806.720868169129,827,0.0005595238095238096,0.9845238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,21,0.105,36061097.48996774,4507.637186245967,21.0,5376.0,1.2158505749123616,0.32833374050760133,0.3280535532294898,0.4530346895908191,0.6054383386171903,0.8845708078433838,0.9460000000000001,0.44600000000000006,0.8839102191618906,0.04087012838560855,0.9583530325803993,0.252694808005988,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00065625,0.0044375000000000005,806.720868169129,827,0.0005595238095238096,0.9845238095238096,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,25,0.125,42929877.96424731,5366.234745530914,25.0,6400.0,1.221091975624139,0.3303530513347597,0.3300731623040195,0.45328431958962645,0.6080027691507842,0.890899449753596,0.9480000000000001,0.44800000000000006,0.8908473468096281,0.05460008252084947,1.0080025157424717,0.4094181675774179,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00046875,0.005125,766.6597494985141,991,0.000545,0.991,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,25,0.125,42929877.96424731,5366.234745530914,25.0,6400.0,1.2051868512053767,0.320412190060988,0.3201276696586569,0.4482942097670798,0.5980615195805189,0.874134846,0.9425,0.4425,0.8741346819376246,0.041414090246603585,0.9597654034253961,0.28606078680795777,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00046875,0.005125,766.6597494985141,991,0.000545,0.991,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,25,0.125,42929877.96424731,5366.234745530914,25.0,6400.0,1.2166782715253786,0.3334106673364623,0.33313352037249155,0.4521202789201613,0.608499171235713,0.886858275150228,0.9500000000000001,0.45000000000000007,0.8868583404609354,0.031644363209573645,0.9405154985061546,0.18734155864771684,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00046875,0.005125,766.6597494985141,991,0.000545,0.991,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,25,0.125,42929877.96424731,5366.234745530914,25.0,6400.0,1.1876857023323426,0.31122178166298065,0.3109341617105278,0.43962955080646393,0.5878044513217664,0.8550405175622183,0.9345,0.4345,0.8550401378172996,0.017805775063684748,0.8772498667766738,0.0619066308110624,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00046875,0.005125,766.6597494985141,991,0.000545,0.991,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,29,0.145,49798658.43852688,6224.832304815861,29.0,7424.0,1.201134255794704,0.3151749642780355,0.3148875749316543,0.4416713368049772,0.5939810864537993,0.8697951334788043,0.9385,0.4385,0.8692878339894597,0.04539347450666309,0.9676455659312481,0.32759287492091305,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0006562499999999999,0.0055000000000000005,2522.1693432362067,1167,0.0005603448275862069,1.0060344827586207,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,29,0.145,49798658.43852688,6224.832304815861,29.0,7424.0,1.1823135774411035,0.3049612535620323,0.30467023177939256,0.4364565893712466,0.5823232989998834,0.8468370670170752,0.932,0.43200000000000005,0.8468122695320921,0.021193256736440902,0.897898304488373,0.18368025683989553,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0006562499999999999,0.0055000000000000005,2522.1693432362067,1167,0.0005603448275862069,1.0060344827586207,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,29,0.145,49798658.43852688,6224.832304815861,29.0,7424.0,1.1955082343004733,0.3165847584145781,0.31629929401801393,0.44106668279745853,0.592425737221009,0.8620023094788043,0.9390000000000001,0.43900000000000006,0.8604483179202194,0.026642354683295122,0.8863563909472613,0.17102613342971018,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0006562499999999999,0.0055000000000000005,2522.1693432362067,1167,0.0005603448275862069,1.0060344827586207,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,29,0.145,49798658.43852688,6224.832304815861,29.0,7424.0,1.1710256795188148,0.29485123084296605,0.29455381287370697,0.4289837032744098,0.5738195309204719,0.8396723394788043,0.9255,0.4255,0.8392216679438861,0.0335790550857622,0.9120783824730142,0.23091412018107393,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0006562499999999999,0.0055000000000000005,2522.1693432362067,1167,0.0005603448275862069,1.0060344827586207,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,33,0.165,56667438.91280645,7083.429864100806,33.0,8448.0,1.1858127765862325,0.30469896687677334,0.30440657975577057,0.43748341452506345,0.5833215745301813,0.8521489594788043,0.9315,0.4315,0.8516914971208339,0.03934994353875676,0.9327816460746703,0.2865537667568089,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00034375000000000003,0.0044375000000000005,894.4131148091965,1309,0.0005340909090909091,0.9916666666666667,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,33,0.165,56667438.91280645,7083.429864100806,33.0,8448.0,1.1694572396228624,0.2941463652149796,0.2938494734243029,0.4286502189286208,0.5716496340714587,0.833839188,0.9255,0.4255,0.8338398668026819,0.031410373388848556,0.9378902168165444,0.47590901339089753,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00034375000000000003,0.0044375000000000005,894.4131148091965,1309,0.0005340909090909091,0.9916666666666667,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,33,0.165,56667438.91280645,7083.429864100806,33.0,8448.0,1.183714091637526,0.3063225271097946,0.3060309918955275,0.4364094509806802,0.5838683983550939,0.8540650040000001,0.9345,0.4345,0.8540645647610459,0.03530480896002708,0.937501300635114,0.2848001477088352,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00034375000000000003,0.0044375000000000005,894.4131148091965,1309,0.0005340909090909091,0.9916666666666667,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,33,0.165,56667438.91280645,7083.429864100806,33.0,8448.0,1.151973217306244,0.28030807619647413,0.2800035999305055,0.41867848221032844,0.5591751119555588,0.816766002,0.9165,0.4165,0.8167655173680068,0.03069409535652401,0.9030920423671015,0.30225418577982877,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.00034375000000000003,0.0044375000000000005,894.4131148091965,1309,0.0005340909090909091,0.9916666666666667,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,38,0.19,65253414.505655915,8156.676813206989,38.0,9728.0,1.1550707090572296,0.28468732908519,0.2843850328007351,0.42093703351043643,0.5627569461275697,0.8209569674788042,0.9185,0.4185,0.8202670731570464,0.028316916250870072,0.8694304335291378,0.18769786428571378,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.000725,0.005850000000000001,4190.144471263746,1543,0.0005592105263157894,1.0151315789473685,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,38,0.19,65253414.505655915,8156.676813206989,38.0,9728.0,1.1489319953311612,0.28100755420472057,0.28070327645751314,0.41878758972977975,0.5581083716634081,0.8146068365842614,0.9165,0.4165,0.8121146520643658,0.030786507621157422,0.8438861406577628,0.24988613771661605,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.000725,0.005850000000000001,4190.144471263746,1543,0.0005592105263157894,1.0151315789473685,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,38,0.19,65253414.505655915,8156.676813206989,38.0,9728.0,1.1555291753879775,0.2847497090537454,0.28444765965715224,0.4211192810963904,0.5629177546969605,0.8225087780000001,0.919,0.41900000000000004,0.8225092723122444,0.02936594005840154,0.9008690201617687,0.2767410917565897,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.000725,0.005850000000000001,4190.144471263746,1543,0.0005592105263157894,1.0151315789473685,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,38,0.19,65253414.505655915,8156.676813206989,38.0,9728.0,1.1199844471789449,0.262611498738787,0.2622994662585213,0.40479417978900084,0.5395253858118672,0.7833680919999999,0.9035,0.40349999999999997,0.7833680604716678,0.0036789907397352106,0.8065482746571264,0.08502935124692035,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.000725,0.005850000000000001,4190.144471263746,1543,0.0005592105263157894,1.0151315789473685,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,42,0.21,72122194.97993548,9015.274372491935,42.0,10752.0,1.1389957065673835,0.274239834575018,0.27393303042442396,0.4122615814536724,0.5510391315707883,0.7999046138589789,0.9105,0.4105,0.7981318496562381,0.01794572131716754,0.8002884804568644,0.12638393964979378,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005,0.00503125,1745.7083970353108,1704,0.0005535714285714286,1.0142857142857142,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,1,42,0.21,72122194.97993548,9015.274372491935,42.0,10752.0,1.1357835720458649,0.26662975305396064,0.266317554689641,0.408831025582322,0.5462427501219994,0.8014404320000001,0.908,0.40800000000000003,0.8014407063823538,0.041894137766252504,0.9317327586549298,0.45712066419100983,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005,0.00503125,1745.7083970353108,1704,0.0005535714285714286,1.0142857142857142,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,2,42,0.21,72122194.97993548,9015.274372491935,42.0,10752.0,1.1364772339868676,0.2708185509182305,0.2705092066264757,0.4113384917674656,0.5480420135065337,0.8002584915099618,0.9085,0.4085,0.7961799605534672,0.03100802653429169,0.8318120847215065,0.3179836221530524,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005,0.00503125,1745.7083970353108,1704,0.0005535714285714286,1.0142857142857142,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,3,42,0.21,72122194.97993548,9015.274372491935,42.0,10752.0,1.1003101406701987,0.24936307484967435,0.249044807838254,0.3938126051801706,0.5255400080722664,0.7622498000000001,0.893,0.393,0.762249625161179,0.003990834709999613,0.7753951905987498,0.05074763770973434,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0005,0.00503125,1745.7083970353108,1704,0.0005535714285714286,1.0142857142857142,0.0,0.0
LSC-CP-RA,"LSC-CP-RA (A=8), tamed",44d6ecf1abcc7ab097c151f5d67417fb,8da7d73e85753d4e79f54062070fbc7b,True,0,46,0.23,78990975.45421505,9873.871931776881,46.0,11776.0,1.1287308958192785,0.264510362509622,0.2641974266655057,0.4063346791925167,0.5429651469542309,0.7928698225842614,0.905,0.405,0.7922028990690925,0.03084085692350791,0.855514881102513,0.24182413894088828,True,1.0,reject,pre_step,drift_diffusion_then_jump,iid_bank,8,every_step,True,0.0008125,0.00559375,823.7865278417053,1883,0.0005760869565217392,1.0233695652173913,0.0,0.0
